	OM5_B_B_1	OM5_B_B_2	OM5_B_B_3	OM5_C_4A_1	OM5_C_4A_2	OM5_C_4A_3	OM5_C_4D_1	OM5_C_4D_2	OM5_C_4D_3	OM5_C_4E_1	OM5_C_4E_2	OM5_C_4E_3	OM5_C_4F_1	OM5_C_4F_2	OM5_C_4F_3	OM5_C_4H_1	OM5_C_4H_2	OM5_C_4H_3	OM5_C_5A_1	OM5_C_5A_2	OM5_C_5A_3	OM5_C_5B_1	OM5_C_5B_2	OM5_C_5B_3	OM5_C_5D_1	OM5_C_5D_2	OM5_C_5D_3	OM5_C_5E_1	OM5_C_5E_2	OM5_C_5E_3	OM5_C_5F_1	OM5_C_5F_2	OM5_C_5F_3	OM5_C_5G_1	OM5_C_5G_2	OM5_C_5G_3	OM5_C_5H_1	OM5_C_5H_2	OM5_C_5H_3	OM5_C_6A_1	OM5_C_6A_2	OM5_C_6A_3	OM5_C_6B_1	OM5_C_6B_2	OM5_C_6B_3	OM5_C_6D_1	OM5_C_6D_2	OM5_C_6D_3	OM5_C_6F_1	OM5_C_6F_2	OM5_C_6F_3	OM5_H_2H_2	OM5_H_2H_3	OM5_H_6A_1	OM5_H_6A_2	OM5_H_6A_3	OM5_H_6B_1	OM5_H_6B_3	OM5_H_6C_2	OM5_H_6C_3	OM5_H_6F_1	OM5_H_6F_2	OM5_H_6F_3	OM5_H_6G_1	OM5_H_6H_1	OM5_H_6H_2	OM5_H_6H_3
OM5_H_6B_1	0.00675391149304631	0.00587315569496504	0.0178546434764918	0.00663902053545148	0.0171466565905201	0.0373383564048483	0.0149099078771806	0.00757599538530711	0.0158089356253186	0.00729841687539019	0.0276358854873716	0.0246741039926987	0.00615105317808111	0.0202572698766927	0.0324693051331001	0.0146091326555699	0.0274107829115022	0.0260610112465003	0.0136264451892624	0.0164103365710095	0.0258491458609818	0.0182851578627888	0.0157095390987484	0.0229327597318532	0.00686966528749211	0.0263677150638825	0.0241055988394476	0.0214148895727826	0.0135983305674277	0.0222064147182102	0.00590441851460371	0.0173310686242403	0.0464984452181342	0.00921700374922164	0.019937807330108	0.0269806742066698	0.0130570370280796	0.0333762031032959	0.0319672595449849	0.0110428630994656	0.0433203087193037	0.0265385887462463	0.00434447162825688	0.0136805369278291	0.0132652001688257	0.00603421883086011	0.0226764581250546	0.0211829039033547	0.00334514190893378	0.0189912913756351	0.0298837477864262	0.0193172535125539	0.0322032322779674	0.00169256058488105	0.0260787034929207	0.0209593391196378	0	0.0289187100114004	0.030083511177562	0.0390207526790767	0.0111849898915128	0.0215991504016921	0.0248020561070333	0.00302310756829175	0.0105943630590362	0.0179201740268649	0.0201872336361593
OM5_H_6B_3	0.0248316011420085	0.0244497049332404	0.0129203973971725	0.0262279215112704	0.0168669851655512	0.0107755217258742	0.016543764286371	0.0216493341932987	0.022396882762016	0.0226273784622431	0.00635122637092126	0.00692213351906269	0.0228619101538275	0.00960014242922452	0.00419817867349059	0.041440788001297	0.0092389151938405	0.00390490623329207	0.0405966350942944	0.0140716749199243	0.00461776194116921	0.046705630803123	0.0182543274034359	0.00608550329341142	0.0234505568461874	0.00327752047025486	0.00633527169792046	0.0126169925358168	0.0154162395804171	0.0134795566375159	0.0253189267971297	0.0119943963493571	0.0176868212013074	0.02013404997557	0.00994203919364719	0.00451627154836073	0.0181896896989371	0.00714120121961743	0.00613640195106143	0.0184416074407412	0.066120805984182	0.0032986185220746	0.0306121974913085	0.0302942618504728	0.0159979272882749	0.0271722287741013	0.0376696146482958	0.00916120461988894	0.0271402770386982	0.0115951048928115	0.00360727978165585	0.0105641310512699	0.00581892445020949	0.0274903556776135	0.00455663502173997	0.00932692341740349	0.0289187100114004	0	0.00343345356650194	0.0114088545227457	0.0202121821317064	0.0085551943364293	0.00556006758557547	0.0269601964522739	0.01840952492101	0.0113611427405385	0.0105285039025096
OM5_H_6C_2	0.0266218398666944	0.0258458831932935	0.0153575172103455	0.0277412165987189	0.0180266117017167	0.0108173855003899	0.0174305333789569	0.022633174248142	0.0232050664133083	0.0239965718304101	0.00780659118908523	0.00775927637215996	0.0240093517681979	0.0111097373066745	0.00271591525079443	0.0418432477911308	0.0101176852473544	0.00596766517111568	0.0422897200261383	0.0148217461261567	0.00667429408917434	0.0477918620754598	0.0207683933970822	0.00780039213268728	0.0241910284244852	0.00386387944040059	0.00655986991984117	0.0134266256645741	0.0169259191368483	0.0145189929997356	0.0265408818944027	0.0130635173761453	0.0166640948036555	0.0213533307321101	0.0105622981671452	0.00328063587191958	0.0194430956993721	0.00669135373432417	0.00727030688796348	0.0195341616759173	0.0672746570185139	0.00628610019538513	0.0313656079163657	0.0311105619731677	0.0172035478018986	0.0280357329120217	0.038437706490615	0.0117773618206369	0.0281975571638884	0.0138741977495338	0.00626912784757558	0.0127716547479294	0.00783719557927052	0.02864442819397	0.00422181527586395	0.0102209523684518	0.030083511177562	0.00343345356650194	0	0.00926381471535683	0.0206200585097169	0.0110753802872966	0.00679266957086768	0.0281240266895829	0.0197828697744136	0.0132233952070024	0.012987122192998
OM5_H_6C_3	0.0356782068170671	0.0346057269442612	0.0240856980796312	0.0363421301970603	0.0270698346334286	0.0119058625546432	0.0265816545730708	0.0314893603540811	0.0302778668571765	0.0331791276958809	0.0156470340181343	0.0166519753321669	0.0329144012680456	0.0203497510725033	0.00756990556524529	0.0501884161740198	0.0176749487035499	0.0139919015572897	0.0511267360062939	0.023966327596706	0.0144312915348915	0.0563676793696152	0.0291671005960189	0.0166952675579463	0.0330927443413371	0.013069527386961	0.0149952859402049	0.0221875827777357	0.0260313746986124	0.0209475752725645	0.0351403629354601	0.0222678787568922	0.00944730891688845	0.0304999128367942	0.0191635604075584	0.0121723447700195	0.0286790786937474	0.01072513844026	0.0103682271685627	0.0286825790222826	0.074207225436532	0.0146588946998916	0.0401937471639818	0.038476075902228	0.0259961603706639	0.0370818964459817	0.0447255986027444	0.0203356604111006	0.0372431729490869	0.0229102631956128	0.0129644117131395	0.0214258461573059	0.0127820470955863	0.0375284943679808	0.0134105511599257	0.0184944532413218	0.0390207526790767	0.0114088545227457	0.00926381471535683	0	0.0289953012546354	0.0195439000595148	0.0148456031412309	0.0371919137225146	0.0287544591735726	0.0223677746736799	0.0213679432376872
OM5_H_6F_1	0.0116462468985048	0.00826466137987745	0.0128677170570431	0.0103657033979359	0.0138257609603152	0.0294961193778388	0.0101556452027728	0.00454725932240181	0.00973838313131712	0.00910639075541288	0.0203723680074255	0.0169081155981717	0.00611886388764578	0.0132695247625332	0.0232350430747316	0.0215102638524486	0.0207070497969516	0.0172724675356813	0.0240343378717746	0.00963565410975531	0.0171063993189722	0.0276316203574282	0.0138295375822447	0.0144132647193393	0.00609907091675437	0.017307068532257	0.0144256706053136	0.0155681478972073	0.00800289558106517	0.0134593034294732	0.00793070685590057	0.00980679093995954	0.0372500553329936	0.00718755671395038	0.0103632707032732	0.0173746777106918	0.010361299965214	0.0250663788513541	0.022965776516905	0.00691815520638373	0.0491209972866975	0.0186817243162302	0.0119236923101676	0.0133463326664114	0.00583635709385686	0.0109573221878701	0.0226756534618223	0.0146110406391554	0.0102117807719543	0.0137776977289853	0.0221353167150405	0.0124788693771989	0.0246805785877875	0.00968116684733266	0.016901794661674	0.0115470140581246	0.0111849898915128	0.0202121821317064	0.0206200585097169	0.0289953012546354	0	0.01450791886561	0.0156073052131117	0.0103321761280754	0.00617642122542452	0.0114825661719269	0.0136559858784231
OM5_H_6F_2	0.0168764293795975	0.0166994639345458	0.00462395684804495	0.0182358477745435	0.0129390330638241	0.018080681350776	0.0119768873914983	0.0148257979095497	0.0161142040591494	0.0156123239287072	0.00990328494330716	0.00855783886555563	0.0156952889204298	0.00611420239893972	0.0127079603241529	0.0350294217420505	0.0119467216949579	0.00563604581820277	0.0324029621915229	0.00994327200336343	0.00535912385977934	0.0390855177255385	0.00973472101110131	0.00384702057430893	0.0172284520837008	0.00761084771146993	0.00685401082910551	0.0112752650323659	0.0083552703162545	0.00914844672390496	0.0177573393514146	0.00721523596813087	0.0259130562091502	0.0134281325720017	0.00633100292826408	0.00925977863446412	0.0125518507283503	0.0146259407462244	0.0111117515707644	0.012203391820293	0.058553318609889	0.00613561540072966	0.0240190430998752	0.0234047618633802	0.00907430904112149	0.0209203466687422	0.0311496032823042	0.00116792821067827	0.0202805105934973	0.00535596448130288	0.00945969216464172	0.00231804474344052	0.0118974715273997	0.0201576789890256	0.00852259588534703	0.00555089540675469	0.0215991504016921	0.0085551943364293	0.0110753802872966	0.0195439000595148	0.01450791886561	0	0.0056254328164423	0.0199084530688439	0.0111022140150802	0.00480140982121386	0.00201607382031241
OM5_H_6F_3	0.0211299790790788	0.0199897454967243	0.0099239352821947	0.0216171679745393	0.0158424716077254	0.0162949904377861	0.0144069600114969	0.0174165348863781	0.0168795141668614	0.0192329304772483	0.00978199064658187	0.0082257078270706	0.0186613006081038	0.00827171097786784	0.00886471661583908	0.0370503566873229	0.0122175429153569	0.00202158465766289	0.0363840678868478	0.0117202035911852	0.0018930694010807	0.0421053601382752	0.0147631328799425	0.00302574461646976	0.0196115693715683	0.0041888682393572	0.00242870755284564	0.0127920618935601	0.0118063119690978	0.00814643883249988	0.0206381469587467	0.00916095149805601	0.0223949238662434	0.0166515910929933	0.00537816557108092	0.00493814626500911	0.0158399585088474	0.012343525773317	0.00751472373445353	0.0151001553372947	0.0607689742824981	0.00558542967215219	0.0266196378733976	0.0248827401626108	0.011551943228299	0.0238100308372536	0.0321404015596989	0.0066839768210522	0.0234052557399142	0.00992700714509126	0.00845604517799542	0.00694430194511808	0.0109992327800674	0.0232602234949504	0.00529797108928205	0.00412247909962139	0.0248020561070333	0.00556006758557547	0.00679266957086768	0.0148456031412309	0.0156073052131117	0.0056254328164423	0	0.0232018186657944	0.0143316926565188	0.00860859644301465	0.00709834718798351
OM5_H_6G_1	0.00587922205522056	0.00618207681051407	0.0161713552374364	0.00786788612853386	0.0142636988279199	0.034928333561643	0.0122173986177094	0.00631002393582305	0.0164493599713526	0.00473327525444512	0.0252155372791759	0.0222973517188299	0.00505608132555461	0.0179564413527249	0.0304623331678665	0.0165711814137066	0.0248012515541161	0.0243527392331551	0.0159508984087354	0.0139770069671055	0.0242142795196424	0.0209428257786253	0.0147474939378355	0.0211027348423278	0.00498868476007577	0.0243927759760411	0.0224202101896848	0.0186957285327771	0.0116826992090534	0.0215655194386353	0.00685633061240091	0.0151615658475736	0.0444469048438782	0.00687201314989685	0.0183301159605949	0.0250565295299187	0.0102913643807428	0.0310265701506787	0.0304351938164203	0.00869026124322495	0.0463331253545718	0.0244937523545856	0.00509827550387491	0.0157381989784296	0.0118726442804365	0.00367491464323646	0.0250597798970787	0.0194165282118371	0.000963559602959576	0.016807554024987	0.0277416012744364	0.0176963283229796	0.029987743741479	0.00314623241171782	0.0240275156566721	0.0195083615531105	0.00302310756829175	0.0269601964522739	0.0281240266895829	0.0371919137225146	0.0103321761280754	0.0199084530688439	0.0232018186657944	0	0.0090382050484576	0.0158774759554885	0.0186546146406035
OM5_H_6H_1	0.00742584620110193	0.0063338134591092	0.00792248727452345	0.00862643836629199	0.0105644601608988	0.0273286756034528	0.00774117015667318	0.00393890064703735	0.0115223177322243	0.0055528136209136	0.0177692670471606	0.0148678646872685	0.00460607300410172	0.0103257582523977	0.0220876669830885	0.024068393706912	0.0181574598687344	0.0154964940562824	0.0226094474430692	0.00776630275037452	0.015291925187915	0.0284178267987609	0.0083413155193088	0.0123904167679752	0.00669664296327857	0.016006085060942	0.0138363450850044	0.0131037785892367	0.00328040690377585	0.013098252479025	0.0074758573562453	0.00744461318195757	0.0360620849036071	0.00356923924452621	0.00979404705049802	0.0168063553558933	0.00670439315413245	0.0233477738322608	0.0214596040814313	0.0037485890730068	0.0503890036410667	0.0160731003153104	0.0129878546028216	0.0155942138913253	0.00310307196259749	0.0105253906899393	0.024880588944603	0.0107815535566648	0.00939636227481231	0.00920099337114015	0.0195040603755849	0.00883649061873801	0.021919784954346	0.00914012700887439	0.0159149082862043	0.0107030856477176	0.0105943630590362	0.01840952492101	0.0197828697744136	0.0287544591735726	0.00617642122542452	0.0111022140150802	0.0143316926565188	0.0090382050484576	0	0.00760668878437999	0.00985644820511619
OM5_H_6H_2	0.0135726008869375	0.0137619283433566	0.00386685643272383	0.0157560958680693	0.00850032695867483	0.0198560977014197	0.00724904016687597	0.0111881341869356	0.0157565546657257	0.0114079049637846	0.0103969225424374	0.00797793112753816	0.0121026404510139	0.00345274154892366	0.0152030859482569	0.0313247671505464	0.0112765204584481	0.00908878760017735	0.0295262855680804	0.00556444338441057	0.0090845900493553	0.0359302486377356	0.0091457060818678	0.00587174158283719	0.0130925508389891	0.0093662845590453	0.00847985056328445	0.00807544357787451	0.004375935473912	0.0115657784848249	0.0149645322879621	0.00322620661609622	0.0289254975185102	0.0091281422575613	0.00601660195968469	0.0107104132486529	0.00778006442639554	0.0160862287089457	0.0152542666057149	0.00773421075451284	0.0572998297837036	0.00867075976461015	0.0200056492828141	0.0220250058047676	0.00624438065469304	0.0164811629622383	0.0306763370637953	0.00427789644925291	0.0161646252651883	0.00265727686591693	0.0119853043200296	0.00354369674545037	0.0143417722283211	0.0165967596152701	0.00949597771587906	0.00670639139334569	0.0179201740268649	0.0113611427405385	0.0132233952070024	0.0223677746736799	0.0114825661719269	0.00480140982121386	0.00860859644301465	0.0158774759554885	0.00760668878437999	0	0.004766534231928
OM5_H_6H_3	0.0153099483996279	0.0151008618867737	0.00324722833560032	0.0164921262933118	0.0131121483414807	0.0200406552109721	0.0119290215481777	0.0136552341534339	0.0147446807047763	0.0144805605811782	0.0117447514658283	0.0102481814185547	0.0143873827638944	0.00709396679107286	0.0146672995683204	0.0337752031052064	0.0136058335496844	0.00739728537395963	0.0306253167643336	0.0101425013240965	0.00700285710505109	0.0374401270027327	0.00783090655701349	0.00554506487906883	0.016276342728772	0.00949940092498123	0.00824826104869466	0.0122377691615565	0.00743640982300369	0.00864256786713057	0.016182312715075	0.00746084357207133	0.0277946766045182	0.0124523827266135	0.0068471708479066	0.0110294943593786	0.0121182648556898	0.0166309802603149	0.0125999803169872	0.0114616829286418	0.0566929038547052	0.00813860443815319	0.0228397079559963	0.0218252010425425	0.00800993492088949	0.0199620185376257	0.0295475453301861	0.00203315210035368	0.0190901808893103	0.00546117387654781	0.0114086189599857	0.00143279504113982	0.0137917762208532	0.0187344210701733	0.0103382494653705	0.00606522172865317	0.0201872336361593	0.0105285039025096	0.012987122192998	0.0213679432376872	0.0136559858784231	0.00201607382031241	0.00709834718798351	0.0186546146406035	0.00985644820511619	0.004766534231928	0
