	OM2_B_B_1	OM2_B_B_2	OM2_B_B_3	OM2_B_C_1	OM2_B_C_2	OM2_B_C_3	OM2_C_4A_1	OM2_C_4A_2	OM2_C_4A_3	OM2_C_4B_1	OM2_C_4B_2	OM2_C_4B_3	OM2_C_4C_1	OM2_C_4C_2	OM2_C_4C_3	OM2_C_4E_1	OM2_C_4E_2	OM2_C_4E_3	OM2_C_4F_1	OM2_C_4F_2	OM2_C_4F_3	OM2_C_4G_1	OM2_C_4G_2	OM2_C_4G_3	OM2_C_4H_1	OM2_C_4H_2	OM2_C_4H_3	OM2_C_5A_1	OM2_C_5A_2	OM2_C_5A_3	OM2_C_5F_1	OM2_C_5F_2	OM2_C_5F_3	OM2_C_5G_1	OM2_C_5G_2	OM2_C_5G_3	OM2_C_6E_1	OM2_C_6E_2	OM2_C_6E_3	OM2_C_6F_1	OM2_C_6F_2	OM2_C_6F_3	OM2_C_6G_1	OM2_C_6G_2	OM2_C_6G_3	OM2_C_6H_1	OM2_C_6H_2	OM2_C_6H_3	OM2_H_2A_1	OM2_H_2A_2	OM2_H_2A_3	OM2_H_2B_1	OM2_H_2B_2	OM2_H_2B_3	OM2_H_2C_1	OM2_H_2C_2	OM2_H_2C_3	OM2_H_2F_1	OM2_H_2F_2	OM2_H_2F_3
OM2_C_6H_3	0.0366973229493649	0.0211555325634048	0.0174563361561101	0.0195124688750714	0.0158698126548864	0.025497542194023	0.0314101850016634	0.016178061490837	0.0139912843026735	0.0570909997793066	0.0457091482637461	0.0751959547471171	0.0166141955103766	0.0352224210140219	0.0408869514344855	0.0350399561170303	0.0663693829516174	0.062578532530671	0.0417146610552134	0.0353730623407291	0.0339801359389082	0.0283892544905339	0.00866580916048775	0.0278485267695147	0.0799020336390249	0.0939601747850275	0.110318016529708	0.0318267185440222	0.0116684164117374	0.0116095293565485	0.0102587186490168	0.0105962032210079	0.0189452750765556	0.0409613019724619	0.0303490414457259	0.035773008402005	0.0280036934988435	0.0242391126844432	0.0502803486781565	0.0292685763266476	0.0258876190730433	0.0595845058204013	0.0246666647278626	0.0239218731532318	0.024157673217534	0.0399902167912092	0.0420002189158255	0	0.0401430911346426	0.057789023599144	0.0558959354849541	0.0475036831181865	0.0587138877269107	0.0496962569521656	0.0694025671701263	0.058559595258875	0.0662110906145716	0.0488625840510459	0.0331436940888681	0.0422168012765501
OM2_H_2A_1	0.0726992136527745	0.0577886434574491	0.0537762524514639	0.0453615257293621	0.0267748890280543	0.0199670262734932	0.0667042086634561	0.0511276393189676	0.0355839492407444	0.0598985381125914	0.0339972529515214	0.0631014519394576	0.0278447966751159	0.0186310222113768	0.0183252815103059	0.0151420585869789	0.0389961009276148	0.0305647175735764	0.0113513645568974	0.00869926933672313	0.0250932048063439	0.0148501510564912	0.0382529243844366	0.0323686063175415	0.065137035250315	0.095060244040734	0.104099909725296	0.0676497894779957	0.0468104483501257	0.043378741706196	0.0347278354180032	0.030025832278918	0.0284723994029755	0.0120667059609383	0.0115429205987916	0.0174194655899729	0.0167461524277323	0.0240227449551001	0.0184217621746093	0.0405833087758724	0.0435675461622489	0.033385666496662	0.0597286676069154	0.059337764177971	0.0211249738979068	0.0774346209837651	0.0782291274411583	0.0401430911346426	0	0.0200604703411999	0.0205304822175256	0.0126561388298174	0.022997831238512	0.0150973771952491	0.0331681438428178	0.0207473478304497	0.0300773342751858	0.0187479749762277	0.0115150152370285	0.0151155086355401
OM2_H_2A_2	0.0913521079505539	0.0766331451834897	0.0720549018751436	0.0617813124351164	0.0434932511949324	0.0364670966921394	0.0831942799601655	0.0672763278760877	0.0521989390384894	0.0735858093977096	0.0457975279052651	0.0703362522828578	0.0435335622282365	0.0269913840715182	0.0227000296819816	0.0287832243344571	0.0387958976960534	0.0272523560475783	0.0171380437874504	0.0227979883323228	0.0334626175831841	0.0306202527428764	0.0557147336724362	0.0437030114835287	0.0718395690425676	0.107147651666247	0.112552429957836	0.0866899650263974	0.0652584372370522	0.0613646157864824	0.0534840859610646	0.0482485517580915	0.044738985293303	0.0265315442554689	0.0283527064415636	0.0265028847320715	0.0322894732271485	0.0376510047060587	0.0210294465449281	0.0589706103661393	0.061384887233832	0.0379444832528577	0.0789554135077427	0.0785386003959209	0.0388415919913524	0.0963691082151377	0.0973045810868692	0.057789023599144	0.0200604703411999	0	0.0146595690990701	0.0129000978143553	0.00678295811399183	0.0137976568065878	0.0225529009332923	0.00649066586933624	0.0166711063020618	0.0223583324340945	0.0266557481758304	0.0232413371660675
OM2_H_2A_3	0.0877429506912006	0.0734093752634412	0.06917235182074	0.0628771468696611	0.0418701947600418	0.0324271856532236	0.0837028700030289	0.0671388608856679	0.0481145367468226	0.061856039890589	0.0338949194999814	0.0566598616965032	0.0431007221610437	0.0291931037345719	0.0280972024256206	0.0232707090384678	0.0254630496801873	0.0156451835928565	0.0209305090373263	0.0222173100606959	0.0369268862314743	0.0314645104758765	0.0547649751474924	0.04626632560842	0.0592740931103658	0.0946005802822168	0.0994318501985711	0.0827008498172698	0.061833109240297	0.058569262462013	0.05198498498465	0.0469129539419382	0.0410196780293257	0.0218173049803872	0.0264957615805432	0.0249414519759907	0.0350844856291875	0.0401856904440073	0.0131492709191154	0.0513487038710382	0.0547062726417611	0.0249213548457945	0.0757433453478428	0.0754298255239992	0.0348207327738648	0.0930378556580297	0.0935420706755695	0.0558959354849541	0.0205304822175256	0.0146595690990701	0	0.0127949514919063	0.0195274356780412	0.0154405971310587	0.0159939053028874	0.0100670427364532	0.011822073599268	0.0110338460006833	0.0245936913883426	0.0150362435101107
OM2_H_2B_1	0.0812986190327633	0.0663772004173167	0.0618466450838457	0.0537152076830704	0.0331020024633313	0.0269246039840174	0.0742515985561187	0.058307690386742	0.0416026984982352	0.063381697443189	0.0357061262618553	0.0630906892048004	0.0332914625956574	0.0203561197260266	0.0196083807109087	0.0175725806152545	0.034371013680383	0.0237958302217355	0.0127138811774383	0.0137067950378623	0.0284590466042175	0.0225348032467867	0.0462529320548258	0.0370910110558804	0.0656659504123766	0.0986993594277586	0.105653860490591	0.0758435021081743	0.054532258464639	0.0506960102392202	0.0439809910350021	0.0381139545353259	0.0339458536665755	0.0174091762591345	0.0187758327903839	0.0182135805782459	0.0243348476370671	0.0293744398074182	0.0127704514338722	0.0477304589032228	0.0496549815234265	0.0321742709762475	0.0685048904397545	0.0681802152434545	0.0276379469589631	0.0855320910230373	0.0864859813915636	0.0475036831181865	0.0126561388298174	0.0129000978143553	0.0127949514919063	0	0.0168948393963516	0.0118578365400029	0.0252633602904498	0.0127093703550821	0.0213268015218532	0.0132112870170799	0.0155585071940649	0.0125947946658975
OM2_H_2B_2	0.0926602875488581	0.0777902687786301	0.073263466159115	0.0619654936128424	0.0451060063143373	0.0383520109053477	0.0835044996381802	0.0672523774927106	0.0535620411785774	0.0784293620905106	0.050462370487762	0.0755322537875303	0.0447116047009321	0.0272897647673554	0.0215132161100908	0.032639893647765	0.0442190403995328	0.0329077466182744	0.0177634746002269	0.0246412066058964	0.0326134376417374	0.0319731927581547	0.0564603469822726	0.0427154078946856	0.0771458702929129	0.111885256660265	0.117607603852405	0.0886044526405845	0.0666728132287424	0.0633248600789886	0.0544181846636667	0.0495122174740983	0.0470559268120743	0.0305557709250759	0.0302831920977611	0.027415833976279	0.0329876636331729	0.0375059549470814	0.0269794220136689	0.0623271702075527	0.0648258346147662	0.04334174051302	0.0805987888141755	0.0800873817070006	0.0418979222853084	0.0978304076468293	0.0991799108266721	0.0587138877269107	0.022997831238512	0.00678295811399183	0.0195274356780412	0.0168948393963516	0	0.018383438666483	0.0279670674022829	0.0109773315051366	0.0212344645649301	0.0273315553208357	0.0295789807346608	0.0269749487407849
OM2_H_2B_3	0.0816133520956693	0.067967756578637	0.062726593699487	0.0534863825071898	0.0347963488993919	0.0273325997757814	0.0743883069172712	0.0590970906430108	0.0431082939985562	0.0649270795105747	0.0389241908192084	0.0651758183775551	0.0357769734120385	0.0196120266666948	0.0188472167090333	0.0192796568501853	0.0367949359289679	0.0270233144093777	0.0133697046638221	0.0161205861807373	0.0267039969740644	0.022350259188353	0.0471665938783518	0.0374254645845073	0.0679298848778669	0.100904908934821	0.107893023313168	0.0770703911769331	0.0564337317459402	0.0514141668904957	0.0459718259224802	0.0403279079701444	0.0343725263373859	0.0224240349405047	0.0205228258486028	0.0194754945596509	0.0262945828523614	0.0319644657754686	0.0147408212593806	0.0504196199732796	0.0516697164310001	0.0344032658548971	0.0697650090660102	0.0694324770620702	0.0290917765560744	0.0874158459727222	0.0876695826920355	0.0496962569521656	0.0150973771952491	0.0137976568065878	0.0154405971310587	0.0118578365400029	0.018383438666483	0	0.0257437585589165	0.0160500128562336	0.0199259632851927	0.0176128769026799	0.0180916590265086	0.0165559937573029
OM2_H_2C_1	0.100786976993503	0.0867005420708511	0.0826515002841387	0.0768027884405343	0.0547153204031431	0.0465869271333783	0.0969991653059386	0.0813212291462416	0.062194495683276	0.0666983716847147	0.0408126943463561	0.0563495552658911	0.0559372266820056	0.0432093087882728	0.0419112746131125	0.035001232565375	0.0223022311234627	0.0123605952287221	0.034301771552981	0.0364552973631911	0.0510188609176174	0.0447745249436521	0.0687177169685258	0.0610352865552688	0.0568565652957557	0.0964986051237289	0.097898963351101	0.0946296461255859	0.0752498270000172	0.0708111161661656	0.0656789103016543	0.0603015923048522	0.0536496863445928	0.0318436948992285	0.0406539883792328	0.0401035923184406	0.0484121033815921	0.0541322616041292	0.0210118957305468	0.0619394795708183	0.0646351756312888	0.026632707815777	0.0883322528422888	0.0881122575428097	0.0469655832782548	0.105440183490867	0.105273818081441	0.0694025671701263	0.0331681438428178	0.0225529009332923	0.0159939053028874	0.0252633602904498	0.0279670674022829	0.0257437585589165	0	0.018249932988134	0.0112106806356227	0.0226189010513038	0.0377227209619501	0.0292445432405903
OM2_H_2C_2	0.091900979816688	0.0769958723679531	0.0728331386693629	0.0641913804679626	0.0444062407073399	0.0365308167942289	0.0854517825954909	0.0690715390283028	0.0524515080446277	0.0701984103326628	0.0420497198226675	0.06533050919261	0.0448024229669382	0.0296984498572104	0.0262795722747213	0.0281056202390462	0.0334443021041784	0.022135446306698	0.0193254363212059	0.0236285674035249	0.0367483408113905	0.0324221188195998	0.057129474538944	0.0465700797159306	0.0667034319901747	0.102642839404461	0.107412479910499	0.0868963836505185	0.0656333693907884	0.0621736914945245	0.0542343262213396	0.0491671453702963	0.0452421048660925	0.0245501827134197	0.0289248347306005	0.0275481734974224	0.034664103738822	0.0400169845777316	0.0190964296940683	0.0572960536786599	0.0603343990462401	0.0330814349781706	0.0794387514752061	0.0790356419565918	0.0389480339839688	0.0967658308622733	0.0976255155334772	0.058559595258875	0.0207473478304497	0.00649066586933624	0.0100670427364532	0.0127093703550821	0.0109773315051366	0.0160500128562336	0.018249932988134	0	0.0136912250434524	0.0191563551539739	0.027347375751102	0.0214516398372489
OM2_H_2C_3	0.0978107938045332	0.0840080175627055	0.0792728054837336	0.0718984725325908	0.0516078162605003	0.042453919194972	0.092775873417117	0.0765785299228507	0.058133604601683	0.0698768065747745	0.0430867898021816	0.0618126358551201	0.0526415425186464	0.0364387134134798	0.0344455931171647	0.0329026914210603	0.0285076908027488	0.0187653735518924	0.0286573628723391	0.0318893217256963	0.0436460746288183	0.0404388124260066	0.064588437582651	0.0541395626247609	0.0640808660630395	0.1015872161322	0.104341266428927	0.093007446486834	0.0723064986451103	0.0682907628907552	0.0625758640616058	0.0572237995829647	0.0503966252151954	0.0324408199963656	0.0365587823386627	0.0334938860592239	0.044121689821553	0.0491415790389702	0.0203573358064054	0.0620245041562596	0.064734434488957	0.0310896960035093	0.0861596882813424	0.0858706027895296	0.0447624703707716	0.103546207771048	0.103795487238504	0.0662110906145716	0.0300773342751858	0.0166711063020618	0.011822073599268	0.0213268015218532	0.0212344645649301	0.0199259632851927	0.0112106806356227	0.0136912250434524	0	0.0208707861493049	0.0341480155936499	0.0254320918302147
OM2_H_2F_1	0.0798324369198595	0.0657179545435213	0.0614337432250448	0.0571953747243005	0.0352369980808245	0.0265384142168851	0.0769726560941677	0.0609826731509274	0.0405945324972669	0.0529436166145991	0.0251145787919569	0.0508060001685327	0.0368484181755161	0.027060240851735	0.0287689863743811	0.0158416108677399	0.023423620849016	0.0160753398666564	0.022150036458023	0.0192799666040827	0.0352939916043375	0.0277705062355543	0.0482606174740032	0.0428000910234079	0.0546194824464765	0.0876301802269485	0.0939131724691532	0.0741153290622557	0.0538108664896854	0.0505262931897887	0.0456188219810187	0.0401952331441624	0.0333557708508301	0.0171282618138956	0.0218158356410541	0.0217276743077199	0.0313392478640228	0.0360467032207156	0.00766334621955867	0.0421201944532211	0.0451616913572857	0.0208212221573199	0.0675733515812953	0.0674013803922827	0.026748473439664	0.0845029596805297	0.0848699681727915	0.0488625840510459	0.0187479749762277	0.0223583324340945	0.0110338460006833	0.0132112870170799	0.0273315553208357	0.0176128769026799	0.0226189010513038	0.0191563551539739	0.0208707861493049	0	0.0185539835107614	0.00794213102020483
OM2_H_2F_2	0.0662029385968626	0.0516857555700226	0.0467597179221763	0.039785945853138	0.0187574001054731	0.014074449919508	0.0597684855199503	0.0442622626114546	0.0273032521345534	0.0555628912082642	0.0310965443886685	0.0619857731920898	0.0198596837533562	0.0139150479237297	0.0184854199287926	0.00839079225492879	0.0403462532820811	0.0330310124625096	0.0147848723424491	0.00749135380916096	0.0211655754974083	0.0109414488070555	0.0316346163571573	0.0270517659129501	0.0657737217314016	0.093437245477412	0.103572477502745	0.0608350041642832	0.0396885646964043	0.0354222130420637	0.0300527415259199	0.0237027814226477	0.0190619382861579	0.0160904846880991	0.00709127918858304	0.0123261342414098	0.0138594813999029	0.0186572800318868	0.0185469124773658	0.0355487661805404	0.0363231093712112	0.035291470696165	0.05349459753603	0.0532078478415076	0.0127987251311237	0.0706784757685178	0.0714603294652395	0.0331436940888681	0.0115150152370285	0.0266557481758304	0.0245936913883426	0.0155585071940649	0.0295789807346608	0.0180916590265086	0.0377227209619501	0.027347375751102	0.0341480155936499	0.0185539835107614	0	0.0126273414798869
OM2_H_2F_3	0.0736230876865309	0.0594522676075673	0.0548925067708751	0.05004846440051	0.0288795735058705	0.0193788444373361	0.0701420621019991	0.0536799423094055	0.0336378343640907	0.0533850358908165	0.0261942088329468	0.0546380665619399	0.0305331830903609	0.0203125223451312	0.0228958098531675	0.011528447981967	0.03026880241811	0.0236987640268494	0.0174797251090773	0.0129326585794827	0.0282295819214637	0.0212776891991383	0.0411890929577677	0.0352700137296583	0.0591205245165853	0.0893833237472868	0.0973987056882608	0.0686635274129726	0.047475881882135	0.0446089302624036	0.0390217002821436	0.0336717382884633	0.0271304254633666	0.0164258999449697	0.0149067887158162	0.0142399176840779	0.0251109106631579	0.0291691903665364	0.0124881316745063	0.0387036964912869	0.0415805301907603	0.0262819955694671	0.0617405964472811	0.0614864193848387	0.0213296562354152	0.0788207057343096	0.0795052554215168	0.0422168012765501	0.0151155086355401	0.0232413371660675	0.0150362435101107	0.0125947946658975	0.0269749487407849	0.0165559937573029	0.0292445432405903	0.0214516398372489	0.0254320918302147	0.00794213102020483	0.0126273414798869	0
