Sample	Marker	Overlap_Score
OM1_C_2C	S538_OM1_0.01	NA
OM1_C_2C	S542_OM1_0.01	NA
OM1_C_2C	S574_OM1_0.01	NA
OM1_C_2C	S598_OM1_0.01	NA
OM1_C_2C	S600_OM1_0.01	NA
OM1_C_2C	S644_OM1_0.01	NA
OM1_C_2C	S686_OM1_0.01	NA
OM1_C_2C	S771_OM1_0.01	NA
OM1_C_2F	S1038_OM1_0.01	0
OM1_C_2F	S1050_OM1_0.01	0.00466175113305711
OM1_C_2F	S1062_OM1_0.01	0.00926125276385176
OM1_C_2F	S1070_OM1_0.01	0.0101507665005579
OM1_C_2F	S1074_OM1_0.01	0.0558262241612703
OM1_C_2F	S1149_OM1_0.01	0.00916870253330071
OM1_C_2F	S1159_OM1_0.01	0
OM1_C_2F	S1163_OM1_0.01	0.00374220941536457
OM1_C_2F	S1181_OM1_0.01	0.0062028663977875
OM1_C_2F	S1230_OM1_0.01	0.0898450579214409
OM1_C_2F	S1292_OM1_0.01	0.0133154858460075
OM1_C_2F	S1316_OM1_0.01	0.0304887218045112
OM1_C_2F	S1322_OM1_0.01	NA
OM1_C_2F	S1330_OM1_0.01	0
OM1_C_2F	S1334_OM1_0.01	0.0151203164322721
OM1_C_2F	S1377_OM1_0.01	0.0064374822009387
OM1_C_2F	S1411_OM1_0.01	0.00366474709742828
OM1_C_2F	S293_OM1_0.01	NA
OM1_C_2F	S321_OM1_0.01	0.0308268850474083
OM1_C_2F	S438_OM1_0.01	NA
OM1_C_2F	S498_OM1_0.01	0.0425057987721385
OM1_C_2F	S506_OM1_0.01	0.00204505947962327
OM1_C_2F	S538_OM1_0.01	0.0431148340428391
OM1_C_2F	S542_OM1_0.01	0.0353871890343525
OM1_C_2F	S574_OM1_0.01	0.0483221902939284
OM1_C_2F	S598_OM1_0.01	0.00752132269028455
OM1_C_2F	S600_OM1_0.01	NA
OM1_C_2F	S644_OM1_0.01	0.042731683950004
OM1_C_2F	S686_OM1_0.01	0.0066357807024206
OM1_C_2F	S771_OM1_0.01	0.0145825032946152
OM1_C_2G	S1038_OM1_0.01	0
OM1_C_2G	S1050_OM1_0.01	0.00438030789704053
OM1_C_2G	S1062_OM1_0.01	0.0230169069400676
OM1_C_2G	S1070_OM1_0.01	0.00918134081405747
OM1_C_2G	S1074_OM1_0.01	0.0452439522025795
OM1_C_2G	S1149_OM1_0.01	0.0177866219561446
OM1_C_2G	S1159_OM1_0.01	NA
OM1_C_2G	S1163_OM1_0.01	0.00224961816116565
OM1_C_2G	S1181_OM1_0.01	0.0207357717208176
OM1_C_2G	S1230_OM1_0.01	0.00592767110137848
OM1_C_2G	S1292_OM1_0.01	0.0179900744416874
OM1_C_2G	S1316_OM1_0.01	0.0332013872109385
OM1_C_2G	S1322_OM1_0.01	0.00195167272151942
OM1_C_2G	S1330_OM1_0.01	0
OM1_C_2G	S1334_OM1_0.01	NA
OM1_C_2G	S1377_OM1_0.01	0.0224166955436214
OM1_C_2G	S1411_OM1_0.01	0.0077871471017551
OM1_C_2G	S293_OM1_0.01	0.00309334748994206
OM1_C_2G	S321_OM1_0.01	0.00987350764717265
OM1_C_2G	S438_OM1_0.01	0.0282111519587188
OM1_C_2G	S498_OM1_0.01	0.00921880285543933
OM1_C_2G	S506_OM1_0.01	0.0218579062632691
OM1_C_2G	S538_OM1_0.01	0.00869973087204443
OM1_C_2G	S542_OM1_0.01	0.0152041471310452
OM1_C_2G	S574_OM1_0.01	0.00678737954775666
OM1_C_2G	S598_OM1_0.01	0.0108438581965591
OM1_C_2G	S600_OM1_0.01	0
OM1_C_2G	S644_OM1_0.01	0.011976015566272
OM1_C_2G	S686_OM1_0.01	0.0707499536964419
OM1_C_2G	S771_OM1_0.01	0.0121268656716418
OM1_C_2H	S1038_OM1_0.01	NA
OM1_C_2H	S1050_OM1_0.01	0.00158255281546144
OM1_C_2H	S1062_OM1_0.01	0.0480975853513806
OM1_C_2H	S1070_OM1_0.01	0.0204742078853171
OM1_C_2H	S1074_OM1_0.01	0.143725368116264
OM1_C_2H	S1149_OM1_0.01	0.0133533101698916
OM1_C_2H	S1159_OM1_0.01	NA
OM1_C_2H	S1163_OM1_0.01	0.00116209586663196
OM1_C_2H	S1181_OM1_0.01	0.0141530079734001
OM1_C_2H	S1230_OM1_0.01	0.00756478225377766
OM1_C_2H	S1292_OM1_0.01	0.0133427037166705
OM1_C_2H	S1316_OM1_0.01	0.000631967850661164
OM1_C_2H	S1322_OM1_0.01	0.00492991447527913
OM1_C_2H	S1330_OM1_0.01	NA
OM1_C_2H	S1334_OM1_0.01	0.0380961892297678
OM1_C_2H	S1377_OM1_0.01	0.0272225392118806
