a	b	r	l1	markers
C84L3	C94L11	0.21782828345789929	0.29471130947853835	12
C84L3	C94L12	0.10750167915863083	0.4130041826766519	12
C84L3	C94L2	0.20910772336557507	0.2723807676400722	12
C84L3	C94L3	0.3027254549703253	0.259106683482853	12
C84L3	C94L4	0.2912809758956565	0.27870483036929206	12
C84L3	C94L5	0.20635285612520374	0.30115842409667176	12
C84L3	C94L6	0.18364284115685953	0.33161676727794503	12
C84L3	C94L7	0.21737338160020364	0.34910538363536503	12
C84L3	C94L8	0.2616863969269334	0.3089585697037808	12
C84L3	C94L9	0.32761184233788204	0.33475521438687	12
C84L3	C94P1b	0.26157362111326166	0.27993156885132225	12
C84L3	C94P1d	0.26785496079880106	0.2503610491658222	12
C84L3	C94P1e	0.29669428264928976	0.2464130664576186	12
C84L3	C94P1f	0.24429326255924616	0.3031103986749199	12
C84L3	C95L1	0.5144528627820869	0.8317243910489542	13
C84L3	C95L12	0.5567939943487727	1.284082098834064	13
C84L3	C95L2	0.6039671386294222	1.2761415068327706	13
C84L3	C95L3	0.6279947662576194	1.2898741302619068	13
C84L3	C95L4	0.6026084429156218	1.6161663796835248	13
C84L3	C95L5	0.5530453044997903	1.2922405424851047	13
C84L3	C95L7	0.5280878007080579	1.8679710790815796	13
C84L3	C95L8	0.5532933681984573	1.3473918065674253	13
C84L3	C95L9	0.5548436667431246	1.4539320170016994	13
C84L3	C95P1a	0.5021726772102566	1.7750015451456318	13
C84L3	C95P1c	0.5546273779573088	1.3231612920696838	13
C84L4	C92L1	0.3341421058989657	1.4089547324059173	13
C84L4	C92L2	0.3408278072423573	1.5001740461421478	13
C84L4	C92L3	0.2902423691235439	1.7585422942795277	13
C84L4	C92P1d	0.31470761515207973	1.4698804021202854	13
C84L4	C92P1e	0.42054886898275684	1.35522913466894	13
C84L4	C92P1f	0.46328003808188195	1.4580876733308121	13
C84L4	C92P1g	0.37217544052723495	1.8187619978200589	13
C84L4	C92P1h	0.403178453443344	1.3533530764170811	13
C84L4	C93L2	0.2442533092782873	0.354930715660479	11
C84L4	C93L3	0.21545016991355417	0.3817148775739108	11
C84L4	C93L4	0.24533514842289944	0.41671156087071587	11
C84L4	C93L5	0.22461124851337255	0.4040870640370074	11
C84L4	C93L6	0.41233520754908537	0.29694528947057514	11
C84L4	C93P1a	0.06525773680595268	0.37019584374162856	11
C84L4	C93P1c	0.23672648576972047	0.3376566906616617	11
C84L4	C93P1g	0.07173320446338385	0.40846926298339725	11
C84L4	C94L10	-0.15486403760659206	0.3122005311414275	12
C84L4	C94L11	-0.05106045054423933	0.3221539740438713	12
C84L4	C94L12	-0.06404232254187056	0.42464964436175795	12
C84L4	C94L2	-0.005435846119879927	0.2989068655819216	12
C84L4	C94L3	0.02439889415759603	0.27817165589462844	12
C84L4	C94L4	0.018212088342117214	0.32755689863890664	12
C84L4	C94L5	-0.05051708148088564	0.3239865320939233	12
C84L4	C94L6	-0.11333989962841393	0.3622559644304364	12
C84L4	C94L7	-0.07340707275244271	0.3970554405295688	12
C84L4	C94L8	-0.05742764637108462	0.33001025722892957	12
C84L4	C94L9	0.07904656861229198	0.3882835129884871	12
C84L4	C94P1b	0.03557631630271258	0.3195664719785735	12
C84L4	C94P1d	0.05217189201802288	0.2612903092951229	12
C84L4	C94P1e	0.08915246588163832	0.2968484078727644	12
C84L4	C94P1f	0.007378326166854762	0.36762173301566503	12
C84L4	C95L1	0.46958857700441947	0.8193482430603548	13
C84L4	C95L12	0.49809555823702756	1.271705950845465	13
C84L4	C95L2	0.5148279711397097	1.2738501495349257	13
C84L4	C95L3	0.5367409906244219	1.2800692899280277	13
C84L4	C95L4	0.5601205916797849	1.6037902316949255	13
C84L4	C95L5	0.5100789076941903	1.2798643944965054	13
C84L4	C95L7	0.5184134533433116	1.8555949310929802	13
C84L4	C95L8	0.5231033996134217	1.335015658578826	13
C84L4	C95L9	0.47972808667880085	1.4415558690131003	13
C84L4	C95P1a	0.40549535502364553	1.7626253971570327	13
C84L4	C95P1c	0.5098625961063548	1.3107851440810845	13
C84L5	C92L1	0.6654400221139418	1.3812074295254604	13
C84L5	C92L2	0.6553806124359005	1.4754546327613278	13
C84L5	C92L3	0.5328307945539552	1.7276381144153066	13
C84L5	C92P1d	0.5976563653945733	1.4389762222560647	13
C84L5	C92P1e	0.47154872685811955	1.3243249548047191	13
C84L5	C92P1f	0.562817413313911	1.4271834934665912	13
C84L5	C92P1g	0.482170224332052	1.787857817955838	13
C84L5	C92P1h	0.561969291832557	1.32244889655286	13
C84L5	C93L2	0.5676332498006215	0.3111356045791705	11
C84L5	C93L3	0.5734345825278101	0.31962327903646837	11
C84L5	C93L4	0.6086532674608217	0.3448630932230826	11
C84L5	C93L5	0.5951423931477725	0.3292330436712222	11
C84L5	C93L6	0.7124351787769391	0.230517696868898	11
C84L5	C93P1a	0.46587351030828306	0.333184118891294	11
C84L5	C93P1c	0.5554331803639097	0.3346429642214489	11
C84L5	C93P1g	0.4871982044864603	0.33965802140510903	11
C84L5	C94L10	0.25485585236234537	0.2847622265195704	12
C84L5	C94L11	0.2598406066490737	0.2851405144038117	12
C84L5	C94L12	0.16530781552141954	0.3673035653393036	12
C84L5	C94L2	0.21396346579895945	0.2836970448366119	12
C84L5	C94L3	0.3695629630535014	0.24645379305319795	12
C84L5	C94L4	0.3257819277334165	0.26679212689113146	12
C84L5	C94L5	0.22405396971119554	0.2872026110965425	12
C84L5	C94L6	0.2391305063765433	0.31630954096459657	12
C84L5	C94L7	0.2601168914313642	0.3358668524669775	12
C84L5	C94L8	0.3566964142271332	0.2953250817925169	12
C84L5	C94L9	0.42333150243426765	0.3057778978102806	12
C84L5	C94P1b	0.26938105473659263	0.28933733746343504	12
C84L5	C94P1d	0.29323448560762877	0.2633414884313922	12
C84L5	C94P1e	0.3111061445397516	0.27003810510465964	12
C84L5	C94P1f	0.2685447064380467	0.2970981697470362	12
C84L5	C95L1	0.6548672706180435	0.7830093717626221	13
C84L5	C95L12	0.690401725505087	1.2353670795477318	13
C84L5	C95L2	0.706603477922748	1.225431894094459	13
C84L5	C95L3	0.7141389988978154	1.2411591109755746	13
C84L5	C95L4	0.6743904211786234	1.567451360397193	13
C84L5	C95L5	0.6637584877365771	1.2435255231987727	13
C84L5	C95L7	0.6273093134820825	1.8192560597952474	13
C84L5	C95L8	0.6495302188175028	1.2986767872810934	13
C84L5	C95L9	0.6637266875973106	1.4052169977153672	13
C84L5	C95P1a	0.6344621496326405	1.7262865258592999	13
C84L5	C95P1c	0.654807166136157	1.2744462727833519	13
C84L6	C92L1	0.18845585037694174	1.4549670947373334	13
C84L6	C92L2	0.24059258284537	1.5808815148368245	13
C84L6	C92L3	0.12615897868296788	1.8063302504282888	13
C84L6	C92P1d	0.16773120333275615	1.5131831256444492	13
C84L6	C92P1e	0.14490297799028248	1.4684184569088312	13
C84L6	C92P1f	0.22157915227472366	1.4904196235214646	13
C84L6	C92P1g	0.10286030835236738	1.896987042659514	13
C84L6	C92P1h	0.21065832663033238	1.4188596569631846	13
C84L6	C93L2	0.6367435425271086	0.37565835067190095	11
C84L6	C93L3	0.6446544510630582	0.3547772532670783	11
C84L6	C93L4	0.5589070267238262	0.4089903579483087	11
C84L6	C93L5	0.5766052072398731	0.39842878865565906	11
C84L6	C93L6	0.6580056087245945	0.32233814111474485	11
C84L6	C93P1a	0.49365775575515775	0.39784118065094615	11
C84L6	C93P1c	0.5989697976545997	0.3993000259811011	11
C84L6	C93P1g	0.4187441419199466	0.40885376638954596	11
C84L6	C94L10	-0.01968923776082038	0.3929833885450959	12
C84L6	C94L11	0.022901844651162434	0.37919507043579453	12
C84L6	C94L12	-0.1072181515631943	0.5017297373596379	12
C84L6	C94L2	0.019864870396972437	0.3646570728768947	12
C84L6	C94L3	0.08986586547757182	0.34595090811568124	12
C84L6	C94L4	0.0704801861218604	0.3597067198104497	12
C84L6	C94L5	0.0227247174037902	0.3831945097272414	12
C84L6	C94L6	-0.01539264066682667	0.4206608931376095	12
C84L6	C94L7	0.03468753959898801	0.4287512571880914	12
C84L6	C94L8	0.07413160115482603	0.3957688781038231	12
C84L6	C94L9	0.13986478436968627	0.39291668683007436	12
C84L6	C94P1b	0.0900940847758301	0.3535931247895867	12
C84L6	C94P1d	0.08535495727765942	0.3352108210783482	12
C84L6	C94P1e	0.08996185407268881	0.3295778298277711	12
C84L6	C94P1f	0.010037133698036436	0.37153927999421393	12
C84L6	C95L1	0.4046616723911366	0.8270713104426525	13
C84L6	C95L12	0.31826406760784853	1.3026280297155763	13
C84L6	C95L2	0.4165141459135236	1.2694938327744896	13
C84L6	C95L3	0.3821442975622869	1.305135148849871	13
C84L6	C95L4	0.3937485211384033	1.6115132990772234	13
C84L6	C95L5	0.3012540909896333	1.3332300356040392	13
C84L6	C95L7	0.3982752279066529	1.863317998475278	13
C84L6	C95L8	0.31217505250488076	1.3637419355846903	13
C84L6	C95L9	0.3476273891172989	1.4492789363953977	13
C84L6	C95P1a	0.29231367189425794	1.7703484645393304	13
C84L6	C95P1c	0.3237963570532986	1.329327573719073	13
C84L7	C92L1	0.45434994484487223	1.3866211609263221	13
C84L7	C92L2	0.43030537730836976	1.5123013889438484	13
C84L7	C92L3	0.3331909131728235	1.762997390013943	13
C84L7	C92P1d	0.368892357302665	1.4743354978547007	13
C84L7	C92P1e	0.2653333543891907	1.3956204092829352	13
C84L7	C92P1f	0.35780038616772064	1.4625427690652275	13
C84L7	C92P1g	0.2879549230425841	1.8241889950336179	13
C84L7	C92P1h	0.34742414609169214	1.3578081721514965	13
C84L7	C93L2	0.6158080194689217	0.32840822484620213	11
C84L7	C93L3	0.6370371318674478	0.3034287803841061	11
C84L7	C93L4	0.6168206414581414	0.3604522725194865	11
C84L7	C93L5	0.6090472259878744	0.3478277756857781	11
C84L7	C93L6	0.7203399721189682	0.23908357333456198	11
C84L7	C93P1a	0.49778236482787636	0.3382392390449787	11
C84L7	C93P1c	0.5862164525845511	0.3441913933683058	11
C84L7	C93P1g	0.4526889857751074	0.3496224774678887	11
C84L7	C94L10	0.0034159341058235065	0.3369266708821656	12
C84L7	C94L11	-0.005036846159612513	0.33596393841299843	12
C84L7	C94L12	-0.04150279114287398	0.3992458696037402	12
C84L7	C94L2	-0.01653215787169155	0.3163644073617186	12
C84L7	C94L3	0.10134281631632694	0.29161487883681225	12
C84L7	C94L4	0.08678750991641901	0.29848219551379823	12
C84L7	C94L5	-0.016398574758415885	0.32687452879160156	12
C84L7	C94L6	-0.013040622806640886	0.35596600733507583	12
C84L7	C94L7	0.02531662087220214	0.3799268068320796	12
C84L7	C94L8	0.09555294350292899	0.3526923080244048	12
C84L7	C94L9	0.12734900191460935	0.36536598605971954	12
C84L7	C94P1b	0.02224735429510747	0.32976348821241247	12
C84L7	C94P1d	0.0393810594739076	0.2940295165816789	12
C84L7	C94P1e	0.05851099544493113	0.3094160999833671	12
C84L7	C94P1f	0.002739340911133497	0.3541179532737264	12
C84L7	C95L1	0.5405128067830554	0.792225870475598	13
C84L7	C95L12	0.5039213542120877	1.244583578260708	13
C84L7	C95L2	0.5224505696925743	1.234648392807435	13
C84L7	C95L3	0.542258822182362	1.2503756096885505	13
C84L7	C95L4	0.5282960250992078	1.5766678591101688	13
C84L7	C95L5	0.49005869824722825	1.2527420219117487	13
C84L7	C95L7	0.4864384304636869	1.8284725585082233	13
C84L7	C95L8	0.48435156185154	1.3078932859940693	13
C84L7	C95L9	0.4890523162565176	1.4144334964283434	13
C84L7	C95P1a	0.4667463362131469	1.7355030245722758	13
C84L7	C95P1c	0.4929103534408825	1.2836627714963278	13
C84L8	C92L1	0.22554468050774007	1.41035330660929	13
C84L8	C92L2	0.23853255219283964	1.5055523504944677	13
C84L8	C92L3	0.1208208302435404	1.7111854227929255	13
C84L8	C92P1d	0.1949590927501488	1.4390943630141602	13
C84L8	C92P1e	0.15093395561066453	1.3732736292734684	13
C84L8	C92P1f	0.23356678913729081	1.390915153206843	13
C84L8	C92P1g	0.12788373203928494	1.8018422150241507	13
C84L8	C92P1h	0.20529899957629566	1.3421492058981588	13
C84L8	C93L2	0.6139182897649547	0.4923507849968398	11
C84L8	C93L3	0.6232480192521108	0.42251704079276814	11
C84L8	C93L4	0.5561717310624865	0.46014130405590215	11
C84L8	C93L5	0.574334084105773	0.4438543670213418	11
C84L8	C93L6	0.645634221320087	0.4212671493128121	11
C84L8	C93P1a	0.5407775756645136	0.4986030240280789	11
C84L8	C93P1c	0.6106346831789812	0.5070097308536629	11
C84L8	C93P1g	0.45769529138960324	0.48696932212227745	11
C84L8	C94L10	-0.0682559601708384	0.46056276628887344	12
C84L8	C94L11	-0.004807653280178185	0.4564767800295802	12
C84L8	C94L12	-0.12843743909384686	0.5605888397799738	12
C84L8	C94L2	0.01229587262709669	0.43328688879897376	12
C84L8	C94L3	0.0640386039146963	0.41585763296657113	12
C84L8	C94L4	0.039702668083441875	0.42888189062759013	12
C84L8	C94L5	-0.007142003822699158	0.45140328050507833	12
C84L8	C94L6	-0.0503254101601712	0.48335987980761913	12
C84L8	C94L7	-0.017143332903836045	0.5011013656054774	12
C84L8	C94L8	0.00400487975472294	0.4745551041018621	12
C84L8	C94L9	0.09634491761904257	0.47623443076414884	12
C84L8	C94P1b	0.05735423366075297	0.43707930171626924	12
C84L8	C94P1d	0.07265999910146759	0.4045597699045451	12
C84L8	C94P1e	0.08550544819726645	0.4094935282722341	12
C84L8	C94P1f	-1.6467080412256542e-4	0.4541770059535235	12
C84L8	C95L1	0.3990308154732493	0.7096544983384633	13
C84L8	C95L12	0.3223632091623566	1.190923782653435	13
C84L8	C95L2	0.41426577617489024	1.1286623376154408	13
C84L8	C95L3	0.39716753194103166	1.1934309017877298	13
C84L8	C95L4	0.3943093338133958	1.4504429478799254	13
C84L8	C95L5	0.284566354323875	1.221525788541898	13
C84L8	C95L7	0.40692552888475314	1.7022476472779802	13
C84L8	C95L8	0.33832213942470674	1.2520376885225488	13
C84L8	C95L9	0.33569643327307536	1.3246768991842655	13
C84L8	C95P1a	0.25580581344812153	1.6092781133420324	13
C84L8	C95P1c	0.3171977367974242	1.2176233266569318	13
C84L9	C92L1	0.3118767916288427	1.4855582109182188	13
C84L9	C92L2	0.4243011414201809	1.5350286867881762	13
C84L9	C92L3	0.3348156125795409	1.7837782842872505	13
C84L9	C92P1d	0.3035526261420781	1.5113912719400606	13
C84L9	C92P1e	0.4142942718488449	1.3841812589742326	13
C84L9	C92P1f	0.4536822565680907	1.483323663338535	13
C84L9	C92P1g	0.4043443034169828	1.8439979878277817	13
C84L9	C92P1h	0.4631813772313609	1.378589066424804	13
C84L9	C93L2	0.7063049710004065	0.2527867975551587	11
C84L9	C93L3	0.6781077195918382	0.23712789950751834	11
C84L9	C93L4	0.6789372445541692	0.2845253964491347	11
C84L9	C93L5	0.6767883860910886	0.27190089961542624	11
C84L9	C93L6	0.7866885695266693	0.17285628030176936	11
C84L9	C93P1a	0.5197435539106254	0.2635420500483825	11
C84L9	C93P1c	0.672036779645763	0.2715914557423718	11
C84L9	C93P1g	0.5464318746458482	0.2722837161556498	11
C84L9	C94L10	0.2745233140906167	0.2669299533730248	12
C84L9	C94L11	0.39023171983015936	0.25689335052196294	12
C84L9	C94L12	0.3480559587939278	0.37274337492803733	12
C84L9	C94L2	0.41015356222360416	0.2411864729884657	12
C84L9	C94L3	0.48308376114148793	0.218123066460046	12
C84L9	C94L4	0.48474569691485037	0.2264136119957619	12
C84L9	C94L5	0.40168866495312044	0.255160624422849	12
C84L9	C94L6	0.3471137752137031	0.2949322608536627	12
C84L9	C94L7	0.37792413109160916	0.30352314741692654	12
C84L9	C94L8	0.38724991307692286	0.2659769377408226	12
C84L9	C94L9	0.4807041769132996	0.2781171285173155	12
C84L9	C94P1b	0.4697915141270265	0.23712952493970177	12
C84L9	C94P1d	0.46588611495071064	0.2081829866673713	12
C84L9	C94P1e	0.48892023626768705	0.20179154178956862	12
C84L9	C94P1f	0.4213460218148104	0.2537700634769944	12
C84L9	C95L1	0.4074554019107187	0.8514035898616524	13
C84L9	C95L12	0.5048450261558153	1.3037612976467623	13
C84L9	C95L2	0.5742237307656991	1.2938261121934893	13
C84L9	C95L3	0.5408681074787355	1.3095533290746053	13
C84L9	C95L4	0.5364534845193538	1.6358455784962231	13
C84L9	C95L5	0.49119469713985237	1.311919741297803	13
C84L9	C95L7	0.4172514683689575	1.8876502778942776	13
C84L9	C95L8	0.46208611226505303	1.3670710053801236	13
C84L9	C95L9	0.49422747734610406	1.4736112158143977	13
C84L9	C95P1a	0.45827671242524853	1.79468074395833	13
C84L9	C95P1c	0.4846701240492235	1.342840490882382	13
C84P1a	C92L1	0.5847473756190688	1.3538305076454369	13
C84P1a	C92L2	0.6217810235574782	1.446889187679015	13
C84P1a	C92L3	0.4706720059400549	1.7062026738686202	13
C84P1a	C92P1d	0.5301887056060252	1.417540781709378	13
C84P1a	C92P1e	0.5477525258525973	1.3190526732762144	13
C84P1a	C92P1f	0.5905337770023764	1.405748052919905	13
C84P1a	C92P1g	0.5108601956904535	1.7664223774091516	13
C84P1a	C92P1h	0.6126527720567825	1.3010134560061735	13
C84P1a	C93L2	0.5983646616046782	0.4017431027169042	11
C84P1a	C93L3	0.5810897997048418	0.33343931427399087	11
C84P1a	C93L4	0.6287946819775069	0.3504951067728289	11
C84P1a	C93L5	0.6172192713819595	0.34490485625509565	11
C84P1a	C93L6	0.7425201256192809	0.30834067004983984	11
C84P1a	C93P1a	0.484989041640786	0.4198626660502435	11
C84P1a	C93P1c	0.6067640684926668	0.42132151138039836	11
C84P1a	C93P1g	0.493701987773717	0.4078593398179527	11
C84P1a	C94L10	0.04061060418759954	0.39579017758894786	12
C84P1a	C94L11	0.15090885880547333	0.3902573528724271	12
C84P1a	C94L12	0.11611628706483751	0.4587625271197078	12
C84P1a	C94L2	0.17706640175015267	0.36672205069211167	12
C84P1a	C94L3	0.26804729237147695	0.3515584345248677	12
C84P1a	C94L4	0.27783065155948716	0.3645826921858866	12
C84P1a	C94L5	0.15629084411001157	0.38474564210356443	12
C84P1a	C94L6	0.11629349412688263	0.4187590761350301	12
C84P1a	C94L7	0.13659489586805248	0.43680216716377385	12
C84P1a	C94L8	0.14465768240268312	0.40889607329529243	12
C84P1a	C94L9	0.2683060536486763	0.39945952850858085	12
C84P1a	C94P1b	0.23114710257858248	0.36737210949861404	12
C84P1a	C94P1d	0.2415460652740913	0.3393246812933597	12
C84P1a	C94P1e	0.29418381334458515	0.3372515504925378	12
C84P1a	C94P1f	0.224401489934312	0.3842322874576378	12
C84P1a	C95L1	0.4782731062142236	0.7493889170927038	13
C84P1a	C95L12	0.5850474100725842	1.2017466248778137	13
C84P1a	C95L2	0.6216105836597816	1.1918114394245407	13
C84P1a	C95L3	0.6443180783310314	1.2075386563056565	13
C84P1a	C95L4	0.6262540667254591	1.5338309057272745	13
C84P1a	C95L5	0.5702891935410273	1.2099050685288544	13
C84P1a	C95L7	0.5082586087964927	1.785635605125329	13
C84P1a	C95L8	0.5858296125133636	1.265056332611175	13
C84P1a	C95L9	0.5595956540952861	1.371596543045449	13
C84P1a	C95P1a	0.490166233457031	1.6926660711893815	13
C84P1a	C95P1c	0.5626184789274002	1.2408258181134335	13
C84P1b	C92L1	0.3454999151728742	1.4316365059238452	13
C84P1b	C92L2	0.39991119463249275	1.5255669666372849	13
C84P1b	C92L3	0.19989890479728994	1.7848804528268898	13
C84P1b	C92P1d	0.28940391223452283	1.4962185606676477	13
C84P1b	C92P1e	0.3355592752536128	1.3853538890700707	13
C84P1b	C92P1f	0.3604370023827201	1.4844258318781745	13
C84P1b	C92P1g	0.24131709079767288	1.8451001563674212	13
C84P1b	C92P1h	0.42329984383776814	1.3796912349644435	13
C84P1b	C93L2	0.5031114771556875	0.3265042114568403	11
C84P1b	C93L3	0.45492574581896844	0.31723865334020085	11
C84P1b	C93L4	0.45032484507689596	0.38555111169592365	11
C84P1b	C93L5	0.4711609582415731	0.34758011040743325	11
C84P1b	C93L6	0.581653274371332	0.3018030847612354	11
C84P1b	C93P1a	0.335629492856141	0.3406628125720536	11
C84P1b	C93P1c	0.5104210926270684	0.34212165790220844	11
C84P1b	C93P1g	0.34984564979546035	0.3572697746535924	11
C84P1b	C94L10	0.1367375463753117	0.29441451546353375	12
C84P1b	C94L11	0.22175066528389026	0.2829207849232624	12
C84P1b	C94L12	0.16120727116436215	0.3771399943308107	12
C84P1b	C94L2	0.22652997277219472	0.26608819979533255	12
C84P1b	C94L3	0.31748630030771496	0.24738203503411904	12
C84P1b	C94L4	0.317923015000809	0.25852976132691396	12
C84P1b	C94L5	0.22208746595889167	0.28432876730945256	12
C84P1b	C94L6	0.18284484145632254	0.31705227537137387	12
C84P1b	C94L7	0.2266680639516294	0.3305706461415577	12
C84P1b	C94L8	0.2590793726995603	0.3007418851854957	12
C84P1b	C94L9	0.35105589814641663	0.30385637235246243	12
C84P1b	C94P1b	0.2991093814090673	0.2644723694518151	12
C84P1b	C94P1d	0.2928143105748215	0.2377594444189323	12
C84P1b	C94P1e	0.32155127207300854	0.23730713287649394	12
C84P1b	C94P1f	0.2598065097039908	0.2787994242484452	12
C84P1b	C95L1	0.394614779456199	0.8416822276416753	13
C84P1b	C95L12	0.41729056701649775	1.294039935426785	13
C84P1b	C95L2	0.4699577090892654	1.2842412081647316	13
C84P1b	C95L3	0.5073730061564277	1.299831966854628	13
C84P1b	C95L4	0.474625356104114	1.626124216276246	13
C84P1b	C95L5	0.4218418539164228	1.3021983790778258	13
C84P1b	C95L7	0.3961541182834518	1.8779289156743006	13
C84P1b	C95L8	0.4124079786719276	1.3573496431601464	13
C84P1b	C95L9	0.4256896737254892	1.4638898535944205	13
C84P1b	C95P1a	0.40692089716620505	1.7849593817383531	13
C84P1b	C95P1c	0.42475254128534073	1.333119128662405	13
C84P1c	C92L1	0.5627343711080659	1.3506550455267976	13
C84P1c	C92L2	0.6135309388061747	1.4383783466934381	13
C84P1c	C92L3	0.4624407851072719	1.6947855758787647	13
C84P1c	C92P1d	0.49212694231718457	1.4061236837195226	13
C84P1c	C92P1e	0.46198613095523683	1.2964861465580766	13
C84P1c	C92P1f	0.5183010388259937	1.3943309549300493	13
C84P1c	C92P1g	0.4406144825748245	1.755005279419296	13
C84P1c	C92P1h	0.5526020185058287	1.2895963580163181	13
C84P1c	C93L2	0.7003694888775699	0.40507170961406563	11
C84P1c	C93L3	0.6820605034686067	0.3444172495217631	11
C84P1c	C93L4	0.7215453957668349	0.31189250830491727	11
C84P1c	C93L5	0.7222460585422021	0.3481960519413712	11
C84P1c	C93L6	0.8137956996494284	0.3261300488349957	11
C84P1c	C93P1a	0.5860998208344471	0.41988728825317806	11
C84P1c	C93P1c	0.7047595869033562	0.42134613358333295	11
C84P1c	C93P1g	0.6189279835920116	0.40788396202088734	11
C84P1c	C94L10	0.22467463996165693	0.3683910286823062	12
C84P1c	C94L11	0.3050370176384244	0.3667331157037739	12
C84P1c	C94L12	0.27904185184192515	0.414045104955443	12
C84P1c	C94L2	0.30454884688635153	0.35038184458081884	12
C84P1c	C94L3	0.43218003433192675	0.3218332953210692	12
C84P1c	C94L4	0.44207975622892576	0.32883383408640454	12
C84P1c	C94L5	0.30714478417960445	0.36751067892504835	12
C84P1c	C94L6	0.28612195945292507	0.3973949921740843	12
C84P1c	C94L7	0.31376025846504335	0.4066342214782086	12
C84P1c	C94L8	0.33654894998513646	0.38312455183656674	12
C84P1c	C94L9	0.4383161185804421	0.3670624835942056	12
C84P1c	C94P1b	0.3758907682889907	0.33656937430203754	12
C84P1c	C94P1d	0.3754679351168482	0.3336456550700149	12
C84P1c	C94P1e	0.4158561416452139	0.338579413437704	12
C84P1c	C94P1f	0.366152026292276	0.35819950126904715	12
C84P1c	C95L1	0.4671619231513216	0.7563092392499272	13
C84P1c	C95L12	0.5972954640743704	1.208666947035037	13
C84P1c	C95L2	0.6543554194180021	1.198731761581764	13
C84P1c	C95L3	0.6584458110688834	1.2144589784628799	13
C84P1c	C95L4	0.6176747395740797	1.540751227884498	13
C84P1c	C95L5	0.5815238261714473	1.2168253906860778	13
C84P1c	C95L7	0.4813962783301977	1.7925559272825526	13
C84P1c	C95L8	0.5704146400927329	1.2719766547683984	13
C84P1c	C95L9	0.5831765771952275	1.3785168652026725	13
C84P1c	C95P1a	0.5235784128223048	1.6995863933466049	13
C84P1c	C95P1c	0.5696223065013878	1.247746140270657	13
C84P1d	C92L1	0.5825248657483826	1.3659951287531902	13
C84P1d	C92L2	0.6234787411595613	1.4498575879664322	13
C84P1d	C92L3	0.49282126690171396	1.7091710741560375	13
C84P1d	C92P1d	0.5529909112551193	1.4205091819967952	13
C84P1d	C92P1e	0.509335349223189	1.3321699039437247	13
C84P1d	C92P1f	0.5933862549455645	1.408716453207322	13
C84P1d	C92P1g	0.4776834140101587	1.769390777696569	13
C84P1d	C92P1h	0.5750886939630065	1.3039818562935908	13
C84P1d	C93L2	0.6341226015214361	0.3750804473335831	11
C84P1d	C93L3	0.6456872625777824	0.3078523453706458	11
C84P1d	C93L4	0.6611819270811669	0.3672738514453616	11
C84P1d	C93L5	0.6517224574987706	0.35182166352649075	11
C84P1d	C93L6	0.7614754126967542	0.28295725868917687	11
C84P1d	C93P1a	0.5292706163156073	0.3919442524620781	11
C84P1d	C93P1c	0.6267586494434609	0.39187817805578606	11
C84P1d	C93P1g	0.529144159465554	0.37653878383115275	11
C84P1d	C94L10	0.12674977125493872	0.3492536268779655	12
C84P1d	C94L11	0.2082300589574215	0.33792746761287984	12
C84P1d	C94L12	0.11602512386860613	0.4366881058484818	12
C84P1d	C94L2	0.20433333150482347	0.3231011720414902	12
C84P1d	C94L3	0.3064281191885817	0.3009752051326672	12
C84P1d	C94L4	0.293762516817774	0.3139278433116103	12
C84P1d	C94L5	0.20059412845053812	0.33935819339547463	12
C84P1d	C94L6	0.1689805713098927	0.3741260340758026	12
C84P1d	C94L7	0.20083808225494582	0.3861473182894975	12
C84P1d	C94L8	0.23269494085372952	0.35678920586772217	12
C84P1d	C94L9	0.3398461401793468	0.34898999421699145	12
C84P1d	C94P1b	0.2732829987483071	0.31671726062433775	12
C84P1d	C94P1d	0.27975704948079605	0.29733002746704834	12
C84P1d	C94P1e	0.30975550170795124	0.3004541875255478	12
C84P1d	C94P1f	0.2439280898366877	0.3320877167807777	12
C84P1d	C95L1	0.5615361175718486	0.7527520608193375	13
C84P1d	C95L12	0.6250781490401369	1.2051097686044474	13
C84P1d	C95L2	0.661893772039976	1.1951745831511746	13
C84P1d	C95L3	0.6786427071753177	1.2109018000322902	13
C84P1d	C95L4	0.6727046144189743	1.5371940494539085	13
C84P1d	C95L5	0.6177221744016955	1.213268212255488	13
C84P1d	C95L7	0.5943902819823269	1.788998748851963	13
C84P1d	C95L8	0.6250686871685464	1.268419476337809	13
C84P1d	C95L9	0.620592445025304	1.3749596867720828	13
C84P1d	C95P1a	0.5364371935168752	1.6960292149160154	13
C84P1d	C95P1c	0.6137086297654432	1.2441889618400674	13
C85L1	C90L1	-0.4601558298179338	0.28918015078896575	12
C85L1	C90L2	-0.3893005296124039	0.3134218841380699	12
C85L1	C90L3	-0.3454059162425789	0.2905198839103926	12
C85L1	C90L4	-0.4517862920294079	0.305666645669234	12
C85L1	C90L5	-0.405267293742364	0.3343131078280748	12
C85L1	C90M1a	-0.3461885800495128	0.28775497641768	12
C85L1	C90M1b	-0.44505138629709573	0.34695576106643733	12
C85L1	C90M1c	-0.2742010188921322	0.2376374558238454	12
C85L1	C90P1b	-0.4235311749469162	0.265379807965163	12
C85L1	C90P1c	-0.4522548528382353	0.3133848119352775	12
C85L1	C90P1d	0.8839489703365467	0.049245295068266505	12
C85L1	C90P1e	-0.4190839596386737	0.2769905628072491	12
