sample	length	marker	subject
C93N1	0	Sal46	C93
C93N2	0.0167344644754861	Sal46	C93
C93P1a	0.0064682716691570885	Sal46	C93
C93P1c	0.027753304355891073	Sal46	C93
C93P1g	0.0019044727399282202	Sal46	C93
C93Ad1a	-0.0084818044759185085	Sal52	C93
C93Ad1b	-0.17718465136616457	Sal52	C93
C93Ad1c	-0.09827483414058058	Sal52	C93
C93L2	-0.40825033818764256	Sal52	C93
C93L3	-0.3307115648002208	Sal52	C93
C93L4	-0.372413713108922	Sal52	C93
C93L5	-0.4021889359146815	Sal52	C93
C93L6	-0.07118971177585154	Sal52	C93
C93N1	0	Sal52	C93
C93N2	0.08129612958622001	Sal52	C93
C93P1a	-0.1508535505029771	Sal52	C93
C93P1c	-0.15070882364711347	Sal52	C93
C93P1g	-0.25111979412004715	Sal52	C93
C93Ad1a	0.03189678583771238	Sal58	C93
C93Ad1b	0.002946469894164583	Sal58	C93
C93Ad1c	-0.10760444546444692	Sal58	C93
C93L2	-0.2545308533932116	Sal58	C93
C93L3	-0.2672094784198893	Sal58	C93
C93L4	-0.28929831052280486	Sal58	C93
C93L5	-0.284850211080947	Sal58	C93
C93L6	-0.22077135898411715	Sal58	C93
C93N1	0	Sal58	C93
C93N2	-0.062138095676206095	Sal58	C93
C93P1a	-0.21692193467312526	Sal58	C93
C93P1c	-0.1966983975100729	Sal58	C93
C93P1g	-0.4079578969873885	Sal58	C93
C93Ad1a	-0.3217386859977829	Sal74	C93
C93Ad1b	-0.49045583718728647	Sal74	C93
C93Ad1c	-0.37441443419704346	Sal74	C93
C93L2	-0.44652769450677976	Sal74	C93
C93L3	-0.7409651332065135	Sal74	C93
C93L4	-0.581612035486125	Sal74	C93
C93L5	-0.5185622562383134	Sal74	C93
C93L6	-0.4585886379881625	Sal74	C93
C93N1	0	Sal74	C93
C93N2	-0.06585345757232997	Sal74	C93
C93P1a	-0.35450982915058127	Sal74	C93
C93P1c	-0.28292528665641203	Sal74	C93
C93P1g	-0.2734411520870239	Sal74	C93
C93Ad1a	0.03352920268874726	Sal78	C93
C93Ad1b	0.022119031961532976	Sal78	C93
C93Ad1c	0.01618849701818359	Sal78	C93
C93L2	0.005409933829090718	Sal78	C93
C93L3	0.013905021803039208	Sal78	C93
C93L4	-0.00503635541552061	Sal78	C93
C93L5	0.012157216583086328	Sal78	C93
C93L6	-0.05633812010827777	Sal78	C93
C93N1	0	Sal78	C93
C93N2	0.010016929133401131	Sal78	C93
C93P1a	0.015837372480622225	Sal78	C93
C93P1c	0.024224431031080407	Sal78	C93
C93P1g	0.034549155673112786	Sal78	C93
C93Ad1a	-0.38853750312949176	Sal84	C93
C93Ad1b	-0.15513007374610144	Sal84	C93
C93Ad1c	-0.3799686151611019	Sal84	C93
C93L2	-0.40060703660610697	Sal84	C93
C93L3	-0.30206673624017855	Sal84	C93
C93L4	-0.3036111331330482	Sal84	C93
C93L5	-0.5459186306854247	Sal84	C93
C93L6	-0.18975566237723873	Sal84	C93
C93N1	0	Sal84	C93
C93N2	-0.022394095653312185	Sal84	C93
C93P1a	-0.33045166682433136	Sal84	C93
C93P1c	-0.22784296279638516	Sal84	C93
C93P1g	-0.3130173142256738	Sal84	C93
C94L10	0.0485642233966157	JF21	C94
C94L11	-0.26832886548998447	JF21	C94
C94L12	-0.5482192801024155	JF21	C94
C94L2	-0.587015747938807	JF21	C94
C94L3	-0.1610025568495672	JF21	C94
C94L4	-0.37327302382626515	JF21	C94
C94L5	-0.3631761563996787	JF21	C94
C94L6	-0.31461922236206874	JF21	C94
C94L7	-0.3825646525861832	JF21	C94
C94L8	-0.24478069954118942	JF21	C94
C94L9	-0.852471933440234	JF21	C94
C94N1	0	JF21	C94
C94N2	0.02651426209255936	JF21	C94
C94N3	-0.02060851009142972	JF21	C94
C94P1b	-0.7098541655752002	JF21	C94
C94P1d	-0.37310319399183944	JF21	C94
C94P1e	-0.48239985296775245	JF21	C94
C94P1f	-0.6901007534923682	JF21	C94
C94L10	-0.1681948456200737	Nax15	C94
C94L11	-0.4102122291406154	Nax15	C94
C94L12	-0.7290546630321812	Nax15	C94
C94L2	-0.5398463212209585	Nax15	C94
C94L3	-0.3246902598398722	Nax15	C94
C94L4	-0.47262669744386887	Nax15	C94
C94L5	-0.4708519911522564	Nax15	C94
C94L6	-0.3810912932691388	Nax15	C94
C94L7	-0.5275623640729248	Nax15	C94
C94L8	-0.3004044147237228	Nax15	C94
C94L9	-0.6365904306298855	Nax15	C94
C94N1	0	Nax15	C94
C94N2	-0.027345649144018935	Nax15	C94
C94N3	0.007818991999813285	Nax15	C94
C94P1b	-0.613431356399396	Nax15	C94
C94P1d	-0.4080738456816442	Nax15	C94
C94P1e	-0.5372444569747898	Nax15	C94
C94P1f	-0.608265108258772	Nax15	C94
C94L10	-0.012319443312788003	Nax17LA	C94
C94L11	0.008675550978948454	Nax17LA	C94
C94L12	-0.08068414470961982	Nax17LA	C94
C94L2	-0.005058072631971777	Nax17LA	C94
C94L3	-0.0038662785719711934	Nax17LA	C94
C94L4	-0.00979620338064846	Nax17LA	C94
C94L5	0.024162692817581544	Nax17LA	C94
C94L6	-0.003536037140842163	Nax17LA	C94
C94L7	0.012087244975319766	Nax17LA	C94
C94L8	0.005732267546916914	Nax17LA	C94
C94L9	-0.016554902749356115	Nax17LA	C94
C94N1	0	Nax17LA	C94
C94N2	-0.028846043088836204	Nax17LA	C94
C94N3	-0.00848565536596535	Nax17LA	C94
C94P1b	0.011348178968390688	Nax17LA	C94
C94P1d	-0.01918166160050827	Nax17LA	C94
C94P1e	0.013339748004620677	Nax17LA	C94
C94P1f	0.018207845667335576	Nax17LA	C94
C94L10	0.05399429833250258	Nax17UA	C94
C94L11	0.04642653283432585	Nax17UA	C94
C94L12	0.04738412134499681	Nax17UA	C94
C94L2	-0.03458443255674348	Nax17UA	C94
C94L3	0.03572966193486504	Nax17UA	C94
C94L4	-0.14180765223367509	Nax17UA	C94
C94L5	0.036748641968191276	Nax17UA	C94
C94L6	-0.05782149401964487	Nax17UA	C94
C94L7	0.03587993724021965	Nax17UA	C94
C94L8	0.01251278282688828	Nax17UA	C94
C94L9	0.004811463004266603	Nax17UA	C94
C94N1	0	Nax17UA	C94
C94N2	0.04514993246867993	Nax17UA	C94
C94N3	-0.0037814659583634835	Nax17UA	C94
C94P1b	0.006686427824405872	Nax17UA	C94
C94P1d	0.041252889629280975	Nax17UA	C94
C94P1e	0.13582149483410788	Nax17UA	C94
C94P1f	0.02582284214518138	Nax17UA	C94
C94L10	0.03761702783600018	Nax30	C94
C94L11	0.2480375457884536	Nax30	C94
C94L12	0.49319553514113945	Nax30	C94
C94L2	0.4019421868581228	Nax30	C94
C94L3	0.1268332521470521	Nax30	C94
C94L4	0.004636401475899277	Nax30	C94
C94L5	0.27852032462161436	Nax30	C94
C94L6	0.04767128409671173	Nax30	C94
C94L7	0.3479896382407137	Nax30	C94
C94L8	0.20505332888584604	Nax30	C94
C94L9	0.3352634750464878	Nax30	C94
C94N1	0	Nax30	C94
C94N2	-0.05512850275181247	Nax30	C94
C94N3	0.0021665924781322232	Nax30	C94
C94P1b	0.5625882031128242	Nax30	C94
C94P1d	0.33451263089814276	Nax30	C94
C94P1e	0.48056608482711294	Nax30	C94
C94P1f	0.5061380105361133	Nax30	C94
C94L10	-1.8583155679496102	Nax38	C94
C94L11	-0.9392767891180256	Nax38	C94
C94L12	-0.03618891380015832	Nax38	C94
C94L2	0.02410656640158848	Nax38	C94
C94L3	-0.479325379766637	Nax38	C94
C94L4	-0.5601852851383686	Nax38	C94
C94L5	-0.14332301501899547	Nax38	C94
C94L6	-1.7116788690354046	Nax38	C94
C94L7	-1.122097219837924	Nax38	C94
C94L8	-0.8107645300828876	Nax38	C94
C94L9	-2.2167583219022213	Nax38	C94
C94N1	0	Nax38	C94
C94N2	0.04357713874939151	Nax38	C94
C94N3	0.024715620767768343	Nax38	C94
C94P1b	0.06220468912548327	Nax38	C94
C94P1d	0.05934149738603711	Nax38	C94
C94P1e	0.10737438419487066	Nax38	C94
C94P1f	0.07235131171087694	Nax38	C94
C94L10	-0.46945115113297753	Nax40	C94
C94L11	-0.49359584137784296	Nax40	C94
C94L12	-0.6241813697405769	Nax40	C94
C94L2	-0.5775226365950266	Nax40	C94
C94L3	-0.33248671747356706	Nax40	C94
C94L4	-0.6078725170176664	Nax40	C94
C94L5	-0.6155335984308152	Nax40	C94
C94L6	-0.7492959766090168	Nax40	C94
C94L7	-0.9528422163737114	Nax40	C94
C94L8	-0.47914609299878563	Nax40	C94
C94L9	-0.06912341248307641	Nax40	C94
C94N1	0	Nax40	C94
C94N2	-0.05126652158277345	Nax40	C94
C94N3	0.009280156065501366	Nax40	C94
C94P1b	-0.39988507697799847	Nax40	C94
C94P1d	-0.25324925544373933	Nax40	C94
C94P1e	-0.2740158149473588	Nax40	C94
C94P1f	-0.5704013125491301	Nax40	C94
C94L10	0.13356105529755435	Nax49	C94
C94L11	-0.0043975253783608	Nax49	C94
C94L12	0.3737424262713618	Nax49	C94
C94L2	0.13913378334224547	Nax49	C94
C94L3	0.09279268872688018	Nax49	C94
C94L4	0.33804662467962077	Nax49	C94
C94L5	0.08070146079255647	Nax49	C94
C94L6	0.17262502693158588	Nax49	C94
C94L7	0.001897849657104267	Nax49	C94
C94L8	0.6327366136356836	Nax49	C94
C94L9	0.0880096608947154	Nax49	C94
C94N1	0	Nax49	C94
C94N2	0.0742803905120617	Nax49	C94
C94N3	0.025462828956474226	Nax49	C94
C94P1b	0.9103684993689871	Nax49	C94
C94P1d	0.6282204087194887	Nax49	C94
C94P1e	0.26310249203773894	Nax49	C94
C94P1f	1.5928161005267318	Nax49	C94
C94L10	-0.014300394403038652	Nax50LA	C94
C94L11	-0.0012549665679277844	Nax50LA	C94
C94L12	-0.034461157404780174	Nax50LA	C94
C94L2	-0.014905759969340515	Nax50LA	C94
C94L3	-0.018782672253954136	Nax50LA	C94
C94L4	0.034010544173532775	Nax50LA	C94
C94L5	-0.014583365115038216	Nax50LA	C94
C94L6	0.004458778440759481	Nax50LA	C94
C94L7	-0.025945592269169815	Nax50LA	C94
C94L8	2.7856936027470525e-4	Nax50LA	C94
C94L9	-0.019216204737244613	Nax50LA	C94
C94N1	0	Nax50LA	C94
C94N2	0.01668833048556717	Nax50LA	C94
C94N3	0.018155806178715483	Nax50LA	C94
C94P1b	-0.008174100957983654	Nax50LA	C94
C94P1d	0.010262660036950422	Nax50LA	C94
C94P1e	0.0034012207632247993	Nax50LA	C94
C94P1f	5.633051808393574e-4	Nax50LA	C94
C94L10	-0.04535140444051766	Nax50UA	C94
C94L11	-0.02605779613581194	Nax50UA	C94
C94L12	-0.0242381143378263	Nax50UA	C94
C94L2	-0.047674477855678576	Nax50UA	C94
C94L3	-0.04813210328663886	Nax50UA	C94
C94L4	-0.026930450455563193	Nax50UA	C94
C94L5	-0.01531015648175571	Nax50UA	C94
C94L6	-0.07404532546494091	Nax50UA	C94
C94L7	-0.03449215549794471	Nax50UA	C94
C94L8	-0.02860644878610863	Nax50UA	C94
C94L9	-0.03838029348994598	Nax50UA	C94
C94N1	0	Nax50UA	C94
C94N2	-0.017612215688206367	Nax50UA	C94
C94N3	8.065478967349549e-4	Nax50UA	C94
C94P1b	-0.018980852415404037	Nax50UA	C94
C94P1d	-0.0014459556777661753	Nax50UA	C94
C94P1e	-0.013511076597095162	Nax50UA	C94
C94P1f	-0.023821916112977792	Nax50UA	C94
C94L10	-0.4354815443999529	Nax51	C94
C94L11	-0.6763903586412301	Nax51	C94
C94L12	-0.9690439487318496	Nax51	C94
C94L2	-0.7256618631522631	Nax51	C94
C94L3	-0.6785908072028901	Nax51	C94
C94L4	-0.9148115229932925	Nax51	C94
C94L5	-0.7419221646699237	Nax51	C94
C94L6	-0.7969898874281567	Nax51	C94
C94L7	-0.8995574654494032	Nax51	C94
C94L8	-0.6231578400831417	Nax51	C94
C94L9	-1.0341666628010273	Nax51	C94
C94N1	0	Nax51	C94
C94N2	-0.05524893213174842	Nax51	C94
C94N3	0.016320233034992526	Nax51	C94
C94P1b	-0.7980009082030328	Nax51	C94
C94P1d	-0.5909366474079132	Nax51	C94
C94P1e	-0.8377418072599347	Nax51	C94
C94P1f	-0.9489446504745978	Nax51	C94
C94L10	-0.11005017261926309	Nax56	C94
C94L11	-0.24149083101691016	Nax56	C94
C94L12	-0.09545508109220968	Nax56	C94
C94L2	0.08964763377531337	Nax56	C94
C94L3	-0.15084052379034585	Nax56	C94
C94L4	-0.2591389963841717	Nax56	C94
C94L5	-0.2671558651552495	Nax56	C94
C94L6	-0.1495544796631041	Nax56	C94
C94L7	-0.3347925842131527	Nax56	C94
C94L8	-0.13798723383140565	Nax56	C94
C94L9	0.09513482513112681	Nax56	C94
C94N1	0	Nax56	C94
C94N2	0.005998277383266526	Nax56	C94
C94N3	0.007536587429308739	Nax56	C94
C94P1b	0.019570958842671793	Nax56	C94
C94P1d	0.09322527407407577	Nax56	C94
C94P1e	0.027848452471603835	Nax56	C94
C94P1f	-0.5250210432239477	Nax56	C94
C94L10	-0.7393505350499381	S1124	C94
C94L11	-0.6291634557387296	S1124	C94
C94L12	-0.6176525658838021	S1124	C94
C94L2	-0.3691427993235523	S1124	C94
C94L3	-0.481222494019816	S1124	C94
C94L4	-0.47944989158328877	S1124	C94
C94L5	-0.5458897424366409	S1124	C94
C94L6	-0.798523988531588	S1124	C94
C94L7	-0.9599852497303423	S1124	C94
C94L8	-0.9256165766479612	S1124	C94
C94L9	-1.0672955295918758	S1124	C94
C94N1	0	S1124	C94
C94N2	0.08530622410080824	S1124	C94
C94N3	0.12165050970135205	S1124	C94
C94P1b	-0.43498487041188394	S1124	C94
C94P1d	-0.32392216495630777	S1124	C94
C94P1e	-0.2838000889848775	S1124	C94
C94P1f	-0.4778513021191113	S1124	C94
C94L10	-0.013849611729622957	Sal21	C94
C94L11	-0.021012401911783662	Sal21	C94
C94L12	-0.03225440384743683	Sal21	C94
C94L2	-0.02304399436166671	Sal21	C94
C94L3	-0.006928599340021435	Sal21	C94
C94L4	0.006273680905261703	Sal21	C94
C94L5	-0.006322463359538677	Sal21	C94
C94L6	-0.02672774968286795	Sal21	C94
C94L7	-0.017839525085600272	Sal21	C94
C94L8	0.036102566169797345	Sal21	C94
C94L9	-0.019795636732003352	Sal21	C94
C94N1	0	Sal21	C94
C94N2	-0.0015046505198461624	Sal21	C94
C94N3	0.02236577360562242	Sal21	C94
C94P1b	7.988568936920792e-4	Sal21	C94
C94P1d	-0.011211697609174287	Sal21	C94
C94P1e	-0.0035863951627637114	Sal21	C94
C94P1f	-0.009820589783879008	Sal21	C94
C94L10	0.02960963541728212	Sal22LA	C94
C94L11	0.003865526531568797	Sal22LA	C94
C94L12	-0.6236234231632323	Sal22LA	C94
C94L2	0.03438169215834197	Sal22LA	C94
C94L3	0.039627988975618145	Sal22LA	C94
C94L4	-0.008481316069750555	Sal22LA	C94
C94L5	-0.046171892394092584	Sal22LA	C94
C94L6	-0.03383088402054302	Sal22LA	C94
C94L7	-0.013893384322215319	Sal22LA	C94
C94L8	0.07270855164612922	Sal22LA	C94
C94L9	0.16517414982960243	Sal22LA	C94
C94N1	0	Sal22LA	C94
C94N2	0.05139291770716792	Sal22LA	C94
C94N3	0.00919035200179863	Sal22LA	C94
C94P1b	0.038883224744267864	Sal22LA	C94
C94P1d	0.04772412807214366	Sal22LA	C94
C94P1e	0.04814619225180916	Sal22LA	C94
C94P1f	0.0683059683005407	Sal22LA	C94
C94L10	-0.016504099189645682	Sal22UA	C94
C94L11	0.0275039951280327	Sal22UA	C94
C94L12	-0.39063479119913547	Sal22UA	C94
C94L2	-0.030323258836554068	Sal22UA	C94
C94L3	-0.03046004097258681	Sal22UA	C94
C94L4	-0.08907052458494213	Sal22UA	C94
C94L5	-0.015677731383487714	Sal22UA	C94
C94L6	-0.028111447704516568	Sal22UA	C94
C94L7	-0.060997118353905755	Sal22UA	C94
C94L8	0.03689321682740143	Sal22UA	C94
C94L9	-0.031332028207841756	Sal22UA	C94
C94N1	0	Sal22UA	C94
C94N2	-0.053353485011907065	Sal22UA	C94
C94N3	-0.0342429223725178	Sal22UA	C94
C94P1b	-0.05125636225992425	Sal22UA	C94
C94P1d	-0.011576813876109426	Sal22UA	C94
C94P1e	0.02415475657545363	Sal22UA	C94
C94P1f	0.017527085201673565	Sal22UA	C94
C94L10	-0.0016949789193532183	Sal26	C94
C94L11	-0.0034768350873219944	Sal26	C94
C94L12	-0.0033336602735705156	Sal26	C94
C94L2	-0.04917771811659577	Sal26	C94
C94L3	0.009272221862582697	Sal26	C94
C94L4	-0.018999208632710207	Sal26	C94
C94L5	-0.034432744661906156	Sal26	C94
C94L6	-0.02930974717300927	Sal26	C94
C94L7	-0.0072502868627015715	Sal26	C94
C94L8	-0.022473319867009067	Sal26	C94
C94L9	0.07847118751248505	Sal26	C94
C94N1	0	Sal26	C94
C94N2	-0.007907305291591449	Sal26	C94
C94N3	0.0026684991783456624	Sal26	C94
C94P1b	0.023649881696729658	Sal26	C94
C94P1d	0.020631918776564895	Sal26	C94
C94P1e	0.03362828894610548	Sal26	C94
C94P1f	-0.15118379675991678	Sal26	C94
C94L10	-0.08842585260188196	Sal27	C94
C94L11	-0.04511284259507553	Sal27	C94
C94L12	-0.45866613098789966	Sal27	C94
C94L2	-0.09917934904350068	Sal27	C94
C94L3	-0.06414578051457287	Sal27	C94
C94L4	-0.0518181220524796	Sal27	C94
C94L5	-0.030426790634956458	Sal27	C94
C94L6	-0.0805835118888405	Sal27	C94
C94L7	-0.0284279691780025	Sal27	C94
C94L8	-0.0639422831178571	Sal27	C94
C94L9	-0.00415637873982444	Sal27	C94
C94N1	0	Sal27	C94
C94N2	0.0062199484423817175	Sal27	C94
C94N3	-0.0038026662145709267	Sal27	C94
C94P1b	0.03366828108879227	Sal27	C94
C94P1d	-0.01565490203584341	Sal27	C94
C94P1e	0.009033641604964782	Sal27	C94
C94P1f	0.003334692767314351	Sal27	C94
C94L10	-0.012873581682144142	Sal2	C94
C94L11	-0.0516666783721802	Sal2	C94
C94L12	-0.03793860169170893	Sal2	C94
C94L2	-0.04402097806485594	Sal2	C94
C94L3	-0.049543786829906455	Sal2	C94
C94L4	-0.0933023714497927	Sal2	C94
C94L5	-0.06114961776933869	Sal2	C94
C94L6	-0.09587299095863022	Sal2	C94
C94L7	-0.04585617719932955	Sal2	C94
C94L8	-0.005667643326057625	Sal2	C94
C94L9	0.0722291068548393	Sal2	C94
C94N1	0	Sal2	C94
C94N2	0.005037794383387695	Sal2	C94
C94N3	-0.09259126487534619	Sal2	C94
C94P1b	-0.11213779898920784	Sal2	C94
C94P1d	-0.011645995223365624	Sal2	C94
C94P1e	-0.002748422991732724	Sal2	C94
C94P1f	-0.004100054946867715	Sal2	C94
C94L10	0.026690273797480124	Sal46	C94
C94L11	0.013683424251329068	Sal46	C94
C94L12	-0.012875738893427524	Sal46	C94
C94L2	0.09255905186116253	Sal46	C94
C94L3	-0.05983680508010636	Sal46	C94
C94L4	-0.06158947299446371	Sal46	C94
C94L5	-0.11952646646605469	Sal46	C94
C94L6	0.0044182333358571135	Sal46	C94
C94L7	-0.034745563380907285	Sal46	C94
C94L8	0.10283198511359926	Sal46	C94
C94L9	0.17436765921111919	Sal46	C94
C94N1	0	Sal46	C94
C94N2	-0.030064509147085694	Sal46	C94
C94N3	-0.025632462823018898	Sal46	C94
C94P1b	-0.012536512458369398	Sal46	C94
C94P1d	0.0207199359275676	Sal46	C94
C94P1e	-0.13084330565239943	Sal46	C94
C94P1f	0.006043517306731694	Sal46	C94
C94L10	-0.0391851710984672	Sal57	C94
C94L11	-0.2850112662203035	Sal57	C94
C94L12	-0.278453669623838	Sal57	C94
C94L2	-0.2415809318558222	Sal57	C94
C94L3	-0.17867162005341797	Sal57	C94
C94L4	-0.32481242255797627	Sal57	C94
C94L5	-0.33945831360110423	Sal57	C94
C94L6	-0.2675971743313821	Sal57	C94
C94L7	-0.2500083138895475	Sal57	C94
C94L8	-0.1634332053717933	Sal57	C94
C94L9	-0.23761507791407466	Sal57	C94
C94N1	0	Sal57	C94
C94N2	-0.028480517245920822	Sal57	C94
C94N3	-0.012834922242241475	Sal57	C94
C94P1b	-0.27380531513851425	Sal57	C94
C94P1d	-0.19044742429986128	Sal57	C94
C94P1e	-0.23882054652053242	Sal57	C94
C94P1f	-0.285040946442102	Sal57	C94
C94L10	-0.6263298945247957	Sal58	C94
C94L11	-1.068738037866293	Sal58	C94
C94L12	-1.3541971649570255	Sal58	C94
C94L2	-1.203629284291658	Sal58	C94
C94L3	-0.8088352994674843	Sal58	C94
C94L4	-0.9552832653938852	Sal58	C94
C94L5	-1.1335778661128666	Sal58	C94
C94L6	-1.0619470914861382	Sal58	C94
C94L7	-1.150461675329606	Sal58	C94
C94L8	-0.7632795056428212	Sal58	C94
C94L9	-1.4395995933164265	Sal58	C94
C94N1	0	Sal58	C94
C94N2	-0.10631222048992317	Sal58	C94
C94N3	-0.017114600307034156	Sal58	C94
C94P1b	-1.2459253583014975	Sal58	C94
C94P1d	-0.9437432913846568	Sal58	C94
C94P1e	-1.18108129063725	Sal58	C94
C94P1f	-1.301842483133862	Sal58	C94
C94L10	0.033393869026171696	Sal74	C94
C94L11	0.04090181024305872	Sal74	C94
C94L12	-0.00726393895585753	Sal74	C94
C94L2	-0.004848361652018962	Sal74	C94
C94L3	0.030434761956141365	Sal74	C94
C94L4	0.06503469193413691	Sal74	C94
C94L5	0.018021224487199117	Sal74	C94
C94L6	0.07068950117990624	Sal74	C94
C94L7	0.031249714186019073	Sal74	C94
C94L8	0.0396380597368986	Sal74	C94
C94L9	0.08124773677660135	Sal74	C94
C94N1	0	Sal74	C94
C94N2	0.005598419954128353	Sal74	C94
C94N3	-0.01202705011276084	Sal74	C94
C94P1b	-0.005166128129481251	Sal74	C94
C94P1d	0.0063947612847830015	Sal74	C94
C94P1e	0.08079870601053551	Sal74	C94
C94P1f	0.21750070755548911	Sal74	C94
C94L10	-0.027088449658779545	Sal78	C94
C94L11	-0.01279603896565451	Sal78	C94
C94L12	-0.02443682206458364	Sal78	C94
C94L2	-0.033391078728588486	Sal78	C94
C94L3	-0.01961280176347735	Sal78	C94
C94L4	-0.02561025218388613	Sal78	C94
C94L5	-0.021960457096021013	Sal78	C94
C94L6	-0.03905847370294113	Sal78	C94
C94L7	-0.026681793163346956	Sal78	C94
C94L8	-0.020895765730907456	Sal78	C94
C94L9	-0.04332908134915803	Sal78	C94
C94N1	0	Sal78	C94
C94N2	0.007175518175134954	Sal78	C94
C94N3	-0.004430960137290718	Sal78	C94
C94P1b	-0.006691107310843769	Sal78	C94
C94P1d	0.0013159117233860762	Sal78	C94
C94P1e	-0.0016644718938390035	Sal78	C94
C94P1f	4.90424064936601e-4	Sal78	C94
C94L10	-0.10917212643582852	Sal87	C94
C94L11	-0.41280103509504285	Sal87	C94
C94L12	-0.4535749196018726	Sal87	C94
C94L2	-0.3342770140075588	Sal87	C94
C94L3	-0.04679967707783783	Sal87	C94
C94L4	-0.2791876558529065	Sal87	C94
C94L5	-0.29646591040750936	Sal87	C94
C94L6	-0.2722858415873537	Sal87	C94
C94L7	-0.4291452286726831	Sal87	C94
C94L8	-0.29359336459471397	Sal87	C94
C94L9	-0.20782886455349203	Sal87	C94
C94N1	0	Sal87	C94
C94N2	0.036760716714017594	Sal87	C94
C94N3	0.009413579509974568	Sal87	C94
C94P1b	-0.4650507562705113	Sal87	C94
C94P1d	-0.14331827013817477	Sal87	C94
C94P1e	-0.4351729769894037	Sal87	C94
C94P1f	-0.5551103227619518	Sal87	C94
C95L1	0.0410738998062552	Nax10	C95
C95L12	0.01846032992930091	Nax10	C95
C95L2	-0.26617474818458664	Nax10	C95
C95L3	-0.20437225101249834	Nax10	C95
C95L4	-0.1738700425279398	Nax10	C95
C95L5	-0.07194323144104797	Nax10	C95
C95L7	0.4471020246129416	Nax10	C95
C95L8	-0.017952706907280902	Nax10	C95
C95L9	-0.1402044223642951	Nax10	C95
C95N2	0	Nax10	C95
C95N3	0	Nax10	C95
C95P1a	0.5986617048816565	Nax10	C95
C95P1c	-0.00438219077668367	Nax10	C95
C95L1	-0.8891254004386884	Nax15	C95
C95L12	-1.8027838728886092	Nax15	C95
C95L2	-1.985014029973863	Nax15	C95
C95L3	-1.9922512615008134	Nax15	C95
C95L4	-2.428435504837461	Nax15	C95
C95L5	-2.1293807315273527	Nax15	C95
C95L7	-2.301981560167218	Nax15	C95
C95L8	-1.9727819340417012	Nax15	C95
C95L9	-2.07623109490188	Nax15	C95
C95N2	0	Nax15	C95
C95N3	-0.028312718774961887	Nax15	C95
C95P1a	-2.1404964790269716	Nax15	C95
C95P1c	-2.0754255010111926	Nax15	C95
C95L1	-3.2787395371285672	Nax18	C95
C95L12	-4.657989311776737	Nax18	C95
C95L2	-4.715237177952581	Nax18	C95
C95L3	-5.1633280196995335	Nax18	C95
C95L4	-5.195408050407407	Nax18	C95
C95L5	-4.547955954509146	Nax18	C95
C95L7	-5.228545341651057	Nax18	C95
C95L8	-5.203187843493312	Nax18	C95
C95L9	-4.738598376918627	Nax18	C95
C95N2	0	Nax18	C95
C95N3	0.004864932081334317	Nax18	C95
C95P1a	-4.927169712284335	Nax18	C95
C95P1c	-4.465568433434193	Nax18	C95
C95L1	-0.7997309770661021	Nax30	C95
C95L12	-1.2653232056012595	Nax30	C95
C95L2	-1.5277925366681782	Nax30	C95
C95L3	-1.3658073309295524	Nax30	C95
C95L4	-1.951712015576359	Nax30	C95
C95L5	-1.4659895281930035	Nax30	C95
C95L7	-1.356025748277494	Nax30	C95
C95L8	-1.3915536131239699	Nax30	C95
C95L9	-1.583688424665132	Nax30	C95
C95N2	0	Nax30	C95
C95N3	-0.019695690477566252	Nax30	C95
C95P1a	-1.9280738279337473	Nax30	C95
C95P1c	-1.40952776486332	Nax30	C95
C95L1	-3.2707926825066718	Nax38	C95
C95L12	-3.770036190081436	Nax38	C95
C95L2	-3.677791161167871	Nax38	C95
C95L3	-3.0891926421058704	Nax38	C95
C95L4	-4.688391354084445	Nax38	C95
C95L5	-3.110798024776841	Nax38	C95
C95L7	-5.692430700187875	Nax38	C95
C95L8	-4.515438457111618	Nax38	C95
C95L9	-4.635527304695041	Nax38	C95
C95N2	0	Nax38	C95
C95N3	0.15191736035789916	Nax38	C95
C95P1a	-5.916454665068121	Nax38	C95
C95P1c	-4.184067616369454	Nax38	C95
C95L1	-0.9299207712457571	Nax40	C95
C95L12	-1.5950317508756742	Nax40	C95
C95L2	-1.9641919615903687	Nax40	C95
C95L3	-1.9856052308212249	Nax40	C95
C95L4	-2.238433652137699	Nax40	C95
C95L5	-1.6061136276548194	Nax40	C95
C95L7	-2.0983706114044285	Nax40	C95
C95L8	-1.990981908845753	Nax40	C95
C95L9	-2.1121447601524306	Nax40	C95
C95N2	0	Nax40	C95
C95N3	-0.03573407339233725	Nax40	C95
C95P1a	-1.9640246111327624	Nax40	C95
C95P1c	-1.9302318780043164	Nax40	C95
C95L1	-1.5825641321524326	Nax50	C95
C95L12	-2.748933277087178	Nax50	C95
C95L2	-2.3063160245138254	Nax50	C95
C95L3	-2.227411118832311	Nax50	C95
C95L4	-3.156430193361509	Nax50	C95
C95L5	-2.949344715362214	Nax50	C95
C95L7	-3.333441061472213	Nax50	C95
C95L8	-2.8102551223159074	Nax50	C95
C95L9	-2.9345446676476046	Nax50	C95
C95N2	0	Nax50	C95
C95N3	0.025964599132007216	Nax50	C95
C95P1a	-3.1411634039894474	Nax50	C95
C95P1c	-2.7585947635136487	Nax50	C95
C95L1	-1.9900985122637707	Nax51	C95
C95L12	-3.979247536775178	Nax51	C95
C95L2	-4.1478421697355	Nax51	C95
