a	b	l1	r	marker	divs
C90P1e	C90P1g	0.143842828181529	0.9614432485762248	21	1525.1498019996318
C90P1e	C90P1j	0.29450520047889017	0.9064426870696883	21	3122.6064856803123
C90P1e	C90P1k	0.12708565737441216	0.9230819032760963	21	1347.4753495320037
C90P1f	C90P1g	0.10679183296700771	0.960502380019243	21	1132.3021450834094
C90P1f	C90P1j	0.2808189084508245	0.8848650361010847	21	2977.49222561883
C90P1f	C90P1k	0.1275423089538888	0.9044321445566298	21	1352.3171763705493
C90P1g	C90P1j	0.2628166009140519	0.8911380562479643	21	2786.615724354578
C90P1g	C90P1k	0.12335429793977919	0.9454563697821652	21	1307.9121528480644
C90P1j	C90P1k	0.2777405923347266	0.8494660353626337	21	2944.8531759400094
C92L1	C92L2	0.35052198108579885	0.96426499851869	26	742.7793157582439
C92L1	C92L3	0.6900172960559483	0.9271963961879288	26	1462.192395005141
C92L1	C92N1	1.7622084532733702	NA	26	3734.236538008708
C92L1	C92N2	1.765882365543305	0.23965967948910463	26	3742.021801670532
C92L1	C92P1d	0.3966446539598238	0.9535099541553929	26	840.5163172786246
C92L1	C92P1e	0.5522708782406748	0.8618242144865986	26	1170.2986037626056
C92L1	C92P1f	0.6195662865800257	0.8713390716144178	26	1312.9020353794647
C92L1	C92P1g	0.8015157693742597	0.8775218963585714	26	1698.4650517524285
C92L1	C92P1h	0.4842094315465916	0.8919049889504012	26	1026.0718860875938
C92L2	C92L3	0.4999463395194988	0.9441755381496203	26	1059.4194373597218
C92L2	C92N1	1.9265436719026214	NA	26	4082.4737608793
C92L2	C92N2	1.9300789957111384	0.24031134060126927	26	4089.9653464036646
C92L2	C92P1d	0.3095383061251867	0.9613435815281846	26	655.9321915059979
C92L2	C92P1e	0.5257053428917723	0.8887913772487623	26	1114.0044731974265
C92L2	C92P1f	0.5112379699801775	0.892478752864724	26	1083.3471508839839
C92L2	C92P1g	0.6704194119876269	0.9002044262989913	26	1420.6631794236107
C92L2	C92P1h	0.5012767055759242	0.9087277257469146	26	1062.2385712298392
C92L3	C92N1	2.3063772923165007	NA	26	4887.366383587429
C92L3	C92N2	2.3097124628504697	0.14109940121191483	26	4894.433831053875
C92L3	C92P1d	0.4737943349340484	0.9467918082541411	26	1004.001605897299
C92L3	C92P1e	0.6300397334711099	0.9120650329188463	26	1335.0959636783168
C92L3	C92P1f	0.5384373069670961	0.9169969245968277	26	1140.9843491379677
