Sample	Marker	Overlap_Score
HMEC_5_6	Sal78_HMEC_0.01	0.0029390326866095
HMEC_5_6	Sal87_HMEC_0.01	0.0099014070576503
HMEC_5_7	JF06_HMEC_0.01	0.00976598094539854
HMEC_5_7	JF12_HMEC_0.01	0.133043083425423
HMEC_5_7	JF21_HMEC_0.01	0.00554185981124813
HMEC_5_7	JF27_HMEC_0.01	0.0141587383885633
HMEC_5_7	Nax10_HMEC_0.01	0.00819864791231756
HMEC_5_7	Nax11_HMEC_0.01	0.0218378819174763
HMEC_5_7	Nax18_HMEC_0.01	0.00481325207272854
HMEC_5_7	Nax30_HMEC_0.01	0.0354978705653879
HMEC_5_7	Nax38_HMEC_0.01	0.00478986079727819
HMEC_5_7	Nax4_HMEC_0.01	0.0103342169667439
HMEC_5_7	Nax40_HMEC_0.01	0.0220132748826738
HMEC_5_7	Nax49_HMEC_0.01	0.0070947933947631
HMEC_5_7	Nax50_HMEC_0.01	0.0103225035286065
HMEC_5_7	Nax56_HMEC_0.01	0.0135221378363398
HMEC_5_7	S1-17_HMEC_0.01	0.0163498206670288
HMEC_5_7	S14-51_HMEC_0.01	0.0107703573950095
HMEC_5_7	Sal102_HMEC_0.01	0.00705567184061107
HMEC_5_7	Sal22_HMEC_0.01	0.00317023262042879
HMEC_5_7	Sal27_HMEC_0.01	0.0232979571150878
HMEC_5_7	Sal45_HMEC_0.01	0.00923422246784167
HMEC_5_7	Sal46_HMEC_0.01	0.00650531695256795
HMEC_5_7	Sal58_HMEC_0.01	0.0231815705278215
HMEC_5_7	Sal66_HMEC_0.01	0.0337478482037052
HMEC_5_7	Sal74_HMEC_0.01	0.00715512599391954
HMEC_5_7	Sal78_HMEC_0.01	0.00425999523733556
HMEC_5_7	Sal87_HMEC_0.01	0.00566892750709114
HMEC_5_8	JF06_HMEC_0.01	0.00176084556015565
HMEC_5_8	JF12_HMEC_0.01	0.0290390133848504
HMEC_5_8	JF21_HMEC_0.01	0.00362227373224949
HMEC_5_8	JF27_HMEC_0.01	0.00913259313868908
