	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3E_1	HMEC_4_G2_3E_2	HMEC_4_G2_3E_3	HMEC_4_G2_3F_1	HMEC_4_G2_3F_2	HMEC_4_G2_3F_3	HMEC_4_G2_3G_2	HMEC_4_G2_3G_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_2	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_1	HMEC_4_G2_4C_2	HMEC_4_G2_4C_3	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_1	HMEC_5_4_2	HMEC_5_4_3	HMEC_5_5_1	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_5_9_3	HMEC_Root1_1	HMEC_Root1_2	HMEC_Root1_3	HMEC_Root2_1	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_3_2	HMEC_STAT_3_3	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_4_3	HMEC_STAT_G2_3B_1	HMEC_STAT_G2_3B_2	HMEC_STAT_G2_3B_3	HMEC_STAT_G2_3C_1	HMEC_STAT_G2_3C_2	HMEC_STAT_G2_3C_3
HMEC_5_9_3	0.0151999827039354	0.009214524174707	0.0428621129993418	0.0224348002293182	0.0153751505124681	0.0203932239307353	0.014701983395918	0.0720559083626145	0.00976660368695894	0.00659597295901035	0.067462644102106	0.0337296367769093	0.0627437565817445	0.0449166922125279	0.0425950273947229	0.0176673399922432	0.0848695648049612	0.0474223913120972	0.0391179603072739	0.0176694480562983	0.0221122456314883	0.0601207864293451	0.0912410537124469	0.0429101776133023	0.00511256159068185	0.0392445557281388	0.0459150628502499	0.017849572001442	0.0427252861893328	0.0365546207619887	0.0465775762268674	0.0303422971973946	0.0455504877570083	0.048635521378503	0.056090008348685	0.0190644718723975	0.0214116965708379	0.03472152866112	0.0365706493115173	0.0245955955090389	0.0183656109009513	0.0123410960569994	0.0299099019685979	0.0184250921224683	0.049369796126182	0.0418339028726327	0.0250052608941547	0.0264004684142724	0.0433898557367233	0.0308506866298225	0	0.0580854816644767	0.0255258984623562	0.0295069572344706	0.0162055726715757	0.0350997715497472	0.0284896238268595	0.0273284298864283	0.00876946426570279	0.0598301355129578	0.022579887400658	0.0377127210341839	0.0315551576363833	0.0263476911756125	0.0603077965704659	0.0414136834695491	0.0279572794971339	0.0539775332724541	0.0424268098727372	0.0636895050812611
HMEC_Root1_1	0.0551095053573202	0.0633020765969048	0.0156693167410912	0.0418521077409593	0.0463060423261403	0.043684422538652	0.0483510554086756	0.0143242929541306	0.0533190272694017	0.0526933380652827	0.0112357638017771	0.0266974618343835	0.0074872503539364	0.0133306296536949	0.0292035898366078	0.0751242110403249	0.0269847161534481	0.0107177339292012	0.0197575185954447	0.0421386178871382	0.0426152767641671	0.00722124650170665	0.0338136114925815	0.0153370665082427	0.0628640831595857	0.0188654975536668	0.0228951477245464	0.0519647272664231	0.017113098285343	0.0287635674643184	0.0183893675967634	0.0358326008786566	0.0129373205217781	0.00996071134713545	0.0120717777453604	0.0390465725001454	0.0393758554758571	0.0235479776534091	0.0249497132802361	0.0362848751778643	0.0420268043317242	0.0695559711818168	0.0317647099537724	0.0550523886547363	0.013759470914331	0.0189933055295854	0.0449348405461538	0.0427195311197378	0.022128200788215	0.0274112706478313	0.0580854816644767	0	0.0353435014733104	0.0315044809008221	0.0424145254178834	0.023958839207105	0.0313504707416312	0.0332034017353474	0.0511474262563433	0.00476274564482304	0.0770884802535093	0.0243590255645562	0.0357421809190282	0.0395696698584896	0.0047127151691773	0.0169840149858312	0.0405472094578697	0.0200054856277594	0.0181514252214941	0.0148758805253083
HMEC_Root1_2	0.0197829112996473	0.0286523407769072	0.0197194704322231	0.00689974567233578	0.0112819060099415	0.00843724687734526	0.0230368438239722	0.0484173609575828	0.0185293047785245	0.0191457146507284	0.0433171320165618	0.00883012708321434	0.0413816323182992	0.0221814376569788	0.0323780590600032	0.0409596719743722	0.0611924634547083	0.0248617104485742	0.0156057918196486	0.00786452378373972	0.00767370822442388	0.0392175288936801	0.069124719805096	0.0202614943566879	0.0295227649893293	0.0179788824885865	0.0204122075627512	0.0167725883986043	0.0185089977439865	0.0111787387861578	0.0212492177473827	0.00712105966971486	0.0224248116230433	0.0253942256670258	0.031097295059448	0.00976937765590867	0.00427930079034348	0.0127118311823834	0.0113400359629607	0.000982545111861207	0.00729589435099289	0.0378493864876589	0.00438779223916342	0.0199426443547015	0.0245130146262743	0.0171172351975436	0.0115953799445676	0.0101204085212492	0.0178960752186514	0.00966957542964637	0.0255258984623562	0.0353435014733104	0	0.00411098882553431	0.0148167358321188	0.0177903215583682	0.00408562176768156	0.00214148967906325	0.017171718501649	0.0360481616908311	0.0419623329695941	0.0123956808881261	0.00844786785029536	0.00665323058942706	0.0385859383944216	0.0185195996648767	0.00907045256543917	0.0284715310733526	0.017840795881964	0.0385540085750606
HMEC_Root1_3	0.023665418274681	0.0327568640757901	0.0159876156178903	0.0103673735142726	0.0153846742623172	0.0121943593825676	0.0258593088611	0.0444010620097459	0.0226362272321606	0.023191975297951	0.0392537654488961	0.00482553202067471	0.0377423025929145	0.0185005715062812	0.0312507357707972	0.045067359481009	0.0571564676715401	0.021171959451821	0.0118811504339025	0.0118998546072294	0.0111375839373385	0.0356817660727909	0.0652604677136316	0.0166495235559044	0.0335892887630596	0.0148758168989501	0.016552491240595	0.0204736456545324	0.0145297454444407	0.00772228059487374	0.0171599042121579	0.00679489358609384	0.0186440896524941	0.0215467463650467	0.0269877289561464	0.0125774089177173	0.00838995295860402	0.00976491199799065	0.00722920518025383	0.00509251396247646	0.0113915409802413	0.0418054148299581	0.00103831258012257	0.0235817473552715	0.0204101032792869	0.0130496027392878	0.0141690987050394	0.0122561794263387	0.0138962716417675	0.00768445478782965	0.0295069572344706	0.0315044809008221	0.00411098882553431	0	0.0176516057654338	0.0159711422659695	0.00219623027910701	0.00218740490458496	0.0212482707530636	0.0320419837923983	0.0459898736404059	0.00829226427018188	0.0077611909587238	0.00871779366141115	0.0349044672222989	0.014889300297805	0.0105605371946002	0.0245202414323134	0.013791756447608	0.0344516919763594
HMEC_Root2_1	0.0209478913786197	0.0234966856998586	0.027726097353023	0.016631147313986	0.0126556148978741	0.0158616360656699	0.00823920287016953	0.0565913279881007	0.0156110917171775	0.0125046637336626	0.0523153069928457	0.0205506068908628	0.0467098367047365	0.0295278336825293	0.0274426861734252	0.0338409827216722	0.0693504216164395	0.0318926192544804	0.0243746187682532	0.00993049473132323	0.0169221151821896	0.0440388331419392	0.0752402541028936	0.0275642359810866	0.0212685025741062	0.0236153521672587	0.033734785637991	0.0204843497395521	0.0282139580321338	0.025371254047808	0.0332057711302211	0.0217349217367405	0.0303000889392378	0.0333395862509593	0.041878429604604	0.00509453055481086	0.0125702985134432	0.019654333916091	0.0235531368195988	0.0142730273031543	0.0110405627419855	0.0271821648500259	0.0184581854555433	0.0231809710355441	0.0351649769905803	0.0277947352054333	0.0218013237020123	0.0217336279675327	0.0307357936517748	0.01596996048371	0.0162055726715757	0.0424145254178834	0.0148167358321188	0.0176516057654338	0	0.0189670281493745	0.0158429844095752	0.0156666030228078	0.0121110645013248	0.04456744077271	0.0378328680016123	0.0247711397955533	0.023095997951696	0.0194969230634434	0.0443529642990632	0.0262356402566071	0.021974820807781	0.0412577606278996	0.0282311501914197	0.0495581730741014
HMEC_Root2_2	0.0356744746748215	0.0415558550010836	0.0115735194680973	0.0244734871101713	0.0261275965171784	0.0255213783682041	0.0244074463226707	0.0382753770060474	0.0322048389502053	0.0304894116165846	0.0345405138402037	0.013578659850587	0.0277712575243797	0.0123146455909964	0.0155606992387714	0.0526236170248758	0.0508762007783332	0.014079764819461	0.0105285514820442	0.0216465962062962	0.0252122027759134	0.0250811440346623	0.0563159621091162	0.0107611311407494	0.0400955566025979	0.00656512259786932	0.0235167839487452	0.0334639776233836	0.0138465146232316	0.0200227568418221	0.020561375167222	0.0227283860172696	0.0133953141279881	0.0160142682838729	0.0262715889463242	0.0166480987227502	0.020352697102786	0.00734551866627905	0.0151074391043426	0.0183751045745869	0.0220084285515306	0.0460243055920454	0.0168914793204754	0.036665996940404	0.0202756844004519	0.0148721208184392	0.029380671868228	0.0277977092241921	0.0202992152326917	0.0083180533772924	0.0350997715497472	0.023958839207105	0.0177903215583682	0.0159711422659695	0.0189670281493745	0	0.0142532035208929	0.0161868238598204	0.0293540082740104	0.0267807075206678	0.0558405354009403	0.0158908098285946	0.0235602607017604	0.0242381306988547	0.0254832966158013	0.0102743623896665	0.0263827906596901	0.0286487597932522	0.0147493753303636	0.0336203661698504
HMEC_Root2_3	0.0238158481483463	0.0323124178138832	0.0156966221305524	0.0109487527220426	0.0150386481068839	0.012521053655532	0.0239956132585949	0.0445896095081066	0.0222042961359802	0.0223399335416205	0.0395910081402301	0.00524661942973936	0.0373139495832084	0.0181350057549594	0.0293407708567504	0.0444994029578467	0.0573981207442975	0.0208143681515528	0.0115954861660579	0.0111474176626871	0.0117261912901144	0.0351367528932739	0.0651395442122454	0.0161997176157021	0.0327611044629764	0.0139170896667475	0.0180046704847414	0.0208548405426124	0.0146851260491074	0.00962960135391609	0.0181186162239739	0.00878102712679208	0.0184175272287156	0.0214187220960257	0.0276777078356303	0.0108315978777861	0.00804083720285001	0.00866174343292802	0.00811290828024868	0.00497333701259522	0.0108342011102617	0.0407180435373347	0.00322835071105149	0.0240272604510884	0.020993144234878	0.0134822592743829	0.0153305529872153	0.0136030961759797	0.0151548685119445	0.00594527848269725	0.0284896238268595	0.0313504707416312	0.00408562176768156	0.00219623027910701	0.0158429844095752	0.0142532035208929	0	0.00205004769756495	0.0204983463068188	0.0322133792580398	0.0458380358022972	0.00928810507188268	0.00983896138036569	0.0100298026422235	0.0345280572599613	0.0144655163527321	0.0121330021892248	0.025794274449852	0.014148465419978	0.0352470321322403
HMEC_STAT_2_1	0.0219221295588726	0.0307207739432729	0.0175832265859371	0.00891823222643639	0.0133673856586246	0.0105492908789703	0.0238981624586546	0.0462936563938962	0.0205969071435925	0.021033979843428	0.0412139076077624	0.00672238133172628	0.039262496231045	0.0200511835895983	0.0311088838255965	0.0429926088613455	0.0590767027570863	0.0227314813274352	0.0134682337459533	0.00974656126676583	0.00969641151925045	0.0371157954342842	0.0669868357057543	0.0181388512918147	0.0314408038846804	0.0159564403211724	0.0187339456126558	0.0188835929129644	0.016379406060185	0.00978210563309754	0.0193072953938692	0.00732717755778757	0.0202858950842301	0.0232532453972173	0.0290739515401596	0.0105738767212745	0.00633934398439185	0.0107075699982001	0.00933152372338722	0.0030992368904327	0.00928562703880971	0.0396234562766789	0.00281064808688868	0.0220423632278383	0.0224555315845307	0.0150226779691039	0.0133003436134417	0.0116195686756072	0.0160810271663454	0.00791858724180797	0.0273284298864283	0.0332034017353474	0.00214148967906325	0.00218740490458496	0.0156666030228078	0.0161868238598204	0.00205004769756495	0	0.0191097842806426	0.0339215543561973	0.0440890370342735	0.01042910642764	0.00851956856241173	0.00805388052060214	0.0364601728523629	0.0163932776948166	0.0102514157765553	0.0267067604004437	0.0157345656013847	0.0365707137086856
HMEC_STAT_2_2	0.00965448381763634	0.0122659991350111	0.035608366994315	0.0136671647636739	0.00660620321052363	0.0116394392861365	0.0154308354312673	0.0648171496348711	0.00360290278726486	0.00218586370520757	0.0599776950522714	0.0257204796625471	0.0563672470572121	0.0378361071747398	0.0395001687725412	0.0240794364273358	0.0776454148600373	0.0404398492253069	0.0316750020314289	0.00937148234058285	0.013355368623428	0.0538873480482591	0.0847163928296254	0.0358254286658525	0.0123565767283991	0.0325131044337632	0.0374401252140953	0.0107414189163572	0.0350791378992192	0.028001396824865	0.0384018503675591	0.0215997393506793	0.0383416792781292	0.0414212208490544	0.0481438561181472	0.0127095116147781	0.0129383691724252	0.0276126861295491	0.0284374404611434	0.0162086848692872	0.00988427593152355	0.021008113653287	0.021543497540499	0.0125166692013478	0.041481621153682	0.0339750495343274	0.0165362252356825	0.0177609609139947	0.0350460804526761	0.0237605393251664	0.00876946426570279	0.0511474262563433	0.017171718501649	0.0212482707530636	0.0121110645013248	0.0293540082740104	0.0204983463068188	0.0191097842806426	0	0.0524806504756882	0.0265026561255056	0.0295329714602036	0.0227997932109349	0.0175804887530947	0.0537754948593595	0.034219233936915	0.0192286978088076	0.0455617956043067	0.0346283684689778	0.0556614013654072
HMEC_STAT_3_2	0.0556624498218335	0.0644726196980648	0.0169863009470364	0.0422302730640136	0.0472401864259836	0.044181751673276	0.050984304870523	0.0123829217492072	0.054393770564436	0.0541538749875259	0.00778819565328924	0.0272324779393645	0.0109352519609112	0.0150484144856327	0.0335486124952767	0.0765215484825658	0.0252131161448502	0.0127863238308735	0.0208209828701817	0.0432662351727622	0.042971832226709	0.0115292661228554	0.0336622396451689	0.0170190290073071	0.0644647005215935	0.0210264244374956	0.0210576556741912	0.0523317339542302	0.0175464046081201	0.0281966522872625	0.0169870102317742	0.0355892431836229	0.0143141882345444	0.0112434170814437	0.00860225213673089	0.0408212309105393	0.0402264426116623	0.0251373559032779	0.0250691425516682	0.0370178750081351	0.0430328262949407	0.0715766987232068	0.0321503085823884	0.0553295687926324	0.0124466128684245	0.0190526528143228	0.0448008300694371	0.0425274179603188	0.0209659703713627	0.0290027951461574	0.0598301355129578	0.00476274564482304	0.0360481616908311	0.0320419837923983	0.04456744077271	0.0267807075206678	0.0322133792580398	0.0339215543561973	0.0524806504756882	0	0.077967229056468	0.0242846225200762	0.0353187207457922	0.0395934837311516	0.00873798677294265	0.0184430777654011	0.0402834183319654	0.0167123775577999	0.0182733780357533	0.0101291307108958
HMEC_STAT_3_3	0.0226560408589561	0.0143643273401313	0.0614491594497229	0.0360760554751425	0.0308258959356399	0.0339980108256887	0.0372462331269627	0.0903122873149126	0.0238749258018475	0.0254750024632647	0.0851744348950207	0.0507795797845718	0.0826363146722168	0.0638018475042204	0.064955160522014	0.00879211918441821	0.103046817408083	0.0664534005327958	0.0573911737158617	0.035028307244001	0.0353892614096668	0.080226377400783	0.110766596084162	0.0618152831233338	0.0177426291442151	0.0587744573011386	0.0604962167841605	0.0263611772434768	0.0604524207989025	0.0511845270753856	0.0625628917249169	0.0437128862945233	0.0641834780522909	0.0672129019502965	0.0726418203597854	0.0392053010723663	0.0378041377432191	0.053713023192181	0.0531050375754668	0.0409928038480845	0.0351023087908377	0.0199316248912784	0.0459606031182851	0.0238975768750079	0.0662674745659	0.0590235080551655	0.0350760928706535	0.0373122067517729	0.0587814886009593	0.0499433490439197	0.022579887400658	0.0770884802535093	0.0419623329695941	0.0459898736404059	0.0378328680016123	0.0558405354009403	0.0458380358022972	0.0440890370342735	0.0265026561255056	0.077967229056468	0	0.0540329294843739	0.0444762662419805	0.0393216741381363	0.0799795838913114	0.0601388279579515	0.0395595148235038	0.0685718405468053	0.0597672303642014	0.0797862771477888
HMEC_STAT_4_1	0.0315188599608027	0.0409977400758561	0.00996525215030099	0.0180333542365579	0.0236325635143895	0.0200595629122094	0.0327181737591089	0.0365487882120454	0.0308894255311764	0.0314584313980714	0.0312382287612282	0.00422163004391438	0.0311458329272043	0.0124377439962609	0.0311778289278514	0.053333721322937	0.0492078367315075	0.0148843475160105	0.00670373316110449	0.0201747062216505	0.0187579102431661	0.0294311735206918	0.0578265854073018	0.0110623143097401	0.0418635755595665	0.0114859574415781	0.00905614908744877	0.02809606636248	0.00737339417128274	0.00498932035013444	0.00888057375814164	0.0114778948813147	0.0121535603092484	0.0146164234584304	0.0187302198608735	0.0199223306927224	0.0166728846202729	0.0086150372655289	0.00121890082804112	0.0133736493675344	0.0196829411304624	0.0499702159114932	0.00812578387718406	0.0310671073668989	0.0122515484802339	0.00536663774078003	0.0206117403872348	0.0183760046957156	0.00596733777077063	0.0100734431562192	0.0377127210341839	0.0243590255645562	0.0123956808881261	0.00829226427018188	0.0247711397955533	0.0158908098285946	0.00928810507188268	0.01042910642764	0.0295329714602036	0.0242846225200762	0.0540329294843739	0	0.0114545305396187	0.015323410024887	0.0282216526187603	0.00948112800969112	0.0161940607791957	0.0165487517614124	0.00621083681881852	0.0261637121454318
HMEC_STAT_4_2	0.0218823314823497	0.0326224253695766	0.021227277765267	0.00921893716971858	0.0162082678494489	0.0113753526895883	0.0312423474105924	0.0473561057581976	0.0229798979496365	0.0249624863526014	0.041825860270134	0.0106166069600476	0.042593013870394	0.0237561578984993	0.0389571462040144	0.0450566469660523	0.0597751770132825	0.0262805183404747	0.0174598449242689	0.0146231760578284	0.00968831810142506	0.0408648303847961	0.068949567848169	0.0221946485888145	0.0348073545571294	0.0214762064805675	0.0160642033426838	0.0181242694039034	0.0188260465518914	0.0071376975691298	0.0186761578397649	0.00136354409767201	0.0235656149415932	0.0260676101196593	0.0287547369828001	0.0181328703581791	0.0109507861709478	0.0168246363286617	0.0110928526871552	0.00884621554505927	0.0136436428016929	0.0437784696175962	0.00675729210268414	0.0207532876420005	0.0229323417826466	0.0167898623848355	0.00966971714373779	0.00735807370960746	0.0146964708967969	0.0153746455065676	0.0315551576363833	0.0357421809190282	0.00844786785029536	0.0077611909587238	0.023095997951696	0.0235602607017604	0.00983896138036569	0.00851956856241173	0.0227997932109349	0.0353187207457922	0.0444762662419805	0.0114545305396187	0	0.00537935001575203	0.0396676596614221	0.0204918161020613	0.00505986698132709	0.0241260899946942	0.0176411255227322	0.0355528651557917
HMEC_STAT_4_3	0.0166752698442089	0.0272557047504741	0.0243764604010797	0.00391485940360542	0.0109755955147632	0.00602519224521545	0.0273585503927897	0.0518067108885926	0.0176126418243526	0.0197588451666049	0.0464017273540628	0.013133716659318	0.0460988160195797	0.0269206142111349	0.0390140471362423	0.0396984485772976	0.0643774359973378	0.0295572587043355	0.0203414001788284	0.0101063943510576	0.00432012140224129	0.0441548030217797	0.0731234286941446	0.0251556248854818	0.0294696020819873	0.0235906514410061	0.0212148975779295	0.0130134715246837	0.0224629730565551	0.0118897971741695	0.0233973564753874	0.00441741158137616	0.0269319918582548	0.0296832285799711	0.0335234319815961	0.0149096034654755	0.0069298847512634	0.0184656792551827	0.0146328154684117	0.00640737134198663	0.00901912107868922	0.0385089508497353	0.00810942132074243	0.0158386943681535	0.0273943989119899	0.0206429999378444	0.00547969232595402	0.00357417023423184	0.0195248409366074	0.0159634599453572	0.0263476911756125	0.0395696698584896	0.00665323058942706	0.00871779366141115	0.0194969230634434	0.0242381306988547	0.0100298026422235	0.00805388052060214	0.0175804887530947	0.0395934837311516	0.0393216741381363	0.015323410024887	0.00537935001575203	0	0.0432179699890963	0.0233975523383842	0.00255921464879484	0.0293461789047591	0.0214663731383636	0.0405405612629887
HMEC_STAT_G2_3B_1	0.0583223037962621	0.0660046473889281	0.0189206626714317	0.0452607709475552	0.0492869980503873	0.0470000161284959	0.0497170761349394	0.0140858291100007	0.0561469312241613	0.0552026377945659	0.0129206709297444	0.0301669902785093	0.00294584092310075	0.0164177757315041	0.0280637482622645	0.0775909774427519	0.0258469579366888	0.0137397092896292	0.023030081472815	0.0450006063623056	0.0460328825762143	0.00284163541848647	0.0310204326012807	0.0183319223014441	0.0651958072885203	0.0212763483701802	0.0274511628493687	0.0553214364628631	0.0208635081578083	0.032817962045047	0.022871066568038	0.0396614619009819	0.016298164558435	0.0136081088241445	0.0167248321951084	0.0413854848066625	0.0424740395365996	0.0263110117272433	0.0286974685377903	0.0394976132564104	0.0449848427951781	0.0714585459766632	0.0352601486609593	0.0584553699730433	0.0182858716161648	0.0228902842130707	0.0486436487707082	0.0464742338256497	0.0264932655928374	0.0300844101726305	0.0603077965704659	0.0047127151691773	0.0385859383944216	0.0349044672222989	0.0443529642990632	0.0254832966158013	0.0345280572599613	0.0364601728523629	0.0537754948593595	0.00873798677294265	0.0799795838913114	0.0282216526187603	0.0396676596614221	0.0432179699890963	0	0.0200714798153121	0.0443551856268451	0.0247053460595807	0.0220376536877958	0.0186599689264443
HMEC_STAT_G2_3B_2	0.0382766480418063	0.0463482997213828	0.00149563026112872	0.0252246553505219	0.0293445878727366	0.0269393108662675	0.0330648625372084	0.030693511947449	0.0363470540750827	0.0358207150749876	0.0261415363972407	0.0102660704260169	0.0228793665332365	0.00367528651242973	0.0235393988479586	0.0582534965255174	0.0435408036880313	0.00635120776293545	0.0030656913161565	0.0251613323014766	0.0259997167775807	0.0207989600500129	0.0507528535667893	0.00176162035018729	0.0460881691928733	0.00374385333695174	0.0143295301024161	0.035268293078091	0.00386980523519467	0.0144698190113838	0.0106367406691652	0.0202252988998001	0.00414230999664003	0.00723243394444891	0.0162571650780912	0.0223851516149726	0.0224503560914781	0.00669677891001116	0.00948467026157889	0.019434374302593	0.0250562124235341	0.0531770421161097	0.01532314106931	0.038412859145217	0.0100203079741622	0.0056231776394268	0.0288712602546863	0.0267909489295886	0.0114320577601509	0.0105700097876896	0.0414136834695491	0.0169840149858312	0.0185195996648767	0.014889300297805	0.0262356402566071	0.0102743623896665	0.0144655163527321	0.0163932776948166	0.034219233936915	0.0184430777654011	0.0601388279579515	0.00948112800969112	0.0204918161020613	0.0233975523383842	0.0200714798153121	0	0.0247951579275205	0.0184700943413213	0.00513921724531529	0.0238102259274888
HMEC_STAT_G2_3B_3	0.0170623419538493	0.0281166040980841	0.0256700857861535	0.00579649912681023	0.0126926499845865	0.00760986364160051	0.0297543212056722	0.0523702911744187	0.0188459942660649	0.0214136646038256	0.0468624917838213	0.0145848982765584	0.0472627039809432	0.0282174916849767	0.0413342754162901	0.0404886195420775	0.0648157840557803	0.0308093124489126	0.0217307443826082	0.0124149133954886	0.00592395730346812	0.045427183494686	0.0738940299252	0.0265375881153024	0.0307734163574228	0.0252999759290575	0.0210774730776032	0.0132402013545337	0.0235067980775731	0.0121638041208033	0.0237246209422261	0.00471893739563558	0.028131973443879	0.0307629306061183	0.0338108874297249	0.0174477278521601	0.00943213998758827	0.0202981847297718	0.0156656369395296	0.00891080101587901	0.0113008017919389	0.039964747788274	0.00979677027743611	0.0157499138073464	0.027935936112562	0.0215600091824289	0.00461104646376044	0.00229982672706119	0.0197528570443734	0.0180713247303055	0.0279572794971339	0.0405472094578697	0.00907045256543917	0.0105605371946002	0.021974820807781	0.0263827906596901	0.0121330021892248	0.0102514157765553	0.0192286978088076	0.0402834183319654	0.0395595148235038	0.0161940607791957	0.00505986698132709	0.00255921464879484	0.0443551856268451	0.0247951579275205	0	0.0290804383381929	0.0224030260253148	0.0405952474877457
HMEC_STAT_G2_3C_1	0.0459851655305594	0.0564189689122008	0.017375135321168	0.0328709656795218	0.0393082025688907	0.0350422560607416	0.0490755683654134	0.0261701770262846	0.0464773126785456	0.0475819312072398	0.0203489573029208	0.0207525364896368	0.0273284477262918	0.0178151311989213	0.0413275293397367	0.0688520680394918	0.0373870069590241	0.018017347953031	0.0184100487322228	0.0363308224773442	0.0334779078553089	0.0271626885875679	0.048197179201257	0.0185003733609695	0.0578926559317059	0.0222076767383965	0.00817616017131175	0.0422428027466574	0.0148088603760225	0.01767679133479	0.00830859328649952	0.0249312754502248	0.0166390227300393	0.0158781599758706	0.00811573728890241	0.0364600420527733	0.0326406726221027	0.0229650200788673	0.0177573866972941	0.0294088588206199	0.0356983653155192	0.0662790491177686	0.024086370166034	0.0448211906343356	0.00911716614396417	0.0141433669288927	0.0336423329973995	0.0313585856683328	0.0106465650574104	0.0258358795647012	0.0539775332724541	0.0200054856277594	0.0284715310733526	0.0245202414323134	0.0412577606278996	0.0286487597932522	0.025794274449852	0.0267067604004437	0.0455617956043067	0.0167123775577999	0.0685718405468053	0.0165487517614124	0.0241260899946942	0.0293461789047591	0.0247053460595807	0.0184700943413213	0.0290804383381929	0	0.0140460328134476	0.012158084274699
HMEC_STAT_G2_3C_2	0.0374026260788696	0.0464286707593849	0.00477300697371669	0.0239702105249486	0.0290985513119022	0.0259158341546994	0.0356722750981246	0.0306215835331926	0.0363128716027399	0.0364278514782551	0.0254856457840796	0.00901323620316648	0.0249693461440872	0.00683208856354939	0.0286567875354344	0.0586325925946946	0.0433775622381817	0.0089757191753349	0.00436500533941993	0.0252932139832861	0.0247160816058697	0.0233340285099503	0.0516989499238454	0.00608456880876294	0.0468339934327525	0.00859462214706431	0.00919253329156588	0.0340858020762147	0.00146535870809442	0.0108402769547981	0.00582276295916105	0.0176880472257201	0.00625928212494889	0.00844615236640257	0.0137289962565287	0.023811442957214	0.0220706097362053	0.00903269795677261	0.00684083044455903	0.0188184083475803	0.0249612001639441	0.0545117387272748	0.0138798461033767	0.0371107319307082	0.00698044109356126	0.000853255238198353	0.0268003799621364	0.0245764345016728	0.00633855679093682	0.0123125887971272	0.0424268098727372	0.0181514252214941	0.017840795881964	0.013791756447608	0.0282311501914197	0.0147493753303636	0.014148465419978	0.0157345656013847	0.0346283684689778	0.0182733780357533	0.0597672303642014	0.00621083681881852	0.0176411255227322	0.0214663731383636	0.0220376536877958	0.00513921724531529	0.0224030260253148	0.0140460328134476	0	0.021401728326429
HMEC_STAT_G2_3C_3	0.0571748356522857	0.0670853474558061	0.0223449752133645	0.0437943350497812	0.0497585814567016	0.0459150648246062	0.0567554910808224	0.0147648468742755	0.0570070834081182	0.0575523144570837	0.00922262402928334	0.0300028899049874	0.0204148558076279	0.0213142457161514	0.0427494701733179	0.0794358877517222	0.0252658477504323	0.0199095620358973	0.0252268008440346	0.04630201758643	0.0444621697070245	0.0214969065094227	0.0364507258562464	0.0229274033248004	0.0679569348975769	0.0272039181015823	0.0195701718168614	0.0535414058269007	0.0213607343738395	0.0286570380571288	0.0173452289635562	0.0361876435676147	0.0202332528637965	0.0177429577553787	0.00768746387158358	0.045202605392642	0.0428277599124633	0.0300137358622518	0.0272432616948382	0.0395308360014711	0.0458351250276143	0.0758288759210815	0.0342516999287794	0.0562756895754521	0.0144253738455198	0.0219285602143611	0.0451996755726566	0.0428928220404142	0.0210442399929573	0.0336016370670614	0.0636895050812611	0.0148758805253083	0.0385540085750606	0.0344516919763594	0.0495581730741014	0.0336203661698504	0.0352470321322403	0.0365707137086856	0.0556614013654072	0.0101291307108958	0.0797862771477888	0.0261637121454318	0.0355528651557917	0.0405405612629887	0.0186599689264443	0.0238102259274888	0.0405952474877457	0.012158084274699	0.021401728326429	0
