	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3E_1	HMEC_4_G2_3E_2	HMEC_4_G2_3E_3	HMEC_4_G2_3F_2	HMEC_4_G2_3F_3	HMEC_4_G2_3G_2	HMEC_4_G2_3G_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_2	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_2	HMEC_4_G2_4C_3	HMEC_4_G2_4D_1	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_1	HMEC_5_4_2	HMEC_5_4_3	HMEC_5_5_1	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_5_9_3	HMEC_Root1_1	HMEC_Root1_2	HMEC_Root1_3	HMEC_Root2_1	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_2_3	HMEC_STAT_3_1	HMEC_STAT_3_2	HMEC_STAT_3_3	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_G2_3B_1	HMEC_STAT_G2_3B_2	HMEC_STAT_G2_3B_3	HMEC_STAT_G2_3C_1	HMEC_STAT_G2_3C_2	HMEC_STAT_G2_3C_3
HMEC_Root1_1	0.0180717169384887	0.0176204642854752	0.0122644718005647	0.0154310626446046	0.0107667070047693	0.0146461789760102	0.0153112922208838	0.0130723499895395	0.0248478580600311	0.0362617967933981	0.0446255443436789	0.0153128682322354	0.00824245460254253	0.012434503894638	0.0245236547641263	0.0127520881920106	0.0118075745442508	0.0189519315887212	0.019576311366106	0.011251784678719	0.0203732117532704	0.0143325408581896	0.00899745414106021	0.0116316532747661	0.00973249424245426	0.00855686333664371	0.00930434524576108	0.0137815713734252	0.00690271804361639	0.0106629573665649	0.00888639859815813	0.0200456157267926	0.0081596386427587	0.00691838118111875	0.00923931513382115	0.0151374907663813	0.007450572221721	0.0113357376707314	0.0114862614142464	0.0112594689385576	0.0116211994410832	0.0043362994600586	0.0203347638899269	0.00763631604097218	0.00730774339428681	0.0113787322278489	0.0128531229125137	0.0168027653628184	0.0114571470879072	0.012284417371879	0	0.00872842182607678	0.0097285090720382	0.0144963183032429	0.00548317784085565	0.00827767126572849	0.00768466497091394	0.0162965007761243	0.00535506625469606	0.00973751259028074	0.00768870773323383	0.000748911856969903	0.00824923811381689	0.0077650953117404	0.0353772960270292	0.00665252723875894	0.0195101518138553	0.00771043957759638	0.0136873953509186	0.00459300858285818
HMEC_Root1_2	0.0101596307911323	0.01269965704231	0.00780161256299124	0.0101171606869848	0.00521405487291581	0.00625952125749284	0.0109926206418149	0.0123712075202974	0.0192160765064774	0.0312776436128937	0.0393900107696771	0.0084868879892451	0.0160687155094093	0.00618390384589419	0.0190937608026935	0.00404496172536287	0.00592668286862068	0.0115612459435931	0.0148405385714549	0.00430983849719613	0.0157666279570216	0.00823748466519518	0.00257820169291181	0.00529998388808175	0.00126319588022469	0.00097705442484579	0.000582233502340039	0.00866496583122477	0.0049391483421432	0.0095302549395484	0.00469807854532217	0.024450193521249	0.00580283224845978	0.00436195257763624	0.000684633418745615	0.00883540102969995	0.00614793643258377	0.00585385620200776	0.00607871135693608	0.0141347291775634	0.0124467666313733	0.00898504488670109	0.0146783676088716	0.0107991369977456	0.00155607166464819	0.0119060139030207	0.00412665645870282	0.00868008202358279	0.00396709291293547	0.00498334741771293	0.00872842182607678	0	0.00410983136183901	0.0132554170133393	0.00966333875214662	0.000778663076951292	0.00301438935992964	0.0105473869272249	0.0072257871540785	0.00389759683816765	0.00453744025549538	0.00798073493977371	0.0121379870180196	0.00112611714121189	0.0294441578402267	0.00220649191810493	0.0150009186419873	0.00179501207176322	0.0049829608991354	0.0055966685135108
HMEC_Root1_3	0.00848714499676386	0.00888184047984381	0.00371712616895474	0.00635379438964392	0.00122871874735104	0.00578234789007614	0.00698179226958553	0.00852396181457372	0.0157743403352373	0.0276897554569949	0.0359204579858106	0.00559787666744437	0.0178632240292433	0.00274853189420715	0.0155679327936567	0.00533256858949929	0.0022035363343456	0.00922610577928411	0.0110156069522789	0.00174635238111267	0.011923316994982	0.00478548925832409	0.00154556411873411	0.00190499870548169	0.0034156978937969	0.00317357239681877	0.00422494709680907	0.00476815289992428	0.00859472755157269	0.013507305827448	0.00875697453562466	0.0277887863406253	0.00970167756475046	0.00802976005371687	0.00459581775061699	0.00554215086244147	0.00359507006244876	0.00190358846576305	0.00211784839791481	0.0176272644217511	0.0162646522037872	0.0115774796670077	0.0111802121426029	0.0140384417144305	0.00384741904908741	0.0157506174391982	0.00565601159752624	0.00740927869072244	0.00232290210970965	0.00864619840527643	0.0097285090720382	0.00410983136183901	0	0.0173250096326143	0.0125041529849494	0.00476022186123789	0.0021839250253101	0.00698974602821591	0.0103194456556433	0.000241445636853486	0.00225011020055749	0.00903790926711057	0.015283622796538	0.00371730295467787	0.0262153392033037	0.0040964358873863	0.0111195989158927	0.00299099581180419	0.00598656582041806	0.00525771253409304
HMEC_Root2_1	0.0216089817842569	0.0258760775687696	0.0210392317196852	0.0232953243268348	0.0184654967242676	0.0176244121056128	0.0242459351716427	0.0249657824403873	0.0319692429480576	0.0440611580062034	0.0519342185204753	0.0212420816317274	0.0151644301481555	0.0193542881946404	0.031941737629113	0.0149749260826428	0.0191634730112672	0.0235152092417653	0.0280036406093669	0.0174587919920606	0.0289352967764119	0.0213208955215841	0.0157798218370664	0.0185061007041532	0.014248700630413	0.0141555854772719	0.0132853240801593	0.0219037592582017	0.00916180760933256	0.00406480227896589	0.00856896836081939	0.0144185307436178	0.00779210503510985	0.00962737207168993	0.0128972498990463	0.0218091858257904	0.0182181138967217	0.0191086452218174	0.0193334774752097	0.00640782883361801	0.00363167502769837	0.0103707095890511	0.0275879738490556	0.00762610894800639	0.0136511969947709	0.00350555682794442	0.014704417628258	0.0200263090885737	0.0169510372501389	0.0103806229696259	0.0144963183032429	0.0132554170133393	0.0173250096326143	0	0.00944401857200611	0.0125672519705872	0.0156766182342149	0.0236076924716361	0.0092312718682105	0.0171269402843787	0.0170311053582941	0.0142226296121587	0.0080864027366866	0.0136604308093679	0.0417205520206153	0.0136928225742443	0.0281973639498141	0.0144756536275005	0.0154925187976002	0.0158569571595131
HMEC_Root2_2	0.0198218765364057	0.0212552393682178	0.0158380596240722	0.0188085057091789	0.0137175587655799	0.0158716353750433	0.0191210531499099	0.0179563797821296	0.0282716120736314	0.0401069270710327	0.0483803119731893	0.017870373294683	0.00728485801410771	0.0151913697922386	0.02804901252759	0.0133904373075436	0.0147042531804166	0.0211714617648612	0.0233452650363877	0.0135475480620734	0.0242165262332494	0.0172733682636861	0.0112382762482997	0.0142872243213618	0.0109211544376466	0.0100537923978193	0.0100974999925981	0.0171720991673009	0.0051910236120625	0.00610706021941272	0.00694062328523933	0.0154070905432411	0.00551521597685205	0.00565124216547587	0.00983515880840835	0.0179980408993188	0.0115613746057631	0.0143797454049338	0.0145789880655169	0.00585124261302484	0.00624825960675441	0.00117740039306494	0.0236784920306633	0.0021531760292448	0.00889007150987868	0.00608839168614354	0.0133373725755655	0.0183319532728675	0.0134391350150771	0.0109328194480721	0.00548317784085565	0.00966333875214662	0.0125041529849494	0.00944401857200611	0	0.008927444897508	0.0103375143433021	0.0194918034953318	0.00249198395818554	0.0124105183083474	0.0110846395055116	0.00547390026420874	0.0029589448457982	0.00921489031923045	0.0387089570874766	0.00846427855928101	0.0233756985151142	0.00966278912818326	0.0142774625738068	0.00860040206381213
HMEC_Root2_3	0.0109003378893466	0.0134413126929303	0.00847298432419613	0.0108612535524992	0.00590388155264396	0.00695853764124163	0.0116960823800243	0.0128531875733894	0.0199896056471653	0.0320466799796775	0.0401646010708787	0.00926514554077365	0.015431820829144	0.00693695303176115	0.0198637730093322	0.00462471047018973	0.00665629956707321	0.01232820315407	0.0155832721934096	0.00507297913067502	0.0165075365011372	0.00900000910188544	0.00321476856695164	0.00604571049892348	0.00203001350507575	0.00158846093083486	0.00117553615106839	0.00938823622772639	0.00416051383570403	0.00879672293843243	0.0039985392980069	0.0236723015752679	0.00504442717732799	0.00358342903330608	0.000984242092058276	0.00960630272733969	0.00644979274937246	0.00655544991214792	0.00678016235944875	0.0133561437229336	0.0116841008817235	0.00828112426317665	0.0154476911354848	0.0100287353179196	0.00154159247829295	0.0111464903801167	0.00466075962036118	0.00940553217405821	0.00474493685741921	0.00480665492924094	0.00827767126572849	0.000778663076951292	0.00476022186123789	0.0125672519705872	0.008927444897508	0	0.00339105534771813	0.0113091760111778	0.00647584575516054	0.00456013276905383	0.00490746522269965	0.00753560067626581	0.0113712957393059	0.00127369109687572	0.0302224672972063	0.00206949216532838	0.0157355983818882	0.00211070301919527	0.0055564409444381	0.00551949053969763
HMEC_STAT_2_1	0.0103931212504582	0.0109662788526055	0.00562756835773314	0.00848024016853835	0.0033820863811971	0.00718191248546248	0.00894472933203341	0.00947813190772465	0.017936694214871	0.0298094250093728	0.0380619263459048	0.00773942411077197	0.0157382194660495	0.00492380880626651	0.0177167229666988	0.00590773194747732	0.00438578503119435	0.0113051213111663	0.0130838209493004	0.00356794763163265	0.0139774862582472	0.00696912315656266	0.00139482033400252	0.0040514975343225	0.00306112612667736	0.00209669424139671	0.0034080469600555	0.00685821679203284	0.00668978750633357	0.0117442334216011	0.00719082876681558	0.0256610942556272	0.00792067319189433	0.00615001800482958	0.00367482010386884	0.00772453782767312	0.00314237116884573	0.0040425117015371	0.00424273353516082	0.0155579258690933	0.0143470124932924	0.0093975352353131	0.0133428215996186	0.0119214494796387	0.00203409355023712	0.0138539585840531	0.00614393082046306	0.00916775353370071	0.00381182105758046	0.00799021313786483	0.00768466497091394	0.00301438935992964	0.0021839250253101	0.0156766182342149	0.0103375143433021	0.00339105534771813	0	0.00915776117421766	0.0082018169445494	0.00212673728366047	0.00152612112788628	0.00697103405489341	0.0131444107228182	0.00212816982645959	0.0283918765722803	0.00205315206189383	0.0131558131133942	0.00128095944166084	0.00675252395368507	0.00344821166572998
HMEC_STAT_2_2	0.0055434295393824	0.00245849080101936	0.00411880255999512	0.00106417632037767	0.0057758254581307	0.00702325134705403	0.00263857976017923	0.0081680717300231	0.00878579897524528	0.0207611880795094	0.0289506942743855	0.0026914989364317	0.0245349248803621	0.00438769871109016	0.00859636159417707	0.0090634984300255	0.00479728982273708	0.00444795621643748	0.00446017993565364	0.00623767586241251	0.00538904089649468	0.00231012180641341	0.00834619350455196	0.0052968258915725	0.00941855742719688	0.0098005932813049	0.0103978523974827	0.00254807004692265	0.015402974420398	0.0200452742644179	0.0151795703531349	0.0347580484626324	0.0163497776966334	0.0148256932328763	0.0107796003898415	0.00183599312012749	0.0089761263492119	0.00511936194805322	0.00492842725130929	0.0245463033074907	0.0229917906770043	0.0185509780403812	0.00419250824699982	0.0210083569680918	0.010747702725739	0.0224522033052504	0.00941194622173731	0.00598602683244842	0.00666708940406088	0.0137278137077613	0.0162965007761243	0.0105473869272249	0.00698974602821591	0.0236076924716361	0.0194918034953318	0.0113091760111778	0.00915776117421766	0	0.0172947921704677	0.00709406457634592	0.00865503875938453	0.0156721473098487	0.0222664465703797	0.010526992632057	0.019242696621552	0.0110697620078388	0.00474454828574774	0.0099133974986279	0.00895461717451833	0.0117054084052698
HMEC_STAT_2_3	0.0173751484409907	0.0191672541518493	0.0138033299673883	0.0166684769290822	0.0115461549201566	0.0133998806596076	0.0171155700046053	0.0165069315912854	0.0260763672257259	0.0380006612903504	0.0462306882674853	0.0155483766711872	0.00957060276479553	0.0129439401464222	0.0258829752622127	0.0109013865134991	0.0124983420419736	0.0187725346314283	0.0212834943966475	0.0112330714394173	0.0221738232898591	0.0150385836410732	0.00896808294364181	0.012032901756959	0.00848826256690286	0.00768221184993469	0.00763848259952084	0.0150575351685974	0.00273136239198325	0.00531541615734018	0.00460964110744551	0.0174716577330391	0.00333602089515468	0.00316521393986948	0.00736434046717319	0.0157365441469356	0.00986740130092938	0.0122180152043116	0.0124261166884381	0.00739787143304929	0.00674297235441169	0.00220559227410107	0.02148640334945	0.00372064988677042	0.0065783299435925	0.00638162147934009	0.0108459243611301	0.0158719292621906	0.0110719916824447	0.00857718237443348	0.00535506625469606	0.0072257871540785	0.0103194456556433	0.0092312718682105	0.00249198395818554	0.00647584575516054	0.0082018169445494	0.0172947921704677	0	0.0102031727150917	0.0091368475005781	0.00500850662995187	0.00498095331740541	0.00686413733567363	0.03645931511114	0.00622634917317954	0.0213472530819719	0.00739055793561249	0.0117863261375533	0.00707753354591571
HMEC_STAT_3_1	0.00842446442650186	0.00902634779852456	0.00391291707299867	0.00648514871371935	0.0013745398577479	0.00562617132458485	0.00715880395038763	0.00876514566992461	0.0158791677158452	0.0278154758040501	0.0360353693196493	0.0056177363734253	0.0178466248245923	0.00280046562970515	0.0156817726401581	0.00510785541864491	0.00229718740405116	0.00921665950484954	0.0111634615495056	0.00162703620169339	0.0120745954443495	0.00486496059515678	0.00135148112602315	0.00192545366092551	0.00317943713738336	0.00297179962079952	0.00399862654739124	0.00491762403232786	0.00843415709563288	0.0133229005750382	0.00855848518925844	0.0276717025782354	0.00952294950173823	0.00786655804065878	0.00437174948119123	0.00560666883760654	0.00376485931492724	0.00204794748793673	0.00226758064102609	0.0174925200969491	0.0160994788383458	0.0114976560485807	0.0112863540043653	0.0139197899167381	0.00369652108064107	0.0155824193150222	0.00542842433213242	0.00731317886373716	0.00215040548678815	0.00840702042036076	0.00973751259028074	0.00389759683816765	0.000241445636853486	0.0171269402843787	0.0124105183083474	0.00456013276905383	0.00212673728366047	0.00709406457634592	0.0102031727150917	0	0.00235654845947555	0.00903968826802516	0.015173524834815	0.00354509781229483	0.0263045492263288	0.00397693916692224	0.0112760899433555	0.00284440793718601	0.00577408424184849	0.00530440227141498
HMEC_STAT_3_2	0.0107215405015637	0.0102074331157128	0.00477218146624855	0.00785092291067174	0.00310602116647334	0.00795454606892264	0.00803742004916887	0.00800770438604839	0.0173399010695032	0.0290504118234447	0.0373559284750841	0.00767209284151769	0.0159069036500995	0.00478989814581539	0.0170687449811407	0.00709157117940483	0.00413823789102111	0.0113616594019526	0.0122746065225669	0.0039823939864265	0.0131377461000193	0.00664422597927362	0.00249112447586717	0.00405978576213567	0.00446264948629199	0.00360312336137981	0.00491057096207549	0.00619265167089813	0.00793900767391013	0.0130502672005633	0.00862254296135707	0.0264850546036461	0.00924399126292344	0.00742874078922583	0.00519154561975687	0.00745009975174552	0.00166596827406843	0.00364912774950907	0.00379777636534964	0.0165341688522034	0.0155209250790044	0.0100590773734175	0.012770876809652	0.0128212144006426	0.0034853186188429	0.0150495091419156	0.00736586504188435	0.00965910109068272	0.00447065974420811	0.00950490423903775	0.00768870773323383	0.00453744025549538	0.00225011020055749	0.0170311053582941	0.0110846395055116	0.00490746522269965	0.00152612112788628	0.00865503875938453	0.0091368475005781	0.00235654845947555	0	0.00703746787598512	0.0139763176276885	0.00363697822010613	0.0278545542861163	0.00334028131451762	0.012294012899991	0.00279816625825128	0.00786799317050616	0.00311544755707289
HMEC_STAT_3_3	0.017350142810082	0.0170517782242556	0.0116683666434662	0.0148239863606751	0.0100963208035125	0.0139036516595665	0.0147602640786818	0.0127447242443461	0.0242664036474755	0.0357476942008055	0.0441032979470645	0.0146301831290621	0.0088702143475762	0.0117565423742245	0.0239541830311842	0.0120033256711317	0.0111380499659286	0.0182554648548642	0.0190308220928969	0.0105387666556022	0.0198402464271382	0.0136772708102528	0.00827123665308994	0.0109426093359673	0.0089839602069807	0.00780932342287325	0.00855710850150435	0.01316998636396	0.00632493569442592	0.0103200844623744	0.00827630140308873	0.0203514149297054	0.00763014300596349	0.00630108800137911	0.00849490700027116	0.0144779095365099	0.00689998142002865	0.0106767754775714	0.0108326590589701	0.0113127079018497	0.0114757569908379	0.00429974082020041	0.0197364243388169	0.00761286196966522	0.00655911985030321	0.0111997373442614	0.0121050010226274	0.0160711067436573	0.0107302582375421	0.0115961471480927	0.000748911856969903	0.00798073493977371	0.00903790926711057	0.0142226296121587	0.00547390026420874	0.00753560067626581	0.00697103405489341	0.0156721473098487	0.00500850662995187	0.00903968826802516	0.00703746787598512	0	0.00833932553646137	0.00701632140189197	0.0347957200943872	0.00590445027117268	0.0189787393390763	0.00696816041534062	0.0129385898067754	0.00397417657206479
HMEC_STAT_4_1	0.0222294546369074	0.0241006553503565	0.0187050622315246	0.0216225395189166	0.0165074242600172	0.018194583805641	0.0220032484649883	0.0209113785656105	0.031048843346852	0.0429453544392848	0.051190510706038	0.0205220067097061	0.0071297358980497	0.017922915960291	0.0308481711419661	0.0156011700078297	0.0174700654192469	0.0236973221635381	0.0262049741068574	0.0162109046242727	0.0270855926090232	0.0200165098195901	0.0139480446114247	0.0170123489949362	0.0133995109382269	0.0126479117984994	0.0125086655922667	0.0200003529745998	0.00730826519537422	0.00590379090885672	0.00862582275861017	0.0125224785820753	0.00709281847449636	0.00785507184141124	0.0122047418415489	0.0207166384296711	0.0145086139135138	0.0171766843765882	0.0173818537454883	0.00303209269405601	0.00448259304714535	0.0041107544107644	0.0264577964850841	0.00138059724238199	0.0115589580625741	0.0045952369064107	0.0154980331268723	0.020696629711078	0.016032825556425	0.0124791583237218	0.00824923811381689	0.0121379870180196	0.015283622796538	0.0080864027366866	0.0029589448457982	0.0113712957393059	0.0131444107228182	0.0222664465703797	0.00498095331740541	0.015173524834815	0.0139763176276885	0.00833932553646137	0	0.0118389565440101	0.0414367572857967	0.0111985930131186	0.0262507740316192	0.0123700047139423	0.0164394699835859	0.0115567826198172
HMEC_STAT_4_2	0.010716004065002	0.0125535368340215	0.00742318113909518	0.00999322926295059	0.00491838815476946	0.0069801763398095	0.0106989380544468	0.0116039463164178	0.0192811401577534	0.0312841024924264	0.0394601188077611	0.00868484842034066	0.0153294430347333	0.00614210295542606	0.0191192926342948	0.00499725714827101	0.00576963405905414	0.0119666245414633	0.0146940928605574	0.0043744685800703	0.0156093921548282	0.00823696774700507	0.00220722377870535	0.00523086915991698	0.0019703945590909	0.000857875610101904	0.00168383352790254	0.00845547689270585	0.00489788728233872	0.0097987788532136	0.00511744760691806	0.0242721913275326	0.00598630735119117	0.00432654110153175	0.00179807735723448	0.00890371299919544	0.00517818428416086	0.00558871803637256	0.00581024541997037	0.014022703965694	0.0125558271344633	0.00843384930015652	0.0147056014555608	0.0105387546371176	0.000461981342709678	0.0120376592284968	0.00512300026489319	0.00930203250468674	0.00422461980948673	0.00601729161612013	0.0077650953117404	0.00112611714121189	0.00371730295467787	0.0136604308093679	0.00921489031923045	0.00127369109687572	0.00212816982645959	0.010526992632057	0.00686413733567363	0.00354509781229483	0.00363697822010613	0.00701632140189197	0.0118389565440101	0	0.0296157232688018	0.00112977607134709	0.0148165357433562	0.000849460124590094	0.00592890009646142	0.0044709862089845
HMEC_STAT_G2_3B_1	0.0201309640079787	0.0177694256560517	0.0231348528397481	0.020005794564883	0.0250121546915003	0.0241142933149009	0.0201092224597317	0.0240275175891024	0.0105341263927918	0.00480269753436477	0.0103729729542316	0.0209626435005447	0.0435955130848315	0.0235288347836388	0.010878291466646	0.0267947330733918	0.0240132627249162	0.0182215043019401	0.0159052942109848	0.0252433304107324	0.0152094534971124	0.0214425710857418	0.0274981281781449	0.0244368528689823	0.0282167694538796	0.0288286286538901	0.0291736270473745	0.0216639837429762	0.03438042745575	0.0386072618850436	0.0338081916032856	0.0538614746590441	0.0351449695243256	0.0338027562014914	0.0295271304289063	0.0207290875222758	0.0279364417874477	0.0243602402065116	0.0241699940868376	0.043570493659254	0.0417326495227993	0.0377843642997573	0.0150865283621229	0.0401483040116904	0.0298846850703402	0.0411668280781328	0.0270441561220127	0.021706024940716	0.0254820520589615	0.0313512922613108	0.0353772960270292	0.0294441578402267	0.0262153392033037	0.0417205520206153	0.0387089570874766	0.0302224672972063	0.0283918765722803	0.019242696621552	0.03645931511114	0.0263045492263288	0.0278545542861163	0.0347957200943872	0.0414367572857967	0.0296157232688018	0	0.0302596184285119	0.0160632004692757	0.0290765600472807	0.0262362643989265	0.0308268934879263
HMEC_STAT_G2_3B_2	0.0116725865301074	0.0129673980064742	0.00767072015496473	0.0104497976556431	0.00532475308392168	0.00803533043712383	0.0109857540803018	0.0113267792113906	0.019853526799042	0.0317845900740922	0.0400096229088097	0.0094200980576799	0.0143274046699736	0.00673302223886145	0.0196580965893672	0.00612404397159294	0.00627267336713777	0.0128242755513768	0.0150946889292975	0.005103228216102	0.015995321542335	0.00882258226166134	0.00277550782578948	0.00582584150642659	0.00308242909987404	0.00190699581904834	0.00278367964351645	0.008852535466838	0.00464367709810522	0.00972578321680655	0.00531376685214474	0.0236962299452881	0.00591020490284892	0.00411273650962412	0.00283766122627436	0.00953690265327839	0.0046714591225317	0.00599854392342069	0.0062096343092358	0.0135391109234374	0.012294357744816	0.00760250796004743	0.0152619298383657	0.00994369751676655	0.000668024801877469	0.0118028108120265	0.00625269792528699	0.0103002695843627	0.00508450088426688	0.00686106853519505	0.00665252723875894	0.00220649191810493	0.0040964358873863	0.0136928225742443	0.00846427855928101	0.00206949216532838	0.00205315206189383	0.0110697620078388	0.00622634917317954	0.00397693916692224	0.00334028131451762	0.00590445027117268	0.0111985930131186	0.00112977607134709	0.0302596184285119	0	0.0151805458420251	0.0012109851770645	0.00705387437030001	0.00345211585698626
HMEC_STAT_G2_3B_3	0.00946018964283126	0.0023323178461435	0.00754821074858224	0.00490398401015543	0.00990165474900602	0.0117177174672871	0.00425861998766848	0.00824558433430465	0.00574324576437007	0.0167874899799815	0.0251355893165922	0.00740518638324215	0.027669609022994	0.00884551030906298	0.00525316755351749	0.0138058527894607	0.00907994847749272	0.00764978554134508	0.000524834383113946	0.0107412972436755	0.000864492118398598	0.00692269666056962	0.0126102906152253	0.00970588964742553	0.013952580075358	0.0141719872278152	0.0149213086030265	0.00636164773651433	0.0197094255954689	0.0245287951778164	0.0196894323672612	0.0387649274726066	0.0207659568391709	0.0191412114114748	0.0153085526934069	0.00657563060057879	0.0120806608010725	0.00922897522671517	0.00900861241206871	0.0287109731123533	0.027369509318616	0.0223490524261602	0.00279671715748949	0.0250606657352814	0.0149667340907663	0.026847737539798	0.0141554841823348	0.0103413856890823	0.0112661180379062	0.0184533670837011	0.0195101518138553	0.0150009186419873	0.0111195989158927	0.0281973639498141	0.0233756985151142	0.0157355983818882	0.0131558131133942	0.00474454828574774	0.0213472530819719	0.0112760899433555	0.012294012899991	0.0189787393390763	0.0262507740316192	0.0148165357433562	0.0160632004692757	0.0151805458420251	0	0.0141102247634413	0.0136917328556683	0.0150585316244986
HMEC_STAT_G2_3C_1	0.0104899369417659	0.0118694265823853	0.00665960859074244	0.00932869632322492	0.00421418340655079	0.00693616011683791	0.00995600019012607	0.010754630242842	0.0186911514537983	0.0306529277428268	0.0388590855578276	0.00821317064645679	0.015505708381433	0.00555364085176176	0.0185081152944327	0.00523286114948915	0.00512282815206627	0.0116157979049505	0.0140050086248803	0.00389366085835794	0.014913794008268	0.00764866190049714	0.00157912173981079	0.00464280620283196	0.00219057309875087	0.00101558092226224	0.00226291982577208	0.00775783723407026	0.00561027487326237	0.0105854306018209	0.00595028667866989	0.0248496472981259	0.00676370183403034	0.00504997127283611	0.00247569773596927	0.0083499203334496	0.00436945121974252	0.00488943701787688	0.00510660209577804	0.014650245780968	0.0132839413205225	0.00881197298235236	0.0141035379263411	0.011098315961433	0.000857923010444353	0.0127752607922929	0.00541116585306967	0.00914215110905831	0.00388301312549539	0.00677414922702312	0.00771043957759638	0.00179501207176322	0.00299099581180419	0.0144756536275005	0.00966278912818326	0.00211070301919527	0.00128095944166084	0.0099133974986279	0.00739055793561249	0.00284440793718601	0.00279816625825128	0.00696816041534062	0.0123700047139423	0.000849460124590094	0.0290765600472807	0.0012109851770645	0.0141102247634413	0	0.00613829215817827	0.00399988913213579
HMEC_STAT_G2_3C_2	0.00614409916930835	0.0114086331636969	0.00828756773557778	0.00904705110603025	0.00621517576324812	0.00215200370166093	0.0105527265229125	0.0140163175537964	0.0166302028686963	0.0286717917992576	0.0364636782086392	0.00629145968643677	0.0209780890581338	0.0057723785335639	0.0166737215365811	0.000938026289858138	0.00609062235026995	0.00802582056211052	0.0133745537730398	0.00454041491287304	0.014287632744821	0.00698919046048235	0.00542321089298857	0.00541049424615808	0.00398041626692448	0.00518174290977271	0.0044252777689555	0.00823521961701587	0.00916261355777495	0.0125229773141764	0.00796103110210496	0.028278485419282	0.00945502254298749	0.00865068583355152	0.00457515996224716	0.00714596537618336	0.00946008662800005	0.00647062137256594	0.00662249838592549	0.0179671599709873	0.0157394328578304	0.0137471772412567	0.0124709885835942	0.0150612340921225	0.00638963148871286	0.0151586849283899	0.00094311756849829	0.00455230364837406	0.00378234946428578	0.00513350234011399	0.0136873953509186	0.0049829608991354	0.00598656582041806	0.0154925187976002	0.0142774625738068	0.0055564409444381	0.00675252395368507	0.00895461717451833	0.0117863261375533	0.00577408424184849	0.00786799317050616	0.0129385898067754	0.0164394699835859	0.00592890009646142	0.0262362643989265	0.00705387437030001	0.0136917328556683	0.00613829215817827	0	0.0100966125320721
HMEC_STAT_G2_3C_3	0.0137268906686608	0.0130918410706942	0.00769555687527473	0.0108503720651198	0.006217404590151	0.0106299879357723	0.0108200788935222	0.00943794033971591	0.0202973241834752	0.031841286220488	0.0401845654323738	0.0107819103180495	0.0128314647405791	0.00789836307297969	0.0199916744592901	0.00920986276309944	0.00725269220095197	0.0144593730166816	0.0150924281846524	0.00689666241353492	0.0159169296691543	0.0097513173428274	0.00484264136881245	0.00713641220875587	0.00618892802452258	0.00500877763303997	0.00614976027405072	0.00919698786965417	0.00678679764817502	0.0117924705295698	0.00814270284966116	0.0239401682235802	0.00823726949269939	0.00642950844757513	0.00625937007302264	0.0105606939247311	0.00300564629709232	0.00676264911928425	0.00690582882573929	0.014328133789135	0.0137868716160242	0.00748127283755653	0.0157629856144803	0.0105447865673239	0.0040520741190927	0.0133855917617301	0.00940345022819734	0.0125690441706724	0.00723353140415738	0.010284472975949	0.00459300858285818	0.0055966685135108	0.00525771253409304	0.0158569571595131	0.00860040206381213	0.00551949053969763	0.00344821166572998	0.0117054084052698	0.00707753354591571	0.00530440227141498	0.00311544755707289	0.00397417657206479	0.0115567826198172	0.0044709862089845	0.0308268934879263	0.00345211585698626	0.0150585316244986	0.00399988913213579	0.0100966125320721	0
