	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3E_1	HMEC_4_G2_3E_2	HMEC_4_G2_3F_1	HMEC_4_G2_3F_2	HMEC_4_G2_3F_3	HMEC_4_G2_3G_2	HMEC_4_G2_3G_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_2	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_1	HMEC_4_G2_4C_2	HMEC_4_G2_4C_3	HMEC_4_G2_4D_1	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_1	HMEC_5_4_2	HMEC_5_4_3	HMEC_5_5_1	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_5_9_3	HMEC_Root1_1	HMEC_Root1_2	HMEC_Root1_3	HMEC_Root2_1	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_2_3	HMEC_STAT_3_1	HMEC_STAT_3_2	HMEC_STAT_3_3	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_4_3	HMEC_STAT_G2_3B_1	HMEC_STAT_G2_3B_2	HMEC_STAT_G2_3B_3	HMEC_STAT_G2_3C_1	HMEC_STAT_G2_3C_2	HMEC_STAT_G2_3C_3
HMEC_5_9_3	0.045569223986093	0.0577797804029397	0.0658730215821949	0.0113889357664247	0.0140526829231248	0.00393062071078821	0.0181105550456544	0.0287239079016338	0.0531498799275959	0.0376071114802067	0.0351608038935094	0.00524651780814948	0.00614313674978331	0.0403616237894431	0.0431007948763978	0.0485842902284337	0.0125976721092379	0.0108388098758755	0.00571983293589293	0.0134088379922648	0.0191864521521018	0.0146218567298143	0.00380410036345297	0.0015035781822259	0.00881079088209611	0.0184218609935017	0.0147655439814122	0.00460381393821639	0.133128868808552	0.1339883948065	0.131167597287373	0.00444694606263156	0.0190394777485735	0.015848962804072	0.0554000356098396	0.0674803607912935	0.0676706917484099	0.0164536593011303	0.0127573757364832	0.0111851717001609	0.0648635877729267	0.0640866773625133	0.0594370544013342	0.0382150142933961	0.049457657030252	0.00500223952284326	0.00559084996152008	0.0165346446441983	0.00689480969548337	0.0263963982865586	0	0.000993254422854042	0.0134935471235095	0.00433902045590257	0.00958567029653486	0.0176616023298588	0.0051713974651153	0.0430473985346297	0.0409009259636572	0.0434404060607615	0.00220206659184207	0.0285019521919065	0.0138465145520875	0.00785080701943862	0.018501184675322	0.00674451587430766	0.0110767980860523	0.0208408621547505	0.0020097008154608	0.0290067315487563	0.0127437280053638	0.0310112615505839
HMEC_Root1_1	0.0446313686548582	0.0568472866327203	0.0649806499535892	0.0105058819707905	0.0130714348159777	0.00438357749814295	0.0171320965158005	0.0277340241099503	0.0540768400027827	0.0385534289630253	0.0360922511931207	0.00580486729934254	0.00515927788073535	0.0393803359284856	0.0421645571077159	0.0477295350783649	0.0117431073827334	0.0100096137389648	0.00570601836419407	0.0124341536117201	0.0201653181120442	0.0137799051951763	0.0030826500832522	0.00246771578585332	0.00833167931193173	0.0175594764270771	0.0139895921126135	0.00386750022630625	0.134068001505055	0.134916403300777	0.132092730143528	0.00435410394916377	0.018078659759518	0.0150194009814953	0.0544683955301658	0.0665803961475642	0.0667640886281501	0.0155289033918645	0.0118388321745534	0.0102102147054085	0.0639289064530921	0.0631714107793113	0.0585602604148807	0.0373034364340254	0.0485637949609695	0.00415600387667642	0.00535873487322636	0.0156622791737139	0.00592852941544849	0.0254764780386391	0.000993254422854042	0	0.0125983630750132	0.00350253447348674	0.00901351663765885	0.0167405919508893	0.0045870087520921	0.0439684838285911	0.0417827792896011	0.0443701496117236	0.00155739956319519	0.0275880247986902	0.0129055134179395	0.00729999669560087	0.017640900914638	0.00634086662254669	0.0102276529495207	0.0199921920888184	0.00266490906660304	0.0299709609754961	0.0136438726277023	0.0301283302788358
HMEC_Root1_2	0.032189683667335	0.0443754015242119	0.0524069211768367	0.00212460172197967	0.00391595013146911	0.013796434616218	0.00619388410000347	0.0167655442256859	0.0665880399964985	0.0510091513257911	0.0486122643844495	0.018026082118821	0.0088963828657788	0.0276828819886944	0.0297122514959933	0.0351875211392294	0.0119113047497188	0.00305753996785476	0.0116797172596612	0.00817540632039119	0.0324098903991115	0.00190203418602236	0.0122276300233547	0.0149873187036352	0.00784583727972491	0.00506362320901307	0.00336389958733323	0.00906978841348591	0.146281894118749	0.147203275493324	0.144407688266029	0.0114211954887655	0.00627263724676698	0.00305345485790665	0.0419903645972753	0.054014246724702	0.0542081933134104	0.00313743083469883	0.0010462479134215	0.00382121102754926	0.0514749150623501	0.0506327592062697	0.0459850581623128	0.0247386261394004	0.0359789437916248	0.01123434932151	0.0104854457160189	0.00313903686587926	0.00691751674377666	0.0129446250613686	0.0134935471235095	0.0125983630750132	0	0.0114663072797312	0.00669106344114521	0.00426719650569411	0.0090536697693565	0.0565082760256144	0.0543635496184248	0.0568855355978253	0.0126658051385178	0.0150296902565898	0.00164878464736757	0.00758570575571288	0.00515686832417109	0.00910579959930931	0.011475118923446	0.00754367783912645	0.0138690091589624	0.0423268351224517	0.0262331535647136	0.0175369769419052
HMEC_Root1_3	0.0427737614060734	0.0550098529283835	0.0634556114280386	0.00958168426588769	0.0109317662095891	0.00776606207044733	0.0149589981721817	0.0252049078096076	0.0560399255682062	0.0407057227545722	0.0381261373359544	0.00686212565326756	0.00265107838927567	0.0370070881276036	0.0403298148818489	0.0465076474064318	0.00825920291397326	0.00951074334028183	0.00842816448243391	0.00938736958389906	0.022729330932161	0.012998547945816	0.000837473161547811	0.00547903655597538	0.00962853656586792	0.0165268201114854	0.0136143183623314	0.00492287933864878	0.136170521746279	0.136912990139813	0.134059551870146	0.00706840312827903	0.01614951041044	0.0142784011027477	0.0526436503609248	0.0649952271740976	0.0651269506017535	0.0140390224638808	0.0105354116349864	0.00830232128642141	0.0620583151119328	0.0614706269716718	0.0571603502756772	0.0357026013367969	0.0470632028000179	0.000664228148244001	0.00766976497526118	0.0146038048656685	0.0046266880381532	0.0238790009310457	0.00433902045590257	0.00350253447348674	0.0114663072797312	0	0.00990330129532946	0.0152567331859978	0.00603728553955952	0.0459013205795687	0.0434437555654836	0.0463701784181349	0.00220224421663365	0.0260242250688938	0.0113324843809998	0.00843531050915199	0.0166214049754744	0.00808343065732784	0.0067389944367732	0.0190077530902356	0.00616487608282863	0.0323194430882527	0.0156502090253182	0.028789764773668
HMEC_Root2_1	0.0379595649789158	0.0499951123784995	0.0574962427238411	0.00508309194025223	0.00974394581047777	0.00824327424778067	0.0128508600323866	0.0234382195670914	0.0615155686855404	0.0458099875236561	0.0435861042286738	0.0148003884545253	0.00836567279353247	0.0341217769255332	0.03548350719747	0.0398802861259369	0.014704760649555	0.00382782232162482	0.00560927337909669	0.0124504814524622	0.0270424311456889	0.00668253565024914	0.0103350428611758	0.0108586633988764	0.00122626768411866	0.0103521590895732	0.00603583355297983	0.00525795218894851	0.140878272131048	0.141936606219442	0.139180937955016	0.00591122785229228	0.0129309712626161	0.00758801863871172	0.047610790462007	0.0591907481636319	0.0594648717283657	0.00969604327074528	0.00668728420879195	0.00756984119580811	0.0570942246550505	0.0560072578052199	0.0509062555250986	0.0302348928758204	0.0411502941343103	0.010079562976068	0.0046765249999679	0.00878522195654428	0.00617489941398715	0.0188013222768421	0.00958567029653486	0.00901351663765885	0.00669106344114521	0.00990330129532946	0	0.0106598032695591	0.00442962867723574	0.0515375987524608	0.0497568750341579	0.0518265827445527	0.00987795647995457	0.0207370895776368	0.00803351622058889	0.00174009234544424	0.0103976319799414	0.00315235454750526	0.013635321483507	0.0124609305671278	0.00906098156303309	0.0369963260237724	0.0217482910229185	0.0227485055312906
HMEC_Root2_2	0.0279494064292147	0.0401532115004691	0.0483071779010765	0.00638131783185626	0.00503547250658626	0.0180601219293339	0.00370103461825286	0.0129343746288598	0.0707667236825234	0.0552200794979656	0.0527995510597913	0.0219955527692561	0.012613653677345	0.0234949406765886	0.0254738436710586	0.0312642959504239	0.0137642305842306	0.00728436848759128	0.0158907859935249	0.00948940183097928	0.036656752034274	0.00406517533137007	0.0160594676111856	0.0191623473057554	0.0118668181266113	0.00250894590671942	0.0053592637702207	0.0133115390960984	0.15044859886949	0.151351821566726	0.148553075733986	0.0156799465154455	0.00265643732567609	0.00368452138442865	0.0377693155496406	0.0498882521128101	0.0500607038062053	0.0012217270943199	0.0049050316423455	0.0070015744493483	0.0472501921174891	0.0464585483070648	0.0419470385977738	0.0205747623620311	0.0318809249531506	0.0149306409540393	0.0147171822009365	0.00220652628278106	0.0109048286970539	0.00873813030751493	0.0176616023298588	0.0167405919508893	0.00426719650569411	0.0152567331859978	0.0106598032695591	0	0.0133204666367936	0.0606780120616348	0.0584633636702728	0.0610700228570775	0.0166747589144399	0.0108544751995078	0.00392495149572383	0.0117533427684372	0.00261069838678254	0.0133027669941134	0.0137709793690295	0.00442800776612504	0.0181184180695424	0.0465612120432956	0.0303775982889836	0.0135361054550715
HMEC_Root2_3	0.0412049059689961	0.0533576327817901	0.0611873889264696	0.00694746614859328	0.0106879920203771	0.00477314576539658	0.0145212519795241	0.0253427209020837	0.0577407588312066	0.0420923668634236	0.0397623036171798	0.0103715633707939	0.00543074946325436	0.036617695136371	0.0387264897988718	0.0437382676842719	0.0126574840430453	0.00610572569241022	0.0033029891377216	0.0117150769627627	0.0234099055214356	0.00985091401636092	0.00627763780291068	0.00650131167729372	0.0037877819076572	0.0136954874380421	0.00976605902763102	0.00113408513000802	0.137429265067335	0.138390687057041	0.135602864296308	0.00249645154562411	0.0151061914166333	0.0110090614425625	0.0509722982721035	0.062835696944936	0.063064607151904	0.0121701035962714	0.00853648017063703	0.00786077584373468	0.0604574064941246	0.0595355934033603	0.0546770039696928	0.0336642122530418	0.0447859999833289	0.00639169343664855	0.00210401120943389	0.0118831196086391	0.00416162602894892	0.0219504535234494	0.0051713974651153	0.0045870087520921	0.0090536697693565	0.00603728553955952	0.00442962867723574	0.0133204666367936	0	0.0476944206539004	0.0457381979251447	0.0480325999179875	0.00555492988873578	0.0240001875135962	0.00980955518997319	0.00271388278536501	0.0137639858946803	0.00204697529217152	0.0113172769732204	0.0160333699389169	0.00493429107816271	0.0333539821231666	0.0176080484708658	0.0263140289980493
HMEC_STAT_2_1	0.0884711162132005	0.10064973163883	0.108687183396841	0.0543967343204512	0.0567843644331987	0.0433069682073997	0.0608244468174626	0.0708845363307006	0.0101618122553003	0.00622852471260049	0.00796632820971709	0.0390598349024769	0.0484921362015174	0.0827248594166824	0.0860182265558928	0.0912873919420914	0.051820848027588	0.0537416222569706	0.0459919739737021	0.0547932316947919	0.0246317583725384	0.0575135471703388	0.0450651419348838	0.0415496784313278	0.0504126443282273	0.0613446994213096	0.0573965939888601	0.0474882068510397	0.0908715422870014	0.0915262789408899	0.0886346291019802	0.0456688194869213	0.0619313267266397	0.0586839131754572	0.0982827366003254	0.110310839157224	0.110514317483191	0.0594704345091035	0.0557842169127501	0.0540353936010633	0.107693393450852	0.106953700839401	0.10221222848154	0.0811755957678937	0.0923446005274274	0.0463857786632184	0.0468707597754636	0.0594964643527789	0.0498481757279599	0.069392729757344	0.0430473985346297	0.0439684838285911	0.0565082760256144	0.0459013205795687	0.0515375987524608	0.0606780120616348	0.0476944206539004	0	0.00460228717998974	0.00113699276492931	0.0441614804545042	0.0714924621425182	0.0568452364853317	0.0499187807249513	0.0614169371859814	0.0483970578227259	0.0506225759138607	0.0636973204669025	0.04276897008065	0.0149032974306313	0.0303566829565477	0.0739354865230435
HMEC_STAT_2_2	0.086119179065895	0.098311646432443	0.106592491006308	0.0522719127061808	0.0543588524050429	0.0415454507913719	0.0583644065633791	0.0681790199493978	0.0134136352255551	0.00750562646165544	0.00743108252159894	0.0365930879092316	0.046071883278628	0.0800421643556874	0.0836813552957081	0.0893611009815191	0.0488956216432663	0.0517016351655043	0.0443021583485288	0.0520807936895096	0.0233660030925807	0.0554842316224811	0.0426116933228821	0.0394211115383124	0.0486766905907175	0.0592925858590053	0.0554884710909669	0.0454338787986286	0.0938167368607025	0.0942714690563717	0.0913253485600923	0.0438539342749549	0.0595596320739802	0.0566888729735827	0.0959537537341145	0.108171879974316	0.108334945292507	0.0572469381028892	0.0535858928586853	0.0516817526967049	0.105329874325627	0.104721646928468	0.10019833501304	0.078977788472681	0.090235472656334	0.0438874405723805	0.0450929259639491	0.0574122108089885	0.0475804109279159	0.0671677640574606	0.0409009259636572	0.0417827792896011	0.0543635496184248	0.0434437555654836	0.0497568750341579	0.0584633636702728	0.0457381979251447	0.00460228717998974	0	0.00572238806906984	0.0418310078727054	0.0692898794718728	0.05458278031754	0.0480900159769544	0.0593704001140178	0.0466092518982217	0.0477674252760935	0.0616922400389448	0.0408191163484408	0.0144332819788038	0.0281741473009466	0.0718562569264973
HMEC_STAT_2_3	0.088885449693429	0.10105701961954	0.109028520185505	0.0547707660016986	0.0572341479847418	0.0436019927388246	0.0612802469183515	0.0713994404536995	0.0097293247149548	0.00618584616620146	0.00828935248952505	0.0395408668174619	0.048948350892117	0.0832289924708623	0.0864293986075727	0.0915894548256106	0.052405995217458	0.0540944924626423	0.0462648747949796	0.0553197375718726	0.0248573007573989	0.0578602392617675	0.0455339794744623	0.0419404561879454	0.050691540534159	0.0616942109866362	0.0577123013982957	0.047851652179995	0.0903463975835706	0.0910588138390707	0.0881838139539005	0.0459738124056498	0.0623632860600541	0.0590208187862056	0.0986882020428605	0.110663457846938	0.110877527357687	0.059865642554999	0.0561759319538145	0.0544688366393425	0.108105864809155	0.107331537254952	0.102533932888336	0.0815520601712219	0.0926939383629333	0.0468645838922248	0.0471647132933698	0.0598556735526497	0.0502635756952738	0.0697818510734089	0.0434404060607615	0.0443701496117236	0.0568855355978253	0.0463701784181349	0.0518265827445527	0.0610700228570775	0.0480325999179875	0.00113699276492931	0.00572238806906984	0	0.0445999027238523	0.0718746190222679	0.0572526256875689	0.0502218255587118	0.0617649577557436	0.0486915529016045	0.0511901980535127	0.0640330204648836	0.0431124691882646	0.0150202279620078	0.0307855830976527	0.0742843132321137
HMEC_STAT_3_1	0.0444294363123422	0.0566606823271287	0.064952482773826	0.0106414868625175	0.0126643413988036	0.0059358617567575	0.0167281670144716	0.0271566719905726	0.0542911152272356	0.0388644013958791	0.036335211042982	0.00536469876841447	0.0044198266331764	0.0389000289752209	0.0419728492746158	0.0478394626424104	0.0104308892212346	0.0103224797654228	0.00716133005957319	0.011513975282612	0.02070568778686	0.0140133297921737	0.00160252491846527	0.00327836756093526	0.00934096220124545	0.0177051416198364	0.0143992042692764	0.00462016048212323	0.13438044287146	0.13517077114286	0.132330197909511	0.00578920970989675	0.0178025621464206	0.0152796158471252	0.0542874984099108	0.0665230931692024	0.0666810949902001	0.0154537698085043	0.0118209737228183	0.00989036347689133	0.0637271357002446	0.0630557850243033	0.0585907715169928	0.0372247603087894	0.0485415553092686	0.00286318965941637	0.00668068780755155	0.0157861068179376	0.00577460272445516	0.0253837470918605	0.00220206659184207	0.00155739956319519	0.0126658051385178	0.00220224421663365	0.00987795647995457	0.0166747589144399	0.00555492988873578	0.0441614804545042	0.0418310078727054	0.0445999027238523	0	0.0275154611696135	0.0127729913025547	0.00822838157444153	0.0177928651485899	0.0074796656243117	0.008907826756821	0.0201697204800517	0.00414864829971312	0.0303893151353281	0.0138287222285403	0.0301672220173132
HMEC_STAT_3_2	0.0172457006686334	0.0293796191252998	0.0374760876743893	0.0171511944393118	0.0152579867779479	0.0286526607753847	0.0116033147916976	0.00912264040948359	0.0815632192703514	0.0660042908062572	0.0636110872007435	0.0328141723642412	0.023374027286988	0.0145287619863274	0.0147651156707394	0.0206920931526605	0.0230119684340083	0.017896144119371	0.0262707943111934	0.018787182428811	0.0473911491892946	0.0142010852416217	0.0268402983538494	0.0299999508567643	0.0219587980976099	0.0103985178444493	0.0147218150186911	0.0240919296295744	0.161015848932933	0.161960575694394	0.159180686446495	0.0262497332134384	0.0100538383446746	0.0131626317605984	0.0269915780884305	0.039047248799869	0.0392178106543376	0.0120719606710854	0.0157522695278044	0.0177240664722725	0.0364884653590606	0.0356216079351194	0.0311689277786796	0.00972168172601889	0.0210537979545361	0.0256550733139022	0.0251813421116189	0.0121267117807553	0.0217531303275406	0.00215087682099604	0.0285019521919065	0.0275880247986902	0.0150296902565898	0.0260242250688938	0.0207370895776368	0.0108544751995078	0.0240001875135962	0.0714924621425182	0.0692898794718728	0.0718746190222679	0.0275154611696135	0	0.0147458390380187	0.022115526715616	0.0103471727481019	0.0236919175274058	0.0234636678045061	0.00837909215104772	0.0288754818973342	0.0573148445928681	0.0412218435411771	0.00331745021598394
HMEC_STAT_3_3	0.0317368155783013	0.0439616972220987	0.052205500159746	0.00303008777115203	0.00230139840954591	0.0145817521701767	0.00485728472525664	0.0156260308462325	0.0669483267701294	0.0514352385946845	0.0489821385738772	0.0180797136881741	0.00869086186202262	0.0268166945029551	0.0292686754422075	0.0351852789057986	0.0106988780774226	0.00423005923254149	0.0126737644270084	0.00675148587814696	0.0329473390211576	0.00331436445680964	0.0121349538245975	0.0153498849125428	0.00912684991659046	0.00550119139144489	0.00491032304812243	0.00964389341562058	0.146751054564802	0.147617531316557	0.144805733143231	0.0122627907889135	0.00530025527140741	0.00421267441240126	0.0415817617505132	0.0537750023403879	0.0539357565785637	0.0027069688731703	0.00135960947355895	0.00311804204290881	0.0510479519757493	0.0503168281477215	0.0458627271923193	0.0244585759176389	0.0357865799541072	0.0110126283804901	0.0114407096912671	0.00371747529245025	0.00701718802006929	0.0126133422363921	0.0138465145520875	0.0129055134179395	0.00164878464736757	0.0113324843809998	0.00803351622058889	0.00392495149572383	0.00980955518997319	0.0568452364853317	0.05458278031754	0.0572526256875689	0.0127729913025547	0.0147458390380187	0	0.00870960467139459	0.0056080558894982	0.0101561289351861	0.0104220565687306	0.00792456178276034	0.0144436902487868	0.0428184409725834	0.0265236028836547	0.0174604490603989
HMEC_STAT_4_1	0.0393518010678644	0.0514340136237723	0.0590476638929013	0.00567985032459524	0.0101125141969254	0.00663476870356566	0.013565120325003	0.0243077469263457	0.0599184706766255	0.0442255427078372	0.0419705769593125	0.0130741381266589	0.00719857409932638	0.0352373242281692	0.0368731748364518	0.0414819273816494	0.0139724432755108	0.00453657402186062	0.00416495796182215	0.0121980445076027	0.025471341071404	0.00793533423260519	0.00879793304008173	0.00911872639983639	0.00120707684616003	0.0117210746120356	0.00752530560132104	0.00362585128169112	0.139392765753726	0.140420558497774	0.137654451791014	0.00425605907390538	0.0138498755480233	0.0089635625947356	0.049048499844089	0.0607272923217166	0.0609865149015245	0.0107003625076865	0.00735336447442598	0.00760145299267045	0.0585354173488015	0.0575043606393353	0.052482378090341	0.0316863631342661	0.0426792394338359	0.00867861579640892	0.00308449772994231	0.0100387530888412	0.00522463584103289	0.020132543391719	0.00785080701943862	0.00729999669560087	0.00758570575571288	0.00843531050915199	0.00174009234544424	0.0117533427684372	0.00271388278536501	0.0499187807249513	0.0480900159769544	0.0502218255587118	0.00822838157444153	0.022115526715616	0.00870960467139459	0	0.0117761199553987	0.0015769336908445	0.0127877413842393	0.0139313276498986	0.00734161626023249	0.0354299853238419	0.0200440862800914	0.0242401877388599
HMEC_STAT_4_2	0.0275866813410246	0.0396769070197379	0.0474550534226215	0.00715684886946211	0.00729120488466092	0.0183478577258501	0.00625334732223021	0.0142716641982775	0.071463393792422	0.05583525143353	0.0534994819250582	0.0231562875111162	0.0140392932296008	0.0239909472910959	0.0251075662935012	0.0301020191209271	0.0160776279467412	0.00769291210272127	0.0159281371311702	0.0118792856997508	0.0371475063551788	0.00391384811118158	0.0173839618784375	0.0199774963982105	0.0116217884042045	0.000111026951555435	0.0044224093137695	0.0139672585501918	0.150935447754034	0.15192467838172	0.149152466292364	0.0159431658525762	0.00491014080446315	0.00281575082528214	0.0372896595022265	0.049097274729435	0.0493249517380246	0.00328717149663124	0.00610413599646139	0.0086817683386975	0.0467835747373541	0.0458006232795501	0.0409708851869755	0.0199311000320973	0.0310359698098089	0.0163789180079683	0.0148499037484174	0.00201795860762225	0.0120673875028635	0.0084108787490649	0.018501184675322	0.017640900914638	0.00515686832417109	0.0166214049754744	0.0103976319799414	0.00261069838678254	0.0137639858946803	0.0614169371859814	0.0593704001140178	0.0617649577557436	0.0177928651485899	0.0103471727481019	0.0056080558894982	0.0117761199553987	0	0.0133524954358925	0.0159483902284562	0.00238688076321711	0.0186845541047313	0.0470936887533836	0.0312283411327277	0.0125548587970902
HMEC_STAT_4_3	0.0409271011098418	0.053006522468645	0.0605981621336184	0.00713892663398938	0.0114172053136385	0.00509691526347834	0.0149975428225957	0.0257768777368989	0.0583858438404153	0.0426837865943241	0.0404453860971981	0.0119891789918646	0.00734583554040503	0.0367760347836142	0.0384486724112984	0.043012855045522	0.0144509465392584	0.00604847664917841	0.00259356216605092	0.013101779444038	0.0239208733875054	0.00951027348266134	0.00830419314581569	0.00789223780853527	0.00212908476690732	0.0132976762310288	0.00908684686261873	0.00317430819804174	0.137849429518983	0.138884241023961	0.136119639246938	0.00276331641017073	0.015351625836761	0.0105395062660721	0.0506213064450677	0.0622822071855285	0.0625453754259757	0.0122330552394669	0.00881002046665005	0.00876917810863128	0.0601070516906813	0.0590688938710596	0.0540243400612198	0.0332590232330238	0.0442378851177747	0.00843599039282257	0.00152907022564447	0.0116121660773933	0.00573540550194458	0.0217079923918296	0.00674451587430766	0.00634086662254669	0.00910579959930931	0.00808343065732784	0.00315235454750526	0.0133027669941134	0.00204697529217152	0.0483970578227259	0.0466092518982217	0.0486915529016045	0.0074796656243117	0.0236919175274058	0.0101561289351861	0.0015769336908445	0.0133524954358925	0	0.0131667943723609	0.0155004029226499	0.00597160913546873	0.0338791947929558	0.0186174671228933	0.0258072248103416
HMEC_STAT_G2_3B_1	0.0391582963518056	0.0513001245284883	0.0602965917598805	0.0105426907620613	0.00873629412968589	0.0143373322247334	0.0118684876250102	0.0205224962309044	0.0607379618295996	0.0458003156812049	0.0430727166184118	0.0122515771251185	0.00590392299262688	0.0324085689113979	0.0367988593727254	0.0441201215963807	0.00152347469517983	0.0112573728570364	0.0143929242246006	0.00469302563145684	0.0285858893016821	0.0133710878287907	0.00733062069764002	0.0121382133143759	0.0139319280604435	0.0158383835960016	0.014642085879312	0.0102568020021226	0.140890462174439	0.141455438162052	0.138555937895625	0.013155989817786	0.0135085433046667	0.0145022733042913	0.0489801458434044	0.0617081289748607	0.0617373904507108	0.0127345577013924	0.0104407742532128	0.00768390511097058	0.0582312462297194	0.0579808440478864	0.0542973652727857	0.0327452189777512	0.044110563998601	0.00607757741001242	0.013354824862123	0.0141349034431528	0.00756348320831099	0.0213549398713128	0.0110767980860523	0.0102276529495207	0.011475118923446	0.0067389944367732	0.013635321483507	0.0137709793690295	0.0113172769732204	0.0506225759138607	0.0477674252760935	0.0511901980535127	0.008907826756821	0.0234636678045061	0.0104220565687306	0.0127877413842393	0.0159483902284562	0.0131667943723609	0	0.0181469757904438	0.0128745786559888	0.0377744695092616	0.021064025109964	0.0265870720746463
HMEC_STAT_G2_3B_2	0.0255346245343272	0.0375484887512713	0.0451818671644489	0.00952993796503384	0.00942218570010656	0.0205462774283713	0.00758994812918381	0.0136463073069154	0.0737275996760391	0.0580829127051823	0.0557731068766887	0.0255329897321915	0.0164231396845531	0.0224887343925429	0.0230623677915843	0.0277591358878153	0.0181847386999425	0.0100096469040966	0.0180493608757893	0.0139170823360621	0.0393706164891689	0.0062213537335708	0.0197703922482527	0.022309893645887	0.0136717050058824	0.00248152615975941	0.00642646647838211	0.0162851873960717	0.153092329040023	0.154111899868394	0.151350366094283	0.0181460160727886	0.005932440725822	0.00502493764989646	0.0351628618977925	0.0468424704040103	0.0470883412406157	0.00541377342663474	0.00848633223748685	0.0110252881128499	0.0446522924942206	0.0435936362108855	0.03866553355334	0.0177781389680861	0.0287774382819931	0.018762808528683	0.0170151813983391	0.0044048259708469	0.0144520864441653	0.00663838710344727	0.0208408621547505	0.0199921920888184	0.00754367783912645	0.0190077530902356	0.0124609305671278	0.00442800776612504	0.0160333699389169	0.0636973204669025	0.0616922400389448	0.0640330204648836	0.0201697204800517	0.00837909215104772	0.00792456178276034	0.0139313276498986	0.00238688076321711	0.0155004029226499	0.0181469757904438	0	0.0209644097002523	0.0493210923121212	0.03355352955056	0.0103120435815454
HMEC_STAT_G2_3B_3	0.0460460324509676	0.058218549904828	0.066104271268195	0.0117450833198191	0.0149461121687026	0.00198840243615145	0.018948068401923	0.0296923289879785	0.0528248460557338	0.0371858906553533	0.034837832463563	0.00646024175426141	0.00756076560384007	0.0411853709355331	0.0435701872066533	0.0486654409058203	0.0143852917388277	0.0110032997348639	0.00429221432419715	0.0148284982018292	0.0185472212608855	0.0147715691447903	0.00572856068700808	0.00221245649778278	0.00810048236445615	0.018614054691721	0.0146898051045139	0.00481080113206299	0.132631245102846	0.133565440163306	0.130767029384899	0.0032813494866031	0.0197235375253784	0.0159404711321514	0.0558348194793266	0.0677467292251424	0.0679692027843319	0.0169387155515573	0.0132498849032584	0.0120474201252471	0.0653133448143928	0.0644297347865014	0.0596015853300716	0.0385576977033579	0.0497039707735639	0.00681442586777929	0.00456176978708292	0.0167818599543435	0.00778312213277654	0.026806344422779	0.0020097008154608	0.00266490906660304	0.0138690091589624	0.00616487608282863	0.00906098156303309	0.0181184180695424	0.00493429107816271	0.04276897008065	0.0408191163484408	0.0431124691882646	0.00414864829971312	0.0288754818973342	0.0144436902487868	0.00734161626023249	0.0186845541047313	0.00597160913546873	0.0128745786559888	0.0209644097002523	0	0.0284718512416567	0.012712429096535	0.0312350844328295
HMEC_STAT_G2_3C_1	0.0744488239964501	0.0865994301263168	0.094359831110881	0.0402046532266025	0.0430047313342047	0.0288014146761834	0.0470669053910764	0.0574897393771432	0.024633837002276	0.00887414326688719	0.00713988049408839	0.0256582377346872	0.0348012661660356	0.069233395297741	0.0719794180357131	0.0768000481717972	0.0391168522547648	0.0394514704386752	0.0314030269579001	0.0415624912305263	0.0099647900982208	0.0431893077682543	0.0314915253224713	0.0275077339417034	0.0358384590601642	0.0470279249391041	0.042946634304159	0.0332666380348244	0.104506633481119	0.105444993841719	0.102639317910972	0.031195657972445	0.0480277029628906	0.0443167618052484	0.0842215943487741	0.0960296587738487	0.0962764174317849	0.0453724503067115	0.0416773764951176	0.0401678476903456	0.0936754836541083	0.0927735583112991	0.0878042827014431	0.0669701361114594	0.0780299126410867	0.0328701452114245	0.0323534838432836	0.0452246940930341	0.0358943237755309	0.0552498888969498	0.0290067315487563	0.0299709609754961	0.0423268351224517	0.0323194430882527	0.0369963260237724	0.0465612120432956	0.0333539821231666	0.0149032974306313	0.0144332819788038	0.0150202279620078	0.0303893151353281	0.0573148445928681	0.0428184409725834	0.0354299853238419	0.0470936887533836	0.0338791947929558	0.0377744695092616	0.0493210923121212	0.0284718512416567	0	0.0167528164834826	0.0596100244597456
