	OM4_B_B_1	OM4_B_B_2	OM4_B_B_3	OM4_C_1A_1	OM4_C_1A_2	OM4_C_1A_3	OM4_C_1C_1	OM4_C_1C_2	OM4_C_1C_3	OM4_C_1D_1	OM4_C_1D_2	OM4_C_1D_3	OM4_C_1E_1	OM4_C_1E_2	OM4_C_1E_3	OM4_C_1F_1	OM4_C_1F_2	OM4_C_1F_3	OM4_C_1G_1	OM4_C_1G_2	OM4_C_1G_3	OM4_C_1H_1	OM4_C_1H_2	OM4_C_1H_3	OM4_C_2A_1	OM4_C_2A_2	OM4_C_2A_3	OM4_C_2B_1	OM4_C_2B_2	OM4_C_2B_3	OM4_C_2C_1	OM4_C_2C_2	OM4_C_2C_3	OM4_C_2D_1	OM4_C_2D_2	OM4_C_2D_3	OM4_C_2E_1	OM4_C_2E_2	OM4_C_2E_3	OM4_C_2F_1	OM4_C_2F_2	OM4_C_2F_3	OM4_C_2G_1	OM4_C_2G_2	OM4_C_2G_3	OM4_C_3A_1	OM4_C_3A_2	OM4_C_3A_3	OM4_C_3B_1	OM4_C_3B_2	OM4_C_3B_3	OM4_C_3C_1	OM4_C_3C_3	OM4_C_3D_1	OM4_C_3D_2	OM4_C_3D_3	OM4_C_3E_2	OM4_C_3E_3	OM4_C_3F_1	OM4_C_3F_2	OM4_C_3F_3	OM4_C_3G_1	OM4_C_3G_2	OM4_C_3G_3	OM4_C_3H_2	OM4_C_3H_3	OM4_H_4A_1	OM4_H_4A_2	OM4_H_4A_3	OM4_H_4B_1	OM4_H_4B_2	OM4_H_4B_3	OM4_H_4E_1	OM4_H_4E_2	OM4_H_4E_3	OM4_H_4F_2	OM4_H_4F_3
OM4_C_3A_3	0.0290099146574034	0.0106677542094251	0.0322218420826844	0.0089807750763293	0.0156126373294046	0.00278099471077503	0.0146894484773179	0.0185089346896381	0.0160488040187384	0.0105711987181517	0.0101952102948806	0.0173525487293831	0.0309435139751512	0.016001710991734	0.00773127198613817	0.00933919050431623	0.00708822624603928	0.0103779884483956	0.0210289269595127	0.0257375209518056	0.0135384682474355	0.0161407474186387	0.015411127936405	0.0142104135606702	0.00404009082172682	0.0171332370719394	0.0308243701824877	0.00952797453417374	0.00385510341999543	0.0101159549541002	0.0229817654784934	0.0109685966580832	0.0349020625445304	0.00422718153471684	0.0101576292567897	0.0180537978881985	0.00895410243401834	0.0102210802026955	0.0177695524537467	0.0307749435893688	0.00918546439422055	0.0290135759468699	0.00588037282127759	0.00236507601717633	0.00793050454463608	0.00940641806103765	0.0070902338167344	0	0.00928145057880636	0.00675020894815331	0.0371409019874888	0.00448092748593201	0.0228333221163114	0.00609291024811104	0.0136250950339784	0.0330264869678737	0.00357471030484859	0.00983465286925428	0.0370667635978705	0.00333509220735208	0.0371899898707595	0.0240405294527948	0.0186521316634021	0.00987595053074652	0.0216429447697446	0.0139593048414948	0.0108504987261208	0.0141562507467622	0.00622662910709769	0.0193324856345456	0.0190247948849042	0.0271654941948998	0.0158048609934752	0.0116346546942046	0.00863973353565766	0.012309814931786	0.0140444676910123
OM4_C_3B_1	0.0255834919708315	0.00587480157055658	0.0265323971128122	0.0088401628247801	0.00975841752630823	0.00807581054452139	0.01790206728238	0.0221152900874399	0.020365851481093	0.00982947653910238	0.00887109679571142	0.0174500440247694	0.0319623632795191	0.016817015971088	0.0143783903932586	0.0146377619766224	0.00699859300341404	0.00541322687981402	0.0169051498957145	0.0244094195415379	0.0101542666456018	0.0125930480150596	0.00901499430724612	0.0122378410022647	0.0113901039151868	0.0162408249382991	0.0326413741665058	0.00126307269789831	0.00712932929936989	0.0133223997112398	0.0249511197342885	0.0113030873903811	0.0370846870974706	0.00571636110972653	0.00364297184383466	0.0200927547900916	0.0145367418562187	0.0160542036857774	0.0198314848948206	0.0273649097065555	0.00693058018798654	0.0269345840855214	0.00495692260145789	0.00818792222228246	0.0106118041669099	0.00967683469584177	0.00564731648775328	0.00928145057880636	0	0.00858641757109456	0.0403225014808786	0.00958799118916799	0.0262624291218478	0.00588198075315119	0.0168351752946085	0.0347825963806967	0.00698691689464304	0.0125536484203258	0.0402296749060581	0.0103299632033069	0.0407245456297557	0.0229711966356264	0.0152163483016815	0.00622134839675471	0.0191178832059151	0.0144401665253514	0.0016130401476456	0.00795909581412666	0.00658833943961909	0.0163834721406392	0.0198607819625746	0.0298353427815936	0.0156139633904134	0.0152509043188085	0.00752478189989803	0.0177255423419908	0.0189227236676441
OM4_C_3B_2	0.0328413619965074	0.012932056999914	0.034109121655866	0.0134974263871767	0.0177619825197194	0.00669106021290264	0.00983619904515228	0.0142199699791702	0.012248146962652	0.0147277156771603	0.0145105875855076	0.0108937922887316	0.0255970644031343	0.00969754598670521	0.00707757396713933	0.00619949144485295	0.00175735281280992	0.00786748864280905	0.0244285773401214	0.0303908806633574	0.0166757979179382	0.0198100257144213	0.0171378672398117	0.0184707576716391	0.00557735612107336	0.0104870709632075	0.0255615061666804	0.0079194002661152	0.00786914959502452	0.0051145797895916	0.0179901160242157	0.0042860153094526	0.02970097381194	0.0043257573782308	0.00779042086864587	0.0127487349807018	0.00699909010651589	0.0076338118807738	0.0121681254885088	0.034306792600237	0.0127385614318437	0.0335873587097832	0.0058105758834612	0.00462641679093491	0.00208799125490984	0.0103457807228379	0.00302524199675723	0.00675020894815331	0.00858641757109456	0	0.0331594229038699	0.00920760166648489	0.0191783389421182	0.00277289870585984	0.00909698696300983	0.0277551911517155	0.00459561073235822	0.0048474851088451	0.0324174569191189	0.00582931827076107	0.0328377108136967	0.0288647735831981	0.022412695357843	0.00469859481711053	0.0259925396578746	0.0190504666544084	0.0100195567826568	0.0155400481520951	0.00374403640347116	0.0232709938534235	0.0129916293113095	0.023156932235076	0.0210570447161148	0.00727102030540754	0.00293133460389743	0.00931977995615864	0.0106215014282809
OM4_C_3B_3	0.0651922080444994	0.0454919822740441	0.0666758600120294	0.0456571581025612	0.0498774549518515	0.0366058256755286	0.0236224968370268	0.0191929575188839	0.0215195176504912	0.0473128347863484	0.04605790164786	0.0255792175163441	0.0115807184076751	0.0261810345058998	0.0296269097180668	0.0287361783316743	0.0341338599439231	0.0400531239739147	0.0565795861509025	0.0627347708467982	0.0494927224616142	0.0506531039905461	0.0492550989210971	0.0505631062055671	0.0331468869021486	0.0268784866700737	0.011111762361078	0.0393244868292198	0.0402126501841234	0.0281360856468526	0.015736797597378	0.0306853296218041	0.0112110887177249	0.0369478450432786	0.0398496365516889	0.0208458116544191	0.0282052653813976	0.0283730096952118	0.0223582933299345	0.0671904223875363	0.0450297548270485	0.065589091012559	0.0389409301244856	0.0356006419297756	0.0316741592910282	0.0354504533121541	0.0355141959801462	0.0371409019874888	0.0403225014808786	0.0331594229038699	0	0.0409321159498822	0.0144730638401925	0.0353672298532693	0.0240948814107858	0.0102240405463241	0.0372376936279256	0.0283964407772871	0.0103661971655669	0.0340407858834762	0.00892021624036307	0.0609941070974936	0.0544250143445255	0.034893852444248	0.05767311934714	0.051039026997836	0.0413457266039902	0.0481626076032128	0.0343197024781348	0.0555728554659542	0.022236913127013	0.0108082001117953	0.0519732003294621	0.0260399230907507	0.0330727906574557	0.0256661564882453	0.0236720172347598
OM4_C_3C_1	0.0261032643003118	0.008907403720734	0.0290331058236097	0.00668627133904446	0.0137403335295581	0.00657629563594223	0.0179051083198145	0.0219799332598493	0.0195275241719883	0.00750264598723866	0.00888740345498433	0.0197712537699086	0.0344187454727283	0.0183425645395461	0.0115685820250446	0.012395918101562	0.00930799748346541	0.00953415457192154	0.0185842503550006	0.0224333348093934	0.0106995802067538	0.014980964570442	0.0135974953377477	0.0118279428825003	0.00810511295126588	0.0194714018150517	0.0340770889414879	0.010166955488014	0.00258738210580028	0.0133426212619604	0.0265408572557888	0.0131176833685635	0.0379176655862195	0.00603437751247401	0.0098397048259638	0.0213675661735837	0.0128657622883623	0.0130663274349341	0.0206291852881719	0.0273693056868299	0.00747900021957731	0.0261328799015645	0.00561244736412863	0.00607907593150425	0.0103708332860472	0.0129355627389541	0.00879058577808007	0.00448092748593201	0.00958799118916799	0.00920760166648489	0.0409321159498822	0	0.0267948958338541	0.00818549585688396	0.0171895794326064	0.0362751959681292	0.00477758104052385	0.0132815027348707	0.0400933570027355	0.00775964900161831	0.0403476364166907	0.0208942707745482	0.0163424134530956	0.0115057317965494	0.0192968901248183	0.010838984830243	0.010937366908029	0.0119287450021284	0.00931218920063231	0.0166432806778147	0.0219155843995194	0.0311396275677296	0.013914584781304	0.0151521796013623	0.0111101821493953	0.0155473531596392	0.0174292774700627
OM4_C_3C_3	0.0507977989284167	0.0312187589708067	0.0527522218138966	0.0312494611765579	0.0356624016107338	0.0221618760829817	0.0103941932733427	0.00637831606812736	0.00819380193091019	0.0329631415959896	0.0316075003411946	0.0140949451670937	0.0110419927310298	0.0142800237267677	0.0155133430642433	0.0150322817926235	0.0201387628760316	0.0264678615143459	0.04222342055292	0.0483305657465135	0.0351858646263413	0.0362850394875924	0.0351047844172057	0.0361270524822026	0.0188857754003441	0.0152626394285758	0.0112507227131965	0.0253562205958361	0.0259378378463661	0.0142598838369608	0.00539668990471031	0.0174005046155121	0.0156341179906573	0.0227023997622363	0.0261232668270596	0.00835527223902731	0.0139832954220805	0.0149805806325689	0.0106706247094003	0.0528751243150991	0.0306394044927031	0.0511421203698303	0.0248533408991709	0.021263914846704	0.0178944219163315	0.0212203631024462	0.0215254239521354	0.0228333221163114	0.0262624291218478	0.0191783389421182	0.0144730638401925	0.0267948958338541	0	0.0212500969638441	0.0101976318169998	0.0130378765988386	0.0230662021525608	0.0143374879457445	0.0173982509096495	0.0196632319923073	0.0169555899216251	0.0465745768813909	0.0400212765907679	0.0212440255396243	0.0432325083623407	0.0366616504531411	0.0273867427356421	0.0340760608619228	0.0200418794916514	0.0411589032797158	0.011047212587118	0.00463774051101786	0.0375281944355473	0.0120643870806101	0.0191729879716834	0.0122534688188775	0.0102694444911873
OM4_C_3D_1	0.0303472933901025	0.0103515068365591	0.0317098984466819	0.0112951433012004	0.0150917665630267	0.00544083439027628	0.0123694589497851	0.0166623851507201	0.0147334942688302	0.0125776740668962	0.0120855810968819	0.0129924095601682	0.0276100011579801	0.0120068711552798	0.00888192335665942	0.00876181442116258	0.00151832800012574	0.0063078223618265	0.0218378378642862	0.0281860339981441	0.0142759330753894	0.0171634739022602	0.0144732746935155	0.0160583249964598	0.00643244185734641	0.0122622916568217	0.0278487046615174	0.00532023984328973	0.00624045515435193	0.0076313414436052	0.0201342056620514	0.00638538448267482	0.0321296174597449	0.00232059201844611	0.00574095967457969	0.0150318909824246	0.00897027212215214	0.0101921833469091	0.0146449548419588	0.031955097007627	0.0102836386336679	0.0311996029519008	0.00383333887659695	0.0040094556401311	0.00485450177980015	0.00892876120194914	0.0011090432163667	0.00609291024811104	0.00588198075315119	0.00277289870585984	0.0353672298532693	0.00818549585688396	0.0212500969638441	0	0.0114090698129866	0.0300338014288169	0.00348103756768812	0.00704634002383454	0.0349659865124652	0.00595678464699191	0.0353820127870037	0.0266518888299327	0.0198514902805262	0.00378464270002427	0.0234936555471739	0.0170327628006351	0.00736929980846098	0.0130228329520736	0.00235666643935753	0.0207989421144825	0.0151788823708539	0.0251284008969492	0.0187878193669137	0.00965167070960142	0.00301681663820817	0.0118775388529577	0.0131569892885216
OM4_C_3D_2	0.0415345978780785	0.0216729933828434	0.0430436515078123	0.0218912710757467	0.0263411461361556	0.0132459179611507	0.00218235008639094	0.00532837247423734	0.00380912560757727	0.0233940265917181	0.0225877089793397	0.00739180938244306	0.017429145815674	0.00659272183681128	0.00716432480823663	0.00563240756692529	0.0102064447594146	0.0164618502031787	0.0330163236887332	0.0389966055938729	0.0255487546806079	0.0276696943770484	0.0257341104570695	0.026911356522045	0.00991951414926279	0.00826681778306945	0.0172533295922428	0.0159533654704576	0.0162767701100995	0.00408705634168478	0.00940001763895089	0.00751842174551452	0.0215639425898691	0.0129372341626375	0.0162993529425336	0.00465829621304609	0.00543768908478285	0.00627397211652224	0.00545573980486884	0.0432515578923624	0.0212505020949714	0.0420709709169054	0.0148720809052267	0.0118216461987194	0.0077065630373728	0.0141394295632118	0.0116352835425578	0.0136250950339784	0.0168351752946085	0.00909698696300983	0.0240948814107858	0.0171895794326064	0.0101976318169998	0.0114090698129866	0	0.0194520908896195	0.0131907555222637	0.0043668526935227	0.0240498919073111	0.0108225075690469	0.0242547201617114	0.0373552460823993	0.0308900744984971	0.0116642141319874	0.0343023143410223	0.0273785844421394	0.0180855710794059	0.0244018497428274	0.0106709008049585	0.0318818087196668	0.00679987304766531	0.0142689272101372	0.0288652851755963	0.00204433602284564	0.00948998565808086	0.00450276592776621	0.0036106221120693
OM4_C_3D_3	0.0602464010172354	0.0402347913200181	0.0602873274553771	0.0410990186337628	0.0445301796701262	0.0326346404839984	0.018410075510875	0.0148563256497713	0.017525386290936	0.0424625370590599	0.0417322871940418	0.0181579415457317	0.00488766433815775	0.0190781329447953	0.0261145481243391	0.0241665669308339	0.0286096292304329	0.0335755246330118	0.051609743915706	0.0581131516335298	0.0442466533216078	0.0463822386338286	0.0437423218485496	0.0459942882531838	0.029287978622603	0.0194077605712986	0.00220555583685728	0.0336561186416406	0.0354426587575747	0.0230554853875796	0.010497446791968	0.0243804737889356	0.00390121738100016	0.0319295231229953	0.0335982146406871	0.015100814936478	0.0245445390717526	0.0239655941536953	0.0158298369829592	0.0617502950149704	0.0402439010172299	0.0611613768949339	0.0334496278956708	0.0311929230384981	0.02616683902336	0.0321600224628856	0.0298974166507579	0.0330264869678737	0.0347825963806967	0.0277551911517155	0.0102240405463241	0.0362751959681292	0.0130378765988386	0.0300338014288169	0.0194520908896195	0	0.0322054461936029	0.0234603544282977	0.0080306015862147	0.030257964683517	0.00900598185090432	0.0565540883896676	0.0496998509137313	0.0287955041223128	0.0533123091851844	0.0466543489142651	0.0356659494268373	0.0423600745793875	0.0294840637730148	0.0507746665243363	0.0151405676030099	0.0104701299472576	0.0481849079351088	0.0214024211401018	0.0274452278902688	0.0215955105644659	0.0196646266379166
OM4_C_3E_2	0.0288052830721194	0.00940863462221174	0.0307894595807975	0.0091575177374408	0.0144852997776213	0.00446591139869506	0.0140025633282902	0.0182573354216756	0.0160155478188369	0.0103460416528058	0.01054411506999	0.0153909520593053	0.0301008621427578	0.0141161963005143	0.0088538276914649	0.00916241318955037	0.00453731842051043	0.00692447758620478	0.0206182582193043	0.0259820173830588	0.0126989559908117	0.0162799123021475	0.0140393709888709	0.0143049121449717	0.00559200905839442	0.0149432517459978	0.0300059567446015	0.00702125818151156	0.00330553525069885	0.00923823649060975	0.0223725900241622	0.00865299169388307	0.0340606795054742	0.00172332270945961	0.00691198841132687	0.0171761011906358	0.00961968654926997	0.0102584576375824	0.0165671216200527	0.0302570554754155	0.00876398703900275	0.0293160927525598	0.00269584840946503	0.00275985483210418	0.00613973666242954	0.0102293109866346	0.00416423933312536	0.00357471030484859	0.00698691689464304	0.00459561073235822	0.0372376936279256	0.00477758104052385	0.0230662021525608	0.00348103756768812	0.0131907555222637	0.0322054461936029	0	0.00899807118026906	0.0365669979858695	0.00522548033037156	0.0369077552483791	0.0244385863144551	0.0184910331432782	0.00697838352883111	0.0219084814799685	0.0145255332695829	0.00856751254371904	0.012393160355757	0.00489515888108962	0.0191870708258141	0.0175569828270306	0.0272193183003917	0.0168258614676915	0.0112180924596119	0.00633860632505613	0.0124658966725077	0.0141165112080566
OM4_C_3E_3	0.0372136225201395	0.0173144615053981	0.0387186195302266	0.0176776642380087	0.0220070848580907	0.00934822420879874	0.00558728269216596	0.00965556399345719	0.007818403951982	0.0191458124053736	0.0183938101089962	0.00834937268269276	0.0212221980500168	0.00729048406678344	0.00546606441052113	0.00424012917649016	0.00589373146047608	0.0123747324216904	0.0286937977373453	0.0347819551664323	0.0212036281101899	0.0235049103151393	0.021402923018648	0.0226562917700511	0.00667467002314899	0.0084384919316728	0.0212588374861832	0.0117274357169782	0.0121206559606202	0.00140915744061763	0.0134073067903295	0.00457457660567558	0.0255775188408575	0.00861789334476332	0.012121389661684	0.00836657635998342	0.00415568314972945	0.0057474494710854	0.00843365525831208	0.0389104735110817	0.0169534020813961	0.0378357439168767	0.0105610076368093	0.00779303239841196	0.00391572744593655	0.0110053158916613	0.00732456169945097	0.00983465286925428	0.0125536484203258	0.0048474851088451	0.0283964407772871	0.0132815027348707	0.0143374879457445	0.00704634002383454	0.0043668526935227	0.0234603544282977	0.00899807118026906	0	0.0282225648501723	0.00732636215775385	0.0285165703514478	0.0331659332114902	0.0265977442950346	0.00772258345549923	0.0300726064841776	0.0232603803486157	0.0138660247232165	0.0200512096055988	0.00642079447827776	0.0275801967692573	0.00936693370268815	0.0183355479195647	0.024813156775452	0.00271495845299682	0.00536320828209151	0.0059482819480716	0.00657679790880871
OM4_C_3F_1	0.0652245320579131	0.0452932517068369	0.0655998186963364	0.045602485588766	0.0499149408393935	0.0371452943270024	0.0227120247588322	0.0188723970821217	0.0211850785698044	0.046892944832844	0.0465399845994754	0.0235151764464319	0.0127203904959655	0.0239619969175894	0.0297726490150085	0.0278104475772949	0.0335708440069567	0.0385792726391787	0.0567833617783208	0.062418212763156	0.0490504051786641	0.0516740221295324	0.0491806205064065	0.050734955339066	0.0332205699444744	0.0251278730349215	0.00920845141875699	0.0391864332933435	0.0397186384715566	0.0275345240093485	0.0163644587492045	0.0292884312995443	0.00490911053767113	0.0366094980023741	0.0388631835544308	0.0202808779981637	0.0284993052948719	0.0271715911916259	0.0204741523024881	0.066504926676391	0.0450600780912979	0.0658179949322013	0.0381100146338041	0.0355546075927055	0.0305804961401123	0.0375843536467053	0.0349282576688843	0.0370667635978705	0.0402296749060581	0.0324174569191189	0.0103661971655669	0.0400933570027355	0.0173982509096495	0.0349659865124652	0.0240498919073111	0.0080306015862147	0.0365669979858695	0.0282225648501723	0	0.0344442649581163	0.00230198351195639	0.0608699218155448	0.0547511999551809	0.0342652429456711	0.0582242737265201	0.0508061157627723	0.0412897356832247	0.0475860238524214	0.0345850993425887	0.0556436924391172	0.020712580475943	0.0154749906012683	0.0527186690789025	0.025818848737898	0.0327224926308567	0.0248725310553249	0.0231054126319075
OM4_C_3F_2	0.031777195505235	0.0130123566170258	0.0349237394308171	0.0118437224823803	0.0178503451214253	0.00305520537981429	0.0121512366972477	0.0156988077862587	0.0132817661122704	0.0135983199964125	0.0125928232592898	0.0154375727235787	0.0280472735009933	0.0141786526926263	0.00502645622853285	0.00726057463869535	0.00646195899298548	0.0117099975546724	0.0235883197165416	0.0287619518557477	0.0163332074962994	0.018167228579739	0.0175777411982173	0.0169211635673031	0.00169354626000465	0.0153295927963932	0.028063543391487	0.0102400713625331	0.00683492691811297	0.00778521810337937	0.0200642064089898	0.00966575782163114	0.0322816330455467	0.00519819018457574	0.0112739739984933	0.0153703711764089	0.00601149653001095	0.00831158053831832	0.0154468385360902	0.0337451513132077	0.011725513249271	0.0318248788952152	0.0076460772050734	0.00253463914746129	0.00669178628733885	0.00791675691380483	0.0070380010650487	0.00333509220735208	0.0103299632033069	0.00582931827076107	0.0340407858834762	0.00775964900161831	0.0196632319923073	0.00595678464699191	0.0108225075690469	0.030257964683517	0.00522548033037156	0.00732636215775385	0.0344442649581163	0	0.0344893833787519	0.0270144304026705	0.021209439454288	0.00942452820627784	0.0242318015849672	0.0170233593934333	0.0118974288571456	0.0164944042989213	0.00510223608252825	0.0220718419716256	0.0166716942137005	0.0239722208055833	0.0183357127841265	0.00893370388693692	0.00750816137154113	0.00988658926666109	0.0114131000888126
OM4_C_3F_3	0.0656074732664533	0.0457221277377102	0.0663529954755169	0.0458536315225425	0.0503854631092586	0.0372459798735097	0.0230400973675664	0.0189752430929886	0.0212243229543748	0.0472136417048932	0.0467474733282737	0.0244009716114028	0.0133171480158014	0.024772397559201	0.0297369772077976	0.0280108443362959	0.0340280548708419	0.0392930089211384	0.0571683026442853	0.0627025568146255	0.0494775609482054	0.0518958832659112	0.0496912704466856	0.0510031312690269	0.033275100755585	0.0260385080173768	0.0100666355514282	0.0397114085167222	0.0400036458915907	0.0278563247334886	0.0166481398384618	0.0299200344152333	0.00661131332878389	0.0369515303003568	0.0395238081005603	0.0207138232602529	0.0284966877323096	0.0273329811261307	0.0211095306265706	0.0670024136540895	0.0453707977910757	0.0660692504754561	0.0385696062854687	0.0357463954774894	0.0310174960219918	0.0375785039714449	0.0354139094527384	0.0371899898707595	0.0407245456297557	0.0328377108136967	0.00892021624036307	0.0403476364166907	0.0169555899216251	0.0353820127870037	0.0242547201617114	0.00900598185090432	0.0369077552483791	0.0285165703514478	0.00230198351195639	0.0344893833787519	0	0.0611099931964919	0.0550715612485072	0.0348745400452323	0.0584603500212046	0.0510178223508226	0.0418273261792956	0.0481569989702193	0.0348878536794811	0.0559763937470434	0.0214801593979094	0.0149566982345253	0.0528060764105817	0.0260296052188885	0.0332068559032974	0.0249455892830702	0.0231564517307175
OM4_C_3G_1	0.00773212650367412	0.0171190518909748	0.0164577823679436	0.0155048494532586	0.014760656366383	0.024433006966755	0.0383710412940611	0.0424392809259565	0.0400483063599963	0.01415273869074	0.0153615298199352	0.0393411766461422	0.0541326633864462	0.0382294192943567	0.0317072508607662	0.0331293410498487	0.0281053290331186	0.0247019465798299	0.00885356747642441	0.00206423872801883	0.0130614830179517	0.0132290612020072	0.0157772269620854	0.0109605233514379	0.0280533187758418	0.0384979651098257	0.0543578419079375	0.024220040411927	0.021213496169608	0.0335911588152174	0.0465036947951749	0.0326047975376123	0.0584734613408089	0.0246568514295269	0.0244890793640512	0.0414851400388359	0.0329541299141034	0.0338899548764367	0.040978971171193	0.00943077957458793	0.0165540654388997	0.00575575027267299	0.0233443122900304	0.0255613968494164	0.0305489642404844	0.0271711916946723	0.0269422555025079	0.0240405294527948	0.0229711966356264	0.0288647735831981	0.0609941070974936	0.0208942707745482	0.0465745768813909	0.0266518888299327	0.0373552460823993	0.0565540883896676	0.0244385863144551	0.0331659332114902	0.0608699218155448	0.0270144304026705	0.0611099931964919	0	0.00902179976670193	0.0287050895636266	0.00630597594869756	0.0101268039040563	0.0227888078893832	0.0165575337600739	0.0273421421456102	0.0072848805439153	0.0417734168720469	0.0507098417966182	0.00985887936078082	0.0354002230432434	0.0294595488475455	0.0362413616215288	0.0380397806998634
OM4_C_3G_2	0.0108128509397552	0.00971647088185847	0.0161034787553699	0.00980643395465811	0.00627873511144409	0.0182705901602634	0.0320723947609529	0.0361725474906666	0.0340216238276521	0.00895567633445423	0.00866031765887982	0.0324670511935953	0.0468713421344893	0.0316187883401549	0.0261779204553486	0.0274932166789409	0.0213028028662363	0.0179667963849172	0.00265038215376379	0.0104012126635535	0.00659351803369715	0.00499295650519105	0.00741804042338923	0.00463136449084402	0.0224950775426288	0.0313735402954909	0.0475311334815379	0.0164464513814415	0.015617730246006	0.0272536527798685	0.0395924976021269	0.0259423257731471	0.0519392966096693	0.0181957086245994	0.0172651446458985	0.0347485370667545	0.0270714546157541	0.0285618256545694	0.0344892445103493	0.013673602876711	0.00976683701884798	0.0118461166624558	0.016974884245265	0.0195558261198441	0.0243407323483956	0.0198317941857167	0.0200331253467534	0.0186521316634021	0.0152163483016815	0.022412695357843	0.0544250143445255	0.0163424134530956	0.0400212765907679	0.0198514902805262	0.0308900744984971	0.0496998509137313	0.0184910331432782	0.0265977442950346	0.0547511999551809	0.021209439454288	0.0550715612485072	0.00902179976670193	0	0.021347086473555	0.00409902138417444	0.00776591412717974	0.0147380385580621	0.00907185589465817	0.0203271288166556	0.00199881848673397	0.0348619465241105	0.043847732092105	0.00629329105821416	0.029076474299053	0.0223337367759072	0.0306618425529781	0.0322351157234537
OM4_C_3G_3	0.0316287847200621	0.0117429208082962	0.0318452519026949	0.0138503827457439	0.0158624055327785	0.00898468972747291	0.0124254978585423	0.0167004610086179	0.015265750073989	0.0148863215506906	0.0144004929410967	0.0112389443173909	0.0261721760671562	0.0106862733936993	0.0114061654075879	0.0104661661906429	0.00318983328794946	0.00578691540457679	0.0230370659980505	0.0301221111352287	0.0158235310676548	0.0187061317297879	0.0150315410919132	0.0180702658037494	0.0097638039955131	0.0100394371015889	0.0266645412176925	0.00508420890351958	0.00949981378456616	0.00837292312088027	0.0192753428569858	0.00545493582684246	0.0310080071815721	0.00589081057432422	0.00503538675759037	0.0143138007947028	0.0109659433475267	0.0119560904061496	0.0138619876657516	0.0331110271439195	0.0124178913496259	0.0329474095037359	0.00622576192342767	0.00775839256566803	0.00611649792065749	0.0106072850885245	0.00283586441571159	0.00987595053074652	0.00622134839675471	0.00469859481711053	0.034893852444248	0.0115057317965494	0.0212440255396243	0.00378464270002427	0.0116642141319874	0.0287955041223128	0.00697838352883111	0.00772258345549923	0.0342652429456711	0.00942452820627784	0.0348745400452323	0.0287050895636266	0.021347086473555	0	0.0252229874541359	0.0195745980676568	0.00712497823693467	0.0135813538340511	0.00476760980665709	0.0223992323327714	0.0137585424649572	0.0246842856634871	0.0212398028728231	0.0103347001203575	0.00251079532898492	0.0132185272749253	0.0140971721291312
OM4_C_3H_2	0.00819771797788461	0.0135969849719013	0.0162109815928918	0.0128702916668933	0.0103554615428946	0.0213524729595034	0.0355374399080332	0.0395400265655696	0.0373079402362721	0.0120520876011459	0.0117376049085285	0.036275487629361	0.0504860685541937	0.0353727205632709	0.0291924672571331	0.0307581242984553	0.0249760852672127	0.0219130575206938	0.00420975837467645	0.00774688096387182	0.0102856969759026	0.00769988591529611	0.0114958899633426	0.00762088121990902	0.0255229319687102	0.0352413143001433	0.0511356408543929	0.0203603866290719	0.0188637870275961	0.0307204032020581	0.0431056189307079	0.029684267616814	0.0555502512489266	0.0217049744674559	0.0212509688943803	0.0383105668169169	0.0301986340560109	0.0317503444108499	0.0381111070918917	0.0118376739934985	0.0132590055975041	0.00823938237313457	0.0206273009474479	0.0227894569064274	0.0278867472557516	0.0228116483055175	0.0237631352463891	0.0216429447697446	0.0191178832059151	0.0259925396578746	0.05767311934714	0.0192968901248183	0.0432325083623407	0.0234936555471739	0.0343023143410223	0.0533123091851844	0.0219084814799685	0.0300726064841776	0.0582242737265201	0.0242318015849672	0.0584603500212046	0.00630597594869756	0.00409902138417444	0.0252229874541359	0	0.00933717573507755	0.0187128447601662	0.0131293202795927	0.0238555536333266	0.00365187147594017	0.0385851251815089	0.0471179208001553	0.00682153399289245	0.0324658667420693	0.0260592703493466	0.0338583679199366	0.0354743750683651
OM4_C_3H_3	0.0159395457997754	0.00905303498189339	0.0213720776148667	0.00590725721685554	0.00981177618673557	0.0145979344341132	0.0283623038774537	0.0323928060833131	0.029968018675121	0.0047827896116692	0.00677479601601405	0.0297454314969275	0.0443948968214902	0.0285318210903711	0.0216283598247464	0.0230291161382591	0.0184784138156514	0.0160924113353628	0.00993606715181972	0.0118070385014266	0.006147311520231	0.0090644746435107	0.0105588910997501	0.00429637507201804	0.017980317006957	0.0290740635077309	0.0444525078402799	0.0156469282056367	0.0112422703577866	0.0236212813648064	0.0366318833311508	0.0229605387224544	0.0485117944522491	0.0148906923737622	0.0159284999506383	0.0315887844688411	0.0229029965875974	0.0237768441034488	0.031077868449414	0.0176002974216888	0.00761594701086988	0.0153980666659471	0.013805566645363	0.0155714642099068	0.0206530306898077	0.01839446080834	0.0174522547339212	0.0139593048414948	0.0144401665253514	0.0190504666544084	0.051039026997836	0.010838984830243	0.0366616504531411	0.0170327628006351	0.0273785844421394	0.0466543489142651	0.0145255332695829	0.0232603803486157	0.0508061157627723	0.0170233593934333	0.0510178223508226	0.0101268039040563	0.00776591412717974	0.0195745980676568	0.00933717573507755	0	0.0147707144663736	0.0103519548612228	0.0177490933835175	0.00723776930633525	0.0320356810314351	0.0408865626355042	0.00515462499397742	0.025397127870268	0.0199692383690402	0.0261241533807402	0.0279365045266199
