	OM4_B_B_1	OM4_B_B_2	OM4_B_B_3	OM4_C_1A_1	OM4_C_1A_2	OM4_C_1A_3	OM4_C_1C_1	OM4_C_1C_2	OM4_C_1C_3	OM4_C_1D_2	OM4_C_1D_3	OM4_C_1E_1	OM4_C_1E_2	OM4_C_1E_3	OM4_C_1F_1	OM4_C_1F_2	OM4_C_1F_3	OM4_C_1G_1	OM4_C_1G_2	OM4_C_1G_3	OM4_C_1H_1	OM4_C_1H_2	OM4_C_1H_3	OM4_C_2A_1	OM4_C_2A_2	OM4_C_2A_3	OM4_C_2B_1	OM4_C_2B_2	OM4_C_2B_3	OM4_C_2C_1	OM4_C_2C_2	OM4_C_2C_3	OM4_C_2D_1	OM4_C_2D_2	OM4_C_2D_3	OM4_C_2E_1	OM4_C_2E_2	OM4_C_2E_3	OM4_C_2F_1	OM4_C_2F_2	OM4_C_2F_3	OM4_C_2G_1	OM4_C_2G_2	OM4_C_2G_3	OM4_C_3A_1	OM4_C_3A_2	OM4_C_3A_3	OM4_C_3B_1	OM4_C_3B_2	OM4_C_3B_3	OM4_C_3C_1	OM4_C_3C_2	OM4_C_3D_1	OM4_C_3D_2	OM4_C_3D_3	OM4_C_3E_2	OM4_C_3E_3	OM4_C_3F_1	OM4_C_3F_2	OM4_C_3F_3	OM4_C_3G_1	OM4_C_3G_2	OM4_C_3G_3	OM4_C_3H_1	OM4_C_3H_3	OM4_H_4A_1	OM4_H_4A_3	OM4_H_4B_1	OM4_H_4B_2	OM4_H_4B_3	OM4_H_4E_1	OM4_H_4E_2	OM4_H_4E_3
OM4_C_3C_1	0.00343042898080498	0.0173340103426746	0.0300147075817097	0.0114834914436887	0.0063613427994524	0.0170753327174207	0.00475673358075076	0.000203014483155436	0.0287735599771376	0.00244308863653241	0.0290841693438315	0.0158146784364913	0.0244519956134162	0.034236109257943	0.00842748942161314	0.0030158405662925	0.00842643185518761	0.0208433761962088	0.0178210850437457	0.0265193552016593	0.0109839297080075	0.00704363638204215	0.0197174274168402	0.011707186885477	0.0145615136225897	0.0321442724083301	0.00313401886268884	0.00476903521613322	0.018310570709747	0.0110724454999743	0.0213945815877325	0.032350712419589	0.0109870591772049	0.0192164216807948	0.0307441449169176	0.00257989571778275	0.015067055383055	0.0257472467948075	0.0194024112113218	0.0183405270131189	0.026656726626715	0.0140923619774252	0.0364162547153413	0.0181006644971984	0.0149721296689617	0.0131232938142476	0.0176765010324059	0.0183500243581816	0.0251501991006065	0.0202719748227957	0	0.0077562068312213	0.0019378424096363	0.0116326612571149	0.00353481952644111	0.0164525762839253	0.007753629471805	0.0051884352454205	0.0206777138263039	0.0312132882545204	0.0120275896985389	0.0107684478990954	0.032804360517976	0.0227746885608234	0.029437440704313	0.01267723730481	0.0303550296210976	0.0166831953259371	0.0214633499321058	0.0134963991192091	0.00352855044632737	0.00465063878763516	0.0122486966404585
OM4_C_3C_2	0.00513115970821912	0.01270388633379	0.0260551109677241	0.0149965692334943	0.00552153726267829	0.0161164033890704	0.0109414930513144	0.00755550859249119	0.0245749434089972	0.00697651371303587	0.0262660128198267	0.0112587376138397	0.0206981564981014	0.0316497038002152	0.0124818401878149	0.00691881713900077	0.0107678767524864	0.016739305428142	0.0134332058135584	0.0241694671799963	0.0106402861083123	0.00900409322183512	0.0166127186139469	0.00398294482625468	0.0143404299528492	0.0279647273414987	0.0108277964519777	0.0054986427375781	0.0137614613589509	0.0123199297903688	0.0167719591301321	0.0281256462880363	0.0123309742693	0.0156914936464608	0.0268533385190692	0.00671810730020433	0.010975104716488	0.0235280276298178	0.0168771953462135	0.0135106723825857	0.0239257831892243	0.0112333981080702	0.0325146743747088	0.0139947632124024	0.0156840737702729	0.00908133016949833	0.0148522223213913	0.0129684637385303	0.0231604042160679	0.0162688452976005	0.0077562068312213	0	0.0059010516976099	0.0102253737340255	0.00462644889080566	0.0122554678658807	0.0114649125509743	0.0125280328790611	0.0150686254262464	0.0273858095188436	0.0177279703923116	0.0068439619352514	0.0284668961808034	0.0212568922362113	0.0248794365903648	0.0126896576443373	0.0262098811498734	0.0171861676075641	0.0186556073235834	0.0105491690548223	0.0082889580219716	0.00563810549185025	0.0078286234840092
OM4_C_3D_1	0.0016649359113351	0.0163527142289893	0.0293208766931203	0.0115136478634667	0.00562399150261227	0.0169913780093758	0.00627137033095564	0.00175293640955843	0.0280111905621725	0.00276024309179341	0.0286757576855479	0.0148234406107063	0.0237723478795508	0.0339148601151528	0.009423692761584	0.00320890626773258	0.00890208821409529	0.0200397068957279	0.0169063685339138	0.0262103151204911	0.0108580968971909	0.00630856639989952	0.019146433314712	0.00987756060618961	0.0146041485087065	0.0314041844900102	0.00507164526288949	0.00323979109572334	0.0173640540682176	0.0113794352334625	0.0204676233075672	0.0315997106759793	0.0113167424213786	0.0185343911516528	0.0300719290860605	0.0017471712555872	0.0141691824848451	0.0254645400775657	0.0189700787065439	0.0173258442575454	0.0262530068593256	0.0134622821555982	0.0357660830878416	0.0172590497616718	0.0152663355090829	0.0121817411014515	0.0171409484243039	0.0172001485952735	0.0249196508870051	0.0194864025351829	0.0019378424096363	0.0059010516976099	0	0.011264818346298	0.00225486026204237	0.01555977131485	0.00860855470623263	0.00671272365462751	0.019495113765527	0.0305598124727268	0.0128603661554632	0.00975252065542029	0.0320260071316332	0.0226379692093626	0.0285856323296503	0.012719354163049	0.0296151311639026	0.0169620086068242	0.0209893884731881	0.0128257619699508	0.00343923072996254	0.00407004790599499	0.0111896611017867
OM4_C_3D_2	0.0121724680390637	0.00716357501663749	0.0185294806423676	0.0227771367715774	0.00573238505915345	0.00596515506089198	0.0101535791369931	0.0115065921983643	0.0173992687304031	0.0091934623630014	0.0174620776419931	0.00598636035475199	0.0129864647643056	0.0226620385266752	0.00765577241094752	0.00862274550552939	0.00516107776556149	0.00970811211877736	0.00727864231927346	0.0149500847746564	0.0015044179873557	0.0173152409084628	0.00816101106934927	0.0110889195117236	0.00417418723390081	0.0207113667905707	0.0128880357576011	0.0136222674837144	0.00785140517191078	0.00395513876939261	0.0106206046338259	0.0209329657756357	0.00407870063505422	0.00784420006712671	0.0192298451908171	0.0130064657826708	0.00491411483973099	0.0142013983954675	0.00777061789869711	0.00819352205537951	0.0150342511010753	0.00292386591018269	0.0248653405873645	0.00724115625258835	0.00581040031546597	0.00397899855323074	0.00610478354728177	0.00892765880574321	0.0136634380300373	0.00910977522929396	0.0116326612571149	0.0102253737340255	0.011264818346298	0	0.00915590804031939	0.00599583616603394	0.0069807013927216	0.0163325432723472	0.0111276868559364	0.0196774101529156	0.023629477968765	0.0040669882966071	0.0214274356616116	0.0114441158991525	0.0182334199443097	0.00285058696849638	0.0189322552904964	0.00710509731463804	0.00983591500470096	0.00262971197856917	0.0146815261284121	0.00719675736439416	0.00446387314537544
OM4_C_3D_3	0.00304710521851041	0.0141013612571481	0.0270781742932921	0.0136651946775792	0.00344060805267622	0.0149878839015679	0.00636413120359785	0.00333674463522724	0.0257614533512644	0.00236158999245558	0.0264987811081402	0.0125722106471284	0.02153339660579	0.0317637032128599	0.00855564616452774	0.00239557632318521	0.00748210222264075	0.0177881508982762	0.014651992937617	0.0240715810873334	0.00888867411926563	0.00818337975468458	0.0169333255639873	0.00841193224698493	0.0126969383601859	0.0291560516700282	0.00637215435311214	0.00460680882319613	0.015110804305619	0.00972239940379572	0.0182141751747837	0.0293506064307657	0.00968068793265483	0.0162984160912134	0.0278320254954147	0.00391994668211077	0.0119146692417308	0.023337448238705	0.0167987072549877	0.0150782332495625	0.0240799391327299	0.0112454937465038	0.033528385716995	0.0150058693116778	0.0135357878112351	0.00992712884602777	0.0149408177811943	0.0149785385913925	0.02281569182558	0.0172364066944732	0.00353481952644111	0.00462644889080566	0.00225486026204237	0.00915590804031939	0	0.013305260291387	0.00761350526153271	0.00869769218347682	0.0172849133311875	0.0283226112843365	0.0151085108645003	0.0074998563686625	0.02977489907845	0.0205836200140048	0.0263318643966413	0.0108334871391808	0.0273671943240753	0.0152023820368606	0.0188006798519961	0.0106009689369828	0.00566838383028996	0.00209725909384	0.00894305492347384
OM4_C_3E_2	0.0159717687882412	0.00119895175000492	0.0138936532837677	0.0267234162380004	0.0100920564229803	0.00720851790890001	0.0159075457855073	0.0162896705534325	0.0125004094844294	0.0141440082453912	0.0140956121524818	0.00114087391736902	0.00845268102106958	0.0194892591013765	0.0136492893388842	0.0136139457220236	0.0111505748345213	0.00453643106503699	0.00137629527033099	0.012248122973408	0.00745032453095842	0.0208603769196042	0.00466724444050663	0.0110060004376087	0.00770604023143981	0.0159049470181363	0.018286548595803	0.0170936550077151	0.00190970025810391	0.00967744721487427	0.00494515192348916	0.0160891480048335	0.00982083693419257	0.00354077040934388	0.0146753020572668	0.0171810480839185	0.00139118248223425	0.011714299287847	0.00546057989455526	0.00220007733601755	0.011825573997358	0.00312850604548832	0.0203694723485203	0.00174812621174313	0.00969983496479249	0.00338451157336896	0.0035984154701748	0.00317657239654853	0.0115304702785732	0.00402966277463162	0.0164525762839253	0.0122554678658807	0.01555977131485	0.00599583616603394	0.013305260291387	0	0.0129670777815133	0.0215012226049293	0.00517875486465179	0.0151931953199867	0.0283886649837325	0.00583402117981784	0.0164930055600153	0.0102339544689025	0.0130295013973657	0.00780224870911064	0.0141223970106706	0.0100964335784849	0.00674367339760132	0.00338211658236242	0.0189491866341175	0.0118039556310145	0.00450529478949019
OM4_C_3E_3	0.0101696992947613	0.0141198596962203	0.0248740007806571	0.0190571331417646	0.00616481814210751	0.0106297210692864	0.00396661450643533	0.00774493994234744	0.0239152879221704	0.00585032203478634	0.0230648072499784	0.0128534207285089	0.0194657406983269	0.027885292295491	0.00103030519094395	0.00545744821357275	0.00182042362196722	0.0165411905275808	0.014258650092381	0.0202867431003493	0.00559988364491439	0.0147419314896842	0.0146244691157373	0.0143005476248496	0.00796746210336041	0.0271080547154652	0.00736351557225769	0.0118092713899228	0.014831188985813	0.00417550913498218	0.0175556321612275	0.0273479482982989	0.00403848438126831	0.0145727430023741	0.0255089991067116	0.0101127507199039	0.0118143647935169	0.0194643031680598	0.0138555586933048	0.0151585438162003	0.0206880876777906	0.00989975357570223	0.0309855118971453	0.0141989003392352	0.00773566751983752	0.0104484700239069	0.0126317974563817	0.0157931182910597	0.018745512274649	0.0159421699699843	0.007753629471805	0.0114649125509743	0.00860855470623263	0.0069807013927216	0.00761350526153271	0.0129670777815133	0	0.0109676178537157	0.0180526314234653	0.0259026744700575	0.01857303636009	0.00909860631031479	0.0278882158250395	0.0162010114504862	0.0248921245666099	0.00631898300094673	0.0253664859967026	0.00940549458714839	0.0159245787005987	0.00958669804552543	0.0112814977962231	0.00588429086046979	0.0103196752809536
OM4_C_3F_1	0.00748786906455351	0.0224268999668589	0.0348479610170075	0.00903289352138307	0.0114521899150082	0.0213143899398695	0.00702080394050267	0.00537819566538416	0.0336734613111834	0.00736134675182712	0.0336095552001516	0.0209185078025617	0.0292959955509334	0.038619682214555	0.0112359063909792	0.0078893868930098	0.0122408254208477	0.0258091972315146	0.022875668886235	0.0309364834499329	0.015450298127623	0.00762980819222582	0.0244906908483323	0.0165061777215889	0.0186873098552178	0.0370136562510422	0.00361486488748544	0.00793808087603413	0.0233811932853794	0.0149519696600917	0.0264422366297743	0.0372294070002795	0.0148359882957277	0.0240948381506468	0.0355538995422621	0.00591661642614842	0.0201266858095354	0.0301362277510836	0.0240356224486486	0.023446223064226	0.0311922464990621	0.0189778649186488	0.0411854054664356	0.0231079048770835	0.018690630589585	0.0182176383548577	0.0224355133387554	0.0235082007428638	0.0294744996967022	0.0252271414195631	0.0051884352454205	0.0125280328790611	0.00671272365462751	0.0163325432723472	0.00869769218347682	0.0215012226049293	0.0109676178537157	0	0.0258418991238106	0.0360027725554091	0.00760624626639745	0.0159075454532221	0.0377061149869545	0.0269942109427657	0.0344086103390253	0.0168681648154135	0.0352298068737571	0.0203701673187706	0.0261212575546977	0.0184209492997672	0.00484963704862559	0.00973876946888056	0.0173946259313374
OM4_C_3F_2	0.0195745071505283	0.0039833236863302	0.0119061934697903	0.0300402658907038	0.0144323202615092	0.0115776930848013	0.0207602604632636	0.0204972695814874	0.0102524771232363	0.0185334482706577	0.0137830981796896	0.00521366029499161	0.00767743551115652	0.0188932319480791	0.0187756207969813	0.0180479122672918	0.0162478655605211	0.00463985835717538	0.00411037122093643	0.0129337435680174	0.012604502563458	0.0240565244059494	0.00705424056579019	0.0125245475440952	0.0126561163403833	0.0134599088219047	0.0228488707720296	0.0204180477562561	0.0035657066181558	0.0148554484732996	0.00333779215270871	0.0135708663235428	0.014998894351393	0.00588503007454171	0.0127279831972991	0.0209640916372655	0.00623955801655354	0.0127068685730981	0.00845433374934867	0.00301074066215976	0.0120353426123096	0.00830459863628149	0.0180956580526574	0.00458287473975608	0.014591953294788	0.00781504334934479	0.00749544367251142	0.00234847305710196	0.0128928918911721	0.00477020646209697	0.0206777138263039	0.0150686254262464	0.019495113765527	0.0111276868559364	0.0172849133311875	0.00517875486465179	0.0180526314234653	0.0258418991238106	0	0.0132986543233174	0.0323074372644318	0.00995685612652145	0.0138007827040316	0.0126112717480101	0.0101629264814937	0.0129497759150093	0.0118336508939356	0.0147022255759707	0.00847203906951931	0.00849822162334238	0.0227231329880389	0.0161283458856098	0.00846583560896194
OM4_C_3F_3	0.0311054810105602	0.0146867680550034	0.00139261429403963	0.0418741007445951	0.0249596926863223	0.0154805109697116	0.0296013689378322	0.0310713763263745	0.00307009160739924	0.0288009301299686	0.0044168007363354	0.0161360511990657	0.00679201444941881	0.00657798088597423	0.0261826007577554	0.0282380763232133	0.0242217828003132	0.0106633206031073	0.0139593334035922	0.006928340533491	0.0206387104460134	0.0360437815738643	0.0115197929482958	0.0255230030461338	0.0180618175908097	0.00174644553888142	0.0325377586495327	0.032274081173912	0.0136302150523946	0.0217638582780358	0.0107108446549419	0.00201968109014908	0.0219092090603727	0.0120293295608292	0.000573377808080142	0.0322360778970538	0.0165460752482998	0.00766798913489539	0.0120669068890864	0.0139359867809713	0.00586525860014392	0.0171322439956121	0.00521012508055867	0.0134459560849553	0.0190280720694588	0.0185377707113632	0.0135745641400543	0.0147786767466835	0.00856150264719705	0.0111665151340088	0.0312132882545204	0.0273858095188436	0.0305598124727268	0.0196774101529156	0.0283226112843365	0.0151931953199867	0.0259026744700575	0.0360027725554091	0.0132986543233174	0	0.0432317797358441	0.0209807680484346	0.00267915989938776	0.010920836109311	0.00381976556305288	0.0195872871502109	0.00171212504355606	0.0178853307208165	0.00998476711474687	0.017748526847081	0.0339879826197513	0.0266164532379643	0.019697480433381
OM4_C_3G_1	0.0127859751864042	0.0292052326552397	0.0420311400932292	0.00517583243280311	0.0183326146512612	0.0288385938349487	0.0146245007845679	0.0121706501931448	0.0407759408277054	0.0144480890067047	0.0410354770433976	0.0276769181653756	0.0364713355705429	0.04611385288884	0.0188271192227125	0.015015154630417	0.0198112801032369	0.0328295666510267	0.0297439129222284	0.0384126838072873	0.0228721502718339	0.00938188705244693	0.0317383752940056	0.0214164371763781	0.0262332202236755	0.0441519848487002	0.0112145027394482	0.0122517086113246	0.0302104470977423	0.0225281081575816	0.0333101502448649	0.044355646356699	0.0224156801492334	0.0312354568384042	0.0427622151232855	0.0113497112175301	0.0269983754349774	0.0376232799605552	0.0313901219652303	0.030181442234417	0.0386113332166184	0.0261155555364245	0.0484318467284613	0.0300674080167597	0.026291066954077	0.025022364230177	0.0296951210985052	0.0300338302711417	0.0369847698650362	0.0322650229948896	0.0120275896985389	0.0177279703923116	0.0128603661554632	0.023629477968765	0.0151085108645003	0.0283886649837325	0.01857303636009	0.00760624626639745	0.0323074372644318	0.0432317797358441	0	0.0226056518915325	0.0448009218652729	0.0345334470548977	0.0414019462062712	0.024391756902118	0.0423632165513811	0.0279732099067846	0.0334608722650164	0.0255140013152854	0.00959772554378369	0.0166455322640437	0.024047634289664
OM4_C_3G_2	0.0101416781104061	0.00660248718300761	0.0197008257993556	0.0209057489688671	0.00447604354686372	0.00950252291395668	0.0110499815881438	0.0105945234861448	0.0183305183192214	0.00857892934807001	0.0195313058365809	0.00507363655551618	0.014202617401454	0.0248957232893948	0.0100273247317445	0.00809294208488393	0.00751471142487921	0.0103567298518901	0.00716323399470986	0.0173523005802634	0.00514444492953565	0.0150806731766961	0.00985428753575219	0.00705405252594333	0.00816741378470223	0.0217336626243934	0.0129053721472259	0.0113044656368426	0.00761288741349133	0.00753241222554746	0.0107176840583871	0.0219199496536958	0.00761685660106908	0.00903539044701254	0.0204728867134078	0.0113531647317003	0.00445162491533842	0.0166974673866461	0.010041099164704	0.00758786563390005	0.0171602727874599	0.00439130771452123	0.026172591375471	0.0075617449014158	0.00987617695286048	0.00245147717985587	0.00802677862814831	0.00761300969005232	0.0163185784059626	0.00982573907134411	0.0107684478990954	0.0068439619352514	0.00975252065542029	0.0040669882966071	0.0074998563686625	0.00583402117981784	0.00909860631031479	0.0159075454532221	0.00995685612652145	0.0209807680484346	0.0226056518915325	0	0.0223258022417667	0.014434459241216	0.0188506598948895	0.00690430653817659	0.0199491068115247	0.0111176531147537	0.0118639043125912	0.00370881709024315	0.0131231720345668	0.00617592947539002	0.00149115475566978
OM4_C_3G_3	0.0324567852268611	0.0158262787415605	0.00311723525809646	0.0431855411872135	0.026482150602065	0.017664776727393	0.0314866489724827	0.0326530009961767	0.00403644898946444	0.0304244128931762	0.00709480667526433	0.0173325394024846	0.00845397835141204	0.00835635107286623	0.0282320001675004	0.0298707146984785	0.026162907220561	0.0119910066935207	0.0151795525407074	0.00955748281744519	0.0224931697557185	0.0372847187731454	0.0133112598300162	0.0262837292018916	0.0201770033446518	0.000942658925151022	0.0343066605777302	0.0335387296166258	0.0147759957333119	0.0237989679112904	0.01170695111561	0.000663188284212178	0.0239473035389449	0.0136196909672597	0.00273752201552161	0.0336636469262577	0.0178779158364837	0.0102682795580802	0.0140526032060756	0.0149648372531628	0.00843248848004644	0.0187414200705551	0.00441074882431141	0.0147750064481331	0.0212791097858349	0.0198762657639699	0.0153545889800194	0.0155853977810002	0.0111566025893169	0.0125490067915995	0.032804360517976	0.0284668961808034	0.0320260071316332	0.0214274356616116	0.02977489907845	0.0164930055600153	0.0278882158250395	0.0377061149869545	0.0138007827040316	0.00267915989938776	0.0448009218652729	0.0223258022417667	0	0.013427812106406	0.00363891569617294	0.0216009086686914	0.00252489069116441	0.0202287269162399	0.0120215721735783	0.0193176949535904	0.0354286781889785	0.0281698115754687	0.0209661218643612
OM4_C_3H_1	0.0236112051877201	0.0106821547259216	0.0103497765358166	0.0341285268971046	0.0171742368424173	0.00570604925296679	0.0201311889402205	0.022675136957999	0.0101824807598652	0.0203489012109413	0.0071676188827349	0.011357652118828	0.00685955884607313	0.0116896093590699	0.0162453003459927	0.0197792958666682	0.0147624786714172	0.0079823273743696	0.00987295969224473	0.00426846763906702	0.0118090752105104	0.0287543827533857	0.00580439125581577	0.0209320771673318	0.00830885819779193	0.0125067186445782	0.0233918438560947	0.0250633828648055	0.0100415382917432	0.0120707068225468	0.00943521816339133	0.0127833057983102	0.0121955579818265	0.0070911255360324	0.0107122483207903	0.0243847533631366	0.0109962826222599	0.00343081998184263	0.00477353365355984	0.0107482160562616	0.00507283249274197	0.0100541480212623	0.0154850440662783	0.00906732068478152	0.00864582999535042	0.0124624509912288	0.00673858079023378	0.0122350898373995	0.00260409825383765	0.00786024131087969	0.0227746885608234	0.0212568922362113	0.0226379692093626	0.0114441158991525	0.0205836200140048	0.0102339544689025	0.0162010114504862	0.0269942109427657	0.0126112717480101	0.010920836109311	0.0345334470548977	0.014434459241216	0.013427812106406	0	0.0116723050037354	0.0101474057955096	0.0110848625605102	0.00723272070082576	0.0041445503245981	0.0107299534816059	0.026011230641514	0.0185760611832611	0.0137174777323554
OM4_C_3H_3	0.0289586222657418	0.0122949491677058	0.00269182166880034	0.0396595806993595	0.0230894523648291	0.015052987073238	0.0283654905248123	0.0292802409168554	0.00158546099126564	0.0270856746229178	0.00701786353189766	0.0138147163647539	0.00553466259096456	0.0103695547980223	0.0253122699821735	0.0265400976326608	0.0231260552171474	0.00860550600668497	0.011688416005418	0.00855739978390106	0.0193900143803964	0.0337369734889674	0.010282326854921	0.0226480905745059	0.0174174471017191	0.00336574646957622	0.0310693212802437	0.0300033740695934	0.0112553267492422	0.0208912977403889	0.00815895301114861	0.00343839948124877	0.021042236507815	0.0103916165216358	0.00330602500535148	0.0301999444992368	0.0144202414292626	0.00905620265563257	0.0112335698860709	0.0113992776112898	0.00725185538737962	0.0154543592987476	0.00797054188489623	0.0113447510568203	0.0187256635406773	0.0164094708116661	0.0122655455334133	0.0119640851238586	0.0098583439824636	0.0091874151372763	0.029437440704313	0.0248794365903648	0.0285856323296503	0.0182334199443097	0.0263318643966413	0.0130295013973657	0.0248921245666099	0.0344086103390253	0.0101629264814937	0.00381976556305288	0.0414019462062712	0.0188506598948895	0.00363891569617294	0.0116723050037354	0	0.0186863195826602	0.00210781677218578	0.0178707761359595	0.00934785280574745	0.0159956806023648	0.0319689213388537	0.0247909276464749	0.0174610409790386
OM4_H_4A_1	0.0138748181312233	0.00899831164896971	0.0185695713200406	0.0241134920394888	0.00763038000247427	0.0044490392026714	0.0101118379157625	0.0125887823096433	0.0176511976773586	0.0102775452197599	0.0168114857805572	0.00812803963985412	0.0132078027459468	0.0217591685876455	0.00663920222486826	0.00971548860101798	0.00469237956465044	0.0105714248544849	0.0088721217610919	0.0140857429550059	0.00205494459708845	0.0189784184933796	0.00840943449619662	0.0138817119754576	0.00188945989406126	0.0208090329301971	0.0132782483295111	0.0154318778937265	0.00944238722166734	0.00220628981014582	0.011767138114435	0.0210518784979729	0.00235695466315389	0.00853076854270757	0.0191969777111162	0.0144552740874254	0.00705573357857915	0.0132782794742757	0.00755173580329617	0.00993957176019645	0.0144147152583572	0.0047685066769777	0.0246721331003386	0.00859254234706047	0.0030273105093047	0.00662873126052047	0.00650160469642496	0.0109486102159256	0.0126093949341739	0.00998461257059871	0.01267723730481	0.0126896576443373	0.012719354163049	0.00285058696849638	0.0108334871391808	0.00780224870911064	0.00631898300094673	0.0168681648154135	0.0129497759150093	0.0195872871502109	0.024391756902118	0.00690430653817659	0.0216009086686914	0.0101474057955096	0.0186863195826602	0	0.0190770666545925	0.00450517967844271	0.0096110445455491	0.00484374818259993	0.0160068899433981	0.00874672654322614	0.00727490872381909
OM4_H_4A_3	0.0300875480253319	0.0135201549733583	0.000827733717977566	0.0408377403927184	0.0240489706356598	0.0151541133230146	0.0289748788916265	0.0302062981314345	0.00163564609562057	0.0279647788572762	0.00539340325295306	0.0150059773480505	0.00594792769914196	0.00827203931483657	0.0257086976250219	0.0274083203988461	0.0236436768712633	0.00959378291123792	0.0128368201243431	0.00744693823003925	0.0199817467733277	0.0349629265082153	0.0108000327446814	0.0241904871879885	0.017656464224297	0.00179094598941137	0.031814856953883	0.0312046841188309	0.0124635542555558	0.0212751987650651	0.00944905788111992	0.00200165600439693	0.0214235444272096	0.0111481294703858	0.00120974486147526	0.031267143363319	0.0154984444289596	0.00808228507148552	0.011528079031061	0.0127067926605972	0.00622375015500951	0.0162750736014433	0.00632467599243421	0.0123883633055274	0.0187795276865775	0.0174982046328448	0.0128479273655944	0.013444113475331	0.0089494887387311	0.0101351512242138	0.0303550296210976	0.0262098811498734	0.0296151311639026	0.0189322552904964	0.0273671943240753	0.0141223970106706	0.0253664859967026	0.0352298068737571	0.0118336508939356	0.00171212504355606	0.0423632165513811	0.0199491068115247	0.00252489069116441	0.0110848625605102	0.00210781677218578	0.0190770666545925	0	0.0177596712155858	0.00949910955795188	0.0168628992140086	0.0330285880906042	0.0257285674327886	0.0186171612349313
OM4_H_4B_1	0.0182189893127933	0.0111559392503105	0.0171127855410367	0.0281636138667348	0.0121015967845687	0.00318059472986362	0.0133682976144572	0.016621181314769	0.0165710188945565	0.0143772290501614	0.0143861363139467	0.0108339483949819	0.012399472490248	0.0187972565975045	0.00926679980036308	0.0138390422395542	0.00827903273568927	0.0110768485281358	0.0107033469311087	0.0114949795484686	0.00656009074994353	0.0232641054427984	0.00837332101446948	0.0181695759188402	0.00295074675313862	0.0193480292810454	0.016761196508092	0.0198083122140513	0.0111882661160188	0.00561431978228155	0.0125590106751281	0.0196147755435846	0.0056966098312551	0.00912420390860715	0.0175992898396466	0.0186695064596832	0.00990976795358357	0.0106555328270404	0.00701200413210042	0.0118507085285667	0.0121791957056098	0.00779472529124843	0.0226545707753298	0.0101272891908782	0.00171140416843297	0.0102336140245668	0.00723392078696404	0.0131801639392327	0.00983566596368089	0.0105940428027254	0.0166831953259371	0.0171861676075641	0.0169620086068242	0.00710509731463804	0.0152023820368606	0.0100964335784849	0.00940549458714839	0.0203701673187706	0.0147022255759707	0.0178853307208165	0.0279732099067846	0.0111176531147537	0.0202287269162399	0.00723272070082576	0.0178707761359595	0.00450517967844271	0.0177596712155858	0	0.00857407447603285	0.00819805435344918	0.0201285846126395	0.0131052925186668	0.011166081666591
OM4_H_4B_2	0.0217218562411894	0.00691930498471886	0.00896485907593201	0.0324604229345737	0.0153703032862075	0.00571016827126855	0.019627859946731	0.0213340124682442	0.00814781948301115	0.0190269443721007	0.00770910247112327	0.00788083578282226	0.00383266876286113	0.0130414093628484	0.0162291808177046	0.0184569332311783	0.0142399736632373	0.00383820766820279	0.00607276985702765	0.00553908655773055	0.0106919502466302	0.0268026623397685	0.00208393325323598	0.01773870694168	0.00815961833838898	0.0112104202773827	0.022614758354281	0.0230357559443456	0.00613133843972172	0.0117986259325795	0.00530121684321213	0.0114576829977043	0.0119456037170312	0.00325759628948633	0.00958765350609133	0.0227100671780901	0.00779697189200569	0.00497227699704833	0.00209103021942077	0.00680116910000839	0.00530746542139891	0.007597970435909	0.0151123702984757	0.00528159389529858	0.00938032164746432	0.00958238914347897	0.00387470520519408	0.00825093160816908	0.00481760424016832	0.00374620014500438	0.0214633499321058	0.0186556073235834	0.0209893884731881	0.00983591500470096	0.0188006798519961	0.00674367339760132	0.0159245787005987	0.0261212575546977	0.00847203906951931	0.00998476711474687	0.0334608722650164	0.0118639043125912	0.0120215721735783	0.0041445503245981	0.00934785280574745	0.0096110445455491	0.00949910955795188	0.00857407447603285	0	0.00827123404060184	0.024426058520624	0.0169560487324955	0.0108480394277591
OM4_H_4B_3	0.0134720230234653	0.00453746623920496	0.0165298530849875	0.0242357003111693	0.00721359727134926	0.00603612655433211	0.0125817762181583	0.0133479921143285	0.0152834519133449	0.0111113674998185	0.0159768015227952	0.00338395403027102	0.0109676997276465	0.0213073604314041	0.0102827881757546	0.0105590610577313	0.00777150576861524	0.00739390105642087	0.00470008018235236	0.013701374506826	0.00411385757015979	0.0185359866786392	0.00634151876340179	0.0104283868589403	0.0053632700211447	0.0186528950160355	0.0150991586783034	0.0147664234632772	0.00526506713149138	0.00646039065331365	0.00814814773207983	0.0188596812473666	0.00659601221386249	0.00572551401180544	0.0172686957190125	0.0145206267405263	0.0023018746933236	0.0130264954573431	0.00637082388525304	0.00557295231756559	0.0135780231359324	0.000686294310248772	0.0229574075079153	0.00475779002107033	0.00732761212461169	0.0020488352041346	0.00439824268419175	0.00631141546150843	0.0126240976181682	0.00680903585244566	0.0134963991192091	0.0105491690548223	0.0128257619699508	0.00262971197856917	0.0106009689369828	0.00338211658236242	0.00958669804552543	0.0184209492997672	0.00849822162334238	0.017748526847081	0.0255140013152854	0.00370881709024315	0.0193176949535904	0.0107299534816059	0.0159956806023648	0.00484374818259993	0.0168628992140086	0.00819805435344918	0.00827123404060184	0	0.0162617554250542	0.00887445839123871	0.00313730885515329
