	OM4_B_B_2	OM4_B_B_3	OM4_C_1A_2	OM4_C_1A_3	OM4_C_1C_1	OM4_C_1C_2	OM4_C_1C_3	OM4_C_1D_1	OM4_C_1D_2	OM4_C_1D_3	OM4_C_1E_1	OM4_C_1E_2	OM4_C_1E_3	OM4_C_1F_1	OM4_C_1F_2	OM4_C_1F_3	OM4_C_1G_1	OM4_C_1G_2	OM4_C_1G_3	OM4_C_1H_1	OM4_C_1H_2	OM4_C_1H_3	OM4_C_2A_1	OM4_C_2A_2	OM4_C_2A_3	OM4_C_2B_1	OM4_C_2B_2	OM4_C_2B_3	OM4_C_2C_1	OM4_C_2C_2	OM4_C_2C_3	OM4_C_2D_1	OM4_C_2D_2	OM4_C_2D_3	OM4_C_2E_1	OM4_C_2E_2	OM4_C_2E_3	OM4_C_2F_1	OM4_C_2F_2	OM4_C_2F_3	OM4_C_2G_1	OM4_C_2G_2	OM4_C_2G_3	OM4_C_3A_1	OM4_C_3A_2	OM4_C_3A_3	OM4_C_3B_1	OM4_C_3B_2	OM4_C_3B_3	OM4_C_3C_1	OM4_C_3C_2	OM4_C_3C_3	OM4_C_3D_1	OM4_C_3D_2	OM4_C_3D_3	OM4_C_3E_2	OM4_C_3E_3	OM4_C_3F_1	OM4_C_3F_2	OM4_C_3F_3	OM4_C_3G_1	OM4_C_3G_2	OM4_C_3G_3	OM4_C_3H_1	OM4_C_3H_2	OM4_C_3H_3	OM4_H_4A_1	OM4_H_4A_2	OM4_H_4A_3	OM4_H_4B_1	OM4_H_4B_2	OM4_H_4B_3	OM4_H_4E_1	OM4_H_4E_2	OM4_H_4E_3	OM4_H_4F_2	OM4_H_4F_3
OM4_C_3B_3	0.0264542847590802	0.0140905358904823	0.0411107716019522	0.0370309259244231	0.0564051939164932	0.0186045752824131	0.0122246982540304	0.0467770621258026	0.0228071352687473	0.0231619788777952	0.101235348767879	0.0919247097129483	0.0730222632834446	0.0666595564788921	0.0167014777688672	0.0282378276053255	0.0899106541902209	0.0767456178852705	0.0609362250960166	0.0772048248840064	0.0413357268756986	0.0547803799353244	0.0685160952713001	0.0330326135045111	0.0425691560215175	0.040883211625969	0.00917113180592546	0.0135060392383522	0.0262913538435237	0.0128489934425385	0.00849554209745747	0.0285045811082705	0.0153090633536734	0.0101898311707094	0.0419236833831626	0.22009416284095	0.0143880605264933	0.043901655678273	0.0329248709281658	0.0234865483462655	0.0294157604600324	0.0468100452217857	0.0165448907967175	0.0526124824962083	0.022399679546476	0.0255506378181537	0.0292273062007103	0.0162134208691828	0	0.0308357503456873	0.0079339871227166	0.00770975398616923	0.0565843833064749	0.041088886787658	0.0315414908069192	0.0206469254098385	0.00899446805397881	0.0269869855380879	0.0284382727349397	0.0356588284997836	0.031055066080198	0.0311961649205746	0.0228422777712905	0.0434472774706611	0.0282023707431825	0.0180860294570034	0.0302404468145632	0.0186318582402848	0.0324904603034065	0.0150170513699679	0.00997197177913843	0.00910839613660283	0.0245702142045554	0.00849566127797165	0.0305021172878775	0.0350301129431772	0.041780565847638
OM4_C_3C_1	0.040802680333911	0.0408682348384064	0.0539642254548686	0.0554729110241603	0.0275794640902069	0.022469689074322	0.0315513648781335	0.0244659588055659	0.0266967446902307	0.0361883116603528	0.112670636861049	0.112379820827164	0.0950598909911181	0.0386598976708404	0.0251877773194491	0.0380472267815459	0.0918624899259389	0.0924052107172991	0.0777821940199234	0.0647769093196095	0.0555190245235661	0.0728433812424303	0.068620273271696	0.0519953676117369	0.0641026651225158	0.0140904126271509	0.0280984110036792	0.0309797794748459	0.028419282449873	0.0382751269495237	0.0379118807854871	0.0114813468548202	0.0236691800493691	0.0310144868637431	0.0191879883610424	0.202942656241182	0.0317643160303431	0.0299427692050964	0.0362521355723131	0.0374163954090111	0.0166579525308677	0.0454684073238095	0.0421184901383373	0.0251083078550068	0.0169571697277948	0.0300373237151465	0.0276460543422495	0.0334276280218777	0.0308357503456873	0	0.024777379966096	0.0315698614463956	0.0611593382684412	0.0613292451197898	0.0536713504186729	0.0443960636598729	0.0322212129670245	0.0239526842053441	0.0361147995843775	0.0436922156795512	0.0375183981145838	0.050831285058053	0.0459269212754851	0.0374993671626822	0.0476628378328014	0.0284471441438855	0.0172525036452957	0.0331264849120967	0.0388758517355648	0.0179340810685379	0.0283429949607957	0.0297584634006722	0.0200605289469669	0.0311893414694713	0.0350083168631901	0.0530800086602418	0.0610204527062518
OM4_C_3C_2	0.0254500188808567	0.0169168829879888	0.0407506449754599	0.0380714271756049	0.0509333626111508	0.015252202038544	0.0119539556534308	0.0412389019008447	0.0210953583963265	0.023665101160452	0.101738382672109	0.0943137983625739	0.0756925625194026	0.0613995277244878	0.0127762616989768	0.0283051967649989	0.0885939259986427	0.0778422452970324	0.0619039974094671	0.0730620767354627	0.0411220300790421	0.0564371168885683	0.0662767534600805	0.0338993197620443	0.044827719960581	0.0352360143427611	0.00663385529001146	0.0130887084184084	0.0222145322420855	0.0150724629908031	0.0135423330026224	0.0217637757612922	0.0107229726559339	0.0106984419088597	0.0366723213899666	0.218574024281698	0.0144670840339924	0.0397068122204047	0.0323138002796934	0.024014165322281	0.0236892225329779	0.0458191660431978	0.019186781158327	0.0464674742833195	0.018180573210164	0.0237999905934353	0.0245106271586506	0.0148847691585327	0.0079339871227166	0.024777379966096	0	0.0108004627816568	0.0545632232205187	0.0428482319426552	0.0336194890057037	0.0228834805929755	0.00886665970981393	0.0227653024566567	0.0276544596800971	0.0362526136014598	0.0284737270314969	0.0322316512498194	0.0251309824174301	0.0392399194331114	0.0293732649638659	0.0137876250152	0.0248027711607201	0.0199727522882165	0.0328935433361312	0.00872804691838023	0.00952730766633891	0.00622853193286816	0.0201580365997278	0.00994602622949058	0.0305594898536018	0.0356687653166629	0.0436711048577914
OM4_C_3C_3	0.0299290019790445	0.0158007896832903	0.0450638167400022	0.0415182065857714	0.0559059966577612	0.0161975570812608	0.0102808906356737	0.0451262418112747	0.020228636467689	0.0201966358689555	0.10548920007371	0.0947991336015159	0.0757037182189271	0.0657675568996809	0.0149321798639412	0.0255456045766359	0.0945527598880087	0.0804656052264726	0.0638335401838923	0.0806342775112001	0.0453062374607132	0.0584001028338188	0.0725599627298352	0.0375176893407124	0.0459193905257304	0.0401860709857453	0.00970483887066402	0.0116591364375012	0.029137029620859	0.0168272318562111	0.0121493124060058	0.0280222258090372	0.0133502005554263	0.0065377402977176	0.0407448441612504	0.220700414104328	0.011260212676091	0.041151909945969	0.0302388819809444	0.0205994561575292	0.0307367183392907	0.0432477105354757	0.0191914743302927	0.0519961331327071	0.0210810655389497	0.023192186923342	0.0319242463879034	0.019326486484312	0.00770975398616923	0.0315698614463956	0.0108004627816568	0	0.0598845695264461	0.0450455336362632	0.0352276598542037	0.0240132780522303	0.0146394563236819	0.0245366275994037	0.025327951324644	0.0325614476938774	0.0344472251609027	0.0348759043281561	0.0265463364025522	0.0463962448988886	0.0318702224229902	0.021144158269412	0.0281040258102544	0.0153496058016083	0.0306505966132009	0.016021390148774	0.0103431157642533	0.0110048568064511	0.0226057623344151	0.00554917718543411	0.0286693956154034	0.0381923159424308	0.0455270566951581
OM4_C_3D_1	0.0309803860771051	0.05061215830782	0.0194547543203937	0.0300862288337541	0.0832927286977128	0.0681292162494763	0.06416130191979	0.081114193353354	0.0748188719184863	0.0776874839417443	0.0542577432201675	0.0628894264449755	0.052150601274966	0.0937935478563753	0.0653857216824168	0.0824925266654447	0.0386560286444381	0.038359434573115	0.0297226095186679	0.0406136524760158	0.0220841777273043	0.0298622268807361	0.0171114185645024	0.0322835608363837	0.0353715895684672	0.0734997569632766	0.0598451701581891	0.0665879939032544	0.0346991923855327	0.0474666017348448	0.0573157686365028	0.0603504043664466	0.0634062361380718	0.0630631341683532	0.0790293178425576	0.241415049788696	0.067508918410309	0.0870969733315898	0.0863975298906048	0.0776147092985526	0.045396873750755	0.0991266295833937	0.0469663433398517	0.0792168216951141	0.0685358968569544	0.0777186098661215	0.0341377342190342	0.0411853988914294	0.0565843833064749	0.0611593382684412	0.0545632232205187	0.0598845695264461	0	0.0329636668451631	0.0370260318226611	0.0423301312704495	0.0515472628004047	0.0723314880764227	0.0814789632929383	0.0904662981041267	0.0264076046045414	0.0328949129285741	0.0401366788510326	0.0257882259466796	0.0333924098335484	0.0415070900006472	0.0717027966361126	0.073859998379853	0.0872308742037296	0.0523721297905314	0.0628880805999283	0.054932911480681	0.0704442954245383	0.0621649618274348	0.0846572240684995	0.0290263161594588	0.0298005539195208
OM4_C_3D_2	0.0222349748052475	0.0307085424631189	0.0151851279838426	0.00768999716481553	0.0881893385890303	0.0574905600237008	0.0492140645996263	0.0813204397563059	0.063046351241772	0.061771314499237	0.0627971963468653	0.0522113528862011	0.034553661481978	0.0992419345280858	0.0540266397545376	0.0668843105271604	0.0617343951873233	0.0366030180572903	0.0221801325540911	0.0694985275666249	0.0121661738399747	0.0152532373253264	0.0465281865524856	0.011286376797991	0.00501898647482588	0.0743650551364306	0.0460622988905106	0.0515631636804613	0.0360517009253765	0.0290113011083492	0.0374783411931142	0.059337322252995	0.0524881539248594	0.0480154761795022	0.0776274047919452	0.244463207074702	0.0526298943680909	0.0820240268447705	0.0731124152885294	0.0613770571398472	0.0494762360520537	0.0868903540116453	0.0264939683771405	0.0836637467464521	0.0608455303497209	0.0650620592875553	0.038302116796	0.030039103137918	0.041088886787658	0.0613292451197898	0.0428482319426552	0.0450455336362632	0.0329636668451631	0	0.00999081612621222	0.021199569997348	0.0360347925715613	0.0642898575956739	0.0672281737595595	0.0747386975939751	0.0280976465285199	0.0112004569114962	0.018532203393558	0.0424104302394001	0.0145018027279293	0.0346131034608289	0.0666282560285143	0.0586835462501522	0.0722152714282893	0.0459582390875919	0.0481708250814791	0.0405709101228528	0.062614998527997	0.0467453402458571	0.0709120981624957	0.0111055047765785	0.00715804698858397
OM4_C_3D_3	0.0164438709712465	0.0207777949654976	0.017889815504649	0.00977328032236453	0.0808263032829601	0.0479786157620187	0.0395563544568254	0.0730922970024687	0.0534211702518901	0.0519760369751453	0.0724581787886826	0.0610309451047931	0.0425418070160945	0.0918085748787279	0.0446175107359896	0.0571472512643034	0.0688358235552432	0.0463457507386892	0.0307593265824293	0.0709870098815284	0.0157132899068399	0.0245165431911454	0.0512335349706268	0.00882337508617068	0.0114007558674687	0.0663959076360354	0.0365422120802333	0.0418655831747722	0.0302791808429343	0.0193245048468745	0.0277439241004784	0.0513402156885047	0.043056210523923	0.0381825265609363	0.0692237876955051	0.239307219005828	0.0428814564882633	0.0729306710255449	0.063416695633459	0.0516302026521536	0.0430073274877112	0.0771089228755871	0.0165272792983862	0.0762847606429578	0.0517160726425752	0.0554416789262345	0.0330126544585916	0.0215715788440641	0.0315414908069192	0.0536713504186729	0.0336194890057037	0.0352276598542037	0.0370260318226611	0.00999081612621222	0	0.0113272838777576	0.0268900962466319	0.0551254357215843	0.0575082708375722	0.0649735686681718	0.024192083059713	0.00512677437006099	0.00889594121938913	0.0403485255669323	0.00741963718304478	0.0268757940898821	0.0577004620357164	0.0488659684811931	0.0625904932356576	0.0373652806610797	0.0385411833803106	0.0310560716343981	0.0534405413333837	0.0369097337180729	0.061305520999342	0.00923792581436831	0.012938286504834
OM4_C_3E_2	0.0140244941014846	0.010163821321739	0.0242975114074896	0.0186711000777043	0.0716000793037686	0.036857294525517	0.0287612302642866	0.063125916817889	0.0422817265099712	0.0411298328499507	0.082886942270361	0.0719546122280622	0.0531793396815633	0.0824490077488763	0.0338115191669146	0.0463691040564949	0.0760960731118842	0.0572387170438861	0.0410979019755574	0.0720125698985791	0.0232942640843859	0.0352624912178367	0.0563548373840411	0.0153560092313601	0.0224173924015698	0.0566442929881121	0.0256874773362332	0.0309747092133572	0.0246849697902233	0.00852774734343827	0.0173141004618755	0.0418292948842829	0.0321254560037503	0.027032842882822	0.0590288273486245	0.23261222184497	0.0319464523962698	0.0621574359735219	0.0524185998734986	0.0409396578794053	0.0355287003395821	0.0660034789870291	0.00558639517874756	0.0671613539622943	0.0408907413731447	0.044454707077033	0.0278188773891967	0.0127188692242103	0.0206469254098385	0.0443960636598729	0.0228834805929755	0.0240132780522303	0.0423301312704495	0.021199569997348	0.0113272838777576	0	0.0168435467937482	0.0444802107075627	0.0466473863142779	0.0542118804607876	0.0221341601109322	0.0116065531341418	0.00330819117767397	0.0386375220593465	0.00956851223186878	0.0187533539520462	0.0470915528914068	0.0378223953727881	0.0518227004695316	0.0272458456161232	0.0275279680749555	0.0202093003148532	0.0426592871947464	0.0257436644112777	0.0503972008974075	0.016011039209332	0.022809489831151
OM4_C_3E_3	0.0213816213260669	0.0118290465974145	0.0358862176339179	0.0313372332387876	0.0585561111674873	0.0229152672590134	0.015030133625506	0.0487575921622297	0.0278145434456262	0.0277481266586798	0.095970708319736	0.0873737140822518	0.0686733541671316	0.0690850263225325	0.0188669558745507	0.0325576626244839	0.0850824016229407	0.0715618014683819	0.0559602767627428	0.0737469081625276	0.0357692513309128	0.0501820548778707	0.063767339906118	0.0269771825137637	0.0381130854310611	0.0430731514814668	0.0108700736453736	0.0169002429971949	0.023001929082966	0.00871986318195743	0.0092905900645573	0.028972951615021	0.017789289223853	0.014809483337058	0.0444783858231474	0.22393956745645	0.0184925184014168	0.0471749563703642	0.0378934765151423	0.0275181048457159	0.0288645877178922	0.0519142126269769	0.0136188489602023	0.0536715626763523	0.0262359618336472	0.0296146206004973	0.0258424054676384	0.0121364180779889	0.00899446805397881	0.0322212129670245	0.00886665970981393	0.0146394563236819	0.0515472628004047	0.0360347925715613	0.0268900962466319	0.0168435467937482	0	0.0294705325203208	0.032453011489884	0.0406323855977382	0.026769503172625	0.0260408627994994	0.0189073707256501	0.0399803910666524	0.02376613054525	0.0133089036627391	0.0327744095641398	0.0247486609449902	0.037561521097364	0.0162753757412996	0.014236767711674	0.00773071277834835	0.0276248148713408	0.0136403392111801	0.0359397668426249	0.0300107629034369	0.0374918093669634
OM4_C_3F_1	0.0453940009060737	0.0365290097150017	0.0612106245846658	0.0591243508011752	0.0391290474574836	0.0131824304737586	0.0185184856702159	0.0236499753713047	0.0125866715329175	0.018852339451357	0.121945426753113	0.114633806762233	0.0958984490010303	0.0474046539705104	0.0114850247828532	0.0199290747670594	0.10664647344946	0.0984034249679406	0.0819801174756407	0.0843023763141343	0.0619566860535317	0.0775216208919508	0.0831592042243256	0.054610040619354	0.066025878345854	0.0238762673066121	0.0197506223804024	0.0176293562976607	0.0384436181919982	0.0363753530657531	0.0319730956541761	0.0168987128149929	0.0133101214396159	0.0205418011834137	0.0213832151523287	0.213249377154362	0.0170422723953198	0.0187773561542923	0.0191763499121339	0.0188824594526115	0.0328670829420671	0.0292350821496637	0.0401687015717836	0.0330302012516051	0.0107607671961041	0.0130905826413207	0.0395329608329981	0.0353003623612085	0.0269869855380879	0.0239526842053441	0.0227653024566567	0.0245366275994037	0.0723314880764227	0.0642898575956739	0.0551254357215843	0.0444802107075627	0.0294705325203208	0	0.0161797275692675	0.0247878710821184	0.0472358691417726	0.0535049886284364	0.046815904739476	0.0533967760411799	0.0509047570002989	0.0320676563264689	0.00983254481888237	0.018265872578117	0.0234775999922323	0.0228677311720429	0.0219319052461368	0.0254848569396347	0.00519236414395276	0.0218618540993255	0.0209129607405151	0.0562219434142636	0.0648868069122297
OM4_C_3F_2	0.0520417099391924	0.0372470839763141	0.0675710171890423	0.0633215950031229	0.0510849136736883	0.0161706067461879	0.0185575342298351	0.0362672868605408	0.0106207747374736	0.00681302355113448	0.128035057875185	0.116689627915656	0.0973787699150858	0.0583880759158687	0.0164629079539385	0.00450172284057599	0.115814402906844	0.103091474589471	0.0865781787979354	0.097089340016066	0.0675065095021876	0.0814959925031907	0.0932920926528696	0.0588504208046594	0.0684446367927263	0.0366381761875547	0.0222074706693884	0.0158438889808299	0.0484609656665503	0.0385256003988442	0.0305869369775443	0.0317129036477783	0.0185194380298501	0.0201217033103713	0.0325383512800411	0.214766832269298	0.0152013572765034	0.0256041158584189	0.00859587735942489	0.00706165057592354	0.0450226795059022	0.0207002772370751	0.0414623644383031	0.0465764019550782	0.0195104790595378	0.00657191626064924	0.0501759788521848	0.0413139643426271	0.0284382727349397	0.0361147995843775	0.0276544596800971	0.025327951324644	0.0814789632929383	0.0672281737595595	0.0575082708375722	0.0466473863142779	0.032453011489884	0.0161797275692675	0	0.0101279439272426	0.0557293285998638	0.0572855556931683	0.0493997028480321	0.0647644129948569	0.0549715261082396	0.040157028673196	0.0220627807739871	0.0115464478818515	0.0110818014800469	0.0314153631891586	0.0212287915959141	0.0279260898488408	0.0170706250666426	0.0214143881272495	0.0114564078713533	0.0609106271194273	0.0687881880884738
OM4_C_3F_3	0.0606737592871764	0.0447768471913778	0.0759855839611661	0.0712054646116152	0.0556934509776335	0.0245330018054608	0.0270730701530689	0.0416219616358084	0.0178119025982643	0.0133371954225283	0.135979833792142	0.123496147716611	0.104082498585116	0.0618197031418948	0.0260795480732806	0.0087594600118188	0.124212985323328	0.110855108072066	0.0945156034773283	0.105679652029598	0.0758676130368328	0.0890362718189084	0.102084004959864	0.0668490441226733	0.0757269185886128	0.0427129954316636	0.0309433576035118	0.0243266096216124	0.0574445185348409	0.0462934175186689	0.0374330387121966	0.0404710214128811	0.0279465956581764	0.0281886516694085	0.0377612104835478	0.212680442919718	0.0235127348123642	0.0290828914842784	0.008118468568506	0.013892976250684	0.0536673027162357	0.0153075084671622	0.0489566619684245	0.0523702854916363	0.0272346208779222	0.0146306217340925	0.0592792763760586	0.0499057539059383	0.0356588284997836	0.0436922156795512	0.0362526136014598	0.0325614476938774	0.0904662981041267	0.0747386975939751	0.0649735686681718	0.0542118804607876	0.0406323855977382	0.0247878710821184	0.0101279439272426	0	0.0645745807611736	0.0652388114744198	0.0569261691952338	0.073731315100497	0.0628673861616196	0.0492910606599777	0.0298313405280515	0.0174398370433614	0.00798704406635263	0.0401060609551827	0.0289123494635106	0.0365405797676922	0.0254868947168548	0.0292102907058635	0.0109744539914289	0.0690686921067049	0.0762982239224713
OM4_C_3G_1	0.0100361491058545	0.0279798332987427	0.0170429136828699	0.0223792296896469	0.0628441170964677	0.041974656064026	0.0388440378185775	0.0585025098306106	0.0486395693030059	0.0519068548485141	0.0766191214353703	0.0761574136657627	0.0600738132530176	0.0738722570181266	0.0397298559630629	0.0566476744358353	0.0614634286533049	0.0553091922536524	0.0408690548904065	0.0504199978389587	0.0193235669260876	0.0366079771026479	0.0385874366000087	0.0207653740423908	0.0310883132893524	0.0506006869652834	0.0341827264314519	0.0409748430112749	0.00999200909422005	0.0241588132071295	0.0331596958907824	0.0366163606791064	0.0375595567648757	0.0374756395649906	0.055345749846908	0.227376599399765	0.041975702871631	0.0625326766113632	0.0603008121324027	0.0520702096652914	0.0229290758966587	0.0731562383019811	0.0251051928004025	0.0587576589470898	0.0426620285273349	0.0517089700948383	0.0110174348537166	0.0164133942489375	0.031055066080198	0.0375183981145838	0.0284737270314969	0.0344472251609027	0.0264076046045414	0.0280976465285199	0.024192083059713	0.0221341601109322	0.026769503172625	0.0472358691417726	0.0557293285998638	0.0645745807611736	0	0.0195411352726601	0.0211865282576584	0.0167166597731592	0.0172114214890331	0.0161380835694269	0.0467462853317413	0.0479206688960969	0.0611125544047157	0.0262484711645359	0.0369067847605061	0.0295123074324779	0.0449029706800629	0.0365587229057286	0.0584520742922681	0.0193002178607115	0.0265371592690788
OM4_C_3G_2	0.0120322497443248	0.021165412819316	0.0140206804488548	0.00812609516069323	0.0777601432744822	0.0469021349375196	0.0390959490316851	0.0704183758210121	0.0527046422377417	0.0521014691875429	0.071663268666739	0.0625521074705781	0.044551097202775	0.0887697945898504	0.0434399945251124	0.0572640090123169	0.0660827949675003	0.046162950211419	0.03025803221167	0.0664762818613897	0.0123618765448692	0.0246541921066035	0.0473694372631673	0.00644067665070547	0.013513176768811	0.0636415082659586	0.0357086765032477	0.0415199275838988	0.0261112159269433	0.0190334754678777	0.0284400558914156	0.0484089441864691	0.0417812788446868	0.0378202154110487	0.066828798885022	0.23808271971301	0.0425403343096418	0.0711326460720674	0.0631561773904046	0.0517771215715559	0.039281272847943	0.0767957407261238	0.0169697966892568	0.0730725453946352	0.0501220932951388	0.0548789036080073	0.0286736319489706	0.0189964176927751	0.0311961649205746	0.050831285058053	0.0322316512498194	0.0348759043281561	0.0328949129285741	0.0112004569114962	0.00512677437006099	0.0116065531341418	0.0260408627994994	0.0535049886284364	0.0572855556931683	0.0652388114744198	0.0195411352726601	0	0.00909902356769571	0.035605171153651	0.00426173207576232	0.0236942327834765	0.0556626722161853	0.048854418364691	0.0627303664660442	0.0350640877318157	0.0381757642658058	0.0301666914189696	0.0518125573747655	0.0366307479968277	0.0611857206578567	0.00550880763623572	0.0127956738781023
OM4_C_3G_3	0.0128272389588656	0.0131342569486527	0.0217175495722871	0.0157892805772016	0.0730815452222696	0.0394658887783039	0.0313605692585245	0.0650293334701191	0.0448699385911755	0.0439117660577928	0.0799761436149979	0.0695468657029771	0.0509197439554385	0.0839819241275719	0.0363360450000123	0.0491505277687981	0.0734042309158741	0.0544396443845079	0.0385318023225192	0.0705475011881151	0.0208315404514409	0.0323914017196029	0.0540260847139989	0.0126984453234792	0.0198936833146504	0.058373300028974	0.0282217684364131	0.0336622577783519	0.024707253739813	0.0109798266935281	0.0199147693758347	0.0435350970447742	0.034693721229508	0.0297831173236393	0.0610067863822392	0.233599236853878	0.0345990261503937	0.064521330453839	0.0550591195731189	0.0436945678793798	0.0363225618954353	0.0687511801092417	0.00872950694745213	0.0687072730484258	0.0431407389135988	0.0471324436789259	0.0278726586717625	0.0138176155276991	0.0228422777712905	0.0459269212754851	0.0251309824174301	0.0265463364025522	0.0401366788510326	0.018532203393558	0.00889594121938913	0.00330819117767397	0.0189073707256501	0.046815904739476	0.0493997028480321	0.0569261691952338	0.0211865282576584	0.00909902356769571	0	0.0377998845009559	0.00690504863863685	0.0198203228684835	0.0494058047195588	0.0404313639139254	0.0544253426413322	0.0291046623353758	0.0302289916186812	0.0229468788834187	0.0449801874477409	0.0284567980289073	0.0529238409975065	0.0135578405790438	0.0197480122228385
OM4_C_3H_1	0.0263658815184596	0.0434400066187298	0.028385241515388	0.0367529153633308	0.0580313237202673	0.0498729556788697	0.0501986358557453	0.0579085158472184	0.0564999675954228	0.0621266818333522	0.0786383461118893	0.0855985726965429	0.0717398530632414	0.0685553574384016	0.0487254268124847	0.0662214076439114	0.0562242074730684	0.0621206455565286	0.0504080949218416	0.0351582142542895	0.0314255991316059	0.0474330916198303	0.0319634055047856	0.0359930559701978	0.0456323560510753	0.0493634348710818	0.0453261919246316	0.0519047947504418	0.017866450177075	0.0395203042382781	0.0473516569192754	0.0387301234986136	0.0465256799335089	0.0490160820956071	0.0555320086515038	0.22198250299514	0.0528695363615652	0.065310631335901	0.0681281379659193	0.0625666942353013	0.022224860386296	0.0797392693784378	0.0410896740303869	0.0548928532978801	0.0484008639857916	0.0598685682878228	0.0150905754850733	0.0309189417064656	0.0434472774706611	0.0374993671626822	0.0392399194331114	0.0463962448988886	0.0257882259466796	0.0424104302394001	0.0403485255669323	0.0386375220593465	0.0399803910666524	0.0533967760411799	0.0647644129948569	0.073731315100497	0.0167166597731592	0.035605171153651	0.0377998845009559	0	0.0336146254503985	0.027961833628378	0.0505718489362835	0.0580805046672892	0.0696829403294914	0.0339088016467275	0.0477799289592739	0.0417615244340195	0.0508271101915529	0.0483549990532455	0.0664273268763718	0.0344763957633107	0.0400869813040206
OM4_C_3H_2	0.00966091988514452	0.0192606491329143	0.0149253820689297	0.0109317770440819	0.07459799586306	0.0440530881774423	0.0367731580515146	0.0675617009093492	0.0498899851165137	0.0497758965958023	0.0740061902308349	0.0656833811450358	0.047717730439748	0.0856090333424154	0.040961934750866	0.0549859577400657	0.0669052480146806	0.048950561933724	0.0331048670490108	0.0652988294981085	0.0143088812229704	0.0271958257759088	0.0475176153529994	0.00888758498390806	0.016528011041453	0.0605324700628949	0.0332404489933146	0.039169363701011	0.0231982493785434	0.0167129204243395	0.0262936508135877	0.0455629282827145	0.0391712737866512	0.0352550691424758	0.0638296824822035	0.235156113717944	0.0401093370197238	0.0683375456696772	0.0605377837676925	0.0495907923951846	0.0360856924868377	0.0741510315748877	0.014948954094793	0.0702335861438643	0.0470816033420263	0.0523513537129628	0.0259891301023614	0.0159639441790675	0.0282023707431825	0.0476628378328014	0.0293732649638659	0.0318702224229902	0.0333924098335484	0.0145018027279293	0.00741963718304478	0.00956851223186878	0.02376613054525	0.0509047570002989	0.0549715261082396	0.0628673861616196	0.0172114214890331	0.00426173207576232	0.00690504863863685	0.0336146254503985	0	0.0210445875724773	0.0528402946904885	0.0461519792310512	0.0601949501892867	0.0318272684000563	0.0355487302038308	0.0278124352971486	0.0490087374949622	0.0340077692816953	0.0584474201797007	0.00767369124609754	0.014694268931106
OM4_C_3H_3	0.0138480247597528	0.0182248858739115	0.0292549817004456	0.0288067969857575	0.0548659599187032	0.0275718254021841	0.0233273243682066	0.0468548991252898	0.0339116541392963	0.0366875084143278	0.0902937292011824	0.0854243342630195	0.0676278858915081	0.0657314747578801	0.0240123523031075	0.0413430366690592	0.0766328326709264	0.0671380500931362	0.0513129987002579	0.0624071536923383	0.0302163593106776	0.0467619858310685	0.0537539930641917	0.0248217703365727	0.0370612201685152	0.040423563996189	0.0187836334440856	0.0255806765334427	0.0106233890133611	0.0146715978627716	0.0211131028293407	0.02477301593796	0.0222040695471142	0.0227285301450127	0.0436718994527147	0.224354383317804	0.0265759992347546	0.0487725071062184	0.0452619468891819	0.0366078409738073	0.0191018923067153	0.0583271748269884	0.0180653824180932	0.049627668813767	0.0287726050946984	0.0365059432639133	0.0133897145835067	0.00673347528487513	0.0180860294570034	0.0284471441438855	0.0137876250152	0.021144158269412	0.0415070900006472	0.0346131034608289	0.0268757940898821	0.0187533539520462	0.0133089036627391	0.0320676563264689	0.040157028673196	0.0492910606599777	0.0161380835694269	0.0236942327834765	0.0198203228684835	0.027961833628378	0.0210445875724773	0	0.033190618087735	0.0331598446795456	0.0463173483283482	0.0136099505761118	0.0228997501073343	0.0152374295919508	0.0301981164531159	0.0220798837994069	0.043893613792094	0.0257565848733144	0.0346699498260014
OM4_H_4A_1	0.046863196138783	0.0401643076117174	0.0620845220744201	0.0613889987947981	0.0317207679423	0.013989373929895	0.0244534578072166	0.0184522735890569	0.0153632451499183	0.0244580944657845	0.122753595990079	0.117595126275709	0.0991995146934952	0.0405724296164036	0.0165540964731126	0.0251015547060345	0.105283692409279	0.100149844432191	0.0840134557733784	0.080154810070391	0.0629646033151833	0.0795589709299444	0.0815978749596419	0.0571797515274398	0.0686866297611717	0.0161528261769612	0.0238754636836742	0.0230948423910234	0.037654082490365	0.039507796660525	0.0360168572566244	0.0132295898460383	0.0165388538702215	0.0249679892138712	0.0143049841647609	0.207343240580339	0.0231442760644941	0.0161930602912601	0.0227490421493222	0.0254189203758857	0.0290762874135429	0.0308022694753215	0.0431431007940896	0.0266454759748407	0.00923382850681168	0.0171313330201079	0.0379236937192967	0.037223724583108	0.0302404468145632	0.0172525036452957	0.0248027711607201	0.0281040258102544	0.0717027966361126	0.0666282560285143	0.0577004620357164	0.0470915528914068	0.0327744095641398	0.00983254481888237	0.0220627807739871	0.0298313405280515	0.0467462853317413	0.0556626722161853	0.0494058047195588	0.0505718489362835	0.0528402946904885	0.033190618087735	0	0.0234842245699396	0.0270740623948971	0.0219369681543162	0.0243667694057321	0.0280923499082092	0.00753142389802766	0.0260603818057439	0.0238314637885699	0.058302072339956	0.0671313615678478
