	OM4_B_B_1	OM4_B_B_2	OM4_B_B_3	OM4_C_1A_1	OM4_C_1A_2	OM4_C_1A_3	OM4_C_1C_1	OM4_C_1C_2	OM4_C_1C_3	OM4_C_1D_1	OM4_C_1D_3	OM4_C_1E_1	OM4_C_1E_2	OM4_C_1E_3	OM4_C_1F_1	OM4_C_1F_2	OM4_C_1F_3	OM4_C_1G_1	OM4_C_1G_2	OM4_C_1G_3	OM4_C_1H_1	OM4_C_1H_3	OM4_C_2A_2	OM4_C_2A_3	OM4_C_2B_2	OM4_C_2B_3	OM4_C_2C_1	OM4_C_2C_2	OM4_C_2C_3	OM4_C_2D_1	OM4_C_2D_2	OM4_C_2D_3	OM4_C_2E_1	OM4_C_2E_2	OM4_C_2E_3	OM4_C_2F_1	OM4_C_2F_2	OM4_C_2F_3	OM4_C_2G_1	OM4_C_2G_2	OM4_C_2G_3	OM4_C_3A_1	OM4_C_3A_2	OM4_C_3A_3	OM4_C_3B_2	OM4_C_3B_3	OM4_C_3C_1	OM4_C_3C_2	OM4_C_3C_3	OM4_C_3D_1	OM4_C_3D_2	OM4_C_3D_3	OM4_C_3E_2	OM4_C_3E_3	OM4_C_3F_1	OM4_C_3F_2	OM4_C_3F_3	OM4_C_3G_1	OM4_C_3G_2	OM4_C_3G_3	OM4_C_3H_2	OM4_C_3H_3	OM4_H_4A_1	OM4_H_4A_2	OM4_H_4A_3	OM4_H_4B_1	OM4_H_4B_2	OM4_H_4E_1	OM4_H_4E_2	OM4_H_4E_3	OM4_H_4F_2	OM4_H_4F_3
OM4_C_3D_2	0.0142741621262942	0.00842928150073543	0.010643035525039	0.0086593925203923	0.0104400420108552	0.00645220217800671	0.0167616922068594	0.0162367963724902	0.0155337987196773	0.028513172855176	0.0251911417376894	0.0180414868868461	0.0159214541708075	0.0315717411514294	0.0249791805645365	0.00983298735031152	0.0149029035108242	0.012412818575103	0.00805987932989807	0.00166147999777278	0.013195849631615	0.01582188736447	0.0142393707515938	0.0103540300103856	0.00687145279294322	0.0100398409515326	0.0242954946240601	0.0288602529767072	0.0177768994437045	0.0234293597182787	0.0288877598698743	0.0228148337860837	0.0251178889523459	0.0350614030165174	0.0282470107700048	0.0236683351050868	0.0278045726430612	0.0246115374826492	0.00303732313982393	0.0103112103283134	0.00479099678244398	0.0152925282401952	0.0150391844327459	0.0132798901195595	0.0152335994447282	0.00983497179476666	0.0099469885275789	0.0192274489428675	0.0204865050175085	0.0116213094028605	0	0.00975382765361099	0.0239890564749625	0.0239617191191493	0.0240386858723004	0.0241909319832389	0.0299383955610682	0.00901302740798046	0.0118820878063002	0.0193852379549715	0.0221095484732475	0.0223399354599065	0.0114612989748087	0.0178666088372649	0.0154713436794379	0.0114537701793905	0.00934896925504726	0.00534490988662714	0.00823069133301909	0.0187971602957496	0.00543028848617987	0.0244378767866687
OM4_C_3D_3	0.0180382889271238	0.00494749986554251	0.000920258530166805	0.0130435016393361	0.00478182837635693	0.0114919863350726	0.0201021286339495	0.0205505077409021	0.0217293289572222	0.0332118310592391	0.0307807086870068	0.0212111189249752	0.0236941520504006	0.0370641149707622	0.0281314398241512	0.0182592274763015	0.0199863275980101	0.0191945047420188	0.00293415472996399	0.00951559293569916	0.0201130591828819	0.0197982237256125	0.0174795658639221	0.017440310439998	0.0139029480044425	0.00028603801769375	0.0289661654773897	0.033855570962004	0.0227743830241396	0.0290171002951547	0.0338650748435489	0.0271994148534656	0.0305496870982747	0.0405814192759534	0.0330967540461454	0.0302113042212508	0.0329976733335617	0.0293338000875608	0.00683254101480487	0.00331665075930272	0.00595681559703672	0.0212066091065686	0.0172216199332087	0.0207584906648662	0.0124699730927824	0.00315349049075198	0.0159392104910876	0.0233367276961624	0.02289192387766	0.0116252673783929	0.00975382765361099	0	0.028802737065349	0.0286729191284796	0.0297363868863517	0.0301233067372283	0.0350585788000424	0.0124350193727555	0.0159533865066095	0.0267725100957653	0.027729077350672	0.0284892332026094	0.0168396770907046	0.0202564459584249	0.0175651288393094	0.0155127571159631	0.0044959090226922	0.00887743278515225	0.00917677796834545	0.0266186424920267	0.0128137334175547	0.0305821093509671
OM4_C_3E_2	0.0107681763880881	0.0239181407136879	0.0291721580012954	0.0161175452254995	0.024924511161578	0.0181702232927589	0.00891568789201373	0.00826227364075752	0.00875683170117296	0.00453565797706465	0.00301224305544943	0.00807786114084778	0.0113075535803619	0.00837187642384461	0.00493442575073967	0.0159538721422515	0.00915848587355573	0.0119350123169228	0.0258784015242973	0.0226138729813886	0.0114016249280238	0.00901055465775396	0.0113846912880979	0.0139332992354538	0.0171281015229546	0.0289791622673015	0.000503099117499273	0.00505662768743541	0.00624751891037495	0.00246392926520099	0.00506812603722192	0.00190187902468664	0.00248248749231736	0.0118411577087397	0.00432802752224292	0.00582759517215824	0.00424898577234698	0.000650533890602426	0.0257729906927108	0.026293121595091	0.0237988772333545	0.00880082711903989	0.0120897276997885	0.0120962034337792	0.0388786495285166	0.0310662379847794	0.0140529401499416	0.00554583456050157	0.00795704878619925	0.0177185657531096	0.0239890564749625	0.028802737065349	0	0.000326002116829927	0.00289797334990525	0.00374596890415286	0.00626093191962384	0.0164733479497744	0.0129230943965465	0.00901180093046091	0.00291064771442403	0.00438565956860018	0.0126155032432833	0.00958836361965771	0.0118764564142735	0.0133784750648432	0.0246228246510027	0.0205900003881191	0.0196283026283802	0.0106593359712483	0.01856467413887	0.00457000737232215
OM4_C_3E_3	0.010637361734373	0.023779816075137	0.029033666042734	0.0160323159922411	0.0247643915125506	0.0181005434984647	0.00873653912850208	0.00814759433515288	0.00880156011876369	0.00459960043537147	0.0033281126368324	0.00786890131767634	0.011468064436546	0.00855922102907293	0.00461490193275066	0.0160217919607035	0.00910306217335569	0.0119668235093293	0.0257512627796803	0.0225736927940754	0.0114545530984109	0.00887696984536253	0.011233761370167	0.0139514187266651	0.0171072689752404	0.0288470047702766	0.000341516815210925	0.00518870223530008	0.00619736182867523	0.00277034758074785	0.00519617307577057	0.00164455282846893	0.00279233658961196	0.0120095058378966	0.00443048124315692	0.00614257963867335	0.00443684167448095	0.000665131371252428	0.0257135427562926	0.0261402609304581	0.0237072830519728	0.00881695862402348	0.0118986157608911	0.0121833689015718	0.0388167619453043	0.0309586124827252	0.0140196952247398	0.00537804637693421	0.00767595781408491	0.0175448596183095	0.0239617191191493	0.0286729191284796	0.000326002116829927	0	0.00322134611770654	0.00406999882636372	0.00640791017648742	0.0163670652933753	0.0128190496348835	0.00924234421182151	0.00313759144078752	0.00466464603850095	0.0125640793722008	0.00935661213971159	0.0116771182209232	0.013275868532889	0.0244749193618241	0.0205033995993681	0.0194995279006568	0.0108873579012129	0.0185414113696712	0.00489486036485575
OM4_C_3F_1	0.0119317083431633	0.0249562325925645	0.0301821827905422	0.016770042355314	0.0261514589439928	0.0186557707671167	0.0105344163038649	0.00939317379704248	0.00850674314614396	0.00531285930356922	0.00117089844518371	0.00996010712177709	0.00986479684967979	0.00753933878736427	0.00782917925777531	0.0152518643184358	0.00975510147203206	0.0116563648776591	0.0268038677987888	0.0227893695664358	0.0109518278736655	0.010259553236109	0.01269874181753	0.0137200838089635	0.0171977184396714	0.0299330190581874	0.00332444622062615	0.00515825873945809	0.00700752439892825	0.000764995542984885	0.00520521251076836	0.0044890782799847	0.00131615232084103	0.0110489639148419	0.0048350621351443	0.00298070494572388	0.00396989078005393	0.00317514252597702	0.0260949598052045	0.0274470658554964	0.0244213511658526	0.00880188949092105	0.013724398350958	0.0113115132911482	0.0391627259491066	0.031789754127475	0.0142908762539843	0.00725349531999914	0.010406536659778	0.0191230570650499	0.0240386858723004	0.0297363868863517	0.00289797334990525	0.00322134611770654	0	0.000850386987134357	0.00604202066321723	0.0173041640539241	0.0138018350366698	0.00696245462138752	0.00200880964511508	0.00212437696235165	0.0130485922638744	0.0116099854281744	0.0135842278847893	0.0142343354487999	0.0257420196553408	0.0211965784781115	0.0206173725937941	0.00858548953873818	0.0186348109012644	0.00168083533459668
OM4_C_3F_2	0.0124402075098621	0.0253795351538433	0.0305890256121624	0.0171171440736092	0.0266221897136739	0.0189489571559948	0.011158509109824	0.00992011240506901	0.0086895456844788	0.00574338342741111	0.00145907461263243	0.0106437165449936	0.00963732902979447	0.00742038582993922	0.00867380266376679	0.0152175659807765	0.0101470983974814	0.011781937810893	0.0271934938676166	0.0229811970811156	0.0110347706332416	0.010803619737383	0.0132375034781739	0.0138448622237194	0.0173813971771838	0.0303251004554869	0.00416491154758935	0.00542042281172688	0.0074921855759029	0.00149781440518509	0.00547464798376471	0.00532451871916607	0.00185815138747622	0.0108800206230806	0.00522447330263077	0.00220090648998798	0.0042087651749548	0.00399939974106467	0.0263197771932958	0.0278964331939528	0.0247337282507407	0.00905063774229896	0.0143320575738092	0.0112861357792757	0.0393571976650291	0.0321163482462168	0.0145400496813794	0.00793166269970536	0.0111949597974698	0.0196550923517124	0.0241909319832389	0.0301233067372283	0.00374596890415286	0.00406999882636372	0.000850386987134357	0	0.00616716334690496	0.0176960563471218	0.014225595151041	0.00654880061569235	0.00248802769541368	0.00191087008259031	0.0133610920057982	0.0123121415965829	0.0142092008624618	0.0146493372259286	0.0261852115934157	0.0215135614316556	0.0210385965437478	0.00813522828931438	0.0188117025900949	0.000832064774629517
OM4_C_3F_3	0.0170279716824134	0.0301770898012028	0.0354302523678968	0.022312059809985	0.0311694649693278	0.024316867929059	0.0151334961950701	0.0145149628925349	0.0144411682239104	0.00228583200054705	0.00487384063389684	0.0142132100877161	0.0158035884650922	0.00237929785035221	0.00888430789042255	0.0212924347211076	0.0152971139062422	0.0176254339270894	0.0321333441557308	0.0286321510601887	0.016956376711014	0.0152710428862214	0.0176401383717099	0.0196814366581485	0.0230734026652786	0.0352360189114767	0.0061345467782765	0.00124595664171908	0.0123991387653955	0.00655582533538808	0.00125691721486511	0.0079678673235505	0.00484650033396783	0.00562962108172849	0.00210536011076136	0.00776670958076721	0.00213481582760434	0.00575712802480831	0.031868066857887	0.0325456906625417	0.0299995730545184	0.0146496335413819	0.0182735367251944	0.0173525525094691	0.044966970067625	0.0372961259941413	0.0200765976733075	0.011784922642116	0.0135804133059714	0.0239421667092346	0.0299383955610682	0.0350585788000424	0.00626093191962384	0.00640791017648742	0.00604202066321723	0.00616716334690496	0	0.022709074701518	0.0191588134641937	0.0126274076573532	0.00785596087992051	0.00805598865092237	0.0187195927856401	0.0156066807720952	0.018033932546067	0.0196115039486007	0.0308791018747918	0.0267815390755796	0.0258855560335058	0.0141465191518757	0.0245146967233119	0.00632792520315149
OM4_C_3G_1	0.00581773272679396	0.0077211564542597	0.0128982424939416	0.00115084354704592	0.0091859872466811	0.00264464854335613	0.00816557975331577	0.00822265946198263	0.00946733938113763	0.0209512086434796	0.0183532207706707	0.00940710460049888	0.0123135773585759	0.0246637494782035	0.016482095078568	0.00868559360693663	0.00755264088681993	0.00746210969768484	0.00950207478997755	0.0073627931059012	0.00836716113158627	0.00755680757529867	0.00550085890372829	0.006334676864805	0.00453648423721663	0.012633402518313	0.0166739133009123	0.021524970672036	0.0103559259527931	0.0165862385109615	0.0215385388852205	0.0149698834880142	0.0181325608495785	0.0281885455095713	0.0207950211418354	0.0178734475946799	0.0206233400585195	0.0170318343652508	0.00981316723177389	0.0103183103099795	0.00739374888968046	0.00887459845697272	0.00604428395782013	0.00941216560412504	0.0227161894859546	0.014596397436017	0.00422114149763856	0.0111359085992073	0.0116472358934992	0.00408688667395	0.00901302740798046	0.0124350193727555	0.0164733479497744	0.0163670652933753	0.0173041640539241	0.0176960563471218	0.022709074701518	0	0.00355125818172063	0.014889646425713	0.0152962798650138	0.0160905808429022	0.00457143060131436	0.00896862554802439	0.00647433676770653	0.00309853437879993	0.00859430742571338	0.00428757045167251	0.00341247795971899	0.0150777441946472	0.00501396200778321	0.018170808603194
OM4_C_3G_2	0.00240223850095459	0.0111579070915201	0.0163840688623753	0.00331978364459422	0.0124401374713817	0.00552413471358002	0.00488127946438284	0.00468044450767416	0.00636318667793437	0.0174071606283893	0.0148332505659227	0.00616062736279528	0.00998040383281369	0.0211231303436888	0.0131555468730138	0.00819603850641448	0.00409585099319363	0.00528301382627609	0.0130196897213055	0.010310880979596	0.00603429118622929	0.00406435207402458	0.00244923274532395	0.00517818084397192	0.00574062562392951	0.0161442875570959	0.013127545395163	0.0179744359967545	0.00682206087581921	0.0130746366978719	0.0179881091289274	0.0114382107894357	0.014599568034567	0.0246462785670289	0.0172461505970432	0.0145379729087389	0.0170749085965826	0.0134840069009948	0.0131295472817152	0.0136800399842606	0.0109065704453283	0.00567543273029414	0.0038345380578467	0.00737102664262249	0.026155527958277	0.0181468081074698	0.00320642567148891	0.00762736670951236	0.00864917168084969	0.00594755392108832	0.0118820878063002	0.0159533865066095	0.0129230943965465	0.0128190496348835	0.0138018350366698	0.014225595151041	0.0191588134641937	0.00355125818172063	0	0.0120237940309071	0.0117977843826554	0.0126829928861004	0.00213493672202815	0.00612750139257726	0.00422618003963193	0.000460220792175553	0.0119646222322636	0.00773075325658425	0.00681690873654795	0.0124822647782412	0.00689599653639803	0.0147346565224013
OM4_C_3G_3	0.0112593114218119	0.0224508250456967	0.0273852534015234	0.0139899606430304	0.0240588533852413	0.0152840687592739	0.0113423247752496	0.00942118965811063	0.00570905010901772	0.0122602372780103	0.00798690624931034	0.0115702098523436	0.00356117969973295	0.013472226339556	0.0133681008050415	0.00970107619050465	0.00840152882835431	0.00758749766330124	0.0239363304410048	0.018449821504262	0.0066646268676093	0.0102621490634033	0.0122238031196554	0.00938238932517939	0.013037669239669	0.0270102319433172	0.00951401122473831	0.0119630371531852	0.00741834879024325	0.00684654217407907	0.0120186436000496	0.00951339892394734	0.0082729779404168	0.0166647932289224	0.0117592448401919	0.00495570452644253	0.0107512973194039	0.00956719286295602	0.0219090982660945	0.0251102003027042	0.0209642394817633	0.00645930125354323	0.0138754226324757	0.00614845514782913	0.0345782356649088	0.0282763286322258	0.0108900796302074	0.00943360281928539	0.0134279351543773	0.0179698329143835	0.0193852379549715	0.0267725100957653	0.00901180093046091	0.00924234421182151	0.00696245462138752	0.00654880061569235	0.0126274076573532	0.014889646425713	0.0120237940309071	0	0.00610507890893343	0.00485595679918343	0.0103437691623512	0.0131902210112965	0.013953221567301	0.0123210899970597	0.0233973524833988	0.0178971156289532	0.0182722387080519	0.00164999537569973	0.0143453863598312	0.00630036916820328
OM4_C_3H_2	0.00996206314811921	0.0229538692864782	0.028177242687384	0.014762844837519	0.0241646880281854	0.0166588757476954	0.00868731441274433	0.00743559698100802	0.00658871019841191	0.00675302992575821	0.00310522884021261	0.0082268092527538	0.00849809471270908	0.00950400852384091	0.0074655688931931	0.0135242435382601	0.0077464443568813	0.00977026487610102	0.0247965653155138	0.0208355032863041	0.00911098878332465	0.00831653570881978	0.0107516685438909	0.0118272149299917	0.0152535673415138	0.0279261783814209	0.00341148822564651	0.00684893602995124	0.00502065029357138	0.00132456906200544	0.00688569953009399	0.00366863349562802	0.0030130460940086	0.0130255229686488	0.00636419037630215	0.00373056579998509	0.00572849489174551	0.00348916239564095	0.0241220823737743	0.025452239596389	0.0224187573409441	0.00683574154700232	0.0118513643509857	0.00959705088821189	0.0372027542756957	0.0297845030341159	0.012313316248018	0.00552143068923876	0.0090243361721224	0.0171716739312707	0.0221095484732475	0.027729077350672	0.00291064771442403	0.00313759144078752	0.00200880964511508	0.00248802769541368	0.00785596087992051	0.0152962798650138	0.0117977843826554	0.00610507890893343	0	0.00177566491367258	0.0110487349329105	0.00991562892433202	0.011735842045606	0.012228773792139	0.0237449964781465	0.0191934038756005	0.0186140259716972	0.00775102929074163	0.0166934852371133	0.00315494086231877
OM4_C_3H_3	0.0110632769672935	0.0238027371392411	0.028981848707458	0.0154533964905974	0.0251191231070369	0.0172184415110182	0.0100707795575265	0.00861350144146105	0.00689253279644133	0.00743711801124883	0.00322368423010065	0.00974591541794139	0.00776752144456016	0.00931904727936543	0.00916180848281216	0.0133079200665878	0.00858745000270542	0.00992931577066387	0.0255661917274627	0.0211565640574635	0.00916073768408227	0.00952138858509478	0.0119164797273396	0.0119876169564723	0.015556696296835	0.0286977740131785	0.00488185556858647	0.00724682878037722	0.00614975088436923	0.00202279565305312	0.00729687781507349	0.00541963471582808	0.00344049871531971	0.0127568484879741	0.00695714990789276	0.00207011885560312	0.00604360408626104	0.004860751995361	0.0245176273010416	0.0263562765572069	0.0230152129019144	0.00731472459558034	0.0131647454541697	0.00937830451719479	0.0375280061796114	0.0304070771594213	0.0127758294894454	0.00708197092345949	0.0107349995746628	0.0182835702433956	0.0223399354599065	0.0284892332026094	0.00438565956860018	0.00466464603850095	0.00212437696235165	0.00191087008259031	0.00805598865092237	0.0160905808429022	0.0126829928861004	0.00485595679918343	0.00177566491367258	0	0.0116689562397824	0.0114530785149111	0.0130890178163733	0.0130906451972179	0.0246377361327276	0.0198044410967369	0.0194670115336817	0.00649137337200967	0.0169804643525702	0.00211826130404021
OM4_H_4A_1	0.00349906721227651	0.0122544594047301	0.0173612600082139	0.00379825261684693	0.0137569143625466	0.00561300558954426	0.00581337540917601	0.00483695035201146	0.00491343598166198	0.0171504843523539	0.0141489559088829	0.00704376936802237	0.00800040694004665	0.0205334072637857	0.0136458167703084	0.00620879630729256	0.00346219754120663	0.00319785288402024	0.0139265016666347	0.0100232927431351	0.00401158055731956	0.00459227541967547	0.00404507173464254	0.00313691216590949	0.00473619977937411	0.0170542285972897	0.0128924587049231	0.0175869538606725	0.00636877574796104	0.0123663005099409	0.0176085885708047	0.0113622797581514	0.0139903119636563	0.0240608034462995	0.0169224843189034	0.0133763133782367	0.0165960609963503	0.0132222485130152	0.0131639408504178	0.0148765921935342	0.011377069380242	0.00436768596744257	0.00572992940376623	0.00528330149028074	0.0262752128896934	0.0187587300189819	0.00162857502684229	0.00779433263706034	0.00971569315979689	0.00781647156633647	0.0114612989748087	0.0168396770907046	0.0126155032432833	0.0125640793722008	0.0130485922638744	0.0133610920057982	0.0187195927856401	0.00457143060131436	0.00213493672202815	0.0103437691623512	0.0110487349329105	0.0116689562397824	0	0.00747280365587498	0.00607420668818996	0.00221953867486914	0.0131535790204501	0.00815405502672087	0.00798054118342587	0.0106328534237221	0.00611073763947789	0.0137749121822777
OM4_H_4A_2	0.003977183888938	0.0153140769799806	0.0204756562520207	0.00920924678288933	0.0159478331446596	0.0114186123503714	0.00201375372506308	0.00398020011397672	0.00819503242207945	0.0134996811458509	0.012311082905383	0.0017114236692687	0.0127618563285322	0.0178645449352437	0.00787966076753135	0.0134860536530014	0.00568380188602642	0.00947574729091706	0.0174322963274326	0.0162484498377926	0.00975064765297858	0.0034144415451493	0.0036809047418756	0.0104443260802586	0.0118499892949936	0.0203903225666076	0.00956877904568891	0.0143609886255182	0.00579963655302511	0.0108541247053323	0.0143532466616343	0.0077173343236355	0.0118881626956252	0.0212330813331936	0.0135182831131642	0.0135230080466968	0.0137661783457381	0.00994982904669733	0.0187628930657041	0.0174073269960539	0.0161360191967221	0.00748133579923697	0.00306960607596262	0.0111787260340995	0.0314905303156284	0.0228843180605095	0.00902397823067291	0.00439432233214191	0.00270288220980851	0.00867706229875109	0.0178666088372649	0.0202564459584249	0.00958836361965771	0.00935661213971159	0.0116099854281744	0.0123121415965829	0.0156066807720952	0.00896862554802439	0.00612750139257726	0.0131902210112965	0.00991562892433202	0.0114530785149111	0.00747280365587498	0	0.00269754518963015	0.00650434239067293	0.0158409362498768	0.0132094370896156	0.0113554590411957	0.0143072041831595	0.0130219421594047	0.0130514415793739
OM4_H_4A_3	0.00294670887320424	0.0126207206759853	0.0177955768326614	0.00688512293083092	0.0133006672997049	0.00903283844454799	0.00305132582435405	0.00461576333194421	0.00842897844235732	0.0159942958624975	0.0144067367675659	0.00382150453151792	0.0128220808776939	0.0202346606218505	0.0105690207472405	0.0122827719752814	0.00565819152023247	0.00875497000805063	0.0147356619498646	0.0138289919774495	0.00926606203038263	0.00372207161506154	0.00208815901964096	0.00920907306323852	0.00987913007610413	0.0177015876856869	0.0119216094129757	0.0167930008420985	0.00700329534199343	0.0128192845691306	0.0167904578493596	0.0100722933468018	0.0140349160229514	0.0236599317199223	0.0159706234124525	0.0151341426580587	0.0161136280803901	0.0123032633022857	0.0161906401004986	0.0147464484149858	0.013489762481669	0.00765504210969477	0.00043304181943042	0.0107148909030038	0.0288291008925737	0.020188070631048	0.0074073009202928	0.0063854763055353	0.00537944932658584	0.00601651443885534	0.0154713436794379	0.0175651288393094	0.0118764564142735	0.0116771182209232	0.0135842278847893	0.0142092008624618	0.018033932546067	0.00647433676770653	0.00422618003963193	0.013953221567301	0.011735842045606	0.0130890178163733	0.00607420668818996	0.00269754518963015	0	0.00448757003642727	0.0131625147636775	0.0106349257992181	0.0086712453981463	0.0148254267248343	0.0109073237369207	0.0148862718724079
OM4_H_4B_1	0.00284868256152548	0.0107317922248171	0.0159507584351748	0.00286647905401378	0.0120427155714733	0.00507731161326758	0.00531702632986084	0.00513950133710414	0.00669252423886285	0.0178649847712067	0.0152713736118922	0.00659434629000579	0.0101770662514396	0.0215693587035965	0.0136036778527024	0.00809745301810626	0.00450827770093376	0.00541408552862003	0.0125788524785766	0.00987486930099814	0.00620423524459912	0.00452323001570962	0.00282486723564287	0.00512984010991916	0.00541050468471589	0.0157054771908724	0.0135849477529858	0.018428744930679	0.00726420319308901	0.0135098532948989	0.0184426888185919	0.0118978605111704	0.0150422967762543	0.0250934243753171	0.0177022886344542	0.0149302157096445	0.0175254190753602	0.0139408676623095	0.0126743730437674	0.0132675728448549	0.0104469262141918	0.00602368368585737	0.00408053050384103	0.00750148036562806	0.0256964438919494	0.0176923200680138	0.00305968768875593	0.00808749498557584	0.00905595116529701	0.00567506641628643	0.0114537701793905	0.0155127571159631	0.0133784750648432	0.013275868532889	0.0142343354487999	0.0146493372259286	0.0196115039486007	0.00309853437879993	0.000460220792175553	0.0123210899970597	0.012228773792139	0.0130906451972179	0.00221953867486914	0.00650434239067293	0.00448757003642727	0	0.0115496230072957	0.00727059484112222	0.00639005190332692	0.0127320606257308	0.00652281329661349	0.0151498867243455
OM4_H_4B_2	0.0138801721705147	0.00105687628637307	0.00463580673264985	0.00941249968108595	0.00109111480751591	0.00837074113550599	0.0158092358773724	0.0164226004830131	0.0180594892774899	0.0289684448866987	0.0267459002455606	0.0168720494263055	0.0205818067134875	0.0329473292634224	0.023718243638822	0.0157587509398456	0.0160569970008162	0.0158465688491719	0.00217586260322116	0.00837261212943521	0.0167708314853732	0.0156240698444646	0.0132428526946076	0.0143272443493829	0.0111313443603079	0.0045924401600702	0.0247572422735147	0.0296612119062668	0.0187384060206232	0.0250052515366506	0.0296672029986472	0.0229600524237486	0.0264802684765239	0.0364478404752203	0.0288812364541812	0.0264535944128932	0.0288501287527951	0.0251303675547886	0.00730364663481447	0.00172407231431286	0.00455893574423212	0.0174667010630884	0.0128362845215319	0.0176230098492061	0.0167015634082627	0.00745374342075394	0.0125257246127676	0.019106489752596	0.0184506843941173	0.00717294869448826	0.00934896925504726	0.0044959090226922	0.0246228246510027	0.0244749193618241	0.0257420196553408	0.0261852115934157	0.0308791018747918	0.00859430742571338	0.0119646222322636	0.0233973524833988	0.0237449964781465	0.0246377361327276	0.0131535790204501	0.0158409362498768	0.0131625147636775	0.0115496230072957	0	0.0060459774823853	0.00518465055202746	0.0234464821712856	0.0103785921476528	0.0266968129283544
OM4_H_4E_1	0.0100741651526855	0.00499319815838609	0.00951204200777982	0.0044733755880149	0.00699089784850281	0.00262339487156643	0.0124509541280056	0.0123995585889705	0.0129583485752311	0.0251002071797065	0.022287549431187	0.0136943475627673	0.0148461116759186	0.0286562496279671	0.0207683418995635	0.00972958571601901	0.0114963962447469	0.0103222461068458	0.00607996574862118	0.00373922509695923	0.0112388788874237	0.0117890359987043	0.00978828237497702	0.00857518701158313	0.00514622280143239	0.00911736809372938	0.0208186640569416	0.025620191413242	0.0143848290624373	0.0205066331799079	0.0256374029649931	0.0191587943760914	0.0221103400343973	0.032184732807816	0.024916806112511	0.0214476093753263	0.0246732399353085	0.0211680485583995	0.00555761336914836	0.00761254000635712	0.00322645790585843	0.0124904912993527	0.0102146495467147	0.0118983055436477	0.0184406507102677	0.0106071518225687	0.00709921400011135	0.0153575897419071	0.0159019408868366	0.00627738894306443	0.00534490988662714	0.00887743278515225	0.0205900003881191	0.0205033995993681	0.0211965784781115	0.0215135614316556	0.0267815390755796	0.00428757045167251	0.00773075325658425	0.0178971156289532	0.0191934038756005	0.0198044410967369	0.00815405502672087	0.0132094370896156	0.0106349257992181	0.00727059484112222	0.0060459774823853	0	0.00291972909559812	0.0177618989729915	0.00433516132042649	0.0219160146416658
OM4_H_4E_2	0.00886300184759408	0.00434186786065268	0.00957345108185053	0.00429784616921977	0.00578761616310906	0.00386083906974635	0.0109840104227079	0.0113759671736852	0.0128796339255958	0.0240467950452797	0.0216422689327564	0.0121396639494256	0.0155829036949027	0.0279004941926642	0.0191621944617059	0.0113038709030937	0.0108960632717373	0.0107742444300918	0.00625367384613467	0.00665167590800454	0.0116923032379118	0.0106237991824498	0.00833141108851364	0.00942004866203484	0.00669438698221051	0.00935560020651442	0.0197941189220971	0.0246824692679644	0.0136278260818604	0.0198882836268046	0.0246921684095564	0.0180351180697359	0.0213968801085818	0.0314156383748484	0.0239256206086239	0.0212719097246054	0.0238264245588583	0.0201610018489664	0.0079431138256781	0.00690851821227959	0.00493844062417332	0.0122826264651471	0.00828620269040321	0.0126423179644847	0.0201793229937538	0.011579650676514	0.00746591010227444	0.0141723054257159	0.0140492754709855	0.00347861383227485	0.00823069133301909	0.00917677796834545	0.0196283026283802	0.0194995279006568	0.0206173725937941	0.0210385965437478	0.0258855560335058	0.00341247795971899	0.00681690873654795	0.0182722387080519	0.0186140259716972	0.0194670115336817	0.00798054118342587	0.0113554590411957	0.0086712453981463	0.00639005190332692	0.00518465055202746	0.00291972909559812	0	0.0183993797807758	0.00642706702488374	0.0215350103323258
OM4_H_4E_3	0.0120159137237387	0.0224686428994503	0.0272720142585917	0.0141026974922812	0.02416651112313	0.0151847841091949	0.0123901700303199	0.0104219748615521	0.00640902885443113	0.0138669581878267	0.00958453048037595	0.012744683738404	0.00293490147694371	0.0148662482920811	0.0149646814555831	0.00898265452477149	0.00918019759135086	0.00762637328315162	0.023837242747886	0.0179799650210327	0.00671252975606922	0.0112098936762161	0.0129813391384581	0.00918761475788832	0.0127483336023972	0.0268656530355217	0.0111612492491669	0.0135297610606337	0.00863376130771485	0.00849092592432361	0.0135870177994433	0.0111170942620965	0.00989058651829152	0.0179612101806939	0.0133573659771906	0.00640110638975505	0.0123199364081128	0.0112167546181761	0.0214433069567388	0.0251422514316771	0.0207329830422189	0.00718419602609653	0.0147060579967605	0.00586405467356665	0.0339010793323149	0.0279547659380292	0.0109380724494579	0.0107779178412306	0.0147571592042131	0.0184063084688271	0.0187971602957496	0.0266186424920267	0.0106593359712483	0.0108873579012129	0.00858548953873818	0.00813522828931438	0.0141465191518757	0.0150777441946472	0.0124822647782412	0.00164999537569973	0.00775102929074163	0.00649137337200967	0.0106328534237221	0.0143072041831595	0.0148254267248343	0.0127320606257308	0.0234464821712856	0.0177618989729915	0.0183993797807758	0	0.013974201685008	0.00782769661077906
