	OM4_B_B_1	OM4_B_B_2	OM4_B_B_3	OM4_C_1A_1	OM4_C_1A_2	OM4_C_1A_3	OM4_C_1C_1	OM4_C_1C_2	OM4_C_1C_3	OM4_C_1D_1	OM4_C_1D_2	OM4_C_1D_3	OM4_C_1E_2	OM4_C_1E_3	OM4_C_1F_1	OM4_C_1F_2	OM4_C_1F_3	OM4_C_1G_1	OM4_C_1G_2	OM4_C_1G_3	OM4_C_1H_2	OM4_C_1H_3	OM4_C_2A_1	OM4_C_2A_2	OM4_C_2A_3	OM4_C_2B_1	OM4_C_2B_2	OM4_C_2B_3	OM4_C_2C_1	OM4_C_2C_2	OM4_C_2D_1	OM4_C_2D_2	OM4_C_2D_3	OM4_C_2E_2	OM4_C_2E_3	OM4_C_2F_1	OM4_C_2F_2	OM4_C_2F_3	OM4_C_2G_1	OM4_C_2G_2	OM4_C_2G_3	OM4_C_3A_2	OM4_C_3A_3	OM4_C_3B_1	OM4_C_3B_2	OM4_C_3B_3	OM4_C_3C_1	OM4_C_3C_2	OM4_C_3C_3	OM4_C_3D_1	OM4_C_3D_2	OM4_C_3D_3	OM4_C_3E_2	OM4_C_3E_3	OM4_C_3F_2	OM4_C_3F_3	OM4_C_3G_1	OM4_C_3G_2	OM4_C_3G_3	OM4_C_3H_2	OM4_C_3H_3	OM4_H_4A_1	OM4_H_4A_2	OM4_H_4B_1	OM4_H_4B_2	OM4_H_4B_3	OM4_H_4E_2	OM4_H_4E_3	OM4_H_4F_2	OM4_H_4F_3
OM4_C_3E_2	0.0230986935277359	0.0204961312500968	0.03244868272674	0.0212519647865299	0.0403436169759105	0.0168871882652603	0.0120009864744284	0.0108243634857531	0.0391032528867225	0.0491629142800706	0.00337434666476694	0.0103850169185629	0.0488611357398011	0.0172771443014268	0.00692710353720897	0.00519935084289628	0.0172703550100023	0.0253736939449279	0.0365810293664919	0.0409788405240251	0.0439565892898835	0.0159465055227984	0.00321368496355489	0.0128209981325031	0.0489785456729221	0.00557946386891018	0.0100104195928345	0.0162576797019441	0.0146344353706291	0.0102109061437149	0.0240015824846276	0.0547834486271731	0.0172413337818079	0.033235461906838	0.0215723673864103	0.0145668684137508	0.00872765678424218	0.0159079527819261	0.0307694235370908	0.0432768254939131	0.033746733722024	0.0248762809549906	0.0134257959613351	0.0258048314238718	0.0027293876254885	0.0187983881250216	0.0445713395620966	0.0243335339748607	0.0172758223441287	0.0377633197228959	0.0137318093543087	0.0604632606903251	0	0.0208112901805726	0.00701135205572216	0.00429261234824725	0.0235749328144764	0.0123987336477924	0.00757849389913452	0.0128187212892633	0.0364109282499165	0.016166464816452	0.00361441822648897	0.0127225468949743	0.014476323807281	0.0122167947843653	0.00803896937193858	0.00970890486229403	0.0253333704373186	0.0168948292668843
OM4_C_3E_3	0.00488651916245062	0.0402231232155265	0.0119769934997799	0.0416876894997121	0.0607864043540036	0.0369074146324029	0.010261010363773	0.0182933177874776	0.0187045339805259	0.0287857203907136	0.0233398347279726	0.0104399930662889	0.0676607920422025	0.0376249986523665	0.0198404043255851	0.0187993058737626	0.00948563866475896	0.0455893375452025	0.0565013794028741	0.061091747457633	0.0631568378935439	0.036060877419832	0.0200398892412837	0.00878428513335656	0.0293801543552703	0.0242942113356415	0.0302603416726903	0.00523418199092137	0.0062546627823428	0.010693580935689	0.00334388179909463	0.0346166299684598	0.00361196204704224	0.0529652022124809	0.0419997481977761	0.00961042897946411	0.0122071372069048	0.00528302768476191	0.0502879081002747	0.0636194951818955	0.0543596748658464	0.0450240650073964	0.0323411721867335	0.0117571827412452	0.0209440217223858	0.00223527802945607	0.0244724055663913	0.00619847313787952	0.00354245264211977	0.0182969955761793	0.00836493280894359	0.0404550531599166	0.0208112901805726	0	0.0273966035966446	0.0166664674505383	0.0405752877869457	0.0305479379080418	0.0276007089512964	0.00923338838202444	0.0158496229809448	0.00495027615479642	0.0195696660086169	0.00981611294007862	0.00801835985529835	0.00859908775419436	0.0128241975392616	0.0139588499214428	0.00704573254666595	0.00586004544996721
OM4_C_3F_2	0.0299936970017742	0.0135013438143347	0.0392064024938502	0.0143418520752495	0.0334711273399694	0.0098767403067466	0.0190010096743543	0.0134461212240283	0.0458973125627892	0.0559750980579279	0.00405791609070025	0.0169950018506229	0.0419151939737259	0.0103158759533218	0.00937513792938134	0.00918472556907694	0.0242697912448404	0.0183972421422674	0.0295801115249759	0.0340061262854091	0.0369721134444579	0.00893641739398842	0.00745956457313353	0.0189491993148397	0.0559190923294387	0.00392951224586784	0.00299936015332523	0.0230986726456392	0.0211473354802903	0.0170258863539974	0.030663360817408	0.0616492367445723	0.0237885313977187	0.0262270458083597	0.0146588224004328	0.021576312382408	0.0155914422546222	0.0227063877352705	0.0237725021913056	0.0363665040176718	0.0269807530005086	0.0178859578479199	0.00696771619703839	0.0328034459529426	0.00649406809365324	0.0252889797728423	0.0514398147353575	0.0312579460580265	0.0238593583532591	0.044695840474361	0.020697302687163	0.0673603810599892	0.00701135205572216	0.0273966035966446	0	0.0107675732287192	0.0174580915751299	0.00670326482974606	0.00111350790704514	0.0197968796277851	0.0431496699091347	0.0229420838184924	0.00999320017009286	0.0197249246319258	0.0214530352107171	0.0188376448258831	0.0148643931059467	0.0166376838136073	0.032265049623359	0.0238329466525396
OM4_C_3F_3	0.0192842805998749	0.0239573638396038	0.0284440803047359	0.0251043424861331	0.0442293610566051	0.020478689815004	0.0086969601761831	0.00856658114002348	0.0351383498311848	0.0452221907287424	0.00672458309930189	0.00623557859137147	0.0520587815678989	0.0210631192203431	0.0059755122185058	0.0038766300699484	0.0142677122781263	0.0291093046048958	0.0401996670979324	0.0446962235688978	0.0472917977096851	0.0195856860781583	0.0037780657842379	0.00852894078777856	0.0452516652607863	0.00809276720498832	0.0136916701151179	0.012363550385884	0.0104379325387235	0.00630665525721642	0.0199110346800767	0.0509157324799899	0.013068884814763	0.0367582771058003	0.0254202716182891	0.0114718794994832	0.00495379650109407	0.0119520947938928	0.0341892144081683	0.0471116356057668	0.0377314133819264	0.0285740883748297	0.0163881544986137	0.0226846907350437	0.00447806346481372	0.0146011300471463	0.0407036843468329	0.0205797125015905	0.0131243893252032	0.0340158073420507	0.0101714368999241	0.0566501795281737	0.00429261234824725	0.0166664674505383	0.0107675732287192	0	0.0259101242224876	0.0149449060090688	0.0110721556704392	0.00933551192167688	0.0323900597141481	0.0121811278800123	0.00503477585196599	0.00942316999970638	0.0109565965027373	0.00808027747683097	0.00419510448446567	0.00754813744145584	0.0215951940618868	0.0132052597613738
OM4_C_3G_1	0.0443055940759089	0.00881309629610126	0.0524395078549052	0.0128192547806177	0.0250044092731836	0.0107407534336374	0.0345788610378892	0.0224578314836581	0.0590990240412077	0.0690477880488727	0.0202084739757099	0.0312871359328078	0.0274105112438748	0.0122040394777263	0.0209610613576493	0.0224883996167988	0.0401673630847541	0.0125923957595974	0.0189227271791096	0.0236767678364266	0.0234238214858869	0.0114432295239667	0.0221620969699769	0.0318711835695376	0.0699151752629641	0.0180915960724301	0.0150540066353775	0.0375264925498785	0.0346841826733125	0.031867617618043	0.0438946040421419	0.0749739126344239	0.0371513502800669	0.0152920494052523	0.0128170920799081	0.0373711423993292	0.030733130885522	0.0369936135162898	0.0124736134030075	0.0269554575600341	0.0210922418198749	0.0119494180181197	0.0104988006674363	0.0485144448056892	0.02166223871333	0.0383421230990586	0.0649532127861728	0.0456966886328093	0.0373261901186901	0.0588103931160688	0.0358966872299129	0.0808497985647971	0.0235749328144764	0.0405752877869457	0.0174580915751299	0.0259101242224876	0	0.0111778183729019	0.016490977489307	0.0351351604194871	0.056152476489752	0.0371262987347026	0.0270464638383004	0.0352978393923095	0.0366915045171676	0.0329289726824598	0.0299716453860664	0.0330964126349684	0.0467154529715039	0.0386901294165109
OM4_C_3G_2	0.0338722904558525	0.0100621903172224	0.0425176275861984	0.0127156112371987	0.03100730452721	0.00755718086314811	0.0236388636017617	0.0135090949510528	0.0492378358498929	0.0592976382127787	0.00903263318224146	0.0206794990135336	0.0372608741680084	0.00900237596882434	0.0107424321641282	0.0118467947492216	0.0291837153995707	0.0158038795564363	0.026150851365344	0.0308551318068661	0.0326476226083316	0.00711788015281607	0.0111672050086758	0.0217699355298589	0.0597574875393999	0.00695209543736375	0.00529101150267386	0.0269769443503854	0.0244137432231081	0.0210997651955014	0.0338895702738807	0.0651327754640938	0.0269945770555168	0.0225352885589079	0.0129676753529906	0.026397152973467	0.0198617777749912	0.0264865167600954	0.0197962151173909	0.0336314574885943	0.025196662445808	0.0151534874315409	0.00218700727187969	0.0376231035789017	0.0105732984026499	0.0283308935422221	0.0549854626211544	0.035227443950831	0.0271314893998562	0.0485544641332361	0.0250761518436251	0.0709533971278996	0.0123987336477924	0.0305479379080418	0.00670326482974606	0.0149449060090688	0.0111778183729019	0	0.00562186731881081	0.0242661234856561	0.0463604691608278	0.0266580042984699	0.0158851455907688	0.0243657543737773	0.0258674731322442	0.0224224551933351	0.0190969294382941	0.0219621163073861	0.0362499101076753	0.0280072625055448
OM4_C_3G_3	0.0303506655677843	0.0129544353567306	0.0394688045271386	0.0140958022933602	0.0332116118553519	0.00941380219954304	0.0194851518644429	0.0129879348529384	0.0461745494354748	0.0562587012284709	0.00437586585005624	0.0172559232358941	0.0412903326297581	0.0100288193748266	0.00904413545355401	0.00910747324474983	0.0248356002175875	0.0180430553928845	0.0291463487621278	0.0336314965073024	0.0363998815430911	0.00851437569009122	0.00756827184118561	0.0190472721497456	0.0563023411604189	0.00358741680499886	0.00267313441259439	0.0234341758363369	0.0213479428470016	0.0173717376481257	0.03089172619201	0.0619676742571651	0.0239897809363349	0.0257376863536965	0.0144071366677303	0.0221127436119774	0.0159710600983607	0.0230197679714697	0.023225560424905	0.0360679873651718	0.0268131930443476	0.0175045095327237	0.0060392097642664	0.0333651402817141	0.00666250409556342	0.0254640813835647	0.0517623346432266	0.0316364435247161	0.0240740701546177	0.0450729181166842	0.0211306253482294	0.0677032028304336	0.00757849389913452	0.0276007089512964	0.00111350790704514	0.0110721556704392	0.016490977489307	0.00562186731881081	0	0.0202463819729078	0.0433985845381554	0.0232431195706811	0.0107537523816241	0.0202129896007102	0.0218973630877208	0.0190902070779946	0.0152295087946664	0.0172765605985589	0.0326488228471741	0.0242338966294632
OM4_C_3H_2	0.0103888195739857	0.0331918305104955	0.0199558342584616	0.0340650523904352	0.0531331686144688	0.0296439087193931	0.00102909958552986	0.0149076505224222	0.0264974212771852	0.0365005377564365	0.0158731683452169	0.00440019187391342	0.0613717092503823	0.0300900197412916	0.0144220735464895	0.012677645597794	0.00522854941038339	0.0381811680107686	0.0493593602051395	0.0537806111645496	0.056578865022747	0.0287209490505446	0.0131082581231551	0.00643896832710793	0.0361745685131688	0.0174241219853365	0.0227848548023186	0.00401443282942965	0.00497756018240722	0.00337652594388445	0.0119417624357291	0.0420440709139044	0.00640338011827228	0.0459729839831151	0.0343856285845577	0.00257801900645834	0.0044100208171179	0.00397947964472424	0.0434479589271729	0.0560765099928889	0.0464944595035459	0.0376762441948264	0.025717327600185	0.0133911558860581	0.0137927442307644	0.00788943839602737	0.0318371946365032	0.0115600002419621	0.00624722037037736	0.024964135546651	0.000949660959066309	0.0476905018658831	0.0128187212892633	0.00923338838202444	0.0197968796277851	0.00933551192167688	0.0351351604194871	0.0242661234856561	0.0202463819729078	0	0.0239248597644833	0.00432651661150773	0.0107914683422171	0.00076537904056843	0.00165774307087796	0.00378495975547921	0.00517463722135118	0.00472635025397915	0.0125464198766153	0.00414485812262123
OM4_C_3H_3	0.0136066282556981	0.0560568029281238	0.00397279821860658	0.0574638831981199	0.0765588014000256	0.0527300056610154	0.0248948745727202	0.033723746625941	0.0030024545179906	0.0129556908575648	0.0391009506894062	0.0261638478718298	0.0833517949319087	0.0534135200084471	0.0356358008466723	0.0346439786181249	0.0212256619508566	0.0614003672741092	0.0723225005089789	0.0769047861842522	0.0789189108606832	0.0518753156694504	0.0358558475766595	0.0246061486685323	0.0142790446876786	0.0401296495639392	0.0460463846119202	0.0201811181429464	0.0220800288844713	0.026204278176414	0.0125244301476919	0.0188598076735848	0.019447681495783	0.0687871793754182	0.0577778579614159	0.0230609815229411	0.0276912386318298	0.0205086885322753	0.0661050961063697	0.0794089185316843	0.0700808947507898	0.0608411982397241	0.0481743237272966	0.0153195307107118	0.0367407070867158	0.0180485529583653	0.00894452874036912	0.0126516040575325	0.0193455678119899	0.00553342774993104	0.0229754391485061	0.0247540696982312	0.0364109282499165	0.0158496229809448	0.0431496699091347	0.0323900597141481	0.056152476489752	0.0463604691608278	0.0433985845381554	0.0239248597644833	0	0.0202503151878087	0.0347102230516752	0.0242581541500684	0.0223378044937416	0.0243233017335557	0.0283762645867115	0.0283001318081112	0.0118138777278448	0.0197936185544762
OM4_H_4A_1	0.00721840713852568	0.0360588811170384	0.0162895557213531	0.0372780995503874	0.0563941789324504	0.0326330280256611	0.00534508525543521	0.0155036607321226	0.0229681085474567	0.0330514858190349	0.0189050210383633	0.00601621138976423	0.0638893207313496	0.0332405051718934	0.0161733212909734	0.014814066170891	0.00632913317425957	0.0412785028520797	0.0523260466781527	0.0568483637649746	0.0592454945814155	0.0317515280773765	0.0157642565616071	0.00564402549704194	0.0331607605498713	0.0201006246732503	0.0258704547909861	0.000768893273418465	0.00275963565219459	0.00595609258835712	0.00789448281518008	0.038749399645112	0.0023032950852501	0.048850001587162	0.037594413244048	0.0052803582121919	0.0074507673298973	0.000350682856375999	0.0462347752775872	0.0592777712380963	0.0498707010871946	0.0407376459891228	0.0283159933327398	0.0122246769746428	0.0165996138852309	0.00361655363506287	0.0285356891754224	0.0085884072162896	0.002069097641709	0.021927947346549	0.00352188211104889	0.0445022729134012	0.016166464816452	0.00495027615479642	0.0229420838184924	0.0121811278800123	0.0371262987347026	0.0266580042984699	0.0232431195706811	0.00432651661150773	0.0202503151878087	0	0.0146852583819364	0.0049661136658608	0.00336947364152813	0.00423673727814759	0.00812813576266992	0.00904497782250333	0.00961095427716144	0.00241917150574046
OM4_H_4A_2	0.0211693041928769	0.02341751092744	0.030740857426069	0.0237370130187212	0.0426492747679044	0.0197362870403251	0.0098401022378824	0.0132981176366261	0.037279529985582	0.0472580996065544	0.00687496418123806	0.00958041140030354	0.0518540925314558	0.0199060279102776	0.00989781321895968	0.00787263185181693	0.0146076799397735	0.0279713103339977	0.0392456178179193	0.0435133750711086	0.0468580187795051	0.018763600280629	0.00635307706183721	0.0125752197550064	0.0467496959923132	0.00917232078947297	0.0129309541555433	0.0146139099529608	0.0137198706401869	0.00894562285314477	0.0225673910798068	0.0527428594029493	0.0161630701905442	0.0360119085941498	0.0240600514563104	0.0120712433056485	0.00745852497912905	0.0143820234220255	0.0336507567415347	0.045647756935928	0.035915536053352	0.0275227066438375	0.0167509150010543	0.0230913896777261	0.00618677902722949	0.0177616028646268	0.0425590327271515	0.0222992215695892	0.0161348062453323	0.0356050424689163	0.0117406025715072	0.058329095653417	0.00361441822648897	0.0195696660086169	0.00999320017009286	0.00503477585196599	0.0270464638383004	0.0158851455907688	0.0107537523816241	0.0107914683422171	0.0347102230516752	0.0146852583819364	0	0.0105093021894735	0.0124019601172544	0.0112463468679072	0.00697959417727509	0.00684648996687431	0.0232643021620896	0.0149328785321663
OM4_H_4B_1	0.0106750198240005	0.0331633759545845	0.0202959038024126	0.0339457220473372	0.0529861558173678	0.029590084129101	0.000730308646683108	0.0153727218033647	0.0267870562144226	0.0367566507469358	0.0158494187334046	0.00491648094155566	0.0614026535286338	0.0299930208403071	0.0146986808596942	0.0128919231448397	0.0049110846754412	0.0380884090384725	0.0492912464874441	0.0536843817741631	0.0565784863973349	0.0286579654158866	0.0132004860301452	0.00714764703997357	0.0363242537086597	0.0174832144920755	0.0227200931485013	0.00458204875063288	0.00574234187250508	0.00376922302963108	0.012421028846878	0.0422560132059671	0.00710365593607382	0.0459293128900754	0.034267090543683	0.0021370017136016	0.00459193713387454	0.00461586156303835	0.0434280422745708	0.055944204721299	0.0463189323172703	0.0375933611340053	0.0257664922731927	0.013263706533885	0.0138417176287368	0.00856132177057549	0.0320608850062463	0.0117911880624643	0.00693502998199007	0.0251373760249712	0.00145322718331102	0.0478722883891957	0.0127225468949743	0.00981611294007862	0.0197249246319258	0.00942316999970638	0.0352978393923095	0.0243657543737773	0.0202129896007102	0.00076537904056843	0.0242581541500684	0.0049661136658608	0.0105093021894735	0	0.00192962510688657	0.00448268015368036	0.00534361841386974	0.00417670808511866	0.012759452969492	0.00447537818689614
OM4_H_4B_2	0.00876852198161169	0.0348399254966332	0.0183732874364617	0.0357217456493975	0.0547870366782347	0.0312970092792454	0.00256239555884229	0.0161205672811269	0.0248829979251172	0.0348709166033454	0.0175233501770363	0.00565096563230594	0.0629979293655887	0.0317468850649078	0.0158970838684837	0.0142137891239781	0.00403492495203767	0.0398373653317434	0.0510125827392952	0.0554357773882766	0.0582167541425484	0.0303753563416978	0.014721481416071	0.00704229469056369	0.0345186720766227	0.0190484664612917	0.024440034889971	0.00283325584823355	0.004930142010447	0.00483736954674875	0.0105151512988851	0.0403995202003165	0.0056468399518692	0.0476227779463378	0.0360423285011557	0.00201285636465998	0.00600982888169864	0.00302804817354302	0.045092857890641	0.0577312926894937	0.0481447278263876	0.0393318750192924	0.0273423407391417	0.0118474831451077	0.0154235289838435	0.00697279702266154	0.030195138192328	0.00991655858512556	0.00543142958069712	0.0233099466285838	0.000795354239411352	0.0460395956527837	0.014476323807281	0.00801835985529835	0.0214530352107171	0.0109565965027373	0.0366915045171676	0.0258674731322442	0.0218973630877208	0.00165774307087796	0.0223378044937416	0.00336947364152813	0.0124019601172544	0.00192962510688657	0	0.00457099109495319	0.00677411090329871	0.00608437149868407	0.0108980838680445	0.00254745916149201
OM4_H_4B_3	0.011454480299407	0.0318561750343247	0.0203858206829471	0.0331606028669759	0.0522784218903421	0.0284576745873206	0.00422303755510289	0.0116698059725148	0.0270953871003007	0.0371874316174439	0.0147843411700011	0.0018447863866396	0.0596600863803899	0.0291084234120531	0.011973181922448	0.010577770654787	0.00860576476663696	0.0371211873002419	0.0481339496022019	0.0526765335644325	0.055018512633521	0.0275875235463258	0.011568930121724	0.00266752605033422	0.0373858083917686	0.0158909818487614	0.0217348843523128	0.00460064182792785	0.00247708183147351	0.00236369289935433	0.0118316972725878	0.0429241610325944	0.00502852322047051	0.0446436636055085	0.0334750193423855	0.0062606119263664	0.00379214748418327	0.00407481265565579	0.042017253073284	0.0551414813407725	0.045803736174099	0.0365714225473797	0.0240872478791524	0.0159909251730895	0.0124309295323502	0.00660153974194897	0.0327201813367051	0.012818276769278	0.00505989444841123	0.0261582193763523	0.00392029802961131	0.0486959390859198	0.0122167947843653	0.00859908775419436	0.0188376448258831	0.00808027747683097	0.0329289726824598	0.0224224551933351	0.0190902070779946	0.00378495975547921	0.0243233017335557	0.00423673727814759	0.0112463468679072	0.00448268015368036	0.00457099109495319	0	0.0043035069591775	0.00710339188505298	0.013841297621471	0.00588184890796636
OM4_H_4E_2	0.0151337861851257	0.0281409463651359	0.0244145693293089	0.0291982080728742	0.0483133486112606	0.0246415880000721	0.00463735991683592	0.0105976490873853	0.0310799151349235	0.041151328861887	0.0108602574610594	0.00260309458173259	0.0562437464661357	0.0251779321755974	0.00939823015791401	0.00755027698780105	0.0102491919597237	0.0332457598704607	0.0443660354648472	0.0488409981378642	0.0514821970526663	0.023738154301765	0.00794881294717428	0.00572976127279269	0.0410894770741279	0.0122835652957976	0.0178221090113079	0.00824064689331164	0.00677898387075253	0.00217317282568925	0.0159753936850877	0.0468065030846935	0.00930558746571161	0.0409384799828126	0.0295161740575078	0.00745557714749361	0.000765066394518161	0.00787256072967771	0.0383782214201201	0.0512177872398447	0.04176007381325	0.0327203946281204	0.0205773270426862	0.0185614194796379	0.00867258052602613	0.0108917741554889	0.0365900658294439	0.0164109175756349	0.0093116504612389	0.0298541765076279	0.00598488167444183	0.0525198660082362	0.00803896937193858	0.0128241975392616	0.0148643931059467	0.00419510448446567	0.0299716453860664	0.0190969294382941	0.0152295087946664	0.00517463722135118	0.0283762645867115	0.00812813576266992	0.00697959417727509	0.00534361841386974	0.00677411090329871	0.0043035069591775	0	0.00480727988079667	0.0174232516671966	0.00901504798892602
OM4_H_4E_3	0.0146958339009571	0.0301314326032073	0.0243534434106315	0.0305749174706431	0.0494842991926784	0.0264792802166018	0.00370105372587951	0.0152809034178079	0.0307574985837354	0.0406510872060773	0.0130463373041188	0.00634826279196942	0.0585305118872262	0.0267184889238205	0.0134721679781312	0.0114114819299528	0.00776371785012244	0.0347963202802691	0.0460601983164452	0.050347917925838	0.05358889639723	0.0255178625930757	0.0110545828221791	0.00950138930245775	0.039977530249744	0.0150155240328916	0.019623094665514	0.00873275835320744	0.00916567944103902	0.00503009380409099	0.0165950935530346	0.0460499539273308	0.0110286790649821	0.0427947995199034	0.0308978362562881	0.00531561067073039	0.00445155140294702	0.0087003135030047	0.0403904771038347	0.0524856404343457	0.0427381746173017	0.0343380980122476	0.0231149568596623	0.0162513475302919	0.0114494199925585	0.0125626351066919	0.0358959639392121	0.0157206153940988	0.0109015420389284	0.0288779712763178	0.0056083402355927	0.051588277255734	0.00970890486229403	0.0139588499214428	0.0166376838136073	0.00754813744145584	0.0330964126349684	0.0219621163073861	0.0172765605985589	0.00472635025397915	0.0283001318081112	0.00904497782250333	0.00684648996687431	0.00417670808511866	0.00608437149868407	0.00710339188505298	0.00480727988079667	0	0.0166491809008385	0.00860256636134087
OM4_H_4F_2	0.00242213107679599	0.0455401322212045	0.00799788758332516	0.046569385182217	0.0656463681899863	0.0420565846036177	0.0134441765335761	0.0248234896131242	0.014128739302386	0.0240176216353774	0.0282801342337546	0.0155788679913072	0.073464653981211	0.042572602369096	0.0257753727940618	0.0244135506941841	0.00941293652562195	0.0506472127499043	0.0617670430738876	0.0662343339486625	0.068794205617603	0.0411528781978861	0.025272707719145	0.0149667851821427	0.0236752266376334	0.0296216154024433	0.0352340450703602	0.00928158817979247	0.0120776301312443	0.0152897144757926	0.00488970503377123	0.0295076148216353	0.00979367695398609	0.05833129965189	0.0468888262045384	0.0113490888551161	0.0166842596650471	0.00976937037723852	0.055749595822033	0.0685748208350602	0.0590249186867201	0.0501273066132395	0.0378736612929391	0.0058259195015171	0.0260627014858214	0.00900694951115123	0.0193048693338868	0.00102320418719318	0.00956740633898398	0.0124390479718469	0.0116154700246159	0.0351570096943905	0.0253333704373186	0.00704573254666595	0.032265049623359	0.0215951940618868	0.0467154529715039	0.0362499101076753	0.0326488228471741	0.0125464198766153	0.0118138777278448	0.00961095427716144	0.0232643021620896	0.012759452969492	0.0108980838680445	0.013841297621471	0.0174232516671966	0.0166491809008385	0	0.0084403490051962
OM4_H_4F_3	0.00624489643038876	0.0371514810907234	0.0158276548303647	0.0381359840172828	0.0572207893723912	0.033643525994537	0.00510231546974093	0.0175046640133395	0.0223538295833869	0.0323603143581032	0.0198605463405255	0.00741091119884963	0.0652035723326465	0.0341410393603167	0.017771586684387	0.0162309332001036	0.00403042854617399	0.0422217186482738	0.0533629045673201	0.0578170721669114	0.0604728252836816	0.0327334952810264	0.016926971494305	0.00781073245132511	0.0321058714577822	0.02127503787225	0.0268074714136675	0.00166125667337865	0.00506217726005439	0.00692127620286941	0.00805284671299951	0.0379217918442081	0.00446870418132497	0.049944314814907	0.0384556098855128	0.00377504719852269	0.00826622828126707	0.00227224898515121	0.0473845410261155	0.0601500089875917	0.0506053047629593	0.0417055767977651	0.0295573532383722	0.0101229382823482	0.0176823396465655	0.00535990500629954	0.0277089544533852	0.00744100177298319	0.00417990149688065	0.0208769146274254	0.00319904749589398	0.043589184779892	0.0168948292668843	0.00586004544996721	0.0238329466525396	0.0132052597613738	0.0386901294165109	0.0280072625055448	0.0242338966294632	0.00414485812262123	0.0197936185544762	0.00241917150574046	0.0149328785321663	0.00447537818689614	0.00254745916149201	0.00588184890796636	0.00901504798892602	0.00860256636134087	0.0084403490051962	0
