	OM4_B_B_2	OM4_B_B_3	OM4_C_1A_2	OM4_C_1A_3	OM4_C_1C_1	OM4_C_1C_2	OM4_C_1C_3	OM4_C_1D_1	OM4_C_1D_2	OM4_C_1D_3	OM4_C_1E_1	OM4_C_1E_2	OM4_C_1E_3	OM4_C_1F_1	OM4_C_1F_2	OM4_C_1F_3	OM4_C_1G_1	OM4_C_1G_2	OM4_C_1G_3	OM4_C_1H_1	OM4_C_1H_2	OM4_C_1H_3	OM4_C_2A_1	OM4_C_2A_2	OM4_C_2A_3	OM4_C_2B_1	OM4_C_2B_2	OM4_C_2B_3	OM4_C_2C_1	OM4_C_2C_2	OM4_C_2C_3	OM4_C_2D_1	OM4_C_2D_2	OM4_C_2D_3	OM4_C_2E_1	OM4_C_2E_2	OM4_C_2E_3	OM4_C_2F_1	OM4_C_2F_2	OM4_C_2F_3	OM4_C_2G_1	OM4_C_2G_3	OM4_C_3A_1	OM4_C_3A_2	OM4_C_3A_3	OM4_C_3B_1	OM4_C_3B_2	OM4_C_3B_3	OM4_C_3C_1	OM4_C_3C_2	OM4_C_3C_3	OM4_C_3D_1	OM4_C_3D_2	OM4_C_3D_3	OM4_C_3E_2	OM4_C_3E_3	OM4_C_3F_1	OM4_C_3F_2	OM4_C_3F_3	OM4_C_3G_1	OM4_C_3G_2	OM4_C_3G_3	OM4_C_3H_1	OM4_C_3H_2	OM4_C_3H_3	OM4_H_4A_1	OM4_H_4A_2	OM4_H_4A_3	OM4_H_4B_1	OM4_H_4B_2	OM4_H_4B_3	OM4_H_4E_1	OM4_H_4E_2	OM4_H_4E_3	OM4_H_4F_2	OM4_H_4F_3
OM4_C_3C_1	0.00905757879479845	0.0101592482580599	0.00360283878666552	0.0140222883467774	0.02060942281884	0.00931110050394086	0.0131719352116307	0.0220032918454241	0.0141502829088537	0.0180978300933406	0.0246672658133499	0.0145292763089567	0.0212077028223547	0.0219522478294799	0.015222083337759	0.0278745823725612	0.0232239698086796	0.00943713419463888	0.022046277462702	0.033908984309741	0.0106439581455457	0.0211035201264769	0.00690026595101184	0.01907916537545	0.0135623375563096	0.00640682490652373	0.0196197655098219	0.0275562572563232	0.0121995173046275	0.0102159643818697	0.0106697402234975	0.0113106306907033	0.0140780810844464	0.0183071986218747	0.0120872777165825	0.0138125548263792	0.0247020245631178	0.00482800537180873	0.0193798046105789	0.0216551871069565	0.0207225755597421	0.0168825523421371	0.0124792405750225	0.0172888481832217	0.0428559624570466	0.011163661569415	0.0241799883976165	0.01322415007545	0	0.0193737430439785	0.0149219111111835	0.00433649387784339	0.0126682722510284	0.0219819120899443	0.0186667637330096	0.0171069473713723	0.00905263678710881	0.0176919607056963	0.022358554426196	0.0186002389956661	0.0265514248097471	0.020300055615339	0.000955498848013527	0.00990827588236571	0.022871565847472	0.0107826986084557	0.0208918406226128	0.0257663324910305	0.0128816729461216	0.0210267135091725	0.0116650892328185	0.00907251804784333	0.0171268951205942	0.0177221938568958	0.0176502186454547	0.0201834846684703
OM4_C_3C_2	0.0103619222728532	0.0157834421438022	0.0186937179047147	0.00901011189172354	0.0395774346536762	0.0136088152361762	0.0116252598290073	0.040473570615593	0.00778352303997512	0.00299012526783765	0.0433553244512957	0.00729072546775593	0.00286833980343142	0.0408002166229689	0.00847948908210925	0.00956523788485349	0.0394307244811832	0.0110602171952876	0.0048303527192662	0.0523518784833355	0.0121047456143728	0.00212312023709267	0.0257064741399425	0.00607959956404719	0.0176995089740683	0.0256667474813176	0.00652332205734919	0.00837322956594588	0.0296746432093362	0.00929337111399841	0.0108817418576346	0.0286319237595241	0.0193540301392025	0.00586788428751977	0.0313403062987629	0.00635850852115562	0.0116098284355694	0.0208311946792991	0.00283997144145063	0.00536286098341965	0.0375181335370293	0.00816079873456439	0.0300522810100084	0.00292448987275157	0.0236645491631279	0.0141413456780454	0.00503500535452352	0.0114349146895679	0.0193737430439785	0	0.0110881741157586	0.023414614297911	0.010433649474231	0.010426240233627	0.00698641008971065	0.0136672578854093	0.023747478758944	0.0114539144394652	0.00341429615925471	0.0355326401787983	0.0374418632496007	0.0320651277124021	0.0191619709453358	0.010349509183699	0.00430705304938367	0.0277709233341844	0.00739801903121141	0.00899161453132531	0.00851436436220689	0.0089513331297127	0.020213343309752	0.0136251485212166	0.00630828226976853	0.0111223630482621	0.00529414251650754	0.0117380727124367
OM4_C_3C_3	0.00864170054731731	0.00791849344720888	0.013862107945792	0.00888999933434947	0.0322548923512123	0.00693771579718092	0.00577452151954446	0.0353531115907934	0.00411213232595381	0.00822346609249464	0.0376774839557725	0.00446908803769905	0.0122190575692577	0.0349683414515558	0.00401085845829679	0.016217913719693	0.0360763999870921	0.00894741180386706	0.0103680017561196	0.0462751490765532	0.0048864091465143	0.0120767560714174	0.0195116500240516	0.00881696563828366	0.00770421993030894	0.0207658969588765	0.0109476803610227	0.0185477743540305	0.0241201309072573	0.00914200783255021	0.00464597343481163	0.0207000665504552	0.0108184047930617	0.00743233147185189	0.0250198513481124	0.0060625865293942	0.0110442749659685	0.0165623067025912	0.00901223260581692	0.00942966983592583	0.0324449162225068	0.00668138792305264	0.0266878620176427	0.0103881206022527	0.0324410855787629	0.0168198004594344	0.0143830516922145	0.00829234582928305	0.0149219111111835	0.0110881741157586	0	0.0177937223739847	0.00322686626561376	0.0138360331296788	0.00832972793527199	0.011361101828114	0.0156728051869999	0.00645274026106812	0.0129418535077009	0.0268218234792165	0.027410905088968	0.0220029935598935	0.0152720647750561	0.00812768123812014	0.0119616113659834	0.024758545356584	0.0107215205861639	0.0161966787384592	0.0128700059624576	0.0146454998878142	0.012383068111324	0.010442575820171	0.00664424654296974	0.0121877003566249	0.00606024867764508	0.0108539327736163
OM4_C_3D_1	0.0131280538077085	0.0126820561151456	0.00664382683356757	0.0180113085366925	0.016364802031709	0.0124940051202715	0.0165095406077408	0.0182183153406506	0.0175993824461567	0.021982808213322	0.0206797821830648	0.0181758253312327	0.025304828061236	0.0179066510518188	0.0184185036600676	0.0317995322338113	0.0203845421154212	0.0135243872917645	0.0257642492044267	0.0298372370698788	0.013852057708276	0.0251707600843521	0.00258804908031884	0.0229613445341218	0.0152552938403492	0.00313052051519188	0.0236549474658031	0.0316545108410694	0.00861857685120083	0.014225634170154	0.014014788288842	0.00833707395639408	0.015744298062753	0.0221061548124334	0.0079744098928966	0.0176196657996877	0.0280719695937861	0.00502639985793223	0.0231986139001927	0.0253248248920404	0.0172294517529621	0.0205686848045287	0.0100540457616147	0.0214413837202437	0.0468221453012396	0.0147425347858264	0.0281138622043993	0.0168739807765711	0.00433649387784339	0.023414614297911	0.0177937223739847	0	0.0159614807713057	0.0259286513003506	0.0224843937908464	0.0205296062076815	0.00703805789002959	0.0209245375781019	0.0264274600771546	0.0153139193352104	0.0249973756801497	0.0187384246481431	0.00485094293728521	0.0139476592054756	0.0267313046349529	0.00895038805447117	0.0247922098996449	0.0298743148757689	0.0171570874362178	0.0251902865263721	0.0131013913364941	0.0128723111235792	0.0209092276612954	0.0215943605241477	0.0212857000636285	0.0237457382383224
OM4_C_3D_2	0.00600088982112519	0.00589913276345807	0.0112757865727578	0.00615740513367312	0.0310119579750681	0.00427399014508624	0.00329101333466876	0.0339239718980094	0.00387108265969643	0.00779814902935141	0.0363516379718808	0.00317360965176736	0.0115651380964092	0.0336033792752465	0.00507375563941808	0.0166184418849197	0.0347314466168874	0.00579653500138351	0.0110800109000063	0.045201203744253	0.00224647932425619	0.0115550910852721	0.0179399337245098	0.00801115186512039	0.00743027738549922	0.0187882890981517	0.00964800360616235	0.0184345265319036	0.0229675237721163	0.00697174212215282	0.00254463739885606	0.0192784314119092	0.00966130116063433	0.00685480508580553	0.0233711749775115	0.00463399226158833	0.0121653484901532	0.014958144183315	0.00907947729107443	0.0102376179846334	0.0314851337472469	0.00545836794144226	0.0248124053070775	0.0089410814606117	0.0331148578087161	0.01462746671287	0.0145750609763837	0.00548013826411158	0.0126682722510284	0.010433649474231	0.00322686626561376	0.0159614807713057	0	0.0124650440242912	0.0074437182240957	0.0092764694382877	0.0150966836097545	0.00602018049452144	0.0125506023217268	0.0257403479110846	0.0272149766963331	0.021682708978915	0.0129536295292471	0.00503201358975361	0.0123246897672314	0.0228729788863717	0.00996671558654962	0.0155937624689583	0.0104455059367394	0.0128616820176692	0.0106224464602179	0.00726665382933046	0.00572670866883806	0.00993661005735752	0.00634738811295279	0.00976960219183275
OM4_C_3D_3	0.0143104454768474	0.015288744496797	0.0196364166561615	0.0080296979221177	0.0410235305709125	0.0143249828847146	0.0107515689222035	0.043911135871729	0.0130822592392199	0.00974072881212361	0.0464901935270421	0.0107366579615112	0.00831175768908214	0.0437072395555314	0.0143292610532037	0.0105128757120664	0.0445829701475168	0.0126960645904493	0.0114738876440784	0.0556887673912548	0.0137478956946789	0.00930277068738222	0.0282731946861978	0.00588251361292775	0.0168903300918994	0.0281458700409098	0.00410157178328098	0.0137832217474717	0.0338385193051754	0.0147793807458062	0.0142879028596557	0.0288358056667142	0.0165249402892558	0.00733376895680708	0.0330353175440346	0.0117998861232167	0.00969218588775249	0.0252868819997685	0.0108134485048955	0.0108256906040095	0.0423766044645065	0.00719713662966888	0.0338907210540225	0.00900337982860774	0.0274149449020464	0.0201966479794242	0.012802947729087	0.00933576346075424	0.0219819120899443	0.010426240233627	0.0138360331296788	0.0259286513003506	0.0124650440242912	0	0.00580652471223733	0.00738046948122436	0.0269329959709506	0.0087691062892163	0.0091375264110986	0.0349121145944835	0.0341608632539436	0.0300035148668024	0.0219835575480472	0.0124750673604521	0.0110640880240774	0.031928937017164	0.00410922187404359	0.00631016411278511	0.0135442775490183	0.0035544154914582	0.0178666710651698	0.0131931610389241	0.00777448765867931	0.00479611677829637	0.0107167810211878	0.00467321779249118
OM4_C_3E_2	0.0103504911493765	0.0117940482848483	0.0168368250360226	0.00548135485513821	0.0378458936759593	0.01047252111877	0.00692247635447921	0.0405369800292317	0.00751295972600889	0.00492797496540018	0.0431045427081882	0.00529779158024755	0.00611834830895942	0.040354235208099	0.0085926465144404	0.0100970417571197	0.0409503442348986	0.00946116573412511	0.00734565170575305	0.0521362432366446	0.0092288712208006	0.00666502844007495	0.024703889120812	0.00104582268122218	0.0130702445219153	0.0250137463778925	0.00286473764929255	0.0130182243262701	0.0298407781984473	0.010633512616032	0.00934475755258249	0.0258245219841249	0.0139941109691191	0.00169785469703554	0.0299464666323623	0.00671618294675473	0.00733292770516655	0.0213205783661332	0.00620123774731998	0.0064226001521593	0.0383093344704915	0.00223379782871489	0.0307385930308415	0.00579852588050885	0.0274815178524821	0.0173361613232078	0.0102054425426558	0.00680588436917372	0.0186667637330096	0.00698641008971065	0.00832972793527199	0.0224843937908464	0.0074437182240957	0.00580652471223733	0	0.00756763452544906	0.0224809261569568	0.00507243323268706	0.00708048677249609	0.0321447718880905	0.0320639125372115	0.0272932554602069	0.0187383713283999	0.00886844405803853	0.0077838339637536	0.0286900871485172	0.0025248049847099	0.00830508842477062	0.0110443404267096	0.00676054775223429	0.0155067277085556	0.0108326614051044	0.00211843865419094	0.00615715747326933	0.0051268593929598	0.00494151613539817
OM4_C_3E_3	0.0116835447897854	0.00927251106060866	0.0141299288873754	0.00585315277854706	0.0345530141099169	0.00922746887231431	0.00617679104129475	0.03851790376415	0.0119632435882164	0.0118109775219349	0.0408237043186857	0.00959448201318792	0.0129016700975286	0.0379626970934993	0.0134347572745277	0.0166351781922355	0.0402961217712994	0.00921355264855352	0.0148880148982314	0.0499097988889178	0.00953852102074519	0.0136019545376553	0.0226846061066912	0.00845381945074513	0.0110741732014044	0.0228099263429548	0.00814065422160392	0.0197697744233434	0.0288432500282864	0.0130940481527496	0.0110920284648291	0.0221097062338092	0.00964900272433726	0.00892466908852256	0.0269583469257543	0.0111451190040936	0.0123380385204746	0.0210595622990486	0.0133947272769597	0.0139177854188917	0.0375652872260736	0.00654407303516584	0.029322299070216	0.0113460643578888	0.0341722744460327	0.0190953592031349	0.0175250990706942	0.00454832085651731	0.0171069473713723	0.0136672578854093	0.011361101828114	0.0205296062076815	0.0092764694382877	0.00738046948122436	0.00756763452544906	0	0.0215698913823591	0.00614638700949468	0.0140556072620599	0.0278161820049271	0.027166905000479	0.0229632948679205	0.0173390264564871	0.009299481776663	0.0152960941391283	0.0276318992377363	0.00843367673774274	0.013375107904995	0.0134492037623705	0.00896267299596183	0.0107618135056543	0.00821282085889315	0.00835033059058073	0.00382847949627997	0.0116974482010214	0.00456223894955661
OM4_C_3F_1	0.0144908113685988	0.012398665220088	0.0106095258957382	0.0193040673980693	0.0173702037692945	0.012668755272153	0.0163987519845989	0.0206376903664108	0.0165825651162199	0.0217881176098445	0.0225477641209554	0.0176921061563	0.0257329977426818	0.0198976117193279	0.0167363279048614	0.0313574163995112	0.0228712184863139	0.0153104589447224	0.0248367626381904	0.0307877064094512	0.0133141653003833	0.0254774757709126	0.00651903252577076	0.023009858587828	0.0130059244911299	0.00955738158622874	0.0243569213271265	0.031987185081823	0.00985929713333721	0.015410821086915	0.0133608037079658	0.00918467692717411	0.0148941427294144	0.0218471929871016	0.0112867242734588	0.0175478070561803	0.0265692889525265	0.00801220625977817	0.0227247132530482	0.024279315035216	0.0179787450152163	0.0204368660458969	0.0149305050125108	0.0223277546815378	0.0464291602068589	0.0181927915715629	0.0278868715951288	0.0178570406974443	0.00905263678710881	0.023747478758944	0.0156728051869999	0.00703805789002959	0.0150966836097545	0.0269329959709506	0.0224809261569568	0.0215698913823591	0	0.0200903310922208	0.0266808940371511	0.0150041803429522	0.0226057525011611	0.01612614173548	0.00979362715689903	0.0153357555948167	0.0262033328762998	0.0139368339876699	0.0249856049664531	0.0304740578738512	0.0196629840301583	0.0268452307086286	0.0133462728491478	0.0151922530250596	0.0207140721660053	0.0231581000378287	0.0204086068084023	0.0239587926283728
OM4_C_3F_2	0.0110379853420346	0.00872082154204003	0.0154515948720778	0.0067995328878948	0.035179615691508	0.00845459469352309	0.00455286661038316	0.0390613334701874	0.00820030098860461	0.00875335766895399	0.0413377945981437	0.00620766400355307	0.0110786141074775	0.0385142503064084	0.00903265271076649	0.0139875381372542	0.0403983477287504	0.00970682864893059	0.0109185891940825	0.0501724288206562	0.00743742264134573	0.0114872084010314	0.0228730630286157	0.00606644279641063	0.00878301540402887	0.0236837604177532	0.00757674040878868	0.0178248117418951	0.0284282077391211	0.0120047553026602	0.00854016798598646	0.0227819078237147	0.00966163925048279	0.0056703965403742	0.0278258991883567	0.00849024834929682	0.00787068970105294	0.0206388188320422	0.009961875269564	0.00970307393595755	0.0370668754840323	0.00353336955389378	0.0301261112817496	0.0101176504755046	0.0316862376643055	0.0194078214706579	0.0146449432017576	0.00583153950129168	0.0176919607056963	0.0114539144394652	0.00645274026106812	0.0209245375781019	0.00602018049452144	0.0087691062892163	0.00507243323268706	0.00614638700949468	0.0200903310922208	0	0.0119506737483503	0.0285388122639854	0.0272554679401689	0.0227257739879211	0.0180172933520823	0.0092079983328461	0.0119510566453149	0.0282853240770589	0.00684383687779908	0.0126993488811663	0.0138704869505595	0.0107459490904335	0.0118509953978133	0.0101136436614848	0.00518304401733301	0.00756483355356755	0.00755532091135018	0.00474635791136879
OM4_C_3F_3	0.0133184915942554	0.0178028509375799	0.0213518200999606	0.0105155836096168	0.042501742885039	0.0158819620991601	0.0132190499508765	0.0437138378013541	0.0103448159616091	0.00497632877894018	0.0465649315481295	0.00942106351802488	0.00134167737818379	0.0439746994222717	0.0109029406408721	0.00636330807752759	0.0427990756161414	0.0135510660180413	0.00456397856080978	0.0555896776295552	0.014400540856273	0.00132037714209099	0.0287364873529266	0.00603511332362802	0.0193783336612973	0.0287101842312154	0.00601561872036962	0.00606528231987973	0.0329360928289142	0.0124838325257265	0.0135055214272396	0.0312129738479076	0.0207789275919003	0.00643182226618193	0.0342905103675644	0.00915154533220886	0.0101986930498484	0.0240883385024639	0.0045072929861922	0.00510985638911503	0.0408656797770074	0.00894671173805001	0.0332866071662464	0.00520054190545717	0.0212165073628071	0.0172568475691254	0.00376419572721972	0.0128819892231318	0.022358554426196	0.00341429615925471	0.0129418535077009	0.0264274600771546	0.0125506023217268	0.0091375264110986	0.00708048677249609	0.0140556072620599	0.0266808940371511	0.0119506737483503	0	0.0379555916238872	0.0388895488028628	0.0338445772659884	0.0221801744517387	0.0128945260899731	0.0030528317762318	0.0310263435210925	0.00632356478735824	0.0059865682551537	0.0113120993223472	0.00802800745756836	0.0219719432578322	0.0157774458171041	0.00735322787893417	0.0113011673108709	0.00698569913067944	0.0112396114014969
OM4_C_3G_1	0.0257915325936315	0.0203745386613533	0.0181769679851965	0.0283153198485266	0.0105543810020886	0.0220851498598683	0.0252284761371271	0.0203477004260818	0.0286871164138696	0.0333349602990389	0.0203751206811126	0.0287840458935663	0.0368039502192519	0.0178471361886435	0.0292649686021276	0.0420321549034459	0.0271549449884667	0.0251148536669174	0.0367597523474984	0.0271306203722079	0.0236778216877946	0.0368822303229833	0.0137302578006841	0.0329658903237984	0.0203418604384366	0.0155267101035419	0.0338306790101929	0.0438213707251305	0.0171291562857923	0.0274207464212415	0.0249128384369801	0.00731718812715205	0.019379416708069	0.0322014970337253	0.0109069066419576	0.0293044183152843	0.0359473937679311	0.0199309369970399	0.0346581258783331	0.0359129224584533	0.0222582277852099	0.0299389470089625	0.0203929110830008	0.0334197458247824	0.0587963916798945	0.0297355821276627	0.0400963428272988	0.0259931843962729	0.0186002389956661	0.0355326401787983	0.0268218234792165	0.0153139193352104	0.0257403479110846	0.0349121145944835	0.0321447718880905	0.0278161820049271	0.0150041803429522	0.0285388122639854	0.0379555916238872	0	0.0142070651734345	0.0104915085579992	0.0193839557867618	0.0255491778551764	0.0380291721408286	0.0210464613921352	0.0343647600399808	0.0401028370035924	0.030648354336021	0.0354337198917654	0.0171721980503024	0.0232229299258332	0.0310290428567851	0.0305388807078301	0.0320318100682474	0.0314225853349974
OM4_C_3G_2	0.0300817855735915	0.0221823630674156	0.0246658227349345	0.0299902602929962	0.0244791549579332	0.0247039978764969	0.025988948060932	0.0343730961145877	0.0307174173139565	0.0346912528755483	0.0343430244788523	0.0302519735342534	0.0378843503127423	0.0318822730848833	0.0310622298961152	0.0410108934599699	0.0406745521322403	0.0287357346700866	0.0372280143612785	0.0402968098224316	0.0258577206087308	0.0381587314275228	0.0243635132796203	0.0330669098409471	0.0198848835854381	0.0265389608275594	0.0341356939044673	0.0448876407184677	0.0290909600172119	0.0319046164824254	0.0276861970289766	0.0174399522216592	0.0183407561808	0.0324738440436219	0.023999788396054	0.0317550806280347	0.0333040743322316	0.0289726783840359	0.0359267748857957	0.0360559289336026	0.0352547829695731	0.0300167058325661	0.0329681172596644	0.0355683184367369	0.0585763748010504	0.0369104860595616	0.0412713886600819	0.0271765011984886	0.0265514248097471	0.0374418632496007	0.027410905088968	0.0249973756801497	0.0272149766963331	0.0341608632539436	0.0320639125372115	0.027166905000479	0.0226057525011611	0.0272554679401689	0.0388895488028628	0.0142070651734345	0	0.00653038242789639	0.0274734822803027	0.0289579499343166	0.0386444454503186	0.0329733572430192	0.0338654721638713	0.0395691671380549	0.0352815511377339	0.0360241649250308	0.018274807938764	0.0266669214711018	0.0315608504492605	0.0308364422587399	0.0329834594387782	0.0298312548746798
OM4_C_3G_3	0.0241321270344653	0.0165793380081113	0.0186814186807167	0.0248587094010959	0.0205779251532079	0.0189739535705877	0.0208119011408014	0.0295922988698631	0.0250531929030358	0.0293830485450428	0.0300289675369178	0.0248165108417587	0.0328152927270771	0.0273886637388937	0.0254058209142571	0.0365974104405539	0.0352058954137141	0.023046167423134	0.0321326379312341	0.036836473807274	0.0201491124772175	0.0329966470139021	0.0181716775994123	0.0282453498034777	0.0145731025297103	0.0205176723417273	0.0294079021295357	0.039851060068342	0.0230875783131876	0.0258940245898358	0.0218285240668548	0.0116715789372657	0.0135370067754456	0.0275141408941275	0.0186120395052483	0.0260997766302492	0.0293026626621367	0.0225232008624438	0.0306155690261275	0.0310455634366578	0.0298412266014674	0.0251338063835378	0.0271272770218581	0.0302049556623416	0.053951313072902	0.0307177655150611	0.0360729848356068	0.0221345497818412	0.020300055615339	0.0320651277124021	0.0220029935598935	0.0187384246481431	0.021682708978915	0.0300035148668024	0.0272932554602069	0.0229632948679205	0.01612614173548	0.0227257739879211	0.0338445772659884	0.0104915085579992	0.00653038242789639	0	0.0212391125257571	0.02324954392231	0.0335698522635813	0.0269385136138561	0.0293324129123166	0.0352036155672449	0.0294900979170077	0.0314929476516428	0.0130550746178057	0.0211790845368323	0.0265088941606579	0.0263912773265194	0.027688137151499	0.025770788774362
OM4_C_3H_1	0.00893254653032678	0.0107544466441063	0.00408832309268484	0.0140361150852944	0.0210728574261747	0.00972935802706395	0.0134940469622719	0.0220428236895426	0.0142469624926709	0.0180245757149341	0.0247933193918773	0.0146347306846739	0.0210322121315381	0.0221178160033586	0.0153541797993137	0.0278105486503032	0.0229818176266997	0.00941844416457109	0.02199998339978	0.0340679966224189	0.011000140125067	0.020916364297174	0.00740728491522802	0.0191073812292938	0.0142783598904333	0.00655515181758085	0.019574301625842	0.027268631836159	0.012352450510496	0.00997556808095288	0.0109007820601789	0.0121202188643473	0.0147894770263406	0.0183622538969761	0.0124914825792665	0.0137833653650477	0.0249228958896267	0.00470787958983504	0.0192938538928461	0.0216599615685729	0.0207439518348849	0.0170281619391085	0.0121878418871486	0.0170790584255715	0.0425690938097711	0.0103587150466879	0.0239713817592148	0.0134182141419434	0.000955498848013527	0.0191619709453358	0.0152720647750561	0.00485094293728521	0.0129536295292471	0.0219835575480472	0.0187383713283999	0.0173390264564871	0.00979362715689903	0.0180172933520823	0.0221801744517387	0.0193839557867618	0.0274734822803027	0.0212391125257571	0	0.0099056821895076	0.022762301598189	0.010394088058398	0.0209197296335301	0.0256499005409593	0.012396688923239	0.0208773774540761	0.0123989567957261	0.00920022654912948	0.0171989931420279	0.0177547507590151	0.0176930198487435	0.0203799229842087
OM4_C_3H_2	0.00240628215723345	0.00686611622741851	0.00848130417950115	0.00449764777193563	0.0298627649226596	0.00440567332320087	0.00527546835647013	0.0318525393687471	0.00637358641504529	0.00879477495831143	0.034519314485359	0.005507469492115	0.0116745004572386	0.0317987838150687	0.00815420496854127	0.0181245006247738	0.0323482393863847	0.000966866532028092	0.0129969853061508	0.0436800826046608	0.00437333972394617	0.0117367314761046	0.0163251546409527	0.009220033026726	0.0104946980886107	0.0162946980243854	0.00975040084225814	0.0185442801194498	0.0214590685464073	0.00414075878455753	0.00426741002679418	0.0185807454918445	0.0113800919264172	0.00858679536668862	0.0216058765909881	0.00510163441567608	0.0154740519356457	0.0128282319559373	0.0103511557462304	0.0125024110838701	0.029944451905297	0.00733807673055901	0.021907832302033	0.00796557380779518	0.0339618453443667	0.0106332263576702	0.0152836747766654	0.0048400345368016	0.00990827588236571	0.010349509183699	0.00812768123812014	0.0139476592054756	0.00503201358975361	0.0124750673604521	0.00886844405803853	0.009299481776663	0.0153357555948167	0.0092079983328461	0.0128945260899731	0.0255491778551764	0.0289579499343166	0.02324954392231	0.0099056821895076	0	0.0136592227993651	0.0198974785317777	0.0110237801713359	0.0159366800918771	0.00650512508454335	0.0116701068782558	0.0109880390581408	0.00381946169118969	0.00744025239688996	0.00890490096048015	0.00868863109201051	0.011116255148557
OM4_C_3H_3	0.0138757211162103	0.0179833965031493	0.0220689796128677	0.0118088164788514	0.0426060511566317	0.0161390097459112	0.0135436043031384	0.043922115355039	0.00966598313198401	0.00488829065875033	0.0467088811217685	0.0092679361274013	0.00388979976761169	0.0441387052413725	0.00969663688041779	0.00620775438725217	0.0429442940135034	0.0144521198051417	0.00190821016092507	0.0555639754602765	0.0143734278192489	0.00330315523111112	0.0288995085894533	0.00684561593044378	0.0190020845039159	0.0291867292638434	0.00779729089996211	0.00677071038878244	0.0328435112403566	0.0129369239384353	0.0133020489321985	0.0313921810587359	0.0209211854146417	0.00668494247338743	0.0346097808471888	0.00914789290388195	0.00922871967096446	0.0242090036362084	0.00354908347789261	0.00292163567401541	0.0406765201559823	0.00939111840164359	0.0337915529780374	0.00675168388616798	0.02080071935283	0.0182616549139691	0.00285491317801563	0.0138305530294517	0.022871565847472	0.00430705304938367	0.0119616113659834	0.0267313046349529	0.0123246897672314	0.0110640880240774	0.0077838339637536	0.0152960941391283	0.0262033328762998	0.0119510566453149	0.0030528317762318	0.0380291721408286	0.0386444454503186	0.0335698522635813	0.022762301598189	0.0136592227993651	0	0.031520703991356	0.00750465556484619	0.00795981694266205	0.0127919970147207	0.0106239025528763	0.0223627206996758	0.0168316301987057	0.00764296615508694	0.0131156661426162	0.0060698942305455	0.012199169761102
OM4_H_4A_1	0.0184170960730059	0.0208420317553539	0.013899922008652	0.0240888590706716	0.0172348953508477	0.0199868533209813	0.0238105700148343	0.013490697594668	0.0234250147255584	0.0271540399983457	0.0167903053916325	0.0243151563093673	0.0299987122721663	0.0146921163951186	0.0241913968767454	0.0370361412730293	0.0129017577687594	0.0194692954883223	0.0308446459008928	0.0258993308571332	0.0210464927877626	0.0297203866302072	0.0088743756775361	0.0289243328701304	0.0237989118640679	0.00672660734592645	0.0293281648643979	0.0353190329469219	0.00728390465388468	0.0187427284843131	0.0205517943835713	0.0155705737646739	0.0244259336666428	0.0281300340974883	0.0103506859516234	0.0230453853174883	0.0348606068017152	0.00832392288103105	0.0281560726363648	0.0307415724232036	0.0124506084284434	0.0271266697996059	0.00239527230188386	0.0260606922572881	0.050020402989703	0.0152511729613557	0.032206202411878	0.0237534454695962	0.0107826986084557	0.0277709233341844	0.024758545356584	0.00895038805447117	0.0228729788863717	0.031928937017164	0.0286900871485172	0.0276318992377363	0.0139368339876699	0.0282853240770589	0.0310263435210925	0.0210464613921352	0.0329733572430192	0.0269385136138561	0.010394088058398	0.0198974785317777	0.031520703991356	0	0.030811631618553	0.0350564620946109	0.0204280480530015	0.0303617803738276	0.0217359237978962	0.0194547065437733	0.0270319874051368	0.027790203459112	0.0269629694388998	0.0306889230271396
OM4_H_4A_2	0.0125059672944747	0.0140912807000287	0.0189812105790579	0.00720611118139823	0.040179196672547	0.0128502297916682	0.00921969329784199	0.0428234705465743	0.00981788493897853	0.0061596760485616	0.0454229376729872	0.00772397266310481	0.00555107969549368	0.0426735434892963	0.0107859587923789	0.00832579238398857	0.0431461806162337	0.0115366327242413	0.00757075249400631	0.0544997698584339	0.0117132782376494	0.00635916822628447	0.0270574373465483	0.00224182501993331	0.0153053442578997	0.0272391568028553	0.0021210621929305	0.0117818583498605	0.0322226148556688	0.0126677136541877	0.0118331647801695	0.0281051625549064	0.0159369271987063	0.00366110923679257	0.0322303501465351	0.00887913034157852	0.00688913065404022	0.0236195191615892	0.0070658998808886	0.00679634048439428	0.0406716385317874	0.00464385119900285	0.0328745398018273	0.00660548694870712	0.0258596110546422	0.0188563513842088	0.00972046117808103	0.00872070987425052	0.0208918406226128	0.00739801903121141	0.0107215205861639	0.0247922098996449	0.00996671558654962	0.00410922187404359	0.0025248049847099	0.00843367673774274	0.0249856049664531	0.00684383687779908	0.00632356478735824	0.0343647600399808	0.0338654721638713	0.0293324129123166	0.0209197296335301	0.0110237801713359	0.00750465556484619	0.030811631618553	0	0.00595189973831189	0.0123172602832274	0.0054523975850382	0.0175181811613275	0.0127763764248652	0.00450021208690983	0.00642473910688642	0.00689852139084198	0.00495837562187093
