	OM4_B_B_1	OM4_B_B_2	OM4_B_B_3	OM4_C_1A_1	OM4_C_1A_2	OM4_C_1A_3	OM4_C_1C_1	OM4_C_1C_2	OM4_C_1C_3	OM4_C_1D_2	OM4_C_1D_3	OM4_C_1E_1	OM4_C_1E_2	OM4_C_1E_3	OM4_C_1F_1	OM4_C_1F_2	OM4_C_1F_3	OM4_C_1G_1	OM4_C_1G_2	OM4_C_1G_3	OM4_C_1H_1	OM4_C_1H_2	OM4_C_1H_3	OM4_C_2A_1	OM4_C_2A_2	OM4_C_2A_3	OM4_C_2B_1	OM4_C_2B_2	OM4_C_2B_3	OM4_C_2C_1	OM4_C_2C_2	OM4_C_2C_3	OM4_C_2D_1	OM4_C_2D_2	OM4_C_2D_3	OM4_C_2E_1	OM4_C_2E_2	OM4_C_2E_3	OM4_C_2F_1	OM4_C_2F_2	OM4_C_2F_3	OM4_C_2G_1	OM4_C_2G_2	OM4_C_2G_3	OM4_C_3A_1	OM4_C_3A_2	OM4_C_3A_3	OM4_C_3B_1	OM4_C_3B_2	OM4_C_3B_3	OM4_C_3C_1	OM4_C_3C_2	OM4_C_3C_3	OM4_C_3D_1	OM4_C_3D_2	OM4_C_3D_3	OM4_C_3E_2	OM4_C_3E_3	OM4_C_3F_1	OM4_C_3F_2	OM4_C_3F_3	OM4_C_3G_1	OM4_C_3G_2	OM4_C_3G_3	OM4_C_3H_1	OM4_C_3H_2	OM4_C_3H_3	OM4_H_4A_1	OM4_H_4A_3	OM4_H_4B_1	OM4_H_4B_2	OM4_H_4B_3	OM4_H_4E_1	OM4_H_4E_2	OM4_H_4E_3
OM4_C_3B_2	0.0581238518073221	0.0457745607256872	0.0368968480693675	0.0575758404235687	0.0543230235494339	0.0415192004330445	0.049811866589913	0.0440473280742498	0.0544753401624954	0.043892709532056	0.0473861995204436	0.0335732002223396	0.0314218630726587	0.0254021173879767	0.0485569989122465	0.0490984675758666	0.0412600208525464	0.0400181276404796	0.0429790977192564	0.0405789149233037	0.0521173030558038	0.0600601585514018	0.0489755985363127	0.0531212221232608	0.0461276127932998	0.0337857969842569	0.0974295202506205	0.107134482857097	0.0785624842180799	0.0464342776395792	0.0463163304750766	0.0325244448657369	0.0455455389019673	0.0438834760313354	0.0311671106398814	0.0372461530473577	0.0397057851146327	0.0279411274391719	0.0453952433008608	0.0459800314019174	0.0378006742002624	0.0442233367430405	0.0368997595896297	0.0271305295852812	0.057228149744903	0.0532293263485505	0.0464266075924987	0.00698907540729902	0	0.0200133892547629	0.0488241685890035	0.0474206568449591	0.0371421302345866	0.0458936652066844	0.0424809487442274	0.0436018498074518	0.0422099820228076	0.0400106592042945	0.0664298723458983	0.0479400583368398	0.0200250361968311	0.0631621870253107	0.0592134635613467	0.0328757277278771	0.0436787480952699	0.0298245732318733	0.0304402226460773	0.0450322360213717	0.0475794117521344	0.0568020833198469	0.0495445234214226	0.0412840380076078	0.128234380228775	0.138110332228231	0.127765804526264
OM4_C_3B_3	0.0764901784051279	0.0638075345968129	0.054039015543322	0.0763709603282574	0.0725071722840185	0.0594162258096083	0.0677103457319691	0.0615958556601208	0.0732897146663248	0.0624586762654347	0.065536793833862	0.0518055066108723	0.0493788430886204	0.0421301914453809	0.0672702375564994	0.0674782127823957	0.0590355847695296	0.0586887393862361	0.0605266142303951	0.0579955161782744	0.0712506287200887	0.078108691174593	0.0670857401826499	0.0718609925568129	0.0642263332384777	0.0522638714745947	0.116159959357178	0.126102378071963	0.0968949225162306	0.0652841631801779	0.0642366061123721	0.049842540493073	0.0638098360220793	0.0623154505731224	0.0495319826972701	0.0556396050593755	0.0576946641521582	0.0452070717978783	0.0633524289878313	0.0638227349125371	0.0547331225041503	0.0618142073685675	0.0547368546466788	0.0443933613933978	0.0758370800280675	0.071433331912941	0.0652156098586019	0.0132345000033576	0.0200133892547629	0	0.0667403495254686	0.0656931852518254	0.0543654704739887	0.0635963052284267	0.0610283993149496	0.0616066011325812	0.0607867364829735	0.0578214887145694	0.0854390827041501	0.0660605905845962	0.037103611983875	0.081427082248658	0.0776008992703449	0.0485366607476861	0.0614169478275619	0.0469134413246643	0.0471483996885121	0.0627462142234816	0.0657766355193907	0.0751914403612606	0.0682105589052418	0.058355445763633	0.147163427835084	0.157103405286233	0.146607144008776
OM4_C_3C_1	0.0118267089392874	0.00311610286340684	0.013314014038123	0.0119273503192205	0.00625035106764892	0.00758758660410136	0.00192789077781849	0.00547592325989869	0.00940810302581731	0.00650020555892197	0.00344143410653238	0.015342134814612	0.0175087833440119	0.0249866369478211	0.00811389191631644	0.00322206898199312	0.00866670561802765	0.00986697378230012	0.00660039371371804	0.00924471630061756	0.0105638276317819	0.011399970566421	0.00629983660000088	0.00828796133694275	0.00632009697011145	0.0152171176894565	0.0507804351467692	0.0612397141161474	0.0303551264210969	0.00801035232489342	0.00285255124457685	0.0171043924770733	0.0077522334777851	0.00788610493383833	0.0178978326004685	0.0120177854037207	0.00914039194299738	0.021773096597178	0.00712133111233642	0.0040245602798174	0.0126932636125561	0.00785779540305042	0.0132347231637899	0.0224046756057518	0.0102754999460103	0.0089667432646107	0.00658735287519904	0.055434776548898	0.0488241685890035	0.0667403495254686	0	0.00770169048057791	0.0130991769487658	0.00340649608914724	0.00739914623425296	0.00541401752992059	0.00770824820393167	0.00935253637630215	0.020913438909299	0.00172308645152164	0.0296777734520529	0.0167476030520944	0.0115267645609288	0.0200168835757051	0.00537639112755503	0.0200551190370464	0.020685739221768	0.00601595616576646	0.00396638604606538	0.0110059269189575	0.00558948536656542	0.0102761778762542	0.0823026546373072	0.0924531820001431	0.081454701131281
OM4_C_3C_2	0.0109469331704095	0.00698884425840226	0.0134958094164817	0.012045158807959	0.00889492468944719	0.00824603892476784	0.00664828435040434	0.00884840619471242	0.00997321200464825	0.0063630834899913	0.00440548829762014	0.0146598294243244	0.0170988455076558	0.0241707240464375	0.00371186092510223	0.00706311360207913	0.00778388779796964	0.0105354261037444	0.0106649268261224	0.0125918752910286	0.0108095592676699	0.014882743611418	0.00223265184293532	0.00809659432914442	0.00240957570245588	0.0144690102808787	0.0507505842719021	0.0609916179613355	0.0320932220309994	0.00503867820658609	0.00637536396294655	0.0182637494741651	0.00192355454051478	0.00389531184020039	0.0165903818867203	0.0108286358547539	0.0102508553870307	0.0224858929066252	0.00319564123991003	0.00554983092036026	0.0145636795532277	0.00572611920892562	0.0111750020933659	0.0225276357153236	0.0125490544190379	0.00582039776175438	0.00810073838165075	0.0540675164344324	0.0474206568449591	0.0656931852518254	0.00770169048057791	0	0.0158421016958856	0.00766213059963501	0.00886583817578382	0.00920844881389214	0.00893681885830193	0.00916056686927901	0.0209870443563388	0.00639255686030233	0.0290792792770363	0.0158089630077693	0.0129767823039143	0.0217249597475839	0.00863906072979868	0.0208988589884301	0.0194693334788331	0.00533932618321452	0.00381884492480446	0.0096086518886858	0.00680654580183965	0.0100898129490992	0.0821480312207276	0.0922690428010975	0.0814764374370343
OM4_C_3C_3	0.0245416711389605	0.010668671520397	0.00566740914318354	0.0243592491214128	0.0193183373311501	0.00760251080696434	0.0144630907670542	0.00824088015156908	0.0213248369105891	0.0113642025176883	0.0132530516768678	0.0070223525983447	0.00731250576379694	0.0136205416854944	0.0172491847453162	0.0145678365646948	0.00861405666825229	0.00872596708269807	0.0065393728757135	0.00388719004274066	0.0205060525795344	0.0242506135780849	0.0160894228419541	0.0200896767544142	0.0135717409579017	0.0076076098422793	0.0638452204484721	0.0742532383463691	0.0432521771771518	0.0154408567348655	0.0112179610379256	0.00474875781792894	0.0142006809578397	0.0127437764881197	0.00917683545503732	0.0078827619929057	0.00583081726291067	0.00926400937242144	0.0131506400547407	0.0113949328864339	0.00335719815676246	0.011659616923296	0.00867275284490312	0.0102928372844717	0.0228630904973369	0.0204342588278672	0.0138019992710354	0.043514353427889	0.0371421302345866	0.0543654704739887	0.0130991769487658	0.0158421016958856	0	0.0102060112246889	0.00958620050395832	0.00818834571396859	0.00957100388403324	0.00713852575012267	0.0335362042255816	0.0129452779254126	0.0176608624444299	0.0295701121088023	0.0245792273953769	0.00797001347000904	0.00806327898524658	0.007541822701493	0.0109575937632922	0.0113503073731711	0.0137658465837212	0.023506086404229	0.0162024071745467	0.00861224847516403	0.0953093787104544	0.10543198529259	0.09446641944866
OM4_C_3D_1	0.0144821448417773	0.00201795059902526	0.00994250623526365	0.014935265281219	0.00935978542074387	0.0045895610863457	0.00431583516407727	0.00213219153011294	0.0123121345643017	0.00575932082001365	0.0038806582542771	0.01247714897017	0.0144895872582502	0.021717535952922	0.00913217118604336	0.00571591366723267	0.00565068005969835	0.00829084028076485	0.00379643403693844	0.00635124777470787	0.0129601302230375	0.0146357556429011	0.00685233759396729	0.0109529788670429	0.00549534880020046	0.0125512059847985	0.0538802924500089	0.0643688559204607	0.0335646480107802	0.00856419986021095	0.00154034117316037	0.0140355839293034	0.00695839246542622	0.00673158005991669	0.0150380336848004	0.00943264391765966	0.00629220099602609	0.0187390492630935	0.00572750377432271	0.00219414186456612	0.00941245296326124	0.00548901850973594	0.0102143986042296	0.0192780470688736	0.013574655464321	0.0106768214936269	0.0075854339862825	0.0524322906252117	0.0458936652066844	0.0635963052284267	0.00340649608914724	0.00766213059963501	0.0102060112246889	0	0.00628242644528982	0.00347959975859372	0.0065407335804633	0.00624149697697513	0.0240746752919622	0.00345842668209326	0.026538624123289	0.0194063085316648	0.0146845307851384	0.0167883397220782	0.00228640157781905	0.0169447111296716	0.0173509004464079	0.00375720157888243	0.00450286886012121	0.0135194547551756	0.00778962688808514	0.00700810570101374	0.0854322460854466	0.095593051236431	0.084587034998593
OM4_C_3D_2	0.0168767219851993	0.00470534014720956	0.0103561185819503	0.0158061616316705	0.0122624275753606	0.0049236926623167	0.00858968043159296	0.00628915955579541	0.012590795116523	0.00256446920211946	0.00638380494030895	0.00954236968768767	0.0120025224555552	0.020184837585976	0.00862054206612357	0.00673121642664117	0.0065825159734199	0.00256269878054029	0.00597360591876481	0.00700624256900458	0.0111738786780659	0.0177931339276271	0.00939451548743452	0.011387749111403	0.00738814724284745	0.00894066128954504	0.0560251424118263	0.0661405127442169	0.0362334125559779	0.00633920504966543	0.00577533950820799	0.012435891288454	0.0076082647283414	0.00575664032654511	0.0119303386376828	0.00622638086098192	0.00474034883324447	0.0165838629368683	0.00786272074624557	0.00643433210784291	0.0102271595169655	0.00852809965073128	0.00920959820970035	0.0172436346010442	0.0148766231536405	0.0131897016195749	0.00446755874266895	0.0492507058356957	0.0424809487442274	0.0610283993149496	0.00739914623425296	0.00886583817578382	0.00958620050395832	0.00628242644528982	0	0.00355913518036276	0.000336365905448331	0.00622062767227105	0.0249592048347903	0.00620503421727669	0.0242085598697921	0.0221434876533042	0.0170508371226023	0.0170934503064143	0.00515668294803928	0.0152734023560103	0.0166861931101902	0.0073718428932359	0.00669065684245584	0.0157560370098441	0.00741415221286677	0.00975488386726411	0.0873185901677384	0.097377520400402	0.0866213323835965
OM4_C_3D_3	0.016618727148007	0.00279297455338076	0.00923044430120702	0.01617431330174	0.0113820108256854	0.00380463495752996	0.00689441886083304	0.00321862959119135	0.0131567216139091	0.00449174542807786	0.00562735966597311	0.0103620331620241	0.0124592098830773	0.0202082431691602	0.00985464896233912	0.00638193595624723	0.00575436227752239	0.00531386988701387	0.00271474351060469	0.00466175794672563	0.0127206740440952	0.0166275642273107	0.00903732604471632	0.0119476336032602	0.00715441182215269	0.0102007806452506	0.0558551808635496	0.0661906286496364	0.0355319284071536	0.00831498320830106	0.00379464320420387	0.0120017484264408	0.00808484252691241	0.00687624029491665	0.01298721306462	0.00749663928749763	0.00421993772530018	0.0165730712445343	0.0074461795530129	0.00469474865971034	0.00843854285096576	0.0073593274589159	0.00942428797673817	0.0173060258112354	0.014758814784749	0.0129666305673478	0.00631063605358457	0.050229417349424	0.0436018498074518	0.0616066011325812	0.00541401752992059	0.00920844881389214	0.00818834571396859	0.00347959975859372	0.00355913518036276	0	0.00381929664168924	0.00549540785879228	0.0253613119508702	0.00493640658060423	0.0245876259171827	0.0217482646531966	0.0165579341833981	0.0156553161623917	0.00215710935232835	0.01497100501394	0.0163962842946069	0.00591945845044595	0.00619320121032338	0.0156094093487192	0.00810357264497152	0.00795895789646416	0.0873002135528277	0.0974147129678586	0.0865019180138184
OM4_C_3E_2	0.0170796122912897	0.00498614129332043	0.0102881788544382	0.0160000205209701	0.0125288251150608	0.00496038308685465	0.00886930149993568	0.00649083553950367	0.0127827725536398	0.00263393869939678	0.0065999408559907	0.00931232299281931	0.0117919115191078	0.0199887455554878	0.00869133880388372	0.00700593928648234	0.00657508466932546	0.00227121804766081	0.00616664870792977	0.00709676863344815	0.0112989363589119	0.018083034715559	0.00954011045093759	0.0115705308252195	0.0074860762647158	0.00868243425116204	0.0562363358792253	0.0663374309897155	0.0364919150305586	0.00636210103639364	0.00603183633869982	0.0123062937731894	0.00763986902052693	0.00573044052832848	0.0116741274401531	0.00598808643995988	0.00469330171392579	0.0164111146060616	0.00793486530613665	0.00663720557832482	0.0102234329941747	0.00859779329574104	0.00904675946025311	0.0170563318221707	0.0151193776942492	0.0133526671694488	0.00462588626343644	0.0489863217778758	0.0422099820228076	0.0607867364829735	0.00770824820393167	0.00893681885830193	0.00957100388403324	0.0065407335804633	0.000336365905448331	0.00381929664168924	0	0.00617818616185612	0.0251472016207211	0.00649049456683292	0.0239879195239388	0.0223489673535073	0.0172965062267174	0.0170366143615398	0.0053615799098253	0.0151233543306327	0.0165201918900442	0.00750024400477233	0.0068873376667366	0.0159469893708039	0.00761678789892139	0.00978866871322878	0.0875193807393711	0.0975746986998751	0.0868297503233623
OM4_C_3E_3	0.0190794934031616	0.00646629808505251	0.0047311028371714	0.0194799303507307	0.0148114704393487	0.00183512480303146	0.00999067466369065	0.00473290608175994	0.0166438044406241	0.00638351466579775	0.00785658725776993	0.00668252658390375	0.00870082506748012	0.0159035329927896	0.0111822350205056	0.010399908397651	0.00163469465432826	0.00619193924706361	0.00513278812014223	0.00504466333012724	0.0162435639279323	0.0205499988328334	0.00982368433024898	0.0150581381416473	0.00702238978899862	0.00702407568771642	0.0590183169704565	0.0693800431670467	0.039263429308282	0.0098368954470859	0.00658940178845686	0.00919356489465993	0.00738694993786792	0.00615386581501232	0.0090664452802381	0.00405888996325562	0.00244276126767918	0.0136054394282457	0.00638242515706165	0.00602293348220714	0.00573549238295115	0.0051056140185758	0.00409103369325995	0.0137971493370173	0.0187532555464758	0.0143371195520368	0.00994887936386202	0.0465469729959578	0.0400106592042945	0.0578214887145694	0.00935253637630215	0.00916056686927901	0.00713852575012267	0.00624149697697513	0.00622062767227105	0.00549540785879228	0.00617818616185612	0	0.0288029604323842	0.00856942502730404	0.0207948912226276	0.024095409196148	0.0199945166807262	0.0127427145243309	0.00446324392606668	0.0118836988286519	0.0115286979381801	0.00520878079840433	0.00815928162872924	0.0178873768048559	0.0115918957329871	0.00402341765895241	0.0905145665081317	0.100650200101951	0.0897592189614532
OM4_C_3F_1	0.0111719689206706	0.0230792178680951	0.033378205077555	0.00933084091964004	0.0149835640406702	0.0272154884918032	0.0199723034426698	0.0261809864851629	0.0123878743160034	0.0232955328667236	0.0210721123323675	0.033985676496154	0.0365823890663655	0.044440521182652	0.0185348917099562	0.0189870833276702	0.0277726698897675	0.0271653299040074	0.0273351426625575	0.0298684276037349	0.0146295713835306	0.0122284607288646	0.0199646117405913	0.0138206120870226	0.0224922276290536	0.0333855295679209	0.0315001209996012	0.041307901390453	0.0143089845920754	0.0202462714543641	0.0228879247389109	0.0371297861327798	0.0226658696826263	0.0236561130260726	0.0360991840452518	0.0300892538737863	0.0287447198426291	0.0414823240479287	0.0236650176509794	0.023376858901171	0.0333584291206243	0.0258562554489459	0.0316902728901342	0.0420171235377494	0.0108699466589442	0.0161753980856731	0.0206626534426929	0.0733060033683404	0.0664298723458983	0.0854390827041501	0.020913438909299	0.0209870443563388	0.0335362042255816	0.0240746752919622	0.0249592048347903	0.0253613119508702	0.0251472016207211	0.0288029604323842	0	0.0208153062373375	0.0488560315984089	0.00941552522244682	0.00999934139257606	0.0407773310887193	0.0259062646594702	0.0400339819219909	0.0400819925098067	0.0246518631765549	0.0207352951641586	0.0121537895077313	0.017617948741153	0.0299153195039755	0.0625250189116084	0.0725571814246553	0.0619052040729645
OM4_C_3F_2	0.0117053936078971	0.00231991321825024	0.0128703774733058	0.0116109138794395	0.00654220122640815	0.00680222190799235	0.00243885875637394	0.00544554351467861	0.00887673707197716	0.00494380658589498	0.0020550660889908	0.0144174645946286	0.016721384196709	0.0243589131680701	0.00661693175347231	0.00233463158056487	0.00783924881393828	0.00870119007654953	0.00664280688660067	0.00917759877082704	0.00962509200498019	0.012173009029928	0.0053377023236669	0.00756708167702346	0.00508535888789293	0.0142012564363438	0.0510624211526261	0.0614401244098568	0.0309389829404984	0.00632303116088325	0.00223279712041902	0.0166629013053534	0.00634346633388237	0.00632931963208073	0.0169077501947805	0.0108875604796158	0.00839231794912425	0.0212580205784299	0.00603281518970487	0.00336117659970356	0.0125538706175952	0.00715998121702664	0.0122821123067616	0.0218224438350917	0.0103461459692971	0.0084150088971135	0.0052424887607713	0.0546009810350192	0.0479400583368398	0.0660605905845962	0.00172308645152164	0.00639255686030233	0.0129452779254126	0.00345842668209326	0.00620503421727669	0.00493640658060423	0.00649049456683292	0.00856942502730404	0.0208153062373375	0	0.0290054601091428	0.0168152825822256	0.0117598874695129	0.0199698535856611	0.00509281742669924	0.0196026879669987	0.0200697484120855	0.0053411828548007	0.00257725400025178	0.0107383220047725	0.0044416337353909	0.00995861032290375	0.0825593110423023	0.092694875143458	0.0817626490452279
OM4_C_3F_3	0.0396825260115989	0.02674211742249	0.0171627790439011	0.0396243987777475	0.0354721482093882	0.0223538430203466	0.0306518811063917	0.0245618379408202	0.0365491524048456	0.0256110473291724	0.0285278881411268	0.0148888972858887	0.0123494778476088	0.00573856151321175	0.0307157496069304	0.0304958421278638	0.0220860261190236	0.0220231550268463	0.0235435100096403	0.0210854652623769	0.0349015506326455	0.0410672842026455	0.0302981071287544	0.0350953788119368	0.0274122464332179	0.0155211782978536	0.0795708990036843	0.0897454142767036	0.059913074442151	0.0287511384586782	0.0271676408506135	0.012960280809129	0.0271644088753387	0.0256159146098079	0.0128624779105162	0.0188038238492537	0.0206278813740903	0.00855576186318312	0.0265965174566724	0.0267925949300174	0.0179363706982441	0.0250657446789835	0.0180124868857343	0.0073994118382868	0.0389383946516991	0.0347495088621616	0.0285432320607415	0.0261605208034589	0.0200250361968311	0.037103611983875	0.0296777734520529	0.0290792792770363	0.0176608624444299	0.026538624123289	0.0242085598697921	0.0245876259171827	0.0239879195239388	0.0207948912226276	0.0488560315984089	0.0290054601091428	0	0.0447053539086114	0.040622404481268	0.0131072952758468	0.0243514807736306	0.010140697141605	0.0110207686644356	0.0258262395702729	0.0288015399854902	0.0384224625454277	0.0313801786112104	0.0216616275980983	0.110895885465052	0.120957904196586	0.110223625454519
OM4_C_3G_1	0.00527422624997082	0.0190319620861077	0.0282548528153776	0.00837923447370614	0.0107314172666351	0.0227169017363588	0.0151784428306479	0.021443973232271	0.0111624328797636	0.0200339329516398	0.0165572075873767	0.0301240067027443	0.0325572665828563	0.0396876122549054	0.0149161905602673	0.0158735950357465	0.0227458992492609	0.0244934258716705	0.0231328217175298	0.0257342117065201	0.0149531894285532	0.00917514259772612	0.0144225096496517	0.011466806099605	0.017305142918351	0.0298624684751344	0.0352011879522823	0.0456943074187655	0.0172359508165581	0.017366821209244	0.0183701683949426	0.0330619852353819	0.0176918663772832	0.0193462052995863	0.0322489891604375	0.02624990913843	0.02473044761989	0.0376012424673428	0.0181785471379165	0.0183764884866903	0.0285291165781736	0.0200073009670101	0.0267903970793165	0.0378713340205881	0.0100074110825792	0.0100247830614432	0.0187300496987015	0.0698343234307653	0.0631621870253107	0.081427082248658	0.0167476030520944	0.0158089630077693	0.0295701121088023	0.0194063085316648	0.0221434876533042	0.0217482646531966	0.0223489673535073	0.024095409196148	0.00941552522244682	0.0168152825822256	0.0447053539086114	0	0.0066928689363784	0.0358194332233567	0.0215153365376392	0.0358959954012207	0.0348065476260137	0.019162913982163	0.0161712667898684	0.00648145905569099	0.0151258558379613	0.0240906840721467	0.0667539629728573	0.076945650959969	0.0659813785163136
OM4_C_3G_2	0.00387968776495254	0.0140779274947801	0.0243018143987969	0.00405273071678008	0.00532543115358515	0.0183634752501091	0.0104174347332349	0.0168153410054148	0.00595119554204433	0.0153598223646712	0.0121533375601219	0.0258615292644395	0.0282973959678451	0.035889279319127	0.0114721663770492	0.0104167313042404	0.0189134400195084	0.0195239638077552	0.0181218054322126	0.0207540298971821	0.00995034287435606	0.00393580494625211	0.011345274103028	0.00669398462790079	0.0139033615678272	0.0255081901211133	0.0393270712643205	0.0497431883670669	0.0194556084949432	0.0132911743539356	0.0136841506219378	0.0284199466407907	0.0145736809124887	0.0157192270957883	0.0281929944759645	0.0220614515072619	0.0200942636232451	0.0329990241125502	0.0150076832906195	0.0141536976230122	0.024093710496352	0.0168292414477051	0.0232534922522252	0.0335313887024798	0.00362759122496789	0.00813940654448148	0.0134019229500882	0.0659520852001407	0.0592134635613467	0.0776008992703449	0.0115267645609288	0.0129767823039143	0.0245792273953769	0.0146845307851384	0.0170508371226023	0.0165579341833981	0.0172965062267174	0.0199945166807262	0.00999934139257606	0.0117598874695129	0.040622404481268	0.0066928689363784	0	0.0314535288648623	0.0167369852052637	0.0313565261269503	0.031338543566751	0.0155022151586399	0.0119257217880456	0.00472616990602069	0.00991069144382604	0.020594900322689	0.0708506285393881	0.0810044656453614	0.070039649249494
OM4_C_3G_3	0.0310323413500193	0.0177198343399791	0.00836640265126511	0.0315420055297852	0.0261322238194101	0.0139459206554653	0.0210580377405461	0.014660656898101	0.0286622631161941	0.0184850256348256	0.0199188997226768	0.0106476423145328	0.00883351065776421	0.00903232919261511	0.0238880459552056	0.0218922807359146	0.0139590968121499	0.0159598391595561	0.0135640971141341	0.0111112602973636	0.0281165113128723	0.0310025580088776	0.0220886353060852	0.0272642242582713	0.0194886363370055	0.0118339379020746	0.0704800809457459	0.0810445186101973	0.0499226847719139	0.0223498152071845	0.0179349912330654	0.00595245985517115	0.0200111088626364	0.0188699400874655	0.0111367972436239	0.013342042412501	0.0126361469134007	0.00695166798982928	0.0186684832016565	0.0176731241225693	0.00744659371810254	0.0165389556275574	0.0121010433560552	0.00728977281011091	0.0301778013997179	0.0264979096740954	0.0214166563851883	0.0386826768946564	0.0328757277278771	0.0485366607476861	0.0200168835757051	0.0217249597475839	0.00797001347000904	0.0167883397220782	0.0170934503064143	0.0156553161623917	0.0170366143615398	0.0127427145243309	0.0407773310887193	0.0199698535856611	0.0131072952758468	0.0358194332233567	0.0314535288648623	0	0.0148787532771076	0.00540157044761536	0.00787054968859864	0.0169514735341388	0.020371842253779	0.0299756825706467	0.0235651081813182	0.0122538085681839	0.10202435154301	0.112190508043978	0.101127228201501
OM4_C_3H_1	0.0165008860656538	0.00286866054486927	0.00807600040793427	0.0166807632327609	0.0114328048538548	0.00282022958700509	0.00648933399847067	0.00114199030376697	0.0138596015852482	0.00536708483820575	0.00533409671232308	0.0103322354390316	0.0122969169042495	0.0196432912525787	0.0100811422292532	0.00709564779918691	0.00440200945927355	0.00666730413729101	0.00202627282376355	0.00429152592608802	0.0139236992081184	0.0167581972381727	0.00835592707167959	0.01249380436017	0.00633218585564579	0.0104296293011639	0.0560008463131036	0.0664385256244638	0.0357092079617118	0.00896723674713725	0.00316631670429975	0.0118059708956863	0.00747084474197278	0.00664334732043469	0.0129337847034176	0.00753805101460599	0.00410748415324643	0.0164946854188979	0.00632483680901313	0.00351570839794173	0.00746794976981065	0.00567249507747111	0.00855270952060378	0.0170690828304909	0.0153746154235448	0.0124965859014703	0.00779991780120523	0.0502238233299211	0.0436787480952699	0.0614169478275619	0.00537639112755503	0.00863906072979868	0.00806327898524658	0.00228640157781905	0.00515668294803928	0.00215710935232835	0.0053615799098253	0.00446324392606668	0.0259062646594702	0.00509281742669924	0.0243514807736306	0.0215153365376392	0.0167369852052637	0.0148787532771076	0	0.0147333766616787	0.0154701231274468	0.00433581463251139	0.00590450031949499	0.0154765265693174	0.00894787173545982	0.00604589826648027	0.0875252413383194	0.0976716213532737	0.0867007432140118
OM4_C_3H_2	0.0308367860350535	0.0172868452312147	0.00829471369026712	0.0307531059678756	0.0261044103872095	0.0131949481075385	0.0211952791820453	0.0149120285592182	0.0276683519369246	0.0168894628452621	0.0194371943255747	0.00715678579575952	0.00476505586088223	0.00664503288263845	0.0225261907825023	0.0211933957594551	0.0133592279810951	0.0134689211867109	0.0136594770879896	0.0110976072753286	0.0264073940902332	0.0314114439382212	0.0217039941325584	0.0262921228473525	0.0188838202493603	0.00808186120839157	0.0705984787179708	0.0809287601538805	0.0503892667396293	0.0205810650228133	0.017754458754952	0.00297433972193391	0.0190274724515196	0.0174592461798523	0.00691247382752089	0.0107825945848276	0.0113443730159242	0.00209063750331255	0.0181875924136229	0.0175743163587524	0.00818527007199775	0.0165503282525801	0.0104779092362541	0.00288241913076601	0.0296653262979172	0.0262139893227648	0.0197355363164383	0.0360992897541428	0.0298245732318733	0.0469134413246643	0.0200551190370464	0.0208988589884301	0.007541822701493	0.0169447111296716	0.0152734023560103	0.01497100501394	0.0151233543306327	0.0118836988286519	0.0400339819219909	0.0196026879669987	0.010140697141605	0.0358959954012207	0.0313565261269503	0.00540157044761536	0.0147333766616787	0	0.00670175063927879	0.0169237277886791	0.0198212294761695	0.0296725881414783	0.0224369096375758	0.0129549965628236	0.102045017331365	0.112152299983973	0.101271084659789
OM4_C_3H_3	0.0300403826820325	0.0179205884521006	0.00750427055706076	0.0308030502819473	0.0261849791734328	0.0133079490033916	0.0212733528089447	0.0154150267337142	0.0280125261400435	0.0173925750004689	0.0192679017098547	0.00805508811721126	0.00626103682121986	0.00532614186159672	0.0218527195582315	0.0219169459510287	0.0124397120937672	0.0151803820423668	0.0150900504589463	0.0131068831621351	0.0272549178041444	0.031837742841021	0.0205177003847012	0.0263646220438167	0.0177407775559764	0.00932440859456472	0.069949216447818	0.0803222105636541	0.0504776758603972	0.0204546113179097	0.0179956263026985	0.00742588282984307	0.01764602123639	0.0165747042042591	0.00715432579915645	0.0109385566783239	0.012344291664707	0.00772957444283054	0.0167123374276117	0.0172726652740837	0.00938447285079211	0.014850988656374	0.00848056131030897	0.00632949414914345	0.0302631836030046	0.0249062380371688	0.0209158172113514	0.0365250965611822	0.0304402226460773	0.0471483996885121	0.020685739221768	0.0194693334788331	0.0109575937632922	0.0173509004464079	0.0166861931101902	0.0163962842946069	0.0165201918900442	0.0115286979381801	0.0400819925098067	0.0200697484120855	0.0110207686644356	0.0348065476260137	0.031338543566751	0.00787054968859864	0.0154701231274468	0.00670175063927879	0	0.0159233433127415	0.0195009038847233	0.0288019813741458	0.0229764398694836	0.0113186261508325	0.10140444331338	0.111539664895156	0.100665909041567
