	OM4_B_B_1	OM4_B_B_2	OM4_B_B_3	OM4_C_1A_1	OM4_C_1A_2	OM4_C_1A_3	OM4_C_1C_1	OM4_C_1C_2	OM4_C_1C_3	OM4_C_1D_1	OM4_C_1D_2	OM4_C_1D_3	OM4_C_1E_1	OM4_C_1E_2	OM4_C_1E_3	OM4_C_1F_1	OM4_C_1F_2	OM4_C_1F_3	OM4_C_1G_1	OM4_C_1G_2	OM4_C_1G_3	OM4_C_1H_1	OM4_C_1H_2	OM4_C_1H_3	OM4_C_2A_1	OM4_C_2A_2	OM4_C_2A_3	OM4_C_2B_1	OM4_C_2B_2	OM4_C_2B_3	OM4_C_2C_1	OM4_C_2C_2	OM4_C_2C_3	OM4_C_2D_1	OM4_C_2D_3	OM4_C_2E_1	OM4_C_2E_2	OM4_C_2E_3	OM4_C_2F_1	OM4_C_2F_2	OM4_C_2F_3	OM4_C_2G_1	OM4_C_2G_2	OM4_C_2G_3	OM4_C_3A_1	OM4_C_3A_2	OM4_C_3A_3	OM4_C_3B_1	OM4_C_3B_2	OM4_C_3B_3	OM4_C_3C_1	OM4_C_3C_3	OM4_C_3D_1	OM4_C_3D_2	OM4_C_3D_3	OM4_C_3E_2	OM4_C_3E_3	OM4_C_3F_1	OM4_C_3F_3	OM4_C_3G_1	OM4_C_3G_2	OM4_C_3G_3	OM4_C_3H_1	OM4_C_3H_2	OM4_H_4A_1	OM4_H_4A_3	OM4_H_4B_3	OM4_H_4E_1	OM4_H_4E_2	OM4_H_4E_3	OM4_H_4F_2	OM4_H_4F_3
OM4_C_3C_1	0.00378847882650986	0.0164410925043867	0.0124988111695066	0.00650338905769695	0.00363233382870658	0.0102660197424434	0.0133691727798024	0.0137691806837209	0.00264292413405536	0.0280161479951282	0.0306962655107466	0.0426359260502971	0.0191900926972321	0.0369069016213766	0.00558442965468533	0.00758483782766234	0.00749620305599349	0.00233949546776859	0.0127563556757502	0.00535028628497176	0.0222898375946811	0.0268780910800106	0.0227080157925594	0.044266594592718	0.00569337505903885	0.0185997359932398	0.00306281941313901	0.00494456672765705	0.0100229972665602	0.0224171243155101	0.00336975900519383	0.0122430580390976	0.00900203955728033	0.0451968247987507	0.0385242522110709	0.0473608053039065	0.0485748425039244	0.0349525976653317	0.0189025393861647	0.0099339083215769	0.00557124264889501	0.0135954226546065	0.0121131043569694	0.013907278664756	0.0066221808937288	0.0259049496414167	0.00520520251859226	0.0405260529866613	0.0471466233814734	0.0424809575523391	0	0.00826331200435464	0.0138117759509624	0.00273524419299117	0.0149944191964339	0.00954305131073161	0.00405401509116489	0.00433662058828773	0.00767730816485453	0.00777867474793862	0.0142469626417424	0.0167088368447686	0.00737535614896657	0.00860888043688426	0.0189800148081244	0.00739710632526426	0.00280373888085303	0.0154893476202837	0.0175739989918862	0.00659830343974019	0.0166492532264479	0.00494198220219869
OM4_C_3C_3	0.00708080377745361	0.00870292513641724	0.00481504169538676	0.0142823212974442	0.00490562981711141	0.0183562427540489	0.006450155848829	0.00550666525739144	0.0105061628826698	0.0202731779235803	0.0228953167655991	0.0348956292497163	0.0117321892200905	0.0291815905525732	0.00365316441902824	0.0155985019404025	0.00123420654710674	0.0102333335960342	0.0196113827380646	0.00792612485981863	0.0304916870125475	0.0186230932812937	0.0156380178579481	0.036371734918606	0.00502711232861866	0.0104798778112316	0.00607283209018277	0.00547718270023868	0.0179551667471442	0.030203565939229	0.00931947956233711	0.00411077824640875	0.0170728896651258	0.037129937158022	0.0307791691583706	0.0392151200180557	0.0407969364579803	0.0274432861977105	0.0263241487782297	0.0178536972611017	0.00287682839188003	0.00671725042797796	0.00492777535214285	0.00746971502706719	0.0138090462056914	0.033778394284461	0.0101190391031548	0.0326495452739927	0.0394067105805169	0.0347345474611612	0.00826331200435464	0	0.0216274780136856	0.0105619880644528	0.0230276779413701	0.00306999690894896	0.00854378492272188	0.00633501003214921	0.0156639087173072	0.0073955451384592	0.021793332986345	0.0244549669848242	0.00957892061227577	0.0140964033920964	0.0122362299196869	0.00968481912732741	0.00753342746660748	0.00856326839065249	0.0102147019269211	0.0139952512637393	0.0245363299046658	0.0128407378452402
OM4_C_3D_1	0.0162039158311149	0.0301331441109685	0.0260057064527553	0.00738535219229811	0.0173696014611508	0.00415070361839308	0.0271444089112787	0.0269978970713256	0.0119861346388038	0.0410402132252587	0.0439678935301823	0.0561150746935562	0.0329030743716913	0.0503505742908978	0.0193864308203961	0.00633163370266492	0.0210428153529958	0.0117476297886439	0.00546093443388986	0.014817393972231	0.0102931598713451	0.039786971257036	0.0354364969976335	0.0576389609388122	0.0189738357126791	0.0319549061719965	0.0156217092242486	0.0182211818604187	0.00670460580854809	0.0093345331909236	0.0136618967972067	0.0255719049229339	0.00738916209211044	0.0585331065100034	0.0519523095949725	0.0606103436753485	0.0620839783418575	0.0484194727689731	0.00584729738824439	0.0042613897614012	0.0189927177593088	0.0264711480246358	0.0258851660629176	0.0269747449228894	0.00878690072299786	0.0123307072550441	0.0138931260168362	0.053789244868183	0.0603785667182122	0.0561130114064093	0.0138117759509624	0.0216274780136856	0	0.0115447607524331	0.00287635178714316	0.0230824437980037	0.0150142549103537	0.0158353344454446	0.00662408829390946	0.0171335338511469	0.00280421272047458	0.00431253345521815	0.0149768679207378	0.0101999607296252	0.0310749124104157	0.0191635935417814	0.0149599507869583	0.0288448981955763	0.0310881817802886	0.00786213815790258	0.00395538553036787	0.0107345460980206
OM4_C_3D_2	0.00477500898772412	0.0188880001084349	0.0150216777030758	0.00451741365941901	0.00598100554762744	0.00791511187801534	0.0158776283475318	0.0160208552449118	0.00309560420509876	0.0305825925596697	0.033259759654034	0.0451953709272798	0.021713116447845	0.0394772107189282	0.00809852271679426	0.00559860958430162	0.00977628164764938	0.000490979535477311	0.0102585784619625	0.00564383028529572	0.0199630072507328	0.0290888174354059	0.0253583137374224	0.046795431701223	0.00842813035740901	0.0210171463370249	0.00473491407654458	0.00767753267506074	0.00870912830465146	0.0198647096310921	0.00504764413396123	0.0146371871375143	0.00765965597806362	0.047645528079877	0.0410920672737564	0.0497573694379211	0.0511156266912666	0.0375595871705114	0.0164330348148818	0.0074838238807153	0.00804136501258109	0.0161944684001049	0.014534842258973	0.0165910346194516	0.00578687218013696	0.0234592822934717	0.00666846102240051	0.0430702116710443	0.0497336813431193	0.0449900338967288	0.00273524419299117	0.0105619880644528	0.0115447607524331	0	0.0125752210555879	0.0121508010820048	0.00617934001267992	0.00534248272696124	0.00516673088745062	0.00865180727704597	0.0117325738758942	0.0148122602125287	0.00695984740681597	0.00654127772026788	0.0215181896565858	0.00938413548722729	0.00516853236125417	0.0181508524314382	0.0201816940352025	0.00508594363469794	0.0146647212354193	0.0045387867688779
OM4_C_3D_3	0.0170480640793597	0.0314186966444642	0.0274387948793715	0.00896957306864939	0.0185200692511793	0.00473804299552704	0.0283272400460739	0.0284591521805725	0.0132582289030303	0.042741815565181	0.0455602599398056	0.0575771370664631	0.0341702775406872	0.0518367149218456	0.0205513186182218	0.00774326274477117	0.022322400679786	0.0128590250363471	0.0067057249417972	0.0164282584095806	0.00795757587513732	0.0413935615882576	0.0371850524164591	0.0591840820678833	0.0203233153256716	0.0334591271327878	0.0170094948450723	0.019538375936381	0.0078893618010295	0.00770479362584302	0.0152167844277232	0.0270578025930483	0.00823640538057002	0.0600871919877901	0.0534504213610322	0.0621896590552976	0.0635267361820039	0.0498534602586776	0.00578415564541216	0.00519804555327879	0.020410805373734	0.028161641587504	0.0270659298742776	0.028550928012058	0.0107754330006948	0.0109920484931665	0.0156980938881884	0.055395115498565	0.0619873459782923	0.0574549682410985	0.0149944191964339	0.0230276779413701	0.00287635178714316	0.0125752210555879	0	0.0244812556497667	0.0165884359049553	0.0172415724288012	0.00741312353981821	0.0190294971553534	0.00346297593776003	0.00559442444135969	0.0164849369355722	0.0115539402419677	0.0330126240921977	0.0198021787643481	0.0164795014090678	0.0303174702018739	0.0325058222816684	0.00978579525773419	0.00471422577329013	0.0117633721034611
OM4_C_3E_2	0.009004877062234	0.00726209448631786	0.00311679245380495	0.0157113043847838	0.0063461272099714	0.0197515273501437	0.00451324685389445	0.00555265727147822	0.0113910840620366	0.0185598917397795	0.0211668054996484	0.0331239963263917	0.00987698386510136	0.027380964266767	0.00433762827159369	0.0168726378801511	0.00347765497071607	0.0117823698928795	0.0216703754858134	0.0103860412054798	0.0317264643824304	0.0180833384803226	0.0134915263247503	0.0347484526133563	0.00454532779067098	0.009356636637022	0.00809209183561813	0.00528722861508546	0.0186594948358829	0.0318916327533554	0.00985609503848347	0.00359387252622187	0.017786237968938	0.0357567521818005	0.0289963688326463	0.0379950657845175	0.0390786460210758	0.025461011466277	0.0281145659496368	0.0194002093724967	0.00430589423504161	0.00472370002872771	0.00367623147890973	0.00483338037959806	0.0148353272504206	0.0353265928438049	0.0104125212509619	0.0310016439856643	0.0376136448087127	0.0330521304181944	0.00954305131073161	0.00306999690894896	0.0230824437980037	0.0121508010820048	0.0244812556497667	0	0.00876186450858136	0.00877731446203027	0.0172013277072439	0.00982337283905811	0.0235614953422835	0.0255710107719731	0.0123226173782985	0.0164894572311653	0.0105244076097409	0.00882593030478168	0.00824722652151579	0.00605886620644731	0.00805925155086931	0.0153536903227748	0.0256708453365217	0.013479043376197
OM4_C_3E_3	0.00729402577383653	0.0160123476725502	0.0117970736342726	0.00800736143305448	0.00540402430698401	0.011976954134289	0.0129576523721653	0.0136742961037185	0.00372711448177885	0.0264848573282731	0.0293343769719631	0.0413729057209608	0.0184495422174482	0.035610820133816	0.00617576362899718	0.00888653668578517	0.00816625977688283	0.00571387355380731	0.0148900645766304	0.00746508348214465	0.0237179823367661	0.0264027136283531	0.020705211486264	0.0430206262806276	0.00445868642182188	0.0179127356908009	0.00533165368877414	0.0038713598674837	0.0100696327126565	0.0241503957239948	0.00139581576952093	0.0118281759729945	0.00940865821918301	0.0441670557471807	0.0372180545184148	0.046428466813258	0.0473674901126438	0.0335725062806733	0.0204540582566634	0.0118136542529053	0.00574749320896835	0.0119446295828165	0.0120693737569287	0.0121331348787049	0.00646916029180621	0.0272593702776949	0.00200854408567812	0.0391760453119772	0.045631304046499	0.0414713225689641	0.00405401509116489	0.00854378492272188	0.0150142549103537	0.00617934001267992	0.0165884359049553	0.00876186450858136	0	0.00676418121934297	0.00994201472389214	0.00857513145060322	0.0160561854297264	0.0170275884695993	0.00990667861207059	0.0113760985217738	0.016848377607631	0.00723895553578785	0.0016057147107121	0.0140462678583429	0.0164132824776794	0.00746137714336112	0.0171618978830909	0.00548607253495845
OM4_C_3F_1	0.00379452908562114	0.0149777980644561	0.0111215826422785	0.00877470363830775	0.00388589241898587	0.0127523249416563	0.0125422145134548	0.0114165176377433	0.0065823001261752	0.0263781115777748	0.0291074013966973	0.0411646725129735	0.0180368171416305	0.0354572228504888	0.00567202778526588	0.0102519894298959	0.00587460793673015	0.00509570381994411	0.013334147807495	0.0020669852962704	0.0249231921822155	0.0242119705912688	0.0215946167953534	0.0425644281175561	0.0067786430958499	0.0166267502754235	0.00155500722141756	0.00641444293953546	0.0133977878595064	0.0241247703159959	0.00651354904352547	0.0103149553482648	0.0125832891209424	0.0432028495847707	0.0370449993991365	0.0451821225366478	0.0470475496040634	0.033761665807029	0.0201759963609037	0.0120584644053329	0.00462846035529688	0.0124128767596184	0.0109768524773591	0.0132583683653241	0.009102227220052	0.0277825811224568	0.00771661851094588	0.0388254744277498	0.0456199419055453	0.0409906627215971	0.00433662058828773	0.00633501003214921	0.0158353344454446	0.00534248272696124	0.0172415724288012	0.00877731446203027	0.00676418121934297	0	0.0100026453336788	0.00423456472493994	0.0156876503424489	0.0190573070996527	0.00398181705691823	0.00777791316793223	0.0175720664297375	0.0104120125482457	0.00518464952730142	0.0147047197627881	0.0165203384490957	0.00865999719565409	0.0190915759237721	0.00898669637871563
OM4_C_3F_3	0.00970013867148927	0.0240423904308518	0.0201178178850767	0.00267284562176801	0.011133532133992	0.00284884153169077	0.0209958150661192	0.0211064806433605	0.0063701202604783	0.0355698817187756	0.0383165272681386	0.0502961183231492	0.0268391073992329	0.0445667391743147	0.0132076964133064	0.00232791672562292	0.0149256736963211	0.00546751188280344	0.00639332279966856	0.00951573785408053	0.0149360026717578	0.0341091208345867	0.0301870887980637	0.0518949038551159	0.0132131679898893	0.0261210178003097	0.00967783284605138	0.0124324679451144	0.00581073000955295	0.0147544202526112	0.00855750122329428	0.0197234495032579	0.00507773346686479	0.052759753613767	0.04618123619037	0.05486165952644	0.0562291067007494	0.0426232724454902	0.0115607809878158	0.002404328178147	0.0130918239865505	0.0210593815305104	0.0196883450762283	0.0214631327850892	0.00550063632767221	0.0183093606127279	0.0095343345101317	0.0481407269032655	0.0547798471211329	0.0501243913282812	0.00767730816485453	0.0156639087173072	0.00662408829390946	0.00516673088745062	0.00741312353981821	0.0172013277072439	0.00994201472389214	0.0100026453336788	0	0.0124018405845862	0.00686037428616221	0.0102531975669172	0.0100146900285084	0.00633874195824012	0.0261590335195464	0.0132910539119041	0.00949167653100762	0.023134240887422	0.0252447985081551	0.00410359771126832	0.00993680229422382	0.0056665531393399
OM4_C_3G_1	0.00800150581896759	0.0155012298888194	0.0115515708577308	0.0106359077790405	0.00731734264000507	0.0148520087792654	0.013757367846483	0.0112929778753972	0.00933237311525823	0.0254594791563926	0.0284341642580102	0.0407036763448108	0.0185499828039339	0.035001078048042	0.00839160174483508	0.0122368960124081	0.00765738414302088	0.00835153494336227	0.0142588414093562	0.00325117045357859	0.026950964824474	0.0230856076442544	0.0208105454599927	0.0418483804070482	0.00884924402307349	0.0162624199222173	0.0051304722273693	0.0087379508656336	0.0152881309414313	0.0254957081619614	0.00853713722803542	0.0104117484848986	0.0148506064750002	0.042353453369085	0.0365403409781484	0.0441986015610492	0.0465671292415115	0.0335183243297547	0.0210196963200318	0.0140021888468875	0.00651397385342969	0.0120036702698	0.0122687455521366	0.0133649205499546	0.0103265084752132	0.0289693932911388	0.00886844058281371	0.0380078822887877	0.0448266145760956	0.0407562799643796	0.00777867474793862	0.0073955451384592	0.0171335338511469	0.00865180727704597	0.0190294971553534	0.00982337283905811	0.00857513145060322	0.00423456472493994	0.0124018405845862	0	0.0169633988985003	0.0200092492804665	0.00428459574928224	0.00880566950894493	0.0161934747378153	0.0137225264688396	0.00737630159248236	0.0149794380721559	0.0167585946643831	0.0100300007250794	0.0202584888714691	0.0117154910785277
OM4_C_3G_2	0.0160876882953987	0.0303996564678378	0.0263752334217427	0.00807016544142265	0.01762937539201	0.00499862497081453	0.0275279222497513	0.0270663771594599	0.0128518763379608	0.0415501959142471	0.0444373458971241	0.0565779442789356	0.0332940589525038	0.050830776181876	0.0197593916036476	0.00738143239915931	0.0211902852720875	0.0120036077028654	0.00345706831573881	0.0145586311743481	0.0107415659882926	0.0397456619963295	0.0361820037425781	0.0580363642110916	0.0196980599599887	0.032182513338367	0.0157268457687398	0.0189495971968791	0.00889579255006954	0.00856902944088495	0.014674333226816	0.0258014840723802	0.00925634670570023	0.0587773700542731	0.0524285467942726	0.0607668826203667	0.0625112251661478	0.0489885657284734	0.00473053828770998	0.00460067013349772	0.0193344668620764	0.0270725838012596	0.0261483340408129	0.0276893284583169	0.0100738626022546	0.0121369726350858	0.0151216161777015	0.0542246675963545	0.0609155896851031	0.0564826286848521	0.0142469626417424	0.021793332986345	0.00280421272047458	0.0117325738758942	0.00346297593776003	0.0235614953422835	0.0160561854297264	0.0156876503424489	0.00686037428616221	0.0169633988985003	0	0.00668110538409131	0.0142552931527637	0.00906991298441407	0.0317783153924942	0.020085016461914	0.0157283062853301	0.0294735294788436	0.0316075576887714	0.0087302590769646	0.00628763460954535	0.0119571994991471
OM4_C_3G_3	0.0195827880054864	0.0327822298406865	0.0285402577027599	0.0104197942306283	0.0203123145202118	0.007699631194447	0.0297502065639457	0.0297922158086706	0.0145064821236504	0.0431040390411299	0.0461241979905139	0.0582873195291914	0.0353982412941022	0.0525169575679064	0.0221589486754378	0.00923577317077795	0.0239516008977417	0.0149283637283819	0.00937498054451348	0.0180316317057204	0.00978036969001043	0.0424675088089116	0.0372431300122332	0.0598331863656303	0.0213122306706468	0.0345170675762086	0.0186670592345627	0.0205906845579762	0.00776732496334664	0.00963572493723974	0.0157973690856667	0.0282259970493121	0.00900735884294522	0.060882744366202	0.0541088548086409	0.0630258814469583	0.0642842805234655	0.0505189296183703	0.00700832190384335	0.00812848039055982	0.0217098675824115	0.0286081031684918	0.0286348845149809	0.0290369051961496	0.0107772335640384	0.011232113671541	0.0155970060733129	0.0559214821253154	0.0623650916573769	0.0584500050350489	0.0167088368447686	0.0244549669848242	0.00431253345521815	0.0148122602125287	0.00559442444135969	0.0255710107719731	0.0170275884695993	0.0190573070996527	0.0102531975669172	0.0200092492804665	0.00668110538409131	0	0.0184797342997117	0.0140481793422277	0.0328471985586892	0.021402369041736	0.0173322445831484	0.031031830510124	0.03339656631396	0.0104990914269788	0.00111836671860825	0.0129560613954852
OM4_C_3H_1	0.00681272222668549	0.0179334173546663	0.0142699378029017	0.00902729732687058	0.00782703883833588	0.0125639803243788	0.0159245352370942	0.0138887174177197	0.0089744974126018	0.0288568404673334	0.0316405106240655	0.0437172244199492	0.0210937798296012	0.0380592045284858	0.00960171804017811	0.0105932012706338	0.00933185884620568	0.00689445055003801	0.0113201804932536	0.00250937779636948	0.0243082982431776	0.0258974051596796	0.0244066224340583	0.0449225260087139	0.0106793224904942	0.0191486858586677	0.00537038738151535	0.010316329037889	0.0142808162384763	0.0225933513252157	0.00933597175984976	0.0131680044061482	0.0136900687653841	0.0453225442040614	0.039611823970385	0.0471245787208111	0.0495308618289262	0.0365580139824888	0.0183851500270752	0.0115856871768692	0.00841044906711559	0.0154248497799102	0.0142688440294216	0.0165618104579684	0.0099456819864532	0.0263242620727412	0.010248887519233	0.0411911122921203	0.0480706084075431	0.0435442424707621	0.00737535614896657	0.00957892061227577	0.0149768679207378	0.00695984740681597	0.0164849369355722	0.0123226173782985	0.00990667861207059	0.00398181705691823	0.0100146900285084	0.00428459574928224	0.0142552931527637	0.0184797342997117	0	0.00533632382081211	0.0200808385855825	0.0141897556692154	0.0084654536662312	0.0179830003877824	0.0196470556885806	0.00893773873575758	0.0185497385342009	0.0110538395793671
OM4_C_3H_2	0.00919337340431295	0.0226932422593947	0.0188754130631925	0.00617181533519844	0.0108692353186589	0.00831799884652448	0.0202823974196651	0.0189205243725158	0.00890913263273056	0.0338550230009382	0.036668907696507	0.0487704449235213	0.0257874914309739	0.0430800488347746	0.0130207706648612	0.00738154441913312	0.0136233598410616	0.00672995368283727	0.00605059423093303	0.0063702527063418	0.0193078322600304	0.03120067229139	0.0290654845535714	0.0500609821191599	0.013677380810565	0.0241826987893544	0.00847879087526545	0.0130775987955611	0.0113105247370593	0.0172820709359204	0.0102542914677914	0.0179844364926217	0.0109087764550471	0.0505479962945875	0.0446514160398214	0.0523953073984252	0.0546213141125105	0.0414613728511723	0.0131541409019091	0.00716743096525742	0.0122240743138634	0.0199104533948241	0.0186983016287991	0.0208388995406168	0.00822773711347138	0.0210534937746958	0.0111292967471286	0.0463112330028858	0.0531480966429531	0.0485923360685928	0.00860888043688426	0.0140964033920964	0.0101999607296252	0.00654127772026788	0.0115539402419677	0.0164894572311653	0.0113760985217738	0.00777791316793223	0.00633874195824012	0.00880566950894493	0.00906991298441407	0.0140481793422277	0.00533632382081211	0	0.024668728675689	0.0158088755057875	0.010287711978147	0.0224171565896933	0.0242765367257297	0.00653563895582207	0.0140078599066169	0.00995167448279184
OM4_H_4A_1	0.0190860815954694	0.0092592600872079	0.00863390611957567	0.0240966607923751	0.0163675704147481	0.0284556194607326	0.0104404939021449	0.00929952878662272	0.0202900511371926	0.0107008249958304	0.0140770884619078	0.0263596207799781	0.0095235080415819	0.0206790969653121	0.0146754156625778	0.0253205779456257	0.0133016609480088	0.021078762987746	0.0297139166221126	0.0184041076121352	0.0404408338749356	0.0129130942401643	0.00530235640095704	0.0275384671863216	0.0139335249058231	0.00742091711881782	0.0172059281265365	0.0147059033769611	0.0266471973657536	0.0402377094996419	0.0181168705607051	0.00897270002965037	0.026186411465544	0.0286824558952525	0.0221494873036074	0.0308800792793128	0.0322889606691713	0.0191463056163306	0.0359154294617311	0.0280338719836329	0.013821594076672	0.00580104089358868	0.0110926226738325	0.00644344853173764	0.0224231137112388	0.0433380932608449	0.0176691352127848	0.0234911203086281	0.0298769274066942	0.0271033763306182	0.0189800148081244	0.0122362299196869	0.0310749124104157	0.0215181896565858	0.0330126240921977	0.0105244076097409	0.016848377607631	0.0175720664297375	0.0261590335195464	0.0161934747378153	0.0317783153924942	0.0328471985586892	0.0200808385855825	0.024668728675689	0	0.0183030413979161	0.0168604300542163	0.00667810373182219	0.00717401447122902	0.023280282539758	0.0332239904125517	0.0223004241433929
OM4_H_4A_3	0.00806588177158684	0.0144595642650231	0.0115364973777639	0.0126379586345025	0.00674874554339049	0.0153275989189702	0.0109014669520065	0.0139597046621383	0.00796745956459487	0.0259486226995326	0.0281825943093358	0.0393655602814383	0.0163483982278674	0.0337882559938732	0.00624507988521383	0.0130414710241255	0.00878186450201007	0.00917973439734364	0.0193488165297903	0.0121170150455282	0.025848387843808	0.0262799217310886	0.0205621706203485	0.0413943244167706	0.00576487917606167	0.0174387385644375	0.00900834844152821	0.00545422343808327	0.0137040396845342	0.0274079987941874	0.00774132032944023	0.0122471799448345	0.0124688844953916	0.0427391600927796	0.0354173512931703	0.0451808801593816	0.0452431252218898	0.0314811305945931	0.024686974205429	0.0154886404011227	0.00795406189174698	0.0128763614881363	0.0104606288614326	0.0120895665222031	0.0122006852848556	0.0306585698414549	0.00898626099451592	0.0378377100828338	0.0440877361572993	0.039086347821231	0.00739710632526426	0.00968481912732741	0.0191635935417814	0.00938413548722729	0.0198021787643481	0.00882593030478168	0.00723895553578785	0.0104120125482457	0.0132910539119041	0.0137225264688396	0.020085016461914	0.021402369041736	0.0141897556692154	0.0158088755057875	0.0183030413979161	0	0.0073455135127929	0.0131412309329511	0.0150774786413396	0.0128355884645552	0.0212202738770629	0.00856439350407167
OM4_H_4B_3	0.00583623864993182	0.015470137027314	0.011265203421691	0.00768739501995161	0.00406031241430514	0.0117916823298679	0.0124638231765966	0.012865214078474	0.00344938246338879	0.0263331847414296	0.0291510563121705	0.0412148654481901	0.0180810653066839	0.0354523572373723	0.00521190035737694	0.00876025709010673	0.00707779918429268	0.00469151042839614	0.0142924609402404	0.00602786024447716	0.02379093341313	0.0257748238735297	0.020756849826357	0.0428216821527529	0.0041231951012222	0.0173877560105736	0.00373156298053162	0.00346988620210904	0.010545873965867	0.0239717431784779	0.00179895736096148	0.0111282109153845	0.00978613088431116	0.0438571835321699	0.0370619687281553	0.0460636736162693	0.0471941876174366	0.0334782171847769	0.0202226763118261	0.0115049267773032	0.00466694848406986	0.0117488984366884	0.0113960080336465	0.0120773660884949	0.00664955481109908	0.027242026284421	0.00310388274912963	0.0390008643450516	0.0455487179434341	0.0412345462951882	0.00280373888085303	0.00753342746660748	0.0149599507869583	0.00516853236125417	0.0164795014090678	0.00824722652151579	0.0016057147107121	0.00518464952730142	0.00949167653100762	0.00737630159248236	0.0157283062853301	0.0173322445831484	0.0084654536662312	0.010287711978147	0.0168604300542163	0.0073455135127929	0	0.0138958428951461	0.0161633655132078	0.00726587849019182	0.0174269846406177	0.00571176231265749
OM4_H_4E_1	0.0149576823274022	0.00425874305892839	0.00394926940080794	0.0215344298132319	0.0123735133752555	0.0255944256535618	0.00419926486648681	0.00617926051721009	0.01709800939115	0.0129079829844978	0.0154406014624814	0.0273506375942026	0.00512951033568541	0.0215931028963206	0.010268810454253	0.0226408985002428	0.00921415541193915	0.0177707874366078	0.0276090183157113	0.0161682686732349	0.0374402161005048	0.0141411539422385	0.00779866807083695	0.0290478136206427	0.0100385426006366	0.00553114269539908	0.0141069567796737	0.0108384971489555	0.0240303286914671	0.0377967154019411	0.0153151164107018	0.00535625582862289	0.0232309166823112	0.0302867700123906	0.0232083423252523	0.0326677591116635	0.033340581339724	0.0195878178451965	0.0339713492884458	0.0252966338942501	0.0103190665780549	0.00355205157828115	0.00543574768470905	0.00226948786893743	0.0203335204698966	0.0411285469601271	0.0154890165507777	0.0252747553045506	0.0317529109416371	0.0274452525433925	0.0154893476202837	0.00856326839065249	0.0288448981955763	0.0181508524314382	0.0303174702018739	0.00605886620644731	0.0140462678583429	0.0147047197627881	0.023134240887422	0.0149794380721559	0.0294735294788436	0.031031830510124	0.0179830003877824	0.0224171565896933	0.00667810373182219	0.0131412309329511	0.0138958428951461	0	0.00252675280698888	0.0210635754326372	0.0311948351151248	0.0189972658349504
OM4_H_4E_2	0.0166602652463757	0.00317659057865903	0.00540838827997912	0.0237382266839544	0.0142811012901343	0.0277735567813259	0.00499168587487463	0.0066125464211544	0.0193289883910898	0.0110100721500856	0.0132917516584531	0.0250961459899349	0.00279330539655166	0.0193558063382334	0.0121718811138842	0.0248734536958956	0.0108526338820996	0.0198247242761814	0.0296437744812087	0.0180136744027995	0.0396380653581901	0.0121399101067329	0.00683873756689614	0.0268001265377939	0.0122750136456359	0.00396760356003911	0.0160509861229403	0.0130604713023521	0.0263864364271306	0.0399433767895435	0.0176464160096873	0.00654875554963386	0.025540833626667	0.0279797363312125	0.0209772273907963	0.0303577639141064	0.0310633773536109	0.0174037970365775	0.0361340024580217	0.0274494537946581	0.0123087384739531	0.00558218938523065	0.00637940322305847	0.00474188957093901	0.0226687917671799	0.0433516565556364	0.0179067314623873	0.02309312335271	0.0296342762611143	0.0250857536550475	0.0175739989918862	0.0102147019269211	0.0310881817802886	0.0201816940352025	0.0325058222816684	0.00805925155086931	0.0164132824776794	0.0165203384490957	0.0252447985081551	0.0167585946643831	0.0316075576887714	0.03339656631396	0.0196470556885806	0.0242765367257297	0.00717401447122902	0.0150774786413396	0.0161633655132078	0.00252675280698888	0	0.0233166934716994	0.0335394932342783	0.0212608296047476
OM4_H_4E_3	0.00962688982307537	0.0224665138330682	0.0182483287117492	0.00145647659202669	0.0100394734185935	0.00552347558290413	0.0195676738014354	0.0193371091169796	0.00489878761043754	0.0331832650889482	0.0361206246419986	0.048301613140556	0.0252217332650206	0.0425301800243907	0.0119452845699828	0.00258269618742797	0.0135170899459429	0.00502265984686786	0.00773071147043275	0.00783955397032336	0.0174781299452132	0.0321227363299875	0.027612813486838	0.0498032225365401	0.0113718472227641	0.0241821190589611	0.00820005023416419	0.010668907995395	0.00554995366719521	0.0170105821091645	0.00612898597863723	0.0178312223768234	0.00541848709831186	0.050719332894	0.0441277445888761	0.0528207341799937	0.0542762265672613	0.0406297510875242	0.0130383654278929	0.00502633246848979	0.0113142212826189	0.0186150830670362	0.0183376459814628	0.0191697744052697	0.00183975887452816	0.0201880325010658	0.00644763167385927	0.0459416626093826	0.0525356904262551	0.0483499558689083	0.00659830343974019	0.0139952512637393	0.00786213815790258	0.00508594363469794	0.00978579525773419	0.0153536903227748	0.00746137714336112	0.00865999719565409	0.00410359771126832	0.0100300007250794	0.0087302590769646	0.0104990914269788	0.00893773873575758	0.00653563895582207	0.023280282539758	0.0128355884645552	0.00726587849019182	0.0210635754326372	0.0233166934716994	0	0.010610022176238	0.00496148011668079
