	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G2_4G_3	0.00204858647080356	0.0107092649345634	0.0113315995189768	0.0116269691405685	0.0024009295748575	0.0144862960772601	0.0101841967460579	0.00821204487934853	0.0147534788299558	0.0064086041635483	0.00795182228409852	0.00985138458789385	0.0107366444583864	0.0045332256391819	0.0161691061446236	0.00878353123129754	0.0121699154191231	0.00461614435964501	0.00616733046480575	0.0128833650851985	0.0150864086208546	0.00853991093258239	0.00415280897544539	0.0112101200314543	0.00720914314482214	0.00383414299552363	0.0129435736394658	0.00558599743175363	0.0140170642283403	0.0158261259857748	0.0144018698442189	0.0141565009896446	0.0156015650647749	0.00289453403927382	0.0119140506116829	0.00545614943659152	0.0129318981120668	0.0227662972599086	0.00582242855808497	0.000716701242572854	0.0023938125904183	0.0132855678070211	0	0.00640167335151369	0.0125401316080083	0.0056097237108332	0.00421231871017607	0.0161810510047706	0.0229083983955147	0.0090149986116288	0.0181780480890546	0.00386116024347473	0.00468501403961911	0.00805454784775488	0.00619786095664656	0.00958323555970437	0.0114611437181866	0.00539266966452094	0.00493502257458018	0.0147271772189912	0.00389770599215672	0.00358919050067216	0.00626130426144581	0.0107577505260503	0.012309411507049	0.00923188482358974	0.0130591753710396	0.0172005183923383	0.00886054756926755	0.0559456802972041	0.0610909591828571	0.0118948525912814	0.0224144068843505	0.0101460476490957	0.00341190625888246	0.016605129293843	0.0186142095615483	0.0229632325166977	0.00688125110976424	0.00895673019806767	0.00425769975088787	0.0232996565161928	0.00895766223627801	0.0196223309799858	0.00480406862515646	0.0189805616198836	0.00657613045807081	0.00888739005591397	0.00728855652256523
HT29_G2_4H_1	0.00807328957111412	0.00512865595064362	0.0074947913901606	0.00566999149611856	0.0075939388758731	0.00810504965014603	0.016162174229796	0.0018567323896818	0.00841905327200404	0.00156799298159305	0.0105345370160258	0.0149976749844797	0.0170190019509249	0.0101612258093291	0.0108136610282681	0.00244212993160766	0.00598794139667897	0.00556358466765964	0.00379849496845408	0.00686586756210744	0.0214871973252385	0.00259711478066871	0.0100343017762164	0.0176053953569683	0.0039156640789925	0.00984232621325175	0.0190063008016858	0.00487404886687224	0.00828874827660629	0.00952402621297855	0.00836850582086854	0.00776315867589775	0.00951218057568724	0.0073676406327776	0.00587850638537905	0.0107904651288658	0.00941305744685991	0.0163717112313662	0.00217201808424745	0.00682486340379379	0.00806823634730302	0.0075444550221333	0.00640167335151369	0	0.00639883029892245	0.00614253827308333	0.00454537797305738	0.0102603623078949	0.0292861128367489	0.0036300696854855	0.0243708142584989	0.00285704367921949	0.00263340172954387	0.0133597887391972	0.0118088096680925	0.00393317904545116	0.0178622322115451	0.00996986032662674	0.0113050474858273	0.021082187118358	0.00921227900721344	0.00998505688103471	0.0095446942790834	0.00437066321367402	0.00612684920503771	0.0112212429603294	0.00665774773127408	0.0115425784111638	0.00318588281605865	0.0496267664289528	0.0547010394900693	0.00554445640774197	0.0287932783898071	0.00737317139948399	0.00977839158247675	0.0102040837899194	0.0124895329238412	0.0165809064772051	0.00533798576859871	0.00281608239775142	0.00328172293003145	0.0169418002227003	0.0075823126147224	0.0136331877452994	0.00341590758020859	0.0249917550018526	0.00222527336495103	0.0151946509590719	0.00748045110850682
HT29_G2_4H_2	0.013898388890278	0.0064439560142313	0.00572254384870424	0.00112115503176828	0.0131411867720572	0.0027346151550219	0.0214843462511048	0.00457135267440151	0.00475900532797433	0.00614411352469027	0.0139125060853528	0.0196252697583483	0.0227038754109473	0.0155567323523333	0.00994105758477505	0.00399661639629959	0.004731275078586	0.0117521103552953	0.00731414235638256	0.000700108395283389	0.0274783237116977	0.00574844276088196	0.0156015790060009	0.0235557202841543	0.00637546515596143	0.0155082650715518	0.0253592680539433	0.0107794135111752	0.00242528210361573	0.00341373735899877	0.00200021706074915	0.00272467661793797	0.00688146050703948	0.0126747644616607	0.00532691049901799	0.0159351453945687	0.0118285248408495	0.0109917461042201	0.00814856415865639	0.0130585207634202	0.0137343365036479	0.00188652426369084	0.0125401316080083	0.00639883029892245	0	0.0121158392248716	0.00932428038222106	0.00803182223677346	0.035397556124082	0.0066356801785355	0.0297982776583314	0.00868976642737323	0.00895512173726436	0.0182411713312326	0.017045030449581	0.00313272959956408	0.0238714948033984	0.0147674510492467	0.0172558285898719	0.026862498166326	0.0145419426435861	0.0160257996554087	0.0136457580738491	0.00256612427178696	0.00475969954601784	0.0169807257495394	0.00261087420985107	0.00976268836974403	0.00614883554532048	0.0443669820040644	0.0488074731934277	0.00155408063955015	0.034603718011943	0.00716644051044598	0.0159509710358803	0.00495009836662643	0.00610238929021927	0.0106822597338033	0.0107319091780592	0.00361572722744663	0.00961851340732551	0.0109047828395703	0.00881665554043225	0.0105047565036997	0.00819346444343749	0.0301416504388955	0.00610116845240786	0.0209546387370141	0.0101840043743567
HT29_G2_4H_3	0.00755999942524922	0.00751692622805619	0.0134724904281905	0.011599108928111	0.00799380777486417	0.0130889961722998	0.0151463912510805	0.00768265064561568	0.0124025443478464	0.00735632918112696	0.0132469904773725	0.0153439319441288	0.0151221626584289	0.0100319771452791	0.0119929777189454	0.00820372643392363	0.00964376292786911	0.0010313153981657	0.0087743494015468	0.012690285330577	0.0184817815891711	0.00650887437921114	0.00955229838836559	0.0149583474842124	0.00942722301717654	0.00917064192417886	0.0146420492424705	0.00133673062583942	0.0142581334451092	0.0147654865179167	0.0141132778157503	0.0126613366826753	0.0124887225826657	0.00837304131221912	0.00913211599631236	0.0110056773719925	0.00776000868609385	0.0204480312971191	0.00404111805533799	0.0053175330627494	0.00798730732731668	0.0135282079489961	0.0056097237108332	0.00614253827308333	0.0121158392248716	0	0.00789910378885599	0.0127173488290187	0.0256655872874769	0.0061300562431081	0.0225465338573174	0.00600360697042054	0.00363334100145104	0.01353727446768	0.0116233843658622	0.0100538341890971	0.0150189034596965	0.0109962280196229	0.00946290333445307	0.0186564590614568	0.00949386066081638	0.00813945578060885	0.0116710625796259	0.00966585771407361	0.00976390098288756	0.00508955114423867	0.0114627328871162	0.0132938733644736	0.00636139780037229	0.0527486922346689	0.0587263161608866	0.0108962869163408	0.0259833029222479	0.012986517827134	0.00744310559293739	0.0147683473690908	0.017981756785376	0.0211895703113981	0.00196693229711871	0.00879888717243522	0.00312910995071055	0.0217051569765939	0.0125639342145873	0.0160694601820801	0.0075546406021273	0.0236573126527365	0.00793038900797509	0.0133005543090046	0.0115654154967204
HT29_G2_5A_1	0.00482897238774109	0.00967112490767657	0.0071610557168469	0.00827587080324989	0.00389698009579838	0.0116830440322965	0.0121780679995497	0.00580055573939532	0.0125615315557612	0.00354362353851685	0.00606344156707332	0.0106087305701693	0.0133982132720999	0.00623385047136558	0.0153584404667036	0.00624793368437936	0.0103851390741691	0.00691790821006992	0.00214701184905857	0.00951235549381158	0.0182921651801767	0.00714241693323815	0.00630811393425786	0.0143655119129434	0.00322272059165379	0.00625505371503362	0.0169165598088528	0.00714057537223731	0.0103629479648624	0.012733847936042	0.0109788254233752	0.0114412131923511	0.0139083095650724	0.00335948561549724	0.0103582048141418	0.00664048052208722	0.0135199729636829	0.0201448617032232	0.00554952967645842	0.0049172316221049	0.0045366827262765	0.00967042389519325	0.00421231871017607	0.00454537797305738	0.00932428038222106	0.00789910378885599	0	0.0147286095304435	0.0262864690217338	0.00812122546544358	0.020489322581736	0.00211691613900285	0.00486953868910773	0.00906787192306612	0.00773763095255466	0.00619543828168428	0.014726905978713	0.00559598426540216	0.00816678859847869	0.0175706538216943	0.0052181563098816	0.00709964231881998	0.00499977759050641	0.00817425193968371	0.010520167711447	0.0125670086995535	0.0105123822470027	0.0160668606933299	0.00771798931601586	0.0535427879830673	0.0581161764911409	0.00909192039225777	0.0253082975286352	0.00593569730805682	0.0072767493567181	0.0139342521259605	0.0151766904985184	0.020000192847391	0.00821260705811878	0.00608512311604783	0.0050167150702129	0.0202259433792523	0.00489284879074589	0.0180446254874192	0.00121270830668258	0.0209084734325609	0.00330927062051773	0.0116793228927271	0.00366773622455378
HT29_G2_5A_2	0.0180870743022331	0.0054880278508269	0.0136551592001712	0.00886534422694919	0.01777057148752	0.00581544997027878	0.0262841535110805	0.00899032443870505	0.0033581533418932	0.0112364743018398	0.0204621834647564	0.025256103318643	0.026903084533505	0.0203380570368756	0.00248772654638854	0.00864848686131692	0.00437138346596555	0.0130171632912763	0.0133714784000499	0.00858393669605106	0.0309105994015544	0.00774323355601671	0.0201435142907675	0.0271786054372544	0.0128361504916207	0.0199027992905135	0.0273572462971285	0.0116718166547817	0.00990320284374105	0.00703104389649776	0.00865767952685268	0.00555152098328521	0.00116719028873645	0.0176079088826987	0.0043821798157551	0.0210219807066101	0.00731953534692623	0.00836016330019418	0.0103657787188109	0.0163943050009053	0.0181806351831914	0.00969973966259674	0.0161810510047706	0.0102603623078949	0.00803182223677346	0.0127173488290187	0.0147286095304435	0	0.0383263950020288	0.00717396636667902	0.0343543222895507	0.0130967820019055	0.0115085101866955	0.0236104347006424	0.0220101722764468	0.00990593354341051	0.0273371406251004	0.0202285076540434	0.0210695614669846	0.0308031818164797	0.019423027412177	0.0196884381715347	0.019692812185908	0.00709892479122511	0.0042428816067696	0.0160096983568716	0.00544081518709657	0.00174233642535099	0.00733387403757877	0.0400755901640145	0.0461196998764023	0.00689950266999307	0.0383749472752878	0.0148518324191092	0.0192664749785328	0.00511094004662594	0.0096705432324576	0.00981899277496613	0.0107568644428869	0.00909199059550518	0.0120110310296761	0.0105633828104733	0.0161580912722407	0.00344491939807566	0.0135344624334888	0.0351145218254561	0.0116455552230273	0.0250480144075249	0.0169665942639783
HT29_G2_5A_3	0.0215282958059091	0.0329370643526971	0.0329682538163371	0.0344312333574315	0.0223904832374782	0.0373842595229254	0.0152676784469302	0.0311138600758406	0.0374714016804951	0.0292581866439347	0.0244564609861792	0.0185211768998914	0.013266587254986	0.0202564430856627	0.0376257373245071	0.0316877816750046	0.0347711321133345	0.0253144335670178	0.0284281319910625	0.0356877751297829	0.00803681560006056	0.0311778410348289	0.0200391797889617	0.0119372626256281	0.0294961331249207	0.020044124558435	0.0112479018107347	0.0266596394496387	0.0366432958761348	0.0387206248975359	0.0371893963843965	0.0370457587674195	0.0379800635596342	0.0229784860873464	0.0343967403868638	0.0202392386571591	0.0328534634579787	0.0455666773060218	0.0282859568077472	0.0224638875788122	0.0217554279512723	0.0359438220030662	0.0229083983955147	0.0292861128367489	0.035397556124082	0.0256655872874769	0.0262864690217338	0.0383263950020288	0	0.0313332969374751	0.00923313928609931	0.0267213203973965	0.0271832329920983	0.018857112999063	0.0191506260678722	0.0323511519500094	0.0115614907772326	0.0216892114562237	0.0181605955736658	0.00926976633105348	0.0212492798278286	0.0193774169101776	0.0234914789478344	0.0336531185563866	0.0349064219161384	0.0238993442604896	0.0359275475671847	0.0389528652546478	0.0313448170523629	0.0783503612770147	0.0839122476302009	0.0347991822493433	0.00424882224578172	0.0312786244576579	0.0195110078835211	0.039469853440854	0.041406649831725	0.0458567070307205	0.0276307586591777	0.0318500626897041	0.0265818842840186	0.0461979662198065	0.0293954724508122	0.0417133402633328	0.027300626728758	0.0110174517758413	0.0293244371273507	0.0147376592458944	0.0272479203089262
HT29_G2_5B_2	0.0109497150243629	0.00169493379165794	0.0100395603013574	0.00649181086017296	0.0107145688775786	0.00705659483788093	0.019156675645744	0.00343001919264919	0.00629175874945793	0.00505976331369172	0.0141520454591795	0.0183316228341991	0.0197311708416338	0.0132634337379337	0.0073165408813498	0.0035874572888802	0.00352829063140333	0.00614799499565001	0.00736701879827809	0.00730411339517214	0.0237966031196201	0.00126322144574113	0.0130290418024352	0.0200295585600572	0.00727654652887849	0.012770317219569	0.0205532084351734	0.00487724513851737	0.00901592249813048	0.00879036534790392	0.00853506499140292	0.00661344248405887	0.00667443463346165	0.0106355404777455	0.00307475704783582	0.0140060052527527	0.00604984280372953	0.0143875113485914	0.00319371197923355	0.00922121421412642	0.0110796675607661	0.00836315551701367	0.0090149986116288	0.0036300696854855	0.0066356801785355	0.0061300562431081	0.00812122546544358	0.00717396636667902	0.0313332969374751	0	0.0271870929862433	0.00621276522264448	0.00433553672622119	0.016628357777906	0.0149493345245387	0.00578283727883843	0.0202046267394455	0.0133480857056368	0.0138965315523949	0.0236402751677602	0.0123873865557818	0.0125156464456749	0.0130985681682808	0.00407274860721689	0.00365360702733381	0.0105673813098891	0.00542509051237562	0.00821749993514866	0.000587220351794124	0.0471311171209311	0.0527606133829758	0.00518368489414352	0.0312404855777646	0.0104096460976148	0.0121066204916806	0.00864073088779094	0.0120741215499227	0.0150620015608279	0.00438260725887935	0.00435687672849475	0.0048439849077657	0.0155766084966321	0.0109823097032811	0.0106185698491878	0.00703332681195943	0.0279778544475643	0.00566404604392591	0.0178755761712137	0.0110836683534148
HT29_G2_5B_3	0.0163170727754992	0.0288791787222897	0.0262842418738532	0.0287282514325345	0.0168135461675266	0.0321515381922966	0.00831618427690256	0.0260362960812069	0.0327846031495848	0.0238965550947802	0.0170571850853121	0.0107517911099548	0.00747890127138729	0.0142901984536934	0.0342285168130977	0.0265591365093805	0.0302973937555548	0.0218726766883488	0.0224970850441109	0.0299398476575094	0.00572456998198193	0.0266888573653	0.0143466339002302	0.00778010566173854	0.0234878120467183	0.0145302742935381	0.0116861753995003	0.0231688748080623	0.0305666131456215	0.0332103751327532	0.0313561020849492	0.0318888815926905	0.0337630942351289	0.0171743822854909	0.0300753049040296	0.0138666967465571	0.0302874165272691	0.0405971219032727	0.0239943152238995	0.0179859092934155	0.0163062849767709	0.0299368874688508	0.0181780480890546	0.0243708142584989	0.0297982776583314	0.0225465338573174	0.020489322581736	0.0343543222895507	0.00923313928609931	0.0271870929862433	0	0.0215460717444064	0.0228530916524218	0.0117179443274588	0.0127561721050951	0.0266665888307069	0.00791821107044785	0.0150986803816013	0.0133157125538952	0.00426503331931893	0.0152913724149966	0.0147027553790928	0.0165547265568073	0.0285451407163249	0.0304372293844761	0.0226830314345073	0.0308967080202413	0.0353345302963328	0.0270345582129095	0.0739329271451315	0.0785035193235133	0.0295453586657406	0.00591082213578979	0.0244620336118636	0.0152232355574752	0.0343824408711883	0.0354711873677378	0.0404751678167909	0.0243701469942762	0.0265203901553708	0.0223768047167851	0.0406758928621334	0.0224616265984633	0.0377945106124974	0.0216566910433378	0.00215562633329256	0.0237773073745221	0.00933593809907165	0.020406320334287
HT29_G2_5E_1	0.00529945683256645	0.0078363617200505	0.00794533594073368	0.00776613065345397	0.0047451522441583	0.0107343845022209	0.0133147123993874	0.00450355232022444	0.0112459060766049	0.00254908559568987	0.00813092599471502	0.0121735308015855	0.0142354537808658	0.00730822452506485	0.0135199152133801	0.00504715587867161	0.00884462606752468	0.00508396260184169	0.00286251857269768	0.00902290839043855	0.0188367246799427	0.00537072373142451	0.00720066549512066	0.014926862877161	0.00371896646146143	0.00702829508339088	0.0167774412366518	0.00511707063106189	0.0101746688510276	0.0120065524301978	0.0105410922615463	0.010430344526451	0.0123668847403734	0.00451437934450981	0.00871924133394324	0.0079355973893424	0.011423172008867	0.0191132407893622	0.00345116424864718	0.00442530310772671	0.00524309246668795	0.00943894105937298	0.00386116024347473	0.00285704367921949	0.00868976642737323	0.00600360697042054	0.00211691613900285	0.0130967820019055	0.0267213203973965	0.00621276522264448	0.0215460717444064	0	0.00276254441847413	0.0105152358137373	0.00895208175606472	0.00572560714910451	0.0152178790344972	0.00715878450159911	0.00861110941884381	0.0183362450414864	0.00635539687336318	0.00734670235339093	0.00692719212494388	0.00704146299994295	0.0089836140741683	0.010887857546141	0.00938344547666668	0.0143315309804482	0.00587377470025681	0.052428377675141	0.0573504361265109	0.00812322861689159	0.0260675491332017	0.00713511194697287	0.00726633311424103	0.0129094466469579	0.0147548546633429	0.0191944564956747	0.00613027103417357	0.00513441474983641	0.00297469589778508	0.0195020438577057	0.00656130504198168	0.0164830937287656	0.00155380878861553	0.0221405337151387	0.00274470178770931	0.0124294002813888	0.00569489287926387
HT29_G2_5E_2	0.00665297345425652	0.00602787143321632	0.00983934907865389	0.0082841321306488	0.00653566555959598	0.0104018915098704	0.014853285966565	0.00438628224807873	0.010292802879065	0.00372469448585541	0.0107914061154271	0.0142249732062209	0.0153966367292563	0.00903262025989975	0.0115132004325381	0.00495861715547379	0.00761317170249135	0.00294973703203234	0.00527045386826398	0.00945766333559423	0.0195379161807214	0.00399674859803068	0.0087521256359989	0.0157335221218522	0.00583065452971753	0.00847330300144482	0.0166421314967111	0.00250162554233568	0.010915872295264	0.0119372535698995	0.010944143034883	0.0100190717649403	0.0109684730669358	0.00658241675135879	0.00729643743815791	0.00983844177715963	0.00879947637831288	0.0183969613482462	0.00114327394650671	0.0048920091999941	0.0068318437222351	0.010172772010649	0.00468501403961911	0.00263340172954387	0.00895512173726436	0.00363334100145104	0.00486953868910773	0.0115085101866955	0.0271832329920983	0.00433553672622119	0.0228530916524218	0.00276254441847413	0	0.012475976479051	0.0107237543711883	0.00655869615706697	0.0159295082021402	0.00935258873878497	0.00956378158550817	0.0193232174488954	0.00821320421638863	0.00818517141601262	0.00945771064817214	0.00672412804828427	0.00775063896629489	0.00871577689887826	0.00885079599101009	0.0125178412060144	0.00422199256479927	0.0513919023890955	0.0567986272725216	0.00795079245501757	0.0269528111724037	0.00940182226956619	0.00780629736507908	0.0123600999432538	0.0150051839392853	0.0188095122805017	0.00338422073636739	0.00542912055155496	0.00066386554095169	0.0192285567443711	0.00914702882298542	0.0149524980365819	0.00420590129164464	0.0236619249056171	0.00429853881259515	0.0135413708704168	0.00844725467575308
HT29_G2_5E_3	0.00601611070197673	0.0182964495730441	0.0145796776958302	0.0171473934064274	0.00594117681314699	0.0207111988824003	0.00361569015649559	0.0148320849325709	0.0216162006499923	0.0125963984958474	0.00560160100294879	0.00180692222784591	0.0056843924913942	0.0035236129708306	0.0239314806473453	0.0153036120978001	0.019338270667333	0.0125977525013532	0.0109350361243717	0.0183311105720188	0.0109765436029442	0.01587863731027	0.00398897187040323	0.00752635054388255	0.0118751856993252	0.00438443854284803	0.0124283167103829	0.0136378195036889	0.0188772199408647	0.0216473851077868	0.0197123175334534	0.0204878400542903	0.0228666452044989	0.00600709997434127	0.0192329237095044	0.00263797262464474	0.0209834381819299	0.0291690016025366	0.0135439245914507	0.0082284271468723	0.00569315788296236	0.0182626345173204	0.00805454784775488	0.0133597887391972	0.0182411713312326	0.01353727446768	0.00906787192306612	0.0236104347006424	0.018857112999063	0.016628357777906	0.0117179443274588	0.0105152358137373	0.012475976479051	0	0.00193473573983377	0.0151227601064752	0.00809358613795201	0.00348346726096865	0.0050411825005014	0.00960808877518105	0.00426301865261466	0.005851946770368	0.00484462375613849	0.0172414374115539	0.0194762561756257	0.0159970822757119	0.0195784093681667	0.0248198068609967	0.0163483506860352	0.0625596976349311	0.0668564342801431	0.0181412365998485	0.017043115027602	0.0127724368740161	0.00673131378996746	0.0229747134185288	0.0237880759354857	0.0288999852380495	0.0149330216595699	0.0151493827853864	0.0121795439449027	0.0290603954904336	0.0107898981227904	0.026990506205157	0.0102762625457217	0.0119061366144812	0.01237073173988	0.00478468645069207	0.00870259792266401
HT29_G2_5F_1	0.00414942387331524	0.0166321491406855	0.0138692904057285	0.0159776047209012	0.00424170132189077	0.0194153085101578	0.00444124632733602	0.0133783725726579	0.0201655030500388	0.0111886709216241	0.00569238872520941	0.00373344593414714	0.00591224514417083	0.00169122943655456	0.0222235554358013	0.0138792844651093	0.0177947232637731	0.0106952998639105	0.00974831814874623	0.0171951324244147	0.0111311389333532	0.0142682878354662	0.00207273788751218	0.00736099188673879	0.0107541913114714	0.00245636148879932	0.0116062233744943	0.0117643201835641	0.0178856332540273	0.020457877894292	0.0186258856941348	0.0191640078726149	0.0213121105995024	0.00446556984200455	0.0176484280296284	0.00112506914033458	0.0191233517938643	0.0278728971418525	0.0118176418303751	0.00632740106329921	0.00389293677652331	0.0172349490470374	0.00619786095664656	0.0118088096680925	0.017045030449581	0.0116233843658622	0.00773763095255466	0.0220101722764468	0.0191506260678722	0.0149493345245387	0.0127561721050951	0.00895208175606472	0.0107237543711883	0.00193473573983377	0	0.0139126077954038	0.00785887998702678	0.0025390158101291	0.00331687959232252	0.0100751073020268	0.00259688812498901	0.00395716821198041	0.00440011198346396	0.0158502807375138	0.0179338750949825	0.0140938150955057	0.0182010285387916	0.0231625326908028	0.0147025003928445	0.0612533215513616	0.0657959544604581	0.0168159927108322	0.0177407819679602	0.0121421323252121	0.00484101194504293	0.0216586168500821	0.0227738951808636	0.0277250139717792	0.0130583945528493	0.0137955956563841	0.0103876732622285	0.0279314121523063	0.0102473469807505	0.0254167789899479	0.00891573710274624	0.0132089409784777	0.0110360846652638	0.00447887516154789	0.00809900636789823
HT29_G2_5F_2	0.0108283162367037	0.00641591345596546	0.00430002144751957	0.0020880955351052	0.0100339726350445	0.00563969056346049	0.0183521756685427	0.00252413861770366	0.00704635818770787	0.00319966145765315	0.0109704933818967	0.0165333085899823	0.0195855231727412	0.0124290775706054	0.0113082142048009	0.00220478873972073	0.00573545684543495	0.00949654256423752	0.00418861170485773	0.00334028234920905	0.0244032066999029	0.00456209879146731	0.0124854989683055	0.0204767251202933	0.00329322782220796	0.0124031519604097	0.0224970284451429	0.00875833120354127	0.00447302776981749	0.00654621842855466	0.00484175418547631	0.00547543734681546	0.00886360067954082	0.00955034200345238	0.00606906765450656	0.0128029091138413	0.0117412319965606	0.0140654883623826	0.0060240226989101	0.0101473894478334	0.0106382303740987	0.00372989312597143	0.00958323555970437	0.00393317904545116	0.00313272959956408	0.0100538341890971	0.00619543828168428	0.00990593354341051	0.0323511519500094	0.00578283727883843	0.0266665888307069	0.00572560714910451	0.00655869615706697	0.0151227601064752	0.0139126077954038	0	0.020806600337462	0.0116447956757335	0.0141947429133483	0.0237503915539738	0.0114133216522133	0.0129973833247286	0.0105809934209243	0.00282293085061499	0.00583348749761383	0.0151098243056986	0.00478246337177633	0.0115255923045104	0.00519754107800448	0.0474640347566502	0.0519289925100104	0.00321911215993276	0.0314908096329414	0.00504211940335083	0.0129772725959407	0.00791460995664179	0.00906294240972008	0.0138147372107429	0.00904323601852359	0.00143779950268082	0.00719517113511406	0.0140313171882847	0.00625735817718734	0.0128547034275442	0.00508142327945853	0.0270196976848512	0.00303051970806612	0.0178470949415015	0.00728824600452347
HT29_G2_5F_3	0.00997941987542348	0.0218640152518019	0.0214837992763239	0.0228905066027332	0.0108303831835927	0.0259323726669617	0.00508912009485219	0.0196632152229996	0.026178079961316	0.0177402967824635	0.0134725550751385	0.00848228069142713	0.00273563389282456	0.0087655566101173	0.0269378308940722	0.0202290565802951	0.0235373364331197	0.014464900278466	0.0168696394721471	0.0241458545725605	0.00362551902544617	0.0199078517194778	0.00850196527625527	0.000604333827487986	0.0179388952599059	0.00848902575552548	0.00510264397007855	0.0158033800785957	0.0250861207479243	0.0272186941149439	0.025643295123697	0.0256102757682627	0.0268753118121075	0.0114269883854715	0.0232208253609932	0.00887904839357059	0.0226661124989824	0.0342199494529927	0.0170615450602111	0.0110834216770796	0.0101952251306651	0.0243872334362648	0.0114611437181866	0.0178622322115451	0.0238714948033984	0.0150189034596965	0.014726905978713	0.0273371406251004	0.0115614907772326	0.0202046267394455	0.00791821107044785	0.0152178790344972	0.0159295082021402	0.00809358613795201	0.00785887998702678	0.020806600337462	0	0.0103597591317189	0.0066167663318633	0.003726302126828	0.00973625770454604	0.00788319000062549	0.0122581727372086	0.0222113757421757	0.0236754033763288	0.0147716950495552	0.0245186873215937	0.0281499466591919	0.0201462978982944	0.0672966546438735	0.072525700484011	0.0233303579820003	0.0110425617323309	0.0198423846966077	0.00813001983932764	0.0280636819358529	0.0298598355879385	0.0344021814199397	0.0169242867323263	0.0203512837616807	0.0153706680878554	0.0347156368262633	0.0180213957339685	0.0307716772409103	0.0157455152294979	0.00952700717615215	0.0177832612991604	0.00339441306738883	0.0158732180275169
HT29_G2_5G_1	0.00363033385575753	0.0149903406190063	0.0113501126673333	0.0136781805346855	0.00300410989493527	0.0172283263725234	0.00681727837118834	0.0113812742911125	0.0181554103639727	0.00913443325423096	0.00352512252301748	0.00503177319708104	0.00844500262531614	0.00198215266611432	0.0206632789296355	0.0118413459729836	0.0159235628810163	0.00999074168400955	0.0074563362324978	0.0148712162098262	0.0136689271083344	0.0125261191142534	0.00259342101052432	0.00987749150485136	0.00841127418012072	0.00294519594947452	0.0138187585786937	0.0108510796905588	0.0154725777157089	0.0181767567555309	0.0162691431144806	0.0170052912150878	0.0194532191019438	0.00277266867178247	0.0158470293448576	0.00148287494770275	0.0180665745079186	0.0256871298493288	0.0103583756099114	0.00579655001336421	0.00308725005265828	0.0148409942464351	0.00539266966452094	0.00996986032662674	0.0147674510492467	0.0109962280196229	0.00559598426540216	0.0202285076540434	0.0216892114562237	0.0133480857056368	0.0150986803816013	0.00715878450159911	0.00935258873878497	0.00348346726096865	0.0025390158101291	0.0116447956757335	0.0103597591317189	0	0.00488409293256832	0.0125944319139949	0.00169342594691752	0.00480486893126123	0.00195339700539637	0.0137682430601687	0.0160605636446463	0.0143014658566635	0.0161013164321468	0.0214885153897735	0.0130298649483461	0.0590825955459778	0.0634394639705698	0.014658972004293	0.0202253132162718	0.00960866372962992	0.00558740729518809	0.0194919574793479	0.0203770982005123	0.0254354992862709	0.0121307060129927	0.0116711445843031	0.00915008602321262	0.025608534188692	0.00770844717643401	0.0235850216341342	0.00680744398376153	0.0153772750538521	0.00889225499473352	0.00700042837192914	0.00556011124899479
