	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G1_5F_2	0.012084939543388	0.00608777083929265	0.00305038043915416	0.0111820856976018	0.00414058579463765	0.00718876812473369	0.0206050359904941	0.0159021838675029	0.00264995605918378	0.00880319852812092	0.00377948882408511	0.0127407547071728	0.00707636405920663	0.00711997551854193	0.0160285057587924	0.0118462089186312	0.0131157666409827	0.00676428314166849	0.00828583920638708	0.00779290879002361	0.0123515766870132	0.0105379521394429	0.00700799999320248	0.00902116682221783	0.00522571335743729	0.0132382210855371	0.00620019198490967	0.0119929081523348	0.0153826527884745	0.0040420176425852	0.0235120366980756	0.043473324409302	0.0172765378429314	0.0169101565645183	0.00745528246746781	0.0135355875993168	0.00917855646494209	0.0128409286658422	0.0126020620291221	0.00958961961000575	0	0.00615875220148174	0.00248771734846086	0.00581160441654902	0.0274716327858921	0.00694724987985207	0.00648029045071795	0.0130893162399123	0.00872333592157104	0.00671040468841192	0.00564784096516916	0.0181575091786453	0.0180682234046765	0.0078072029697693	0.0137139607837434	0.00557622556078209	0.0381720305013008	0.00481215232709161	0.0116182425002529	0.00380298144905216	0.0107279335627982	0.00481713884607878	0.00437189346100385	0.00824487704406276	0.0160187496151601	0.00624332965925171	0.0019258745671411	0.0158683521504254	0.00516387346343856	0.00400391081988949	0.0315020002813337	0.00997546140067	0.00832485778128635	0.00675815316749059	0.00561590988424537	0.0279274094391978	0.00360533465199031	0.00545561296403778	0.0120580964864948	0.0114090402078967	0.0358592069923859	0.00708712622422971	0.00351827834213447	0.016849697372155	0.0115132548026893	0.00301875665448761	0.00840016495960277	0.00212359763696612	0.0166175153977976	0.00528536699417661
HT29_G1_5F_3	0.0131494212638664	0.0023322292257517	0.00352894388060886	0.0113619771830122	0.00560559872221474	0.0132144733227811	0.0180451496345613	0.0143786913878703	0.00823537145549103	0.0047995663494072	0.00388455526197035	0.0113302357301141	0.0110234582626875	0.00228442912727959	0.0147077695065519	0.00625053327390965	0.00813024042026472	0.0120007499522552	0.00804333601579964	0.00368544912246048	0.0128886173711259	0.00792736629303616	0.00616416111487542	0.0115068451130079	0.00693033367367799	0.012769766351574	0.00431493615358516	0.0109739488124393	0.0158328023233578	0.00896686655466881	0.0230412434699871	0.0412722794263865	0.0170798872351472	0.0133829791728258	0.0056696593712993	0.0125623847681582	0.0115466525299366	0.0112185531023139	0.0132461461954316	0.00958474661945061	0.00615875220148174	0	0.00830542119865326	0.00475047019096394	0.0257938157226063	0.0127031126385965	0.00300879271466513	0.0101512582437471	0.0120129226637545	0.0103925502281078	0.00830358623525377	0.0180243698611914	0.01821064859306	0.00991691148348762	0.0152238638011707	0.0117015416691515	0.0354482052215887	0.0106359692945618	0.0126128538905692	0.00945295775987817	0.0126532075183535	0.0109731222509054	0.00673637535651362	0.00850958035677955	0.0133377978576675	0.00800402765064099	0.00423461874715823	0.0146723352919354	0.00899074880321881	0.00800569294006725	0.0294934420000854	0.0102105225556042	0.0131979020177083	0.00528248439707393	0.00500265803669313	0.0244953768554763	0.00754425260582809	0.00468750601543486	0.0129217107571924	0.0136109353204356	0.0330834054550719	0.008038426389008	0.00953460053735684	0.0148735054876559	0.00859150200906124	0.00793034003248271	0.00434311400402581	0.0067071218955276	0.0150235165164236	0.00797258037135287
HT29_G2_4G_1	0.0109913972793709	0.0077088136505053	0.00549982533298125	0.0105264224964801	0.00451830812555081	0.00598715910798579	0.0206191071913569	0.0156474759614466	0.000465556705350049	0.0100279979363419	0.00509977301361543	0.0126147980610834	0.00512652736072208	0.00882132087564786	0.0156864533394696	0.0134833710255678	0.0144220229278401	0.00431311663039722	0.00816066878870511	0.0102613178565188	0.0114576897979063	0.011069647163141	0.00738925867596509	0.00756460226775927	0.00494883494382128	0.0126973834689842	0.00719439461939569	0.0117637685032453	0.0143616963200692	0.0019886927071412	0.0226211999951696	0.0430692812357757	0.0164373524088035	0.0174422416244046	0.00810864687922953	0.0131809824782229	0.00775984369969485	0.0127934884793849	0.0116477024537846	0.00917628535816854	0.00248771734846086	0.00830542119865326	0	0.00661631252832457	0.0269922676864192	0.00449034889374258	0.00792071871193296	0.0135530648962608	0.00692945232167659	0.00494069767870792	0.00468502432669297	0.017264387963212	0.0170707717221412	0.00667910637971915	0.0123494928967574	0.00417912164838197	0.0380237503326297	0.00236435140773768	0.0105863871865409	0.00132018645319428	0.00937007827739315	0.00325342658073559	0.00408796616396834	0.00790605443770134	0.0162306656156341	0.00820241891595096	0.00422653238880525	0.0154829953703702	0.00648482013460679	0.00273919973290994	0.0311086325503992	0.00941482755057246	0.00593386897534541	0.0074503191763852	0.00630676276770982	0.0281899676514504	0.0026143263272229	0.00626959564672201	0.0110494359533705	0.00988920288725692	0.0357507668464391	0.00665447460863363	0.00129736031321715	0.0167396573691311	0.012079934955872	0.00147150315083096	0.00969118259834967	0.0040013772266824	0.0163614168398854	0.00441767797961008
HT29_G2_4G_2	0.00841381763424062	0.00255979432116959	0.00550472127026968	0.00672776611302047	0.00214295463586914	0.0125498142175777	0.0149346021351354	0.0105265769337694	0.00629514047075846	0.00353226775371286	0.00217650205539221	0.00733591693366007	0.00709534282332141	0.00344122261615337	0.0107485663765256	0.00734234946705962	0.00788485101382744	0.0088984125858056	0.00338125703801751	0.00836043730387815	0.00821588861966694	0.00473267945168554	0.00154083420081106	0.006922628557776	0.00271561339629645	0.00837202478195662	0.000719694693314893	0.00675734712968248	0.0112232300886301	0.00616157008926625	0.0187995508250027	0.0380130249286605	0.0126708689951411	0.0110996659834637	0.0016517372420518	0.00837486692025718	0.00693128689785591	0.00734814898200368	0.00856128380349336	0.00493631502279171	0.00581160441654902	0.00475047019096394	0.00661631252832457	0	0.0221569261113191	0.0101333610495954	0.00215932936819966	0.00728525236632257	0.00766462583953778	0.00640129516623037	0.00416779623716782	0.0136071066622908	0.0137104207247182	0.00532843411995098	0.0104757311243044	0.0107671925200304	0.0325351476333559	0.00843595742768648	0.00787797829691369	0.00724150438277707	0.00793161643567648	0.0098574965623726	0.00304256751404864	0.00377733817498851	0.0102774826945637	0.0107916922070431	0.00476423894931354	0.0106464748134263	0.0106375069563207	0.00482151147901309	0.0260746376871563	0.00553247321440024	0.00965162638339193	0.000958029327391546	0.000389017367048754	0.0221356773327816	0.00452286443965502	0.000359045310868354	0.0082025877483224	0.0089078932583434	0.0302031466141297	0.00332723411186126	0.00787748488160133	0.0113118818308854	0.00570206732998914	0.00548367481847631	0.00328757229965107	0.00760243574192501	0.0112247523268372	0.00394621687324655
HT29_G2_4G_3	0.0163932299658091	0.0236483971397779	0.0276468253456015	0.0164682806889429	0.02335498302297	0.0324218235243212	0.00814029799921652	0.0116348881865723	0.0265303044116071	0.0210384095387886	0.0243028893390177	0.0148293539526372	0.0229895917745199	0.0235248892335263	0.0114560341814836	0.0219214499891699	0.0195318412493019	0.025772957316893	0.0191961100539704	0.0292621165524569	0.0156769960044212	0.017887098998326	0.0206880510629241	0.0200521791072627	0.0222900984731989	0.0143044208160364	0.0221304260090458	0.0155003272772351	0.0132087669206171	0.0252942341089385	0.00600033006895965	0.0160929296899869	0.0108787614856159	0.0133736246923299	0.0206160656565207	0.013938759215438	0.0198179919266464	0.0148126382266121	0.0155689838827591	0.0179090281088283	0.0274716327858921	0.0257938157226063	0.0269922676864192	0.0221569261113191	0	0.0275712938983613	0.0229352871084354	0.0157014955839231	0.0213449424059572	0.0227216092519262	0.0223090475950736	0.0102662824993786	0.0107909697077696	0.0204300531270381	0.0159618638705297	0.0306971064333437	0.0117055550770147	0.0273476975452331	0.0166693384316862	0.0266889447488715	0.0183414845173355	0.02980166350742	0.0231736103557015	0.0192433482617113	0.0125649600990494	0.032944008595251	0.0268711161793365	0.0116062222912546	0.0325979471575428	0.0242547520503731	0.00420529278190784	0.0175967702571668	0.0248074692591774	0.0212434671970553	0.0221953792475222	0.00829613709958178	0.0244116049906072	0.022455624537224	0.0162053160572675	0.018365287601997	0.00978066391741064	0.020446884642629	0.0277953553356374	0.0109353870617662	0.0172122803144754	0.0255228235222996	0.0214767728112743	0.0295129817096943	0.0109336352414397	0.0225817607199142
HT29_G2_4H_1	0.0111932777537066	0.011796101466339	0.00998470875901157	0.01161609462657	0.00803123159367588	0.00538675950903843	0.0222102473268506	0.0170033526850239	0.00448037338440431	0.0136649654011007	0.00917630874981071	0.0143754435861781	0.00466597227340168	0.0129229837720621	0.0168932977588096	0.0174051934107837	0.0179782903629334	0.00180697049707661	0.0104059162578459	0.014739353331076	0.0120024578977995	0.0138689009522639	0.0103780440636922	0.0075636616919684	0.00769451038683679	0.0137681800929573	0.0108173190878797	0.0134334596030404	0.0143968067959746	0.00398335630669974	0.0225323263961941	0.043574891504776	0.0167007098278329	0.0199247570496068	0.0113069666040233	0.0145302155773188	0.00779985099095436	0.0146616507548021	0.0120545514770464	0.0108464448064596	0.00694724987985207	0.0127031126385965	0.00449034889374258	0.0101333610495954	0.0275712938983613	0	0.0118618060631521	0.016108534887867	0.00622874996059812	0.00510186558673925	0.00659931535398387	0.0173789187348115	0.0169875142600241	0.00761131453795979	0.0118175471713707	0.0041979340106161	0.0390304804595213	0.00213513674619491	0.0109635753270591	0.00325425130424888	0.00923197799067085	0.00375957544163875	0.00711410014567306	0.00988812522861968	0.0182944343621564	0.011866814169506	0.0087129243747357	0.0166274514552897	0.00959009739548379	0.00531502930074147	0.0317692366903784	0.0108125442085097	0.00306039028339134	0.0107609590320041	0.00976123070722596	0.0300106258396647	0.00562310793900559	0.00983875623811689	0.0114160124004041	0.00928788194313637	0.0368510572550842	0.0087478763481586	0.00349885786287075	0.0182777068087037	0.0148561902038135	0.0048525909695179	0.0134086818425353	0.00801732100179588	0.0176772803386004	0.00658972914095166
HT29_G2_4H_2	0.0102879618894919	0.000714195564098366	0.00506798201645946	0.00841188190711778	0.0038946269704834	0.0136041235969126	0.0153375597226311	0.0114324052133445	0.00768811109698224	0.00238717281368484	0.0028280015373959	0.00834478630002684	0.00918838543490313	0.00128254058959772	0.0117415095268242	0.00557651508271133	0.00663592235936696	0.0107842041386816	0.00514403433516269	0.00669020992864798	0.00995430921699596	0.0050562378303747	0.00330139373895185	0.00906617604175469	0.00481660681464646	0.00976286687627665	0.00151349919736072	0.00796684331622757	0.0128579598305739	0.0078890246946192	0.0200438666976083	0.0385626827584958	0.0140718130808701	0.0109638177761711	0.00267839369322898	0.00955953874881664	0.0090661305839115	0.00825178149912146	0.0103195797609492	0.00665549322885979	0.00648029045071795	0.00300879271466513	0.00792071871193296	0.00215932936819966	0.0229352871084354	0.0118618060631521	0	0.00744174860963609	0.00982232024438435	0.0085024331897043	0.00627673545982175	0.0150163900520079	0.0152084086473219	0.00747618572296948	0.012398837095422	0.0118961944144797	0.0328676815859002	0.0100014160531785	0.00975231123385699	0.00877860645974345	0.00999140029937639	0.0110382133521322	0.00497596021823854	0.00568054755793492	0.0106110441725556	0.010279906965105	0.00489463430922848	0.0116943923023666	0.010658287425417	0.00664256507630585	0.0267117636803658	0.00729597089252691	0.0116726484505353	0.00238400765582009	0.00252032999434089	0.0221265034193393	0.00626773724129972	0.00228101123368687	0.0100324982547517	0.0109852674208564	0.0305124699210302	0.00543463793032464	0.00921780703564979	0.0120014858957487	0.00583158851921438	0.00704476163888419	0.00194849106002456	0.00784118922866132	0.0120917774739165	0.00602344653917037
HT29_G2_4H_3	0.00803282542659569	0.00813639810254993	0.012436251487883	0.00595602992214924	0.00911662301932311	0.01953410842932	0.00790716489613674	0.00486077015223144	0.0131579778482708	0.00535844989413406	0.00941944670563709	0.00315486173328998	0.0118182332310914	0.00786793414081824	0.00535363795274908	0.00683978233519481	0.00493803642189583	0.0144803321923152	0.00570309537859633	0.0135649727150987	0.00704575664324286	0.00255263314636926	0.00618023582547601	0.00972707044336776	0.00868174905866351	0.00532042792135203	0.00700099814069028	0.00379560283350512	0.00860124848033728	0.0125103072989113	0.0136861870960654	0.0311456023194296	0.00863559121150158	0.00389115929490694	0.00563566527531483	0.00438979339845826	0.00955498568580119	0.00274184689448053	0.00738191259204843	0.00558925375487087	0.0130893162399123	0.0101512582437471	0.0135530648962608	0.00728525236632257	0.0157014955839231	0.016108534887867	0.00744174860963609	0	0.0111798281886572	0.0112017920886153	0.00952759099824624	0.00949540796670088	0.00999756740880522	0.00881882116329716	0.00987609041416055	0.0177195606806818	0.025433612669222	0.014898545224361	0.00769426399433562	0.0138399823854626	0.00923893926719642	0.0167840181155074	0.00948968935002641	0.00625426714610426	0.00318742762517844	0.0177071500696928	0.011965649267669	0.00547020073261477	0.0178618870198695	0.0111521496585268	0.0193459225299005	0.00593395062813651	0.0144979651032916	0.00633273981968029	0.00747591730056458	0.0148541042200599	0.0110614027670277	0.00763789881908185	0.0076018135232509	0.0101246185117338	0.0230809274386812	0.0073613450368682	0.0147079730885601	0.00491073099382413	0.00162104699762127	0.0122003237058868	0.005809137902123	0.0148669287501606	0.00534210188857999	0.00959233088825739
HT29_G2_5A_1	0.00498273397493442	0.010140884694766	0.0108903220295587	0.00576435950598495	0.00642478372975713	0.0112894820549366	0.0162747025751852	0.0110503193566163	0.00650682010560053	0.0106461605552931	0.00818724191645029	0.00880558459707466	0.0018558791128901	0.0111017260706928	0.0108716171593685	0.0145776964985281	0.0143399719488875	0.00443580598108843	0.00591586370829504	0.0152048809653002	0.00585689774200336	0.00946419227080839	0.00694656635339505	0.00151450147552202	0.0050975488704685	0.00777692415559071	0.00834793914960843	0.00786001799057648	0.00817415463827172	0.00494097957897319	0.0163634217069898	0.037354624622331	0.0104724990542653	0.0147090553013986	0.00795849593623058	0.00866010604256815	0.00173125126461238	0.00916122039818433	0.0058691691896757	0.00559088212044607	0.00872333592157104	0.0120129226637545	0.00692945232167659	0.00766462583953778	0.0213449424059572	0.00622874996059812	0.00982232024438435	0.0111798281886572	0	0.00202009896309658	0.0037165290927223	0.011159148046863	0.0107931693909136	0.00256480718576812	0.00569572372441792	0.00970060090062852	0.0328324493382648	0.00631762092253135	0.00479894875132708	0.00605825113957605	0.00300604914220571	0.00889897107915216	0.00533132803003494	0.00521113059466655	0.0127665845697206	0.0149409519294685	0.00950788159315594	0.0105845846962735	0.0134106414934347	0.00474245725166835	0.0255444727326655	0.0052988167318662	0.00362279597193587	0.00774165460437111	0.00730343010859017	0.0241101450257933	0.00518708443718527	0.00756222917837088	0.00523526461692194	0.00314028380585987	0.0306708728027991	0.0046350862183827	0.00718853026834619	0.0123894581753984	0.010307204494504	0.00575940711065643	0.0105920216156685	0.010722235615587	0.0116882010238601	0.00406618005101265
HT29_G2_5A_2	0.00637140436741304	0.0087151240222299	0.00897629419896617	0.00652911746109343	0.00480261520068754	0.00971214761476164	0.0171136871122568	0.0119149562382439	0.00450759228600641	0.00970015143850684	0.00651198450458157	0.00928646747474002	0.000700987734841661	0.00975260791465818	0.0118230968664032	0.0136332757986242	0.0137188942171613	0.00334671263089965	0.0055568652752647	0.013416304692349	0.00705028392737338	0.00914826696131033	0.00604787133465768	0.00274085157981748	0.00369006621078081	0.00870102665983006	0.00711719649658348	0.00834077555545593	0.0097145330775553	0.00295602085063263	0.0179838291436907	0.0387894099635927	0.0119262139292323	0.0149434079421966	0.0070666123129222	0.00943452412245156	0.00296219552119884	0.00958398968773547	0.00715636701238643	0.00578130522847298	0.00671040468841192	0.0103925502281078	0.00494069767870792	0.00640129516623037	0.0227216092519262	0.00510186558673925	0.0085024331897043	0.0112017920886153	0.00202009896309658	0	0.00223355447274705	0.0126846583983441	0.012399516982734	0.00251160395946052	0.00747701622981953	0.00802601073591192	0.0340635748305845	0.00464094637631282	0.00605643260138951	0.00417290930875577	0.00455724884198706	0.00716797897951612	0.00366150128518526	0.00495142501352386	0.0132247522768749	0.0129217455209654	0.00757819326977937	0.0115660070409198	0.0114098502015172	0.00275665392578632	0.0269005957077318	0.00571428556272647	0.0034035811856456	0.00669742073988168	0.00601665136825386	0.0249106183783115	0.00321884170368979	0.00622519209483972	0.00652275310248201	0.00497025022315889	0.0318561632318284	0.00396793642454387	0.00531696102795991	0.0131790643975577	0.010087867110738	0.00373941121578529	0.00956603892014135	0.00870223376759207	0.0125954568148064	0.00248368248160511
HT29_G2_5A_3	0.00645751989023562	0.00651573465093684	0.00733699090874928	0.00584178794325288	0.00270828685477486	0.0103560003773798	0.0160908989917658	0.0110264360808388	0.00422245541163572	0.00750182113389871	0.00447171766465078	0.00809165153967979	0.00292902701830858	0.00753453556939944	0.0110366263254262	0.0114228404326228	0.0116121276493142	0.00506583787666165	0.00383768406208503	0.0115064625758691	0.00681717513954369	0.00727389111472739	0.0039122850736849	0.00350000992299377	0.00146018273203384	0.00801782337554299	0.00488374140027086	0.00719648597965295	0.0097927043050959	0.00311160001811144	0.018006419736604	0.0383898186085723	0.0117935486021218	0.0133743785722648	0.00491179127689115	0.00854151322955155	0.00362071008849508	0.00831818564294465	0.00703372978033752	0.00456856718467652	0.00564784096516916	0.00830358623525377	0.00468502432669297	0.00416779623716782	0.0223090475950736	0.00659931535398387	0.00627673545982175	0.00952759099824624	0.0037165290927223	0.00223355447274705	0	0.0126415681639037	0.0124956609471361	0.00215991873373156	0.00807694617737567	0.00855800999540069	0.0333898964518005	0.00544383998466097	0.00600935866864704	0.00451739890609015	0.00510638329021526	0.00762814933208199	0.00163382573138501	0.00340222636974469	0.011883695899932	0.0118427299461981	0.00600790011587913	0.0108227876896294	0.0107303374217212	0.00194619909363959	0.0264303705482323	0.00474771154069585	0.00554628689099195	0.00449423074719533	0.00378345152536042	0.023775513075959	0.00214855133503772	0.00399672221403596	0.00646095025357541	0.00586238759839677	0.0311310284455913	0.00218424365891968	0.00555454613302508	0.0121739094253747	0.00825780495029114	0.00321715958585456	0.00734995055241087	0.00776583506693326	0.0117357160497743	0.000383208137636936
HT29_G2_5B_2	0.00631902220721248	0.0156993696943816	0.0189874244376955	0.00702192992901929	0.0142395295811006	0.0223794741330772	0.00765681819658119	0.00481907817027221	0.0167991317242411	0.0138160755868431	0.0155494618718693	0.00691499621029439	0.0128768768751377	0.0159672040341019	0.00426069861201071	0.016276402712261	0.0144188632108349	0.0155938169417752	0.0102680338031912	0.0217044832450036	0.00582560265813186	0.0105458190939829	0.0120673668827131	0.00995718462236981	0.0129549056067736	0.00525999082874199	0.0138203157521677	0.00707586629062822	0.00298605639987228	0.0154318282138523	0.00536568099069507	0.0262061486343104	0.000944793278358357	0.0100365517632762	0.0123699372266783	0.00555935446285202	0.00972914728096458	0.00716565505310101	0.00561751617910911	0.00875278137541706	0.0181575091786453	0.0180243698611914	0.017264387963212	0.0136071066622908	0.0102662824993786	0.0173789187348115	0.0150163900520079	0.00949540796670088	0.011159148046863	0.0126846583983441	0.0126415681639037	0	0.000812101740621739	0.0105863895878448	0.00569770955756898	0.0207096744613259	0.0219103477562413	0.0173219836033521	0.00668538818779581	0.0167848816601118	0.00818128782943345	0.0198459145998	0.0137881245395124	0.0100680787972834	0.00774751616774593	0.024099688250015	0.0179569620496704	0.00406928201136085	0.0233115678739359	0.0145522711718372	0.0144691707219311	0.00825537129564278	0.0145594550737013	0.0128440455359173	0.0135205343640195	0.0147156640970667	0.0147898312471132	0.0138272601575996	0.00621938730017216	0.00811809108040303	0.0198527523786634	0.0111089233818698	0.0179193597434784	0.00562170341428411	0.0103692383222536	0.0158241617634199	0.0141480879487185	0.0202721731205893	0.00466366375470374	0.0129640264677337
HT29_G2_5B_3	0.00608118852660319	0.01587982394816	0.0190257094420961	0.00703407115543477	0.0142227366323031	0.0220593063547666	0.00846889774187533	0.00544590472852187	0.0166067077706291	0.0141195624021569	0.015595382253683	0.00727622367116574	0.0125512440975289	0.0162012602246901	0.00488114577124806	0.0167230958751405	0.0149339599619803	0.0152163872721704	0.0103429831151568	0.0218951513650986	0.00572069142751227	0.0108881134780434	0.0121770992249676	0.00966004624048974	0.0128984770805795	0.00545936811521371	0.0139633048421111	0.00733796799571987	0.00270951565166304	0.015203042540142	0.00558544118260186	0.0266315894148295	0.00137766354203017	0.010741195856998	0.0125426831498855	0.00589835117389683	0.00943750188497825	0.0075599012656764	0.00546897324305293	0.00880335049961582	0.0180682234046765	0.01821064859306	0.0170707717221412	0.0137104207247182	0.0107909697077696	0.0169875142600241	0.0152084086473219	0.00999756740880522	0.0107931693909136	0.012399516982734	0.0124956609471361	0.000812101740621739	0	0.0103994727667603	0.00520943552517876	0.0204157041743691	0.0224727317213426	0.017021866075293	0.00649277082555194	0.0165349801860023	0.007856526176195	0.0195664333589002	0.013711251639705	0.0100888005366035	0.00841937739899295	0.0240800536092663	0.0179539627900207	0.00465822089980603	0.0232065253708943	0.0143812400129084	0.0149818226525233	0.00826746698180463	0.0141180125293657	0.0129837545951546	0.0136015272021504	0.0154884624825734	0.0146413610329204	0.0139135847668495	0.00603607578899394	0.00770124548342997	0.0204476096078095	0.0110728904920443	0.0176750085304479	0.00633886792820587	0.0107792446653496	0.0156466769889316	0.0144334027352709	0.02018902911877	0.00535627979080575	0.012830482832823
HT29_G2_5E_1	0.00432984864813301	0.00787367227119687	0.00938219437560961	0.00406402249694526	0.0045443219811655	0.0120246375938478	0.0146163989449069	0.00943259016652922	0.00621397931431681	0.00811440733334228	0.00627441693231644	0.00677733429230299	0.00304407948164471	0.00875746974722239	0.00936442046960421	0.0120337836455699	0.0117797147556491	0.00585621032414967	0.00336667955606933	0.0133199325331017	0.00479320010146321	0.00694984339737571	0.00443528933973169	0.00159706376307935	0.00308449324504055	0.00625705496386084	0.00597015680355096	0.00583034975130261	0.00769048788698092	0.00487433801234524	0.0159434048050762	0.0365163361196229	0.00976636704446455	0.0124927817378727	0.00543142895338327	0.00694351097360372	0.00163115644271585	0.00708072377007997	0.00497022651942579	0.00329855210249676	0.0078072029697693	0.00991691148348762	0.00667910637971915	0.00532843411995098	0.0204300531270381	0.00761131453795979	0.00747618572296948	0.00881882116329716	0.00256480718576812	0.00251160395946052	0.00215991873373156	0.0105863895878448	0.0103994727667603	0	0.00592137892569211	0.0102764293867433	0.0316695978201079	0.00696445777079931	0.00390885651948895	0.0062614433175092	0.00297073855653836	0.00937511775470882	0.00365255502592958	0.00267584020771766	0.0107234766826286	0.0139980845963908	0.00809614142721731	0.00911853595006537	0.0128718058838417	0.00398384734216813	0.0245859515183174	0.00320270253870174	0.00568145200520863	0.0052734803264646	0.00499807808536127	0.0224046556566415	0.00426771231551426	0.00528817058967142	0.00437081083563317	0.00379901055320193	0.0294429161091125	0.00211031120000532	0.00737638591391929	0.0106797012845805	0.00782914210846862	0.0052476398376591	0.00808408550492946	0.00992366693154075	0.0101209898957076	0.00252914696066963
HT29_G2_5E_2	0.00214604767461298	0.0129635140471081	0.0152198775217778	0.00431045436934028	0.0103180562156032	0.0169803964296549	0.012141239069375	0.00732250672965646	0.0118965918251221	0.0120945212643989	0.0119445922527361	0.00673849651746637	0.00751916365347154	0.013593397788946	0.0069160207796753	0.015542466081597	0.0144018705310226	0.0100681658254536	0.00726626550539231	0.0188193522751566	0.00287751584055377	0.00946435504775379	0.00910137537687462	0.00478512681502531	0.00886916347914166	0.00467009654875619	0.0109409620812526	0.00612300596762972	0.00286479204532712	0.0103982878900166	0.0107176010057134	0.0318382111528332	0.00518898431901564	0.0123203362744058	0.00981280501935541	0.00573331894858486	0.00459329294666213	0.00716250539429164	0.00251343665693696	0.0058351305545694	0.0137139607837434	0.0152238638011707	0.0123494928967574	0.0104757311243044	0.0159618638705297	0.0118175471713707	0.012398837095422	0.00987609041416055	0.00569572372441792	0.00747701622981953	0.00807694617737567	0.00569770955756898	0.00520943552517876	0.00592137892569211	0	0.0153934957606379	0.0276012542092559	0.0120050055840137	0.00266835163249553	0.0116490235491837	0.00299561840240063	0.0145804861126562	0.0095436884782755	0.006726017117621	0.00996836375313487	0.0199181281433702	0.0139797637638557	0.00658431771680094	0.0187173372063111	0.00979409324259527	0.0201626126255347	0.00517902950092386	0.00891346290126433	0.0100154104366976	0.0102482443404177	0.0198043042956543	0.0101338174040141	0.0105697208061236	0.00248772958694387	0.00255587919418147	0.0255248344602758	0.007281478676128	0.0127924208957175	0.00869869119805626	0.0098523359216395	0.0110057649001768	0.0122641730985476	0.0158214015996154	0.00774932926784364	0.00844967144300774
