	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6C_2	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29Root1_1	HT29Root1_2	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G2_4H_2	0.00448052689113761	0.0217541430757275	0.0138162989821196	0.0154008709386838	0.00452176027468844	0.00931504035027823	0.00707707299710006	0.0137990567016625	0.0100586492142446	0.0218769383643592	0.0139083117919182	0.00966662865457143	0.0134918291873498	0.0143010268433572	0.0296231372805111	0.0107639328448046	0.0111943589437336	0.0110727236100195	0.0117952637989768	0.0239782057031675	0.0731134322008698	0.0486360720439168	0.0460019903004035	0.0139260752583816	0.00806741688578908	0.00599732626345925	0.00811966103670964	0.00666569541371259	0.00539605256309794	0.0109186173421873	0.00484111339699997	0.00438410408461882	0.0162117475537142	0.00881194823740579	0.00851184084416328	0.0131925728262622	0.00469397791424536	0.0103513930242711	0.00917143149621535	0.00869856631952606	0.00918571364235897	0.0133029928003474	0.0190224773404403	0.0150203895379182	0	0.0128138004864807	0.0085868926512914	0.00845324742984044	0.0255692477398614	0.0121835316026364	0.010840373580722	0.00605667050325882	0.0172657025381544	0.0116689126097869	0.0141730825432533	0.00836091869943944	0.00420134138451425	0.016279181223284	0.0146324074530844	0.0080877920638631	0.00673081775244772	0.0121794382321983	0.00703873556836701	0.00962121500207257	0.0119630600593349	0.0207831684738082	0.00607973719686091	0.00972297781275419	0.00714565382861364	0.00979439646407221	0.0108887123269951	0.00455519155100258	0.00909997142987967	0.0127781119703372	0.0127391194096973	0.0206552485194922	0.0188329074862916	0.00508167489220038	0.0103116170711846	0.00743116612121704	0.00968818176520766	0.0155369953984002	0.00530618172195374	0.0212542251655258
HT29_G2_5A_1	0.0161613499919499	0.0297080987701951	0.0189828325448003	0.0265458430114611	0.0158400143906002	0.00920318253598818	0.017709404178405	0.024394568264667	0.00738197294318488	0.00996597095080671	0.0251172365567152	0.0043739365971878	0.0208906361427291	0.0220748022897634	0.0177531180036507	0.0129827353972844	0.0128303248962836	0.0194740690196649	0.00570474814006259	0.0324677612700108	0.0631516980020915	0.0407222807482239	0.0363409929789505	0.0200911619630458	0.00512421142054366	0.0109396045761769	0.0129400829871365	0.0181994203935961	0.0143753463068347	0.0188691607128047	0.0106011231853895	0.0157197244485177	0.0211110300729264	0.00934150317030187	0.0169330850127835	0.0222992714374	0.0139975706977993	0.0189827246849546	0.0135254696949328	0.0196857702427011	0.00917030662074266	0.00633356465771631	0.026280808406964	0.00731720625387425	0.0128138004864807	0	0.012905458631757	0.0154138528639225	0.0355808365514208	0.0180969968814128	0.0195511044474142	0.0154610556253849	0.0231822286553871	0.0185160076704445	0.00382390013868352	0.014300752721537	0.0104904656376822	0.0239668609733573	0.0175011866985356	0.0141212814267769	0.0122995895304499	0.0211979978157103	0.00883259811738452	0.013430414056276	0.00895772637663774	0.0291336709970781	0.0176728906363374	0.0157682688312965	0.0160985335699132	0.0204835970067746	0.014620023594902	0.0138080945007662	0.0176096893012331	0.018357065405837	0.0237923889782572	0.0312878741054203	0.0257533471309588	0.0093917528207396	0.00792561029058068	0.0105069400605065	0.0193316407826636	0.00437257276286446	0.0142632032053078	0.0304090459415751
HT29_G2_5A_2	0.00926450981048753	0.0196492981394151	0.00998510137256609	0.0148605862573284	0.00695501923727482	0.00626348683710606	0.00813937484290711	0.0155121242565781	0.0109583534517561	0.0226027846727956	0.0141978410012383	0.00891085100747206	0.00836456086226981	0.0092457414891379	0.0303790145424321	0.00236817097548511	0.00415995457697779	0.0103306466960982	0.0084904263956097	0.0195766421210095	0.0745328954212812	0.0503131018210503	0.0464088530142655	0.0120512046599336	0.00888768990090727	0.00341604878999689	0.00722705397654971	0.00897165752897388	0.0129911624676595	0.00810056141296815	0.00744258954153843	0.00838607494369575	0.0130077195215844	0.00889309106433611	0.011503612077254	0.0150921684845815	0.00591793726646049	0.0106556151441796	0.00436262355045458	0.0108654487146368	0.00399261684308934	0.00997690723306551	0.0159986745238894	0.0118326726217447	0.0085868926512914	0.012905458631757	0	0.00534142956218208	0.0253913177391657	0.00584792774115951	0.0122831220766157	0.0103948778175824	0.0145237454191163	0.0109913278881846	0.0158730401464742	0.0103435514008355	0.00501456446542351	0.0129425697304106	0.0107216439633051	0.0108771300532934	0.00230347688726086	0.0126917186340907	0.0058199725909946	0.00469896459809779	0.0144446419049986	0.0172610074135425	0.00825148111649746	0.0073665342261825	0.00841980132742915	0.0106230780683346	0.00246057512175839	0.00592042857474007	0.00851429451764105	0.0130046803781532	0.0137811259719249	0.0210740659632734	0.0164736661114895	0.0081027550218734	0.0057572670270207	0.011565146955774	0.0114147311695673	0.0138715021843282	0.00842233166365044	0.0175585384438212
HT29_G2_5A_3	0.00655964483524675	0.0150307174699004	0.00573428990067381	0.0122154606643246	0.00607380803884677	0.00685726191496552	0.0045839057934578	0.0106741689451371	0.0107256359924958	0.0253744578695037	0.0106031780912943	0.0110514771754312	0.00656572195241539	0.00828103226817206	0.0331037542369469	0.00710301869946108	0.00946744959519878	0.00505120312155576	0.0123360766852711	0.0184209762533605	0.0781897093973303	0.0543763608104348	0.0506126391846319	0.00701241308768805	0.0115855838254959	0.00505285514477604	0.00410918400666567	0.00605869438655568	0.0137556256324375	0.00347554966594027	0.0101902430611591	0.00574038672199957	0.00857594321616388	0.0129758991382628	0.00705178639410827	0.00988374523535069	0.00379808632601043	0.00539162384397287	0.00266843488601322	0.00662513136514396	0.00760054924779746	0.0120281816281225	0.0116173107625261	0.0133470119715489	0.00845324742984044	0.0154138528639225	0.00534142956218208	0	0.0207466003860686	0.0047782643052845	0.00711061340040062	0.00684994292792263	0.00982521823401269	0.00576415970980176	0.0183642248493898	0.00659118332781712	0.00648078915316491	0.00884002525696401	0.00726405837355222	0.00735735194304456	0.00410574773576223	0.00743800819477587	0.0066203130636575	0.00313612631360889	0.0136032940743986	0.0139030168251033	0.00621977271375785	0.0112870264662961	0.00391364850202699	0.00637831323241701	0.00587992470536767	0.00392252751416782	0.00330319667402273	0.00814762588165649	0.00951621380783399	0.0165370176349539	0.0116995613318577	0.010708909131769	0.00995707281231917	0.0100530943659265	0.00644570735527788	0.0174992121165785	0.00518587158534294	0.016344366401325
HT29_G2_5B_2	0.0211309218203499	0.0082183091865822	0.0182288031959048	0.0140845622707953	0.0223039106029027	0.0269632198328262	0.0189579009360822	0.0119720416499657	0.0292935834231734	0.0453274246119265	0.0129513779564064	0.0313366522173135	0.0183984241409861	0.0188269471130116	0.0528404768686163	0.0267943905893317	0.0289419578075987	0.0161464109435328	0.0330674861660018	0.017657536577905	0.0981305918382721	0.0740625096637703	0.0709943777534417	0.0164506077449492	0.0317767654121711	0.025547250944079	0.0227321011436469	0.0192474978339667	0.0293575587774036	0.0174587729342601	0.0291620337898146	0.0212492683743147	0.0169959516403407	0.0326799610105147	0.0194979462086051	0.014218583640504	0.0223152422620428	0.0166291907370791	0.0229611306704593	0.0168801061516445	0.028313745471396	0.0320098865672675	0.0116638128192117	0.0327110242478846	0.0255692477398614	0.0355808365514208	0.0253913177391657	0.0207466003860686	0	0.0206910019865554	0.016397940293081	0.0211920358819415	0.0146959260866572	0.0174052761861549	0.0381815387889453	0.0219355262019037	0.0262957144823668	0.0134346955215654	0.0208245198810116	0.0224224931214809	0.0245909939326824	0.0144675193117357	0.0268823299244295	0.0231510773305217	0.030571789198679	0.0111978999717345	0.0203572905372179	0.0285391223305176	0.0196607326011664	0.0159933419299236	0.0248874693737759	0.0224961755513155	0.0180620398828867	0.0186626396511478	0.0130127490715218	0.00519170885795951	0.0119412797624901	0.0299128876157157	0.0306578427759342	0.0268711177392263	0.0165803032708379	0.0381528900178567	0.021801679989517	0.016985756714884
HT29_G2_5B_3	0.0105327326356591	0.0145278480671342	0.00640075553300892	0.011503607191275	0.00881997085191765	0.00968096440827598	0.00764913007656688	0.012751708786109	0.0145097066606344	0.0279020769510193	0.0109718425172409	0.0138569036682228	0.00306747447720621	0.00468309034237722	0.0355789422223095	0.00638890147445866	0.00871206623654849	0.00764200286066224	0.0137842031720413	0.0147966581870361	0.0801871849894471	0.0560945065465036	0.0520433550902849	0.00891929114683241	0.0143966817018503	0.00798214349581718	0.00845461634232726	0.00889550077224273	0.0170654015423955	0.00459757044457132	0.0126566405077673	0.0097172227244527	0.00927506286216134	0.0146254017457684	0.011506672140716	0.0129326152561476	0.00791728080381616	0.00868654126595869	0.00530612524882927	0.00965510597298017	0.00910120897281677	0.0139352090841955	0.0107827328437922	0.0152717494453584	0.0121835316026364	0.0180969968814128	0.00584792774115951	0.0047782643052845	0.0206910019865554	0	0.0106481728838903	0.0114831029346048	0.0102740580270254	0.00890780306320038	0.0212950252496388	0.0112244292384432	0.00970310190782003	0.00766190570981519	0.00850561496217422	0.0120561177109823	0.00652072165439016	0.0100431313557381	0.00999755657961193	0.00552731916787735	0.0177284013447181	0.0116357900416132	0.00875872867370228	0.011126468445788	0.0083732427320734	0.00856481648118337	0.00438714157959169	0.00805850121014431	0.00688064371193043	0.0116418253395508	0.0109229581920247	0.0168928428042064	0.0117749866134097	0.0134495162122527	0.0111359711671731	0.0146220085947232	0.00995905214326795	0.019210517206911	0.00987945783917938	0.0131451824621467
HT29_G2_5E_1	0.00685967525650353	0.0120455573330247	0.00739503734058799	0.0121467949846728	0.00931335065056586	0.0117247392473488	0.00607920325889465	0.00554061563525207	0.0130902077040735	0.029092798395881	0.00914950948359882	0.0155250355688271	0.0107993965950857	0.0124726592214063	0.0365651720404612	0.0141815729856097	0.0164370113199471	0.00323619834556107	0.0181041710173372	0.0204828266622221	0.0820197330938326	0.0586746916070385	0.0553552841264276	0.00514625807799683	0.0161060865773131	0.0108192861219242	0.00711260500348238	0.00698506609310704	0.0155468982348474	0.00621611724216724	0.0147563980202875	0.00686501168039639	0.00799977768719099	0.01832413620384	0.00326578538873759	0.00294255274841434	0.00759874102758139	0.00197122688331363	0.00904751884839944	0.00452738655934614	0.0138674920756994	0.0168485779467081	0.0101189565596519	0.0176481211794094	0.010840373580722	0.0195511044474142	0.0122831220766157	0.00711061340040062	0.016397940293081	0.0106481728838903	0	0.00532719537205969	0.00805213668568635	0.00321046052613732	0.0219870143436354	0.00559689370343094	0.0113030724937299	0.0088467067035018	0.00900709935365265	0.00605900278320011	0.0105175578019046	0.00225633261322276	0.0113060858283297	0.0092538664217627	0.0143851724092601	0.0137180009922588	0.00825394471789849	0.0170465264523873	0.00424061362485636	0.00520020294593717	0.0129679910032864	0.0077015265610759	0.00397905754876238	0.00447157323376621	0.00666230689906088	0.0123429327753786	0.00907896899239669	0.0150543387501584	0.0161718332933591	0.0105095981131228	0.00178890454406755	0.0226453369516947	0.00594992141047775	0.0183403779341189
HT29_G2_5E_2	0.00336202337996244	0.0172043868733566	0.0102531467087359	0.0141650254116285	0.00655629658306813	0.0093539112066798	0.00544015776069483	0.00939864933580317	0.00971921454419135	0.0247882012787599	0.0116403552665844	0.0117776715476937	0.0124575453243072	0.0138879449976968	0.0323366054087872	0.0125767947143316	0.0142379474449963	0.00680852170890569	0.0147450887080246	0.0231569493615588	0.0771901563582882	0.0536287159859382	0.0506237597266549	0.00919209967157901	0.0117410997195817	0.00781614734726747	0.00554857007763018	0.00578148362126401	0.0106147439957546	0.00826441428897652	0.0103845141203917	0.00354269306188718	0.0118380804953767	0.0140985673860938	0.00251017473587901	0.00760226729354374	0.00467106710222416	0.00559120505065082	0.00823266390535673	0.00540479819070207	0.0112022348636801	0.0142411662349101	0.0148888144551166	0.0153554276418012	0.00605667050325882	0.0154610556253849	0.0103948778175824	0.00684994292792263	0.0211920358819415	0.0114831029346048	0.00532719537205969	0	0.0126257268734321	0.00672175431369101	0.0174041518523183	0.00366559476238713	0.00742622808012892	0.0128856416455238	0.0110763986852544	0.00341430747550007	0.00816318296283101	0.00720787845418988	0.00802369828584712	0.00855162393814748	0.0109781603838102	0.0178390614311361	0.00650761948673287	0.0142597428549336	0.00325864320392666	0.0069126180651953	0.012011112433773	0.00464260312348179	0.00547562725876458	0.00727352632761268	0.00953946105855922	0.0166731690420374	0.0141152913552868	0.0104582922859699	0.0131419467746539	0.00622916951544881	0.00475971113235507	0.0188008460495799	0.00199816200195012	0.0206626729353699
HT29_G2_5E_3	0.0137894835026288	0.00714969892411487	0.004699718133698	0.0141235847542025	0.0147977579032889	0.0141517083459889	0.0114595484268157	0.00986472179123249	0.016886296989314	0.0327201823042376	0.0119565078730081	0.0190142485939058	0.0101002801368272	0.0120046714119431	0.0399666494383267	0.0154073854758978	0.0181913785502793	0.00658180553706608	0.0206550634511609	0.0180528383578879	0.0861677987678372	0.0634250827116354	0.0591679464614899	0.00354933750169434	0.0204777521578749	0.0145631196593358	0.0107499316718464	0.0128399399563058	0.0224888616826618	0.0075617845832742	0.0199099373151349	0.013412729090807	0.00236237711500479	0.0226902225338556	0.0106410466200966	0.00844869955475222	0.0128380458849023	0.0074382159324733	0.0108024146375875	0.010888966710407	0.0162344534214364	0.0184865310311485	0.00433597424796881	0.0188053502409071	0.0172657025381544	0.0231822286553871	0.0145237454191163	0.00982521823401269	0.0146959260866572	0.0102740580270254	0.00805213668568635	0.0126257268734321	0	0.00596578538256005	0.0263893702629962	0.0111134903229266	0.0160151503948191	0.00531748392012053	0.00636419823045767	0.0119836870150346	0.0137752284769835	0.00688595770741152	0.0149966383499001	0.0106942100933899	0.0186902061712375	0.00979539529738277	0.0138156467992776	0.0205842778630988	0.0102076004455279	0.0101401240901938	0.0138162716271812	0.0129699782876147	0.00830208580079112	0.00715842011050524	0.0105862832973032	0.0125886465102853	0.00286941669491208	0.020296021841405	0.0186036317897053	0.0162549263685271	0.00902971087910831	0.0255159015339988	0.0123153724303545	0.0170687729146077
HT29_G2_5F_1	0.00834685848401601	0.0115975854332815	0.00444945886158967	0.0132304858521298	0.010025158933864	0.00996967406197561	0.00694592127077959	0.00790039679873184	0.0120272179361796	0.0281504180914529	0.0105875758136818	0.0143640228146218	0.00959167884938718	0.0115757521923001	0.0355773385147757	0.0125227274796131	0.0150893019137501	0.00277031220455424	0.0166592482290631	0.0200397168229214	0.0814560137357767	0.0584272647519119	0.0546285605695932	0.0024762518680158	0.0154601885965215	0.00991171460951014	0.00564467779735462	0.00831674236548567	0.016839592366537	0.00503447344338484	0.0148178549768191	0.00801935229330768	0.00520619582785597	0.0179533392396385	0.0048454036924454	0.00544603906685636	0.00763880597150017	0.00257244666182128	0.00711646562993333	0.00654457492587307	0.0123392882009973	0.0149198778043718	0.00891823219095682	0.015561918670707	0.0116689126097869	0.0185160076704445	0.0109913278881846	0.00576415970980176	0.0174052761861549	0.00890780306320038	0.00321046052613732	0.00672175431369101	0.00596578538256005	0	0.0213649548681939	0.00534993984196903	0.0109351242700791	0.00765379130675963	0.00580602565929261	0.00619482684057007	0.00949532752224279	0.00373592939237797	0.0101664658146858	0.00716270253090672	0.0137574761623436	0.0130900658935458	0.00933207302654487	0.0168388090433808	0.00463249917962868	0.00662977833169468	0.0112846283762487	0.00773609356322076	0.00356375645517765	0.00308025019375646	0.00851661900465521	0.0137999134704662	0.00785632939904171	0.0150687349462852	0.0147230328512141	0.010580077906714	0.00421490478270793	0.0213391686591704	0.00649156219017953	0.0182112422643692
HT29_G2_5F_2	0.0179817748061029	0.0327510343231382	0.022294449738597	0.0288539059752745	0.0178024901990078	0.0126165295038161	0.0200193618763194	0.0266429942506313	0.0100346606669142	0.00771247023670319	0.0274282833706323	0.00769476138855209	0.0239439768992165	0.0250119504909664	0.0154779812605557	0.0161514010546431	0.0156225790819366	0.022235857763417	0.00890301253335344	0.0353679307552887	0.0602068773255476	0.0376499740352129	0.0337313933089151	0.0231482886192422	0.00718095188127902	0.0137080904073818	0.0158638474846764	0.0202642102106706	0.0143438601370619	0.021812639625118	0.0119200202127647	0.0176833429209792	0.0244098384129944	0.0104160941557006	0.0191083236819549	0.0246067664348566	0.0163679128734401	0.0215994876969109	0.0167582173631053	0.0218629686871151	0.0124380846263981	0.0101464354735083	0.029454568441157	0.0109591110146591	0.0141730825432533	0.00382390013868352	0.0158730401464742	0.0183642248493898	0.0381815387889453	0.0212950252496388	0.0219870143436354	0.0174041518523183	0.0263893702629962	0.0213649548681939	0	0.0167191422563177	0.0127856318670862	0.0270848312240433	0.0209474778533474	0.0163559386111067	0.0151395244243862	0.0237644454452908	0.0118175463972814	0.0167329017310786	0.0105603835848175	0.0322279988342032	0.0196832300364231	0.017496662954466	0.0185597770442629	0.0228389555844296	0.0177982782144865	0.0161671173518028	0.020317686281067	0.021082912695676	0.0260800601741628	0.0337202903991348	0.028874078736048	0.0105872783098263	0.011077469304297	0.0121860522574082	0.0216823932572096	0.00595912991438301	0.0164726941744239	0.033138731407342
HT29_G2_5F_3	0.0065963271307394	0.0168421601568528	0.00856063828649777	0.0162367196330924	0.00896399777651752	0.00743258974494757	0.00752026963082921	0.0109476072512468	0.00755629811067089	0.0236294369918995	0.0136518579672701	0.0105440390152523	0.0127522931504135	0.0145502599292136	0.0310195502804439	0.0121181197110452	0.0142157198273213	0.00682927201711856	0.0137494594722791	0.0240931330211112	0.076717984093258	0.0539022373655254	0.0503257094666449	0.00759202863218941	0.0114947874173713	0.00776191807039949	0.00347956446406108	0.00846122966112227	0.0132134071730863	0.00833080276905644	0.0117254881460369	0.0063926059832752	0.0098433333993881	0.0148671308136194	0.00312852037007401	0.0081195311099784	0.00599722766454326	0.00578946380729371	0.00704770704046959	0.0077584632286124	0.0103279456888132	0.0120955268418077	0.014254638380038	0.0128212554131935	0.00836091869943944	0.014300752721537	0.0103435514008355	0.00659118332781712	0.0219355262019037	0.0112244292384432	0.00559689370343094	0.00366559476238713	0.0111134903229266	0.00534993984196903	0.0167191422563177	0	0.0080456444518541	0.0126469421297303	0.0083859754820574	0.000988843945658874	0.00821699631863504	0.00760819732129314	0.00693932943161804	0.00712178390165476	0.00888189206161831	0.0180675679027892	0.00914568775790412	0.015765778327845	0.00422689953770187	0.0088197229211517	0.0116570959453621	0.00594538633356261	0.00576856085067179	0.00489553671674931	0.0114658759599527	0.0179198415090955	0.0131527403470179	0.0115600568704924	0.0123802538764324	0.00525980526454359	0.00601981032962092	0.0177227717521928	0.00357350860369854	0.0219263329543786
HT29_G2_5G_1	0.00658211941766299	0.0213034466759049	0.0118529995062355	0.0161253347340988	0.00542252623373106	0.00574049109832487	0.00755648957702373	0.0150427391597337	0.00811639731772754	0.0202083984273366	0.0148398961921535	0.00665872077098084	0.0117791601139859	0.0127825302837275	0.0280701013949061	0.00693659207531469	0.00763507685552724	0.0106610090441232	0.00818478644948385	0.0230821584190502	0.0723060870251986	0.0481506124383975	0.0447736678157862	0.0128136294654269	0.00574605364126641	0.00209455518213907	0.00615269596416837	0.00792349244856677	0.00872131983639316	0.00971688419029564	0.00411755637650478	0.00592752797313804	0.0145444389877269	0.00708340104939126	0.00931448262695651	0.0141053324027527	0.00401693689418159	0.0103047589727898	0.0060912303635584	0.00990911055044002	0.00499227153576211	0.00969222080445382	0.0180489704022802	0.0115624645283716	0.00420134138451425	0.0104904656376822	0.00501456446542351	0.00648078915316491	0.0262957144823668	0.00970310190782003	0.0113030724937299	0.00742622808012892	0.0160151503948191	0.0109351242700791	0.0127856318670862	0.0080456444518541	0	0.0152127932642266	0.0122240654789935	0.00814215317715711	0.00327631347531759	0.0124717446983887	0.00358807400316244	0.0064639908785896	0.0110641120136064	0.019975577976756	0.00725578781987592	0.00843355093679591	0.00711238436041532	0.0105058889972791	0.00742673667711421	0.00385177315867282	0.00854340365181546	0.012209740750406	0.0138207632890056	0.0216496230345737	0.0179866255451055	0.00430295813190295	0.00634131914779031	0.00751851032923887	0.0104080021222924	0.0127044410992566	0.00570561717388588	0.0206812104935957
HT29_G2_5G_2	0.012695422759487	0.00689477006528249	0.00593495787090164	0.00948647009233133	0.0126973190190158	0.014888847031407	0.00951097536888859	0.00865961641816344	0.0185635068625433	0.0338597773693743	0.00812497257993428	0.0196035598716324	0.00604942349515312	0.00746563109132225	0.0414435195776356	0.0138940552697734	0.0163138611616706	0.00613979801820483	0.020571042340999	0.0130187647877125	0.0868421052843109	0.0630356404537235	0.0591379139448813	0.00629396312829324	0.0204069769693509	0.0138251331144214	0.0116277749471682	0.0106701858871821	0.0212186188502453	0.00551669407402623	0.0185566753059652	0.0122618965025729	0.0063596117502058	0.0213586826934354	0.0115912532533022	0.00944273600043931	0.0118315808584987	0.00750297429577958	0.0105114602517245	0.0092895355613057	0.0157929090193749	0.0196172667251146	0.00342885570403524	0.0204597532845645	0.016279181223284	0.0239668609733573	0.0129425697304106	0.00884002525696401	0.0134346955215654	0.00766190570981519	0.0088467067035018	0.0128856416455238	0.00531748392012053	0.00765379130675963	0.0270848312240433	0.0126469421297303	0.0152127932642266	0	0.00911622293115313	0.013500780132456	0.0126387185928383	0.00693602270157239	0.0152714556571423	0.0106285719863782	0.0209273474941548	0.00558914756700821	0.0114291665404991	0.0176755292749081	0.0099252142495976	0.00782141156788938	0.011963742109487	0.0120160708181456	0.00760969670766001	0.0102707695333119	0.00785827104671011	0.0104785307325257	0.00502738311376887	0.0192843665810476	0.0180971255692619	0.0176029340655868	0.00878859012632988	0.0258515029833583	0.0123068154252364	0.011795784161453
HT29_G2_5G_3	0.0126035724400669	0.0134218396933744	0.00333482935415511	0.01690424510836	0.0132084657777731	0.00865793254129076	0.0109684884987068	0.0132879946817777	0.0116695415394137	0.0268158859573197	0.0149183312681547	0.0135248364238249	0.0102410309538378	0.0123890985293855	0.03395679894933	0.0111936507694648	0.0140776460580214	0.00752020696698746	0.0150567687444207	0.0209461685751428	0.0802436543126393	0.0579665252843826	0.0533144952018186	0.00486744512620351	0.0155237498981832	0.0105005735139666	0.00673330668532842	0.012546446531683	0.0200006460651002	0.00746973457956273	0.0162895740325198	0.0119925679052584	0.00401333845992626	0.0183928716337937	0.00976203776405083	0.0110242614142764	0.0103712891211628	0.00802019237599592	0.00659422735219522	0.0116581784362551	0.0111595912666226	0.0123353079397166	0.0100101170671366	0.0125145574177421	0.0146324074530844	0.0175011866985356	0.0107216439633051	0.00726405837355222	0.0208245198810116	0.00850561496217422	0.00900709935365265	0.0110763986852544	0.00636419823045767	0.00580602565929261	0.0209474778533474	0.0083859754820574	0.0122240654789935	0.00911622293115313	0	0.00933621890705447	0.0100417206545478	0.00919833866514954	0.0101439897801348	0.00619778395606066	0.0139517226913584	0.014386300561046	0.0131251796484866	0.01785006605976	0.00880659753839775	0.0113527631545779	0.0102023117623276	0.0104255916988839	0.00769362913598965	0.0064026325836848	0.0134413023719731	0.0179987602115372	0.00920694958710495	0.0164016375763427	0.0133669866457456	0.0124737781210221	0.00981646227087163	0.0196398069765945	0.0100769994542441	0.0197482743769791
HT29_G2_5H_1	0.00654475266575254	0.0175742533473101	0.00954097506638438	0.0167052184179983	0.0091264833513469	0.00785458658520385	0.00791170434401639	0.0112716383964097	0.00739165495553371	0.0233022133156159	0.0140906517409934	0.0105312744331985	0.0135589920434706	0.0153031823565255	0.0306593725149781	0.0127021984874345	0.0146723243587171	0.00757860053012988	0.0139147728801666	0.0248427983066182	0.0762548955774498	0.0534637646360711	0.0499992735988659	0.00847437404246105	0.011352742998181	0.0081009788449967	0.00422780174189963	0.00869850734020976	0.0127140939616822	0.00914807904383707	0.0116237533702921	0.00644640235806384	0.0107704779558647	0.0148170687188132	0.00320445753102749	0.00842101893140342	0.00630075764819826	0.00644693997244469	0.00781806396908116	0.00805320837751539	0.0107168951090634	0.0123444972989711	0.0150942801584259	0.013071297779383	0.0080877920638631	0.0141212814267769	0.0108771300532934	0.00735735194304456	0.0224224931214809	0.0120561177109823	0.00605900278320011	0.00341430747550007	0.0119836870150346	0.00619482684057007	0.0163559386111067	0.000988843945658874	0.00814215317715711	0.013500780132456	0.00933621890705447	0	0.00868401936759739	0.00817304773861211	0.00716254994007039	0.00791185649332554	0.00841250581624928	0.0188718119234435	0.00936412286494993	0.0159991055841963	0.00473865193543084	0.00926388658730582	0.0123315169404828	0.0062291311238501	0.00649577505933836	0.00554424947851277	0.0118626688864587	0.0183551829400922	0.0139545542982737	0.0113868649810036	0.0126656583192119	0.00456954935731436	0.00642542846356741	0.0176889603736037	0.00366901614702542	0.0226110163830644
HT29_G2_5H_2	0.00728172884711221	0.0190660191740679	0.00936493646018536	0.0145454863139553	0.0055725416779815	0.00524037265183492	0.00665757388113988	0.0141013536878672	0.00940414649177424	0.0221903554011586	0.0134402455366739	0.00810001160216496	0.00886112043965399	0.00999922007391586	0.0300128034990392	0.00449111160204421	0.00616330929561636	0.0090075256941759	0.00878121607367954	0.020443269713333	0.074517330848003	0.0504362245588777	0.0467101286025354	0.0109212600279567	0.00807393488883866	0.00153474027045727	0.00534691754849257	0.00751082042573753	0.0115733542036598	0.00734277324665701	0.00665842800801348	0.00641205890993699	0.0122783620530865	0.0089538856225583	0.00939216575167253	0.013382639003135	0.0038235490892931	0.00907284091322307	0.00346661307944545	0.00927832732211167	0.00421352057843241	0.00975997416109876	0.0155752755590184	0.0115421762111644	0.00673081775244772	0.0122995895304499	0.00230347688726086	0.00410574773576223	0.0245909939326824	0.00652072165439016	0.0105175578019046	0.00816318296283101	0.0137752284769835	0.00949532752224279	0.0151395244243862	0.00821699631863504	0.00327631347531759	0.0126387185928383	0.0100417206545478	0.00868401936759739	0	0.0112201710957571	0.00426343067914441	0.00391960551627227	0.0127061351420309	0.0173322270948924	0.00694033139668879	0.00829452041682632	0.00646832668906863	0.00934695560984666	0.0044046487689479	0.00379162438435799	0.00701350068308808	0.011310543263071	0.0126520681026738	0.0201655347408984	0.0157622521347779	0.00717178749976561	0.00629889775463847	0.00943768431396876	0.00967065984463219	0.0139793697599317	0.00618171787636645	0.0182619989883223
