	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G2_5F_3	0.134386578278951	0.147672608805985	0.12195497785215	0.0615349046027054	0.0517503111309111	0.0417450791436734	0.0547678060904928	0.0519894982604163	0.0568918743011628	0.0925821794320589	0.05970641636572	0.00795071124512608	0.0689471517666781	0.0137085474664524	0.0423457881225611	0.0778682957418407	0.018199865445387	0.0368109885157173	0.0312233371941855	0.102470652950479	0.0873270261989848	0.0582086354948049	0.0428540715141372	0.0218167155274907	0.0569634449470759	0.0069144660510511	0.0700798121210109	0.0500091930994079	0.0339544019839142	0.0469789837946491	0.0717203756572318	0.0452692588146021	0.0582488535312565	0.0296117073876983	0.056377937313305	0.0949688016434802	0.0942770348672259	0.0308782941118462	0.0527653539162232	0.0644307803662561	0.0576828342513857	0.0644988072453473	0.0537203653356311	0.0476752073211091	0.0561718619094983	0.0549753736814114	0.0137452809646529	0.0656899244274503	0	0.0840781146978775	0.0116718549132226	0.0448237185537002	0.0619640873526638	0.0529717020693162	0.0430735319860327	0.0786280475167464	0.0774998089862107	0.0343795507386942	0.034204986163206	0.0452186250314333	0.0401996117702842	0.0154905289788114	0.0720451598368709	0.050939602027564	0.0121453628580808	0.0100348483028406	0.0404860848458087	0.0336936856499167	0.0617075832962071	0.0683260193730099	0.0319946983348755	0.0477157477393856	0.0165744579305295	0.0293953635834566	0.0489233046678135	0.0634505104610273	0.0568251756622546
HT29_G2_5G_1	0.12597448472717	0.132462906649427	0.108569345563555	0.0237472107377285	0.0324692286267337	0.0454034836599487	0.030205244475754	0.0329002531914057	0.0282045325595778	0.0107058287065891	0.025284330333725	0.0804238420640209	0.0190015942772398	0.0755605249381391	0.0419984405059115	0.009143861338571	0.0958461495350602	0.120324032062338	0.0549466821686595	0.019360615660056	0.0120842278470911	0.0266233005596952	0.0413624936392293	0.0623330643210273	0.0276040472653717	0.0875329442066846	0.0146851483224422	0.034161955096651	0.0512172678413664	0.0376603879445177	0.0130022738071528	0.0567429259735531	0.0291374533865316	0.054555978424794	0.0303576300522662	0.015139978272232	0.015572523514366	0.053865227939787	0.031959857856409	0.0236438551771875	0.0266174423422331	0.0241100813820842	0.0311600451526966	0.0374193266258472	0.0289289692240623	0.031599557362706	0.0740137739879823	0.0196819017923309	0.0840781146978775	0	0.0728288525729037	0.041107679409743	0.0264669601538206	0.0313028578134419	0.0425492804629253	0.0109334485317542	0.00772996375290387	0.0688473838331059	0.0499833796924115	0.039035330056905	0.0441819017351291	0.0981063557455105	0.0222249260641564	0.0334553754513199	0.0720294941712249	0.0744563461580747	0.0436862292997882	0.0506214701318204	0.0283566806929923	0.0167874978049638	0.062942269283704	0.0378182864422618	0.0707793082426377	0.0548818611729601	0.0359095031473168	0.0224514590959707	0.0273348942400576
HT29_G2_5G_2	0.131343566206423	0.143990215995724	0.117960217899484	0.0507107150174682	0.0405611061125519	0.031242944423683	0.0438414434823555	0.0407893623948137	0.0460816589684475	0.0814432617341851	0.0487664849310734	0.00843459101336903	0.0583337759051568	0.0080882233370075	0.030956049708289	0.0669094708957551	0.0263332774480449	0.0477162681890957	0.0205862362393065	0.0914266200724517	0.0764536845770122	0.0473267703418428	0.0317898370239525	0.0111007451208122	0.0457987852350253	0.0155637967399253	0.0589708367059858	0.0388656960184595	0.0232127660542661	0.0354979514204786	0.0605515027738472	0.0361617042943344	0.0471846767653867	0.0185541546168757	0.0451727040285953	0.0838718770865847	0.0831355686575372	0.0192929896410269	0.0417297866804314	0.0537630905062065	0.046379223023669	0.0536425626528196	0.0429199121029409	0.0367682725905566	0.0453979724199156	0.0440771621435738	0.00893940504083198	0.0546896039807145	0.0116718549132226	0.0728288525729037	0	0.0345037022928896	0.0509590177363704	0.0419057284766592	0.0327291495932775	0.0673461594266833	0.0662566125022442	0.0283251366549653	0.023221162683288	0.0339129915530689	0.0287575674445298	0.025734535631777	0.0609569737363632	0.0397268834304753	0.00198324690478365	0.00191833992356518	0.0292199380880383	0.0224524785612941	0.0506971428207946	0.0570954350249928	0.0236687136864745	0.036292982408569	0.00776157961122712	0.0186693465616437	0.0379885701540429	0.0523315486488053	0.0456345568136051
HT29_G2_5G_3	0.124646062828054	0.135118824106329	0.108605006651028	0.0177243892846731	0.0108217503686161	0.0175540969529396	0.0111788219338232	0.0112527653739039	0.0130080962756481	0.0487434017939883	0.0158652272011243	0.0426901653748648	0.024449253118171	0.0383399135304308	0.0118133661510152	0.0337759996652206	0.058788665314165	0.0815532625740874	0.017171996605635	0.0584537864787279	0.0428899297839144	0.0150115022312543	0.0084862791131194	0.0235375312515933	0.0145629387754005	0.0493463374631445	0.0265406469411085	0.00964124845865111	0.0125564189516174	0.0135255549093322	0.0283747577060497	0.0309239556277953	0.0170495935534324	0.0164189345116642	0.0163137532741239	0.0511011393472847	0.0507106360096189	0.0184665031318819	0.010137302564178	0.0199599280307536	0.0164231903248136	0.0211938131537308	0.0108933782361367	0.00608009457844006	0.0129463257030122	0.0126166147727175	0.0369005188205857	0.0217894826255018	0.0448237185537002	0.041107679409743	0.0345037022928896	0	0.0201090247652511	0.0110309407398657	0.00187300508566791	0.0359001014858533	0.0343428272351193	0.0348495390757116	0.0127241612124583	0.00931333154986542	0.0118418715507151	0.0598493030659829	0.0310602478957607	0.0103586121223937	0.0333883234555418	0.0360906001013705	0.0105236398206105	0.0152164058718735	0.0213935288378457	0.025430357706512	0.0282903222432242	0.0129306203524861	0.0330662454259949	0.0160187476911759	0.00660785121232856	0.0204541254474086	0.0150101559327804
HT29_G2_5H_1	0.134242831404464	0.143132093599369	0.117415636228163	0.0133783546326727	0.0139098041780404	0.0313848683848495	0.010932774924274	0.0113646651831491	0.0127867958676596	0.032364806646017	0.0100441680337274	0.0583487919507354	0.0161483791454976	0.0526697936265316	0.023176185782276	0.0205512694856006	0.0762550074300248	0.0980788892171319	0.0310441996291944	0.0432043302055118	0.027146818504642	0.0139690128071293	0.0225637223476569	0.0408263977368675	0.00931037775816763	0.066416356614336	0.0134490817241411	0.0159622496057932	0.0280921954566741	0.0200169124397341	0.0142614677895179	0.0316336404640587	0.00384160501726084	0.0331285714327534	0.00643507258471308	0.0338047286202	0.032817483767366	0.0325124922554061	0.0116974168867596	0.00870294605110451	0.0107234167572961	0.0043291551218403	0.0157989098430054	0.0152711488155007	0.0151018957282291	0.00754945922474502	0.0543582377714997	0.00978028596292013	0.0619640873526638	0.0264669601538206	0.0509590177363704	0.0201090247652511	0	0.014182228431746	0.0216364494441124	0.0179268694527393	0.0187464668609347	0.0427267241317532	0.0296613382990629	0.0188611114057681	0.023810335603221	0.0766171244449264	0.0109566013337692	0.0134601161092123	0.0503224920215541	0.0527602225550463	0.024192064392825	0.0309211262732978	0.00324635058929466	0.0103604466182558	0.0373761872913007	0.0158304632937696	0.047529485304676	0.0335819782780206	0.0147359827772291	0.00540643613928973	0.012231409213959
HT29_G2_5H_2	0.122587247255163	0.132222978652873	0.106133776676993	0.00922169630231652	0.00236560687514741	0.0176484486552237	0.00414516766838163	0.0056029788486396	0.00517335767490194	0.0398775980739523	0.00736740231260467	0.0498007260671617	0.0172398301952461	0.0452635309226687	0.0119283925792023	0.0250588650194751	0.0655894934385845	0.0895112618645547	0.0246409578947954	0.049624007882678	0.0350931319252211	0.00590452614151448	0.010355410318878	0.0311709426390806	0.00525808989153245	0.0567391087319903	0.0172231192985143	0.00316282773664384	0.0204156610549757	0.0092880870577529	0.01892763342752	0.0340967373891334	0.0115674239263594	0.0234236643304365	0.0104960984509388	0.0426879000621128	0.0422876543685008	0.0234962558901741	0.0035889904541332	0.0141506247189299	0.00603131541466099	0.0151985502675236	0.00345468846852382	0.00755887408390396	0.00497678420456787	0.00889004620548812	0.0435008205783635	0.0132216098460409	0.0529717020693162	0.0313028578134419	0.0419057284766592	0.0110309407398657	0.014182228431746	0	0.0119904623953338	0.026886484123283	0.0248264968223835	0.0419913304075047	0.0188455827083318	0.00859263574373096	0.0139115717126512	0.067355357143348	0.0241772581510151	0.00399204247773083	0.040994914380716	0.0435203918414798	0.0129470183022672	0.0199132299243873	0.0161597628127816	0.0160407910157929	0.0350274825097534	0.0105320919652855	0.0403259796545191	0.0236333390499548	0.00574372710249782	0.0122418303530274	0.00419390507811985
HT29_G2_5H_3	0.124208340944625	0.134820191262014	0.108282625211157	0.0191525856750405	0.0116299055530646	0.0163706881676837	0.0126148691047861	0.0122321053530619	0.0144268711562101	0.0503567191135501	0.0173585831806973	0.0409409390576367	0.0260661598981654	0.0366963890594427	0.0109021863836361	0.0353502328770899	0.056935644770013	0.0798179755391488	0.0158570749090838	0.0600533171479569	0.0446050308296971	0.0162757822615186	0.00755175672242423	0.0217316099192809	0.0158304382846082	0.0475336812135233	0.028036898573336	0.0102050045423324	0.0111219056842685	0.0132451514218275	0.0298616907046531	0.030730036312946	0.0184434808816264	0.0146375942942391	0.0174961342814474	0.0527714456795163	0.0523727558315266	0.0168626104406305	0.0113675172185558	0.0217297796712489	0.0174974124991524	0.0228845676824448	0.0119742327450629	0.0069872444323897	0.0141688824225291	0.0141064744364077	0.0350345575181468	0.0233555048708902	0.0430735319860327	0.0425492804629253	0.0327291495932775	0.00187300508566791	0.0216364494441124	0.0119904623953338	0	0.0374364187375878	0.0358371293753282	0.0341351051552262	0.010929572936809	0.00904545800335511	0.0107539900822366	0.0580596547579618	0.0325868708025197	0.0111505619518789	0.0315995562967817	0.0343028152445352	0.00931331714468255	0.0134992053602798	0.0228093363651389	0.0268912464593578	0.027409774285882	0.0131058125130829	0.0314630159736874	0.0141982551515465	0.00763522434458002	0.0219735035978232	0.0160858119969776
HT29_G2_6A_1	0.133628555618567	0.140852002374594	0.116340504621686	0.0207208294351532	0.0274964234004189	0.0430900610695639	0.0248926828095563	0.0267210476348495	0.0241218752411882	0.0153401934488786	0.0205903885098771	0.0747171846528979	0.017295359114783	0.0692483619857808	0.0373143961756755	0.0106242102925688	0.0916861178542655	0.114737773776838	0.0482411599418629	0.0264090792802043	0.013096255048873	0.0233623532442071	0.0369309180110645	0.0570974131958746	0.0220963391671584	0.0825474134988115	0.0112181241597644	0.0295247967661714	0.0450316522891876	0.0330279782914608	0.00936254795608567	0.0473459450856766	0.0211348479255892	0.0492396414610163	0.0226735907965728	0.0171330184524781	0.0161080459183506	0.0482776722450118	0.0263980763780106	0.0176875080522542	0.0215873783723405	0.0161529558912691	0.0275454836182897	0.031459870373553	0.02562707245326	0.0245005018053569	0.0697322702846844	0.0147703462926318	0.0786280475167464	0.0109334485317542	0.0673461594266833	0.0359001014858533	0.0179268694527393	0.026886484123283	0.0374364187375878	0	0.0055382580616138	0.0600373851239719	0.0451503922185793	0.0337356255405603	0.0388832388577501	0.0929076780456597	0.0114283629510914	0.0279655778553421	0.066696620939186	0.0690931065836192	0.0389151868544935	0.0459528281180728	0.0191094854830501	0.0108739076626827	0.0547244358912687	0.0312698819893418	0.064344884142251	0.0497136546267816	0.0303026080047522	0.0155426208823372	0.0229906530334496
HT29_G2_6A_2	0.128161733869101	0.13540346666549	0.110850405472145	0.0177001896567131	0.0258167895302795	0.0402615648972362	0.0232923060166254	0.0258013614604992	0.0217584228378755	0.0153878021004266	0.0185143309991147	0.0738355569401244	0.0138159880966765	0.0687485549090219	0.0356865834668447	0.00621695307467158	0.0899590930671991	0.113804397156956	0.0478048422213293	0.0256826638392724	0.0129916317130872	0.0205409150666369	0.035040042619862	0.0557761526785932	0.0206347893250282	0.0812186453580453	0.00795608964604105	0.027666046269813	0.0442085283473337	0.0314255118379346	0.00601411416488791	0.049270560781884	0.0215065344681922	0.0479400973239764	0.0228654123374934	0.0185158968679313	0.0182308561305448	0.0472519797436576	0.0250052407510864	0.016579652217707	0.0199191353948798	0.0164997441043632	0.0249977075777122	0.0303714658113011	0.0228695977274556	0.0241365396091836	0.067989096699895	0.012667539067408	0.0774998089862107	0.00772996375290387	0.0662566125022442	0.0343428272351193	0.0187464668609347	0.0248264968223835	0.0358371293753282	0.0055382580616138	0	0.0612267463590617	0.0435417251989612	0.0323748176489702	0.0376150190629026	0.0917340165564262	0.0153344180338591	0.0266160648864489	0.0654928796959595	0.067935337386888	0.037286728674064	0.0443226880429557	0.0206598227831287	0.00937717416417658	0.0554535893193125	0.0307948820847323	0.0638637146283311	0.0482978373741512	0.0289757407044489	0.0149253134985378	0.0208646322921356
HT29_G2_6A_3	0.153215814302247	0.164846766751247	0.138448812505416	0.0495486412872298	0.0401188531212161	0.0430866994637209	0.0415146701117678	0.03776810141239	0.0450549646521243	0.0748010435284165	0.0461788926155242	0.0309887769324885	0.0555727297203134	0.0243600667554636	0.0353658910976593	0.0628448853789918	0.0517065827451471	0.0637907006143507	0.020507342915169	0.0857331389990083	0.0692871778400578	0.047180957019534	0.0362295163097455	0.0273891899984691	0.0430258239489034	0.0401035069669552	0.0551592829078088	0.0396714399999068	0.0248580764750205	0.0380887510105428	0.0563407784067264	0.0160411222204378	0.0398342592136325	0.0277064579972989	0.0386637100593552	0.0756190897729641	0.0742747210279074	0.0270337454713033	0.0395815150565671	0.0480424787949536	0.0443942664213109	0.0459380250473782	0.0439138593708494	0.0347413063236929	0.0458893249392416	0.0382240360764339	0.0370186470785818	0.0505858667172742	0.0343795507386942	0.0688473838331059	0.0283251366549653	0.0348495390757116	0.0427267241317532	0.0419913304075047	0.0341351051552262	0.0600373851239719	0.0612267463590617	0	0.0312907496406897	0.035041778835946	0.0321975756651674	0.0467727303562727	0.0501331462395793	0.0384543248488147	0.0289289369564942	0.0298226452693205	0.0340887233429218	0.0320042156081765	0.0410120916412313	0.052230922155152	0.00811227671613905	0.0334249349804696	0.021060607809827	0.0283925199810899	0.036582219916781	0.0467381705968509	0.0447513196669736
HT29_G2_6B_3	0.123317815835866	0.134544256979344	0.108095142385293	0.0275516497220119	0.0177563819188207	0.0121815352053473	0.0210769826259218	0.0186969636267796	0.0230021240312406	0.0586718029798763	0.0258247388601111	0.0313201133642409	0.0352849258929639	0.0275231005298022	0.00897799478006356	0.0438434104152955	0.0470887149397319	0.0707693003272134	0.010797219927661	0.0684283611032181	0.0537028907958226	0.0241373478674005	0.00866229466393579	0.012417579663789	0.0231546713774049	0.0379448217550952	0.0360488151795099	0.0158919885364991	0.00717261498316263	0.0138120272160973	0.0377137429830766	0.0298775734730583	0.025967749995628	0.00503165782981242	0.0240588785342518	0.0613383349637238	0.0608037125650027	0.00731497239209875	0.0190940336031475	0.0313625406795009	0.0237874248984631	0.0318213410858613	0.0197270127609516	0.0146778790120646	0.0222097135422318	0.0224681542179571	0.0249920670505648	0.0318451926312997	0.034204986163206	0.0499833796924115	0.023221162683288	0.0127241612124583	0.0296613382990629	0.0188455827083318	0.010929572936809	0.0451503922185793	0.0435417251989612	0.0312907496406897	0	0.0115754852600293	0.00750973976338178	0.0485790589125054	0.0402012309535936	0.0171997767093767	0.0222144053716681	0.0247692590851415	0.00665905461734529	0.00307335149743595	0.0301993003807911	0.0345291838393982	0.0236318761572424	0.015785437539969	0.0227946947361855	0.00520391427882159	0.0154812457941955	0.0300207071750527	0.0227198623182498
HT29_G2_6D_1	0.125217925083308	0.135479329643828	0.109261004761392	0.017789610985271	0.00679600022782373	0.0141826084914542	0.0108968408603527	0.00754971237211781	0.0134217462077452	0.0476165883607315	0.0154552627719801	0.0415960051150013	0.0256988562250965	0.036856144411491	0.00450492961436456	0.0332947494679164	0.0581369232475298	0.0815632042647965	0.0168133202257269	0.0576673453621827	0.0429849202456198	0.0144788974394893	0.00466510742800459	0.0235371340247687	0.0120461995647359	0.0489585767096024	0.0251671549256148	0.00550396947771549	0.0129445453460426	0.00465589183524405	0.026688360381808	0.0282581291399253	0.015198242895478	0.0156865609894701	0.0130628221695565	0.0502040876057959	0.0495592096178768	0.0150746014646006	0.00854997380350761	0.0213733782084898	0.0124830936755766	0.0212480933922198	0.0109084043469369	0.00596693881512521	0.0131790363279351	0.0123481018765395	0.0361031002425712	0.0211161421521159	0.0452186250314333	0.039035330056905	0.0339129915530689	0.00931333154986542	0.0188611114057681	0.00859263574373096	0.00904545800335511	0.0337356255405603	0.0323748176489702	0.035041778835946	0.0115754852600293	0	0.00546452456711409	0.0594595379514578	0.0290919805280694	0.00598235222570014	0.0331628031613963	0.0355924032078061	0.00538883780341088	0.0123128691026048	0.0195687642786098	0.0232640354100991	0.0275803985587719	0.00577823158164778	0.0319997720583614	0.0162879968129099	0.00608848323340581	0.0188797058972728	0.0118741921762848
HT29_G2_6D_2	0.125611429313786	0.136269879830827	0.110023574982511	0.0231228371253015	0.0122140851801419	0.0128155585327514	0.0163043794312382	0.0127552740108527	0.0187436259639193	0.052911866523426	0.0209101179558381	0.0363134677402125	0.031082597970856	0.0316605443681891	0.0031929852878208	0.0386794500191326	0.0529650586875294	0.0763646692687521	0.0130267411637344	0.0629641439649267	0.0484082440972022	0.0197258853778488	0.00562238606475263	0.0187227675920745	0.0174633502763225	0.043762549682954	0.0305311706644731	0.0107561139023137	0.00967527998178806	0.00717252417580709	0.0320101079039618	0.0269013531882554	0.0200317865973349	0.0110339319215274	0.0177361859931533	0.0555040703958282	0.054803591977735	0.00973305056898639	0.0139631011452631	0.0267491761728473	0.0177106819742966	0.0264632427854414	0.0159060185085846	0.0103752890008832	0.0182877536686398	0.0172987664724833	0.0310287090481177	0.0265630949006969	0.0401996117702842	0.0441819017351291	0.0287575674445298	0.0118418715507151	0.023810335603221	0.0139115717126512	0.0107539900822366	0.0388832388577501	0.0376150190629026	0.0321975756651674	0.00750973976338178	0.00546452456711409	0	0.054221788120772	0.0338460604696222	0.0114151613420813	0.0280953984836618	0.03043876733112	0.00280666931911372	0.0074963513263833	0.0241232021468542	0.028549092211939	0.024352338470849	0.00880187292285046	0.0269686435838878	0.0120044175005021	0.011039290418857	0.0242038123220034	0.0171775987754139
HT29_G2_6D_3	0.138575469871872	0.152385233705999	0.127595172489938	0.0760575010146401	0.0660865705313528	0.05469738934888	0.0694400422316087	0.0664557165913709	0.071508906737979	0.10694886866302	0.0743089728968395	0.0186688907934184	0.0836554089933721	0.0254042167132352	0.0562137293832277	0.0923342680155643	0.0101822841530057	0.0226111516150086	0.0459656947060658	0.116778395032512	0.102036517392023	0.0726423554398423	0.0571000352189926	0.0364564394541004	0.0714002495943628	0.0107883632811797	0.0844692977327478	0.0643241461712944	0.0488509820031543	0.0606679545570268	0.086053086744547	0.0579545816813112	0.0728471339767259	0.0441422339721825	0.0708049251148045	0.109462527587809	0.108730786139159	0.0447302705902862	0.0673622494707689	0.0793602115304565	0.0718684869359985	0.0793199803795609	0.068200140444634	0.0624419586226356	0.0706626178364836	0.0697693010592098	0.0250298582799528	0.0802693733498135	0.0154905289788114	0.0981063557455105	0.025734535631777	0.0598493030659829	0.0766171244449264	0.067355357143348	0.0580596547579618	0.0929076780456597	0.0917340165564262	0.0467727303562727	0.0485790589125054	0.0594595379514578	0.054221788120772	0	0.0864611780587542	0.0653284313364404	0.026572171404947	0.0239942994295363	0.0545884203647224	0.0476189011049101	0.0762528824654562	0.0826645521805308	0.0453812754209095	0.0618291380261312	0.030024492189397	0.0440911810693373	0.063626676332775	0.0779969220748165	0.0710748993845852
HT29_G2_6E_1	0.140268795952385	0.148313048737975	0.12318901356898	0.021004124229948	0.0240109682869365	0.0411904795511909	0.0213504129512711	0.0217452644205232	0.022312500090774	0.0255550434825326	0.0188758528087458	0.0679930705270829	0.0202311565968572	0.061978848713049	0.0331492104207619	0.0190393728863704	0.0863483931236899	0.107705638672012	0.0409471161467738	0.0366912965527457	0.0215656105655812	0.0227132797886505	0.0330189307199776	0.0512007461406063	0.0189346029594063	0.0764404911850506	0.0152042906744881	0.0261618062089924	0.038463192783437	0.0293969190043069	0.014532648505333	0.0371462781937472	0.0143522810278298	0.043538132183331	0.0161801332394537	0.0259198809153959	0.0243571962363842	0.0423859481883186	0.0222709852752278	0.0153437910925184	0.0192735439053291	0.0110494312502148	0.0256743259872005	0.0261153636706448	0.0244594882372289	0.0184943779953966	0.0646064413493187	0.0150142565550797	0.0720451598368709	0.0222249260641564	0.0609569737363632	0.0310602478957607	0.0109566013337692	0.0241772581510151	0.0325868708025197	0.0114283629510914	0.0153344180338591	0.0501331462395793	0.0402012309535936	0.0290919805280694	0.0338460604696222	0.0864611780587542	0	0.0237387608519552	0.0604672982810411	0.0627966490186489	0.0344751853669419	0.0411992188632466	0.0104324432439266	0.0122943783598232	0.0455583035696367	0.025334143911715	0.0569967610837682	0.0441411782430962	0.0255529226187953	0.0124904337554529	0.0211715477271669
HT29_G2_6E_2	0.125774188329954	0.135554903904671	0.109454408027296	0.012453742615991	0.00179443640196048	0.0180808088774099	0.00541226920437456	0.00243908128532655	0.00832314164687078	0.0417695826717795	0.00969169658248079	0.0474356580829974	0.0201442028857151	0.0425352222713292	0.0100810048208442	0.0275006551871213	0.0640356555736844	0.087357623502826	0.0217012578224101	0.0518915115336949	0.0370246454353714	0.00951235189929096	0.00931615541144163	0.0292331724643172	0.0060949101926224	0.0548315536070463	0.0193480916953211	0.00298961655890436	0.0178447637966204	0.00747112359374223	0.0208815917262987	0.0301630036459056	0.0101062758377286	0.0213722230632457	0.00834622243145208	0.0442971429295298	0.0436788911676775	0.0209549307237443	0.00304569280942944	0.0156259880451606	0.00698225027042357	0.015516115115804	0.00715704477803917	0.00516239817812661	0.0087813349140049	0.0074730429127583	0.041973217943781	0.0151860990440774	0.050939602027564	0.0334553754513199	0.0397268834304753	0.0103586121223937	0.0134601161092123	0.00399204247773083	0.0111505619518789	0.0279655778553421	0.0266160648864489	0.0384543248488147	0.0171997767093767	0.00598235222570014	0.0114151613420813	0.0653284313364404	0.0237387608519552	0	0.0389491074428604	0.0414185833564768	0.0111704351882014	0.0181924091932302	0.0147112864095245	0.0174242936857127	0.0314884985735531	0.00662711484802142	0.0375700320436725	0.0218097503105622	0.00393171325594198	0.0129491193130715	0.00651192955966806
HT29_G2_6E_3	0.129921941126202	0.14257454667822	0.116484140643055	0.049695112797546	0.0397348889366421	0.0301638646721805	0.042935144598903	0.0400698693275994	0.0450747485192577	0.0806480038698244	0.0478440461752431	0.0100432051992643	0.0572654934238612	0.00995784675044331	0.0302135295330202	0.0659801626879079	0.0267412468433344	0.0486010095751246	0.0201300371888856	0.0905465142983472	0.0755748808256057	0.0463208280732832	0.0308370146309079	0.00992990592570215	0.0450028594278429	0.0161948395638429	0.0581200775983502	0.037991321415396	0.0224406995372876	0.0348432172836449	0.0597377365598039	0.0366633413398763	0.0465629228001176	0.0176336094337651	0.0446030744700444	0.083117731910906	0.08243507676985	0.018847056162569	0.0408800412419916	0.0528372490864155	0.0456309027229233	0.0528837035861919	0.041872652221247	0.0359149080553604	0.0443432327302354	0.0433240547131401	0.00829421072326748	0.0538159057587737	0.0121453628580808	0.0720294941712249	0.00198324690478365	0.0333883234555418	0.0503224920215541	0.040994914380716	0.0315995562967817	0.066696620939186	0.0654928796959595	0.0289289369564942	0.0222144053716681	0.0331628031613963	0.0280953984836618	0.026572171404947	0.0604672982810411	0.0389491074428604	0	0.00279363069607147	0.0283882322031584	0.0215853649151472	0.0501738784044475	0.0563508489272442	0.0241123304830789	0.0357974149039556	0.00892421227659984	0.0175745117864422	0.0371029227983906	0.0515878149396287	0.0447935369527665
HT29_G2_6F_1	0.130970440861744	0.143730576270807	0.117759279449684	0.0522858430108137	0.0422167446079085	0.0324106898068877	0.0455055733396244	0.0425248547678401	0.0476772001275224	0.083125591147603	0.0504104062737029	0.00736137502315715	0.0599046715612412	0.00870146300585388	0.032562058200054	0.0685288640104551	0.0244589010396861	0.0460777341568556	0.0224464283332179	0.0930528500452628	0.0781365504746261	0.0488928549287438	0.0333495365530753	0.0126046336897193	0.0474888937061857	0.0137119507001994	0.0606236671184127	0.0404891494013051	0.0249767116922247	0.0371233781770023	0.0622167102577693	0.037991169427482	0.0489863232634045	0.0201893251192811	0.0469766618969213	0.085594354366596	0.0848810282988923	0.0210288834090255	0.0434148501271698	0.0554487712699829	0.0480544166241223	0.0554040745898208	0.0444672894489654	0.0384764302159914	0.0469427681341617	0.0458393120252146	0.00798096225536731	0.0563580517888266	0.0100348483028406	0.0744563461580747	0.00191833992356518	0.0360906001013705	0.0527602225550463	0.0435203918414798	0.0343028152445352	0.0690931065836192	0.067935337386888	0.0298226452693205	0.0247692590851415	0.0355924032078061	0.03043876733112	0.0239942994295363	0.0627966490186489	0.0414185833564768	0.00279363069607147	0	0.0308216654183098	0.0239795769304736	0.0525355869367503	0.0587995215258343	0.0254178345539095	0.0380821512383647	0.00931844528064982	0.0202284352932398	0.0396698116294508	0.054066426335667	0.047267833580288
HT29_G2_6F_2	0.123159217347474	0.133842136837505	0.107533106934047	0.0220056588118356	0.0116373030113036	0.0106423871407746	0.0156283512753241	0.0128883866351405	0.0176300515563101	0.0525394724826224	0.0201591283397768	0.0370232586486417	0.0299903385099479	0.0327743807035027	0.00253131911182216	0.0379481787693378	0.052943155248479	0.0768373573335898	0.0143204793128519	0.0623678764562919	0.0479269052560266	0.0185256848564592	0.00326442809072084	0.0187882175765801	0.0171304153062336	0.0439986405321596	0.0299820979727428	0.00983562498731426	0.0103501492221122	0.0072126609093775	0.0315609187615659	0.029408541552289	0.0205194361513029	0.0111232967540755	0.0184090541139374	0.0552796234301405	0.0547091906776375	0.0108995810234476	0.0134904530206193	0.0262080327088694	0.0174364683297297	0.0264525997382832	0.0144388038177735	0.0100857742032953	0.0168874996158186	0.0174149863708532	0.0308773701552303	0.0260122809829937	0.0404860848458087	0.0436862292997882	0.0292199380880383	0.0105236398206105	0.024192064392825	0.0129470183022672	0.00931331714468255	0.0389151868544935	0.037286728674064	0.0340887233429218	0.00665905461734529	0.00538883780341088	0.00280666931911372	0.0545884203647224	0.0344751853669419	0.0111704351882014	0.0283882322031584	0.0308216654183098	0	0.00707138972812153	0.0248647782332375	0.0283358030735806	0.0263109416463632	0.0102412393889316	0.0280851710787746	0.0117110511442719	0.0104660190235661	0.0241150936886924	0.0165196178071364
