	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G2_4G_1	0.0152249742035462	0.00950439450859183	0.0320662199094255	0.0127740925551334	0.0161141801719489	0.038463379361043	0.0123996545159314	0.0340952170237337	0.0394508424836514	0.0181806493737267	0.0128931560468634	0.0409243950242494	0.0124693296859121	0.0142747069169747	0.0317748482330142	0.00695293716166876	0.0181009607877618	0.021578328478475	0.0103798369460701	0.0112944699251273	0.00818905092580271	0.00769986920952801	0.00912618481992416	0.025471686089566	0.0108376754188992	0.0113153107741137	0.0294381133134402	0.0154305492535924	0.030118166627558	0.0493979143089041	0.0202096552859382	0.0301064659446721	0.0495960257829613	0.0220474174009746	0.0366178965101436	0.05382160927718	0.0197666333172393	0.0145160958988748	0.0567540382140439	0.0145098347059246	0.0114150432175011	0.0309379987929481	0	0.00742808254798467	0.0131868927531822	0.0190560099092432	0.00921725964261846	0.0177946472777241	0.0168843880263423	0.0300903693727098	0.0392523918825211	0.0343994097552604	0.0262934306190599	0.0593515390872519	0.0915498846428833	0.114733851351904	0.0153885447213875	0.0119130982375249	0.0379989555053563	0.00391425534381067	0.00589885188960865	0.0627668230059628	0.0162870322391332	0.0162842192850508	0.0408887280657195	0.00765091113504835	0.00784313226497997	0.00466769090000971	0.00474456788985678	0.0156543291217716	0.010964608222698	0.00524384275056114	0.0232001580544958	0.0352843364816419	0.0350194306609248	0.0265003317711206	0.0353443763919668	0.00954396765409302	0.0137316367217339	0.0282514543748866	0.0457131528129726	0.00703299635113265	0.0332566963334723	0.0502468325064137	0.0147426407757716	0.0134878080375217	0.0127332518422643	0.0103245206533125	0.0194384028657484	0.010783951553011
HT29_G2_4G_2	0.0104360633079175	0.00697127968720017	0.0276167043756423	0.0109294423203419	0.0147298097272686	0.0348135112711422	0.0120394268970877	0.0306957247576716	0.0363941512406314	0.0143645390939096	0.00757827648374019	0.0369447036416422	0.0158817238907422	0.0135214886382548	0.0286697617798127	0.00847996654601603	0.0239711748367121	0.0189200403436251	0.00497391256612182	0.0133349236315276	0.0103643480010353	0.00819878815200483	0.00749984500977785	0.0208873849175381	0.00471723161748375	0.00572551926490335	0.025674368051777	0.0118334871366901	0.0270622384157472	0.0457781799434905	0.0188150388471903	0.0254223081374138	0.0454078740542889	0.0190221660964708	0.0325977044241539	0.0493083131059396	0.0164667757137905	0.0120051032576414	0.0531936621903452	0.00978663658331616	0.0120492388412526	0.0261720957086747	0.00742808254798467	0	0.008663388575247	0.0166311922440966	0.0123896803377244	0.0164419073241191	0.0116996902882909	0.0276082059005324	0.0356502376141586	0.0369509756562443	0.0282772376135721	0.0558211034931825	0.0879210834649764	0.111189263907631	0.0101362235001444	0.00683554658954875	0.0337368051870372	0.00511687259830612	0.0114818429740243	0.0593380369995024	0.0136390260205435	0.0132064892040515	0.0372819448824032	0.0102958095964035	0.00523559434709408	0.00781392778363709	0.0107403462487711	0.0113764450058475	0.00964892058571767	0.00836827974849431	0.0212233614841089	0.0318437541131858	0.0303245338868667	0.0224470355250765	0.0310342281294833	0.00504543149770607	0.0079446449941888	0.0242389138830006	0.0417164179976688	0.00672432276726072	0.0288827088090059	0.0460265937147585	0.0135730261203822	0.0132871254753625	0.0135526732768585	0.00450738182518546	0.0159131977637967	0.00676447622827843
HT29_G2_4G_3	0.00516569896514317	0.00956993002493978	0.0191975213314585	0.00560020661715048	0.0079086216358545	0.0261962671758116	0.00882713287120078	0.0224231218628604	0.0281115643088205	0.00704980457202494	0.00490252454561638	0.0284088726995714	0.023711842709774	0.00973541302698477	0.0202824658764029	0.0167570733614241	0.031216658299359	0.0120199936073402	0.00639253684242418	0.0207930009335032	0.0174522022391682	0.0127848476172728	0.0107644491976231	0.0133945442035909	0.0070622648263764	0.00623138038174406	0.0170717939988445	0.00556955643301268	0.0185267160315885	0.0373223721243924	0.0115900478752339	0.0173568490822643	0.036969563430608	0.0106174886877942	0.0240901712505503	0.0410762455381616	0.00879116411249598	0.00504544769897823	0.0447136528513068	0.00335176106658785	0.0117193928798381	0.0181135452788811	0.0131868927531822	0.008663388575247	0	0.0102781526597205	0.0120525529203823	0.010604423344564	0.00469879191862789	0.0194518808015997	0.0270283576929766	0.0455620786244257	0.0367751304556702	0.0479712748094969	0.0796200994282653	0.10288257955167	0.00423000334744804	0.00339227549317419	0.0254232995732232	0.00957191724933305	0.0138208537532292	0.0507958856632157	0.00841800117381567	0.00658478168021469	0.028934754708527	0.014463015670602	0.0103169456664755	0.0117888035421707	0.014447873657586	0.0030635379211132	0.00775619386383726	0.0115597424136396	0.013045831564192	0.0233546475997984	0.0220332704292653	0.0148834658853564	0.0229167442598473	0.0115742850493106	0.00318310135731293	0.0160877696025536	0.0333764436493062	0.0143156613017396	0.0211602842281221	0.037688605912166	0.0103964861245397	0.0189538007558388	0.0123522339726768	0.00497060796257705	0.00998395014366197	0.00615846129409225
HT29_G2_4H_1	0.00756968971379881	0.0125265720437779	0.0170220627248603	0.00988060777802161	0.00603188598317724	0.0228308530705629	0.0081736754523203	0.0162000801232195	0.0214403436149481	0.00769758946871667	0.0123989730587126	0.0247294067640843	0.0310979050332825	0.00567086820077652	0.0149640367899383	0.0232887342426653	0.0358478060270646	0.00322815899045586	0.0159317758393464	0.0246572900439857	0.0255802084907054	0.0216020249112823	0.0137516694554381	0.00893394216685348	0.0136420948457524	0.0130220233099327	0.0138659095834317	0.0138890579190179	0.0138587208023158	0.0325378812426648	0.00563874671144378	0.0156067151191763	0.0328285052367595	0.0106134279942381	0.0202963052518221	0.0368647185007973	0.0060573283948704	0.010303285345783	0.0389761985459695	0.0112809442351806	0.0102007383932897	0.0147660216204067	0.0190560099092432	0.0166311922440966	0.0102781526597205	0	0.0154816567632466	0.00281202833219006	0.0107216297467255	0.0125555849735802	0.0232226548562912	0.0516379139998392	0.0436139073890256	0.0460725546127115	0.0762449923914947	0.0991781374271087	0.0120952100860365	0.0122555483815258	0.0225875637227413	0.0154915439746721	0.0188161038204538	0.0452824646642595	0.00392498390324932	0.00503543676506944	0.0239528864727178	0.0163341898431591	0.0148363389900562	0.0179091586225044	0.0192820027907883	0.0105992065739023	0.0084141820906105	0.0171333944346623	0.0090873905851956	0.0186428852538997	0.0199889980514683	0.0111138529025165	0.0196507299808842	0.0192857057420666	0.0126985950071312	0.0144866562481145	0.0279422065444144	0.0216425387016155	0.0162702972789563	0.0330942248202146	0.00590316364917593	0.0212114138773119	0.00948843507955228	0.0133227895152221	0.00333735388630033	0.0161087266681203
HT29_G2_4H_2	0.0147575332863229	0.0123403711631667	0.0278419935341991	0.007937806674449	0.0109065929415665	0.0328465046781508	0.0109145756415712	0.0286398415786098	0.0334473820667668	0.014070784162851	0.012311889978957	0.0355485185183852	0.0197133804830208	0.0115312007359383	0.0257739479538966	0.0149410146896741	0.0241769834248628	0.0181053041656347	0.0118382145694602	0.0192771783633694	0.0145886026459466	0.0112711180931168	0.0114978845211686	0.0226781796795407	0.0143949452459084	0.0123622447696098	0.0246679915207369	0.0127140996467258	0.0243037952948394	0.0431568368455908	0.0142931359759582	0.0255867098192756	0.0442561217690633	0.0165237695694692	0.0318604952681022	0.048582214118402	0.015048574510105	0.009915136179469	0.0509539577137118	0.0143680487697033	0.0106884581692319	0.0271231679748102	0.00921725964261846	0.0123896803377244	0.0120525529203823	0.0154816567632466	0	0.0134263399253716	0.0147067706715008	0.0240878846229577	0.0336143795597738	0.0421599636813698	0.0337074758315214	0.0524703026270217	0.0847377140396659	0.107797042271701	0.0136809333694429	0.0114149179499173	0.0325918690269092	0.00870159306396194	0.00581394733219673	0.0565804123588123	0.0145069323267728	0.0142658991109518	0.0363445725040101	0.0114032290823552	0.0125327930506713	0.00635285764922907	0.00598799560111439	0.0135575607450475	0.0103985855380136	0.00533648641622856	0.0172425499829808	0.0293907555310537	0.0306944917875871	0.0216374389700559	0.0300376540221338	0.016288662001431	0.0135441486186067	0.0228821218411373	0.0405088176834445	0.0130503332895057	0.0285428128435352	0.0455320653109548	0.0125243863479835	0.0203361923821783	0.0108824788556851	0.0116861701370839	0.0171539782084464	0.0113998781848192
HT29_G2_4H_3	0.00884459254571335	0.0122760788537128	0.0188013128269547	0.00894088779262979	0.00474105976983163	0.024081564455372	0.00699179504494966	0.0176380090875127	0.0226031887919647	0.00844426962359548	0.0127048176472207	0.0262014585345344	0.0300328455491775	0.00418592935262701	0.016024202905006	0.0225371765669606	0.0342423372784459	0.00527424950636502	0.0158598259150893	0.0239818647471247	0.0246359797449057	0.0207142744957051	0.0132202029116806	0.0115402359797935	0.0140886985058234	0.0132354813236447	0.0153471442468004	0.0138818248280037	0.0148707521796663	0.0337698374991158	0.0046784126750592	0.0173519181558212	0.0344105328167716	0.0110086899086949	0.0219338834594984	0.0385777399752236	0.00694762015060137	0.00978591049832163	0.040330417658712	0.0119445609362598	0.00881720737686751	0.0169419272569426	0.0177946472777241	0.0164419073241191	0.010604423344564	0.00281202833219006	0.0134263399253716	0	0.0116628539554928	0.0133586505068573	0.0244901393706775	0.0508253993655175	0.0428549030368051	0.0468967380438481	0.0772773658325868	0.100187344003395	0.0127016211342772	0.0123904539210231	0.0240817483619857	0.0145119056327227	0.0169750931297068	0.0464995096069509	0.00484448379469902	0.0059580451152455	0.0255086466827532	0.015128441031776	0.0145195760514241	0.0165510403203421	0.0175128179492656	0.0111210244805867	0.00763287296819118	0.015668425593177	0.00907026717474498	0.0198612367955287	0.0218137533165111	0.0126811838475931	0.0212214877467423	0.0193623104617532	0.0132642434780893	0.0157038025689365	0.0295905283113839	0.0209590816378145	0.0181709162294374	0.0348278055294322	0.00502283457272007	0.021048736045884	0.00781334394886227	0.013411384423792	0.0058833555976308	0.0158729487099813
HT29_G2_5A_1	0.00635399166506301	0.0122131023908036	0.0167933977780256	0.00711266815952344	0.00940151857222212	0.0238120344336926	0.0124244088226038	0.0201349150881711	0.0258358338471619	0.00458353162716293	0.00493133779289348	0.0257820719303971	0.0266220016868688	0.0120569244290443	0.0179664557642659	0.0195257893332489	0.034570277698875	0.0122961996330967	0.00836812723358189	0.0238857086976299	0.0202391783141584	0.01567680412745	0.0128775530963373	0.0116147718121582	0.00996398709304707	0.00735795329485987	0.0151494337889399	0.00657965646661311	0.0165758521456615	0.0343995263959824	0.0118550366740324	0.0138257186505069	0.0341855488559984	0.00904820848535193	0.0219064546261719	0.0379223727197284	0.0070081107519803	0.00612332064410317	0.0422873521775409	0.00670800656892519	0.0144284238833276	0.0153140101992704	0.0168843880263423	0.0116996902882909	0.00469879191862789	0.0107216297467255	0.0147067706715008	0.0116628539554928	0	0.0179134779018698	0.0246866602034768	0.0481194819335792	0.0389960886969219	0.0445161112443739	0.0764650720146657	0.0997499746149805	0.00212575197714489	0.00512879658231745	0.0221724439905965	0.0134359454740175	0.0175452085398898	0.048272413980915	0.0102135069921323	0.00864941078623447	0.0274438559362335	0.0174996666973321	0.0132321259549457	0.0146386240090866	0.0176545365548875	0.00470237695463427	0.0109060706663909	0.0143615484221333	0.0127120861677603	0.020781941591135	0.0191863591493369	0.0114792225783872	0.0194375279578282	0.014970317363012	0.00418852903044327	0.0127098676280441	0.0307746857428224	0.0165770287163303	0.0178246080443006	0.0353732220955862	0.0121918572570065	0.0219948694037187	0.0148713103177467	0.00728929618695499	0.00991390626433194	0.0088605043366156
HT29_G2_5A_2	0.0183672561619234	0.0247535626537581	0.0108935718152363	0.0182995695423351	0.0140504201262666	0.0122780348265374	0.0193608991049073	0.00544934139966024	0.0095540191203603	0.0143269419421999	0.021734066791043	0.0141560199969133	0.0419283081660601	0.0174954632001246	0.00411276947044943	0.0347701417150087	0.0470856086394616	0.0108304919012857	0.0252827138537922	0.03705452134629	0.0358265801619411	0.0308759911900637	0.0256313407060334	0.0110781483697319	0.0249297713722663	0.0234735811730498	0.00760292172112084	0.0199502424216105	0.00429830343483889	0.0206797833282575	0.0101135778687936	0.0110739739092863	0.0218694353407541	0.0110785799218153	0.0111034550425194	0.0262007270183339	0.0116538173123148	0.0173136668091718	0.0272918642308048	0.0199574467464361	0.0221420188286911	0.0102743223202045	0.0300903693727098	0.0276082059005324	0.0194518808015997	0.0125555849735802	0.0240878846229577	0.0133586505068573	0.0179134779018698	0	0.012318894885409	0.0635696043260208	0.0550748322901401	0.0352968085954108	0.064258638917521	0.0870758383125802	0.0197491317117546	0.0216561131711462	0.0132331617904798	0.0267178811268653	0.028300400714946	0.0332640765527866	0.0161054256194792	0.0155585195332146	0.0145507663221798	0.0283619245449217	0.0269156526851459	0.028039465922859	0.0293468525519032	0.0178762975371299	0.02049760434198	0.0271833767146397	0.0080056721616584	0.00755041521973151	0.0128876398017729	0.00959782717792414	0.01132900262772	0.0303866328762251	0.0214108561824592	0.010028743627683	0.0171295852979402	0.03244058261783	0.00986473266431069	0.0228350036058644	0.0180634459672885	0.0337319485395086	0.0210553076391388	0.0236165556609344	0.0141042683257499	0.0247151796836904
HT29_G2_5A_3	0.026826112352723	0.0344155470830954	0.00905212087104416	0.0271232393613615	0.0238610323610744	0.00133302242050213	0.0293658093383121	0.00893085986228797	0.00861256303031107	0.0226610882351	0.0294480745936282	0.00278327105789856	0.0502213295403383	0.028326918268714	0.00941901261203927	0.0436042066278293	0.0569930841360662	0.0211214994988184	0.0324147526000686	0.0468411400484487	0.0436625782739213	0.0381398874625587	0.0354866198006802	0.0177144851318976	0.0329797996507527	0.0316840717274043	0.0101590029953414	0.0258210599812654	0.00978692502659489	0.0114876484897322	0.0208957624587022	0.0123440654167501	0.0109604412480003	0.0175789423042577	0.00482944184963101	0.0161358715920037	0.0207514377459571	0.0251892677075198	0.018504336684707	0.0267281087554848	0.0330875114034467	0.0118978758596521	0.0392523918825211	0.0356502376141586	0.0270283576929766	0.0232226548562912	0.0336143795597738	0.0244901393706775	0.0246866602034768	0.012318894885409	0	0.0724881940242381	0.0635042695929415	0.0260610003771626	0.0538064936195095	0.0768698796263574	0.0264873781929286	0.0293027078121299	0.0063472311405775	0.0358036545458802	0.0373914498170798	0.0240788526959852	0.0260620238838242	0.0246140520552611	0.00848274671960265	0.0388817514701994	0.0362373247515677	0.0370486369247163	0.038842398137846	0.0245491237985899	0.0305629025350435	0.0363882307224544	0.0169014762888983	0.00588286767360719	0.00785571899555306	0.0165259453032616	0.00905097694156253	0.0378799326105657	0.0282210417418083	0.0132671000229169	0.00922449308511105	0.0408325813735244	0.0125638368007853	0.0129796740998584	0.0290228753224228	0.0434281075533736	0.0322729958607536	0.0315235670656597	0.0238904048388435	0.0314139909919749
HT29_G2_5B_2	0.0464413137847136	0.0392439614726196	0.0644590725929244	0.0461717654172477	0.050103211387678	0.0716457341405945	0.0455988662617425	0.0669916583534972	0.0725226972495639	0.050391196879799	0.0433665341797548	0.0737517177040871	0.0238183639457985	0.0469172714480363	0.0650077142226457	0.0290269486985186	0.0211615959756021	0.0542162691089177	0.0404463764296559	0.0276426533782827	0.0301971489714214	0.0360964805429019	0.0382502701855025	0.0569819458745415	0.0401301675584721	0.0411243820058727	0.0625523833323672	0.0476652917189659	0.063621712063338	0.0822241818000895	0.0540195140273677	0.0617868062927322	0.0821078595524297	0.0554545699149068	0.0694561333915511	0.0856564615622436	0.0525048534691645	0.0479113188693965	0.0897894917751667	0.0464120480486323	0.0426010587250187	0.0626616034543918	0.0343994097552604	0.0369509756562443	0.0455620786244257	0.0516379139998392	0.0421599636813698	0.0508253993655175	0.0481194819335792	0.0635696043260208	0.0724881940242381	0	0.0103391524307865	0.0906454462324499	0.123692820248475	0.146838006210568	0.046368761177075	0.0432979356423564	0.0701963510752648	0.0373899718581845	0.0384426343641513	0.0959622636879497	0.0484900301543614	0.0491042116354115	0.0738804354480203	0.0360908966725447	0.0369880338859647	0.0367456862704342	0.0362721798577025	0.0482039155266689	0.0434741716728861	0.0376211913539732	0.0572787270910877	0.068385927637304	0.0670154849904045	0.0581625782396568	0.0672300268497473	0.0357036231117151	0.0445304963641134	0.0604996799441822	0.0782280517267554	0.0319880110540638	0.0646529927299873	0.0826748420020141	0.0464514536867963	0.0331468502679361	0.0440942473505828	0.0410484927859427	0.0509298457871837	0.0418584649792958
HT29_G2_5B_3	0.0381092273963371	0.0313587871021589	0.0555440885650662	0.0372918211445919	0.0416963390642022	0.0625991138083745	0.0379681654637328	0.058364822654503	0.0639188097854562	0.0414358868325932	0.0342572930928302	0.0647237205819677	0.0151149702290551	0.0391979248039	0.0561778229479178	0.0204842649279871	0.0167579281632593	0.0462876464979905	0.0312136574892811	0.02138387795477	0.0210231930068795	0.0269268296016947	0.03015697850892	0.048629434721471	0.0318728703875578	0.0322350265433707	0.0537511916170077	0.0384575974290805	0.0548145715926945	0.0731103500764094	0.0456812755393629	0.0526050356009842	0.0731012749662791	0.0463985130123016	0.0606728886635747	0.0765927971462117	0.0437274968455596	0.0389108751249981	0.0810835311395516	0.0378542754564728	0.0351896216159993	0.0538884758718138	0.0262934306190599	0.0282772376135721	0.0367751304556702	0.0436139073890256	0.0337074758315214	0.0428549030368051	0.0389960886969219	0.0550748322901401	0.0635042695929415	0.0103391524307865	0	0.0807649136852535	0.114027755373589	0.137203194192184	0.0371438727632306	0.0342576028025355	0.0609325598398017	0.0291911177242021	0.0304063265966047	0.0871017598851321	0.0406488479626075	0.0410056923907272	0.0655204289287645	0.0288382424261145	0.0290162051911279	0.0279791544421406	0.0280457516328783	0.0393270125537005	0.0356085505713095	0.0289285221603938	0.0486941451021435	0.0594395783760103	0.0579613157362086	0.04920157973673	0.058029199875581	0.0276521549128159	0.0354719700812878	0.051225003759982	0.0695187383188974	0.0228227368479531	0.0558112237163793	0.0740296502248302	0.0387692910619157	0.0273293508985803	0.0367315642528996	0.0321529444300921	0.0429133123297201	0.032701186124193
HT29_G2_5E_1	0.0488218230408985	0.0557012080272386	0.0326190100762983	0.0469135254846344	0.0455397031787966	0.026032321357766	0.0521423812848036	0.0322337183797064	0.0293748287917797	0.0428150489459638	0.0487828727967428	0.025036832936336	0.068335016400922	0.0507008510609565	0.0317545497193743	0.0629056217133894	0.076026729945533	0.0449573786481854	0.051461188006765	0.0678526639032399	0.0617332279657998	0.0563907030496763	0.0558792369043776	0.0412238032751752	0.054322184109339	0.0514082941943072	0.0342802697874709	0.0451854735540925	0.0330362152195478	0.0191250783617855	0.0428920190813278	0.0324108100659622	0.0220811266221475	0.0382095707409444	0.0302312178332204	0.0211455064903036	0.0417504900837394	0.0450873390076549	0.025167204559741	0.0485179425932235	0.0548325369181934	0.034771011641026	0.0593515390872519	0.0558211034931825	0.0479712748094969	0.0460725546127115	0.0524703026270217	0.0468967380438481	0.0445161112443739	0.0352968085954108	0.0260610003771626	0.0906454462324499	0.0807649136852535	0	0.034115038133552	0.0571546829609869	0.0458158692278542	0.0490747975782577	0.0249151673653111	0.0564965541065514	0.0569945339032439	0.0239071489356685	0.0491647784876125	0.0477232287475763	0.0326087719377422	0.0598372926011163	0.0572500824793041	0.0558757940729959	0.0578976557982868	0.045586131279074	0.0525658162492989	0.0552709881101521	0.0393171312716315	0.0285275839075367	0.0299060616383578	0.036375205406744	0.0276560687298468	0.0589385211649535	0.0481692496201682	0.0325246938550644	0.0266857660999167	0.0593157454152877	0.0326007071364149	0.0276151330467222	0.05114940782664	0.0657492096100992	0.0540692035904469	0.0515212478482645	0.0467384035240896	0.0506605148662412
HT29_G2_5E_2	0.0798001113164388	0.08720256206635	0.0617232090266789	0.0790411166252443	0.0766084192305766	0.0543224063954695	0.082699057097715	0.060486462565655	0.0559434172638446	0.0746171945119964	0.0810718658913722	0.0524198294584722	0.10130413259334	0.0813120488484159	0.061377472872094	0.0955051398830186	0.108634448634054	0.074391012889415	0.0839000491145111	0.0996491379470325	0.0946364186329705	0.0890765823325542	0.0877774040131418	0.0705397717934598	0.0857444398973456	0.0835738095179572	0.0637430674833858	0.0772514182849123	0.0627260264794461	0.0440790143408969	0.0734116938291895	0.0632062843641379	0.0451111838496137	0.0697048650432238	0.0576591010698062	0.0420351725351178	0.0730927079786913	0.0771352580869973	0.0410236130058843	0.0795949234904083	0.0858309781056691	0.0639107258267681	0.0915498846428833	0.0879210834649764	0.0796200994282653	0.0762449923914947	0.0847377140396659	0.0772773658325868	0.0764650720146657	0.064258638917521	0.0538064936195095	0.123692820248475	0.114027755373589	0.034115038133552	0	0.0234581832203891	0.0780144737940927	0.081250993811177	0.0547586023860733	0.0884326405608822	0.0890514487171694	0.0346703476324441	0.07942929892402	0.0781304371361234	0.0565331272896555	0.0914889250841567	0.0889715608011389	0.0885233153359627	0.0903390290364474	0.0770734629689393	0.0836641728150737	0.0878649705745169	0.0696404644620192	0.0576895176271727	0.0588792879263314	0.0674251609385492	0.0579291008787093	0.0904702220221815	0.0801417351376314	0.0640903977124956	0.0504242841220995	0.0921593747692897	0.0619969780354009	0.0476761480386893	0.0818059413218611	0.096593865081837	0.0848829928588441	0.0836325120450605	0.076848313307942	0.0829344281632927
HT29_G2_5E_3	0.102944562682853	0.110310184713436	0.0848807965360647	0.102241848310385	0.0996838207734155	0.0774519333277091	0.105697052492659	0.0833166982072131	0.0785170857347225	0.0978180620802385	0.104338855086002	0.0754904540518067	0.124533581444292	0.104252379223389	0.0843746195625238	0.118737673305586	0.131668127369177	0.0972614947405377	0.107211644438273	0.122745480051019	0.117897357439718	0.112349513013311	0.110881980491295	0.0935168308860833	0.108953653236306	0.106811700879222	0.0868685526076124	0.100567314930956	0.0857794391972576	0.0669176761384341	0.0963717241547522	0.0864380999732275	0.0678847150975084	0.0929457154265153	0.0806453635809519	0.0645709060189749	0.0962321424123595	0.100381516409606	0.0627367205582141	0.102836131556698	0.108764454340298	0.0869665709285223	0.114733851351904	0.111189263907631	0.10288257955167	0.0991781374271087	0.107797042271701	0.100187344003395	0.0997499746149805	0.0870758383125802	0.0768698796263574	0.146838006210568	0.137203194192184	0.0571546829609869	0.0234581832203891	0	0.101317792427343	0.104533509928983	0.0779893974804675	0.111627061559176	0.112142528602784	0.0560937284278765	0.102414126025849	0.101202836227269	0.0789980336226313	0.11451044809452	0.112128063669411	0.111713642746764	0.11344564519327	0.100351870628037	0.10672554060754	0.111033545849667	0.0926785547782203	0.0807287569273463	0.0820558386690721	0.0905122407967228	0.0810852557891567	0.113713338575056	0.103442574307068	0.0873526057984693	0.0729358956902246	0.115413758490129	0.0849172368279904	0.0698897980066216	0.104723826290952	0.119577057402629	0.107759886132971	0.106901974306229	0.0998003501528881	0.10624853894337
HT29_G2_5F_1	0.00709049728680722	0.011609889140139	0.0186442783050538	0.00668244604497877	0.010097533206921	0.0255723838548607	0.0125510013348298	0.0221401233154838	0.0278024373157733	0.00607405943325406	0.00353036752681592	0.0276239753545407	0.024693394965951	0.0125359877310992	0.0198348453115333	0.0178428424682524	0.0329513089540665	0.0139034106522883	0.00638178450069763	0.0226977993992524	0.018254176152361	0.0137033099346138	0.0120809132498126	0.0136749584413895	0.00913749081248033	0.00615981716275133	0.0170050670582039	0.0057608590302265	0.0183909903502557	0.0362408058171833	0.0130669985993161	0.0156957205226199	0.036064768575714	0.0103564284864143	0.0238059730321711	0.0398183847338945	0.00864894661496982	0.00591825910990526	0.0442414651961851	0.00660664377196962	0.0143213868402974	0.0173643330493884	0.0153885447213875	0.0101362235001444	0.00423000334744804	0.0120952100860365	0.0136809333694429	0.0127016211342772	0.00212575197714489	0.0197491317117546	0.0264873781929286	0.046368761177075	0.0371438727632306	0.0458158692278542	0.0780144737940927	0.101317792427343	0	0.00355552686489058	0.0239558698425325	0.0121408412817948	0.0162138043262212	0.0501677466939276	0.0111651239739099	0.00963443310561161	0.029357249590519	0.0166687561591149	0.0122682516302237	0.0130314758198612	0.0162174411255751	0.00489959741550618	0.010819985576118	0.0128619415962757	0.0140986536675848	0.0226582225283842	0.021015443146931	0.0134046430906831	0.0212925981865613	0.0136371513462093	0.002749724649593	0.0144161045137645	0.0327834554438804	0.0147445874657486	0.0198572386253795	0.0373169748501971	0.0127182068283429	0.0213068874501743	0.0149368768912627	0.00581640230166378	0.0114169599585437	0.00702391559482479
HT29_G2_5F_2	0.00662078230794126	0.00867795468275125	0.0215145893310099	0.00583371811263727	0.00996730793566237	0.0284342809911999	0.0106321892198483	0.0245444271652178	0.0302071256250097	0.00790941619833888	0.00205263191193108	0.0305767869091404	0.0215931889627763	0.011086503285224	0.0222860825025905	0.0145279618588723	0.0295230831559555	0.0144678769624033	0.00386538645043181	0.0193160041805349	0.0153079331076921	0.0110892316954233	0.00913686830873976	0.0156178644309587	0.00650783830298546	0.0035816905874331	0.019548718079941	0.00666738699492011	0.0207700466059232	0.0392064276400475	0.0136591279160121	0.0188812526440355	0.0390882225640359	0.0125971311755583	0.0265328273094037	0.0429522628931786	0.0102823023297776	0.00621825095300959	0.0469930630939604	0.00622773265256609	0.0118938539121863	0.0201551197821318	0.0119130982375249	0.00683554658954875	0.00339227549317419	0.0122555483815258	0.0114149179499173	0.0123904539210231	0.00512879658231745	0.0216561131711462	0.0293027078121299	0.0432979356423564	0.0342576028025355	0.0490747975782577	0.081250993811177	0.104533509928983	0.00355552686489058	0	0.0271304064384136	0.00864320671872408	0.01329168728425	0.0529989239889002	0.0104598682529836	0.00933639673646089	0.0317093851076756	0.0134272302730274	0.00901306781871217	0.00990977595093193	0.0131085751111107	0.00586972860845964	0.00849403084674153	0.00981568946937372	0.0155131080588651	0.0253714109193636	0.0241003442294046	0.0160150165213286	0.0244138681994713	0.0107794395269631	0.00247996452155384	0.0174818403378008	0.0355588588541866	0.0116649225308697	0.0226228108428943	0.0401142808043042	0.0112876989597413	0.0182663546854394	0.0127822238789987	0.00251803640185129	0.0117381760284377	0.00513784334555152
