	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G2_4G_2	0.012863254918799	0.019771484513664	0.00241362160619508	0.0156591246911439	0.0161439269086538	0.000395514111898611	0.00887042289264394	0.00708439732334886	0.00550048647640662	0.00898683399474957	0.00145010832187179	0.00060292460382194	0.00576332030200391	0.00506559638297738	0.00550341474636881	0.00922921911651899	0.0219142369674182	0.00309691469801165	0.0223393712754543	0.0118508253565233	0.0142184075750648	0.020494875387999	0.00579425880239427	0.00640230497377585	0.0107858372745151	0.0207290922094569	0.0115634250955711	0.0141923814258054	0.0161560948751682	0.0163993224499372	0.00951144107979286	0.0153685515570057	0.0133669851939478	0.00712153540305143	0.00695935835938183	0.0182198946956411	0.00793228993228797	0.00894433772242827	0.0175663962317788	0.0114260894479971	0.00313099489399426	0.0097465286258226	0	0.00559337026361206	0.0103657804894126	0.00741047830394614	0.0129094053786115	0.00499987991129688	0.0038857578426543	0.00640037854548495	0.010447411482878	0.00378435486623813	0.000579392230441726	0.0145394387348947	0.00532504716876616	0.00576059438121082	0.00597603876977097	0.00445031410791604	0.0110201053186567	0.00357659978604362	0.00381734519157664	0.000245965088311997	0.000786203411785454	0.0230950091238134	0.00940821570100514	0.00326899957018046	0.0242734237433573	0.0220867791185971	0.00240384174677049	0.00984301642747343	0.00494944131508276	0.0073277270849824	0.00247086314138848	0.0139002946588795	0.0138398429728335	0.013329489944862	0.0245534951640782	0.0152532400993237	0.0143270791348138	0.00627694438309158	0.0140222468168772	0.00525404771276424	0.0147756107630583	0.0142982544239182	0.00847826376788123	0.00890010270118306	0.00102913762651842	0.0104541338524143
HT29_G2_4G_3	0.018456151979041	0.0253638576891286	0.00317976404535332	0.021251832314573	0.021736598555685	0.00519786027020304	0.0144635370501057	0.0126775881818344	9.28848133733757e-05	0.0145799427144215	0.00704345813839482	0.00619628738595245	0.0113565597575417	0.000527779246759964	0.0110966629472572	0.0148223163418602	0.0275064096208268	0.00249647107134628	0.0279315020097206	0.0174437834209415	0.0198112166580247	0.0260871828759627	0.0113874971990313	0.0119955217883942	0.0163788551454339	0.0263213779904596	0.0171563997405919	0.0197851922665134	0.0217487656073532	0.0219919747730808	0.0151045246287921	0.0209612803006334	0.018959850396431	0.0127147247953352	0.0013660071919353	0.0238124018505569	0.0135254459535013	0.0145374484333932	0.0231589569916258	0.0170190719010311	0.00872431050990469	0.00415323977050862	0.00559337026361206	0	0.0159588207177891	0.0130036561019723	0.0185022995617298	0.010593144291646	0.00947905443957383	0.0119935954307981	0.0160404474210271	0.00180902913128842	0.00617275533185625	0.0201322259169305	0.010918301216116	0.0113538339298694	0.000382673097969522	0.0100435949967151	0.0166131104179624	0.00201678494695645	0.00941064360583098	0.00583933247517128	0.00637956363191254	0.0286870636078373	0.0150013042888039	0.00886231187800589	0.0298653548666609	0.0276789348441343	0.00318954388951486	0.0154360835060487	0.0105427072606057	0.0129209082373523	0.00806419353188783	0.0194931250435301	0.0194326773604439	0.0189223575531243	0.0301453961716502	0.0208459771323133	0.0199198808495484	0.0118701657673569	0.0196150690823758	0.0108473040521523	0.0203683815743911	0.0198910580975818	0.00288494266793377	0.0144932154773238	0.0045642420498796	0.00486086581527861
HT29_G2_4H_1	0.00249759244493535	0.00940638568229216	0.0127792881885855	0.00529364842598895	0.00577848873506717	0.0107612788948545	0.00149540638887676	0.00328146872824986	0.0158659443111914	0.00137899207711159	0.00891571984624422	0.00976287759965587	0.00460255786179673	0.0154310879192267	0.00486246428845177	0.00113659995320617	0.0115493835244176	0.01346254118061	0.0119745704804121	0.00148510953956268	0.00385282822853779	0.0101298556717864	0.00457161922458839	0.00396356893470431	0.000420073440067103	0.0103640989234125	0.00119769550249554	0.003826800356451	0.00579065767965998	0.0060339050321451	0.000854369294009507	0.00500305328256197	0.00300135205290722	0.00324433012256462	0.0173246928397917	0.0078546389995844	0.00243356158447252	0.00142148953269988	0.00720107970869419	0.00106035348542797	0.00723486908294342	0.020111583233186	0.0103657804894126	0.0159588207177891	0	0.00295538278308706	0.00254374551497161	0.00536599939565944	0.00648011542616282	0.00396549538033689	8.16341292037835e-05	0.0141499375038134	0.00978640917594589	0.00417388104610236	0.00504083217606317	0.00460528379429344	0.0163414581384603	0.00591556336414319	0.000654351334270886	0.0139421960448117	0.00654852740824213	0.0101198245845494	0.00957960485895096	0.0127303051406584	0.000957597921080636	0.00709686641978669	0.0139088789960653	0.0117219468848908	0.0127695088779275	0.000522782983308482	0.00541643791621796	0.00303813533592313	0.00789498926146432	0.00353469459379572	0.00347423905408952	0.00296385455658439	0.014188989741296	0.00488773326137469	0.00396150703537126	0.00408893059712024	0.0036566546071341	0.00511183169026251	0.00441006948745259	0.00393268039380658	0.0188434529319609	0.0014657257714501	0.0113948748307981	0.0208191081500992
HT29_G2_4H_2	0.00545296099818994	0.0123616472280331	0.00982403724121182	0.00824898562345128	0.00873381884045973	0.00780598426221109	0.0014599786782053	0.000326087065443236	0.0129107768693766	0.00157639298007671	0.0059603927933406	0.00680756453602098	0.00164718301786648	0.0124759074895154	0.00190709121717761	0.0018187849922235	0.0145045917534292	0.0105073069769265	0.0149297670010285	0.00444048543019712	0.00680818361639058	0.0130851002811843	0.00161624417911831	0.00100819033541673	0.0033754547407233	0.0133193378168641	0.004153073086357	0.00678215603318368	0.00874598760077512	0.00898923120489899	0.00210101536661282	0.00795839449649246	0.00595671615921578	0.000288948320881028	0.0143695719022318	0.0108099332127367	0.000521822527545105	0.00153389553142531	0.0101563861857673	0.00401573181748754	0.00427951875165626	0.0171565637388372	0.00741047830394614	0.0130036561019723	0.00295538278308706	0	0.00549911368280446	0.00241063016212002	0.00352475657705403	0.00101011679110601	0.00303701665274845	0.0111947211435168	0.00683109652252281	0.00712923275471444	0.0020854604032791	0.00164990896824652	0.0133863053587423	0.00296019892691918	0.00360973164804248	0.0109869741863729	0.00359316928181517	0.00716451786863902	0.00662428864057416	0.0156854799278644	0.00199778686295218	0.00414151444150678	0.0168640175342651	0.0146771504070968	0.00981425769807586	0.00243260112973465	0.00246106909642293	8.27528162611546e-05	0.00493964736270735	0.00649005341576345	0.00642959850484958	0.00591921901208049	0.0171441192422643	0.00784307602051617	0.00691686120178763	0.00113355266710599	0.00661201213749759	0.00215646045294879	0.00736541835237783	0.006888034886617	0.0158883852243325	0.00148965929577343	0.00843959298666129	0.0178641170475158
HT29_G2_4H_3	4.61531739892732e-05	0.00686269800704891	0.0153228570481308	0.00274991596956855	0.00323475998552244	0.0133048953283352	0.0040391464744888	0.00582519705136709	0.0184094260462928	0.00392273272980454	0.0114593733072378	0.0123065148320304	0.00714627378280111	0.017974582981239	0.00740617739855088	0.00368034170853544	0.00900573114747175	0.0160060922523831	0.00943092607976808	0.00105863738736061	0.00130908723991558	0.00758617899775993	0.00711533547209705	0.00650729124777386	0.00212367287626584	0.0078204260113363	0.00134605146042539	0.00128305924797898	0.00324692902858823	0.00349017840459785	0.00339811219978034	0.00245931880600625	0.000457607770911103	0.00578805874880755	0.0198681273432452	0.00531093087810357	0.00497729620851239	0.00396522998116303	0.00465736426266839	0.00148339344229951	0.00977855088993526	0.0226549166635179	0.0129094053786115	0.0185022995617298	0.00254374551497161	0.00549911368280446	0	0.00790970671269275	0.00902380829624979	0.00650921767524241	0.00246211156667166	0.0166934698211003	0.0123300459389545	0.00163014163669435	0.00758454328647176	0.00714899968645035	0.0188849249049373	0.00845926383543636	0.00188939529127761	0.0164857341208605	0.00909221931806361	0.0126634545889136	0.0121232457126167	0.0101866757116648	0.00350134042281079	0.00964055032662595	0.0113652749436682	0.00917829770633002	0.0153130779858891	0.00306652705772582	0.0079601446277062	0.00558186559993316	0.0104386605467519	0.000990952222529227	0.000930496440737524	0.000420110159206419	0.0116453920834365	0.0023439980250587	0.0014177665606146	0.0066326517142946	0.00111291274452493	0.00765554198868583	0.00186633135779317	0.00138893978071017	0.0213868341203482	0.00400946600396164	0.0139384771254332	0.0233624136511716
HT29_G2_5A_1	0.00786355455400272	0.0147721218379666	0.00741346958074092	0.0106595407868314	0.0111443659969084	0.00539539021741562	0.00387060400973324	0.00208454367823261	0.0105002631794117	0.00398701776974548	0.00354978076373467	0.00439696003384272	0.000763448220285809	0.0100653851978542	0.000503539766618029	0.00422940857952384	0.0169150130575453	0.00809674984284108	0.0173401768075371	0.00685108961239729	0.0092187602212447	0.0154955577621761	0.000794387081686605	0.0014024410363783	0.00578606821826379	0.0157297895624592	0.00656367996724147	0.00919273299296349	0.0111565345511355	0.0113997739830121	0.00451163742756807	0.0103689542678714	0.00836730377851984	0.00212168236569549	0.0119590894625351	0.013220441578502	0.00293245138110535	0.00394452052159195	0.0125669075497458	0.00642633993834966	0.00186889543976682	0.0147461512817831	0.00499987991129688	0.010593144291646	0.00536599939565944	0.00241063016212002	0.00790970671269275	0	0.00111412977755347	0.00140051458132556	0.00544763267961552	0.00878417541403704	0.00442049224704373	0.00953980488685949	0.000325170339131114	0.000760722267886984	0.0109758014499538	0.000549570157634199	0.00602034324655115	0.00857642492407214	0.00118254275818776	0.0047539169080095	0.00421368240522961	0.0180958685459518	0.00440840949793186	0.00173089041889242	0.0192743711882456	0.017087567081635	0.00740368989279638	0.00484322122393068	5.0439041276062e-05	0.00232787751085908	0.00252902790282217	0.00890063427999136	0.00884018015906558	0.00832980708812722	0.0195544642423183	0.0102536375808477	0.00932743631218428	0.00127707873362062	0.00902259138917764	0.000254170178325361	0.00977598708241218	0.00929861039535077	0.0134779392474053	0.00390028449137448	0.00602900646918052	0.0154537245098196
HT29_G2_5A_2	0.00897765644501362	0.015886159124018	0.00629935834966751	0.0117736210351444	0.0122584418687004	0.00428126960667021	0.00498472615564581	0.00319867081680623	0.00938617258811548	0.00510113950285521	0.00243565441499548	0.00328283598246105	0.00187757743032659	0.00895129123736442	0.00161766922182238	0.00534352941882637	0.0180290227212499	0.00698264252397507	0.0184541805650452	0.00796519782660629	0.0103328523881446	0.0166095861235826	0.00190851625890481	0.00251656941669082	0.00690018221390934	0.0168438149467282	0.00767778982959508	0.0103068253602081	0.0122706103107076	0.0125138474751747	0.00562575716779583	0.0114830370510497	0.00948140222332961	0.00323580942609535	0.010845011280684	0.0143344966281968	0.00404657646347903	0.00505864240661722	0.013680969517821	0.00754045056529461	0.000754766221278126	0.0136321015599077	0.0038857578426543	0.00947905443957383	0.00648011542616282	0.00352475657705403	0.00902380829624979	0.00111412977755347	0	0.0025146429646849	0.00656174832553781	0.00767007240755407	0.00330636826764377	0.010653894538955	0.00143929993135633	0.00187485148075308	0.00986171471632708	0.000564559742818388	0.0071344560470259	0.00746232057451081	6.84130128632679e-05	0.00363979399556515	0.00309955780845419	0.0192098614580944	0.0055225296474357	0.000616761064492912	0.0203883462995571	0.0182015743652733	0.00628957860843756	0.00595733959266206	0.00106369075823225	0.00344200411742275	0.00141489954388836	0.0100147288590751	0.00995427518755474	0.00944390579632806	0.0206684349639659	0.0113677213516118	0.0104415276368609	0.00239120730216557	0.0101366850529079	0.00136829981808692	0.0108900748328081	0.0104127019443418	0.0123638758007719	0.00501440653303245	0.0049148884536351	0.0143396830083003
HT29_G2_5A_3	0.00646306518784613	0.0133717050432128	0.00881395157177976	0.009259075129057	0.00974390523427098	0.00679588652415105	0.00247009417818721	0.000684029805722335	0.011900715363986	0.00258650831142847	0.00495028659270424	0.00579746191484821	0.000637066602967713	0.0114658421615992	0.000896975039195679	0.00282889994145932	0.0155146283069223	0.00949722606124684	0.0159397989499386	0.00545059356433953	0.0078182813834009	0.0140951512817927	0.000606127739215289	1.9264678895106e-06	0.00438556623518061	0.0143293865316795	0.00516318220705045	0.00779225393585853	0.00975607391433384	0.00999931589224811	0.00311112981794193	0.00896848578713589	0.00696681811418906	0.000721168545025618	0.0133595242233908	0.0118200043940131	0.00153193903231068	0.00254401092543486	0.0111664624857109	0.00502584138881409	0.00326940697959601	0.0161465467823704	0.00640037854548495	0.0119935954307981	0.00396549538033689	0.00101011679110601	0.00650921767524241	0.00140051458132556	0.0025146429646849	0	0.00404712904554569	0.0101846453516427	0.00582099400816258	0.00813932880868726	0.00107534441600029	0.00063979255553516	0.0123762481905049	0.00195008420566105	0.00461984247275679	0.00997689680990619	0.0025830558193507	0.00615441691064653	0.00561418520116491	0.0166955033772196	0.00300790150299523	0.00313140230234238	0.0178740269236159	0.0156871851072115	0.00880417196306215	0.00344271492341095	0.00145095358550528	0.000927364002593865	0.0039295375361568	0.00750015280788491	0.0074396981976528	0.00692932113961689	0.0181541251458075	0.00885316800290006	0.00792695839712515	0.000123435926105183	0.00762211091513617	0.00114634454801651	0.00837551309931988	0.00789813223440712	0.0148783535861751	0.00249977475367058	0.00742949872077686	0.0168541087925716
HT29_G2_5B_2	0.00241595849002885	0.00932475407730415	0.0128609175551449	0.00521201509197327	0.00569685555443053	0.0108429096450177	0.00157704044968044	0.00336310253838205	0.0159475711006406	0.0014606261478202	0.00899735165375809	0.00984450894646098	0.00468419136766684	0.0155127151055214	0.00494409772257765	0.0012182340421456	0.0114677532042971	0.0135441700247846	0.011892940446431	0.00140347547080768	0.00377119451840976	0.0100482244711978	0.00465325273874871	0.00404520260035575	0.000338439315205794	0.0102824678601609	0.00111606141217068	0.00374516664063904	0.00570902450304256	0.00595227193772964	0.000936003399787369	0.00492141986310871	0.00291971817666913	0.00332596393977251	0.0174063182168767	0.00777300662829292	0.00251519553662603	0.00150312359987097	0.00711944705595739	0.000978719386461947	0.00731650168086187	0.0201932055640941	0.010447411482878	0.0160404474210271	8.16341292037835e-05	0.00303701665274845	0.00246211156667166	0.00544763267961552	0.00656174832553781	0.00404712904554569	0	0.0142315657948633	0.00986804050937178	0.00409224740948531	0.00512246555866196	0.00468691729944291	0.0164230844812436	0.00599719646738908	0.000572717216173714	0.0140238245059487	0.00663016028166069	0.0102014557247183	0.00966123630896488	0.0126486756407635	0.00103923202130805	0.00717849907527025	0.0138272503941674	0.0116403166796494	0.0128511382517637	0.000604417103066183	0.00549807118432173	0.00311976919106681	0.00797662156856864	0.00345306081671044	0.00339260526497456	0.00288222067393318	0.0141073613644784	0.00480609980934076	0.00387987334945074	0.00417056423329964	0.00357502085502013	0.00519346505183224	0.00432843590864951	0.0038510467014195	0.018925076705685	0.0015473598348686	0.0114765051721568	0.0209007296348229
HT29_G2_5B_3	0.0166473211947088	0.0235552132722959	0.0013707377448185	0.0194430696533389	0.0199278487183482	0.00338884256969035	0.01265462625698	0.0108686481990988	0.00171614442207191	0.0127710339656392	0.00523445291442586	0.00438727588858093	0.00954760081508238	0.00128125032412669	0.00928770053842693	0.013013411905319	0.0256978353042115	0.000687443054951241	0.0261229422913936	0.0156349304234425	0.0180024176505114	0.024278561475569	0.00957853867497176	0.0101865717368325	0.0145699801928259	0.0245127641841322	0.015347540675623	0.0179763926266949	0.0199400160957164	0.0201832318114848	0.0132956253079343	0.019152510096373	0.0171510311509014	0.0109057853779426	0.00317503350108378	0.0220037103009076	0.0117165193186911	0.0127285389363093	0.0213502465037317	0.0152102099739042	0.0069153204738447	0.00596225276932281	0.00378435486623813	0.00180902913128842	0.0141499375038134	0.0111947211435168	0.0166934698211003	0.00878417541403704	0.00767007240755407	0.0101846453516427	0.0142315657948633	0	0.00436374367346956	0.0183234347797727	0.00910933647858229	0.0095448749506076	0.00219170168382012	0.00823461943089325	0.0148042401706605	0.000207756088098476	0.00760166081808969	0.00403031861208543	0.00457055341318203	0.0268785304000467	0.0131924030850144	0.00705332325065896	0.0280568644400731	0.0258703664247543	0.00138051761795465	0.0136271903255936	0.00873373775297306	0.0111119719909526	0.00625519709680163	0.0176843183665888	0.0176238692406253	0.017113537437569	0.0283369161703736	0.0190372039644154	0.0181110844915339	0.0100612139301892	0.0178062653303687	0.00903833839905593	0.018559596310895	0.0180822610353316	0.00469396298173953	0.0126843052037694	0.00275522108132382	0.00666987381811716
HT29_G2_5E_1	0.0122838952401549	0.0191921702695949	0.00299301233995862	0.0150797810596058	0.0155645863838686	0.000974906262588583	0.00829104583485527	0.00650501460643434	0.00607987176980957	0.00840745735125821	0.000870716352629587	2.35323757320282e-05	0.00518393424225564	0.00564498268285026	0.00492402811346402	0.00864984335346364	0.0213349407572933	0.00367630456901009	0.0217600788646095	0.0112714606539359	0.013639055276219	0.0199155670239758	0.00521487281272648	0.00582292044131464	0.0102064677394587	0.0201497857947488	0.0109840590431767	0.0136130289781712	0.0155767544295888	0.0158199836002889	0.00893206637222696	0.0147892061092774	0.0127876281709453	0.00654215279048341	0.00753873970054572	0.0176405685560463	0.00735290973871328	0.00836496092705343	0.0169870653747834	0.0108467227625187	0.00255160431521581	0.0103258999441591	0.000579392230441726	0.00617275533185625	0.00978640917594589	0.00683109652252281	0.0123300459389545	0.00442049224704373	0.00330636826764377	0.00582099400816258	0.00986804050937178	0.00436374367346956	0	0.0139600882940862	0.00474566015858217	0.0051812083153117	0.00655542287237998	0.00387092543722014	0.0104407368068062	0.00415598893548469	0.00323795551586539	0.000333427159224353	0.000206811215102592	0.0225157236465079	0.0088288406035977	0.00268960915739377	0.0236941495400394	0.0215074844415947	0.0029832324914597	0.00926364300168057	0.00437005355329538	0.00674834506201453	0.00189147187740648	0.0133209405603568	0.0132604885369785	0.0127501327206184	0.0239742237228287	0.0146738939403922	0.0137477274602213	0.00569755953775211	0.0134428934034008	0.00467466055605923	0.0141962617159818	0.0137189025832709	0.00905764004987964	0.00832072574848437	0.00160852951415013	0.0110335021085148
HT29_G2_5E_2	0.00167629476574974	0.0052325769656764	0.0169528487105913	0.00111977610088866	0.00160462132875018	0.0149349223173147	0.00566927493700677	0.0074553136894854	0.0200393544768317	0.00555286183521686	0.0130894284516517	0.013936557544408	0.00877637930277644	0.0196045209943927	0.00903628049347459	0.00531047210225641	0.00737562758461671	0.0176360708775817	0.00780082660832193	0.00268877738795032	0.000321054638194919	0.00595606327037281	0.00874544127552057	0.00813740239748262	0.00375380992924898	0.00619031213272444	0.00297619079419652	0.000347082644419724	0.00161679040568121	0.00186004049460956	0.00502824400824811	0.000829178340292429	0.00117253417412564	0.00741817567031085	0.0214980220104136	0.00368080045786111	0.00660741891946838	0.00559535885370113	0.00302723071704198	0.00311353242392849	0.0114086282320417	0.0242847398837727	0.0145394387348947	0.0201322259169305	0.00417388104610236	0.00712923275471444	0.00163014163669435	0.00953980488685949	0.010653894538955	0.00813932880868726	0.00409224740948531	0.0183234347797727	0.0139600882940862	0	0.00921464467190007	0.00877910518140122	0.0205148426034611	0.0100893563039061	0.00351953310467149	0.0181157032679728	0.0107223047812278	0.0142934918131273	0.0137532911852773	0.00855658402158914	0.00513147172445769	0.0112706293455381	0.00973519668868489	0.00754819577911929	0.0169430698309967	0.00469666041088223	0.00959024229279892	0.00721198406583706	0.012068729562406	0.000639189778140716	0.000699645570064219	0.00121003176952604	0.0100153172544566	0.000713857349245881	0.000212375249403713	0.00826276179674987	0.000517229222885996	0.00928564268339891	0.000236189974183468	0.000241202048356913	0.0230166909828518	0.0056395946318948	0.0155684935341501	0.0249922172791756
HT29_G2_5E_3	0.00753839104575331	0.0144469760367504	0.00773863327367278	0.010334383130264	0.010819209537072	0.00572055698361419	0.00354543525403047	0.0017593737625308	0.0108254203350837	0.00366184911512921	0.00387494951161976	0.00472212797028654	0.000438277919913729	0.0103905434091699	0.000178369437756323	0.00390424014549492	0.0165898749621331	0.00842191228031619	0.0170150403652705	0.00652592442701993	0.0088935993256881	0.0151704144454865	0.000469216785680047	0.0010772708715923	0.00546090152267105	0.0154046470757523	0.00623851434866703	0.00886757204327381	0.0108313781220314	0.0110746181752304	0.0041864692673476	0.0100437959198	0.00804214119228769	0.00179651246661907	0.0122842427538237	0.0128952908506741	0.00260728192446732	0.00361935182969945	0.0122417549113461	0.00610117411943665	0.00219406530485562	0.0150712958034468	0.00532504716876616	0.010918301216116	0.00504083217606317	0.0020854604032791	0.00758454328647176	0.000325170339131114	0.00143929993135633	0.00107534441600029	0.00512246555866196	0.00910933647858229	0.00474566015858217	0.00921464467190007	0	0.000435551967108914	0.0113009574006545	0.00087474044118198	0.0056951768608305	0.00890158641516812	0.00150771289128225	0.00507908445264955	0.00453885053131862	0.0177707351434923	0.00408324123544013	0.00205606034661257	0.0189492427854147	0.016762429652194	0.00772885360291523	0.0045180534088268	0.000375609377719978	0.00200270770992505	0.00285419740725593	0.00857547273331405	0.00851501849128247	0.0080046444312568	0.0192293370741399	0.00992847896371233	0.00900227564436519	0.000951908534814413	0.00869743008937372	7.10001623296756e-05	0.00945082738320256	0.00897344966687247	0.0138030879855708	0.00357511576112723	0.00635417237252221	0.0157788665147059
HT29_G2_5F_1	0.00710284734124736	0.0140114552374121	0.00817417542759337	0.00989884693489188	0.010383674887636	0.00615610349148354	0.00310988499069215	0.00132382215563534	0.0112609533694302	0.00322629897357578	0.0043104988910784	0.00515767616316583	2.72595137230601e-06	0.0108260779086843	0.000257182536046173	0.00346869027077114	0.0161543642324674	0.00885745267220565	0.0165795317999557	0.00609037859526186	0.00845805896133959	0.0147348968890212	3.36648203134176e-05	0.000641719011614951	0.00502535379335574	0.0149691306034826	0.00580296797045432	0.00843203160946365	0.0103958435123119	0.0106390843691448	0.00375091972623511	0.00960825883238253	0.00760659866352822	0.00136096087763169	0.0127197704404123	0.0124597636348392	0.00217173083265515	0.00318380164321054	0.0118062252132477	0.00566562748907737	0.00262961637859676	0.0155068114157572	0.00576059438121082	0.0113538339298694	0.00460528379429344	0.00164990896824652	0.00714899968645035	0.000760722267886984	0.00187485148075308	0.00063979255553516	0.00468691729944291	0.0095448749506076	0.0051812083153117	0.00877910518140122	0.000435551967108914	0	0.0117364887650629	0.00131029223086175	0.00525962951896983	0.00933712548296731	0.00194326440476818	0.00551463207874109	0.00497439899985912	0.0173352305610519	0.00364769156944721	0.00249161152057103	0.0185137447612648	0.0163269197943	0.00816439578100293	0.00408250429095412	0.000811161297396581	0.00156715622812384	0.00328974792021461	0.00813993153427294	0.00807947713710455	0.0075691018123164	0.0187938406708552	0.00949294152945577	0.00856673557229521	0.000516356643750226	0.00826188920664008	0.000506552124559755	0.00901528855574221	0.00853790951691684	0.0142386093948216	0.00313956552845686	0.00678971765008775	0.016214378672699
HT29_G2_5F_3	0.0188387775569159	0.0257464417652435	0.00356243558567453	0.0216344426404711	0.022119206023006	0.00558052938280905	0.0148461807551777	0.0130602385996647	0.000475557904782545	0.0149625859519864	0.00742612405530491	0.00657895488532572	0.0117392145841297	0.000910452278755658	0.0114793185854336	0.0152049585942005	0.0278889782242444	0.00287914318069592	0.0283140673973493	0.017826414002537	0.0201938351060383	0.0264697618658305	0.0117701519277861	0.0123781745416881	0.0167614906920192	0.0267039553035179	0.0175390316922082	0.0201678108561133	0.0221313730021097	0.0223745807090911	0.0154871657139859	0.0213438923095896	0.0193424733817925	0.0130973750823836	0.000983334279057185	0.0241949963634885	0.0139080932922924	0.0149200918420529	0.0235415557072148	0.0174017044994571	0.00910697270729242	0.00377056883268693	0.00597603876977097	0.000382673097969522	0.0163414581384603	0.0133863053587423	0.0188849249049373	0.0109758014499538	0.00986171471632708	0.0123762481905049	0.0164230844812436	0.00219170168382012	0.00655542287237998	0.0205148426034611	0.0113009574006545	0.0117364887650629	0	0.0104262537354573	0.0169957448986539	0.0023994573792067	0.00979330406305461	0.0062220005826064	0.00676223080558494	0.0290696231605448	0.0153839458033854	0.00924497373582043	0.030247905015708	0.0280615021482395	0.0035722154207721	0.0158187231924395	0.0109253645673874	0.0133035577914889	0.0084468572819061	0.0198757452096586	0.0198152978499794	0.0193049807338191	0.0305279440312821	0.0212285898028872	0.0203024987043967	0.0122528189361341	0.0199976885930599	0.0112299604517678	0.0207509969473488	0.0202736761100689	0.00250227056513009	0.0148758590635549	0.00494691204483191	0.00447819572091759
HT29_G2_5G_1	0.00841311182332853	0.0153216480010571	0.00686390938945876	0.0112090876887131	0.0116939107934275	0.0048458251767838	0.00442017082983486	0.00263411276404588	0.00995071350960392	0.00453658439904075	0.00300021268913329	0.00384739318590209	0.00131301818217228	0.00951583381815151	0.00105310982081413	0.00477897479469803	0.0174645258313804	0.00754719165670781	0.0178896867148429	0.00740064988910674	0.00976831284337608	0.0160450796026967	0.00134395703079511	0.00195201065943609	0.00633563122933748	0.0162793099602419	0.00711324102525182	0.00974228571105503	0.0117060792936474	0.0119493176338837	0.00506120313170958	0.010918502388093	0.00891685940348568	0.00267125141704013	0.0114095460748117	0.0137699763329013	0.00348201954620559	0.00449408722114213	0.0131164456447592	0.0069759013583515	0.00131932576418359	0.0141966222398366	0.00445031410791604	0.0100435949967151	0.00591556336414319	0.00296019892691918	0.00845926383543636	0.000549570157634199	0.000564559742818388	0.00195008420566105	0.00599719646738908	0.00823461943089325	0.00387092543722014	0.0100893563039061	0.00087474044118198	0.00131029223086175	0.0104262537354573	0	0.00656990569393276	0.00802686825551304	0.000632972746872109	0.00420435066124562	0.00366411526802751	0.0186453731867715	0.00495797539259003	0.00118132066095276	0.0198238671781837	0.0176370787004568	0.00685412967415539	0.00539278628812105	0.000499131122012395	0.00287744636107563	0.00197945872399869	0.00945018805690233	0.0093897341509942	0.00887936283886864	0.0201039580977952	0.0108031861755018	0.00987698853085321	0.00182664843570842	0.00957214472802237	0.000803740295938614	0.0103255375874492	0.0098481627214887	0.0129284032956198	0.00444985126330361	0.00547944277858916	0.0149041996007373
