	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G2_4G_2	0.00287668042792979	0.00543563171398607	0.0178786634543447	0.00186667742754419	0.00817201374966474	0.0133032213113903	0.00809168596852292	0.0040960136812809	0.0132356376399501	0.00517023463592207	0.00994388764449086	0.00702578282918261	0.00525057538011107	0.00548766836321337	0.00604249493779311	0.00226730832975321	0.0128242047535461	0.0109289888210411	0.0114575147161205	0.00573387719136363	0.00672149703767264	0.0154253570215713	0.00728142065138432	0.00837046720511263	0.0101737117103437	0.00853105806777631	0.0147011151374039	0.00449885711232787	0.00651059662996468	0.00230964776796312	0.00861032921473519	0.00580989356213869	0.00226408643949721	0.0125318332124173	0.0100595192260069	0.0171763129636004	0.00787930499144497	0.00821366424784362	0.00662068119479368	0.00813967288462809	0.00858266627811784	0.00481297233076096	0	0.00927912364023235	0.00650102854336095	0.0045443494292305	0.0184605676154619	0.00711121018745471	0.00761575795791879	0.0143554310717091	0.00956971786506908	0.00945955156333309	0.00275846317974918	0.00985090402840504	0.0134888744634962	0.0142569713937018	0.00555355880687928	0.0131267023179698	0.00461304649477784	0.00983550636533629	0.00879919839430264	0.00756301670328874	0.00508916206815314	0.00902238195123906	0.00733162784046299	0.00872402587485306	0.00318089165819026	0.00793802815245256	0.00663932160023139	0.00583327853822169	0.00749397181753783	0.00820700338594936	0.00677019517223433	0.00334463455875689	0.00487274030426869	0.00289586219894318	0.00703873835855744	0.0134068760437337	0.00390668048647096	0.00829077547938484	0.00829441070467721	0.0106777225186197	0.00763748944255077	0.0101887689853505	0.00383017751373859	0.00726151726852081	0.00842959483362184	0.00891825616678981	0.016247554818048
HT29_G2_4G_3	0.0104296384642439	0.0044591256095958	0.0149294094283381	0.00939069381272945	0.011954480572443	0.0178335043523377	0.00913150734662405	0.0101362668175281	0.00967453125821686	0.0122781511213967	0.00649879242563656	0.00680161461651977	0.0142140569041786	0.00473753388473362	0.00937863731624403	0.00821743714774111	0.0135709611876254	0.00266089008340407	0.0150793951672479	0.00797529079754348	0.00361243971786528	0.0231946430298404	0.0159130975730726	0.00729387872525951	0.0158629156471119	0.0152042998874494	0.0091507213384938	0.011406414013951	0.01210238271598	0.0111759839519928	0.0120153018497301	0.00697757184534468	0.0107775928914347	0.0132811842393368	0.00334653741242437	0.0184260581727872	0.0100409142219952	0.0128290349773405	0.00647328692411776	0.0110456547800486	0.0110531027237041	0.00837045013787571	0.00927912364023235	0	0.00461678208619196	0.00627994743090061	0.012399244794012	0.0101503407863968	0.00808794052180229	0.00933657618670844	0.00791413403601997	0.0120768423732271	0.00924756787641738	0.01053620739464	0.0101734063550646	0.011924269341932	0.0052932823914279	0.0125146876214469	0.00689576357989677	0.00260245432839945	0.0114159120426993	0.00703774525572615	0.00841289167087017	0.00230403585176061	0.00587861320096077	0.00904708443619587	0.00787155099962225	0.0126972713400508	0.0139109074599929	0.0133188485372021	0.0131521563600142	0.0135104843301802	0.0149539326786171	0.00694543504921327	0.0139322151496207	0.0109836843755937	0.0127802418642013	0.018209062925481	0.00699022992083051	0.0121839046936466	0.0110498829459587	0.0125185475874865	0.00903051923833135	0.00376605103130215	0.00549490137426007	0.00512628023726812	0.00467346720644799	0.00616103171615112	0.013156878396042
HT29_G2_4H_1	0.00786152836489911	0.00433541967141461	0.0161511663126976	0.00632952015689893	0.0088302850950619	0.0151672628451603	0.00555105722193711	0.00586504358418624	0.00998844510289173	0.00989298697086779	0.00798024615383734	0.0046329678114889	0.0106751338728752	0.0012983074083799	0.00759745395861617	0.00494005226425292	0.0124525827428167	0.00632836934100098	0.0116613299034615	0.00369155732481314	0.00392277251387573	0.0196549591487235	0.0119520889047232	0.00479509558051075	0.0115015567908455	0.0115337579951854	0.0106140516211447	0.00737350243011513	0.00793175184209714	0.00781790212547632	0.00922782678542334	0.00396731712939242	0.00853223884213091	0.0123486290487754	0.00399607139586567	0.0169835827599078	0.00754416687350991	0.00837680659241323	0.00594790235209669	0.00727159534089896	0.00788153660878002	0.00450099889092892	0.00650102854336095	0.00461678208619196	0	0.00463461689059759	0.0151722232993172	0.00753761479369533	0.00491400789701864	0.0118657417969024	0.00757579154643373	0.00983797082762039	0.00533421051860386	0.00963498887516201	0.0116746419659061	0.0128891965485503	0.00399695059037371	0.0123906622501995	0.0041301849959389	0.00591944121918383	0.00787269195962691	0.00624339460523616	0.00481767752458273	0.00413294892260901	0.00325067641293668	0.006580203544044	0.00396278916468848	0.00919515894452852	0.0110480224783328	0.00908052482735635	0.00995392051302456	0.00983024399783468	0.0111090982121842	0.00501259564173326	0.0105731703444398	0.00857318453318819	0.00847013336982446	0.0146364261934636	0.00340748839936984	0.00896924588689915	0.00765785638207114	0.00966630258662758	0.00944695657985691	0.00379338967941271	0.00362716837857712	0.0010605744195063	0.00197235142146125	0.00522743112725987	0.0143040988797245
HT29_G2_4H_2	0.00441486596857175	0.00232417057378445	0.0137007924656498	0.00380593737087455	0.011069303654077	0.0123280390165371	0.00916501178343687	0.00618090501191579	0.00889431114001351	0.00604569277181738	0.00552749691616038	0.00329500277767334	0.008719485202663	0.00337007626823926	0.00348658669402771	0.00312448885287192	0.0150376084604294	0.00708813145671546	0.0143206874135513	0.00654500466460548	0.00281532708659763	0.0171043766349651	0.0109002507615724	0.00507005538705098	0.0131209355955278	0.012481013829775	0.0102115492360605	0.00785222915780562	0.00944636525457637	0.00659529961114114	0.0114766356702564	0.0067698075482437	0.00557634724574658	0.0147392671859257	0.00674119187131793	0.0197673415609953	0.0100986311272161	0.00887732215896896	0.00741573687244329	0.0101869985035016	0.0107951571377339	0.00385144300083194	0.0045443494292305	0.00627994743090061	0.00463461689059759	0	0.0139752432553114	0.00966619378141281	0.00493791744082669	0.00996820858199912	0.0103449620392369	0.00708086688972668	0.00506436791360593	0.00632587757168569	0.00915893911879747	0.0101100357313985	0.00122516502735684	0.00937475220095287	0.00167712319006296	0.00592902442845457	0.00728802181959273	0.00324188377382155	0.0069770953922958	0.00706119313830506	0.00400166968955785	0.0100228208094471	0.00443968685649045	0.0111277623454164	0.0109800036582957	0.00861882801361858	0.0112040546824789	0.0115694993088711	0.0108919653479707	0.00125369627825876	0.00836254908532029	0.00718181426657679	0.00811044704794205	0.0168021137403181	0.00490874072223336	0.0112160307905923	0.0105222664888571	0.0128535429462976	0.00902059298356342	0.00736518461151399	0.00229031821637168	0.00534521469411995	0.00615622378877358	0.004774067461607	0.0119868391675174
HT29_G2_4H_3	0.0176244991627292	0.013561266168393	0.00633423703071115	0.0176158588600327	0.0238004048120119	0.0189854453550362	0.020593653124748	0.0195330955724431	0.0077359875241509	0.0179480120446474	0.00854272155126367	0.0128669350518825	0.0221631761948198	0.0148963001767665	0.0140727427746855	0.0169924878049984	0.0259307983102836	0.00977903816682318	0.0268158637354407	0.0187631268376558	0.0122959365014897	0.0273014323990862	0.0244297230154739	0.0130994188039327	0.0260870649781933	0.0261795476837526	0.00576776661628823	0.0215274087303594	0.0226980298424244	0.0205633577899707	0.0240365239647616	0.0187376591952564	0.0189625098429733	0.0255904247924386	0.0121742128873639	0.0308038921898391	0.0221752685867446	0.0202890450693999	0.0184307645970978	0.022435835603912	0.0229369229771092	0.0163009397631342	0.0184605676154619	0.012399244794012	0.0151722232993172	0.0139752432553114	0	0.0221381615456064	0.014302869397449	0.00432633206221622	0.0202637768793595	0.0143752318623648	0.0187521716701422	0.0113996949368931	0.00593725949756718	0.00689580969392282	0.0131221411490286	0.00962300667383963	0.0145997310862776	0.010038090930683	0.0164673224020239	0.0114142753645983	0.0197383871556077	0.0146273977636678	0.0132931284568216	0.0211912895847821	0.0178569178646369	0.0242189871178524	0.0247129321190672	0.0219038269927945	0.0246149894338363	0.0248287927263652	0.0247933088118592	0.015121569872705	0.0217865318497451	0.0208212576620258	0.0201494960516247	0.0297913933695353	0.0178430430625217	0.0239836475714402	0.0227831316287916	0.0245677212915288	0.0195421437528119	0.0133780161125799	0.0152855057540642	0.0152366966126358	0.0146687131327149	0.0110646510920033	0.00584797730051359
HT29_G2_5A_1	0.00993479426292771	0.00915099221438148	0.0231091887670512	0.00844260998132209	0.00216044579166468	0.019413429506378	0.00426802100950528	0.00678764947672753	0.0173801049256152	0.01220110024916	0.0144221882829206	0.0113012291927438	0.0101318069637037	0.00768418493190893	0.0124197659185744	0.00777079417112562	0.00610831261680811	0.0126996289316749	0.00585130425781086	0.00507057952581516	0.0100552246952241	0.0206234216401493	0.0103077862624311	0.0117681531173944	0.00834988548718784	0.00604772268791367	0.0180639874157071	0.00553202802177092	0.00507644953655976	0.00680863637169294	0.00198782058270243	0.00357941540778208	0.0088718810265902	0.00607538520584399	0.0109942825277558	0.0102880443923034	0.000979639088121482	0.0107484329146639	0.00469988769345927	0.00384598819820762	0.00257558147644395	0.00903611498383329	0.00711121018745471	0.0101503407863968	0.00753761479369533	0.00966619378141281	0.0221381615456064	0	0.0112591690851804	0.0185108662527101	0.00477867524459042	0.0153096457159356	0.00650837628486146	0.0157453827761641	0.0184075398286803	0.0196115307401521	0.00990922126497644	0.0189045488158022	0.00946739270555169	0.0121892874060969	0.0129280321091157	0.0126280302003234	0.00324961905947206	0.00833977966966727	0.0104072185447659	0.0030223949738272	0.00603673350573613	0.00329959792676082	0.00561220904788914	0.00889597491679169	0.00352018702745417	0.00430783047884092	0.00769004677201279	0.0089337226588921	0.0101437709256805	0.00635986074845212	0.0105755690098831	0.00856984508850379	0.00497780939372564	0.00248580447802725	0.00283938115020707	0.00409992186561412	0.00744134985710801	0.0102936111660826	0.00757231972116197	0.00802567610831406	0.00879885144584849	0.0125515404109123	0.0213155238735524
HT29_G2_5A_2	0.00722244450334135	0.00648348565670505	0.0135257425407795	0.00622208876883484	0.0120209835800232	0.0107548400170258	0.00884949306207453	0.00616304041074701	0.00729805541537045	0.00830247669464154	0.00746174929237975	0.00216095002720159	0.0099160397854119	0.00464946095631432	0.00536101904396259	0.00534949346876662	0.0168498200743402	0.0083451929057973	0.0143295207272066	0.00642177840686358	0.0057066970533306	0.0164897144680814	0.0113045471571637	0.00136319411531422	0.01214297275522	0.0133020414575772	0.00911259402179175	0.00849003857209456	0.00940562502573356	0.00862975137178038	0.0126977219084932	0.00808651562888861	0.00909650832982898	0.0167942194919614	0.0062136159913037	0.0211074228209373	0.011463201666257	0.00605117856053799	0.0103909379263694	0.00998416820835587	0.0112601260819899	0.00300082056120152	0.00761575795791879	0.00808794052180229	0.00491400789701864	0.00493791744082669	0.014302869397449	0.0112591690851804	0	0.0111866027852191	0.0123865403450528	0.00551337901238527	0.00612474182398867	0.00631014571116692	0.00996985020801901	0.0104572388992148	0.00456114353699646	0.00905818973538182	0.00349206150445161	0.00782234901464634	0.00335398732313603	0.00441747156560239	0.00803161012583218	0.00862722214925897	0.00221113956894712	0.0107252497451143	0.00569086669597559	0.0118254512708554	0.0132441689172125	0.008251316280248	0.0126001406670802	0.0120851751769686	0.0117637607468484	0.00568017387454234	0.00990362981427131	0.0104114057043618	0.00615205625536694	0.0168214479401699	0.00653626948357678	0.0120544207115276	0.0108211122848335	0.0131588819770887	0.0131926908107126	0.00665370739976818	0.0060473160326742	0.00457700355909842	0.00515009363334519	0.00339089293674904	0.0117661432961047
HT29_G2_5A_3	0.0134930759707976	0.00958589040969867	0.00645189692453204	0.0135814472398896	0.0202109102007856	0.0162175602950482	0.0173983381873667	0.0158335252918235	0.00597445953248852	0.0138690643732654	0.00444200664477796	0.009414334688474	0.0181383965888858	0.0113490307644019	0.0101286517427339	0.0130549004438876	0.0226126799914017	0.00701035189628436	0.0234162579278219	0.015338890411251	0.00851572758682386	0.0239048130333417	0.0205133770242242	0.0101217662356576	0.0226154162653485	0.0223434836923524	0.00502505315416684	0.0177244285879539	0.0190730909638416	0.0165112757612788	0.0204476616315749	0.015224948508717	0.0147239736950644	0.0222283135284501	0.00962559515456564	0.0275769233922147	0.0186628131265741	0.0170929970208849	0.0147911321406947	0.0190783183809351	0.0195386583803626	0.0127064979685978	0.0143554310717091	0.00933657618670844	0.0118657417969024	0.00996820858199912	0.00432633206221622	0.0185108662527101	0.0111866027852191	0	0.0170277672127256	0.0112318441234147	0.0149223606259216	0.00802606969268557	0.00271550266045694	0.00460362657029185	0.00924186735502351	0.007141298633223	0.0107995527230964	0.00675631567669008	0.0135078858744948	0.00762156940776118	0.0161205520338926	0.0116339470574254	0.010067969884223	0.0179484310772622	0.0140933242167444	0.0205758749685325	0.0206478596490366	0.0181675953396175	0.0207968294805937	0.0211624960489573	0.0208425661781691	0.0110451271620522	0.0177156785536585	0.0166502007505265	0.0167206485501626	0.0262665522038648	0.0141339207317268	0.0204010294243958	0.0193758561865446	0.0213047242231865	0.0156534488785137	0.0109156769322471	0.0113518422466727	0.0121250550979401	0.0118060889027138	0.00796300814238705	0.00515068276892466
HT29_G2_5B_2	0.0122410906646703	0.00883294094698404	0.0225040751739421	0.0108256130322622	0.00657010023100518	0.0218626561297293	0.0062606202302182	0.0100414040934898	0.0169504682757478	0.0145837485144138	0.0136131788311574	0.0119368846099272	0.0139178049916283	0.00798007539045939	0.0137228063010067	0.00984892042135118	0.00567438781547194	0.0105488772101486	0.00947889086206022	0.00725804227297908	0.00943453134236954	0.0244579741705179	0.0146428633635857	0.0123686639621498	0.0127485149758419	0.0108014678056807	0.0168600222471316	0.00961378963459101	0.00939222332032085	0.0102951797293457	0.00603211339261902	0.00483938710912379	0.0112779863353595	0.00539746179272511	0.00955503077625525	0.010589576679979	0.00426838210885892	0.0138756865597015	0.00338982581191478	0.00732436956198589	0.00599215922441466	0.0109664493783346	0.00956971786506908	0.00791413403601997	0.00757579154643373	0.0103449620392369	0.0202637768793595	0.00477867524459042	0.0123865403450528	0.0170277672127256	0	0.0169031916941323	0.00941620175629833	0.0164635544523123	0.0176246766813273	0.0192079837401852	0.010145477469297	0.0192135494017956	0.0106084994127078	0.0103612415717032	0.0149519377761437	0.0129183480533446	0.00612517189566012	0.00580692242925647	0.0107851732459915	0.00396214876554452	0.0083275130495639	0.00792851578616969	0.00974390736828141	0.0128426328699951	0.00819435767156985	0.00896974032171661	0.0122828863503447	0.00999096418056009	0.0137767682968328	0.00928662291725308	0.0138564106809793	0.012490908251787	0.00677402991466048	0.00688310419457623	0.00643311855499867	0.00657027382416038	0.00651427264962106	0.00878768874701012	0.00810545738601426	0.00813373303866867	0.00832126303029371	0.012463448998605	0.020714128891265
HT29_G2_5B_3	0.00731385222825094	0.00921997284074949	0.0112257966032149	0.00763672233494616	0.0160253774912208	0.00584425274467146	0.0137401015498048	0.00919669415605551	0.00746907908155588	0.00666969670390179	0.00817956941057956	0.00545934926528641	0.00998166641443058	0.00906444145796498	0.00425243895675154	0.00776822273105939	0.0212164761546751	0.0116794487613384	0.0184217420071687	0.0110274641397386	0.00881179453064209	0.0132597171418526	0.0118636280580412	0.00600458514830823	0.015146119856668	0.0160920080820594	0.0102347091619612	0.0113342242748694	0.0128345321152868	0.0103820588387566	0.0167350478067003	0.0125579503364025	0.00971219522657117	0.0210562030034136	0.0108526898553485	0.0255297928894548	0.0157630508367135	0.0082757300573398	0.0142550850557119	0.0144071668467526	0.0157049283337964	0.00638725732855644	0.00945955156333309	0.0120768423732271	0.00983797082762039	0.00708086688972668	0.0143752318623648	0.0153096457159356	0.00551337901238527	0.0112318441234147	0.0169031916941323	0	0.00902292835977125	0.00337246122260264	0.00895641007801905	0.0083921308536669	0.00731900335941071	0.00582177769722659	0.00632614224183359	0.0108450081241822	0.0045040666824816	0.00533275010514343	0.0121858974450228	0.0131779791182514	0.00701082874381506	0.0155274256772302	0.00927563970598994	0.0155531593416505	0.0155562684154377	0.00975413587275069	0.0158794207181883	0.0155978254408072	0.0135169139732288	0.0076322157010757	0.00985440120969324	0.0122069677103949	0.00756374294157786	0.020379726144308	0.0105290507448811	0.0160440792211548	0.0152260071296743	0.0177512241684766	0.0158820962912904	0.0116507937752095	0.009164107935349	0.00982068577363084	0.0104456730836623	0.00652176012379961	0.00987770731968399
HT29_G2_5E_1	0.00434563044738927	0.00621474903959087	0.0181985057419501	0.00260522904490193	0.00712591083712334	0.0129208147841803	0.00617574411033482	0.00144018608988218	0.0127811256313221	0.00642840060618962	0.0105079239801999	0.00630278934638159	0.00544629374525032	0.00469548707171825	0.00658543087302193	0.00205511682508856	0.0125903779540663	0.0109245033190294	0.00994550452163996	0.0036198644086759	0.00697445340447082	0.0152316588441898	0.00669572181147586	0.007081088050908	0.00815340499859623	0.00767253229687719	0.014318728139073	0.00283163917392556	0.00454935806770433	0.0028036024989638	0.0078078267348194	0.00481091955588403	0.00479406099123966	0.012478090775383	0.0091748485951742	0.0166875749561443	0.00711106815366371	0.00580199621022559	0.00710859645442607	0.0062147405220303	0.0071639067313913	0.00319750822148742	0.00275846317974918	0.00924756787641738	0.00533421051860386	0.00506436791360593	0.0187521716701422	0.00650837628486146	0.00612474182398867	0.0149223606259216	0.00941620175629833	0.00902292835977125	0	0.0100223908026676	0.0139845117210418	0.0146892736317451	0.00572378009595779	0.0133433245792985	0.00422315427680962	0.0100571936672605	0.00708965347468911	0.00766821870377218	0.00370705718805614	0.00871253166533752	0.0062010867819883	0.00752254878449415	0.00144975817090252	0.00671136485439536	0.00713712333057072	0.00420458300129575	0.00692565950966655	0.00690329648175715	0.00615521845330017	0.00431163212824455	0.0054291298443895	0.0048007031729572	0.0049845629703557	0.0120629927552501	0.00286288576523046	0.00716617316133196	0.00672912825549401	0.00929095739680479	0.00936719168826839	0.00909446254603827	0.00436428658906108	0.00577070279182164	0.00701905421907777	0.00823155616579241	0.0164868001045539
HT29_G2_5E_2	0.00786917505550557	0.00795191516968079	0.00860286615290867	0.00830904322107591	0.0168645260081513	0.00843402243916976	0.0144667550896042	0.010601978379294	0.00552541396340644	0.0074637321543868	0.0053216595806385	0.00512759572920138	0.0117275036291117	0.0087588242039332	0.00388648192769436	0.00827820498633823	0.0212917121844384	0.00964695558448423	0.0196975894035035	0.0117655209027515	0.0073692588166072	0.0159934080807251	0.0139897802282618	0.00615527724308612	0.0172154639956263	0.017557871479638	0.00801759404193243	0.012702497982335	0.0143119993205233	0.0113938151838114	0.017422462684755	0.0127255970372686	0.00998108707509427	0.0210292070341633	0.00982127188810545	0.025936574885287	0.0161594617802848	0.0107865438233278	0.0136768764947548	0.0154739797068189	0.0164902817902685	0.00742711906621287	0.00985090402840504	0.01053620739464	0.00963498887516201	0.00632587757168569	0.0113996949368931	0.0157453827761641	0.00631014571116692	0.00802606969268557	0.0164635544523123	0.00337246122260264	0.0100223908026676	0	0.00571203690848201	0.00533869636653368	0.00632277675238583	0.00335006379488129	0.00630136879195624	0.0087527508385528	0.00697292235396323	0.00362619845892502	0.0127581269362175	0.0121080186994568	0.00681121792267496	0.0158548779157307	0.00989762633599256	0.016659627024153	0.0164239415748684	0.0118719646186416	0.0168627756604824	0.0168932591419284	0.0152170843108331	0.00716773871442893	0.0114231892743396	0.0125776367584268	0.0100779930575623	0.0219557441339636	0.0108112826326947	0.0169499033871871	0.0161078894432276	0.0185465191826404	0.014926845086683	0.0108841645683098	0.00859946957982961	0.00979590550726643	0.010206851098304	0.00545046782940821	0.00714023940162766
HT29_G2_5E_3	0.0121636021519445	0.00942072471553257	0.00499877198690447	0.0124375736732582	0.0199440587344493	0.0136326025696251	0.0171915052727279	0.0148051723286967	0.00466589940267999	0.0121864729215729	0.00407142852566854	0.00830387311653068	0.0166550911049672	0.0110189714355586	0.00845236991599246	0.0120812520008325	0.0230671900954394	0.00813714059638464	0.0230626138935654	0.0148619059749796	0.00842235087302683	0.0215475368397227	0.0190443843950922	0.00907737032873468	0.0216278351995129	0.0215901866179508	0.00513550708629132	0.0168149326287488	0.018283571487349	0.0155071062187078	0.0202952966914712	0.0151214290571893	0.0137043404672234	0.0227136832964714	0.0100238501276168	0.0279870805852391	0.0186536719916611	0.0156223508360206	0.0151240173666264	0.0186888014162493	0.0193584593900454	0.0115442476985181	0.0134888744634962	0.0101734063550646	0.0116746419659061	0.00915893911879747	0.00593725949756718	0.0184075398286803	0.00996985020801901	0.00271550266045694	0.0176246766813273	0.00895641007801905	0.0139845117210418	0.00571203690848201	0	0.00206151814335416	0.00861233827034397	0.00443975523992672	0.0097951020581944	0.00762240958264729	0.0117800214942532	0.00635255294638521	0.015753149000665	0.0123672810648671	0.0093393976127387	0.018055396349202	0.0133710281561262	0.0201159980298991	0.0200321899920239	0.0167857456231219	0.0203265249381603	0.0205862774630035	0.0197429383056083	0.0102313226792894	0.0162547488698106	0.0159702661834285	0.0151547009710807	0.0257343347861273	0.0137108407340086	0.0201012293381374	0.0191156083339845	0.0212527624534667	0.0160508185845917	0.0113324718802766	0.0109607554339306	0.0118882791552143	0.0117706316451347	0.00714782742309848	0.00342128012299675
HT29_G2_5F_1	0.0125797362071268	0.0107620838035263	0.00364508598053524	0.0130187272308245	0.0210272727481742	0.0124179312187269	0.0183013326672026	0.0154134387236106	0.00494912992167233	0.0122434704257715	0.00566712621111057	0.00901313185443527	0.0168470208136975	0.0121912952329693	0.00869875930565137	0.0128083466352013	0.0245475007642696	0.00998698337440177	0.0240476018022809	0.0158468163840032	0.00983438105883773	0.0206773675790453	0.0192226579387018	0.0097081948149406	0.0221588193711574	0.0223314180166799	0.0061159303921598	0.0174909757980838	0.0190182044262	0.0161330795289983	0.0214495390292918	0.016355697984769	0.0143214816885079	0.0242132410378098	0.0114906409814232	0.0294185906097078	0.0199068648843563	0.0157709759993268	0.016608980443693	0.0196795378772497	0.0204881662467763	0.0121086119955387	0.0142569713937018	0.011924269341932	0.0128891965485503	0.0101100357313985	0.00689580969392282	0.0196115307401521	0.0104572388992148	0.00460362657029185	0.0192079837401852	0.0083921308536669	0.0146892736317451	0.00533869636653368	0.00206151814335416	0	0.00970564774394486	0.00295768715569622	0.0105664335352923	0.00944234777528166	0.0117117966507	0.00711870645061647	0.0168186288795219	0.0140417404559681	0.0102476041337192	0.0193622984180039	0.014244385032248	0.0210709714824302	0.0208824813208284	0.0170670795807281	0.0212803730616698	0.0214567310973129	0.0202351450125748	0.0111341836751473	0.0164688376067719	0.0168148841442796	0.0152603776757086	0.0265880157390334	0.0147793080743435	0.0211608010575344	0.0201954682973732	0.0224380303016943	0.017519254643305	0.0127782212125627	0.0121225692268981	0.0130413103513619	0.0130123827678287	0.00806847566330075	0.00222302808410383
HT29_G2_5F_2	0.00561116657515631	0.0020623745987963	0.0132269722763405	0.00486969149157459	0.0113620133195029	0.0128374912672153	0.00904180189838337	0.0067300985581975	0.0080965195217796	0.00718787817718386	0.00485819689265875	0.00274227356969045	0.00978843674966231	0.00285688893743998	0.0041763723905839	0.00397521436096265	0.0150994496574347	0.0059584130062655	0.0145592304614346	0.00654791110275584	0.00179801664828691	0.0180341736581907	0.0118485180326696	0.0043921976974707	0.013565832791866	0.0131265088790043	0.00921254431957835	0.00849498148537296	0.00989458900864534	0.0075535652200989	0.0117499109562317	0.00674123218047056	0.00675122181959475	0.0148214898256809	0.00557790122903456	0.0198647802979645	0.0102323366793108	0.00917908706227211	0.00742510053714656	0.0102995213931782	0.010903772035072	0.00414867003612508	0.00555355880687928	0.0052932823914279	0.00399695059037371	0.00122516502735684	0.0131221411490286	0.00990922126497644	0.00456114353699646	0.00924186735502351	0.010145477469297	0.00731900335941071	0.00572378009595779	0.00632277675238583	0.00861233827034397	0.00970564774394486	0	0.00918155560322155	0.00200341615100913	0.00486612084674785	0.00733701540330796	0.00283792312018282	0.00718447387506931	0.00626029228244008	0.0031825158910601	0.00990369004652987	0.00486899966743867	0.0115181260442276	0.0117833301765842	0.00937506341958453	0.0117460575540527	0.0120187246961627	0.0117437058087897	0.00237974750246315	0.00947202778485365	0.00813172393165065	0.00862790293855505	0.0171963397431179	0.00511796178547097	0.0115150958987755	0.0106498907898328	0.0128982670168795	0.00936491305828624	0.00628663024803142	0.00255795547729139	0.00464815215220041	0.00528167370395135	0.00380965878860662	0.0114591180471124
HT29_G2_5F_3	0.0111096358460748	0.0106320590007445	0.00549665050102095	0.0116377206921246	0.0200904354802814	0.00947930235152788	0.0174682962943019	0.0138998626997007	0.00507448974569371	0.0104676487944799	0.00648268726217613	0.00796967118332789	0.0149337306438719	0.0116325018324282	0.00716216535143125	0.0115844398242243	0.0242777195622196	0.0109970812600482	0.0229130526275132	0.0148602675005697	0.00983216863358508	0.0179135625132467	0.0171946725220998	0.00861772964236713	0.0204250474444814	0.0209022173611073	0.00737292040543258	0.0160353370698671	0.017595294071092	0.0147272039288512	0.0206254424641203	0.0157546571495959	0.0131394858654418	0.0239974064650956	0.0116999926985935	0.0289999540048742	0.0192690388516443	0.013714312252769	0.0165090133910594	0.0186187129077916	0.0196283053983125	0.0106450789497745	0.0131267023179698	0.0125146876214469	0.0123906622501995	0.00937475220095287	0.00962300667383963	0.0189045488158022	0.00905818973538182	0.007141298633223	0.0192135494017956	0.00582177769722659	0.0133433245792985	0.00335006379488129	0.00443975523992672	0.00295768715569622	0.00918155560322155	0	0.00948359807287487	0.0103164291255308	0.0095747691216505	0.00636246390613218	0.0159302728269943	0.014380419691049	0.00944763527806804	0.0188266135323939	0.0131422554643867	0.0199365219576749	0.0197284692192882	0.0151253714877978	0.0201729523000842	0.0201932018610052	0.018543600209148	0.010302706547686	0.0146205449638633	0.0157997886062976	0.0131425021246154	0.0252370465425476	0.0139564450056509	0.0201833064189404	0.0192605670419253	0.0216440629102511	0.0176137224325085	0.0128897621378667	0.0115947502441814	0.0124720567130098	0.0126495775719024	0.00755100932680688	0.00433794471935565
