	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5F_1	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G2_4G_2	0.00932057451592476	0.0207270012179221	0.0274906548674346	0.00958934454624389	0.00844589820354559	0.0209928837733367	0.00603928701843353	0.00136058490870241	0.0212782715147374	0.00271763032544294	0.0158831919796303	0.0381137156267034	0.00219874844963246	0.00106183008015038	0.0145464012749273	0.00173556896813606	0.0195438510648851	0.0144979695343273	0.0105208729533708	0.00190248675381637	0.01028904419561	0.0105025313753772	0.00698159547185744	0.00776303978459551	0.0120336796211266	0.00345647823343102	0.0133007572375236	0.00457546889206664	0.0147575442835572	0.0217011303714517	0.00426722003730502	0.00124411857473671	0.0171020062970202	0.00366366926548021	0.01850021154044	0.0180653444860944	0.00743729165009008	0.0174699993574518	0.0155450132209777	0.00681636367760681	0.0191282081287495	0.00162348095555117	0	0.0127384056878986	0.0121143134126862	0.00584787497116505	0.0155735130491916	0.0125016715412375	0.0264518909140115	0.00372231951285409	0.0116436022886896	0.0143927970584953	0.0157045281467368	0.0269191572062158	0.00126291458792039	0.0245964635929775	0.0194610346552634	0.00976417754245943	0.00737953341406466	0.0250506379363873	0.0122640915939487	0.00933087999927295	0.000527068200206309	0.0168313449107527	0.00144552013786046	0.0249918618039674	0.00872969119985045	0.0142103677076118	0.00529526164718021	0.0032440591054175	0.00825929177266724	0.00638320928349227	0.00311483594410011	0.00897162941674361	0.0138341598371507	0.00767560532760941	0.00472233809003603	0.00990027357171645	0.00495334979263106	0.0201535357186527	0.00224083365812187	0.00760034053260154	0.00131692250772891	0.00110827396748427	0.0223315823164912
HT29_G2_4H_1	0.0220576205048949	0.00798973558807513	0.0147550675641024	0.00314926593663766	0.00429275297618011	0.00825567163322107	0.00669939174227032	0.01409886239399	0.00854111791574692	0.0100209583556909	0.00314512794027679	0.025382131131601	0.0149369348856644	0.0116766587370036	0.0018081751492148	0.014473806854229	0.00680635966749125	0.0017597380053014	0.0232576628766727	0.0146407064216276	0.00244953256753528	0.0232393253486498	0.00575708183578266	0.00497562720236944	0.000704783770239297	0.0161945108540368	0.000562402531206874	0.00816318839244504	0.0274932855327429	0.00896406566175394	0.0170051426142396	0.013982407984579	0.00436411189407631	0.01640167457432	0.00576253755413962	0.0308001118339314	0.00530138064552311	0.00473216028575324	0.0282805348769172	0.0059223147526304	0.00639064215733445	0.0111150458095997	0.0127384056878986	0	0.000624143724439243	0.00689080261993513	0.00283540923402855	0.000236754297001639	0.0137160025507965	0.00901631199297036	0.00109489009096441	0.00165455390854535	0.00296644099527361	0.0141834023074597	0.0140012020852477	0.0118600767896461	0.00672352820286085	0.00297442514335754	0.00535913967256674	0.012314368498909	0.0250004772572038	0.02206792386738	0.0132654271088692	0.0295664913587776	0.0141837888149491	0.0122555770085955	0.0214668565370819	0.0014721047663537	0.00744340979820514	0.00949455369328035	0.00447936435654998	0.0191208046480018	0.0158529123822832	0.00376700526765317	0.0265701487701326	0.0204129725414479	0.00801632264863594	0.0226371981671997	0.0176911725927475	0.00741615816404831	0.0149790152805119	0.00513832928585495	0.0140552044842413	0.011630218145951	0.00959465490796752
HT29_G2_4H_2	0.0214336324476176	0.00861385570806496	0.0153791327251927	0.00252512489826563	0.00366861456279732	0.00887979020529342	0.00607526169879271	0.0134747818925385	0.00916523477103934	0.00939684614141189	0.00376926762579753	0.026006042885346	0.0143128622281742	0.0110525581017802	0.00243231737792718	0.0138497298065011	0.0074304860743958	0.00238388030319996	0.0226336922018809	0.0140166309402237	0.00182539035489204	0.022615354401536	0.00513294805723194	0.00435149077292322	8.06400656515217e-05	0.0155704508083387	0.00118654602894802	0.00753906531372569	0.0268693832962348	0.00958817986792128	0.0163810912313395	0.0133583264287655	0.00498824818941279	0.0157776167027895	0.00638666869463987	0.0301762706163291	0.00467724527178	0.0053562953558033	0.0276566465676017	0.00529818158650317	0.00701477054045823	0.0104909410472569	0.0121143134126862	0.000624143724439243	0	0.00626667340693062	0.00345954961793197	0.000387389458286251	0.0143400782771626	0.00839219362300192	0.000470746541088895	0.00227869635109082	0.00359058109175308	0.0148074733774871	0.0133771206990159	0.0124841694585801	0.00734765501314938	0.002350283780824	0.00473500449337618	0.0129384572484486	0.0243765334105661	0.0214439359555491	0.0126413392534268	0.0289426266062824	0.0135597090878901	0.0128796662736506	0.0208428602508578	0.00209624744174446	0.00681928311839446	0.00887043817139671	0.00385522645445403	0.0184967778321198	0.0152288488111432	0.00314286553880677	0.025946230682285	0.0197889621150741	0.00739219880748418	0.0220132183936546	0.017067128866432	0.00804028145371717	0.0143549430287093	0.00451419337487923	0.0134311235864956	0.0110061171617002	0.0102187649302928
HT29_G2_4H_3	0.0151680240745612	0.0148800919057802	0.0216446600545904	0.00374158025097681	0.00259809081734842	0.0151460046834742	0.000191415596662579	0.00720843006009603	0.0154314253814364	0.00313027064942082	0.0100358128528377	0.0322697838809808	0.00804656968687265	0.004786060391673	0.00869891921908868	0.0075834039419349	0.0136968128891283	0.00865048396459631	0.0163682305347523	0.00775031692566021	0.00444131031533666	0.0163498904252175	0.00113374483259958	0.00191521056485843	0.00618603502329342	0.00930425569120269	0.00745318957437741	0.00127242391905308	0.0206045106604063	0.0158543340556321	0.0101149642713382	0.00709196671517093	0.011254731043454	0.0095114386050428	0.0126530672918582	0.0239119341307491	0.00158945303960173	0.0116227573533838	0.0213918955450051	0.000968508995797509	0.0132811268568055	0.00422441494959282	0.00584787497116505	0.00689080261993513	0.00626667340693062	0	0.00972610905606393	0.00665405417060941	0.020605735792169	0.00212557967577849	0.00579593605798721	0.00854530390991648	0.00985713459843113	0.021073073296712	0.00711076225139347	0.0187500401567364	0.0136139878026235	0.00391642055847251	0.00153169320746852	0.0192042780491175	0.0181113007215666	0.0151783288038944	0.00637493294433433	0.0226780823502855	0.00729336305800081	0.0191454936150168	0.0145771829552438	0.00836286158087457	0.000552622299456804	0.00260384170421939	0.00241147813089909	0.0122308484301329	0.00896262622900761	0.00312384082552751	0.0196812202655014	0.0135231672907458	0.00112555317153991	0.015747679754788	0.0108010628563892	0.0143065628017917	0.00808865358347586	0.00175250653987715	0.00716476878922215	0.00473961702631953	0.0164848624646584
HT29_G2_5A_1	0.0248922046601074	0.00515439082881093	0.0119199363005887	0.00598464611397358	0.00712811510939535	0.00542033248321134	0.00953470297511391	0.0169339089978797	0.00570578503772906	0.012856170826212	0.000309720221050444	0.0225476400770407	0.0177719413775364	0.0145118097524968	0.00102723696804654	0.0173088357648002	0.00397099267888278	0.00107567416681332	0.0260921616676547	0.0174757273248751	0.0052849218242476	0.026073825474511	0.00859241507824103	0.00781097666890918	0.00354018914472444	0.0190294533343154	0.00227300868385374	0.0109984601547261	0.0303274508569432	0.00612874255590311	0.019840041411383	0.0168174600005778	0.00152871305247895	0.0192366060712076	0.00292715464676756	0.0336339823689361	0.00813672357292236	0.00189676504077355	0.0311146327423855	0.00875764432881377	0.00355526841541906	0.0139502185766599	0.0155735130491916	0.00283540923402855	0.00345954961793197	0.00972610905606393	0	0.00307216240541963	0.0108808288437399	0.0118515578008626	0.00393029267193072	0.00118085835759265	0.000131032365565262	0.0113482472553952	0.0168362532304869	0.00902483603634353	0.00388815982492856	0.00580980772922784	0.0081944814070868	0.00947914312198901	0.0278348448843335	0.0249025073069222	0.0161005115749206	0.0324004753683072	0.0170188314470637	0.00942034960404039	0.0243014812258043	0.0013633075815299	0.0102787017700221	0.0123297840049715	0.00731472316845258	0.0219555805457427	0.0186878727027953	0.00660237619036574	0.0294043910189114	0.0232476670886714	0.0108515986601722	0.0254717416002432	0.0205260329438791	0.00458080207399784	0.0178140197045263	0.00797367552639424	0.0168902531217181	0.0144653709953128	0.0067593474356639
HT29_G2_5A_2	0.0218209263542543	0.00822648132961518	0.014991792795016	0.00291251281522834	0.00405600090746668	0.00849241680083102	0.00646264296838299	0.0138621327811435	0.00877786244634156	0.00978421651032831	0.00338188086217727	0.0256187986987849	0.0147002082899454	0.0114399213663201	0.00204492896920055	0.0142370785701233	0.0070431077348558	0.00199649184911627	0.0230209753792583	0.0144039787399828	0.00221277896582846	0.0230026377470264	0.00552033159813297	0.00473887592023215	0.000468029515432706	0.0159577891048558	0.000799156770394104	0.00792644233338726	0.0272566242059128	0.00920080920853562	0.0167684241914098	0.0137456779659942	0.00460086359072565	0.0161649536601617	0.00599928736510614	0.0305634738170186	0.00506462978007769	0.0049689115359686	0.028043878872062	0.005685564755522	0.00662739095363979	0.010878306845432	0.0125016715412375	0.000236754297001639	0.000387389458286251	0.00665405417060941	0.00307216240541963	0	0.0139527317377124	0.00877956776256396	0.000858135914386487	0.00189130780200049	0.00320319406416423	0.0144201297513432	0.0137644721319204	0.0120968123109546	0.00696027641913649	0.00273767189026044	0.00512238888378787	0.0125511025561088	0.0247638000229175	0.0218312297724224	0.0130286946649875	0.029329844353362	0.0139470595000784	0.0124923112584109	0.0212301592356428	0.00170885873896296	0.00720666233730539	0.00925781056703442	0.00424261249106254	0.0188840956492814	0.0156161892788228	0.00353025267374844	0.0263334813846981	0.0201762698239175	0.00777957629304783	0.0224005071875843	0.0174544571083818	0.00765290507935898	0.0147422888407652	0.00490157820850282	0.0138184747188926	0.0113934806405633	0.00983139689909932
HT29_G2_5A_3	0.0357678035630649	0.00572661880148656	0.00103918405849046	0.0168648663978338	0.0180081712144879	0.00546067771433363	0.0204143640019031	0.0278119409885821	0.00517522480436241	0.0237351773156132	0.0105711285389656	0.011668463279878	0.0286497500233723	0.0253904431375659	0.0119079915423931	0.0281867687998025	0.00691000394483423	0.0119564249281699	0.0369673338670587	0.0283536158081135	0.0161652350507161	0.0369490043107479	0.0194722387678099	0.0186909274797852	0.0144207091146012	0.0299069122070251	0.0131536563152076	0.0218778482622479	0.0412009939275005	0.00475226492119658	0.0307172655504352	0.0276955224071508	0.0093522029085041	0.0301140056456372	0.00795381634566477	0.0445061218266752	0.0190166222510686	0.00898416769468501	0.041987852061646	0.0196374402357321	0.00732571958688162	0.0248289819893378	0.0264518909140115	0.0137160025507965	0.0143400782771626	0.020605735792169	0.0108808288437399	0.0139527317377124	0	0.0227307755414217	0.0148107695234069	0.0120616007424807	0.010749805044368	0.000467451189557989	0.0277143107385997	0.00185609596895398	0.00699283524873206	0.0166900517727526	0.0190743707134462	0.00140176760677314	0.0387093698791746	0.0357781026122803	0.0269787579090435	0.0432731518388646	0.027896841161114	0.00146056402296339	0.0351772844877012	0.0122440351242686	0.0211582271472262	0.0232089026142005	0.0181947510366811	0.0328321580198394	0.029565428318147	0.0174825096717864	0.0402783053941527	0.0341238255363286	0.0217310152580213	0.0363471363554033	0.0314030527743235	0.00630020338722907	0.0286918169300379	0.0188536004523867	0.0277682965328229	0.0253440152673936	0.00412165243139811
HT29_G2_5B_2	0.0130426618236485	0.0170053821521482	0.0237696458184953	0.00586713519103272	0.00472365668568121	0.0172712850432786	0.00231699477486953	0.0050828910745424	0.0175566949413356	0.00100469448510104	0.0121612538403136	0.0343940634566994	0.00592104286398899	0.00266049490208826	0.0108243920886258	0.00545787020834812	0.015822145085105	0.010775957910964	0.014242906680071	0.00562478562861581	0.00656685709701849	0.0142245659609237	0.00325932035912128	0.00404078154170161	0.00831155657472892	0.0071787499883697	0.00957868840585637	0.000853156971786486	0.0184793465132608	0.0179795872548352	0.00798947400084316	0.00496642616091041	0.0133801393163822	0.00738593671073549	0.0147784337288246	0.0217869205784522	0.00371502608089964	0.0137481550626456	0.0192667652024944	0.00309408530744369	0.0154064729992602	0.00209884515923144	0.00372231951285409	0.00901631199297036	0.00839219362300192	0.00212557967577849	0.0118515578008626	0.00877956776256396	0.0227307755414217	0	0.00792146385789418	0.010670780175864	0.011982580088747	0.0231980890888753	0.00498522194829504	0.0208751697772987	0.0157393228101533	0.00604197356487653	0.00365726658975536	0.0213293864453081	0.015986038034549	0.0130529668696769	0.00424938338591633	0.0205530099829044	0.00516782523514427	0.0212706047861412	0.0124518029224125	0.0104883418092599	0.00157295835029077	0.000478263419753618	0.0045370455003168	0.0101054051147231	0.00683711444940339	0.00524940203909971	0.0175560181171109	0.0113977573778575	0.00100002776429561	0.0136223356677559	0.00867558675577196	0.0164318737973631	0.00596312741167975	0.00387807857788906	0.00503922921210565	0.00261405115467712	0.018610090474937
HT29_G2_5E_1	0.020962997326437	0.00908458203721463	0.0158498157126852	0.00205437967668699	0.00319787100122776	0.00935051529262435	0.00560452377701253	0.0130040792685575	0.00963595848375269	0.00892612073824601	0.00424001006647562	0.0264766072067326	0.0138421652862346	0.0105818409691077	0.00290306211067701	0.0133790296826851	0.00790121747615799	0.0028546251016513	0.0221630698565525	0.0135459319511457	0.00135464444337449	0.0221447318559264	0.00466220758184358	0.00388074851668772	0.000390106484131436	0.015099763027388	0.00165729206731797	0.00706833223566155	0.0263988113893693	0.0100589014643491	0.0159104097577774	0.0128876230420897	0.00545898773219313	0.0153069305038092	0.00685740395846147	0.0297057438119499	0.00420650372072017	0.00582703387152508	0.0271860849459627	0.0048274415268364	0.00748550354896431	0.0100202209587534	0.0116436022886896	0.00109489009096441	0.000470746541088895	0.00579593605798721	0.00393029267193072	0.000858135914386487	0.0148107695234069	0.00792146385789418	0	0.00274944128806456	0.00406132389235405	0.0152781609812904	0.0129064174349824	0.0129548740017699	0.00781838674230803	0.00187953836363137	0.00426426307289672	0.0134091587086068	0.0239059308142153	0.0209733009411956	0.012170631315691	0.028472082394183	0.0130890070242536	0.013350368139064	0.0203722190878922	0.00256699260543653	0.00634854752553838	0.0083997104206854	0.0033844832263409	0.0180261142972236	0.0147581584665883	0.00267212113209171	0.0254756470768444	0.0193183105811277	0.00692146519542971	0.0215425893587288	0.0165964529761875	0.00851101033387885	0.013884246381012	0.0040434514642042	0.0129604206758158	0.0105353997787589	0.0106894831949184
HT29_G2_5E_2	0.0237117165072184	0.00633522784596889	0.0131006916327156	0.00480380625718843	0.00594728398997626	0.00660116744858927	0.00835389562670955	0.0157532197631405	0.006886617696161	0.0116754081585273	0.00149057827901257	0.0237281401149566	0.01659126974268	0.0133310744474028	0.000153621492163083	0.016128154298978	0.00515183768870127	0.000105184263814214	0.0249117103441373	0.0162950493719812	0.00410407743802132	0.024893373575537	0.00741159755630648	0.00663015155480092	0.00235933618031514	0.0178488097001769	0.00109215193203152	0.0098176708089469	0.0291471429177207	0.0073095715966666	0.0186594168346565	0.0156367683875554	0.00270956871664584	0.0180559672323172	0.00410800517018314	0.032453800712726	0.00695590153038575	0.00307761960064851	0.029934353734275	0.0075768285103787	0.00473611579329657	0.0127694736129097	0.0143927970584953	0.00165455390854535	0.00227869635109082	0.00854530390991648	0.00118085835759265	0.00189130780200049	0.0120616007424807	0.010670780175864	0.00274944128806456	0	0.00131189061157555	0.0125290118841593	0.0156555620001705	0.0102056338749558	0.00506900532479423	0.00462896668242605	0.00701365992309306	0.0106599350422257	0.0266544500413047	0.0237220194630614	0.0149198056820667	0.0312202451437168	0.0158381439570949	0.0106011423059097	0.0231209755627266	0.000182449385229582	0.00909790323840413	0.0111490133446239	0.00613389363175642	0.0207750094087914	0.0175072212742951	0.00542154084831856	0.0282240500615994	0.0220671312088782	0.00967080738776818	0.0242912710240826	0.0193454251104043	0.00576164319687004	0.0166333489757786	0.00679285192974133	0.0157095629934491	0.013284634876874	0.00794017063958028
HT29_G2_5F_1	0.0250231935981374	0.00502336034435587	0.0117889142414481	0.00611567586127439	0.00725914377916966	0.00528930220130154	0.00966572877991975	0.0170649209982103	0.00557475498484376	0.0129871913595699	0.000178687859678187	0.0224166453448229	0.0179029513459199	0.0146428270933916	0.00115826924789004	0.0174398468677121	0.00383996141929343	0.00120670643889604	0.0262231464061125	0.0176067380222466	0.00541595214026603	0.0262048102785476	0.00872344210090775	0.00794200460782828	0.00367122057738765	0.0191604600771076	0.00240404065647399	0.0111294838237112	0.0304584192870384	0.00599771286450582	0.019971045963123	0.0169484722757941	0.00139768084134833	0.0193676122623815	0.00279612287399509	0.0337649364760258	0.00826775114025067	0.00176573291746391	0.0312455978882952	0.00888867114685636	0.00342423693233867	0.0140812370422963	0.0157045281467368	0.00296644099527361	0.00359058109175308	0.00985713459843113	0.000131032365565262	0.00320319406416423	0.010749805044368	0.011982580088747	0.00406132389235405	0.00131189061157555	0	0.0112172242186024	0.0169672654614615	0.00889380953377012	0.00375712851881735	0.00594083762509736	0.0083255089069675	0.00934811723326668	0.0279658231917018	0.0250334962096934	0.0162315255022793	0.0325314349803817	0.0171498432457825	0.00928932363412093	0.0244324721623998	0.00149433980039045	0.01040972652624	0.0124608054748987	0.00744575164496127	0.0220865789683595	0.0188188803426741	0.00673340537835184	0.0295353631994845	0.0233786614773885	0.010982622556798	0.0256027285333901	0.0206570355731052	0.00444977118813746	0.0179450295683905	0.00810470328155981	0.0170212652253086	0.0145963884308404	0.00662831833237772
HT29_G2_5F_3	0.0362349225603597	0.0061940605052581	0.000571733029243821	0.0173322406520703	0.0184755349760619	0.00592812024367727	0.0208817035548944	0.0282791883412152	0.00564266817839463	0.0242024787703576	0.0110385487389007	0.0112010479374306	0.0291169852682275	0.0258577235930529	0.0123754036702562	0.0286540107769698	0.00737744152478936	0.0124238367463981	0.0374344309471354	0.0288208553709065	0.0166326154029413	0.0374161017307295	0.0199395881415283	0.0191582846643096	0.0148881035989336	0.0303741286563687	0.0136210600981936	0.0223451716916447	0.0416680083798321	0.00521970946786591	0.0311844694869317	0.0281627714156944	0.00981962966660465	0.0305812189267826	0.00842124968009485	0.0449730661306136	0.0194839762164327	0.00945159628195598	0.0424548502592483	0.0201047879191426	0.0077931555441348	0.0252962697165702	0.0269191572062158	0.0141834023074597	0.0148074733774871	0.021073073296712	0.0113482472553952	0.0144201297513432	0.000467451189557989	0.0231980890888753	0.0152781609812904	0.0125290118841593	0.0112172242186024	0	0.0281815594803429	0.00232354599875195	0.00746027251257062	0.017157427573697	0.0195417241025308	0.00186921809120696	0.0391764339510264	0.0362452214242241	0.0274460169696056	0.0437401228850581	0.028364087302064	0.00192801445489219	0.0356444140303319	0.0127114450789979	0.0216255586365738	0.0236762104665072	0.0186621130239748	0.033299327840714	0.0300326499472288	0.0179498783387696	0.040745338550346	0.0345909734894851	0.0221983403526423	0.0368142448503291	0.0318702458789469	0.00676764318389142	0.0291590515581228	0.019320956035648	0.0282355445070054	0.0258112963299739	0.00458909855104311
HT29_G2_5G_1	0.00805770828925404	0.021989610552108	0.0287530352449881	0.0108521904578281	0.00970875875859224	0.0222554853425891	0.00730217263846411	9.76704071348541e-05	0.0225408646378444	0.00398053783828067	0.0171459253468106	0.0393756012404491	0.00093583519896602	0.00232474305707767	0.0158091631046085	0.000472654913663002	0.0208064937391748	0.0157607323487352	0.00925802099023238	0.000639572957009789	0.0115518802729495	0.00923967918066043	0.00824447220398175	0.00902590824263727	0.0132964882753915	0.00219356856484468	0.0145635433653232	0.00583836596635873	0.0134947570488273	0.0229637107672437	0.00300431375852371	1.87960273807345e-05	0.0183647115495434	0.00240076038275942	0.0197628819846506	0.0168026231985191	0.00870016365697025	0.0187326957141234	0.0142822404681552	0.00807924205420513	0.0203908620464565	0.0028863924830115	0.00126291458792039	0.0140012020852477	0.0133771206990159	0.00711076225139347	0.0168362532304869	0.0137644721319204	0.0277143107385997	0.00498522194829504	0.0129064174349824	0.0156555620001705	0.0169672654614615	0.0281815594803429	0	0.0258589499890721	0.020723679589209	0.0110270210590403	0.00864240603529554	0.026313108496318	0.0110012635600742	0.00806801388734974	0.000735846640132532	0.0155685974534683	0.000182605721870087	0.0262543344300468	0.00746681861749185	0.0154731363029426	0.00655815344607628	0.00450696412429705	0.00952215454979545	0.0051203158215599	0.00185192510047494	0.0102344834586459	0.0125713565954822	0.00641272250220181	0.00598523414389385	0.00863741400777393	0.00369044704220045	0.0214161614596873	0.000977920494280718	0.00886321078099577	5.40079674126524e-05	0.00237118684022462	0.0235941432643675
HT29_G2_5G_2	0.0339129381491904	0.00387054629036326	0.00289527681199867	0.0150090340990934	0.0161523777482848	0.00360460258488023	0.0185586607060901	0.0259565855138366	0.00331914702891157	0.0218796170854016	0.00871512939857242	0.013524387973106	0.0267944405578914	0.023534962199561	0.0100520211396956	0.0263314337445515	0.00505394487275202	0.0101004556349488	0.0351125525309549	0.0264982899279464	0.0143093802712874	0.035094221670053	0.0176164988079019	0.0168351584391102	0.012564802542217	0.0280516742724126	0.0112977159602275	0.0200222053687449	0.0393465302879547	0.00289618353871618	0.0288620753029136	0.0258401606446001	0.00749618074998344	0.0282587797804044	0.00609777154236251	0.0426519286281341	0.0171608651865824	0.00712813918569754	0.0401334510356561	0.0177817065787358	0.00546966592697754	0.0229734735642904	0.0245964635929775	0.0118600767896461	0.0124841694585801	0.0187500401567364	0.00902483603634353	0.0120968123109546	0.00185609596895398	0.0208751697772987	0.0129548740017699	0.0102056338749558	0.00889380953377012	0.00232354599875195	0.0258589499890721	0	0.00513677722640827	0.0148342137654218	0.0172186157942884	0.000454329040333875	0.0368547153294007	0.0339232379090527	0.0251233580019927	0.0414188554736974	0.0260414902881018	0.00039553256102294	0.0333223786537885	0.0103880725175556	0.0193025540296933	0.0213533182819024	0.0163389641537798	0.0309770980248449	0.0277101706583707	0.0156266980291023	0.0384237697503349	0.0322688491917089	0.0198753661155027	0.0344923112188256	0.0295479038468236	0.00444413702579654	0.0268365098097979	0.0169978373672257	0.0259129386978108	0.0234885320334824	0.00226556636773074
HT29_G2_5G_3	0.028778874940994	0.00126624514831138	0.00803198594917915	0.0098726798663591	0.01101610764705	0.00153219066314496	0.0134225910553902	0.0208213277249997	0.00181764770604635	0.0167438756616244	0.00357844198953501	0.0186604148588661	0.0216592930515353	0.0183994064930446	0.00491538594456408	0.0211962248388277	8.28335655963161e-05	0.00496382252065418	0.0299786976814324	0.021363103019248	0.00917297810713412	0.0299603635816833	0.012480346909013	0.0116989420016251	0.00742829266626568	0.0229166991562826	0.00616113847250608	0.0148862730350899	0.0342134689174138	0.00224061253146579	0.0237272156842313	0.0207048878235936	0.00235945454967268	0.0231238338550502	0.000961011255420376	0.0375195488935038	0.012024675247174	0.00199140293274517	0.0350005470318737	0.012645568752659	0.000332893968581974	0.0178378532244815	0.0194610346552634	0.00672352820286085	0.00734765501314938	0.0136139878026235	0.00388815982492856	0.00696027641913649	0.00699283524873206	0.0157393228101533	0.00781838674230803	0.00506900532479423	0.00375712851881735	0.00746027251257062	0.020723679589209	0.00513677722640827	0	0.00969784730300586	0.0120824306137119	0.0055910988551815	0.0317211760570278	0.0287891764586432	0.0199879942058075	0.0362862151345696	0.0209062435067289	0.00553230340339245	0.028188215563853	0.00525145203176961	0.0141665527255775	0.016217520881374	0.0112027084638223	0.0258425559039515	0.0225751478976511	0.0104903883536798	0.0332905277800965	0.027134512344268	0.0147394194816836	0.0293583477274484	0.024413144641605	0.000692649119703193	0.0217013679380306	0.0118616340920922	0.0207776752651548	0.0183529709187084	0.0028712297651269
HT29_G2_5H_1	0.0190838538254158	0.0109640180161366	0.0177290625115875	0.000174841676808467	0.00131833689907039	0.0112299456788954	0.00372500644729337	0.0111246852152322	0.0115153827006003	0.00704664546350636	0.00611952193563385	0.0283553549353335	0.0119627919209207	0.00870239476511549	0.00478258632304168	0.0114996447175365	0.00978067653199985	0.0047341496919212	0.020283974509185	0.0116665511186542	0.000524894640741564	0.020265635752524	0.00278268230592278	0.00200121799598503	0.00226964394828781	0.013220423240592	0.0035368244667599	0.005188830751231	0.0245199073538789	0.0119383162226342	0.0140310932220363	0.0110082262212914	0.00733848512119924	0.0134275965394631	0.00873688092525091	0.0278270120025587	0.00232697523784056	0.00770652628131584	0.0253072201055093	0.00294791751620176	0.00936497001206374	0.00814076429303821	0.00976417754245943	0.00297442514335754	0.002350283780824	0.00391642055847251	0.00580980772922784	0.00273767189026044	0.0166900517727526	0.00604197356487653	0.00187953836363137	0.00462896668242605	0.00594083762509736	0.017157427573697	0.0110270210590403	0.0148342137654218	0.00969784730300586	0	0.00238473497351995	0.0152884850796645	0.0220269101719163	0.0190941578421605	0.0102912180340548	0.0265932840100442	0.0112096150056645	0.0152296962682907	0.0184930528704008	0.00444651934058407	0.00446903771846261	0.00652022702918327	0.00150495000997376	0.016146864343283	0.0128788092585087	0.000792584910778356	0.0235966985268029	0.0174391054652017	0.00504196192950826	0.0196634687785866	0.0147171570977916	0.0103904578667023	0.012004874090146	0.00216392193474942	0.0110810255819156	0.00865595268631683	0.0125688831461758
