	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_3	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G2_5F_3	0.00302781364155317	0.00181957270517405	0.00338837670271732	0.0101176754267786	0.00555247464150882	0.0063519731397959	0.00196147226326866	0.000842300650133042	0.00107572141368454	0.00346236922401952	0.00293803606212133	0.00356275058722618	0.00686581359382123	0.00352901663525094	0.0128503108911297	0.0096748643591587	0.000551955769665259	0.00369180981118147	0.000851899978685611	0.00146497362443914	0.000626295346537006	0.00695617353338411	0.00843931631205913	0.00981921697020719	0.0100089241564149	0.0149571758140042	0.0044672818795222	0.000764455059533063	0.0153648161650875	0.00242475031619168	0.00298817487855318	0.000654961301728835	0.0174310099272452	0.00361735471385025	0.000707940937693296	0.000410596352586217	0.0109510167483195	0.00617988137872757	0.0102998412272562	0.00739723208146916	0.0022513275506775	0.000494722119330342	0.00252009711550825	0.00365928710163587	0.00549216976180332	0.000970770823308753	0.0024321070976916	0.00528779983395805	0	0.00195444737718144	0.00284310690494128	0.00389933670806594	0.00857120967390797	0.00540642709639317	0.0230988226783882	0.000529929532091396	0.00274081515271151	0.00551082041152486	0.00455437283724005	0.00364286031223069	0.00575117929180624	0.00541429012860311	0.000350979582232298	0.00150376717055676	0.00297996209357655	0.00825886990802028	0.000596366281946613	0.0034178137279304	0.00796117648204116	0.00546149402225597	0.00221611617532377	0.00215889565316882	0.00374737959870144	0.00554333685986265	0.00501348534202518	0.00389139269047257
HT29_G2_5G_1	0.00107336946470333	0.000134874913475435	0.00534280639587017	0.00816331011740019	0.00359804700035801	0.00830636916771083	7.02490618481272e-06	0.00111214764689576	0.00303016559753572	0.00150792699097999	0.0048924693901435	0.00551717876763283	0.00491139958439067	0.00548344511289547	0.0148045746028355	0.0116292026884876	0.00140249236748634	0.00564623683417787	0.00280634501308349	0.00341941609650234	0.0025807411394446	0.0089105606319496	0.0103936785432768	0.00786484629875577	0.00805455687226008	0.0169113796231307	0.00642170127151353	0.00118999321084364	0.0173190074334426	0.000470304061030521	0.0049426078213172	0.00260940700369303	0.0193851329161623	0.00557178240849238	0.00124650730594491	0.00236504277752943	0.0129053273652613	0.00422545981857969	0.0122541663680537	0.00935161222211027	0.000296880831107484	0.00244916830869296	0.00447453346572249	0.00561371441930899	0.00744657729339985	0.000983677491826845	0.000477660863725345	0.00333336986357791	0.00195444737718144	0	0.0047975409491017	0.0058537618025072	0.00661681853889439	0.00345199815270776	0.0250527183368193	0.00248437561846765	0.00469524994904346	0.00355639239452542	0.00259993714295714	0.00168841899655811	0.00770558350696972	0.00736869863227081	0.00230542616600724	0.000450680872673287	0.0049343950997565	0.0102132353880491	0.00135808189036022	0.00537224316984389	0.00600677649113698	0.00741590193811621	0.000261669368835582	0.00411333434248692	0.00570180611340774	0.00749774374649816	0.00305905310523959	0.00193695274378367
HT29_G2_5G_2	0.00587089523590371	0.00466266754820127	0.0005452724075776	0.0129605939445563	0.00839551496109262	0.00350889760238687	0.00480456576759	0.00368540314724918	0.00176738818453475	0.00630544502652761	9.49295517141446e-05	0.000719647303031907	0.00970882512668807	0.000685913148837747	0.0100073835278615	0.00683185009571111	0.00339506001456569	0.000848707330372786	0.00199120932990298	0.00137813613905835	0.00221681352618426	0.00411310686466765	0.00559627570338649	0.0126621453227142	0.0128518462882352	0.0121143212350941	0.00162418520968054	0.00360755804891542	0.0125219770522781	0.00526783904757047	0.000145068586433257	0.00218814763443902	0.0145882560684705	0.000774251763908699	0.00355104427350224	0.00243251196847386	0.00810803409775128	0.00902290857342158	0.00745684188814559	0.00455417252646188	0.00509441814089089	0.00234838643251089	0.00032301094065754	0.00081618441398767	0.00264908335440139	0.00381387247004122	0.00527519574833752	0.00813084534699228	0.00284310690494128	0.0047975409491017	0	0.00105623561711132	0.0114141763028767	0.00824947030691356	0.0202563609509532	0.00231317911062437	0.00010229214906626	0.00835386156194977	0.00739743167932806	0.00648593354907886	0.00290809594217509	0.0025712028384113	0.00249212856291913	0.00434686478584587	0.00013685576527292	0.00541582580377506	0.00343947027510626	0.000574709597445401	0.0108041601529972	0.00261840726510167	0.0050592071324229	0.000684213341460064	0.000904277478095255	0.00270025104172781	0.00785653602300945	0.00673446224056754
HT29_G2_5G_3	0.00692710944493853	0.00571888914960882	0.000510963354916607	0.0140167330797745	0.00945170867510521	0.002452666463382	0.00586078658148237	0.00474162959042615	0.0028236211879279	0.00736165619540731	0.000961306113422047	0.000336588440422804	0.0107650054619136	0.00037032260095676	0.00895119415280203	0.00577563492680989	0.00445128770084545	0.000207528378522319	0.00304744176803695	0.00243436999998417	0.00327304534108051	0.00305687778506349	0.00454005327287793	0.0137182887212577	0.0139079869882324	0.011058154595347	0.000567950073673658	0.00466378483413105	0.011465815325587	0.00632405714105388	0.000911167099869193	0.0032443795315334	0.0135321217945192	0.000281983967222066	0.00460727130305743	0.00348874313732206	0.00705182806468829	0.0100790961290327	0.00640063098617574	0.00349794518782868	0.00615063727954232	0.00340461785916349	0.00137924632462225	0.00024005130539201	0.00159284993530682	0.0048700983346623	0.00633141379676505	0.00918704153143342	0.00389933670806594	0.0058537618025072	0.00105623561711132	0	0.0124703364710641	0.00930566539343991	0.0192003236400347	0.00336941064299392	0.001158527703677	0.00941005566976879	0.00845363431481994	0.00754214339579085	0.00185186312939633	0.00151496925049834	0.00354835954445905	0.00540308806292152	0.000919379917817018	0.00435960244357647	0.00449569777702182	0.000481526163988117	0.0118603278988938	0.00156217377875709	0.0061154264793505	0.0017404483356695	0.000151958210653283	0.00164401773682978	0.00891273468809173	0.00779067020953404
HT29_G2_5H_1	0.0055434691283164	0.00675169038779195	0.0119594113323908	0.00154653451793963	0.00301880826508741	0.0149227748868614	0.00660979379552426	0.00772893729600527	0.00964688612988482	0.00510891752701449	0.0115090995883396	0.012133773566436	0.001705447324139	0.0121000418884224	0.0214203455823751	0.0182453175317006	0.00801927311989579	0.0122628240017845	0.00942307486523361	0.0100361196336824	0.00919748005087611	0.0155269187456565	0.0170099098239966	0.00124806113238994	0.00143777771582241	0.0235268872964003	0.0130382402969605	0.00780678052954938	0.0239344609465608	0.00614652421301234	0.0115592352726813	0.00922614478268701	0.0260002959676189	0.0121883739918465	0.0078632929076064	0.00898179003592508	0.0195213117114221	0.00239139291450994	0.0188702185984728	0.0159679340970672	0.00631994402525557	0.00906591234824672	0.0110911859195219	0.0122303035202105	0.0140630466862572	0.0076004708987623	0.00613916755099092	0.00328348567081314	0.00857120967390797	0.00661681853889439	0.0114141763028767	0.0124703364710641	0	0.00316485731975831	0.0316669492709118	0.00910111829700813	0.0113118907921056	0.00306046294465601	0.0040169166636953	0.00492842760982535	0.0143220342226077	0.0139851735559475	0.00892217567713048	0.00706748869736856	0.011551023002185	0.0168294828554735	0.00797486403986484	0.0119888464089072	0.000610054476564706	0.0140323735141834	0.00635515476916282	0.0107300051074303	0.0123183899616997	0.014114209484162	0.00355780220813647	0.00467989638010901
HT29_G2_5H_3	0.00237863315912895	0.00358687222010092	0.00879472292709358	0.00471137993117643	0.000146049771025039	0.0117581982975123	0.00344497329535713	0.00456413693499997	0.00648212953136561	0.00194407629833838	0.0083443965879122	0.00896909098281379	0.00145941404567276	0.0089353581711387	0.0182561088050247	0.0150808985931737	0.00485447863463667	0.00909814578814911	0.00625831256006976	0.00687137333606365	0.00603271215368828	0.0123623682951731	0.0138454283066496	0.00441290945571363	0.00460262422338864	0.0203627881888834	0.00987358943561678	0.00464198171763687	0.0207703900127209	0.00298169654543737	0.00839453386579112	0.00606137758710974	0.0228363754577888	0.00902369325079335	0.00469849523236422	0.00581701694266065	0.0163569623008945	0.000773467412344994	0.0157058330905171	0.0128034034388225	0.00315511896040698	0.00590114126402951	0.0079264699424179	0.00906562420045018	0.0108984348467081	0.00443566802339684	0.00297433977512789	0.000118628983643192	0.00540642709639317	0.00345199815270776	0.00824947030691356	0.00930566539343991	0.00316485731975831	0	0.0285035060899945	0.00593634806023095	0.00814718159989825	0.000104394894141805	0.000852064896841933	0.0017635843747662	0.0111574327609194	0.0108205586366449	0.00575740117367512	0.00390267595123472	0.00838632133373802	0.0136649925901068	0.00481006863852232	0.00882415897972398	0.0025548053828367	0.0108677604593219	0.00319033024450868	0.00756527835675753	0.0091537136457048	0.0109495996782656	0.00039294715801683	0.00151505055367077
HT29_G2_6A_1	0.0261257438332653	0.0249178845863115	0.0197111937053534	0.0332126738776605	0.0286494970394684	0.0167480363177313	0.0250597410799527	0.0239408964142594	0.0220233672344685	0.0265601538078369	0.0201614501361385	0.0195368511836788	0.0299623044306474	0.0195705791223915	0.0102499698484023	0.0134254015914565	0.0236506316064164	0.0194078147256044	0.0222471355276357	0.0216342046981209	0.022472685426814	0.0161439010247371	0.0146608832031104	0.0329143629116241	0.0331039765965173	0.0081429917699104	0.0186324714596275	0.0238630724838927	0.00773531827497783	0.0255228752716803	0.0201113209244372	0.0224440264912544	0.00566890071512066	0.0194822567355253	0.0238065739988563	0.0226883309940993	0.0121492820527492	0.0292766549242144	0.0128004453428241	0.0157028848035939	0.0253495069442584	0.0226042261920603	0.0205793067839062	0.0194403317340093	0.017607732836572	0.0240693305338396	0.0255302297283906	0.0283849244275225	0.0230988226783882	0.0250527183368193	0.0202563609509532	0.0192003236400347	0.0316669492709118	0.0285035060899945	0	0.0225690275050535	0.020358632707536	0.0286078590023679	0.0276517720051557	0.026740583120228	0.0173487572573261	0.0176856019642528	0.0227479328084781	0.0246021732136668	0.0201195321400962	0.0148413170442077	0.0236950299974398	0.0196817620233384	0.0310571927436688	0.0176384044545474	0.025314306536344	0.0209404338984696	0.0193522546235849	0.0175565725658644	0.0281107141123369	0.0269890291863159
HT29_G2_6B_1	0.00355774030630383	0.0023495011009303	0.00285844972812118	0.010647576026822	0.00608239515574528	0.00582205333648717	0.00249140049625637	0.00137222987539151	0.000545792037192524	0.00399229507478121	0.00240810839930754	0.00303282390765419	0.00739572954486364	0.00299908989736509	0.0123204226758501	0.00914495800701861	0.00108188514307857	0.00316188336023072	0.000321970519287021	0.000935044455050886	9.63658304713494e-05	0.00642625575235036	0.00790940429459876	0.0103491192211069	0.0105388253636738	0.0144273024513489	0.00393735698560012	0.0012943843289356	0.0148349459339877	0.00295467794267251	0.00245824728710503	0.00012503179142819	0.0169011568475975	0.0030874281299297	0.00123787023711729	0.000119333192458741	0.0104211170680727	0.00670979982993667	0.00976993803866765	0.00686731589587259	0.00278125541761954	3.52074163557329e-05	0.0019901689092483	0.00312936059223345	0.00496224740702837	0.00150069996844806	0.00296203471366605	0.00581772115447837	0.000529929532091396	0.00248437561846765	0.00231317911062437	0.00336941064299392	0.00910111829700813	0.00593634806023095	0.0225690275050535	0	0.00221088722204119	0.00604074105516106	0.00508429619403089	0.00417278579509645	0.0052212576652406	0.00488436756169683	0.000178949966072412	0.00203369589000364	0.00245003449034791	0.00772895712877058	0.00112629563565	0.00288788680203674	0.00849108790900484	0.00493157158354573	0.00274604408916565	0.00162896705122029	0.00321745324884741	0.00501341464617443	0.00554340745819813	0.00442131763800392
HT29_G2_6B_2	0.0057686048163891	0.00456037648360077	0.000647564538210823	0.0128583103801747	0.00829322637844731	0.00361118911149948	0.00470227477091317	0.00358311167102123	0.0016650961854381	0.00620315487596329	0.000197221698815843	0.000821939421612993	0.00960653776274903	0.000788205269995368	0.0101096706113369	0.00693413986335655	0.00329276843499733	0.000950999438053546	0.00188891737248524	0.00127584407980505	0.0021145216158796	0.00421539813890622	0.00569856624672678	0.012559861362921	0.0127495625786726	0.0122166059932946	0.0017264772163729	0.00350526654410372	0.0126242613107848	0.00516554828721382	0.000247360733001441	0.00208585571786293	0.0146905375472592	0.000876543877998	0.00344875274837655	0.00233022010807712	0.0082103229058208	0.00892062055040779	0.00755913120591664	0.00465646360622162	0.00499212728948132	0.00224609455210155	0.000220718795482419	0.000918476524523174	0.00275137513476111	0.00371158104234614	0.00517290499189449	0.00802855654061219	0.00274081515271151	0.00469524994904346	0.00010229214906626	0.001158527703677	0.0113118907921056	0.00814718159989825	0.020358632707536	0.00221088722204119	0	0.0082515729436032	0.00729514229115709	0.00638364351597356	0.00301038764863251	0.002673494639665	0.00238983671710424	0.00424457357748225	0.000239147911812861	0.00551811644773909	0.00333717871077741	0.000677001726250011	0.0107018739441042	0.00272069905375699	0.00495691626288747	0.000581921213098544	0.00100656958065253	0.00280254280801021	0.0077542469924575	0.00663217237475184
HT29_G2_6B_3	0.0024830277389477	0.00369126641085807	0.00889911369125343	0.00460698620242367	4.16548776880945e-05	0.0118625858588692	0.00354936753981965	0.00466853069865744	0.00658652216589484	0.00204847098039425	0.0084487877597128	0.00907348158352845	0.00135501925737914	0.00903974880371768	0.0183604862211154	0.0151852814984052	0.00495887225205873	0.00920253626586461	0.00636270534613442	0.00697576569462059	0.00613710508723303	0.0124667550932948	0.0139498130738248	0.00430851558202148	0.00449823044070058	0.0204671614083352	0.00997797913815469	0.00474637544294899	0.0208747623694717	0.00308609095032879	0.00849892499323811	0.00616577050222892	0.022940743190302	0.00912808379967103	0.00480288892945622	0.00592141001225699	0.0164613431215518	0.000669072546013487	0.0158102149953121	0.01290778965631	0.00325951330788094	0.00600553428112638	0.00803086147375787	0.00917001470931936	0.0110028234299891	0.00454006184888867	0.00307873418241356	0.000223023876310585	0.00551082041152486	0.00355639239452542	0.00835386156194977	0.00941005566976879	0.00306046294465601	0.000104394894141805	0.0286078590023679	0.00604074105516106	0.0082515729436032	0	0.000956459747425511	0.00186797909347606	0.0112618210442993	0.0109249473087559	0.00586179428001371	0.00400707001495317	0.00849071246847367	0.0137693776163043	0.00491446227889996	0.00892854971651293	0.00245041082395842	0.0109721490776696	0.00329472457996197	0.00766967018427584	0.00925810406991745	0.0110539882028363	0.00049734204138391	0.00161944531708024
HT29_G2_6C_2	0.00152656983714133	0.00273481157102515	0.00794268807927378	0.00556343335628063	0.000998114604300094	0.0109061883583817	0.00259291226724704	0.00371207936558237	0.00563008037966908	0.0010920123227956	0.00749235860034287	0.00811705739661182	0.00231147747228576	0.00808332433887358	0.0174041789711373	0.0142289252761115	0.00400242213777708	0.00824611315218236	0.00540626226456831	0.00601932627496117	0.00518066074834765	0.0115103643344841	0.0129934403059438	0.00526496418791803	0.0054546781339245	0.0195108917332235	0.00902156280405337	0.00378992442869806	0.0199185004292105	0.00212963440042182	0.00754249621932428	0.00520932632039803	0.0219845227600123	0.00817166006491562	0.00384643815032104	0.00496496451673065	0.0155050054678734	0.00162553176169826	0.0148538676793414	0.0119514040338673	0.00230305721189495	0.00504908923143173	0.0070744291940514	0.00821359132370262	0.0100464169242573	0.00358361000239368	0.00212227761387989	0.000733435951004797	0.00455437283724005	0.00259993714295714	0.00739743167932806	0.00845363431481994	0.0040169166636953	0.000852064896841933	0.0276517720051557	0.00508429619403089	0.00729514229115709	0.000956459747425511	0	0.000911520175669803	0.0103054171784799	0.00996854002155331	0.00490534847265323	0.00305061620776576	0.00753428363125262	0.0128130025503269	0.00395801197295269	0.00797212434309546	0.00340686648089017	0.0100157422634442	0.00233826857962655	0.00671323534126526	0.00830168142320027	0.0100975822136428	0.000459117817595548	0.000662986092897941
HT29_G2_6C_3	0.000615050096031318	0.00182329370003737	0.00703119354623954	0.0064749367043834	0.00190963389481488	0.00999471804688132	0.00168139410697637	0.00280056398891829	0.00471857243778937	0.000180492238221167	0.00658086107708591	0.00720556407050986	0.00322299418238552	0.00717183077714648	0.0164927890408096	0.0133174914241495	0.00309090767087859	0.00733462073698409	0.00449475328227104	0.00510782025089478	0.00426915076349916	0.010598899924267	0.0120819917561564	0.00617646917869812	0.00636618209034895	0.0185995357890246	0.00811007617756837	0.00287840928839905	0.0190071515037756	0.00121811542464643	0.00663099901992897	0.00429781646037891	0.0210732116072935	0.00726016712238509	0.00293492318507088	0.00405345361668482	0.014593588206798	0.00253705002063177	0.0139424417739039	0.0110399441364548	0.00139153851826923	0.00413757868327417	0.00616292905944185	0.00730209867754457	0.0091349387758962	0.00267209424785812	0.00121075862669684	0.00164495556666519	0.00364286031223069	0.00168841899655811	0.00648593354907886	0.00754214339579085	0.00492842760982535	0.0017635843747662	0.026740583120228	0.00417278579509645	0.00638364351597356	0.00186797909347606	0.000911520175669803	0	0.00939394132145899	0.00905706119593165	0.00399383732712253	0.00213909904701534	0.00662278637866448	0.011901551966778	0.00304649736188477	0.00706063001188565	0.00431837980304065	0.00910426384767214	0.00142674994665296	0.00580173307702865	0.00739018940484054	0.009186104513174	0.00137063770105211	0.000248534159420064
HT29_G2_6D_1	0.0087789166511962	0.00757071252348977	0.002362825382947	0.0158683898545276	0.0113034732486818	0.000600804673569402	0.00771260819806516	0.00659346404733002	0.00467547223841003	0.00921345691816799	0.00281316677415427	0.00218845089796071	0.0126167430947727	0.0022221849795702	0.00709938833660115	0.00392379231522662	0.00630312510791959	0.0020593911182478	0.00489929123321966	0.00428622358712175	0.00512489311463773	0.00120501800176998	0.00268820120979009	0.0155699537620265	0.0157596467947807	0.00920638304979338	0.00128391372009294	0.0065156200974067	0.00961405131249511	0.00817587275837106	0.0027630279312535	0.00509622752522264	0.0116804004328321	0.00213384654774906	0.00645910714466637	0.00534058920544138	0.00519999808327448	0.0119308482407724	0.00454879419672186	0.00164608728599385	0.0080024551895841	0.00525646460268434	0.00323110538382959	0.0020919139767747	0.000259013569364961	0.00672193143617493	0.00818322931558776	0.0110388111385479	0.00575117929180624	0.00770558350696972	0.00290809594217509	0.00185186312939633	0.0143220342226077	0.0111574327609194	0.0173487572573261	0.0052212576652406	0.00301038764863251	0.0112618210442993	0.0103054171784799	0.00939394132145899	0	0.000336894343416554	0.0054002051260813	0.00725491521292729	0.00277124072156347	0.00250774922948664	0.00634753474300461	0.00233338826848882	0.0137120405539738	0.000289689762472647	0.00796724484804832	0.00359230575224314	0.00200382106230176	0.000207845703679404	0.0107645093723065	0.00964246418344202
HT29_G2_6D_2	0.00844203468314255	0.0072338273112691	0.00202593183261904	0.0155315370297453	0.0109665996692881	0.000937698923918521	0.00737572334110626	0.00625657657381203	0.00433858126514323	0.00887657623854949	0.00247627358547188	0.00185155722575098	0.0122798747455892	0.0018852913301173	0.00743627403389336	0.00426068391008069	0.00596623702488495	0.001722497362327	0.00456240060449984	0.00394933205477966	0.00478800285025443	0.0015419120386102	0.00302509421420612	0.0152330993587354	0.0154227933912101	0.00954326304070147	0.000947019577888691	0.0061787324576679	0.00995093003527142	0.00783898910897956	0.00242613469899504	0.00475933721360534	0.0120172719142328	0.00179695283940019	0.00612221938553384	0.00500369930539299	0.00553688770049422	0.0115939770856863	0.00488568488913802	0.00198298109119229	0.00766557107960821	0.00491957455866906	0.00289421259135553	0.0017550202414012	7.78807767721177e-05	0.00638504424144295	0.00784634568594793	0.010701936577111	0.00541429012860311	0.00736869863227081	0.0025712028384113	0.00151496925049834	0.0139851735559475	0.0108205586366449	0.0176856019642528	0.00488436756169683	0.002673494639665	0.0109249473087559	0.00996854002155331	0.00905706119593165	0.000336894343416554	0	0.00506331532946972	0.00691802923455197	0.00243434749635414	0.00284464239803441	0.00601064675134469	0.00199649469686924	0.0133751770232186	4.72045818097836e-05	0.00763036064579488	0.00325541334918201	0.001666927272107	0.000129048644441222	0.0104276338184797	0.00930558483913674
HT29_G2_6D_3	0.00337879141994389	0.00217055159208886	0.00303739892067158	0.0104686361647615	0.0059034484255986	0.00600100020050072	0.00231245104678921	0.0011932800557133	0.000724741968203483	0.00381334647693726	0.00258705781010072	0.00321177300604862	0.00721678439688069	0.0031780390143981	0.0124993590770122	0.00932390043307727	0.000902935264191734	0.00334083238547533	0.000500920471476374	0.00111399432834211	0.000275315794677579	0.0066052019524232	0.00808834859496894	0.0101701787922062	0.0103598852931496	0.0146062339030783	0.00411630550942141	0.00111543449188329	0.0150138763410252	0.00277572871261091	0.00263719667540357	0.000303981754433853	0.0170800815276135	0.00326637719772688	0.00105892038813722	5.96167743452137e-05	0.0106000572811839	0.00653085381614529	0.00994887941605802	0.00704626157103914	0.00260230610090706	0.000143742550203904	0.00216911849046332	0.00330830963619091	0.00514119510561121	0.00132175017991305	0.00278308548735075	0.00563877414374662	0.000350979582232298	0.00230542616600724	0.00249212856291913	0.00354835954445905	0.00892217567713048	0.00575740117367512	0.0227479328084781	0.000178949966072412	0.00238983671710424	0.00586179428001371	0.00490534847265323	0.00399383732712253	0.0054002051260813	0.00506331532946972	0	0.00185474626189231	0.00262898388233493	0.00790790168071279	0.000947345764814408	0.00306683597908009	0.00831214432314047	0.00511051930950517	0.00256709475548007	0.00180791675471259	0.00339640224171686	0.00519236229874486	0.00536446017018691	0.00424236935862726
HT29_G2_6E_1	0.00152404996529968	0.000315805968937723	0.00489213142171285	0.00861397484749707	0.00404872454833212	0.00785570296626864	0.000457705771684368	0.000661466940972373	0.0025794864938244	0.0019586071914449	0.00444179342436469	0.00506650420175838	0.00536207443651157	0.0050327704669792	0.0143539411253856	0.0111785509237133	0.000951811797475112	0.00519556257916483	0.00235566563698054	0.00296873752020338	0.00213006151154479	0.00845989669539429	0.00994302084612778	0.00831551216363516	0.00850522202067563	0.0164607606756945	0.00597102904039119	0.000739312537597877	0.0168683915164835	0.000920984835379235	0.00449193196145629	0.00215872740657043	0.0189345334466386	0.00512110797322419	0.000795826658226392	0.00191436293033322	0.0124546824252858	0.0046761361781014	0.0118035178572741	0.00890095004023102	0.000747561653261735	0.00199848854455538	0.00402385666062137	0.00516304008526063	0.00699590814637174	0.000532996738078923	0.000928341635600978	0.00378404785845117	0.00150376717055676	0.000450680872673287	0.00434686478584587	0.00540308806292152	0.00706748869736856	0.00390267595123472	0.0246021732136668	0.00203369589000364	0.00424457357748225	0.00400707001495317	0.00305061620776576	0.00213909904701534	0.00725491521292729	0.00691802923455197	0.00185474626189231	0	0.0044837192224931	0.00976257688029604	0.000907401297201417	0.00492156826366236	0.00645744848389178	0.00696523269204266	0.000712350199011098	0.00366265687491975	0.00525113199453133	0.00704707476562011	0.0035097315292487	0.00238763256324294
HT29_G2_6E_2	0.00600774859244042	0.00479952178737315	0.000408416657504871	0.0130974380147955	0.00853236581918598	0.00337204263601175	0.00494141991352994	0.00382225795293139	0.00190424372083351	0.0064422980161922	4.19262148577503e-05	0.000582791566512687	0.0098456743329839	0.000549057409403417	0.00987053437717523	0.00669499740538534	0.00353191496327428	0.000711851606317854	0.00212806480693182	0.00151499176234028	0.00235366893649714	0.00397625220274981	0.00545942199527709	0.0127989899267839	0.0129886905544516	0.0119774751612528	0.00148732960813557	0.00374441289406463	0.0123851316403631	0.0054046928698761	8.21281851051675e-06	0.00232500305364935	0.0144514143420532	0.000637396032383067	0.00368789914684298	0.00256936730852065	0.00797118267055875	0.009159758672589	0.0073199897895602	0.00441731811753561	0.00523127208782389	0.00248524180071487	0.000459866695239421	0.000679328686551752	0.00251222803910486	0.00395072720878858	0.00541204956526101	0.0082676965087115	0.00297996209357655	0.0049343950997565	0.00013685576527292	0.000919379917817018	0.011551023002185	0.00838632133373802	0.0201195321400962	0.00245003449034791	0.000239147911812861	0.00849071246847367	0.00753428363125262	0.00662278637866448	0.00277124072156347	0.00243434749635414	0.00262898388233493	0.0044837192224931	0	0.00527897196398665	0.00357632520269078	0.000437853849372305	0.010941007796221	0.00248155193916526	0.00519606110414256	0.000821069068273961	0.000767421760230557	0.00256339574438198	0.00799338748906696	0.00687131484231922
HT29_G2_6E_3	0.0112865431550877	0.0100783673871163	0.00487056046977879	0.0183757747317271	0.0138110285132236	0.00190694595885068	0.0102202599225422	0.00910113914983231	0.00718318007852419	0.0117210723170077	0.00532089759850941	0.00469618750015804	0.0151242548525283	0.00472992129448865	0.00459167871106995	0.00141604986203915	0.00881080575957444	0.00456712879348117	0.00740699572838948	0.00679393694623527	0.00763259411134474	0.00130273314852396	0.000180452572632753	0.0180773514278857	0.0182670363587293	0.00669870855609945	0.00379165697490016	0.00902329670853192	0.00710638483752654	0.0106835138794989	0.00527075925506332	0.00760392897354121	0.00917278065960069	0.00464158360898613	0.00896678484146135	0.0078482867381006	0.00269226590128431	0.014438383273945	0.00204105628160824	0.000861663678069542	0.0105101003435631	0.00776416350021548	0.00573883180175606	0.00459965138551276	0.00276676192064986	0.00922960401558966	0.0106908702639488	0.0135463746351907	0.00825886990802028	0.0102132353880491	0.00541582580377506	0.00435960244357647	0.0168294828554735	0.0136649925901068	0.0148413170442077	0.00772895712877058	0.00551811644773909	0.0137693776163043	0.0128130025503269	0.011901551966778	0.00250774922948664	0.00284464239803441	0.00790790168071279	0.00976257688029604	0.00527897196398665	0	0.00885521455960773	0.00484112361640974	0.0162195126302649	0.0027974379985535	0.0104748908115469	0.00610002801197428	0.00451155918689504	0.00271559424115706	0.013272081211635	0.0121500681476226
HT29_G2_6F_1	0.00243144956797236	0.00122320708987257	0.003984738967024	0.00952133830180482	0.00495611664050289	0.00694832633712934	0.00136510678345471	0.000245934429956872	0.00167208715878404	0.00286600592031549	0.00353439925237088	0.00415911246088967	0.00626946028649051	0.00412537858589511	0.0134466263560805	0.0102712013018521	4.44105209233017e-05	0.00428817138418435	0.00144826589229717	0.00206133900561636	0.00122266139982359	0.00755252425178848	0.00903566004568645	0.00922287808773918	0.00941258638465488	0.015553473856571	0.00506364143947491	0.000168088815803346	0.0159611105466029	0.00182838536310963	0.00358453797163801	0.00125132733895858	0.01802728431336	0.0042137164615061	0.00011157467906016	0.00100696251095807	0.011547345753778	0.00558352548842871	0.0108961743997461	0.00799358085613607	0.00165496238529929	0.00109108824013614	0.0031164610579168	0.00425564875131374	0.00608852611962028	0.000374404650111581	0.00183574215402933	0.00469144101456277	0.000596366281946613	0.00135808189036022	0.00343947027510626	0.00449569777702182	0.00797486403986484	0.00481006863852232	0.0236950299974398	0.00112629563565	0.00333717871077741	0.00491446227889996	0.00395801197295269	0.00304649736188477	0.00634753474300461	0.00601064675134469	0.000947345764814408	0.000907401297201417	0.00357632520269078	0.00885521455960773	0	0.00401417592756234	0.00736482789769487	0.00605785048484492	0.00161975096901736	0.00275526016239259	0.00434374103920919	0.00613969304168012	0.00441712571948957	0.00329503025893894
