	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_3	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G2_6D_2	0.0399620026820745	0.0178487840512443	0.0170247678816747	0.0737165112502989	0.0184147487746556	0.018496807609455	0.0148611284289872	0.0313132138935163	0.0649544757723965	0.030688204201187	0.0318676950678022	0.0209399994835519	0.0100693964463528	0.0246886462421896	0.032048994274786	0.0366297900948472	0.0345755754099855	0.0264052314635734	0.0344188210118295	0.042510079570016	0.0117456939107825	0.0364836707488257	0.0211014520414725	0.00944389178324718	0.0138022337770251	0.0320203973109793	0.0147053362017715	0.0296687165557963	0.0393293184389971	0.0240303000705754	0.0411278437637279	0.0293224038057324	0.0206486451944179	0.0116391876653873	0.0149923423150991	0.0206843600052585	0.0354123052352597	0.0206696640563319	0.0280319842087857	0.0366674245518919	0.0401807204922808	0.0249026456608968	0.0527093155935819	0.00897369878900275	0.0447555882681745	0.017431982260643	0.0310682445766068	0.0148466723613237	0.0278219918772175	0.0278277039755584	0.0330927691371579	0.0281707461200659	0.0212356279528657	0.0258867060425627	0.034895991135936	0.0262540837614695	0.00661555794254495	0.0336785628134655	0.0198423770406194	0.00781478811491856	0.0205192980298783	0.0101072001185042	0.0198195589316057	0.0338519494736521	0	0.0152123295720648	0.0335915233372711	0.0186600571875878	0.0158626324340008	0.016874548934131	0.0291651953792849	0.0140549139706061	0.018814106788595	0.00959182852022493	0.023237450256481	0.0371786890014239	0.0482556967323412	0.050165150516613	0.0289884603659773
HT29_G2_6D_3	0.0494926058364372	0.030339307706846	0.0259206416700735	0.0878919765143059	0.0147321725246079	0.0249401576876924	0.00398862078322385	0.0356980939700942	0.0508032969306752	0.0332109979767511	0.0277162799587339	0.0307538419792892	0.016550694053284	0.0180398857651666	0.0431822585679726	0.0511029597733576	0.0448132848700881	0.0215142127352913	0.0196677522486795	0.0282295388323006	0.0257946942121753	0.0222264643038376	0.0140696134527445	0.0203358643213232	0.0204236941105019	0.0181221507054183	0.00634702434180707	0.0239655604661287	0.0246289308826755	0.0362606816162466	0.0551886089259096	0.044471407830625	0.0349799124269222	0.0136049456896313	0.0101360638721914	0.00824715238610598	0.0395384985708027	0.0102678456920303	0.0264144070751128	0.0394745566102962	0.0316593994406092	0.0215820120456554	0.0421611151689173	0.016874060913276	0.0460130376082437	0.00222505732774982	0.0306406107018283	0.017485526026951	0.0232103398377398	0.0344266660547822	0.0408659743687217	0.0245939346265385	0.0243025589527319	0.0190839322502132	0.0235838411798316	0.0413571630636173	0.0214458287026506	0.0421566902020366	0.0313064992499065	0.0103207687412001	0.0269669300605577	0.00517354124710836	0.0328809999389965	0.0462552188451758	0.0152123295720648	0	0.0201293705692885	0.020507690736388	0.00959967703432284	0.0258603587388725	0.0434991559807397	0.0280670967557727	0.0331844134831149	0.0232381073035128	0.031948254082272	0.0463095086587461	0.0602496408422968	0.0625236899107515	0.0411867535775553
HT29_G2_6E_1	0.0564285226137599	0.0435742799506467	0.0365901008324213	0.100687740770552	0.019903986681851	0.0336024384518852	0.018868769185175	0.0385856568369621	0.0314694161639552	0.0345238582312225	0.0221817523017295	0.0410361554120344	0.0295260116912988	0.0156286871088253	0.0529626368533637	0.0655499623017464	0.05322774031647	0.0186873648167186	0.0184343410106892	0.0256114491363039	0.0414644340093575	0.00430867574586659	0.015790385888017	0.0345739149683189	0.0312816963491415	0.0024426271697809	0.0189427767728867	0.0181339059421654	0.00821702257247048	0.0483147936719704	0.0685941559112179	0.0612061446854289	0.0500740096432981	0.025490945556249	0.0199303397591652	0.0129199923148341	0.0411877224599634	0.0133801195911717	0.0251443174235964	0.0394656748135677	0.0174748212176554	0.020956613748497	0.0235843877526635	0.030644191350746	0.0426644127947303	0.0184977663918947	0.0290750775985471	0.0266657026362707	0.0195794303552672	0.040264903744195	0.0467634795063515	0.0216060334621973	0.0297744622357923	0.0153797810867707	0.00717796222000835	0.059446643061601	0.0386048295792473	0.0487107872895446	0.0432434059359127	0.0262566945381316	0.034866591282504	0.0241150602200629	0.0464128870846644	0.0574643091737681	0.0335915233372711	0.0201293705692885	0	0.0268228057831251	0.0187343070210888	0.0366340282109702	0.0580226561801077	0.043393526299673	0.0484903909121364	0.038900120077896	0.0407649854897425	0.0531000041566614	0.0698253440891962	0.0725556575613045	0.0526063117200394
HT29_G2_6E_2	0.0304950421112162	0.0180847447071647	0.0103128852317849	0.074110253028435	0.0073489299851704	0.00684370746558858	0.0167230934676479	0.0151967399769938	0.0564184050137034	0.0130242753318573	0.0143783578187792	0.0143392783100051	0.00868109772077253	0.0117207718730278	0.0261903734796267	0.0397217816675762	0.0266966073635901	0.0107118298993109	0.0374717188520303	0.0463818036326312	0.018772593198848	0.0309700609600421	0.0111937202920276	0.0122163680427351	0.00652973172503452	0.0265921907861275	0.0143758501289122	0.0137821297057227	0.0347641744111517	0.0218882589429294	0.0422347082223588	0.0375420939004881	0.0254768980758185	0.00796084133494017	0.0105834868365479	0.0178623687178982	0.0190767264464821	0.0152724020175277	0.00965209001829873	0.0193244074478792	0.0251422320319208	0.00824608094724017	0.0387077440088419	0.00997563134366379	0.0267245015669976	0.0218063431198798	0.0124152998210702	0.00388831206774833	0.0114241198673935	0.0144971437976526	0.0211564888843502	0.0108580789607489	0.00381544523882194	0.0124804990453352	0.0241558167809983	0.0379711507992078	0.0190143884204452	0.022798810306028	0.017010681721917	0.0130751882107712	0.00807314606528941	0.0179045939321942	0.0208684060307525	0.0307110994413459	0.0186600571875878	0.020507690736388	0.0268228057831251	0	0.0114978606437651	0.0104060601449358	0.0324770292163318	0.0198898928352017	0.0242578001591308	0.0168669319768049	0.0139684272818557	0.0271706459218386	0.0432168516181977	0.0458924633077576	0.0259160683360381
HT29_G2_6E_3	0.04165886278289	0.0253111325722344	0.0191237675196023	0.0831180519664737	0.00513289914586909	0.0170843243651693	0.0056140007269367	0.026527014017172	0.0500681904973524	0.0237660554398678	0.0186369942067239	0.0239209114222209	0.0109287073970159	0.00957573294269663	0.0363974044511949	0.0471935053641324	0.0374576738580697	0.0124583738427276	0.0261539759349597	0.0350703599264837	0.0227451383730986	0.0222951974917142	0.00556524095517515	0.0159089143075438	0.0134654009938352	0.0176792829976533	0.00326954703304736	0.0153163154255105	0.0257220260263941	0.0305674276856595	0.0505836083114803	0.0425063169703719	0.0314620942298079	0.00690717114359749	0.00124280585393714	0.00695040663148034	0.0302409174007632	0.00536286201076247	0.0168533634025774	0.0299880439781548	0.0247616446256766	0.0121318485783618	0.0369266175237936	0.011960437506335	0.0364206019165377	0.0105148618290348	0.0210489477734335	0.0093414533888151	0.0141308615107424	0.025918195246952	0.0325364240382254	0.0152829927863343	0.0152968182064823	0.0107621183015249	0.0190876360043024	0.0409525554205839	0.020066782074104	0.0340626713159953	0.0254335590044395	0.00806490195160461	0.0188905865094025	0.00905587087672826	0.0281116493224909	0.040242638979569	0.0158626324340008	0.00959967703432284	0.0187343070210888	0.0114978606437651	0	0.0191203064856002	0.0395898593590838	0.0247037633111664	0.029837113416115	0.0201760218381574	0.0244504858770007	0.0383734713842753	0.0536044486380473	0.0561110533087322	0.0352110769113636
HT29_G2_6F_1	0.0238914526278737	0.00779794881892863	0.000188600351185196	0.0643248790958339	0.01673941015724	0.00413497686041167	0.0228933920473795	0.0154252143283651	0.0667305937202185	0.0162411719992872	0.0237880245997477	0.00490851326263025	0.00933736106733745	0.0220449834851094	0.0174299674940867	0.0293445199706835	0.0189903691625925	0.0210410002726931	0.0448400099145761	0.0536700623197406	0.010637824638299	0.0406278443720932	0.0208576731160985	0.00743927490365853	0.00566864995210818	0.0361074446040848	0.0209643299347978	0.0239690007811984	0.0442992003965903	0.0116972476357704	0.0320499578141298	0.0275447565534672	0.0153737532240485	0.0125854794398684	0.0179110919869405	0.026063934105206	0.0193693020986395	0.0240383518234943	0.0184048268257654	0.0213065959908272	0.0352412293734782	0.0184871875690658	0.0488513472838004	0.00930389289518706	0.029841058368153	0.0277231434076792	0.0192928668442302	0.0100367597016733	0.0215702399864436	0.0111205222286977	0.0162603531034906	0.02064252447763	0.00941764387365834	0.0228600121967467	0.0344900535155445	0.0288582516312005	0.0135303773023604	0.0170202876172578	0.00665998778870682	0.0158215399346002	0.00497044715765319	0.0215913947702777	0.0105112645454851	0.021147951853045	0.016874548934131	0.0258603587388725	0.0366340282109702	0.0104060601449358	0.0191203064856002	0	0.0220780468251536	0.0108545454564951	0.0143715110384607	0.00991110922382141	0.00646982204119742	0.0208477630072499	0.0346429691667264	0.0370805624884062	0.0161380609119731
HT29_G2_6F_2	0.0233507636306821	0.0145405266967969	0.0221766329073641	0.0446702223149445	0.0383646466814148	0.0259366062503116	0.0417572002018902	0.0313593710108686	0.0885850099470977	0.0345345014912487	0.0452874610263056	0.0189606362998179	0.0286715687524771	0.0440381959787267	0.0148669465113524	0.00765349967742388	0.0185722984254057	0.0430828096419887	0.0631053831792088	0.0714452511250724	0.0177310446453574	0.0617902878425852	0.0424572356804712	0.0237913720001094	0.026903352530165	0.0571951880266611	0.040457772426892	0.0459289622223161	0.0652621979406455	0.0114421562026957	0.0120376676382638	0.00926761666437197	0.0085550371112469	0.0326950534200736	0.0383522696438016	0.0463285286328886	0.0336662525303538	0.0448845205224721	0.0397833765311976	0.0368749134960156	0.0570656578111515	0.0405069762902805	0.0706481927378679	0.0277158711316974	0.0447838546384984	0.0456772574275352	0.0395210460316202	0.0315521912006092	0.0435274419906965	0.0258426122975511	0.0246561406758562	0.0424359109885044	0.0310826200509462	0.0448922120049028	0.0564468725826802	0.015540129865205	0.0225540327914351	0.0231048302983265	0.0155830248504829	0.0335058528524279	0.0256816725053808	0.0383923540857972	0.0116949548753122	0.0110190605985121	0.0291651953792849	0.0434991559807397	0.0580226561801077	0.0324770292163318	0.0395898593590838	0.0220780468251536	0	0.0154486747981823	0.0103802715874733	0.0202796603896042	0.0209708127345802	0.0229162056362558	0.0228116050305522	0.0236639402025539	0.0105703158739113
HT29_G2_6G_1	0.0280652600603486	0.0054198412701831	0.0110334578028477	0.0600181020338313	0.0243454581651638	0.0148536600151195	0.0264067465794983	0.0255408371894754	0.074488077335407	0.0269521203609405	0.0340807602041777	0.0115603475694807	0.0139191202618879	0.0305414902002539	0.0192583549076742	0.0230732566768799	0.0223984358179688	0.0304574259218462	0.0476993840870136	0.0560886143477146	0.00232353247007873	0.0469700487139684	0.0282746818043289	0.00884138179297781	0.0134540552342528	0.0423594496049645	0.0252365208384617	0.0336250542218591	0.0503106252094333	0.0108396105808714	0.0272481920086225	0.0180222781127896	0.00693963182980844	0.017931453009739	0.0234894898914145	0.0312349816215479	0.0291826766554998	0.0300617919367248	0.0288853539900767	0.0315557882069081	0.0449750107975106	0.028101972505126	0.0584608029677588	0.0127612644004921	0.0401334758457955	0.0302480447347661	0.0301064350497383	0.0177988157120148	0.0312946867476847	0.0204271209391352	0.0234704310427224	0.0306954473287962	0.0199668550493744	0.0315518310412342	0.042657689106758	0.0181748126051187	0.00761141911218968	0.0232639252901292	0.00840827455597412	0.0181254747590263	0.0157935758963064	0.0229613163952133	0.00619325722627857	0.0201135378869791	0.0140549139706061	0.0280670967557727	0.043393526299673	0.0198898928352017	0.0247037633111664	0.0108545454564951	0.0154486747981823	0	0.00519271129361348	0.00483313708164601	0.0145573603051734	0.0258115683297765	0.0345252602059803	0.0362904100845075	0.0155144965781573
HT29_G2_6G_2	0.0264311279329538	0.0068568880394141	0.0145241504373361	0.0550220564669642	0.0292421405809904	0.0185055017808011	0.031591122046546	0.0275071789677702	0.0794816548761542	0.0296051590414553	0.0381203382948555	0.0133296123541875	0.0189862568742654	0.0353062141635297	0.0172119807240061	0.0179525860324485	0.0207793516229293	0.0349433408952904	0.0527868760451484	0.0611080124543348	0.00740127563841119	0.0521064307271465	0.0332349531116544	0.0139375647131335	0.0180418676303015	0.0474969795747737	0.0304237586360015	0.0380261084652877	0.0554689447740664	0.00920597966009013	0.0223310141853377	0.0132936379789978	0.00183528916960865	0.0230195673533041	0.0286158416095864	0.0364099448294617	0.0307670360945334	0.0351882057124368	0.0327669563686795	0.0334946285761722	0.0493634058170623	0.032496732583787	0.0629177842748551	0.0178819773746417	0.0419847962552003	0.035375377491114	0.0334796995145829	0.0225620632342364	0.0356566189158638	0.022041740411918	0.0236573400608647	0.0348870341168198	0.023781825280492	0.0362727665621472	0.0475437501484508	0.0148912155263374	0.0122077412842966	0.0229589642259717	0.00952066275170111	0.0233095240397611	0.0189840129114809	0.0280554460538015	0.00516664474034774	0.0167061657197726	0.018814106788595	0.0331844134831149	0.0484903909121364	0.0242578001591308	0.029837113416115	0.0143715110384607	0.0103802715874733	0.00519271129361348	0	0.00999435503101093	0.0161909608762773	0.0246875677623165	0.03084084630027	0.0323342157537659	0.0128230330116841
HT29_G2_6G_3	0.0309312501873274	0.0083327902849214	0.0100979667502186	0.0648122757366573	0.0203232570720124	0.0132139279739069	0.0216120311920464	0.02533225025428	0.0701392064094403	0.02595010997167	0.0312378811311198	0.0125982371044548	0.00969476013838426	0.0266871401773288	0.0226456251821984	0.0279031835258791	0.0253972738249069	0.0270361745463122	0.0428793828313331	0.051293871485078	0.00261622874747836	0.0423837504724889	0.0240989229511004	0.0047785692171842	0.0103628214708526	0.0377771425609008	0.0205140238179853	0.0302918392247625	0.0456628236655154	0.0144814123011546	0.0320397154212778	0.0223452356433574	0.0117665148061966	0.013573759491167	0.0189861188852733	0.0265619057858928	0.0292518215937465	0.0255326309438933	0.0263339974983069	0.0312034906553789	0.0415723821760851	0.0248478998801287	0.0549094847415038	0.00839839976583431	0.0397137269295767	0.0254181914875823	0.028176903845885	0.0141530572573702	0.0280439490182627	0.020804688030334	0.0250295777365896	0.0276929059132116	0.0177705387061135	0.0277592294238373	0.0385410563882154	0.0214240465011613	0.00394550838742271	0.0252418204699048	0.0106424665105846	0.0133260058982317	0.0147044351430156	0.0181390871287361	0.0102348159881042	0.0242667468104216	0.00959182852022493	0.0232381073035128	0.038900120077896	0.0168669319768049	0.0201760218381574	0.00991110922382141	0.0202796603896042	0.00483313708164601	0.00999435503101093	0	0.0153547278278344	0.0283513024243652	0.0386806881272801	0.0405969297806295	0.0194175156238521
HT29Root1_2	0.0175807932212445	0.00956889184309221	0.00634916015547624	0.0603676249601969	0.0211788261517625	0.00739403119769251	0.0287529413699198	0.0113211151556231	0.0697472088808449	0.0137503482440091	0.0246846243863168	0.00300134524140807	0.0156044226079308	0.025434046170504	0.0122260323727211	0.0273990173215849	0.0130245579122342	0.0235202823429707	0.0505085045365997	0.0593889104160725	0.0152439129010216	0.0449215630692352	0.025141855396765	0.0138027914309962	0.0115315962294006	0.0405420305018015	0.0266733948286556	0.0259573355056896	0.0487123301478854	0.00953168838091386	0.0290608039775121	0.0282035169239189	0.0165030106358473	0.0184179743236779	0.0233083051299651	0.0312787403681476	0.0147059992271793	0.028949575303621	0.0191884407330474	0.0173196383966052	0.0366941785458075	0.0208907854384118	0.0502037351118056	0.0157153225975708	0.0258483519934367	0.0337101523842315	0.0185699464827762	0.0151120801532901	0.0235981361880251	0.00591785933527206	0.00986444181831666	0.0221997236512036	0.0112441150580692	0.0260220319909588	0.0376703814966335	0.031051222762965	0.0192382115145709	0.0105517633132873	0.00667470464420159	0.0221281242499197	0.00590551514997403	0.0278909570432036	0.0111578414559051	0.0169337563316435	0.023237450256481	0.031948254082272	0.0407649854897425	0.0139684272818557	0.0244504858770007	0.00646982204119742	0.0209708127345802	0.0145573603051734	0.0161909608762773	0.0153547278278344	0	0.0144545119411841	0.0293264114560502	0.0319626026220653	0.012431522327509
HT29Root1_3	0.00334510805917524	0.0204711724251935	0.020745245772346	0.0509854796682157	0.0345013639945265	0.0214418605989459	0.0429953617780284	0.0155182587258938	0.0798912848530436	0.0199266279703978	0.0336255430121882	0.0162871382523774	0.0300535531064052	0.0374994304464715	0.00811835630167867	0.0258242120048778	0.00434672394217506	0.0346934126140952	0.0644717295924553	0.0733636810030983	0.0273602051466654	0.0573722921100332	0.038146498899366	0.0279019897806865	0.0259418332851938	0.0532530275169587	0.0408341045063766	0.0362816341661018	0.0612492054944038	0.0155064094183219	0.024525467967602	0.0321162789620593	0.0238985314512267	0.0327337902068706	0.0373011159931508	0.0449868840493778	0.0151397809043186	0.0424248838575191	0.0288174936293044	0.0184820080804515	0.0453862876444572	0.032247483316382	0.0580371016337635	0.030140375455121	0.0243954608167929	0.0480077888953909	0.0261374785262744	0.0291392576814291	0.0342111342612579	0.0128801582869874	0.00641502409848579	0.032376520390627	0.0236584848611675	0.0377932252328107	0.0488633500945778	0.0374918927428815	0.0322756703095143	0.0044091687686496	0.0177505488244515	0.0365738697817948	0.0195157367019979	0.0423315680974448	0.0200455854136289	0.0126418422108781	0.0371786890014239	0.0463095086587461	0.0531000041566614	0.0271706459218386	0.0383734713842753	0.0208477630072499	0.0229162056362558	0.0258115683297765	0.0246875677623165	0.0283513024243652	0.0144545119411841	0	0.0178241252544456	0.0208511488767912	0.0127498949235732
HT29Root2_1	0.0149085833737999	0.030496904228243	0.0346142076549612	0.0333188441340808	0.0504689546017118	0.0366964883846939	0.0574713748126767	0.0332974496346854	0.0974542914283536	0.0376879181446706	0.051300119727732	0.0297629762776805	0.0437829693028793	0.0543258870441884	0.017243826978353	0.0198277561584418	0.0166867766908686	0.0518688398836449	0.0793686187850981	0.0881500798674784	0.0367160499983255	0.0740246181633827	0.0543861987761949	0.0401877379562555	0.0402854994116035	0.0697239741780833	0.0555685136242376	0.0537226886740109	0.0778401785172437	0.024322622517943	0.0150530399193695	0.0306465150341182	0.0292235220111918	0.0472085194412609	0.0524276987049412	0.0604818916038365	0.0328343299845777	0.0582209090837847	0.046323941832696	0.0360841059549942	0.063131918425276	0.049329276587653	0.0757963087208788	0.0434204401139016	0.0408706376022286	0.0621987697459685	0.0438854650331468	0.0443172630738608	0.0515562812246853	0.0299612928837175	0.0240733535040371	0.0498131921120669	0.0401254594969222	0.0547607276610274	0.0661181633702573	0.0377962184786948	0.0420948289304423	0.0218629679973046	0.0290450527361045	0.0500029924015671	0.0351655455722694	0.0556400885301093	0.0284870429910151	0.0144369475435919	0.0482556967323412	0.0602496408422968	0.0698253440891962	0.0432168516181977	0.0536044486380473	0.0346429691667264	0.0228116050305522	0.0345252602059803	0.03084084630027	0.0386806881272801	0.0293264114560502	0.0178241252544456	0	0.00306899822517383	0.0193284401951949
HT29Root2_2	0.0179694508870581	0.0325336694417554	0.0370614827241478	0.0302535760294964	0.0531043897875146	0.039300630124185	0.0598425316193687	0.0362948987306189	0.100371816334322	0.0406767328679622	0.054255333624303	0.0322352681777154	0.0461199084276277	0.0570974427840597	0.0197842934377787	0.01971188737467	0.0195271743088484	0.0547099662429148	0.0817491980142128	0.0904957236071114	0.0385279908464873	0.0767360225709055	0.0570549660290318	0.0423569915222506	0.0427373415298436	0.0724054741058755	0.0579885241702852	0.056617146680168	0.0805356146031607	0.0264109495682446	0.0144949121843436	0.0308916215282547	0.0306475357000931	0.0496300210057224	0.0549225090663073	0.0630090733394548	0.0358870716420462	0.060804798794964	0.0492400460434948	0.0391433740480464	0.0661126583291583	0.052156603157446	0.0788133951398547	0.0456963624103288	0.043915254728643	0.0645057317616845	0.0468671713313335	0.046859177543233	0.0544320382132338	0.0328455647699886	0.0270581863172532	0.0527103482100386	0.0428771886425425	0.0575576995864008	0.0689612630905267	0.0381572419147826	0.0438880490708331	0.024835279163147	0.0312766353126359	0.0522508813677726	0.0378333440880416	0.0578361247846797	0.0303741515071748	0.0163992245695175	0.050165150516613	0.0625236899107515	0.0725556575613045	0.0458924633077576	0.0561110533087322	0.0370805624884062	0.0236639402025539	0.0362904100845075	0.0323342157537659	0.0405969297806295	0.0319626026220653	0.0208511488767912	0.00306899822517383	0	0.0214280501213971
HT29Root2_3	0.0138909107636169	0.011176232346496	0.0161540773963971	0.0483126077803343	0.0327619801502675	0.0190774005146071	0.0386169451146329	0.0214336690043942	0.0820532386097185	0.0250302116151314	0.0370277405636576	0.0115954514390575	0.0248521426188532	0.0375866866837085	0.00468000059014793	0.015485086565887	0.00847519257848705	0.0358904311182311	0.0605656396863316	0.0692871945443975	0.0175922008152762	0.0566567151012848	0.0368495257485336	0.0209485844069014	0.0217587825156756	0.052172141033265	0.0368552531416748	0.0383772590843005	0.0603585358771623	0.00499838272212165	0.0166407307654522	0.0195490187172567	0.0116629074119453	0.0285203304404221	0.0339907427137393	0.0421526230388899	0.0233555773034445	0.0401626003219626	0.0315616718014758	0.0266531254321757	0.0490664794679081	0.0332598809853794	0.0625155334581651	0.0243491649127844	0.0343520391548025	0.0432005616813161	0.0305431294704977	0.0261582407137907	0.0360143678498749	0.0161423438267651	0.0141184483237262	0.034622273547922	0.0235886165420074	0.0382527259921056	0.0499309584066293	0.0247523791883876	0.0229632383163194	0.012538928316743	0.00991543140800188	0.0308828012832368	0.0181062977363985	0.0364544684475706	0.00933539265542964	0.00508417584727947	0.0289884603659773	0.0411867535775553	0.0526063117200394	0.0259160683360381	0.0352110769113636	0.0161380609119731	0.0105703158739113	0.0155144965781573	0.0128230330116841	0.0194175156238521	0.012431522327509	0.0127498949235732	0.0193284401951949	0.0214280501213971	0
