	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G2_5A_1	0.00842415123970681	0.00511040884338461	0.0178271538813029	0.0075471091760935	0.0584620800215786	0.0298559178074622	0.0237924710435	0.0111819614698444	0.0181934843184593	0.0243297586145677	0.011309125329583	0.00403515459751343	0.00943547722465659	0.00768487687844042	0.0067885565900325	0.0421140067595066	0.00712366563436795	0.0108181582021845	0.0135933466682194	0.011915270650418	0.00667154488625885	0.0157325641090434	0.0018467596420423	0.0107998090394453	0.00695553640947565	0.0014934119126402	0.0240830319130176	0.00459309986702178	0.00876194934149407	0.00806334669769784	0.0132931228486336	0.0240491457675958	0.0114252923380769	0.0069606853993331	0.0076300997461676	0.0116622136016514	0.0205085359263558	0.0126658036726503	0.00508790962198221	0.0119056219264917	0.0117620353555805	0.00950137088339734	0.0134442700777246	0.0052482521271599	0	0.00406458200424833	0.0100077910046381	0.00791093982842278	0.00663411350643859	0.0100261605354132	0.026600753922285	0.00729137823947216	0.00656065398546815	0.00242554228916668	0.00885431434726179	0.0108427689837681	0.00853598923964842	0.008294568606488	0.0125917968435506	0.00944517188676691	0.0117536677670097	0.00937165446296958	0.0168356876783946	0.00978935932158369	0.0096473417583845	0.0108666759856043	0.00242470990113004	0.0126388823819382	0.0211871537906231	0.00736745786629462	0.018606902974734	0.00496961585990351	0.0159715085596186	0.0195273002421964	0.0163741564423241	0.02763897423255	0.010789029486206	0.0187298349544369	0.00361538519282302	0.0157184689851164	0.0085700281947926
HT29_G2_5A_2	0.00843124940886437	0.00132997024365347	0.0161860184689322	0.00396763830959352	0.0561665286865703	0.0285051072546795	0.0229950041331081	0.0105968512309539	0.0174790068234778	0.0221886912669667	0.0077916659527265	0.00395046146767475	0.00603427691235133	0.00451453886004539	0.00932777118765296	0.0419095417945096	0.00561432756003152	0.00765933129224016	0.0112320795251991	0.0144983593719079	0.00330119363628699	0.0119005136288261	0.00269562060956159	0.0100763084666027	0.00505175402862316	0.00353215645357264	0.0235875549416288	0.00467202316710911	0.00568280381920998	0.00475030225140101	0.0131498069699472	0.0218103107434713	0.0123699806472559	0.0055278434098323	0.00971144578345442	0.00967617730247025	0.018370556123934	0.00908695281871546	0.00159397901997369	0.00947923887873304	0.00868076766869453	0.00692871478374658	0.0113976352605586	0.00502555993667599	0.00406458200424833	0	0.00829286967054094	0.0098213239875421	0.00286078565356263	0.0106205582044559	0.0254047835199113	0.00407706819502019	0.00723239076852569	0.00421352014934979	0.00527345281501871	0.00888990662879993	0.00591113738017812	0.00760692423213601	0.0120122881046326	0.00775893596921399	0.00869833154789377	0.00581919673508441	0.0159639083140336	0.0085329278427034	0.0066058994736687	0.00873314169572597	0.0049133397096359	0.0108197441030639	0.0206470022046488	0.00405309771343102	0.0167839305765946	0.00666265617712864	0.0132078984623227	0.0194251093614927	0.014080464231492	0.0257789276502693	0.0084955938526546	0.0158622721381368	0.00633382278411733	0.0129821259072871	0.0062221067701309
HT29_G2_5A_3	0.0102809493549589	0.00729830391547062	0.0195603541985098	0.00578376169429051	0.0584266696705681	0.0304633298725271	0.0254438511516755	0.00813235887904356	0.0208796233125364	0.0241219446814224	0.00951010370596369	0.00625572393042199	0.012449093634319	0.0107192237597669	0.0101550525052285	0.0466740492750623	0.00298509799142535	0.00695770907209786	0.00902819748863365	0.0216681072382459	0.0105723281444919	0.0121451467439277	0.00969373498924628	0.0092395379688755	0.00568059219832227	0.00872087379147665	0.0180433126550058	0.00964218665202002	0.00845664016923155	0.0085572483810681	0.0180082567773088	0.0175661902307116	0.0153702975171665	0.0102060997478497	0.0146176961932	0.0116986475838894	0.0175086589072369	0.00649215138422426	0.00680642355201676	0.0131593886190819	0.0110215268968529	0.00516968974696645	0.0178262388915314	0.00509013610092796	0.0100077910046381	0.00829286967054094	0	0.0132793956191831	0.0072838538522132	0.0178086147370876	0.0279520092483092	0.0081445171726034	0.0142102279666604	0.00867752032057445	0.00558849215148406	0.00422626204378655	0.00313824244722763	0.00868045472354855	0.0147054909669712	0.00882522921340055	0.00894462001971656	0.00533882121669177	0.01757384789116	0.00375035304183374	0.00717478768694832	0.0098317788467376	0.0101067801783664	0.00825907580464975	0.0252710083058745	0.0111948791537652	0.0114478147699392	0.0123532009676925	0.00772905485594043	0.0148221950413488	0.0176500112821463	0.0266366995119814	0.00906741995523005	0.0151958196460624	0.0124963279264827	0.0081335946866229	0.0125947320088699
HT29_G2_5B_2	0.00455399459925546	0.0106854410933978	0.0254835724294933	0.0124932347983251	0.0656383019684515	0.0376912909301599	0.0316869739735333	0.0176139735740828	0.0260505338350626	0.031843115827882	0.0173844896772086	0.00811215807536864	0.0140069170984169	0.0140311331148538	0.00575529945534289	0.0492513776001339	0.0115354398911782	0.0166884831669452	0.0124897793845857	0.0116977254531482	0.0112713288829511	0.0209273139908348	0.00779896532478484	0.00763056208537535	0.00865531323413829	0.00747471343219672	0.0203161810848508	0.00534526350141265	0.0101562850372362	0.0102451557910212	0.0210028067744961	0.0301355760813606	0.00409937146043588	0.00677845939626678	0.00245411406421495	0.0191373701247811	0.0277453439384403	0.0164946128037258	0.0103489466319985	0.019167432042447	0.0184810128912264	0.0153112592945825	0.0197433246164464	0.0104100336734466	0.00791093982842278	0.0098213239875421	0.0132793956191831	0	0.01064006425035	0.0165918012849606	0.0344323162868545	0.00971394823278619	0.0137732234505661	0.00982712346906894	0.0135766036824435	0.0116875636707107	0.0130750854863662	0.0156294487701497	0.0204836914878475	0.0166989232109997	0.0121200342904211	0.0136841153418608	0.0113130234389306	0.0149182439188128	0.0158904535872185	0.0094468588414434	0.0101546145555852	0.0110831545026264	0.0287400206723914	0.0124254743082078	0.0241534572659478	0.00396434194611601	0.0169050412453671	0.0153935432904338	0.023657669836539	0.0353132278177523	0.0177915709371867	0.025442934965555	0.0108027615322247	0.0207973219393546	0.015375106702993
HT29_G2_5B_3	0.0080096005105793	0.00216060881291273	0.0171316941895782	0.00255044636812217	0.0562586944548715	0.0293709983934749	0.0242851320825823	0.0113617196486113	0.0189680340848099	0.0225515381592239	0.00701115912854192	0.00489813629277259	0.00562143542995349	0.00520496956381931	0.0104954054289308	0.0435567697334007	0.00539951713780346	0.0068129302665395	0.00882924748994549	0.0166271076504084	0.00347032764981062	0.0102998227113408	0.00512218622536491	0.00886047355335209	0.00379107830987699	0.00569877324876331	0.022085938311613	0.00536461613406227	0.00329142389991816	0.00241648902589948	0.0151260639054088	0.021173657914455	0.0124203590193799	0.00493632620627346	0.0108729429492244	0.0104170600254488	0.0184249254596102	0.00682435358718416	0.00203098516129228	0.0101021759491279	0.008544129087119	0.00646596744734074	0.0122693021239428	0.00596897698765208	0.00663411350643859	0.00286078565356263	0.0072838538522132	0.01064006425035	0	0.0129962642511668	0.026444731617835	0.00192980915555045	0.00980850904127042	0.00666743994677068	0.00352060497722028	0.00706303881980459	0.0048232318723115	0.00897713381045275	0.0136007418025295	0.00860233943486305	0.00603024519469152	0.00378626514006186	0.0146279177289105	0.00848194774229772	0.00620364156279693	0.00672257288836176	0.00761839093633258	0.00877900625087998	0.0222640552730539	0.00432536669294536	0.016255112953132	0.00801311752119279	0.0107435022679303	0.018231230961401	0.0146085562426508	0.0262067754057698	0.00879926908238255	0.0153495878858119	0.00919082005151844	0.0117629154785087	0.00739893238718673
HT29_G2_5E_1	0.017603441498344	0.0113917438859831	0.0122403282339356	0.0133830992853467	0.0513191398896969	0.023573553819873	0.0175839216205091	0.0151581614338684	0.0119443574005658	0.0192323089190178	0.0131604426485508	0.0133694091459951	0.0107991651566529	0.0090464809960496	0.0164737719324023	0.0327243855244446	0.0149496004932947	0.0144367505056826	0.0216731343220724	0.012357858706907	0.0104785274884551	0.017233053701832	0.0102443553817032	0.0201331622526896	0.0156106101387546	0.0112845785302634	0.0338591401900952	0.0133744072328796	0.0155847347784768	0.0144814737533929	0.00659614084179897	0.025628236270402	0.0195883739407993	0.0145439460523343	0.0151032832411159	0.0110929113592083	0.0191387900019989	0.0178743150090193	0.0119226626597609	0.00987895547231012	0.0120372300448333	0.0143913458316516	0.00779949327250903	0.013513755781088	0.0100261605354132	0.0106205582044559	0.0178086147370876	0.0165918012849606	0.0129962642511668	0	0.0199914101016615	0.0140704141803472	0.00370886829674866	0.0102156967985514	0.0143662761335444	0.0194114971676713	0.0152630929849191	0.0112800684890548	0.00980180007416804	0.0115809969553614	0.0186638003716974	0.0151250461069431	0.0243821340119928	0.0161607887213735	0.0130844069454025	0.0186589622558352	0.00902725499968254	0.0213614734906542	0.0128324435791582	0.00986057503544632	0.0221989851580276	0.012881242308817	0.0234024496290053	0.0294348917281053	0.0118371214878703	0.022969284573503	0.0125647816782232	0.0182234385365685	0.0071384479096809	0.0198947462390685	0.00727471268374513
HT29_G2_5E_2	0.0338006730445119	0.0250781177725991	0.0094391949650885	0.0249543175333565	0.0340901273475879	0.00363212912530812	0.00388889739218579	0.0215972131919981	0.00861961448681071	0.00690701703885155	0.0206447266878395	0.027815548979106	0.0240769532881619	0.0217669869119499	0.0322819608729064	0.0209081160006092	0.026555804911929	0.021902333891867	0.0341592109195601	0.0322818178439139	0.0252478061985534	0.0216628832029528	0.0267412000902488	0.0349357440680152	0.0294269464319938	0.0272138648829538	0.0458891646159904	0.0299192527154017	0.0293777231636098	0.0283797514636673	0.0140187352292607	0.0206303883717954	0.037483564768542	0.0306083482809428	0.0336852997668579	0.0165175104032792	0.0130583647731615	0.0260065069125713	0.0255811734113079	0.01640437431508	0.018491087159148	0.0229504930665081	0.017917964787441	0.0263195276953761	0.026600753922285	0.0254047835199113	0.0279520092483092	0.0344323162868545	0.026444731617835	0.0199914101016615	0	0.0281989337435971	0.0212257799513665	0.0250997515207694	0.0248942195567206	0.0311693676015272	0.0257189095462569	0.0204476084058015	0.0145228776493895	0.0194233672332259	0.0312762395206152	0.0255006249114819	0.0407067267307077	0.0248890491092446	0.021520687841341	0.0330143003995822	0.0246333324285365	0.0344010720168151	0.00828511156837623	0.0241724316121167	0.022726832062927	0.0308781585612529	0.0324857666682564	0.0427012369132583	0.0125504376311815	0.00650627426661986	0.0189860874735192	0.0158264042248463	0.0242186261819777	0.023475934597153	0.0200412684398367
HT29_G2_5E_3	0.00671383168454688	0.00384592663473109	0.0188344180039685	0.00429289788539788	0.0576240750730447	0.031138789917694	0.0260989517877754	0.0131028543996977	0.0207346241704406	0.0242176816947525	0.00863126601262541	0.0055189841601987	0.00610467493823433	0.00666682477038009	0.0104376184854087	0.0450246778745644	0.00658243720591328	0.00852021991528001	0.00764860211713226	0.0163457949895725	0.0040077662161843	0.0113990765791307	0.00562246335730364	0.00759925023536967	0.003477676216332	0.00628381090070422	0.0212466294907487	0.00469335531434017	0.00161365685722103	0.000820622154600502	0.0167542314450155	0.0227676593428228	0.0109692369795053	0.00340451326314363	0.00999726863402768	0.0123098560523051	0.0202369008753801	0.00765443152995778	0.00363136139535738	0.0118208548845504	0.0102633230479098	0.00819978629484734	0.0133342180748902	0.00714564355522689	0.00729137823947216	0.00407706819502019	0.0081445171726034	0.00971394823278619	0.00192980915555045	0.0140704141803472	0.0281989337435971	0	0.0110027613009186	0.00783699192097245	0.00502083734668867	0.00686098613265934	0.00617758098087367	0.010823652215067	0.0154608174665591	0.0105276606590638	0.00475415010374637	0.00504487757768611	0.0127328864475088	0.0099392615619509	0.00804076339504287	0.004975909280157	0.00874882708966776	0.00766323822220663	0.0238473013401333	0.00508666113634709	0.0178023987879307	0.00738132826071852	0.010545664589408	0.0173435240419159	0.0162026719208096	0.0279790154332881	0.0107055012695731	0.016997630006917	0.0101893844511734	0.0131371973319755	0.00880629049279967
HT29_G2_5F_1	0.0144345588518722	0.00800585503128736	0.0127694244654626	0.0101087311375902	0.0530735430509304	0.024684109435317	0.018583856401404	0.0121480905578948	0.0128108476211374	0.0197331124128684	0.0107940406897041	0.00972279231589908	0.00896331306900969	0.00657853382724411	0.0131146519700829	0.0356759849281684	0.0113096870740039	0.0115609039522809	0.0184467665503672	0.0122660361485382	0.0078645294199849	0.015276273340685	0.00686683703751745	0.0167885184676862	0.012136785503333	0.00774133356029622	0.030262243386871	0.0102026237729408	0.0125870579558027	0.0115203292573215	0.00746009529087128	0.0235864885469073	0.0169698912592661	0.0116179195539687	0.0126568709138954	0.0091929763442296	0.0179877176794252	0.0148860324342643	0.00848624007114904	0.00856553681825819	0.0100491308468471	0.0111705269261675	0.00858715862123741	0.00981162305070383	0.00656065398546815	0.00723239076852569	0.0142102279666604	0.0137732234505661	0.00980850904127042	0.00370886829674866	0.0212257799513665	0.0110027613009186	0	0.00653420244864415	0.0111852695425157	0.0158721680986882	0.0118015966873412	0.00822971991825635	0.00873212398787737	0.00878744670718306	0.0156831963801216	0.0119398871917475	0.0218359198883034	0.0126914421677139	0.0101635340091247	0.0156359838140549	0.00542212709802155	0.0179987821500814	0.0149842945675301	0.00748971071285106	0.0194866454374027	0.0101271937559694	0.0200814004871922	0.0258787092375521	0.0118893195865577	0.0233034287987318	0.00999129779616598	0.0167750890018036	0.00391355581153808	0.0170245384287902	0.00546099722219994
HT29_G2_5F_2	0.00976448606062177	0.00473940245107045	0.0164905056050615	0.00671080859515309	0.0572838917505159	0.0282577427173364	0.022195847506625	0.00877565205934487	0.0167601223793133	0.0228313799748349	0.010114236596625	0.00378943543997594	0.00983372926556727	0.00730166492658082	0.00738130506487199	0.0413403978860837	0.00573651072091759	0.00925537710476092	0.0138689311212169	0.0140047448089933	0.00728183096412561	0.0147025229851436	0.00348728963270741	0.0115667045456651	0.00709296992275315	0.00258030081041227	0.0240867351241124	0.00624248405162174	0.00933157836075104	0.0086157264967267	0.0122187946839007	0.0218556945426822	0.0133587853688123	0.00840801443267133	0.00987965817917324	0.00988570656106664	0.0184818373954733	0.0116805299967769	0.00471487287044855	0.0106546932772843	0.0104306192567419	0.00771830990664911	0.0133365836674045	0.0036747631672537	0.00242554228916668	0.00421352014934979	0.00867752032057445	0.00982712346906894	0.00666743994677068	0.0102156967985514	0.0250997515207694	0.00783699192097245	0.00653420244864415	0	0.00791449927815792	0.0104226261965696	0.00722266949202071	0.006001358629064	0.0107943003691612	0.00737973777150857	0.0121236582318878	0.00849141175567044	0.0184241319964877	0.00775661432209253	0.00807460329103479	0.0117331967837377	0.00145027583901945	0.0129291906634054	0.0202044695725327	0.00777962927628246	0.0163797371379534	0.00725594057496272	0.0153515647290813	0.0197332864361635	0.0152152405911503	0.025871753651572	0.0088737147779751	0.0169664220684126	0.00385372849477171	0.013878795362584	0.00815610154569051
HT29_G2_5F_3	0.0106276846305205	0.003959805762102	0.0158541904622854	0.00132315393043272	0.0545144863270231	0.0275676906302284	0.0228150928200234	0.00930642317861274	0.0179217975964008	0.0206088074322618	0.00474553627548149	0.00645242308663666	0.00720974218478624	0.00585720462052521	0.0122518963328804	0.0431264331780936	0.00459356860332384	0.00363859995872494	0.00936884420411081	0.019736433577321	0.00611341364738278	0.00783867432695926	0.0077979209162422	0.010594645089421	0.0054571905037055	0.00790329709654298	0.0220917302193961	0.00849789506350918	0.00566147700486619	0.00519090858585713	0.0149390432986441	0.0177504573099242	0.0154488757493209	0.0082546485704773	0.0140814795886279	0.00862731709730276	0.0156119759118313	0.00389960738649237	0.00386974852157311	0.00890406842602173	0.00661743097763685	0.00360415004017121	0.0127655455618338	0.00613407219092978	0.00885431434726179	0.00527345281501871	0.00558849215148406	0.0135766036824435	0.00352060497722028	0.0143662761335444	0.0248942195567206	0.00502083734668867	0.0111852695425157	0.00791449927815792	0	0.00670736044518529	0.0026299124369048	0.00772186938098223	0.0124674334650656	0.00678808312928365	0.00702169828959924	0.000791856700166371	0.0171128421400078	0.00635349392336435	0.00355721005077667	0.00876255529964475	0.0090238523058435	0.00952045943828645	0.0217525005976033	0.00638366006292188	0.012965168540007	0.0112346383360279	0.00919595744196009	0.0187308576192002	0.0133382403395088	0.0239373104893086	0.00646321882062641	0.0124415882934232	0.0108914385014883	0.00826433059165945	0.00793748052989205
HT29_G2_5G_1	0.00772443703989271	0.00811054094860135	0.0223518078247305	0.00684931873084895	0.060811423963874	0.0337523297429909	0.0288478417528667	0.0122515857722495	0.0240249275082634	0.0269665432922852	0.0113279738250505	0.00691061666006	0.0123806655806896	0.0118571556863242	0.0101142370132718	0.0494985866310283	0.00555338121704773	0.009460378282379	0.00495760920182439	0.0213649589868372	0.010474805744501	0.0132512402315088	0.0100566871460516	0.00574937526688738	0.00428278101978073	0.00936836781653303	0.0154231822219716	0.00857689150130638	0.00642070810843948	0.00706222876287332	0.0207395413762473	0.0208801898826686	0.0127359395799308	0.00828753324654987	0.0132521376761166	0.0147270317578718	0.020917885761768	0.00703573189779351	0.00753133538738218	0.0154986660774941	0.013232401632705	0.00830100739844333	0.0190484918373732	0.00731083845203337	0.0108427689837681	0.00888990662879993	0.00422626204378655	0.0116875636707107	0.00706303881980459	0.0194114971676713	0.0311693676015272	0.00686098613265934	0.0158721680986882	0.0104226261965696	0.00670736044518529	0	0.00549240374764212	0.012116049178798	0.0180215717212431	0.012118255604932	0.00589342897271278	0.00616657818223709	0.013699672285879	0.00790388240914506	0.00970014036424043	0.00637215596594731	0.0118279405041558	0.00404339916370178	0.0280473097686174	0.0113719435180272	0.0150907155632309	0.0114057298928497	0.00562567397909792	0.0120731354903181	0.0200029663908211	0.0298939427072369	0.0122207017518302	0.0179802327319943	0.0140461604697302	0.0109958259606125	0.0140260449191193
HT29_G2_5G_2	0.0102321644404794	0.00470459826809482	0.0169749679985938	0.00278396043427597	0.0560532114221184	0.0283552552552296	0.023359395322293	0.00774080746767764	0.018569787921791	0.021777128919935	0.00661266890471726	0.00541083643646597	0.0094963186112143	0.00765404115518961	0.0107512365304949	0.0441715331830308	0.00235641018560871	0.00443182007223038	0.00939711134200173	0.0201218897622023	0.00784998342192613	0.00979147181964896	0.00791331304281104	0.00992693635538438	0.00496953624474011	0.00741600309046771	0.0205914679146415	0.00850473996962483	0.00682154966257975	0.00657145653381428	0.0155750746870045	0.0173254579081325	0.0152582508029275	0.00886357381766969	0.0139285004799197	0.0092541048773354	0.0159480898108698	0.00494094672354114	0.0043589110057005	0.0102932781467467	0.00816722404822136	0.00292526426505236	0.0147256856207902	0.00442471124767138	0.00853598923964842	0.00591113738017812	0.00313824244722763	0.0130750854863662	0.0048232318723115	0.0152630929849191	0.0257189095462569	0.00617758098087367	0.0118015966873412	0.00722266949202071	0.0026299124369048	0.00549240374764212	0	0.00699290118520129	0.0126237771471514	0.00666319610687377	0.00800543502571331	0.00265718438636936	0.0174936493815319	0.00406762974474818	0.00439169163201616	0.00926509834174939	0.00854235119440036	0.00905876409644457	0.0227244295207378	0.00830602940044227	0.011812027610259	0.0112547901683011	0.00877281070983845	0.0171947415325668	0.0148514656799664	0.0246922610555858	0.00675873936509226	0.0133089219657368	0.0107508839712426	0.00777117176374202	0.00956776546905332
HT29_G2_5G_3	0.0146525824979246	0.00711392031136043	0.0123758664807381	0.00725302893867096	0.0528187162251622	0.0233124600204445	0.0175357273432815	0.00400353828852416	0.0126892126740299	0.0180194663525833	0.00763598825864926	0.00805859424424971	0.0111950396551229	0.00761528534534422	0.0123678145085085	0.0383979085425367	0.00669058361237924	0.00637178905235893	0.0161937732770758	0.0191009548503069	0.00984329932267072	0.0120978573265022	0.00875191957892664	0.0155146159902042	0.0103132468202787	0.00826737377094802	0.0263688265115216	0.0114472561532017	0.0121577789117919	0.0113917233708109	0.00973301040184868	0.0163597575457342	0.0189259446405328	0.0128829719023918	0.0158195451614912	0.00512833011232985	0.0127276627409408	0.0105456152428694	0.00727216565658047	0.00738167905429662	0.00717296189517998	0.00512084594177418	0.0126420522321308	0.00605523161578487	0.008294568606488	0.00760692423213601	0.00868045472354855	0.0156294487701497	0.00897713381045275	0.0112800684890548	0.0204476084058015	0.010823652215067	0.00822971991825635	0.006001358629064	0.00772186938098223	0.012116049178798	0.00699290118520129	0	0.00626097598931181	0.00229746144811252	0.014332018517278	0.00837335535560073	0.0229589514198805	0.00563357954861524	0.00534671908470655	0.0151600328281003	0.00640747695888844	0.0156411909180508	0.0171178876574716	0.00970691577454601	0.0114930272077833	0.0130466403526877	0.0155479622230778	0.0226868917651782	0.0115693246004854	0.0204936746891348	0.00414507164343545	0.0119278458387621	0.00789820006111643	0.010055060926676	0.00792594018669958
HT29_G2_5H_2	0.0200338240508238	0.0117706290984602	0.00717832752454119	0.0121225250063234	0.0476668853886623	0.0176101530349449	0.0114813053742843	0.00849017904102697	0.00647531523795249	0.0132842277665165	0.00995424710591711	0.0136875914382446	0.013348382737099	0.00986635663016692	0.017804426682696	0.0322181364308917	0.012781666513094	0.0102006790739123	0.0216524989225626	0.0207739942831977	0.0130902061330294	0.0137279384241006	0.0130370496395117	0.021284931116513	0.0158993931833578	0.0131223441040424	0.0325848781862669	0.0162684314915424	0.0168658822272998	0.0158972157664845	0.00479968149812989	0.0166517589970441	0.0238411600283956	0.0175296327947308	0.020092926422974	0.0046292748567505	0.0103199099153582	0.0148911738495434	0.0121761604794021	0.0062395513276516	0.00812416485021246	0.0102025904267483	0.0108222967107402	0.0120896916495015	0.0125917968435506	0.0120122881046326	0.0147054909669712	0.0204836914878475	0.0136007418025295	0.00980180007416804	0.0145228776493895	0.0154608174665591	0.00873212398787737	0.0107943003691612	0.0124674334650656	0.0180215717212431	0.0126237771471514	0.00626097598931181	0	0.00603229824850733	0.019200077814631	0.0131879310668234	0.0279550324674872	0.0115545975480967	0.00927130511673219	0.0202730843915735	0.010437715226623	0.0213740197969522	0.0111050628402652	0.0124128922736914	0.0139891044911985	0.0173121296661986	0.0208644467464573	0.0289273017648992	0.00798221831532131	0.0156897847429595	0.00673248984410376	0.0109857103641339	0.0105396001181185	0.013557434385908	0.00867340061867135
HT29_G2_5H_3	0.0152584480577917	0.00702553904122074	0.0110381831362472	0.00660605072480385	0.0511401318541291	0.0222000513696138	0.0168209592970778	0.00488111250136703	0.0120595217355767	0.0163640118878461	0.00561958272567013	0.00893744929150668	0.0101797237384965	0.00666738902147715	0.0139150503209884	0.0378847501285497	0.00714524396789517	0.00465242103093639	0.0158667584886756	0.0201413736540613	0.00936380328644389	0.0099488280379017	0.00948433940775453	0.0159284613542526	0.0105244248293982	0.00931626876673048	0.0268388267527834	0.0120545267000008	0.0117567156564041	0.010961214244115	0.00963389113337824	0.0150912268203608	0.019697010299924	0.0130412277372134	0.0168319890921686	0.00326170128828566	0.0111381408145263	0.00921695183047647	0.00727284355654832	0.00559129327541841	0.00500726819214727	0.00418210347256434	0.0114631809837702	0.00714291512386034	0.00944517188676691	0.00775893596921399	0.00882522921340055	0.0166989232109997	0.00860233943486305	0.0115809969553614	0.0194233672332259	0.0105276606590638	0.00878744670718306	0.00737973777150857	0.00678808312928365	0.012118255604932	0.00666319610687377	0.00229746144811252	0.00603229824850733	0	0.0137300224084296	0.00744587377013889	0.0230583303078408	0.00604853015899755	0.00368475624109454	0.0149916318854956	0.00784794736212644	0.0156066332919182	0.0165246938383549	0.00903137719622546	0.0107527411635131	0.0139050283475794	0.0148730935652253	0.0233540230328219	0.00982551128493928	0.0190735724320032	0.00188079690406542	0.00982770813167772	0.00923454753844532	0.00869974334267132	0.00700534844925247
HT29_G2_6A_1	0.00789522472373061	0.00813030467676382	0.0220248045164546	0.00717212344802733	0.0592352280009283	0.0339502727299003	0.0294487728472546	0.0157389346667175	0.0243969455152524	0.0265556926198153	0.0107474639430667	0.00905042307819561	0.00926698382736757	0.0105560453687984	0.0131138496072811	0.0487783599444092	0.00896501011636104	0.0103723262368588	0.00377461179648941	0.0202922312393017	0.00825937543500437	0.0117275042516368	0.0102072524190305	0.00686528093565746	0.00562302319124477	0.0105399432522832	0.0185563779405562	0.00834542268955276	0.00321027185894407	0.00422038195250777	0.0209432696672274	0.0232853650226348	0.0120166403056651	0.00629363413188624	0.0129300368747988	0.0154395158769594	0.0221004764579774	0.00713955059422997	0.00781559350162306	0.0150158636729399	0.0128273778946148	0.01036573660082	0.0167840335191878	0.0103772480964626	0.0117536677670097	0.00869833154789377	0.00894462001971656	0.0121200342904211	0.00603024519469152	0.0186638003716974	0.0312762395206152	0.00475415010374637	0.0156831963801216	0.0121236582318878	0.00702169828959924	0.00589342897271278	0.00800543502571331	0.014332018517278	0.019200077814631	0.0137300224084296	0	0.00649356443679442	0.0109084562306513	0.0118751442105952	0.0105267706311376	0.00314445211133403	0.0132205339408642	0.00495341109258136	0.0276755796846945	0.00909289381673461	0.0185301135785373	0.0109983091440272	0.00735683888483517	0.0153631662210296	0.0190753094088751	0.0302428543763093	0.0134573522301773	0.0183361698558493	0.0148571028188798	0.0133463752612871	0.0127720886267316
