	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6E_1	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G2_5A_1	0.0141083324385673	0.0167033089230969	0.0127374930205067	0.0100354066053863	0.0163300258763193	0.0180947966764241	0.00844430086137527	0.012224550788697	0.0152368684877146	0.0195879878697788	0.0230648417471562	0.00961125711455079	0.013390279276547	0.0371572707504217	0.00690999901080496	0.0449571598843684	0.0176904567053965	0.0256314776753307	0.0109837734078216	0.00546034868843267	0.0141098366982584	0.05762250715375	0.0140792729344915	0.00838855432146609	0.0147284177876574	0.0142393283109594	0.0124906216042412	0.0303867788938216	0.0422614508321057	0.0220689208131754	0.0121954103328222	0.0107488533020263	0.0220402219601538	0.0132586720266208	0.0154107492645	0.00707592263825795	0.0137183023816888	0.0293934951275208	0.0328800554212169	0.00860178438904735	0.0156776161582312	0.00621164426957276	0.0212060617499161	0.0169410653988036	0	0.0274825442068844	0.02056620705836	0.0231280483551892	0.0196863833717522	0.0155788287956089	0.044604296624202	0.0153832312202135	0.0272120640256115	0.0144319408255322	0.021254890545064	0.0176337172882289	0.0180275148087938	0.0124466669918952	0.0189787902935216	0.038605320247104	0.0424819144023066	0.0117126377285004	0.0288747060669364	0.0102609997767493	0.0267993858671245	0.0205205061889598	0.0238466832510407	0.0116184990808611	0.0159030852859835	0.0700015049324124	0.0380211699779133	0.00854848098255671	0.00853194057452353	0.0251168590842408	0.0103073965545729	0.0406038915672963	0.0376566341103447	0.0260557066540088	0.0106917824575027	0.022021958143814	0.0143627325300728	0.0202545947983996	0.00837786658023335
HT29_G2_5A_2	0.0341709075810488	0.0424745564951928	0.0204427013479072	0.0230263395969139	0.0127004537611426	0.0148940895708375	0.0267533450105443	0.0261854635883427	0.013674943208542	0.0195734673051324	0.0490724876768708	0.0349359060443447	0.0182832239054174	0.0113221212132331	0.0267133545775851	0.0685820865805499	0.0137687303007957	0.0509544442560732	0.0323564575749079	0.0250157498395512	0.040487276592354	0.0308430130980228	0.0408006783660943	0.0199481911084461	0.0215281783480469	0.0381265050027176	0.017477120086834	0.00814384924457977	0.0153467548327377	0.0491357918496447	0.0282557398365944	0.0379159224902901	0.046110089057781	0.0244645616561414	0.0180001774487894	0.0224753756927601	0.0197265700868855	0.00670315649632238	0.00668367822234669	0.0211708374844986	0.0135050894556591	0.0246541139029035	0.00986246877307584	0.0437580280552985	0.0274825442068844	0	0.00822074732845951	0.00735788171783316	0.0451707353228791	0.0130928820533703	0.0179399628095922	0.0311336338160343	0.00569354263489103	0.0404107214206715	0.0110504641656051	0.0316787339109949	0.0139104238984542	0.0297251872423926	0.0443434869914913	0.0117950400886951	0.0152260910070573	0.0201363997760093	0.00562011969305947	0.0344052157664202	0.00353864727162041	0.0474545056422183	0.00878786559333229	0.0376216357859668	0.0126504994752417	0.0426210989932807	0.0109906102519008	0.0285217678791784	0.0232042698266101	0.00510277875407365	0.0175693170039027	0.014646731985862	0.0107853267370098	0.00474210700424554	0.0174330895082081	0.0476621651443759	0.0405770349400487	0.0101986610635109	0.0292933386858304
HT29_G2_5A_3	0.0272474493745571	0.0347198097059111	0.013559985802805	0.0169455787522626	0.00729675955973269	0.00702897053580848	0.019047300939878	0.0180279377602701	0.00719888078541518	0.0152308802193656	0.041208177137593	0.0275277360501045	0.0110461280414222	0.01722821578543	0.0192609729804124	0.061359065857561	0.00592456112079531	0.0443192142646489	0.025161985919757	0.0177364596345512	0.0332314509795289	0.0386690849460165	0.0337485603658871	0.0126965929251289	0.0163077882347313	0.0319069595027403	0.0107284866437437	0.011026884230621	0.0234312009718073	0.0419650665342116	0.0223870227546355	0.0307703552311722	0.0393093112730488	0.0165586118115847	0.0138065995613694	0.0164227794404848	0.013954112497775	0.0111090862724813	0.0128731303818588	0.0134333832308184	0.00586959136072726	0.016958847371775	0.0100955363220792	0.0362223333978726	0.02056620705836	0.00822074732845951	0	0.00567062275955452	0.0372472450893979	0.00591789428330414	0.0242806984026828	0.0244971575412067	0.00726470888261906	0.0328228356682454	0.00604546318350029	0.0240070122291181	0.00776733324371737	0.0219318195006911	0.0369263273154298	0.0183695787780363	0.0232001931507621	0.0141194646781898	0.011761522592726	0.0269187656964427	0.00728496080175677	0.0404459959747784	0.00477193891473184	0.0307048991592935	0.00507235947518755	0.0501518335331356	0.0182188742298715	0.0223324644794839	0.0168106190550018	0.00896250007012879	0.0103113993305164	0.0201456972784916	0.018315317537086	0.00827527651444357	0.0101435752474157	0.0406091841538337	0.0333716930935095	0.00778036241424456	0.0213739505367628
HT29_G2_5B_2	0.0276389942114023	0.0371825310985769	0.0139013171971638	0.0171704495577695	0.00748528670688978	0.0110014775718076	0.0209508094769219	0.0209806875750944	0.00818904686091571	0.0125612781486159	0.0438955170050175	0.029813589135645	0.0122230027485506	0.0141805896665723	0.0219091012592042	0.0620353453639988	0.0106531516810243	0.0451097652721563	0.0262004985503364	0.0202138861860096	0.0351054051216059	0.0369502404751501	0.0355756533085144	0.0152889618612977	0.014922894838797	0.0325248047372848	0.0143026861694645	0.00765362139142981	0.0213249868807196	0.0438737438690735	0.0220901039106498	0.033001700701018	0.0398799742952619	0.0185971775480383	0.0124712509648105	0.0189727001362276	0.0132028648500876	0.00652380266913561	0.0120674814783409	0.0160645923500442	0.0106285222091752	0.0202388012150307	0.00976222188468105	0.038672714417072	0.0231280483551892	0.00735788171783316	0.00567062275955452	0	0.0402057617781112	0.00892178505594268	0.0235917541798955	0.0244128427113787	0.00950238950289436	0.0351573013241269	0.00423690631184837	0.0253453300091065	0.0133562921550106	0.0237400271905341	0.038576046967192	0.0177226044045823	0.0212409337119445	0.0141442002288141	0.0119453924313546	0.0285955433833013	0.00880170813877128	0.0421766501881898	0.00539873775481509	0.0321605309392182	0.0080993102082485	0.0480562776021368	0.0175762141554505	0.0229707789916488	0.0178900938659196	0.00844754125280906	0.0136178101953929	0.0183716033641794	0.0153431928932936	0.00980475381616546	0.0135905923805213	0.041753973389042	0.0351333769829714	0.0107938810342508	0.0239322116881364
HT29_G2_5E_1	0.019378909330876	0.00585605637764695	0.0275830964531107	0.0265349553349311	0.0340633020571834	0.0321508104235344	0.0197490509821763	0.0205920769612577	0.0325300163804807	0.0344827348221815	0.00447503939492707	0.0131966581327199	0.0286187351142994	0.053681056660937	0.0197352226467315	0.03197913579528	0.0326432997756744	0.0199772299232455	0.0177251743916887	0.0212539790001429	0.0110860157319159	0.0754273818076265	0.0124971033242454	0.0257418030740925	0.0304051851505055	0.0197343040019382	0.0290676560991825	0.0465265521463658	0.0603397548635324	0.0124019604398283	0.0251900515539886	0.0119553191941311	0.0181095265867825	0.0232679329509391	0.0330993400827804	0.0257256676377906	0.0299162651197643	0.0466870325668895	0.0496963143248989	0.0242394548258535	0.0320262853838969	0.0207439020881748	0.0402414189686962	0.0067433696051641	0.0196863833717522	0.0451707353228791	0.0372472450893979	0.0402057617781112	0	0.0325525952250259	0.0607590275271868	0.0232092775072818	0.0435126198351251	0.00846080354259201	0.0371159068787136	0.0208063584095094	0.0335943887501262	0.0186813549715854	0.011224611387982	0.0551969921449171	0.0602989875408987	0.0285696928735475	0.0470724007524271	0.0138722837424848	0.0439272418909875	0.0134180234628671	0.039409046832652	0.0146750037976153	0.0327409610423539	0.087170815502261	0.055155771725837	0.0227569474606791	0.025238105235843	0.0435896390346939	0.027843323197393	0.0563805936566025	0.0552532933323378	0.0437190329623426	0.0279910167751948	0.0149803869075559	0.0116989957620479	0.0379796753328474	0.016442912316619
HT29_G2_5E_2	0.0223163415665145	0.0295749665735408	0.00989419765610168	0.0118886408972938	0.00640205205263501	0.00609671538177578	0.0141654961105613	0.0138658354239712	0.0052425495995961	0.0125621925161411	0.036388744590972	0.0220268805680237	0.00826989640059975	0.0221295613766586	0.0154626908278792	0.056181426324075	0.00500784118723433	0.0390453036580291	0.0207016253715275	0.0135867017207393	0.028426367316908	0.0439020281385342	0.0283457143896405	0.00851861618510248	0.0128033041275771	0.0269886924690832	0.00906983872049123	0.0158411259950855	0.0283886274334751	0.0366666096680601	0.0183743429518004	0.0258497437656076	0.034191623885361	0.0123188588140675	0.0116146655243647	0.0127837973511174	0.0099037169108748	0.015137484154814	0.0185798685388212	0.00869421040650963	0.00349064882155647	0.0119910127158825	0.0116483364256346	0.0310236382744975	0.0155788287956089	0.0130928820533703	0.00591789428330414	0.00892178505594268	0.0325525952250259	0	0.0296097620192977	0.0196045601829133	0.0128034314779948	0.0275028762216325	0.00777916556044151	0.0198826090338235	0.00802086565085849	0.0170793010889176	0.0315374023615035	0.0238404180614803	0.028251260801864	0.0105254381013467	0.0162836976907935	0.0218708870065638	0.0126073117233356	0.0351337965621193	0.00880157515355581	0.0256328066267144	0.00175878233571205	0.0554047230365576	0.0234685518119398	0.0179419410519824	0.013066387172359	0.0128003518301377	0.00575197504107331	0.0255783789716115	0.0229719364724332	0.0131166702769523	0.00644194319151042	0.03555494008396	0.0285833129463389	0.0104703967430027	0.0165253811342509
HT29_G2_5E_3	0.050728887855352	0.0585545787970797	0.0369330131128561	0.0403549541718377	0.0300966507819341	0.0288949903274284	0.0429920064177066	0.0409120561597791	0.030801133242018	0.0351148221508727	0.0648919781982804	0.0514475261313988	0.0345813318450583	0.0121518427901944	0.0431422221543614	0.0844241074702794	0.0282774378448369	0.0683070071441151	0.049064382855557	0.0418365504150473	0.057449968835281	0.0185226739543684	0.0579016892236945	0.0368903444348204	0.0384847778812926	0.0557581801530329	0.033761569263835	0.0178544967534105	0.011373996561521	0.0661505757215058	0.0455458864400959	0.0549596957889107	0.0631427228278301	0.039379813038426	0.0354460335965086	0.03975578238364	0.0366829783720452	0.0192579999070233	0.0128578142071794	0.0376155051676635	0.0292897434588867	0.0408249127906244	0.0271360690931431	0.0602426915468701	0.044604296624202	0.0179399628095922	0.0242806984026828	0.0235917541798955	0.0607590275271868	0.0296097620192977	0	0.0471778986286381	0.017565247856673	0.0567577153543354	0.0262644107130148	0.0458712913548476	0.0281050226853345	0.0450880329124077	0.0608472460849014	0.00636426926016226	0.00945508852594508	0.0374535833101049	0.0184715049037631	0.0510218050979268	0.0179864055767778	0.0646422023746119	0.02239296134311	0.0549257084285381	0.029209711177465	0.0272993600669495	0.00775058662947929	0.0460821340818113	0.0405543692396234	0.0218653163991952	0.0343611569608871	0.00809879434872582	0.0120697157056457	0.0196722188728137	0.034139566581273	0.0647447797761227	0.0575873774002738	0.0262289780604763	0.0452056230110932
HT29_G2_5F_1	0.0053703512379508	0.0183657246175423	0.0121539801969607	0.0102788416576985	0.0200450897848154	0.0209851032179296	0.00963143331787078	0.0139949554664902	0.0187664253916805	0.01381064066463	0.0252757008867844	0.0131093826596794	0.0154180396315744	0.0373071528209813	0.0159854726507674	0.0378048009984851	0.0219443612360987	0.0233710455933364	0.00978476242857253	0.0151861478827517	0.0176313380252858	0.0611490513975605	0.0168299183002394	0.0161768471762237	0.0119682202892241	0.0150277480091648	0.0214632235237085	0.0305934235963127	0.0453990517986935	0.0238814456111229	0.0109700326587495	0.0176545417827764	0.0173840498771053	0.0116750550500077	0.0175103432428108	0.0193365986586818	0.0120597395885674	0.0298660917316328	0.0362387062348147	0.0141610354849726	0.0216061657944361	0.015119366478817	0.0272714354729804	0.0202414475005962	0.0153832312202135	0.0311336338160343	0.0244971575412067	0.0244128427113787	0.0232092775072818	0.0196045601829133	0.0471778986286381	0	0.0315898452657874	0.0164762270370859	0.0214171701284627	0.0101132972640449	0.0258688998813159	0.00868439229714659	0.0168660378189987	0.0417107181650029	0.0453991563316054	0.0137754442726442	0.0346887105515824	0.0103866263699043	0.0315430305222566	0.0223713691853702	0.0251299711318048	0.0144790390376823	0.0198149031850956	0.07172614682315	0.0416516905038025	0.0124395078272386	0.0145130539796684	0.0303330974451983	0.0180096382884436	0.0415388954194391	0.0389548949963171	0.0319564374149659	0.0187936123640553	0.0204698267984476	0.01748541389714	0.0280573528452318	0.0118561012756814
HT29_G2_5F_2	0.0344574617022961	0.0413633370832332	0.02067175914696	0.0241347365046441	0.0138800248414871	0.0123973557146712	0.0260392202045136	0.0242383583038204	0.0142195993231891	0.0214613814524031	0.047631201766225	0.0343291696970553	0.0179762524209839	0.013265008365451	0.0257350567132493	0.068382941261488	0.0113422665278218	0.051493183682867	0.0322348393926906	0.0244162568286957	0.0400885274682295	0.0325635204051856	0.0406872771882474	0.0195233925550759	0.0232229384112062	0.0390150605904484	0.0163970555814897	0.00959065758924795	0.0182234256758126	0.0488383432362397	0.0294415152112059	0.0375008878598027	0.0465324268031979	0.0230900713268728	0.0201728126708342	0.0225644756203514	0.0210372117234707	0.0107342620936062	0.00721812183098624	0.0203597872529751	0.0119347031237637	0.0234539892443745	0.0130690809023422	0.0428921184814878	0.0272120640256115	0.00569354263489103	0.00726470888261906	0.00950238950289436	0.0435126198351251	0.0128034314779948	0.017565247856673	0.0315898452657874	0	0.0395673234563489	0.0114559163675833	0.0303559636728567	0.0110252012650275	0.0286726542504259	0.043907002751014	0.0117619474673634	0.017672414215489	0.0211650572230508	0.00849561852667767	0.0339489797550795	0.00276328009820453	0.0473786080772925	0.0075500916863571	0.0377436336781407	0.0122507380560977	0.0439355409795667	0.0117991788426445	0.0293636218518602	0.0236892822358916	0.00895924298693582	0.0169717011379177	0.0146446606053037	0.0141664225367904	0.00558978408137887	0.0166575605259331	0.0477121901318172	0.0402603495321035	0.0101332421982533	0.0280756395152419
HT29_G2_5F_3	0.0129283733617724	0.00299179129656506	0.0224281247524738	0.0198777358941503	0.0290836344869199	0.0282442892660959	0.0146217399978488	0.0171613024266687	0.0276259127068385	0.0281995525574135	0.0104127649946098	0.00581002803938882	0.024145394414201	0.0489454991792448	0.0165427234890889	0.0318624025236866	0.0286239370680195	0.0163302661677606	0.0128902480832515	0.0171405433527563	0.0080353521882818	0.0710746329209196	0.00581878068859389	0.0211528003640174	0.0242571159133577	0.0136696097053817	0.0255619144815882	0.0419712360642055	0.055562690965141	0.0106697007259821	0.0193744800725809	0.00782127982538086	0.0134854103833826	0.0188896265980066	0.0274790548393391	0.0213025568585688	0.0237855220253838	0.0415020736781646	0.045595494934472	0.0195374037069779	0.0277204511045419	0.0162487864452108	0.0351830049182389	0.00431908103746893	0.0144319408255322	0.0404107214206715	0.0328228356682454	0.0351573013241269	0.00846080354259201	0.0275028762216325	0.0567577153543354	0.0164762270370859	0.0395673234563489	0	0.032331803587547	0.0169394471257857	0.0300941650856794	0.0136853279079145	0.00603956987006045	0.051099591854036	0.0555925095079421	0.0230812117965089	0.0425974705403256	0.00792574964318986	0.0396650983760045	0.0103027617131318	0.0349726581771746	0.00873695454186196	0.0279274319098107	0.0827792678221556	0.0508350925895911	0.0170207019139885	0.0203183707330825	0.0387960150150949	0.0231328248022558	0.0523173638825844	0.0501667371308083	0.0394941393366343	0.023656848637918	0.0122268619790442	0.0085444779534825	0.0340453642841348	0.0120338001958115
HT29_G2_5G_1	0.0246630778180533	0.0341859721543519	0.0108729685688106	0.0152969018532955	0.00690736205448872	0.00839950253698791	0.0178417453219699	0.0175367575086858	0.00667598791705588	0.0106063577411779	0.040792008210581	0.0272132878613751	0.00917612737635559	0.0168611873810401	0.0193411344484159	0.0587946971714639	0.00883639302158972	0.0426666402660963	0.0232217599450281	0.0178928878266088	0.032445090456901	0.0404748174864006	0.0331655325833185	0.0132744462943631	0.0130204343796539	0.0304659032276238	0.0129756503592817	0.00967809054179578	0.0250916773093301	0.0413213732707954	0.0199623854229113	0.0306217626903753	0.0371590808082042	0.014975337200362	0.011834586023596	0.0179153964597447	0.0111172396462722	0.0100086806101496	0.0149860991039642	0.0134381867366698	0.00949647537969996	0.0178259819507979	0.012454211134965	0.0359313984175314	0.021254890545064	0.0110504641656051	0.00604546318350029	0.00423690631184837	0.0371159068787136	0.00777916556044151	0.0262644107130148	0.0214171701284627	0.0114559163675833	0.032331803587547	0	0.0214829004616625	0.0129368167405046	0.0202914061188207	0.0356579362046765	0.0206054632087957	0.0248774155478681	0.0122078479627928	0.015543376900544	0.0256444385669827	0.0115791698844054	0.0397361532271826	0.00498838044607769	0.0297528906608519	0.00664255966775198	0.0511990114410474	0.0208406676279634	0.0210079594105255	0.0159443315353061	0.0120408250215862	0.0120715093809238	0.0205729448982927	0.0188959366592238	0.0127688177816433	0.0120125942493585	0.0390152188291369	0.0324808514520382	0.012245521723628	0.0208295222515184
HT29_G2_5G_2	0.011802231155516	0.0176728078425739	0.0140015436831977	0.0158773968930531	0.0218377871101244	0.0182515358042404	0.00959485483525011	0.00885844474135347	0.0200330353457488	0.0180634056524647	0.0236758980469835	0.0145744179825905	0.0157188239253571	0.0372920058100062	0.0157540876308101	0.0393813332596937	0.0198119387197353	0.0284386468946563	0.0128378366643538	0.0160554745885717	0.0198188644799744	0.0616437110735551	0.0202758717140082	0.0170492843041416	0.0175165087450143	0.0216544370864277	0.0211902994640348	0.0304226858879464	0.0463978110355674	0.0264283356119307	0.0175011295592838	0.019902159313725	0.0223988271737227	0.00780055227031511	0.0220003065050382	0.0215681508078276	0.016397702159304	0.0311371245015113	0.0357510920271833	0.0140136790830321	0.0206585599582091	0.0143004952702231	0.0298883070171681	0.0208167953642102	0.0176337172882289	0.0316787339109949	0.0240070122291181	0.0253453300091065	0.0208063584095094	0.0198826090338235	0.0458712913548476	0.0101132972640449	0.0303559636728567	0.0169394471257857	0.0214829004616625	0	0.0240413804311708	0.00534834683423259	0.0187894391259869	0.0408349226591692	0.0460433586752556	0.0175130068630742	0.0355557914862577	0.0123427194917077	0.0311671529381042	0.0257013526477883	0.0239714436114958	0.018767072778571	0.0198968716312132	0.0716760771123079	0.0412918556371322	0.0180174667138948	0.0177659927248145	0.0318336276293757	0.0184543759246914	0.0403437488392853	0.0398748551711216	0.0321365149976833	0.0189426923856603	0.0240601564373858	0.0199528305079464	0.0284822191048856	0.00990730527082369
HT29_G2_5G_3	0.0277140423004856	0.0318083531437532	0.0159255589364196	0.0183750409478477	0.0116436433112406	0.0077604265705215	0.0182586837222128	0.0161212193717572	0.010899454164143	0.0203617704089042	0.0378239167106939	0.0250702580759907	0.0132003150035765	0.0236907430439464	0.0171736038434322	0.0604971789147283	0.00573925622987043	0.0432470383308387	0.0249167023695961	0.0159932869753766	0.0311160738320413	0.042700945185953	0.0315381973054046	0.0117882355060975	0.0198422107769975	0.0314378002692166	0.00890102940741253	0.018212401417217	0.0283096808829532	0.0393995186842712	0.0239392323222092	0.0281249641325276	0.038815202834492	0.0163876774435464	0.0175445735231303	0.0144233475817799	0.017203228294986	0.018529634749328	0.0178963039700555	0.0124516567464394	0.00473531338834848	0.0139738348568221	0.0137910698166818	0.0331411687671483	0.0180275148087938	0.0139104238984542	0.00776733324371737	0.0133562921550106	0.0335943887501262	0.00802086565085849	0.0281050226853345	0.0258688998813159	0.0110252012650275	0.0300941650856794	0.0129368167405046	0.0240413804311708	0	0.0211568553067673	0.0350642172601065	0.0225597646909951	0.0280345730519412	0.0164313476807186	0.0153191111202568	0.0255622351990028	0.011490406868846	0.0381386739335201	0.0113884196479764	0.0292060545241837	0.00801854220377227	0.0546022385802379	0.0222409516658259	0.0225573855575383	0.0172394583931327	0.0136697877157616	0.00885693736224345	0.0255098005454894	0.0243725637569039	0.0116585052369151	0.00857764625756151	0.0392686012765861	0.0314128214652529	0.00878990826166009	0.0193029474247228
HT29_G2_5H_1	0.0096439565385758	0.0150788857416612	0.0116025404672304	0.0120432347365537	0.0191593596401724	0.0166301079825578	0.00501351323835535	0.00619237495961722	0.0173751806177739	0.0169567636350998	0.0218955097426691	0.0100673345005592	0.0133827862340359	0.0367401317650395	0.0117331969398711	0.0399875073550505	0.0176901995674234	0.0262104358516012	0.00983496948060735	0.0116851919839775	0.0165205009976345	0.0603147382876872	0.0165039817302858	0.0130841058000206	0.0150859941004252	0.0180639216635849	0.0177559921587019	0.0297756380303494	0.0448315633760068	0.0236031796044771	0.0144290459711595	0.0157328599367594	0.0206532739124208	0.00587036976286998	0.0190825929537896	0.0169758180321357	0.0137408526099188	0.0299230450436641	0.0344037687123797	0.0101182115014241	0.0177930050575894	0.00956283741243378	0.0267549353943028	0.0177233307692632	0.0124466669918952	0.0297251872423926	0.0219318195006911	0.0237400271905341	0.0186813549715854	0.0170793010889176	0.0450880329124077	0.00868439229714659	0.0286726542504259	0.0136853279079145	0.0202914061188207	0.00534834683423259	0.0211568553067673	0	0.0166320068775031	0.0397124750385237	0.0446225537790804	0.0143475786065391	0.0330747158169479	0.00858343325300253	0.0291575877590208	0.0226321745418777	0.02288775250768	0.0149046725013993	0.0172888293938833	0.0710824449654473	0.03984179954532	0.0139779422227127	0.0139254189589954	0.0292543564125566	0.0146087290229135	0.0400217643173283	0.0387028929450572	0.0297303720916944	0.0152330485623211	0.0219594114335069	0.0167168164933195	0.0254721411012781	0.00515026989395335
HT29_G2_5H_2	0.012894733253571	0.00622862477744051	0.0253475858737645	0.0224701196364541	0.0326584326494484	0.032464363823576	0.0181788756415677	0.021359659484515	0.0312782912918662	0.0300004800648871	0.0108356402765306	0.0103365051017901	0.0276082045998523	0.0522937382244696	0.0209107557389302	0.0262471710603197	0.0330293630896502	0.0117037064459233	0.0146907432201931	0.0214177188272697	0.00954211573696742	0.0750042378458203	0.0069263157695288	0.025366368149035	0.0262480147763507	0.013387022107155	0.0301449168298712	0.0453131413592991	0.0593218397786811	0.00842363393385186	0.0208043359959595	0.0113368269249135	0.00882071762138321	0.0223354625032473	0.0301823324692909	0.0256792017074897	0.0262964113212661	0.044706007258457	0.0496063098139029	0.0237054825528069	0.0322187301749094	0.021118917816427	0.0389842736383455	0.00669507523754163	0.0189787902935216	0.0443434869914913	0.0369263273154298	0.038576046967192	0.011224611387982	0.0315374023615035	0.0608472460849014	0.0168660378189987	0.043907002751014	0.00603956987006045	0.0356579362046765	0.0187894391259869	0.0350642172601065	0.0166320068775031	0	0.0551944022563427	0.0593905837928132	0.0259924017908954	0.0468109781872482	0.0105982724297182	0.0439358903411469	0.00818406082342166	0.0387228435899913	0.0100891576541383	0.0319303096787705	0.0864640207497628	0.0549617997214073	0.0193148985602809	0.0236112951489678	0.0427539714815465	0.0275596970734772	0.0559843263370489	0.0536139857548307	0.0438307369318909	0.0281388002759046	0.00826459042699794	0.00966187616855319	0.0385169421149568	0.016362236013637
HT29_G2_5H_3	0.0450262734628586	0.0529457621330712	0.0310849507131711	0.034458795110993	0.0239313765750944	0.0235730653671911	0.037281887706917	0.0355800663323082	0.0247251158258657	0.0297253002919852	0.0592864517585535	0.0457706707138084	0.0286695136440036	0.00860217867232913	0.037146521509229	0.0790771194059866	0.0228237565733649	0.062372234799873	0.0431516722571118	0.0357910073559232	0.0514578733217619	0.0216003823325686	0.052020735799157	0.0308519366272246	0.0325973174320218	0.0496591388000901	0.0276628021754493	0.0126375944226536	0.00946432642169116	0.0602693485731365	0.0394770620703921	0.0489569795407709	0.0572961947190273	0.0340482272330512	0.0292890513762799	0.0335571802589266	0.0308470221075562	0.0138076222786751	0.00660294207918205	0.0317829900255537	0.0235503835626877	0.0350993402507501	0.0208736930156032	0.0544982684314486	0.038605320247104	0.0117950400886951	0.0183695787780363	0.0177226044045823	0.0551969921449171	0.0238404180614803	0.00636426926016226	0.0417107181650029	0.0117619474673634	0.051099591854036	0.0206054632087957	0.0408349226591692	0.0225597646909951	0.0397124750385237	0.0551944022563427	0	0.00802070471825584	0.0313690771664406	0.012394831951149	0.0452243801729293	0.0118827352767332	0.0587127450642169	0.0169723043422013	0.0489089081680709	0.0233489363566507	0.0322267852590403	0.00281993911640818	0.0399272528338339	0.0343738926871439	0.015600780020646	0.0284179206017918	0.00658956102859999	0.00835550328170409	0.0134462800612928	0.028135717191403	0.058814562386638	0.0515804494276214	0.0199906619771779	0.0395722654930541
HT29_G2_6A_1	0.0487255071014976	0.0576680097974161	0.0350103183310377	0.0375895248680714	0.0272965956377597	0.0293449846243754	0.0418227179394587	0.0410814782976565	0.0285200139903186	0.0324960654935874	0.0642206439418786	0.0500891109508036	0.0329495176299551	0.0108919720745382	0.0415813016123168	0.0830956850469434	0.0284338937196577	0.0654992033182243	0.0470715363191206	0.0399696504515756	0.0554142344379277	0.0159251184297588	0.0557908312804087	0.0350128311599617	0.0352861169332182	0.0524777026354756	0.0320532911684383	0.0165368713181957	0.00199681249699335	0.0641343628883613	0.0422536667338861	0.0528831924038266	0.0606545086001059	0.0392268108269833	0.0315108312364365	0.03700122805428	0.0339922431622296	0.0158652909377636	0.0114696196709563	0.0363442034399566	0.028547756497033	0.039848810875094	0.0225147271090593	0.0589215402233585	0.0424819144023066	0.0152260910070573	0.0232001931507621	0.0212409337119445	0.0602989875408987	0.028251260801864	0.00945508852594508	0.0453991563316054	0.017672414215489	0.0555925095079421	0.0248774155478681	0.0460433586752556	0.0280345730519412	0.0446225537790804	0.0593905837928132	0.00802070471825584	0	0.0345454699956317	0.0144386015462648	0.0494500139557159	0.0166743684807412	0.062370731684916	0.0222830048640249	0.0524642668055131	0.0278253363616491	0.027673947029908	0.00682862171478125	0.0429235989063984	0.0377438921964702	0.017685669316855	0.0327381840644605	0.0108857212155256	0.00724637805058237	0.0171910720332897	0.0325183601745157	0.0624300851341038	0.055465388397123	0.0236345438221915	0.0444469959358955
