	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G2_5A_1	0.0435293650441677	0.0196858071361174	0.0509662377695783	0.0218504499417324	0.00758870737886348	0.016833901856765	0.0332475449691515	0.0164601375345666	0.0216129426067357	0.0203793601031006	0.0261130601881993	0.0222387175818815	0.0265289497797781	0.0189934788716694	0.0315118516032175	0.0404118074768657	0.0257784389585565	0.016449773922446	0.0289999583310609	0.0198071408989451	0.0148724254614109	0.0257314388405733	0.0221386645538408	0.0152346047241631	0.0240933826270792	0.0204212958772083	0.0200215753986742	0.0299541456122192	0.025954378501912	0.011246228992885	0.0135740150141667	0.0174494911054069	0.0226342113132133	0.0126819268221947	0.0118315393483437	0.0281109126955656	0.0158838624320111	0.0232932740512317	0.0221265520518091	0.0108324462023229	0.0113363584044486	0.0155178075092451	0.0339437863600952	0.0188092579647696	0	0.0268663092252505	0.0141738880433584	0.0122664697858293	0.02409763241075	0.0206556868855633	0.0152809758380226	0.0236358602116303	0.0305692788155803	0.0129045395138501	0.00873077674986215	0.0244363563007502	0.0280423539810134	0.0355569542322006	0.0270572439584979	0.0281342027032964	0.0163031682584653	0.0305859871718958	0.0223459466801962	0.020928057124234	0.0203702051575215	0.0131832951079398	0.0134870939127525	0.0155541406957815	0.0184343686697326	0.0186869917969107	0.0202963990455548	0.0217145164993902	0.0273102925677544	0.0279881662004996	0.0119282658588742	0.0150421140240172	0.0158542804428652	0.0270237819403015	0.0239116367348311	0.014422212133094	0.0225316532273986	0.0100900792755776
HT29_G2_5A_3	0.0189827129020974	0.00761799736173585	0.028405106507752	0.00542716189923122	0.0196156565750167	0.0113060908277795	0.0106003700277446	0.0130207238185532	0.00525722477765551	0.00893358613688188	0.000884441316630239	0.0073335571065281	0.00328823030969769	0.0107974885863944	0.00621085796956101	0.0135997046849602	0.00280786340942952	0.0107826763707242	0.00776052398560897	0.00808442520492918	0.0138548434654797	0.00475015805087664	0.00516307999555223	0.0134556180400825	0.00801424715466209	0.0109111691427921	0.0136386618393982	0.00641185695159695	0.0138824856804433	0.017641447943081	0.0137261757194821	0.00971147803478384	0.00858781686055937	0.0147637583552648	0.0166181192704719	0.0128630601706288	0.0110150844474736	0.00672409112797797	0.0053978713691605	0.0181324045757357	0.016122418460647	0.0156568362958583	0.0116377571214729	0.00896103534133151	0.0268663092252505	0	0.0132317039825757	0.0147909758313599	0.00463234893931938	0.0147221608909056	0.0119643920075988	0.00858582857076269	0.00469382518203819	0.0164510186209324	0.0195147011462201	0.00662484296978292	0.00268578332963426	0.0086958733588908	0.00300868701288562	0.00224817304122569	0.0111511622324536	0.00373471083977524	0.00452450627120681	0.00886596028462972	0.0074117345462143	0.014320693438071	0.0145999092257296	0.0139724258976545	0.0126607430417712	0.00994622598301507	0.00764326571966445	0.00927911702584218	0.000924091941327025	0.00443465285525896	0.0149759083515132	0.0129675750948052	0.0110247013941685	0.00495072577250684	0.00434144244638588	0.0136089076409705	0.00602863377390033	0.0168243061116877
HT29_G2_5B_2	0.0294221686229537	0.00567629553591152	0.0372617233187028	0.00790118974190409	0.00802299011429629	0.00278821142972775	0.019183199440543	0.00360470554679323	0.00811106748700733	0.00632462484311917	0.01240054898918	0.00809989080291071	0.0124291919278423	0.00531774003838846	0.0173733272287858	0.0267937142545577	0.0117420732494881	0.00244941467232474	0.01490983774469	0.00564456235111365	0.00238234376421641	0.0115634118107746	0.00934335259087582	0.00773213551594441	0.0101091516200282	0.00700608364444777	0.00796909436887266	0.0157838976940494	0.0134449972588656	0.0046244192344744	0.000624227272891255	0.00574047270446616	0.00869854922930498	0.00570262004415385	0.00356568000979443	0.015001696681839	0.00284712207109589	0.00914500914595651	0.00809697427860787	0.00507846765988887	0.00292770208511255	0.00523745994321167	0.0199357109026527	0.00464421644533386	0.0141738880433584	0.0132317039825757	0	0.00207327241576203	0.0099607469469096	0.00918900630994244	0.00128519116070555	0.0097376990695822	0.016507271984657	0.00398165146831404	0.00628373839650481	0.0103054521059757	0.014023527847179	0.0217921509284304	0.0129806430773645	0.0148852626839227	0.00215300970256613	0.016838365483717	0.00889933284139034	0.00691902244040762	0.00623237397674419	0.00108920448538712	0.00174964916820999	0.00343560391936551	0.00571369505125341	0.00462360918969354	0.00613701986016177	0.0078751737351007	0.0138393961361605	0.0138342118571496	0.00283983635492794	0.00138446300331332	0.00302702511087241	0.0128529661211449	0.0098146439208651	0.00129622279202711	0.00836743940578515	0.00517904307314191
HT29_G2_5B_3	0.0314283561996567	0.00742628062460297	0.0393282850826728	0.00961275888352392	0.00595285133287132	0.0048604919868225	0.0212142062477854	0.00543884872023179	0.00956019654175956	0.00838255448769709	0.013993857883569	0.0101182633033336	0.0142651688671093	0.0073770484636959	0.0192501165237554	0.028387929625613	0.0135255016360377	0.00418381180115404	0.0169375592034406	0.00756847202700942	0.0039342357049757	0.0134913550629501	0.0104871351478958	0.00697222277156018	0.0121699004987249	0.00904787311491334	0.00979736684937119	0.017739186925591	0.0154238292910167	0.00417125084755219	0.00145341545618163	0.00625016125568347	0.0107669006556361	0.00438566443060023	0.0032667786726817	0.0170488508913458	0.00383061486491142	0.0111524647721398	0.00986921993806763	0.0044924386235332	0.00167729973775034	0.00642743990089932	0.0219797874322271	0.0065784538693068	0.0122664697858293	0.0147909758313599	0.00207327241576203	0	0.0118359821861757	0.0109384235699326	0.00302400629368223	0.0118073386281559	0.0183146664345431	0.00432383893672987	0.00501050186038613	0.0123226489412379	0.0157974615733454	0.0234401567473551	0.0147968082562673	0.0162872121090116	0.00407793867540065	0.0184663328739881	0.0103307441680016	0.0089831062479591	0.00811253945498525	0.00151346930168912	0.00259259317478658	0.00500340383844776	0.00761159683773775	0.00668631236813728	0.00805249837825585	0.00994830145261671	0.0153272572750005	0.0157318915170379	0.000936023271475203	0.00332965861495348	0.00388330723206155	0.0147921791295843	0.0116469345130314	0.00294170482656452	0.0102885367074714	0.00315366910683366
HT29_G2_5E_2	0.019826168949498	0.00448029111982568	0.0284048278759178	0.00264342159759861	0.0173627884728046	0.00753620537709835	0.00995110127817467	0.0088831050564944	0.00403433047737734	0.00453440230714336	0.00380182514141687	0.00274348038765625	0.00250338187516064	0.0064230805621016	0.0074177160167351	0.0172636536120674	0.00205868389685132	0.00765415856386496	0.0058688791358145	0.00432553032759704	0.00998877632269101	0.00179264868572332	0.00567431112131828	0.0127346002025872	0.00362420669472883	0.00631608690550351	0.00901607220976983	0.00602468357847554	0.00974127308334091	0.0139438068916249	0.0105420880881787	0.00845553120810159	0.00396852763302139	0.0130871026281332	0.0129887164592491	0.00930915000144042	0.00847452302523577	0.00210453546285847	0.00217887913412105	0.0144434792019873	0.0128742063149263	0.011373537549588	0.0108707124427578	0.00532405320147542	0.02409763241075	0.00463234893931938	0.0099607469469096	0.0118359821861757	0	0.0100903246237939	0.00881813593397713	0.00410034855513539	0.00659017240953115	0.012568131685271	0.0160840300689872	0.00233018287828535	0.00422478489518921	0.0121822362611828	0.0030898026117163	0.00686424549598239	0.00781104898329274	0.00745163271618655	0.00394993331869092	0.00434522903834254	0.00373102529554172	0.0110053160681777	0.0110053281903487	0.00988819974695602	0.00818860693803041	0.00586883090410484	0.00383106979903596	0.0046506764914724	0.00553689205382337	0.00390134796292136	0.0122626180506319	0.00933722416208748	0.008585997349318	0.0030821114266388	0.000526492748500544	0.00999586126867162	0.00166622173372357	0.0144273699217816
HT29_G2_5E_3	0.0246646079289332	0.00932316362726062	0.0307974170137807	0.0103554574311652	0.0165026599777252	0.00720325217324216	0.014701608802684	0.00558542372852007	0.011874449177514	0.00636682503527437	0.0138868445407458	0.0074483439383018	0.012021189740968	0.00513601819264737	0.0154244221859885	0.0262789666083632	0.0120279967197075	0.00911409632735549	0.0112001495506623	0.00815232761829985	0.00700488916466386	0.010449685780636	0.013927346745371	0.0165106352607388	0.00707081706550137	0.0040338484410922	0.00137893591696536	0.0131523830192655	0.00539551918207839	0.00952932944235456	0.00966573098628963	0.0131284213434099	0.00615350959514894	0.014870783638382	0.0092383781591909	0.00786875667495856	0.0106957483982917	0.00800529847459631	0.0100345169815918	0.00988488836036077	0.0105618764147402	0.00518817412322199	0.0150504245533955	0.0080455436035582	0.0206556868855633	0.0147221608909056	0.00918900630994244	0.0109384235699326	0.0100903246237939	0	0.00925491377806611	0.00640882949053058	0.0154097477321755	0.00793223743251091	0.0120009357584171	0.00835911676182054	0.0137471511755145	0.0213040173967474	0.0125976786305336	0.0169514214042918	0.00855121963643298	0.0171435071885234	0.0124251646947373	0.00613756650230589	0.00859507199825354	0.00942539274652567	0.00843034361814669	0.00594718442167006	0.00362482730079245	0.00658746325087859	0.00828642655490619	0.00546036480203091	0.0156256838188333	0.0123800978092812	0.0118540599369299	0.00780822507482689	0.0109556113827142	0.0111643132048187	0.01041548647111	0.00802627456074587	0.00885787609499268	0.0140236379596553
HT29_G2_5F_2	0.0284229496976965	0.00445115803941636	0.0364309151861793	0.00666661463266251	0.00880863179923896	0.00221374070360444	0.0182333592091734	0.00378167008236771	0.00682734841771262	0.0054942999508254	0.0111390683481533	0.00713722612138703	0.0112609027713951	0.00482740782580611	0.0162348234151333	0.0255386834049202	0.0105438608272218	0.00119265020247971	0.013955564997593	0.00454552528555952	0.00305810888009689	0.0104675408037569	0.00807455900654905	0.00729753613111756	0.00926772844726075	0.00655699653305735	0.00795259383036849	0.014717011332617	0.0131002857874709	0.0058902976967741	0.0017678901038749	0.00470690937908305	0.00791165889601201	0.0057324958426752	0.00483207363550769	0.0144602841369078	0.0017793931610893	0.00815787479343744	0.0068885740957225	0.0063516529661939	0.00416340527591216	0.00593224641924351	0.0190182010732105	0.0035590735500109	0.0152809758380226	0.0119643920075988	0.00128519116070555	0.00302400629368223	0.00881813593397713	0.00925491377806611	0	0.00895637038701565	0.015324559278637	0.00511919945466048	0.00755584883987798	0.00933492987790585	0.0128224855649001	0.0205489557263774	0.011800867207922	0.0136019298492807	0.00108735417056235	0.015587797741863	0.00761527109811939	0.00611593180805117	0.00509082356845467	0.00236838569013437	0.00292162096502971	0.00395503412520797	0.00565220836914468	0.00384787685384979	0.0050286695147583	0.0071684836415088	0.012562385886439	0.0127111246166467	0.00356360730565145	0.00180701589499374	0.0020093099944039	0.011768656454687	0.00864197116357486	0.0021566239204895	0.00726463696975291	0.00587949605524287
HT29_G2_5F_3	0.0199691048555865	0.0059482286064754	0.0275290725296062	0.00554603538790053	0.0177328508829994	0.00695066504521231	0.00965913454070424	0.00726518108047871	0.00727214110687376	0.00346458100755312	0.00781617633604699	0.00237446452351706	0.00565646725418168	0.00464973248848663	0.00921361168912561	0.0199605424718695	0.0057958537437655	0.00805540037816717	0.00551620377299422	0.00496399231456399	0.00878477548916736	0.00406480543959748	0.00925577803614993	0.014786973028777	0.000667657183740709	0.00348405500898335	0.00560563148891344	0.00706345050990077	0.00577212450719365	0.0126588070476144	0.0103615422079836	0.0105887116417042	0.0010448191647888	0.0143174011569121	0.0118860842671995	0.00596675342296349	0.00942343468152784	0.00211138227334352	0.00504959249125472	0.0131394460482102	0.012352180048736	0.00912203180910514	0.0103154737672631	0.0056844131538504	0.0236358602116303	0.00858582857076269	0.0097376990695822	0.0118073386281559	0.00410034855513539	0.00640882949053058	0.00895637038701565	0	0.00904392852777007	0.0110660412748597	0.0150772002374083	0.00199133263701345	0.00735080681707666	0.0149427382457195	0.00621626588684589	0.0108333111735171	0.00787556952063717	0.0107442361547934	0.00751669204580939	0.00284056006007416	0.00486385952469657	0.0105802832896575	0.0101515035542005	0.00825255974106008	0.00569100864081079	0.00512855290120636	0.00467762683930328	0.00192378695427893	0.00950872437176448	0.00599424450041474	0.0124877278294344	0.00865001095429586	0.00962528665941757	0.0047729898831191	0.00455265225417061	0.00923961596213799	0.00355466741046846	0.0148259466193039
HT29_G2_5G_1	0.0143028528119334	0.0108890994762266	0.0237307721417193	0.00873029522737176	0.0236025342468474	0.0141258228310737	0.00642633216394584	0.0153812397755013	0.00927836956454503	0.0109689515925633	0.00503861044891536	0.00902088955485222	0.0040899053688175	0.0128096726464372	0.00158617707442514	0.0109312810956276	0.00479295384508458	0.0141404797911336	0.0052222040689226	0.0109029259332701	0.0165617086941546	0.00527695609243425	0.00971452322659862	0.0179591531340441	0.00837636429106441	0.0122793725000265	0.0146469143123069	0.00302034273570081	0.0128791888337621	0.0205270430319393	0.0170733458948922	0.0139871838140011	0.00956922384888345	0.0189749865799656	0.0195774030493679	0.0110487297767759	0.0147498781524373	0.00803370622725606	0.00844640517279037	0.0210266893218238	0.0194310798617049	0.0177354153739681	0.00744684457134083	0.0118957207208116	0.0305692788155803	0.00469382518203819	0.016507271984657	0.0183146664345431	0.00659017240953115	0.0154097477321755	0.015324559278637	0.00904392852777007	0	0.0191253157013861	0.0226700507604916	0.007235602114622	0.00255485064453726	0.00589966848657563	0.00352702686092653	0.00549517828180638	0.0143546215051904	0.00273592999713213	0.00869004090778112	0.0106390310231742	0.010283883845861	0.0175661754745842	0.017594546993989	0.0163986324628278	0.0143882637079625	0.0124305444708171	0.0104091756032378	0.0105126911297891	0.00498369379226383	0.00305749081277104	0.0186620226712376	0.0159262285895617	0.0148160696797677	0.00427835816993565	0.00669381500167611	0.0165849179419633	0.00824618080635402	0.0207138525770005
HT29_G2_5G_2	0.0310148012953066	0.00887370623756051	0.0381070422728142	0.0110250584653331	0.00880805460549781	0.0051460352476051	0.0207125947786282	0.00382782366416992	0.0116200270053737	0.00820084291938514	0.0155814633859799	0.0101666328240048	0.0150640917895874	0.00648724144101553	0.0197526496707404	0.0297929457838727	0.014544813021495	0.00606344766165195	0.016570200031076	0.00840107226468191	0.00260183360163181	0.0139076596033142	0.0130957566458273	0.0112576240746733	0.0116063207935652	0.00766889936155826	0.00715101766787083	0.0178727040505052	0.0130969278632861	0.00165931394435065	0.00391373370026918	0.00972186055656382	0.0101413635674613	0.00869690368526615	0.00139373489640634	0.0152089097008022	0.00681957812217297	0.0112098438691716	0.0110817535744288	0.00210217036445397	0.0031165444998923	0.00276155931087959	0.0213221847180352	0.00749124750998205	0.0129045395138501	0.0164510186209324	0.00398165146831404	0.00432383893672987	0.012568131685271	0.00793223743251091	0.00511919945466048	0.0110660412748597	0.0191253157013861	0	0.00417411718785725	0.0122344034371309	0.0167866209214341	0.0247246922976548	0.0156567981187773	0.0183018565050688	0.005518061252262	0.0198723523484474	0.0124029411124492	0.00862668512498756	0.00906963467183648	0.00322346517628707	0.00223200886424176	0.00281788249723709	0.00557174037377246	0.00670041400444834	0.00887088020130589	0.00916404235825566	0.0171564037541341	0.0162202357938994	0.00518922118459852	0.00357565583076244	0.00700719571307563	0.0151014623732071	0.0125597136047184	0.00301144217577982	0.0109020162032819	0.00677701452506954
HT29_G2_5G_3	0.0350398911352248	0.0119404450575875	0.0422668732821244	0.0141666109312457	0.0059122466624261	0.00856439319821905	0.0247332512165783	0.00782300370246322	0.0143718422519263	0.0119849150088655	0.0186822853518889	0.0139196867117066	0.018580938213434	0.0104342913936536	0.02343743383854	0.0330675031910255	0.0179490317771773	0.00873299567600244	0.0205352145934896	0.0117703038761604	0.00630765683333333	0.0175788127978235	0.0154524528157521	0.0111797957137618	0.0155789693611875	0.0117623171555416	0.0113038381250575	0.0216879523773422	0.0172461187826065	0.00251560138908965	0.00580844404501959	0.011248398339196	0.0141091956897409	0.00819782235625368	0.00319361393490487	0.0193824387766865	0.00877507551689925	0.014979915455118	0.0143335645359572	0.00211776358903555	0.00344056529115219	0.00682312116302896	0.025380467598863	0.0107829550249514	0.00873077674986215	0.0195147011462201	0.00628373839650481	0.00501050186038613	0.0160840300689872	0.0120009357584171	0.00755584883987798	0.0150772002374083	0.0226700507604916	0.00417411718785725	0	0.0160715991710177	0.0202278313538278	0.0280537415988104	0.0191508177556719	0.0211429256336419	0.00839063737672716	0.0231108259384373	0.0151568736853295	0.0124822727615606	0.012401187051518	0.0051946737092304	0.00508813578494251	0.00687354085093009	0.00972268062983275	0.0103496430640059	0.0122633171551144	0.0131560554381831	0.0201170156213435	0.019885524759117	0.00529775483179779	0.00675043077320734	0.00885808346109647	0.018828399773125	0.0159902056510756	0.0060931575546696	0.014441671583787	0.00527770504758031
HT29_G2_5H_1	0.0191197200201119	0.00554739206828396	0.027192941602203	0.00442769946264656	0.0181224010402845	0.00760439889954344	0.00889922675206991	0.00841186077865786	0.00607139455221714	0.00408771699318737	0.00588132526035845	0.00220582064673246	0.00367096330841578	0.00576027597683666	0.00759574243211273	0.0181644225218498	0.0038223105379898	0.00828051100173166	0.00462130725093101	0.00488104953017845	0.00978213353608165	0.00209068042171516	0.00789346425203751	0.0143242503254013	0.00138978611496031	0.00504735014621663	0.00746823238806933	0.00563926221370889	0.0074271505217332	0.0137518645003109	0.010922497407746	0.0100334186234805	0.00233422934792996	0.0142641590563944	0.0128902734769636	0.00702871785345057	0.00942688244722494	0.00118429660681668	0.00389979502034336	0.0142456920505774	0.0131021821612413	0.010582012152688	0.00969873985714644	0.00580634907822948	0.0244363563007502	0.00662484296978292	0.0103054521059757	0.0123226489412379	0.00233018287828535	0.00835911676182054	0.00933492987790585	0.00199133263701345	0.007235602114622	0.0122344034371309	0.0160715991710177	0	0.00538933739788523	0.0131117540450981	0.00423993271888152	0.00886861761301851	0.0082552548386689	0.00878630413342294	0.00614131536689185	0.00360946779296153	0.00452117172902857	0.0112585688000377	0.0110179328556309	0.00943182455496764	0.00718704064030216	0.00575627492268608	0.00445470339870639	0.00328409844339944	0.00754889663376056	0.00418356676371204	0.0128943650587831	0.00940731811078253	0.00959012641735888	0.0029764332398644	0.00284070794377105	0.0100430345222988	0.00252533582964126	0.0151782973779103
HT29_G2_5H_2	0.0166969033529945	0.00837531057755479	0.0259183251789302	0.00619393471746293	0.0210493244079718	0.01172093869165	0.00792852087642503	0.0131057057923404	0.0067351583385364	0.0087320096489388	0.00271354924190903	0.00684351824564355	0.00178397663579682	0.0106105747767375	0.00382075834025214	0.0130434110512276	0.00228186174828812	0.0116338765495392	0.00521816652421069	0.00846564215240959	0.0142008912466235	0.00329928849613617	0.00730790756271725	0.0154811972378547	0.00670104595061304	0.0102937920230924	0.0128390055643022	0.00372625511693505	0.012031433656117	0.0181402529687461	0.0145794656807798	0.0114564413092304	0.00766893414654725	0.0164286379244913	0.0171696839298093	0.0106657063828764	0.0122035841260805	0.00594822298137909	0.00593422825306361	0.0186394966777967	0.0169506930571661	0.0155644496250206	0.00896400773574578	0.00944660234443367	0.0280423539810134	0.00268578332963426	0.014023527847179	0.0157974615733454	0.00422478489518921	0.0137471511755145	0.0128224855649001	0.00735080681707666	0.00255485064453726	0.0167866209214341	0.0202278313538278	0.00538933739788523	0	0.00795998953743884	0.0011780028963534	0.00436486989362524	0.0118737887441091	0.00339703879050756	0.00617041316923142	0.00847771449889814	0.00782770845073267	0.0150916164921327	0.0151708563431623	0.014112281677212	0.0123040819984317	0.0100906329162484	0.00797573445559585	0.0085401849560951	0.00334233077442298	0.00192296527072911	0.0161259830101163	0.0135021908085965	0.0122663561644623	0.00282906484212155	0.00424486028207666	0.014160561447307	0.00588887206841931	0.0181636348963877
HT29_G2_5H_3	0.0129828218986577	0.0161187317820977	0.0229939301437488	0.0138926790378809	0.0282917674235996	0.0196258384519434	0.00983582971217404	0.0210640211223732	0.0139489385903099	0.0166880726919876	0.00945537467642533	0.0147804615252477	0.00972486758333521	0.0185611264635057	0.00610340154225536	0.00508458085513089	0.0101815899402634	0.0193575409118841	0.0106737506307499	0.0163559503148872	0.0221313603922583	0.0110976430944728	0.013659053542693	0.0218066643765957	0.0142751657966156	0.0181398314957739	0.0205438043915789	0.00843053864853789	0.0184783618819291	0.0260428492330697	0.0223164746005669	0.0183353524752794	0.0154449210329407	0.0233799727417207	0.0250533512863705	0.0163639542620345	0.0196952174024386	0.0138396774461982	0.0137289441054482	0.0265406598395189	0.0247097196513247	0.0235114551785149	0.010572877172159	0.0173146818885581	0.0355569542322006	0.0086958733588908	0.0217921509284304	0.0234401567473551	0.0121822362611828	0.0213040173967474	0.0205489557263774	0.0149427382457195	0.00589966848657563	0.0247246922976548	0.0280537415988104	0.0131117540450981	0.00795998953743884	0	0.0091195470869542	0.00777347607526553	0.0196658165196302	0.00497736032876756	0.0132199332593496	0.0164133743075625	0.0157003523950959	0.0228753726750189	0.0230418205464682	0.0220689350842185	0.0202131756594305	0.018039254535886	0.0158739096917172	0.0163727083854481	0.00832229345014998	0.00895150858998782	0.0236580200608472	0.0213793634213782	0.0197124488169708	0.0101735819315436	0.0121667534601164	0.0220346102585916	0.0138428535752842	0.0255167793831646
HT29_G2_6A_1	0.0173143717070523	0.00737323086483968	0.0263282362153056	0.00524638419444582	0.0201544921295643	0.0106180944581371	0.00806908948513687	0.0119550552160234	0.00600524912437744	0.00756917320016536	0.00266878119971198	0.00566992552668386	0.000607319899094502	0.00944341338450214	0.00454332666355477	0.0142038108384727	0.00132467461029265	0.0106186828274671	0.00479594251717476	0.007381305046933	0.0130783743562827	0.00215178358354621	0.0068733340428644	0.0148622763934844	0.0055752904963407	0.00911666260150974	0.0116724454692174	0.00381105751287586	0.0110872699143776	0.0170308503411593	0.0135476268292891	0.0107361420589776	0.00650051481745255	0.0156361350509967	0.0160706842752455	0.00989762596349537	0.0112740338927736	0.00477031973295696	0.00493387505243945	0.0175304404157806	0.0159045704549999	0.0143962137482357	0.00908305517478015	0.00837177549365999	0.0270572439584979	0.00300868701288562	0.0129806430773645	0.0147968082562673	0.0030898026117163	0.0125976786305336	0.011800867207922	0.00621626588684589	0.00352702686092653	0.0156567981187773	0.0191508177556719	0.00423993271888152	0.0011780028963534	0.0091195470869542	0	0.00504713760602832	0.0108278712917756	0.00455840382304243	0.00553403997299959	0.00730432671863793	0.00675805662562188	0.0140397703805333	0.0140805111043007	0.0129649959646782	0.0111275162509966	0.00895701838669045	0.00688827239655664	0.00736457871897088	0.00384729775673118	0.00155360923119752	0.0151618399467093	0.012411468892921	0.011352421411092	0.00195967429639635	0.00316696759675917	0.0130702841738977	0.00475559398988407	0.0172473930720136
HT29_G2_6A_2	0.0192980704291119	0.00942952451882984	0.028996288472993	0.00733911969115067	0.0207267540903761	0.0131833939920296	0.0118590930258536	0.0150081799928176	0.00677492698524967	0.0110593737005591	0.00306503570749032	0.00953669362971651	0.00542922242828255	0.012896354005355	0.00707792342171383	0.0123345152300305	0.00504724124644421	0.0124496241051901	0.00958131083710107	0.0100449413515451	0.0157269690076847	0.00695547389393508	0.00601305637368027	0.0140397463426365	0.0102583269459007	0.0131044223292116	0.0158486233737625	0.00790924077558604	0.0160764979924001	0.0194027556277987	0.0153355994106498	0.0107271438847697	0.0108277504777914	0.0157269438800169	0.0183613543817567	0.0149402110921161	0.0124604338266396	0.00896290827214668	0.00740186718994683	0.0198853758809239	0.0177145579858705	0.0176846695097969	0.0128923619502261	0.0108559694053844	0.0281342027032964	0.00224817304122569	0.0148852626839227	0.0162872121090116	0.00686424549598239	0.0169514214042918	0.0136019298492807	0.0108333111735171	0.00549517828180638	0.0183018565050688	0.0211429256336419	0.00886861761301851	0.00436486989362524	0.00777347607526553	0.00504713760602832	0	0.012881331951832	0.00336705505449668	0.00598779487650735	0.0110339952969048	0.00937873091989834	0.0159699569658159	0.0163549823709691	0.0159293599629408	0.0147876772123934	0.0119535008662964	0.00963424713637883	0.0114994150081724	0.00132895894088196	0.00627833428796131	0.0163698488631977	0.014762773885036	0.0124314582466347	0.00700317625520248	0.00654540439361195	0.0153865864767143	0.00819382168055753	0.018046925970818
HT29_G2_6A_3	0.0273535552236369	0.00355063476973112	0.0353442461167838	0.00577649190649094	0.00989581149170294	0.00134971005366814	0.0171528950572725	0.00333276402032041	0.00613618476709955	0.00441175740288917	0.010307217263634	0.0060549058429417	0.0102764687630892	0.00386532155222886	0.0152263049388682	0.0246816985779014	0.00959207068951779	0.000645661681911628	0.0128749384640271	0.003504481672928	0.00311471837071469	0.00943060028001106	0.00758462547350816	0.00796810943244058	0.00818129477813243	0.00558912088587645	0.00721049131467825	0.0136677228055653	0.0121439938652419	0.00652219329398617	0.0027323085707334	0.00484485253636995	0.00683116259873389	0.00667642385299194	0.00548231914397652	0.0134273358915932	0.00214756532141238	0.00708056044363587	0.00595273848957144	0.00700539122163749	0.00507823477283689	0.00580915214085004	0.0179339567654011	0.00250735555505492	0.0163031682584653	0.0111511622324536	0.00215300970256613	0.00407793867540065	0.00781104898329274	0.00855121963643298	0.00108735417056235	0.00787556952063717	0.0143546215051904	0.005518061252262	0.00839063737672716	0.0082552548386689	0.0118737887441091	0.0196658165196302	0.0108278712917756	0.012881331951832	0	0.0147225072780961	0.00692443984031955	0.00503586964083478	0.00408097475180686	0.00321898502021684	0.00347447209792885	0.00377944631127778	0.0049266147604997	0.00278484254731194	0.00399427574253889	0.00610450096845865	0.011792218971936	0.0116912319376017	0.00464964802638264	0.00194681698523088	0.00240782272728954	0.0107263378495686	0.00766171657319898	0.00252486126013348	0.0062295108860357	0.00696643582092609
