	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_6A_1	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G2_5F_2	0.011434226236727	0.00471627457926173	0.0163777834984852	0.0104629754131087	0.0124159937517963	0.00939945522600805	0.0207292331540919	0.010529104711129	0.0069926912250654	0.00876265349701491	0.00835947224649725	0.0113394990601932	0.00644014493886477	0.0033734664760214	0.00447115237406439	0.0092129785107073	0.00966363645221617	0.020204101142903	0.00379718630178479	0.0143266509443926	0.0133176987972752	0.00573698114016344	0.00683023986125823	0.0258095034686354	0.00599786001978596	0.00713157726672542	0.00509783952332002	0.00522107022370693	0.0111340248791478	0.00649988476172392	0.00694362089705368	0.00879692781272235	0.0113666851821117	0.0202396525194286	0.00459202103104084	0.0040137021608553	0.00316697191135385	0.0108573161503196	0.00109919730530509	0.00809883585530165	0.00641511381908529	0.00565218750588835	0.00710148995532567	0.00674514409345197	0.00482398052280598	0.0121019464852365	0.00925464380000198	0.0144285207108615	0	0.010126031671508	0.00117051705849629	0.00640683288484394	0.00790492400341493	0.00328027147168666	0.0364418276175186	0.00383851172584205	0.0119005840404434	0.00842256174257219	0.00858958854668194	0.00723374543976102	0.00669050830379868	0.00828502060520282	0.018556716742103	0.0110059324174761	0.011805598267651	0.0102975850081618	0.0073318482313683	0.0110468953940944	0.00296880198970838	0.00690643109927715	0.00471736450458508	0.00370248814237279	0.00451108944022037	0.00593637494306164	0.00671226033867457	0.0109236155511441
HT29_G2_5F_3	0.0107180968486977	0.0086205782058339	0.0120095082845952	0.0103985058721964	0.00669020598801965	0.00258505127818932	0.0307565353235726	0.00677392726616337	0.00320398280631034	0.011039116152753	0.0138989702180586	0.00870974779792924	0.00600947490171718	0.00687576370857717	0.00896246479150366	0.00123695310872818	0.000565720467832693	0.0106199485360245	0.0102237676892103	0.0042350014407991	0.00894063734016439	0.00466749161242937	0.0101768448306751	0.0186642105179012	0.0118361369865256	0.010257657183106	0.0150425877400085	0.00946210282876615	0.00685650047403909	0.00363055834918368	0.00908143879725914	0.0024916913118967	0.00322835847824849	0.0283184926610107	0.00956317019436264	0.00613370198445359	0.0127538767729733	0.0106702641766372	0.0105828120159645	0.00346782176784692	0.00868782466604515	0.00450679154445522	0.00302589224182648	0.00368547870008168	0.0105511451710688	0.00209831996801914	0.00312768975423936	0.00826823873425674	0.010126031671508	0	0.00895556402970801	0.00410333570214613	0.0141581539708448	0.00698275039745803	0.0452794535112087	0.00860979417744408	0.00914949027253458	0.00308160441753754	0.00287010453613298	0.0062427672821044	0.0101176580107389	0.0179404773248959	0.0109334709515597	0.00901989082888881	0.00201849881667768	0.0103384759461774	0.00651914982931818	0.0103571568625669	0.0124300856925415	0.00779375215632186	0.00579127333361144	0.00784953594028429	0.00598915890008272	0.012469712148321	0.0134715078450552	0.0120583354368661
HT29_G2_5G_1	0.0108828696110995	0.0042171269998643	0.015602265249927	0.00994215846645396	0.0114471439032548	0.00827224705401278	0.0218838428053009	0.00963724375949398	0.00582668349052379	0.00845706009811901	0.00858259883975898	0.0105838100504755	0.00551154281431123	0.00224635848374113	0.00406045360532851	0.00804745152957782	0.00849386686765287	0.019067889148826	0.00378787437844964	0.0131574744521447	0.0124750893763367	0.00459813342084634	0.00653881244279355	0.024878493791731	0.00612547358295495	0.00683141106122983	0.0062177837290329	0.00489700126985811	0.0102272492838874	0.00532973930297621	0.00645741603746028	0.0076601720695211	0.0102466217177207	0.0210831789248543	0.00432931111252277	0.00284841796417309	0.00414594517144059	0.0103413957151301	0.00187970676999273	0.00699388348698096	0.00588599362157012	0.00448553335579908	0.00593107613440772	0.005597025134319	0.00479294804647421	0.0109341730609414	0.00814860734895672	0.013473980791647	0.00117051705849629	0.00895556402970801	0	0.0052695277976801	0.00824394425174906	0.00216118805631341	0.0374301186164386	0.00333476908084348	0.0111560707246512	0.00730461294350277	0.0074649051328541	0.0063486780799913	0.0063989193459041	0.00935071181045073	0.0175469688367239	0.0102985735365973	0.0106418968061665	0.0097808870965674	0.00647900536385976	0.0104812168860283	0.00389553536245344	0.006223337283268	0.00361619866285148	0.00295986647065952	0.00341464837447326	0.00621815603892647	0.00709477596640913	0.0105768329249132
HT29_G2_5G_2	0.00846610324451467	0.00459598708215288	0.0116823569066043	0.0078306460972759	0.00677510366722497	0.00300826046858312	0.0271288348030981	0.00552430559315575	0.00108266093983759	0.00771964644610159	0.0100509759933646	0.00712520007919737	0.00243245885708742	0.00364361002060403	0.00491029736518449	0.00363571141577788	0.00379639177349686	0.0137997521844727	0.00761946194472562	0.00830090825000223	0.00838591466243708	0.00263948141910352	0.00646744570545894	0.020133847311592	0.00971809687960461	0.00661071023636516	0.0110890087977005	0.00549426598303294	0.00596697979080707	0.00125232542970433	0.00551556564800503	0.00239094261218965	0.00498915413024687	0.0258652508542945	0.00551732256657286	0.00282112220655033	0.00935204473237264	0.00818741707387497	0.00667511073950629	0.00411974237500137	0.00500751634665826	0.00114770294738236	0.00154740784890067	0.000420082930275628	0.00650314848912447	0.00584982877206573	0.00294209769563111	0.00879472903431402	0.00640683288484394	0.00410333570214613	0.0052695277976801	0	0.0102129114240837	0.00312847703562927	0.0424993143557708	0.00451260538011052	0.00769182250914523	0.00206879866973222	0.00220825818741087	0.00310100690071172	0.00638255991389152	0.0138867674271955	0.0125738823022462	0.00714166468560799	0.00606090358019176	0.00771957304620916	0.0034000939679005	0.00804973465045438	0.00841843631390505	0.00434560712800745	0.00175288004195698	0.00528612907870759	0.00337373577847062	0.00843469277435807	0.0111744536289805	0.00922061491038976
HT29_G2_5G_3	0.00788576163301038	0.00563173579456417	0.013617411281968	0.00702227085742749	0.0122576534003244	0.0120877040873955	0.0217723144789744	0.010091947508925	0.0112790797708849	0.00462360639744134	0.000932489286753147	0.00943833440911782	0.00817476206041694	0.00984063783426779	0.00536489858748689	0.0138470592097281	0.0139489964162987	0.0216116684632368	0.0116972218451506	0.0181008613529366	0.0116881709531691	0.0115483338226533	0.00419625766033765	0.0237647323723745	0.0138074525911333	0.00424461515226183	0.00680607042545108	0.00471949291546482	0.0106567933462966	0.0111934520893678	0.00537695176119675	0.0118233370254718	0.0134801414706177	0.0253491823391036	0.00476509006342182	0.0098765688962436	0.00971313926611136	0.0072360155339113	0.00682133898156933	0.0139057343675111	0.00559031898339218	0.0103880931266133	0.0116894925943907	0.0106222110579323	0.00383510722881211	0.0154695856459323	0.0116285277017429	0.0137212032985164	0.00790492400341493	0.0141581539708448	0.00824394425174906	0.0102129114240837	0	0.00850961470764245	0.0398428333507462	0.00595375430839544	0.00974293254305779	0.0112251181718856	0.0114533484868758	0.00816198899893981	0.00420709607634067	0.00699515486755379	0.0179688260576763	0.0088096222338575	0.0161726688810639	0.00689127620720479	0.00795547273110892	0.00773048814703775	0.00565482887649678	0.00661958475897464	0.00888676344433021	0.0111684739283264	0.0109113403986215	0.00203496327261614	0.0142089444043968	0.00608159350920355
HT29_G2_5H_1	0.00943196389821649	0.00330073156612451	0.0137514410275088	0.00856520591471399	0.00937185434757754	0.00611988952582458	0.0240015330406742	0.00766646590606906	0.00379037955519062	0.00752137333549079	0.00861845044620772	0.00880294046001023	0.00355706647600741	0.00152400747083908	0.00336431912788643	0.00619482884484099	0.00656379891432031	0.0169243848381368	0.00520518910285256	0.0112155274048383	0.0105497474427152	0.00312241207982831	0.00574709368102293	0.0228206423643874	0.00752058108665366	0.00600036147589276	0.00806027388389365	0.00422388555259342	0.00823171861796361	0.00337208586969978	0.00529599695499163	0.00551735922005857	0.00809013106828631	0.0231053183605466	0.0038759958856791	0.00136721485061998	0.00629533502631	0.00896320951729451	0.00360248192893037	0.0055757951565225	0.00468584729800467	0.00247893113795611	0.00397727893857074	0.00347698773400287	0.00469637013000801	0.00889070110803815	0.00598770086132307	0.0114079225800619	0.00328027147168666	0.00698275039745803	0.00216118805631341	0.00312847703562927	0.00850961470764245	0	0.0395540268751006	0.00263658709879214	0.00938527429541289	0.00514658049338932	0.0053105974417691	0.00444231849982251	0.00561854439466268	0.0110075123720576	0.0154249167305378	0.00859852202585959	0.00878418965334	0.00841537429546427	0.00462387941104035	0.00901406192655533	0.00547202006397141	0.00469482589166617	0.00145719023388966	0.0033494951719071	0.00242096935199013	0.00651518979126121	0.0087515314366303	0.00949138587604676
HT29_G2_6A_1	0.0469475475911721	0.0407523826229128	0.0524624527589874	0.0459463760869126	0.0488471373878749	0.0454589524979545	0.0192111034428969	0.0469257111105309	0.0427252414479818	0.0436514012382383	0.0407718031762665	0.0474897170293331	0.042875533314432	0.0388780792440122	0.0403933485357175	0.0440822333066818	0.0447204035336247	0.0558866269941913	0.035101422209697	0.0488243894542635	0.0496184049129186	0.0407131550541545	0.0420344680738592	0.0621928330465311	0.0335032832282461	0.0423045223459183	0.0335119568461827	0.0408340615993097	0.0475409307534841	0.0421138997777507	0.0426852402774175	0.0448035114659562	0.0474266106215537	0.0172027589619727	0.0402032881782947	0.0397033427754728	0.0332946756734982	0.046286770724847	0.0366681396640414	0.0420390451674341	0.0423166665277965	0.0414851855977745	0.042613790304638	0.0427421111441937	0.0397900874071145	0.0473700513443239	0.0454386988119585	0.0508554342719342	0.0364418276175186	0.0452794535112087	0.0374301186164386	0.0424993143557708	0.0398428333507462	0.0395540268751006	0	0.0399890424189774	0.0480069423053905	0.044564376301299	0.0446883788876381	0.0436478739784186	0.041923252214005	0.0329344268856907	0.0549594100915876	0.0470451712325004	0.0462427814583105	0.0457814152834308	0.0437203283671341	0.0466421828954592	0.0358872290755819	0.043076140242	0.0410021285738595	0.0375069328761946	0.0394607648879309	0.0392594576663043	0.0318434814691507	0.045636000840256
HT29_G2_6B_1	0.00760356412429414	0.000888052697481299	0.0126063322050466	0.00664204861906149	0.00903533484491559	0.00701369871532457	0.0235286866882818	0.00698211318598356	0.00551250601795627	0.00514638394427801	0.00600026165113942	0.00756957357500449	0.0032256364705931	0.0041035804920337	0.000764149255985839	0.00809850030110859	0.00830681072787309	0.01758545688846	0.00710412525164818	0.012770389478384	0.00964143605724503	0.00559686881195983	0.00325731628904339	0.0222375355889052	0.00945206716369009	0.00353881009216329	0.00712930215488413	0.00164076695247536	0.00760945407747331	0.00532844111243056	0.00313341230479105	0.0065657027847237	0.00879811616832066	0.0240146576547695	0.00124008610385527	0.00398094023838037	0.00692323729874224	0.00703905228180806	0.00334046455223967	0.00795983198834867	0.00258267372467597	0.00448027890803308	0.00586904313267499	0.00493258769417753	0.00211942243178278	0.0102377049049694	0.00668836330286179	0.010975349722761	0.00383851172584205	0.00860979417744408	0.00333476908084348	0.00451260538011052	0.00595375430839544	0.00263658709879214	0.0399890424189774	0	0.00811757987858672	0.00603035776582232	0.00624641734276708	0.00379756443021781	0.00312011052386861	0.00958229151232223	0.0152322957569066	0.00719942700740803	0.0105726493578791	0.00647823606489471	0.00380413374346828	0.00721242462394501	0.00440774507007783	0.00311602542508567	0.00297827701835183	0.00575721708158666	0.0050549604402237	0.00402565126101417	0.0104129610781515	0.00724669345541027
HT29_G2_6B_2	0.00228177731161105	0.00729857943962642	0.00448950339560467	0.00280340962059199	0.00336118253614356	0.00661433502943746	0.0309269456987169	0.00239075636383132	0.00837936388307386	0.00511957068106895	0.00896715499259593	0.000584107299931351	0.00586730051277291	0.0106799544962386	0.00763815902169103	0.00975658989319396	0.00936087972109962	0.0124536340794781	0.0145899142980859	0.0114638788124124	0.0019521210891448	0.0103303837813065	0.00616965678178872	0.0143695329153466	0.016892038167547	0.00594871273037242	0.0146628097472402	0.0071861803279635	0.00233849218452708	0.0088540603346446	0.00534885985516416	0.00695906417503171	0.00649086346317902	0.032124389814885	0.00781171068310139	0.0100021421621882	0.0150320374040219	0.00273133426586135	0.0114523827161944	0.0113678419211496	0.00569590419564076	0.00877752181088051	0.00884569162111163	0.00779428755774759	0.00829688768288457	0.00911131681417597	0.00610804538720254	0.00412684342511907	0.0119005840404434	0.00914949027253458	0.0111560707246512	0.00769182250914523	0.00974293254305779	0.00938527429541289	0.0480069423053905	0.00811757987858672	0	0.00656336779953655	0.00667716244661151	0.00496899812911653	0.00625555453733374	0.016231904033631	0.00824546110005006	0.000984843329723642	0.0107867204533587	0.00290335845267433	0.00476432239532166	0.00219470351943033	0.0121447802091987	0.00500394245407282	0.00822665494680167	0.0125551176039	0.0108764472548883	0.00929778441785687	0.0181280158104797	0.00436784951160359
HT29_G2_6B_3	0.00783755134317654	0.00585288874654956	0.0101263505273543	0.0074195169416355	0.00496372958824952	0.000999968579790369	0.0291125207553398	0.00419952826578692	0.00209300991314094	0.00795764752277037	0.0109061797383762	0.00605142341222394	0.00305863557630202	0.00569899529318116	0.006231876366062	0.00329693806696215	0.00306512892460145	0.0117967219371325	0.00963328659424234	0.00688330823607122	0.00685234860260775	0.0042985229341803	0.00715570607699359	0.0181616874781621	0.0116617997157179	0.00721747141435009	0.012942087122354	0.00660377653439639	0.00448585211575075	0.00270152049988322	0.00603332251570279	0.000604829524591137	0.00294425264999891	0.0279041015871097	0.00680577365740257	0.00487333272352884	0.0114104607663505	0.00771754457927199	0.00860293207892426	0.00482061414483819	0.00567669341408564	0.00311631019551934	0.0024572919138645	0.00184274617753101	0.00777838647286641	0.00427093521354055	0.00088045085459001	0.00692417114667387	0.00842256174257219	0.00308160441753754	0.00730461294350277	0.00206879866973222	0.0112251181718856	0.00514658049338932	0.044564376301299	0.00603035776582232	0.00656336779953655	0	0.000228291778482439	0.00317370133462628	0.00710609589731207	0.0155942706023498	0.0105483565078811	0.00624397118036977	0.00507296858129559	0.00734603344847777	0.00344338737791312	0.00745298229057025	0.0102311404153073	0.00473906219198237	0.00370777270269038	0.00726141147694651	0.00529930013650916	0.00964953770269802	0.0131622032051274	0.00903233071823331
HT29_G2_6C_2	0.00799839040359039	0.00607729380031295	0.0101675074133806	0.00759851299924724	0.00496508415942968	0.00081150885101406	0.0292902868684231	0.00430146493340029	0.00212527068838699	0.00817102788457421	0.0111333462130371	0.00617409118352281	0.00328674137236634	0.00581643463746889	0.00645511349096716	0.00313479197502071	0.00287375089458206	0.0116205458083684	0.00972639123623991	0.00665517674194582	0.00690530601061258	0.00433537558500436	0.00738198499702561	0.0180974923044286	0.0117305395410344	0.00744233724439999	0.0131392190002285	0.00683115769267065	0.00456039158229707	0.00274559245700138	0.00625762277046766	0.000381911179309668	0.00278293361179039	0.0280045581473199	0.00703034528828094	0.00499030879966207	0.0115596074605264	0.00789143246391947	0.00878818809503091	0.00473649113233451	0.00590375001943499	0.00321802004219248	0.0024535214324421	0.00194950198663759	0.00800385102731114	0.00404408695144758	0.000805065741927723	0.00690218645854827	0.00858958854668194	0.00287010453613298	0.0074649051328541	0.00220825818741087	0.0114533484868758	0.0053105974417691	0.0446883788876381	0.00624641734276708	0.00667716244661151	0.000228291778482439	0	0.00339561499163169	0.00733288546583245	0.0158051744958047	0.0104635823186123	0.0063851546238302	0.00485453584334678	0.00752787648328746	0.00366289798092877	0.00761757421090267	0.010431517407699	0.00496291817850469	0.00388062742077481	0.00734454505893743	0.00537535355477764	0.009876630890378	0.0132435430955147	0.00922269144619233
HT29_G2_6C_3	0.00540321308273715	0.00325790108905081	0.00930996137193155	0.00473184725386223	0.00525211515352005	0.00394939966801227	0.0273220208324005	0.00329640062288141	0.00406611684313299	0.00482384783638063	0.00777972587527547	0.00438490394578666	0.00089831914943196	0.00571155978114292	0.00366876890290817	0.00626060791354185	0.00616365723583133	0.0139320239229734	0.00963761099412343	0.00997106390795369	0.00613147144274716	0.00561460552977006	0.00401663057880047	0.0185797025981472	0.0119277177280955	0.00405734628769039	0.010911606564376	0.00375597965175422	0.0039011025095218	0.00435316491805149	0.00286958989180957	0.00377716670571922	0.00536505286647578	0.0274285528808294	0.00413571350301725	0.00504858958064481	0.0104003206478579	0.00509312418040357	0.0070116836525139	0.00719018935000691	0.00257172628062129	0.00402048668804984	0.00456531718567498	0.00335992607562236	0.00501943970668715	0.00733042900357769	0.00347124034868551	0.00722611616504225	0.00723374543976102	0.0062427672821044	0.0063486780799913	0.00310100690071172	0.00816198899893981	0.00444231849982251	0.0436478739784186	0.00379756443021781	0.00496899812911653	0.00317370133462628	0.00339561499163169	0	0.0039796798707362	0.0131870058827943	0.0114470323468978	0.00425100153422143	0.0082447943815624	0.00461903140639175	0.000303305329839734	0.00498241176448906	0.00819996131905042	0.00157429017538699	0.00326350056994327	0.00758989198124445	0.00597173854464409	0.00675419237265553	0.01319310619799	0.00614248781334238
HT29_G2_6D_1	0.00505116977980229	0.0023238855332405	0.0105997157709672	0.00404414067998663	0.00825463448762253	0.00792623706861697	0.0246742259920003	0.00605623624988644	0.00746470921376332	0.00207316965003636	0.00380303949534177	0.00581850380187013	0.00411393373142081	0.00713592303923195	0.002359976328223	0.00994745872013151	0.00996543652402239	0.0175076789582301	0.0101863525877857	0.0139483630498597	0.00809288445134064	0.00823259934964338	0.000140334464368794	0.020620181134899	0.0125215937594906	0.000441308935146594	0.00845508644888119	0.00150204512217222	0.00665805901734356	0.00750933729161368	0.00117785299746012	0.00771004718798048	0.00927350876817973	0.0264286647037096	0.00210020597409682	0.00686819581388028	0.00952522564807492	0.00440535076795002	0.00590690253891153	0.010369635617193	0.00143095662210479	0.00682473589568546	0.00792246915825671	0.00676374032134587	0.0021532391071672	0.0113089549727292	0.00745054091729139	0.00990418750231714	0.00669050830379868	0.0101176580107389	0.0063989193459041	0.00638255991389152	0.00420709607634067	0.00561854439466268	0.041923252214005	0.00312011052386861	0.00625555453733374	0.00710609589731207	0.00733288546583245	0.0039796798707362	0	0.0100221503884646	0.0142247147682413	0.0052707448821777	0.0121351405960187	0.003876817268567	0.00375872051016256	0.00472733670523345	0.00607788884726347	0.00241869735508836	0.0054213080963379	0.00886095672152438	0.00796197950123619	0.00312480599822778	0.0133901413132923	0.00423514484721249
HT29_G2_6D_2	0.0146561203362697	0.00993993131264106	0.0204006412987794	0.0137119753474286	0.0181618712440795	0.0165853758441329	0.0148125086920619	0.0159729303145144	0.014738683978608	0.0112806598203669	0.00792607791027262	0.0158255787359633	0.0127691293499842	0.011593325851201	0.00953047946295043	0.0172016961850161	0.0175519467942375	0.0271113153226239	0.0109310057922841	0.0221698157493635	0.0181061008273734	0.0139188787497818	0.0100919008134057	0.0305258998241412	0.0121297115735984	0.0102921325982692	0.00329384836533107	0.009503854639209	0.0165954203411037	0.0143723663172768	0.01108201498315	0.0161075619073896	0.0183761303061406	0.0192216619175766	0.00905445469865565	0.0121090889823261	0.00750048108760186	0.0139872972820068	0.00750664142693487	0.0163413613479569	0.0109612793089889	0.0134734489844327	0.0149738896139426	0.0142916176474673	0.00823416368466753	0.0197280122779666	0.0162700913808325	0.0199043234362496	0.00828502060520282	0.0179404773248959	0.00935071181045073	0.0138867674271955	0.00699515486755379	0.0110075123720576	0.0329344268856907	0.00958229151232223	0.016231904033631	0.0155942706023498	0.0158051744958047	0.0131870058827943	0.0100221503884646	0	0.0242303790489949	0.0152524331448677	0.0197877312486227	0.0135615772427476	0.0131037283711971	0.0144341401860299	0.0055391591253754	0.0119766651417563	0.0121563554502219	0.0118729470936526	0.0127649263969242	0.00693460723932383	0.0116674174300779	0.0130183381231505
HT29_G2_6D_3	0.0103427851639947	0.0145964950533649	0.00573522484362453	0.0110351895715534	0.00619743544907792	0.0097700627811289	0.0386961422446175	0.00831043692401972	0.0125616643378829	0.0133528389757031	0.0172091438368794	0.0085321067469397	0.0121512307189884	0.0162143407744106	0.0149959160816809	0.0121246952585628	0.011459113733873	0.0056299474409892	0.020179823713813	0.00992644900172341	0.00629338740760073	0.014747841053196	0.0141651471920368	0.00773721180188546	0.0221844572491446	0.0139916023471126	0.0222824021387296	0.0148103237330918	0.00767857685685053	0.0131891645136918	0.0131504575010789	0.0104339586673094	0.00795446013880407	0.038432684496896	0.0153479248342107	0.0153942751719139	0.021688135100073	0.010909457301827	0.0184424195754354	0.0143553474499544	0.013308166301631	0.0136626636071593	0.0128024361953602	0.0123896067563528	0.0160484523620703	0.00929064188888683	0.00967039597819971	0.00432787692318355	0.018556716742103	0.0109334709515597	0.0175469688367239	0.0125738823022462	0.0179688260576763	0.0154249167305378	0.0549594100915876	0.0152322957569066	0.00824546110005006	0.0105483565078811	0.0104635823186123	0.0114470323468978	0.0142247147682413	0.0242303790489949	0	0.00916045585526126	0.0112284724686287	0.0111439601196715	0.011428760507374	0.0103767356617528	0.0196055350856872	0.0123472654842065	0.0139818735710833	0.0178068914449653	0.0158383319771285	0.0173450159929427	0.0237056137963195	0.0124411650239635
HT29_G2_6E_1	0.00179782007647204	0.00636535691526929	0.00543109373713984	0.00200530420353207	0.00387574104218715	0.00644126844393248	0.0299426935549031	0.00231810785644333	0.0079158657566075	0.00419369982615809	0.00805436025733189	0.000649928353014811	0.00514173782133441	0.00994252466117351	0.00669473569411542	0.00951251496077453	0.00917458089471736	0.0131774840604477	0.0137986979059425	0.0116637604367802	0.00288492462836772	0.00976235264826218	0.00518515312817206	0.015353629485976	0.0161182663602219	0.0049658466002005	0.0136821180766229	0.00621785704110581	0.00252380381627066	0.00834606918149382	0.00437333846534514	0.00670062417197248	0.00661619588196634	0.0312114556457377	0.0068485196973816	0.00929800429854056	0.0141216053825534	0.00204178390266308	0.010524720196235	0.0109775335159023	0.0047385024518125	0.00818422851764051	0.00839834923369003	0.00728873703874506	0.00731653367249087	0.00920807189575965	0.00590908438004339	0.00495732855828385	0.0110059324174761	0.00901989082888881	0.0102985735365973	0.00714166468560799	0.0088096222338575	0.00859852202585959	0.0470451712325004	0.00719942700740803	0.000984843329723642	0.00624397118036977	0.0063851546238302	0.00425100153422143	0.0052707448821777	0.0152524331448677	0.00916045585526126	0	0.0107660682748487	0.002071799967658	0.00401580266859405	0.00154956522366358	0.0111748629204931	0.00409967199449179	0.00750991775711643	0.0118276419396133	0.0102164080541961	0.00831839619943181	0.0173151348719334	0.00370686752402361
HT29_G2_6E_2	0.0125107639173576	0.0106186066118771	0.0131813414647436	0.0122630771349292	0.00799163789249058	0.00445134630073243	0.0322569892300617	0.00846692950430148	0.00508821620753445	0.0130204349186699	0.0159172520359155	0.0103952600263211	0.00802790712580417	0.00846598130654608	0.0109530573711839	0.00259812149306769	0.00226694068656245	0.00986753478722105	0.0114161843284224	0.00263125086766792	0.0103149960423628	0.00613142863953316	0.012193503612731	0.0188429191706063	0.0127555611924993	0.0122714510184151	0.0168131937920748	0.0114712267421491	0.0084523008000395	0.00541616400456171	0.0110929951663028	0.00447278156569969	0.00441029359151584	0.0291635788010379	0.0115564657868035	0.0077935921610343	0.0142381640430694	0.0125136660219198	0.0123537021816173	0.00423358687291517	0.0107050171583694	0.00631560896266891	0.00481598512806832	0.00564082805572236	0.0125445329870341	0.00200632013300686	0.00499665726267126	0.00927033747690992	0.011805598267651	0.00201849881667768	0.0106418968061665	0.00606090358019176	0.0161726688810639	0.00878418965334	0.0462427814583105	0.0105726493578791	0.0107867204533587	0.00507296858129559	0.00485453584334678	0.0082447943815624	0.0121351405960187	0.0197877312486227	0.0112284724686287	0.0107660682748487	0	0.0122137820320257	0.00851628470754271	0.0121686012132639	0.0142557136879987	0.0098028080596641	0.00769218003620849	0.00914340228156362	0.00744903926807229	0.0144683176263013	0.0144235405142962	0.013955935264789
HT29_G2_6E_3	0.0011747538298364	0.00559115831200922	0.00684431271455603	0.000168313681029569	0.00591299118359077	0.0077729629555356	0.0283395762704321	0.00408537443805188	0.00865754979270959	0.00229359616904644	0.00608662191472964	0.00272034145916619	0.00538120341934302	0.00988606695869996	0.00582892404328414	0.0106320118589205	0.0103996943222491	0.0152478514719226	0.0134784999084943	0.0133799327828662	0.00485283851317882	0.0101960913069514	0.00375892985471742	0.0169692578865005	0.0158312152201807	0.00348191574009626	0.0122900761275001	0.00515061081602418	0.00445264379462323	0.0089713215089933	0.0033541294590491	0.00788573486024834	0.00832270928612811	0.0302745316105034	0.00580563280356885	0.00936715306795751	0.0132839324778183	0.00056092510946027	0.00964283116663595	0.0117862524467997	0.00389857088283574	0.0086071313159558	0.00915692053672269	0.00796399103756734	0.00602918562712351	0.0108323348712926	0.00722585187602631	0.00700782518913964	0.0102975850081618	0.0103384759461774	0.0097808870965674	0.00771957304620916	0.00689127620720479	0.00841537429546427	0.0457814152834308	0.00647823606489471	0.00290335845267433	0.00734603344847777	0.00752787648328746	0.00461903140639175	0.003876817268567	0.0135615772427476	0.0111439601196715	0.002071799967658	0.0122137820320257	0	0.00432195428695128	0.000875976437710703	0.00995446909188407	0.00373172695143501	0.00761117635425048	0.0117583253185058	0.0103897474041711	0.00667037004512535	0.0168750355069142	0.00177222387166526
HT29_G2_6F_1	0.00512179043684874	0.00320567696985365	0.00914342524417861	0.00443655860473179	0.00523190397805362	0.00419044501835658	0.0273067927913448	0.00320854807014724	0.0043692308997303	0.00453427798970229	0.00755054495261448	0.00418107941734574	0.0011301571403738	0.00592927682567113	0.00361459972201572	0.00655586978045434	0.00644999474003678	0.0140330135430604	0.00982730472810458	0.0102068673944711	0.00599788923431726	0.00589858923239106	0.0037885172103697	0.0184983786601365	0.0121285643471852	0.00381456911306841	0.0108884232451419	0.00363262424443845	0.00382648025109131	0.00465240628791482	0.00262704324029869	0.00404480223534835	0.00554024757424696	0.0275489313376653	0.00405041394628171	0.00528481280882	0.0104981062808215	0.00480048860851838	0.00706584639969959	0.00749279918041554	0.00237232801259391	0.00430469068849099	0.00486837096283787	0.00366250187425538	0.0049042863283078	0.00756484748935268	0.00369952343691466	0.00717843511227928	0.0073318482313683	0.00651914982931818	0.00647900536385976	0.0034000939679005	0.00795547273110892	0.00462387941104035	0.0437203283671341	0.00380413374346828	0.00476432239532166	0.00344338737791312	0.00366289798092877	0.000303305329839734	0.00375872051016256	0.0131037283711971	0.011428760507374	0.00401580266859405	0.00851628470754271	0.00432195428695128	0	0.00470005920220087	0.00818830456438857	0.0013405258733643	0.00349524903192736	0.00781282283502422	0.00622610064015318	0.00659691639877613	0.0133733197822419	0.00583929503572734
