	OM3_B_B_2	OM3_B_B_3	OM3_C_7A_1	OM3_C_7A_2	OM3_C_7A_3	OM3_C_7B_1	OM3_C_7B_2	OM3_C_7B_3	OM3_C_7C_1	OM3_C_7C_2	OM3_C_7C_3	OM3_C_7G_1	OM3_C_7G_2	OM3_C_7G_3	OM3_C_7H_1	OM3_C_7H_2	OM3_C_7H_3	OM3_C_8A_1	OM3_C_8A_2	OM3_C_8A_3	OM3_C_8B_1	OM3_C_8B_2	OM3_C_8B_3	OM3_C_8C_1	OM3_C_8C_2	OM3_C_8C_3	OM3_C_8E_1	OM3_C_8E_2	OM3_C_8E_3	OM3_C_8F_1	OM3_C_8F_2	OM3_C_8F_3	OM3_C_9A_1	OM3_C_9A_2	OM3_C_9A_3	OM3_C_9C_1	OM3_C_9C_2	OM3_C_9C_3	OM3_C_9D_1	OM3_C_9D_2	OM3_C_9D_3	OM3_C_9E_1	OM3_C_9E_2	OM3_C_9E_3	OM3_C_9F_1	OM3_C_9F_2	OM3_C_9F_3	OM3_C_9G_1	OM3_C_9G_2	OM3_C_9G_3	OM3_C_9H_1	OM3_C_9H_2	OM3_C_9H_3	OM3_H_3C_1	OM3_H_3C_2	OM3_H_3C_3	OM3_H_3D_2	OM3_H_3D_3	OM3_H_3E_1	OM3_H_3E_2	OM3_H_3E_3	OM3_H_3F_1	OM3_H_3F_2	OM3_H_3F_3	OM3_H_3G_2	OM3_H_3G_3	OM3_H_3H_2	OM3_H_3H_3
OM3_H_3D_3	0.0151692263751728	0.00901124032152898	0.0209960129522828	0.0173465249759334	0.0168748064783724	0.0261090003930595	0.0208181136722649	0.0115105302059486	0.0237439193299099	0.00978551564456984	0.0134734536929625	0.0158722168749942	0.010177383935038	0.00515329981947817	0.0155164546364449	0.0240614190444816	0.00515247874470225	0.034340978446749	0.0126998611214762	0.00571022809429854	0.0210896919890001	0.0228534535129546	0.0105468649526182	0.0587107899494902	0.0314232441947536	0.023771390146277	0.0222947680601319	0.0185269914269443	0.0146370677056671	0.00232527414195922	0.00513182768809193	0.00307716607120655	0.0138455018117486	0.0187148551506772	0.00711717059228075	0.0078044082824797	0.0197171239431759	0.0107209392646293	0.0151459390546415	0.0306255388415675	0.0108610171516857	0.0104970693184124	0.00724923409494029	0.0026977415555479	0.0192054636502011	0.0210663202296959	0.0121909171022334	0.0152970164701435	0.0153225217388388	0.00761616187852522	0.0235086730106759	0.0179293984906839	0.0107373526180312	0.00985879830688775	0.018296936829235	0.0037302548028481	0.0168535463628866	0	0.0103284018279151	0.0158541077865818	0.00955803981811217	0.0168055224286502	0.0192557572191243	0.00942117807034514	0.0128015520080881	0.00892796015468662	0.00893122422288552	0.00922624542721318
OM3_H_3E_1	0.0105719568635112	0.00550192356161469	0.0133103786258806	0.0122677226846225	0.00665851527905339	0.0186560955765899	0.0112798474375828	0.0106437725345301	0.0171795861856505	0.0014256403044712	0.00806930859640769	0.0116827314732709	0.0064397513196129	0.0127541182744958	0.00637545870859484	0.0154153081018387	0.00529372933362047	0.0273308732697151	0.00397623344692645	0.00714611545520654	0.0121047786426944	0.0127331677219727	0.00251494134424105	0.0486991907961309	0.022593971338821	0.0141876069961374	0.012800450820409	0.0126920517765349	0.0118624610715413	0.00949535618035015	0.0120892077088727	0.00944107332168292	0.0046907259197832	0.0128808031963456	0.0129286597018284	0.0103435713499251	0.011611319253541	0.0108196601700046	0.0134345554392221	0.0210136362087148	0.00380289820541775	0.00698106821934863	0.00364513753272349	0.0130249822488069	0.00972222992824158	0.0108025678397146	0.00853828877650671	0.00526232081043238	0.00500298763250015	0.0104292218705874	0.0335403079557581	0.0138996248612491	0.00225342655045538	0.0135274812589253	0.0102810539545355	0.00659961670005727	0.0130220077749667	0.0103284018279151	0	0.00823869407683183	0.0143410699541252	0.00659252585753433	0.00920359843192013	0.0117005209776441	0.012834049999962	0.0186373644409987	0.00974964927899604	0.00480848193120383
OM3_H_3E_2	0.0044962697194379	0.00690793829583068	0.00527813498025532	0.00499526561964848	0.00642319245756011	0.0106090241422057	0.00613331560314077	0.00831111362797749	0.0089417835814916	0.0074663825199085	0.00332193629726797	0.00543491804201412	0.00601474400598237	0.0156566079567068	0.00297068496247262	0.00823628763135304	0.0120966516943599	0.0320243755705088	0.00426469752517106	0.0104047912785933	0.00557397930329286	0.00942730726533816	0.00615465993230863	0.0436037196074628	0.015586760689359	0.00874910433874142	0.00728950240430892	0.00480305415618541	0.00690712233570617	0.0140189541718883	0.0148555488702409	0.0135327912656991	0.00384729317743096	0.00496821908459365	0.0145243415034237	0.0111140804658225	0.00386366012547413	0.00922753513973376	0.00871472454406328	0.0152719684656014	0.00525470344655641	0.00595181843569478	0.00903095496142222	0.018319020632012	0.0048327289288295	0.00897929801386162	0.00532253793259221	0.00536336253234962	0.00711071458441854	0.0113424819696722	0.0391741572357411	0.00703588016829334	0.00621640865169986	0.013265237586564	0.00244474981480756	0.0126222430407357	0.00657639995850492	0.0158541077865818	0.00823869407683183	0	0.0145831677050291	0.00638281939829442	0.00657653725129121	0.0113315909064997	0.00993976731805467	0.0220437640045072	0.00963140793420424	0.00662838228911207
OM3_H_3E_3	0.0113079704153813	0.00930680272502997	0.0183509856205045	0.013063576064977	0.018945140504857	0.0223807020180206	0.0206941204848928	0.00646722975571879	0.0194072706550208	0.0130318264183847	0.0112697351310964	0.0113239210473493	0.00922378150471341	0.00471813219819315	0.0160401699089048	0.0220765479369571	0.0116877454130625	0.0414241145496852	0.0139544224718551	0.00739698043221631	0.020052027934441	0.0237816154981495	0.0127339905763011	0.0577480899393636	0.0289343457540119	0.023309501028953	0.0218661078481717	0.0145874300172022	0.0093566015274238	0.00761761442941063	0.00446664735584641	0.00697033885232888	0.0149963111559541	0.0147210263591442	0.00245196081423239	0.00403590021674493	0.017832469952956	0.00543202931113519	0.008679182336129	0.0295695922108763	0.0120108238052884	0.00899675752309732	0.0108680840973243	0.00991046440372663	0.0192779584156301	0.0227758395394353	0.00927055331875332	0.017215499794432	0.0181840494041213	0.00392175937983239	0.0274589560019131	0.0125096330093151	0.0130954330006512	0.00140396001094431	0.0166640202197325	0.0103194847187081	0.0116055354005783	0.00955803981811217	0.0143410699541252	0.0145831677050291	0	0.0188762931374019	0.0204470604479331	0.00325296005312082	0.00591068350465155	0.00906102820474129	0.00511805295053561	0.0100241670208382
OM3_H_3F_1	0.0107243529654357	0.00966044448626352	0.00944050585017121	0.0113615301137195	7.1569236558406e-05	0.0142702703450775	0.00536398957726067	0.0134345233750385	0.013798142261973	0.00703754545478494	0.00879581720884207	0.0117487952568047	0.00967548955281331	0.0184715594903522	0.00348231824071334	0.0101493177985371	0.0118739344150375	0.0256528411004266	0.00492574438072763	0.0126603405088476	0.00684638160291834	0.00614718184978234	0.0065597171729113	0.042115888499043	0.0167730343010662	0.00800132429189948	0.0067969235986089	0.0109434536926214	0.0129620315601126	0.0156799227742619	0.0177239668329586	0.0154737984958591	0.00390549335481722	0.011078068121307	0.0180778187100012	0.0149191289576394	0.00763667191895126	0.0140878916296665	0.0147889099946473	0.0146439004738466	0.00692995444580902	0.00997660478070647	0.00966848692095052	0.0194983578813696	0.00415796097196547	0.00426920586283574	0.0104548007714233	0.00167149769447987	0.00185890906078683	0.0150869573270007	0.0401244207676077	0.0134150998960055	0.00627120229458091	0.0177528310325561	0.00685584889061119	0.0130878559051375	0.0129433426195728	0.0168055224286502	0.00659252585753433	0.00638281939829442	0.0188762931374019	0	0.00271970852048301	0.0157573832900002	0.0154333321401935	0.0246836417606222	0.0137807755667224	0.0089928522805888
OM3_H_3F_2	0.0110643391785834	0.0115189246436608	0.00795803438614383	0.0111752757856893	0.002667094790538	0.012251501782055	0.00294873687915333	0.0145648929834341	0.0122714157478182	0.009478512925433	0.00962321592254593	0.0119486592639576	0.0112578158439045	0.0205279203493807	0.00440786180618781	0.00784614603681864	0.0144372755610691	0.0263321068814168	0.00682357029237752	0.0147629010686673	0.00477131123862814	0.00360418319748697	0.00878765762239699	0.0395309080636104	0.0141443252325611	0.00532106619722844	0.00422571014298074	0.0104084797710088	0.0134824664718286	0.0179792783404278	0.0197566075634854	0.0177084134797437	0.0056593361713208	0.0105038892713193	0.0199075728607861	0.0166177165081649	0.00631615604648434	0.0153544506036536	0.0152906264692991	0.0119253475493193	0.00887245854586066	0.0114515716035529	0.0120335382624446	0.0219336441405661	0.00237746961408201	0.00241358198475912	0.0115107132701316	0.00397516849932926	0.00456921944474026	0.016809326739314	0.0426695407303361	0.0132437202227975	0.00855215248773278	0.0192321827281782	0.00602752754979613	0.0155693085876902	0.0129810474174168	0.0192557572191243	0.00920359843192013	0.00657653725129121	0.0204470604479331	0.00271970852048301	0	0.0172374067288445	0.0163841085060638	0.0268380534438481	0.0153336027581493	0.0109209925181335
OM3_H_3F_3	0.00821178892537282	0.0063690123491928	0.0152207446355811	0.01009967557355	0.0158250965473724	0.0194629200426852	0.0174417255212558	0.00335242270723726	0.0165814530613455	0.0103212996739391	0.008020891271222	0.00836413306909523	0.00608275476371654	0.00586500369599321	0.0128307924852727	0.0189111404224259	0.0100246889364264	0.039000262633797	0.0108578987416569	0.00538959197459243	0.0168139841643727	0.0205435950396952	0.00983772740868416	0.0545923257997066	0.0258682223129672	0.0200632729592697	0.0186166834106242	0.0115918537021581	0.00650860636591933	0.00713954665722979	0.0052145733874704	0.00638458837758636	0.0118580359559375	0.011738863503352	0.00380768080769387	0.00175574385125155	0.0146263939558326	0.00227602114945039	0.00627279694846219	0.0263669993157608	0.00898773087967808	0.0058053395024705	0.00849078337781716	0.0106207814231104	0.0160293330103277	0.0195835824430476	0.00602419025968976	0.0141100440343807	0.0151768011964138	0.0018703969976861	0.0298047168089172	0.00983436904137888	0.0102064262889168	0.00199965279649265	0.0134339657527688	0.00894947514271109	0.00884509238573953	0.00942117807034514	0.0117005209776441	0.0113315909064997	0.00325296005312082	0.0157573832900002	0.0172374067288445	0	0.00357628651961088	0.0115915030974595	0.0020085412208334	0.00710158832556633
OM3_H_3G_2	0.00588786275218073	0.0073757329335754	0.0128313939488224	0.0073306299218007	0.0154940452815874	0.0165369762949368	0.0159931134718707	0.00219258285032446	0.0135230284493536	0.0114096417101821	0.00676276788483859	0.00562957987546221	0.00643160867089541	0.00942583549828418	0.0121260466925999	0.0166184995634024	0.012513296398521	0.0399888658831543	0.0108558697442884	0.00798676005517283	0.0150104251430452	0.0193650452977847	0.0105440521070279	0.0521779616233928	0.023224046850011	0.0183289292527583	0.0169677598862891	0.0088698444339214	0.00360004962710085	0.0104819188818157	0.00878962509721412	0.00972606630581267	0.011613658761292	0.0089841103775186	0.00726591206035641	0.00500437979081354	0.0125992967293327	0.00228136058138203	0.00279030946002903	0.0242040070747864	0.00940334829838231	0.00592700943196054	0.0102924688435437	0.0141677423233317	0.0147707875589249	0.018795232396418	0.004979399380629	0.0139015679018201	0.0152752120389111	0.00520765367553545	0.0332124610063959	0.00660300246356401	0.0109021030464098	0.00454133444800749	0.0116184398820708	0.0117341730577525	0.00572841903439776	0.0128015520080881	0.012834049999962	0.00993976731805467	0.00591068350465155	0.0154333321401935	0.0163841085060638	0.00357628651961088	0	0.0148745823123994	0.00403428442325575	0.00803497560911556
OM3_H_3G_3	0.0196881545315222	0.0154292897546663	0.0265473367324817	0.0216635740902282	0.0247551138019966	0.0310200797508625	0.0278171295841338	0.0149034691416293	0.0281688762305111	0.0177626094882843	0.0189577021476533	0.0199378524293411	0.016055638906556	0.00639641358331257	0.0226448857310724	0.0300978109659259	0.0138723563186545	0.0431249143573334	0.0200176711220586	0.0120772331122146	0.0276082703632689	0.0304072077625527	0.0181297908213685	0.0656188604213102	0.0372511757363397	0.0306664501312791	0.0291740695439725	0.0231300237854453	0.0180977491681191	0.00914522137983837	0.00719533975874201	0.00923560496709387	0.0211867698921066	0.0232849787233623	0.00781616411215828	0.0111058822150001	0.0257042383317504	0.0138276332712058	0.0176643970636297	0.0373095315849607	0.0179762556120854	0.0160937352954734	0.0151072714890028	0.0067584519099354	0.0262560636910092	0.028916416038308	0.0171090677084105	0.0230544117356659	0.0234543217952861	0.0108577656173072	0.0184030012888192	0.0213937106156594	0.0184137103913978	0.0103550870189272	0.0243846535994111	0.0122902025920683	0.0204257853170448	0.00892796015468662	0.0186373644409987	0.0220437640045072	0.00906102820474129	0.0246836417606222	0.0268380534438481	0.0115915030974595	0.0148745823123994	0	0.0126825121293878	0.0159590515438295
OM3_H_3H_2	0.00704874170837113	0.00436598247896214	0.0138725681397982	0.00911380419300976	0.0138490306195407	0.0184114734350929	0.0156824639600191	0.00261060845149227	0.0156730957710277	0.00835567272015078	0.00638325230226271	0.00744305492616597	0.00411079065634551	0.00648749279999944	0.0109276328717024	0.0174700782316055	0.008566460338615	0.0370721387238191	0.00886951643246601	0.00397094582677017	0.0151802019657877	0.0186944307448993	0.00783394939673415	0.0531121988080819	0.0245766487509828	0.0183788859288315	0.0169126148599353	0.0105219800257506	0.00586939700731984	0.0066091026270847	0.00571964018985928	0.00586888278177168	0.00988944850693895	0.0106870702260962	0.00494352348017146	0.00158088381541462	0.0131104545145205	0.00180859605925157	0.00621519583170601	0.0248200818151432	0.00698151556762494	0.00388311180641432	0.00667906507324737	0.0105917038230008	0.0142267727966335	0.017658724403992	0.00445303128422667	0.0121270322393906	0.0131715721729772	0.00183257249542569	0.0305741717660024	0.00924881160951994	0.00820310008913801	0.00398095147032484	0.0118482788740431	0.00770941618878259	0.00819245295299773	0.00893122422288552	0.00974964927899604	0.00963140793420424	0.00511805295053561	0.0137807755667224	0.0153336027581493	0.0020085412208334	0.00403428442325575	0.0126825121293878	0	0.00509890825098786
OM3_H_3H_3	0.00683062440993645	0.000732938747675195	0.0118036108664027	0.00888776189941258	0.00906363840074814	0.0170071368260023	0.0119203629444824	0.00584980971969448	0.0148630759150507	0.00338297534510378	0.00459194120269529	0.00782096647112389	0.00177294653965714	0.00961335983251645	0.00668949471455245	0.0148466855033346	0.005934116121647	0.0320924878507006	0.0041176985855655	0.00392772226541882	0.0119571432756455	0.0144642149570376	0.00273637664399008	0.0498715166179093	0.0222065761992448	0.0148265971610238	0.0133320432809798	0.00977891820188185	0.00747981944419457	0.00744504217038665	0.00883789756346376	0.00702225873291435	0.0052648493388314	0.0099743793568865	0.00908565298739782	0.00600055201804754	0.0104918177743713	0.00601890006934042	0.00886858518311976	0.0216088704690285	0.00206902376257834	0.00233443788619752	0.0028888357269251	0.0117109464767118	0.0103342320162544	0.0131005207512883	0.00416442948536893	0.00732186689823796	0.00816582887756248	0.00614636152682898	0.032601873742845	0.0100896139940799	0.00310493331286148	0.00903222881510988	0.00907191695174056	0.00611893032636017	0.0090845858291652	0.00922624542721318	0.00480848193120383	0.00662838228911207	0.0100241670208382	0.0089928522805888	0.0109209925181335	0.00710158832556633	0.00803497560911556	0.0159590515438295	0.00509890825098786	0
