	OM3_B_B_1	OM3_B_B_2	OM3_B_B_3	OM3_C_7A_1	OM3_C_7A_2	OM3_C_7A_3	OM3_C_7B_1	OM3_C_7B_2	OM3_C_7B_3	OM3_C_7C_1	OM3_C_7C_2	OM3_C_7C_3	OM3_C_7G_1	OM3_C_7G_2	OM3_C_7G_3	OM3_C_7H_1	OM3_C_7H_2	OM3_C_7H_3	OM3_C_8A_1	OM3_C_8A_2	OM3_C_8A_3	OM3_C_8B_1	OM3_C_8B_2	OM3_C_8B_3	OM3_C_8C_1	OM3_C_8C_2	OM3_C_8C_3	OM3_C_8E_1	OM3_C_8E_2	OM3_C_8E_3	OM3_C_8F_1	OM3_C_8F_2	OM3_C_8F_3	OM3_C_9A_1	OM3_C_9A_2	OM3_C_9A_3	OM3_C_9C_1	OM3_C_9C_2	OM3_C_9C_3	OM3_C_9D_1	OM3_C_9D_2	OM3_C_9D_3	OM3_C_9E_1	OM3_C_9E_2	OM3_C_9E_3	OM3_C_9F_1	OM3_C_9F_2	OM3_C_9F_3	OM3_C_9G_1	OM3_C_9G_2	OM3_C_9G_3	OM3_C_9H_1	OM3_C_9H_2	OM3_C_9H_3	OM3_H_3C_1	OM3_H_3C_2	OM3_H_3C_3	OM3_H_3D_2	OM3_H_3D_3	OM3_H_3E_1	OM3_H_3E_2	OM3_H_3E_3	OM3_H_3F_1	OM3_H_3F_2	OM3_H_3F_3	OM3_H_3G_2	OM3_H_3G_3	OM3_H_3H_1	OM3_H_3H_2	OM3_H_3H_3
OM3_C_9H_2	0.00522577464899231	0.00452658794406651	0.00628405846317879	0.0145186109594821	0.0145611651162492	0.0211831561370584	0.0828784323473126	0.0967216599479312	0.0981041121971167	0.0147883928084514	0.0195786303093336	0.0104182961499207	0.00665728517889656	0.00393073459329274	0.00951143762715943	0.0193952430320943	0.011476758276461	0.00998887760092649	0.00697072648265782	0.00465445935587809	0.00660795136368575	0.0102368439907847	0.0127592739003341	0.00724803026485034	0.011983382504454	0.0131649780830533	0.0053465606587444	0.00890767800802162	0.0129199724607844	0.0125415010906601	0.00698800381224045	0.0101449288384394	0.00494791576142399	0.0165681358858151	0.0150021555828793	0.0091237269629742	0.0157967889098738	0.0105850011785488	0.00183290149238534	0.0192627182857869	0.0218512571666536	0.00739523982534846	0.0181509334351865	0.0167195343988624	0.00228989633793528	0.00534087725217666	0.0085155186032827	0.00465462123486269	0.0051452175726689	0.00939675138195702	0.0127926795594593	0.0199641227009866	0	0.00886959276820131	0.00883220005043065	0.0112975362139521	0.00612957048405516	0.0133323907591208	0.0120812393971338	0.0106512286632901	0.00672078815926335	0.00957778223578062	0.0113934771261124	0.0166814149438777	0.00476507031168822	0.00775902269810603	0.00644835024752301	0.0131335325342486	0.00837001323176639	0.00353278620620307
OM3_C_9H_3	0.0101627344331905	0.0087466925521673	0.0110980602628564	0.00572024014596086	0.00833657214556685	0.0299926176164875	0.0740358967001233	0.0879335828279476	0.0893407558208674	0.00594428408672279	0.011030655843749	0.0112458374500017	0.0131019547897336	0.00742161546710047	0.00287973561526	0.0105449453364284	0.00392638477017278	0.00145333867155451	0.00398735286712292	0.00682687683913908	0.0103818705015155	0.00162821609911549	0.00521588648783968	0.0154544905449298	0.00742351144651952	0.00430850882920082	0.0119902056411901	0.00567586073988461	0.00549772319830051	0.00624479207862907	0.00315096783492888	0.00227662504819996	0.00429245747238603	0.00798746914620156	0.00613374459922334	0.00874943364281963	0.00704085114728398	0.00229054005565103	0.0101606393912057	0.01039566113266	0.013423440787722	0.00519620728869401	0.00937600589730977	0.00789262215113027	0.00980524048741277	0.00638921086793463	0.00168734769878441	0.0132009824620172	0.00546539349351788	0.00189890108734022	0.0215105814550802	0.0284779294111737	0.00886959276820131	0	0.00631392686650132	0.00862286709033649	0.0130335949342064	0.00521525887361229	0.00768964529606383	0.00230579755038946	0.00289989715248044	0.0162567042381038	0.00390149123920951	0.013258420453402	0.00929559696447416	0.00326454502905725	0.0153162483007444	0.00499114221512118	0.0107537117698254	0.0122857294264422
OM3_H_3C_1	0.00646704121155043	0.0115238472369693	0.00687857563438234	0.00920209785208762	0.0146396929026865	0.02773797052304	0.0766615612246391	0.0897665006172016	0.091024170905532	0.0105099418838206	0.0127559687984243	0.0160398506947214	0.0151611239074488	0.00511217546564114	0.00910392495210806	0.0137185479006116	0.0101915474751947	0.00764441438643103	0.00892139134593235	0.00426362078296564	0.013713248078777	0.00611506438788975	0.00577318888653016	0.0127986347628467	0.00321836622428091	0.00855866537035756	0.013848621431386	0.000709005473872202	0.00574679565375269	0.0125584817650481	0.00367207441087755	0.008578152899885	0.00493740409943493	0.0131056612973118	0.0101977743082616	0.0137523378012316	0.0100475427349628	0.00847440482079073	0.010652077468248	0.0140944833210325	0.0184092317491305	0.0102321315988735	0.012143230211102	0.012288402955439	0.0108644323596877	0.00351997604608381	0.0077030932137922	0.0114092794961331	0.00910234376978563	0.00479887734947818	0.0210014939811032	0.0254180552910564	0.00883220005043065	0.00631392686650132	0	0.0144144362284263	0.0147702475747133	0.011145403590534	0.0138366793642951	0.00846158467039261	0.0075680101130681	0.0182591567077991	0.0101781929416542	0.00815560765074928	0.00586459611835691	0.00313118607075193	0.0142301474389979	0.00675555891821852	0.00523904260815621	0.0110645874313892
OM3_H_3C_2	0.0155405380093339	0.00743457683260102	0.0166755716599636	0.0119426621688589	0.00512696283199302	0.0306106893099648	0.0757589075864406	0.0906466050432163	0.0922428575797039	0.0107049873833458	0.0170859394844411	0.00423090682911926	0.0104700493309755	0.0128736482719695	0.00586122208948604	0.0152077691531581	0.00629714937369009	0.00792600765832771	0.00559506591887317	0.0128196436563813	0.00689848808231033	0.00984509345000005	0.0134411393529323	0.0183798108457562	0.0160290890083533	0.0105872259790678	0.0101450344513947	0.0138976249281771	0.0137504575068203	0.00453544412799636	0.0107481571504191	0.00696301387077608	0.010150586452809	0.0104981449375914	0.0114762934357697	0.00273197954421646	0.0131146154297281	0.00748513257009434	0.0111872901100933	0.0144036259496984	0.0141230154895746	0.00441656241700233	0.0148561811604044	0.0118322543508687	0.010295567335022	0.0128573109685039	0.00695569974331128	0.015701241376206	0.00644174158280195	0.0105215667791531	0.0206007031478335	0.0303173996271052	0.0112975362139521	0.00862286709033649	0.0144144362284263	0	0.0109320580758929	0.00757150512521079	0.00206419957353279	0.00756472961809354	0.00688513623104444	0.0127415054515869	0.00621760711069001	0.0218691959674355	0.0147492194466846	0.0113267964832565	0.0163692216376905	0.0127933557214599	0.01756981741217	0.0144305402721385
OM3_H_3C_3	0.0110226321679492	0.00441311229563662	0.0119286041553721	0.0186576685289224	0.0156468098562253	0.019744821144606	0.0859575417241352	0.100364787184118	0.101851858212744	0.0183866897069855	0.0240521522443294	0.00786713448263138	0.000785084882986714	0.0100528533243482	0.0123382366295406	0.0232529642876607	0.014160384858965	0.0136740719601189	0.00958195723956056	0.0107348545779254	0.00403437201977114	0.0146326399795675	0.017811382908218	0.00978076241588151	0.0178068558191517	0.0171690849713657	0.00104399960868514	0.0147402850440131	0.0180282449759184	0.0141356238493185	0.0122512972979942	0.0133874427216466	0.0102329367803837	0.0194892891532362	0.0188337014617869	0.0082006502225705	0.0199987532596283	0.0139716741575531	0.00434585473412297	0.0228501516597781	0.0242185970332311	0.00907490650241429	0.022278660829017	0.0201510249794121	0.00391922682962376	0.0113737535794062	0.0119787760528204	0.00749160781587744	0.00765996472315523	0.0141942990535043	0.00967767823007736	0.0198302996239124	0.00612957048405516	0.0130335949342064	0.0147702475747133	0.0109320580758929	0	0.0160765961087521	0.0125733947047025	0.0140585034406173	0.0102058031700629	0.00348929255893842	0.0140605851297081	0.0227642779484292	0.0107418498692152	0.0130983702356441	0.00647773326713142	0.0179050596140781	0.0143495484154071	0.0063990173388054
OM3_H_3D_2	0.0153433514060764	0.0116931657828755	0.0163015995790239	0.00469384469960979	0.00426053507658874	0.0344578611200344	0.069995504451932	0.0843532830091665	0.0858545244040692	0.00317286555902321	0.00953317989460878	0.0115414869951572	0.0159110540885304	0.0125581663399152	0.00387676603653234	0.00770078358900306	0.00193134561693716	0.00376575666366595	0.00664935303818232	0.0120143294430893	0.012536950035855	0.00503516199752325	0.00744208346832814	0.0203248421546837	0.0112433119956958	0.00369566140242317	0.0150709612963939	0.010450257214169	0.00774018163660066	0.00313139163373185	0.00835663501728689	0.00323950139965229	0.00934251660892402	0.00341346516490837	0.00399476426608872	0.00926009545683713	0.00568728699671321	0.00295664237573225	0.0142439814824218	0.00701620975791488	0.00852030795811337	0.0070051913802546	0.00728655073369416	0.00433922799569967	0.0136556957424241	0.0116017801724752	0.00485750017371926	0.017908603966809	0.00868694849784475	0.00634958256037143	0.0253473341467968	0.0332586117906363	0.0133323907591208	0.00521525887361229	0.011145403590534	0.00757150512521079	0.0160765961087521	0	0.00567526707858999	0.00292461696995007	0.00661202709393542	0.0188107941051326	0.00202829343964711	0.0166935930371316	0.0144719411377374	0.00834784520299198	0.0196722605986889	0.0064181852371626	0.0159112617109395	0.0168604817665372
OM3_H_3D_3	0.0158306922455238	0.00871503611247225	0.0169432993112035	0.0102132914723008	0.00314441800491441	0.0320926682857819	0.07380832057809	0.088637194231555	0.0902243384927938	0.00884402144213962	0.0152063360115615	0.00628933188539552	0.0121802573715115	0.0130514345927353	0.00481013026293907	0.0132212877009758	0.00467701437308148	0.0067211615860101	0.00555864681629452	0.0128593218084814	0.00858254039580451	0.00866765403577141	0.0121037502793264	0.0193009771823679	0.0150786327852314	0.00894274162820401	0.011712974801556	0.0132561578796892	0.0124164559396882	0.00255893362545429	0.0102525136269166	0.00570226224131134	0.010057578614879	0.0084632178003991	0.00964766821532452	0.00451829001404397	0.0113196587698457	0.0061271748401263	0.0122596187246457	0.0123853756116483	0.0120999925302699	0.00472400950573761	0.0129469749406851	0.00985288498843849	0.0114254895214147	0.0127739980342287	0.00614336169419498	0.0166488218863456	0.00697033805205108	0.00954486532502747	0.0222424029776354	0.0315848966134329	0.0120812393971338	0.00768964529606383	0.0138366793642951	0.00206419957353279	0.0125733947047025	0.00567526707858999	0	0.0061940710806361	0.00662571600975856	0.0146250665015355	0.00461461110083136	0.0208839140512937	0.0149969801092563	0.0107057781451889	0.0176173338322731	0.0113388540608286	0.0175061203618291	0.0154129265162661
OM3_H_3E_1	0.0124202165862856	0.00965149155859155	0.0133776420878831	0.00480552195482061	0.00622929472394078	0.0318298085873587	0.0723617400159705	0.0864787345533614	0.0879300229780555	0.00433479953037383	0.0102571133850041	0.0108812143561127	0.0140054591309155	0.00964191747831807	0.00193995532731629	0.00919598136770003	0.00176568529160612	0.000853601579571199	0.00448705070180707	0.00909007117629458	0.0109025214510579	0.00257035178172851	0.00591719442673197	0.0175055941921756	0.0090698954295812	0.00330581329971604	0.0130229367752199	0.00778966424904258	0.00622943061265517	0.00427083107317503	0.00545663708882496	0.000713818130128243	0.00643988946588911	0.00592670960938483	0.00479358957964378	0.0083995898231836	0.00612648621365541	9.24794455757359e-05	0.011727971829568	0.00883083593314991	0.0112944363005325	0.00529307452940287	0.00829286820905801	0.00617106165629719	0.0112350839126103	0.00868121132755549	0.00216850219156429	0.0151496809863345	0.00642242287355368	0.00371085816558844	0.0230003798197234	0.0304879185362615	0.0106512286632901	0.00230579755038946	0.00846158467039261	0.00756472961809354	0.0140585034406173	0.00292461696995007	0.0061940710806361	0	0.00402441194043902	0.0170617810852909	0.00177321597776324	0.0147927993787542	0.0115492134650335	0.00551845087186874	0.0170677916719105	0.005229346680498	0.0130507952877839	0.0141525676638341
OM3_H_3E_2	0.00938434603395788	0.00586805434349378	0.0104615714726056	0.00845393758569951	0.00834474877066864	0.0278666529563368	0.0763751385429194	0.0904663940993191	0.0919058992059559	0.00832249006052724	0.0138548725610179	0.00872118005215703	0.0102371679473103	0.00655220232428406	0.00282388906000844	0.0131277293544275	0.00476856057167427	0.00350393019799231	0.00136787863246698	0.00626914066813072	0.00749056516371674	0.00452809811320292	0.00803780015592946	0.013783997813373	0.00954098511096379	0.00697169637204138	0.00916219995268329	0.00709586650414169	0.00830370777699386	0.00619281910227382	0.00389770023801196	0.00345289489154178	0.0034405428313445	0.00988153568739984	0.00868559504030921	0.006302429010737	0.00979442611095775	0.00394834207656994	0.00770823427310923	0.0128316892752853	0.0151318736892501	0.00269653905146912	0.0120859499125449	0.0101912925755183	0.00721395800289245	0.00614961458835112	0.00185650914917468	0.0113155401242274	0.00257555621022068	0.00446126049628882	0.0189811548822104	0.0266639818855827	0.00672078815926335	0.00289989715248044	0.0075680101130681	0.00688513623104444	0.0102058031700629	0.00661202709393542	0.00662571600975856	0.00402441194043902	0	0.0133765877812546	0.00468882401467454	0.0153263281438911	0.00852444037107154	0.0045604620977749	0.0130842864873913	0.00788766754367515	0.0108809510420694	0.0102504089175995
OM3_H_3E_3	0.0142841305503018	0.00751082018886102	0.015114388280939	0.0217718420341533	0.0177680213647669	0.0190766457603085	0.0883675577067345	0.103013884019394	0.10454598150321	0.0213427250112657	0.0272099462298688	0.00891227904771394	0.00318930540512673	0.0135082022610498	0.0152415863690393	0.0262226017405714	0.0169420380100184	0.0167641276764394	0.0125857016173695	0.0142082901159077	0.00627705380158818	0.0178759820437424	0.0211659611267625	0.0119704036775663	0.0212892612472421	0.0202679097000232	0.00444444511735304	0.0182259072356213	0.0213934025248156	0.016536102023986	0.0156865147615014	0.0163666723518728	0.0136892708817216	0.0221957484573595	0.0218542127491864	0.0101071515029254	0.0231138825638938	0.0169718738878848	0.00776264774155496	0.0257331977091787	0.026621088704866	0.0118648073041862	0.0253458838148539	0.0230213224606036	0.00740395806135375	0.0148560823100477	0.0150686752289556	0.0101169939623746	0.0108012546593203	0.0175307284333726	0.00867800111450019	0.0199308164376854	0.00957778223578062	0.0162567042381038	0.0182591567077991	0.0127415054515869	0.00348929255893842	0.0188107941051326	0.0146250665015355	0.0170617810852909	0.0133765877812546	0	0.0168408854050067	0.0262411276757777	0.0140796087004793	0.0165372301049501	0.00823161645780163	0.0211949137935028	0.0176572674266679	0.00924229259833619
OM3_H_3F_1	0.0137347049708918	0.00967016274690276	0.0147416367210773	0.00573585719659874	0.00447100831750735	0.0324757618657411	0.0720191345307539	0.0863591668494534	0.0878534239688856	0.00468525146442114	0.0110067509555927	0.00990554831485555	0.0139090570791862	0.0109101152431284	0.00188491245009845	0.00948784655078009	0.000101210650310875	0.00253840373989827	0.00462701474395931	0.0104428571733186	0.0105770311292986	0.00434060501496596	0.00754000340524479	0.0184655496541463	0.0108377519780895	0.00437233968452684	0.0130511259813519	0.00951767702606272	0.00785256109745782	0.00250551966057988	0.00699982770143925	0.00163282448362903	0.00767084907117038	0.00543684146008741	0.0053723835947851	0.00751718601388732	0.00694800770420401	0.00173825672893483	0.0122456858757171	0.00890857031723643	0.0104905418719021	0.00499887034337342	0.00886307012811829	0.00619828564658801	0.0116410015088399	0.0101108750363974	0.00306457269172724	0.016003087571185	0.00666494614405635	0.00546923472225794	0.0233209885947649	0.0313470653560107	0.0113934771261124	0.00390149123920951	0.0101781929416542	0.00621760711069001	0.0140605851297081	0.00202829343964711	0.00461461110083136	0.00177321597776324	0.00468882401467454	0.0168408854050067	0	0.0165387002256608	0.0128611395214903	0.00716568214705431	0.0176902658976361	0.00673034979123746	0.0146166292513639	0.0149258741393258
OM3_H_3F_2	0.0128328598580212	0.0196779468513086	0.0125668753392174	0.0127738237803394	0.020830892099647	0.0328633794218917	0.0741601257408809	0.0861512845284699	0.0872208344548408	0.0146232421020154	0.0129129309662231	0.0240081387967836	0.023207662395	0.0127617355930063	0.0161037048314692	0.0153109805241684	0.0165121337608547	0.0141752625761985	0.0166904622460029	0.0120353154831417	0.0218659764421031	0.0122415215921344	0.00926832987336338	0.0187132987788255	0.00584118481492574	0.0131194995957261	0.0218868602578344	0.00840143199304347	0.0089814680310682	0.0190419709354489	0.0115466252235415	0.0151992741456069	0.013081455434673	0.0172032764338222	0.0139119227984849	0.0216261611699432	0.0127581572379728	0.0148450029500942	0.0185118628710216	0.0162231525214853	0.0215164874251327	0.0180192973938968	0.0137515947170721	0.0157018394839037	0.0188464731845954	0.0113948641311917	0.0149145679755031	0.0181768021838797	0.0171708154362863	0.0113664178997244	0.0278531162721796	0.0297590731439236	0.0166814149438777	0.013258420453402	0.00815560765074928	0.0218691959674355	0.0227642779484292	0.0166935930371316	0.0208839140512937	0.0147927993787542	0.0153263281438911	0.0262411276757777	0.0165387002256608	0	0.0126504210738688	0.0107898519553705	0.0211434180589087	0.0103728357553225	0.00974630243478752	0.0182120926735746
OM3_H_3F_3	0.000873759469225026	0.00904281142833489	0.00194675793424319	0.0140821446779961	0.016858432915507	0.0219093517636475	0.0822610403925554	0.0955340022196499	0.0968118159500887	0.0149358917207508	0.0183585848508648	0.0147564571731045	0.0113376982990328	0.00197357389961033	0.011172207630196	0.0189087616152547	0.0129174872398686	0.0107202683501318	0.00944050662268584	0.00247182298270047	0.0112465357264739	0.0100697494468075	0.0112497685204394	0.00695040334289494	0.00899848488419268	0.0130388466031599	0.010052155511144	0.00628716293846903	0.0113005949422865	0.014695268341313	0.00629164751768327	0.0112989699656936	0.0051971320650057	0.0172288842790508	0.0148744826836156	0.0130587839837827	0.0151663493796287	0.0115155611273871	0.00641192240011343	0.0190745563469196	0.0226767525979016	0.0103866230408194	0.0174342991775974	0.016869304946944	0.0070423043481576	0.00302816059034224	0.00980827483316791	0.00565423655419432	0.00832538844152481	0.0088284248478499	0.0153568916860415	0.0197644396782868	0.00476507031168822	0.00929559696447416	0.00586459611835691	0.0147492194466846	0.0107418498692152	0.0144719411377374	0.0149969801092563	0.0115492134650335	0.00852444037107154	0.0140796087004793	0.0128611395214903	0.0126504210738688	0	0.00665179893237878	0.00857825944463314	0.0120117404445182	0.00361703780918997	0.00556346472648437
OM3_H_3G_2	0.00747237135586638	0.00931327803934899	0.00826726401107684	0.00743654838079266	0.0115934034027854	0.0282150255413441	0.0757846880003053	0.0893046146869489	0.0906389206348588	0.00832752428224652	0.0120073186996266	0.0132200544460042	0.0133570844944432	0.00504582406055802	0.00598428659944885	0.0122939634813951	0.00718917574956963	0.00467231365742514	0.00592827658594368	0.00425908189450559	0.011358260166127	0.00350705404306943	0.00501965675811867	0.0133450191675644	0.00508026895064767	0.0064043512029439	0.012098969614122	0.00257221851910539	0.005166382217743	0.00948144002694149	0.000853655583492248	0.0055403187732142	0.00288964781023841	0.0107349298903939	0.008227494742144	0.0108457030409996	0.00855731040470979	0.00551711022709473	0.00941726701674317	0.0124259103096085	0.0161646733785414	0.00725609520628082	0.0108647698001889	0.0102425190812895	0.00936666030743166	0.00362393864017597	0.00457374040704902	0.0114203010216352	0.0064620131152648	0.00219883018537251	0.0205086225513674	0.0263292459917698	0.00775902269810603	0.00326454502905725	0.00313118607075193	0.0113267964832565	0.0130983702356441	0.00834784520299198	0.0107057781451889	0.00551845087186874	0.0045604620977749	0.0165372301049501	0.00716568214705431	0.0107898519553705	0.00665179893237878	0	0.0139287380057331	0.00553547070958361	0.00756663837890325	0.0107441353541346
OM3_H_3G_3	0.00831213357222596	0.00894391087778418	0.00867850967258279	0.0209413330560874	0.0204171335462396	0.014791112949749	0.0893043584083052	0.103093885480389	0.104457278646788	0.0212347031994316	0.0259009670819612	0.014055639457191	0.00724986421372802	0.00918199605429545	0.0158080802482479	0.0258289466544759	0.0177786970069258	0.016426415834435	0.0131193414249846	0.010054992274255	0.00990054360623329	0.0166567286348814	0.0189392128420432	0.00381365795776902	0.0174403472941754	0.0196055258272437	0.00672962426503888	0.0145098323037069	0.0190662428780205	0.0185458516172948	0.0132329579626707	0.0165337286471976	0.0112783985656948	0.0229633454790983	0.0214468006792619	0.0137642363648203	0.0222039912293559	0.0169985348427698	0.00547655330355883	0.0257091868033984	0.0281778405225721	0.0132293415828976	0.024557458421335	0.0231627811172491	0.00621852882859198	0.0108194307577377	0.0149141022058443	0.00296891700567865	0.0111235944142926	0.0157469274789421	0.00678646678947399	0.013973684280072	0.00644835024752301	0.0153162483007444	0.0142301474389979	0.0163692216376905	0.00647773326713142	0.0196722605986889	0.0176173338322731	0.0170677916719105	0.0130842864873913	0.00823161645780163	0.0176902658976361	0.0211434180589087	0.00857825944463314	0.0139287380057331	0	0.0194273126142031	0.0115296907879542	0.00320159621793637
OM3_H_3H_1	0.0127743136837571	0.0136973456636609	0.013410310726477	0.00262657047023141	0.0106561586545025	0.0337402314495848	0.0703020212819584	0.0837890608921044	0.0851284213748352	0.00433602272877613	0.00647793939677262	0.0159794730275088	0.0180222591005207	0.010554262222534	0.00704794229984168	0.00697954934383661	0.00667459092452207	0.00498605337604239	0.00894075677568975	0.00973384909703069	0.0153726458310277	0.00336682302152027	0.00118880808407293	0.0188403648119875	0.00541484522594392	0.00275776133870848	0.0168669422386854	0.00609574245700925	0.00142354464121626	0.00911576491483686	0.0061951580926254	0.0058583122782368	0.0081879955905815	0.00700135748340107	0.00375274518182686	0.0134746048810402	0.00329376736887807	0.00531012461539179	0.0146646526036473	0.00734626233020828	0.0119423307006597	0.0100682958349079	0.00544195617361166	0.00578801578165987	0.0144569107713286	0.00903821718276279	0.00646427009642894	0.0169551082115302	0.0104384774002733	0.0037643137798515	0.0259243087505915	0.0317688523837425	0.0131335325342486	0.00499114221512118	0.00675555891821852	0.0127933557214599	0.0179050596140781	0.0064181852371626	0.0113388540608286	0.005229346680498	0.00788766754367515	0.0211949137935028	0.00673034979123746	0.0103728357553225	0.0120117404445182	0.00553547070958361	0.0194273126142031	0	0.0119931068028877	0.0162576665878993
OM3_H_3H_2	0.00339924713393988	0.0125159670387678	0.00285534064779432	0.0144266426586789	0.0189276456315583	0.0234599556988183	0.0815855285911842	0.0944031420814709	0.0956002466480216	0.0156570967057586	0.0178354958447543	0.0180660613974458	0.0149527363091784	0.00491429691900525	0.0131751408087893	0.0189451288794831	0.0146522140293755	0.0121978910776973	0.0120282156801974	0.00476964309500657	0.0147532098403441	0.0110157697052432	0.0109864673310042	0.0089749725516694	0.00759626928293006	0.0136991859211914	0.0136689357640867	0.00591512148897334	0.010935894971025	0.0167655952196358	0.00761790017200829	0.0129857958964509	0.0074592685684393	0.0181920724737477	0.0153969277277381	0.0161815241886909	0.0152856774934818	0.0130412113283981	0.010027244129198	0.0193327334253075	0.0235615285075186	0.0131539713195999	0.0173580035659252	0.0174813437959112	0.0106539107645071	0.00473613099899372	0.011732003839753	0.00857059221927384	0.0113220621071024	0.00967040864922452	0.0181561934378193	0.020742332088463	0.00837001323176639	0.0107537117698254	0.00523904260815621	0.01756981741217	0.0143495484154071	0.0159112617109395	0.0175061203618291	0.0130507952877839	0.0108809510420694	0.0176572674266679	0.0146166292513639	0.00974630243478752	0.00361703780918997	0.00756663837890325	0.0115296907879542	0.0119931068028877	0	0.00882304535821831
OM3_H_3H_3	0.00545548152457423	0.00712506556552197	0.00606498255766554	0.0178436763456777	0.0180127845175774	0.0177111386648881	0.0862631585521751	0.0999667938391878	0.101318079151816	0.0182272232176525	0.0227343360446805	0.01284192927919	0.0071506883778604	0.00598975464541463	0.0130439780118341	0.0227437015785976	0.0150090214216604	0.0134663621131082	0.0104785348626297	0.00686186869660394	0.0086916572067524	0.0135636967472048	0.0157479693786116	0.00396478771005693	0.0142808260422025	0.01654191963794	0.00613424903923465	0.0113238277213218	0.015871272189841	0.0160295421611211	0.0100651608350629	0.0136630315863241	0.00815026899533604	0.0200763212201591	0.0183953343243618	0.0120231577812912	0.0190878599873907	0.0140888073856355	0.00327390516010863	0.0226699532629554	0.0253778165988561	0.0108048513322778	0.0214383771081153	0.0201698863530286	0.00420665603397055	0.00762662986880329	0.0120319051291104	0.00129004982341622	0.00858570935133513	0.0126057485895957	0.00993971279326829	0.0164347155063357	0.00353278620620307	0.0122857294264422	0.0110645874313892	0.0144305402721385	0.0063990173388054	0.0168604817665372	0.0154129265162661	0.0141525676638341	0.0102504089175995	0.00924229259833619	0.0149258741393258	0.0182120926735746	0.00556346472648437	0.0107441353541346	0.00320159621793637	0.0162576665878993	0.00882304535821831	0
