	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_2B_1	0.00561203441720085	0.00651035800775155	0.0135999334702784	0.00404667998530063	0.0193266536770214	0.020219164081743	0.0134391109160398	0.0233323376408988	0.00579726883726416	0.00109489283548416	0.0163064172887201	0.00334211540493491	0.00663697065159324	0.0075921741650698	0.0151160596404697	0.0120078262447188	0.0187132164503992	0.0107125491685401	0.00656166982943961	0.0110611951062245	0.00543221714988284	0.00644969864189301	0.00696209581296314	0.0116446462873897	0.014651632574051	0.0144897189268293	0.00945082617103411	0.0195966427312678	0.0273077684999657	0.0149989595871813	0.0236546371045334	0.0349408195299082	0.0051182944752851	0.0136203044980329	0.0200255736810678	0.0257437885367533	0.00885251507195621	0.0046975546759899	0.00619159672734485	0.0205042473927649	0.00524676745793777	0.0133451833439336	0	0.00857749848795738	0.0187105271377659	0.00702565022544162	0.00843381391055812	0.0250507495355015	0.0349275003402361	0.0238144954945714	0.024136818995796	0.0471782688155967	0.0205408743346557	0.0542618857327416	0.00220790015641054	0.0147272637601435	0.0349310988958253	0.00226567334184586	0.0011021210702792	0.0246729096142242	0.0200435913708395	0.0108399214474629	0.0111530653766789	0.0163373483142079	0.00502572850124024	0.00500610761288501	0.00952998804039001	0.0227440147103859	0.00625997310832116	0.0190277949856494	0.0389897772350542	0.0131859377526192	0.0176994638975619	0.0286977922085462	0.0117428459193064	0.0155467328771603	0.0236437877321802	0.00932640395411113	0.00445900911497372	0.029942853639221	0.00897541654556517	0.01611681929556	0.010362203912216	0.014727006471659	0.00518714824732155	0.00749129222413154
A549_G2_2B_2	0.00300168102473431	0.00215933918575937	0.00509580965329785	0.0063931134681009	0.0108335490465941	0.0117855442634125	0.006036830235712	0.0151894279867697	0.00304336076987832	0.00806430114444373	0.00774810048455247	0.0062806323075925	0.00341663362670681	0.00189088599267094	0.00727816722777595	0.00343849903839544	0.0101831119233821	0.0191735491797055	0.0146363235763476	0.0192158070018826	0.0106428449333767	0.0150200435060619	0.00161832099594376	0.00783938639485472	0.00607602781776719	0.00591330955956266	0.00109691209164973	0.0110204944404316	0.0187470410118694	0.0100981693262148	0.0150799510965866	0.026465404943965	0.00537220917555341	0.00523040782725388	0.01167712792357	0.0171793035509784	0.0173536589940898	0.0113744130506263	0.00255751841321682	0.0288907864114246	0.01374442847901	0.0218907206542364	0.00857749848795738	0	0.0102945914244946	0.0035819125104235	0.00242588726009164	0.0170588186274608	0.0263874596208096	0.0153181829195216	0.0157432488085111	0.0387103635516467	0.0121430795157587	0.0457100974308618	0.00783413052652913	0.00617554941255728	0.0264475783719878	0.00640878430588145	0.00943054230077778	0.016137997220891	0.0286175020945607	0.0188879040895078	0.0194423640246748	0.0248824458754641	0.0129028403626133	0.0129162412244716	0.00300985342833423	0.0147144149231971	0.00301491888482692	0.0104899436606766	0.0304413432483911	0.00497211708625889	0.0097110508041394	0.0203491877504563	0.00317825597527859	0.00699257363145194	0.0151643073861018	0.0178928072056944	0.0042283197206869	0.021367915174136	0.0174907889498712	0.0244056093168154	0.0165599844419682	0.0231922652574746	0.0132961106468615	0.00864366899985814
A549_G2_2B_3	0.0132743041018649	0.0124537447730547	0.00622167674205729	0.016606991851893	0.00473591493072686	0.00151102378973105	0.00917462355528438	0.0094754144385731	0.0129183448873476	0.0183100113966519	0.00294829789882197	0.0158910480061815	0.0133558225076307	0.0111398884296037	0.00794966557700818	0.00715090674266771	0.00410953062544606	0.0294000556291009	0.0242147249630291	0.0286800307099972	0.019306675836122	0.0250593396214686	0.0118824440695726	0.0144438367699135	0.00460159562536797	0.00476794271197748	0.00969764127054751	0.00273198384762419	0.00962740722204554	0.0142241199496139	0.00563684687951604	0.0176839960269898	0.015469799734666	0.00509626935895109	0.00628195406806436	0.00812051416848972	0.0272353452155354	0.0205474342065812	0.0125208893361708	0.0384543825641601	0.0236856677693426	0.0320474663644287	0.0187105271377659	0.0102945914244946	0	0.0121029622925332	0.010431883098923	0.0114896427573006	0.0171686999313585	0.00736992144802204	0.00850697774812914	0.0296882582808331	0.00613386154436124	0.035676736596623	0.0181279066498791	0.00510924128138703	0.0162312521533313	0.016643171993351	0.0196403121012981	0.0061206533521251	0.0386757111317389	0.028265532689896	0.0290340731632627	0.0350366012155659	0.0224665547368514	0.0224968683212161	0.00946972319959629	0.00498725074422366	0.0131976792280958	0.00403948855419351	0.0203911221514703	0.00554872321926299	0.00755203977470849	0.0100570949244799	0.00717308174979944	0.00455227955322602	0.00740511814855222	0.0280173100429482	0.0142524617141451	0.0117150540308237	0.0273918805005428	0.0338952562600423	0.0247329774456172	0.0329426744007937	0.0229665985385868	0.0158538823406091
A549_G2_2C_1	0.00333536069169891	0.00340176090666468	0.00815395377946268	0.00673582041846688	0.0136992649720999	0.0136066726839894	0.00960671334845362	0.0183759050264249	0.00197621911346639	0.00697294012271435	0.0100961483749258	0.00386335975613583	0.00529361757388882	0.001691038582683	0.0107460368304144	0.00640629968222154	0.012971993091708	0.017654196108958	0.0121144203543699	0.0166041144971096	0.00745858890698246	0.0130902361330846	0.0029944090043229	0.0109194754166651	0.00865751420954578	0.00852215215449663	0.00465544967221192	0.0134519317855859	0.02127452671952	0.0135115014346987	0.0174175939047749	0.0291891838213843	0.00630479363804753	0.00717708701523524	0.014740359689011	0.0197015470228239	0.0151654841788432	0.00850228760664716	0.00209522922174948	0.0263765942238103	0.0116624246351772	0.0201491078199863	0.00702565022544162	0.0035819125104235	0.0121029622925332	0	0.00174160494652407	0.020316552211069	0.0289454379518844	0.0180971425268239	0.0186886275645803	0.0413949599305725	0.0151382528001926	0.0477671398695349	0.00726103624514352	0.00903546034054741	0.0282798159169339	0.00543767885944258	0.00808324687881941	0.0182016247840331	0.0266586901750326	0.0162086317990927	0.0169390335450752	0.0231200943115127	0.0103651266330322	0.0103952157910072	0.00263918218408012	0.0158096411170812	0.00450651016249385	0.0132465060784052	0.0324898394198692	0.00658830536606886	0.0130698166047445	0.0219084908584382	0.00588887798373146	0.00980280887466259	0.0179805570414295	0.0161060880429753	0.00295947044932659	0.0236892354582997	0.0153280586185346	0.02182559283394	0.0132713765226749	0.0208439315928108	0.0108681229094658	0.0050635420325492
A549_G2_2C_2	0.00371322487119975	0.00333174845589007	0.00646770517423494	0.00740340373833258	0.0119647728350538	0.0119404506667502	0.00820478304151899	0.0166793740048953	0.00274627318860174	0.00822132364117951	0.00835956822776248	0.00546140725303261	0.00517481789258838	0.00108385771556619	0.00919755804886842	0.00472813607749388	0.0112338425410622	0.0191355755913387	0.0138100195743084	0.01831975194786	0.00919687907078765	0.0146645158106407	0.00271064531010775	0.0102292179603959	0.00691727227633222	0.00678299808919961	0.00334970762860564	0.011716518543243	0.0195396080645061	0.0125163786608427	0.0156937975854679	0.0274486601089354	0.00669168214791323	0.00545317060191792	0.0130259712784469	0.0179661434531809	0.0168064181772391	0.0102345288311654	0.00251972953439143	0.0280864039747173	0.0132673660369791	0.0216970251472857	0.00843381391055812	0.00242588726009164	0.010431883098923	0.00174160494652407	0	0.0186361400357545	0.0272114488268613	0.0163564465987343	0.0169560460535873	0.0396569105225366	0.0134139273290611	0.0460993253366549	0.00832250596967024	0.00731178402096598	0.0266413973793697	0.00659161339583419	0.00944274766371113	0.0165108533780713	0.0282682728631301	0.0179317991101297	0.0186401943162958	0.0246786614893598	0.0120583218812324	0.0120856858767643	0.0011318518163222	0.0143114678210326	0.00450295324131629	0.0115068645043212	0.0308165081427728	0.00489174811232001	0.0114430044862006	0.0203170475735407	0.00418005502515436	0.00807148381915211	0.0162409015514705	0.0176551424687682	0.0040548427216882	0.0219728229085131	0.0169640256539595	0.0235413600750853	0.0149861997054823	0.0225247483284343	0.0125436030565445	0.00657222634480496
A549_G2_2C_3	0.0196395495970816	0.0187516533057055	0.0121693854696688	0.021548982232003	0.00719925125574696	0.0109890996532022	0.0116280998471828	0.00207042860927233	0.0200848939141164	0.0242405348773041	0.0112076084522288	0.0233044950230672	0.018438469837442	0.018762477724787	0.00994520018646323	0.0139134051413244	0.00800384600132365	0.0347395038685987	0.031486212976817	0.0360558333262135	0.0276791021359396	0.0313478444304483	0.0184898044420474	0.0153041836774617	0.0120149198154935	0.0121042487799156	0.0159939375440626	0.00877017348600191	0.00701017778058989	0.0126449206685598	0.00782322019496796	0.0111119499714758	0.0202729458025529	0.0139009869297653	0.00578064301561732	0.00664930846592469	0.0338553939748181	0.0284142878663546	0.0195931064508989	0.0455280662970861	0.0302811320575598	0.037655639442628	0.0250507495355015	0.0170588186274608	0.0114896427573006	0.020316552211069	0.0186361400357545	0	0.0119186912697382	0.00488423398611409	0.00348231217442986	0.0228356122758168	0.0056011729527241	0.0320547204582287	0.0235662982599399	0.0114079884181723	0.0160160770134197	0.0227888584792464	0.0256368688585089	0.009449782907397	0.0444998841496686	0.0357793878073581	0.036192329838736	0.0405618058953972	0.029797055858111	0.0298009122534673	0.0181617661105519	0.0140360438552575	0.018798534851341	0.00786916908621429	0.0180672591244668	0.0146656525301834	0.00738367467710339	0.0136686231579141	0.0144623490311002	0.0107406712521295	0.00466389472896252	0.0339069838822301	0.0211442907794905	0.00967467558647172	0.0339619636023524	0.0411581495247678	0.0335652252607529	0.0397238996275358	0.0301155432443063	0.0251322908177222
A549_G2_2D_3	0.0293184470378154	0.0284202580379156	0.0213322682513961	0.0319644466372754	0.0156215874617609	0.0157918196687854	0.0222019239411614	0.0126618037951608	0.0293532176727108	0.0343011054849897	0.018854387697015	0.032531783556945	0.0286514228591755	0.0277072099748912	0.0203630411902476	0.0229508263647138	0.0162191368013341	0.0452703582221437	0.040945413677406	0.0454929013561216	0.0363294242699667	0.0413721900792336	0.0279867204593431	0.0267155453581086	0.0203812204644825	0.0205331373692684	0.0254806009915776	0.015497282527145	0.00767407271421729	0.0243888674518301	0.0115809749197147	0.00190866647834793	0.0306936048760071	0.0217770378721958	0.0151313334312866	0.00924834394792811	0.0437316440860335	0.0374411564433	0.0288938076355546	0.055220883958932	0.040123687887499	0.0480958836118228	0.0349275003402361	0.0263874596208096	0.0171686999313585	0.0289454379518844	0.0272114488268613	0.0119186912697382	0	0.0111556345929015	0.0111000776808133	0.012522438531461	0.0145472429763537	0.0201989164779338	0.0338363715974358	0.0202145474272371	0.00709566001745288	0.0327001017758216	0.0357016832607927	0.0112359211131252	0.0548918249216182	0.0451220880546206	0.045770839865384	0.0510676222124536	0.0391974373209222	0.0392180271177706	0.0263876210997389	0.015870621558066	0.0288025661483402	0.0159054484067862	0.00668259772531962	0.022409562675593	0.0178916858358725	0.0105718867555438	0.0232872514867308	0.0193967433936248	0.0113549809146116	0.0441694135252646	0.0306074020881277	0.00561918986733641	0.0438675198929722	0.0507048823292424	0.0418710822736076	0.0495617223023312	0.0396332384628401	0.0330054782295997
A549_G2_2E_1	0.0182101519583459	0.0173083376977635	0.0102299905468223	0.0208138887618644	0.00449003136701505	0.0065178342608457	0.0111307744191193	0.00347246246792113	0.0183248767107202	0.0231644860060476	0.00810397542891673	0.0215395333675655	0.0174983587319958	0.0167451084200729	0.00929237962563689	0.0118977402978681	0.00514802128665599	0.03412260871478	0.0299401447397092	0.0345107733636103	0.0255495397137336	0.0302560669180102	0.0168996790771012	0.0159485791272622	0.00944089734947	0.0095790679000029	0.0143750529010453	0.00492195259371447	0.00382146337476972	0.0141182777126532	0.0029406273582311	0.0111495857777308	0.0195442982259235	0.0110542357755906	0.00405602085145927	0.00255104068292187	0.0326445833073319	0.0265410603452318	0.0178539609833111	0.0441996959200874	0.0290326852810692	0.0369514467887013	0.0238144954945714	0.0153181829195216	0.00736992144802204	0.0180971425268239	0.0163564465987343	0.00488423398611409	0.0111556345929015	0	0.00140394539848025	0.0233984962788816	0.00343708339733512	0.0310372111607858	0.0226859953720882	0.00915666251532766	0.0130238830468577	0.0215749754994868	0.0245678951004897	0.00463933613354811	0.0437558327916731	0.0341648400015678	0.0347531375021892	0.0399231674082131	0.0281995601248923	0.0282159316530031	0.0156438146480414	0.00918980174040752	0.0176567393169251	0.00485788619216206	0.0160980985092864	0.0117612380307328	0.00695756734758296	0.0092722524340959	0.0122903021229343	0.00835015154587508	0.000307923397968772	0.0330318982922095	0.0195458404247199	0.00682220922914084	0.0327756347406916	0.0397096107029666	0.0312672726956182	0.0384958420694229	0.028608039754946	0.0225097959831898
A549_G2_2E_2	0.0185619439121647	0.0176582131341077	0.0106546647131324	0.0209743534141127	0.00499359787868856	0.00777884773309878	0.0111206745180993	0.00225980000690176	0.0187774171501362	0.0234368035223005	0.00888381484448655	0.0220100052236226	0.0176984137273478	0.0172662461079021	0.00928689255436284	0.0123726618527067	0.00574780071977469	0.0342928719383492	0.030372589229259	0.0349523364208184	0.0261434548855253	0.0305559587234729	0.0172911583090189	0.015672859175603	0.0100616953712417	0.0101858027261929	0.0147538668935625	0.00591411645283996	0.00437922333518255	0.0135910693507855	0.00434097404680943	0.0108542907198094	0.0196955199518116	0.0117889608772696	0.00411712387144847	0.00349094054400269	0.0329847412929462	0.0270614315494078	0.018297255104275	0.0445919135391556	0.0293753676953209	0.037152355647468	0.024136818995796	0.0157432488085111	0.00850697774812914	0.0186886275645803	0.0169560460535873	0.00348231217442986	0.0111000776808133	0.00140394539848025	0	0.0230703763147301	0.00360330221087599	0.0311923914211747	0.0228984897145737	0.00966361928357275	0.0137207480426779	0.0218809833886847	0.0248437196603396	0.00599674905962976	0.0439782240304945	0.0346261314763588	0.035164163516153	0.0401098600387623	0.0286428048580237	0.0286555251004926	0.0163129724966063	0.0105865064718525	0.0179182847241704	0.00550567298989446	0.0164810744865434	0.0125225401926487	0.00679236635516753	0.0104612430184997	0.012820079250495	0.00888665278135605	0.00120880564028537	0.0332749286205188	0.0199565066668778	0.00737320852129378	0.0331089120587239	0.0401311541236432	0.0319244195676821	0.0388514511090503	0.0290258120126043	0.0232428265133962
A549_G2_2E_3	0.0415882668658849	0.0406856766937911	0.0336229978942535	0.0440161519010915	0.0278840499358007	0.0283062937454661	0.0341021091283271	0.0241618230027712	0.041711492168327	0.0464937880194558	0.031307175152862	0.044915835618942	0.0407582904667225	0.0401079097881934	0.0322940441589831	0.0352893299685706	0.028538338165292	0.0573138863156486	0.0533172133714485	0.0578790244631035	0.0488029172049471	0.0536026378445418	0.0402884953024858	0.0381326140631026	0.0327817637495287	0.0329280583093314	0.0377611004872401	0.0279580238366872	0.0201510754491302	0.0354002791794847	0.0240941261902288	0.0122511660820994	0.0427359294572542	0.0342464996415746	0.0271861853668583	0.0217172591062784	0.0560120096691657	0.049874877353496	0.0412427897223216	0.0675661035617739	0.0524035702253536	0.060185383447787	0.0471782688155967	0.0387103635516467	0.0296882582808331	0.0413949599305725	0.0396569105225366	0.0228356122758168	0.012522438531461	0.0233984962788816	0.0230703763147301	0	0.0266540993518021	0.0121756335648186	0.0459544469235207	0.0325482652573214	0.0163221030873628	0.0449298047577396	0.0478993988485759	0.0237210580766651	0.0670100821274456	0.0575246504035179	0.0581288768945414	0.0631309270073679	0.0515757351880532	0.0515931885062662	0.0388621134915824	0.0280876316995082	0.0409790106933117	0.028238691540113	0.0120608500211169	0.034894271780455	0.0297313057872864	0.0221588683624182	0.0356647482863254	0.0317380324463536	0.0235559075493577	0.0563246640869081	0.0429353638781573	0.018062365345187	0.0561399444578048	0.0630773158530546	0.0543737488074564	0.0618637476092674	0.0519894455009832	0.0455164996008977
A549_G2_2F_2	0.0149605640811579	0.0140567462557289	0.00705974326115032	0.0174326517460394	0.00159863375254006	0.00601136172201494	0.00769423226904632	0.0035307773017192	0.0151797556919698	0.0198518649074377	0.0056178711295757	0.0184142032678171	0.0141356096466488	0.0136873043928739	0.00585541730944503	0.00878716965756013	0.00240429610371216	0.0307518131383168	0.0267714268709388	0.0313519779044997	0.0225853720845297	0.0269663806852891	0.0136883331753873	0.0125662522600804	0.00657608029177859	0.0066867679135383	0.0111508681645194	0.00343281814571673	0.00723478226633161	0.0109510445449263	0.00488683342501568	0.0144198306793369	0.0161578621218174	0.00839491737584618	0.000642835221340214	0.00583323540003991	0.0293881286602507	0.0234753933766655	0.0146983973249094	0.0409922404664509	0.0257776205943738	0.0335978360330908	0.0205408743346557	0.0121430795157587	0.00613386154436124	0.0151382528001926	0.0134139273290611	0.0056011729527241	0.0145472429763537	0.00343708339733512	0.00360330221087599	0.0266540993518021	0	0.0344724801380186	0.0193338331633616	0.00610329412434126	0.0162549471897774	0.0182873073442901	0.0212583759966348	0.00671474758142466	0.0404165866074245	0.0310276024565412	0.0315627114776172	0.0365625731419713	0.0250424264485134	0.0250548368312155	0.0128204055045253	0.00972871726631684	0.0143335017170398	0.00227449246239259	0.0195021781338584	0.00915040320634841	0.00358254977131737	0.0117473082120541	0.00925447020446101	0.00535161266828454	0.0032058956257592	0.0297026817456722	0.016354240664579	0.0102002111179904	0.029513395667463	0.0365303786502288	0.0283965302710655	0.0352539110287148	0.0254239314658382	0.0197828032641636
A549_G2_2F_3	0.0487037545162204	0.0478309291683236	0.040841708277111	0.0516566421521806	0.0353342351701054	0.0341713582984304	0.0421596889239322	0.0328525980309009	0.0485181977792589	0.0537566290563251	0.0379723457077781	0.0515495918855732	0.0483177284793492	0.0467703807081396	0.0403237417850599	0.0423147980173263	0.0358155221776123	0.064836105170827	0.059858763230824	0.064282956029621	0.054821401620156	0.0606627800416761	0.0473266657677552	0.0468520245677647	0.0396439599591991	0.0398088517183072	0.044917421570938	0.0347172844765029	0.0272706009838075	0.0445769840025865	0.0306614005073774	0.0209898340617305	0.0504124803473448	0.0407033363717016	0.0350880600625191	0.0287693855264324	0.0628779294389749	0.0561547915331658	0.0480951551232587	0.0740354612689053	0.059318410357179	0.0675696898965259	0.0542618857327416	0.0457100974308618	0.035676736596623	0.0477671398695349	0.0460993253366549	0.0320547204582287	0.0201989164779338	0.0310372111607858	0.0311923914211747	0.0121756335648186	0.0344724801380186	0	0.0534174792301985	0.0396617542613892	0.0195891241646961	0.0521104200455461	0.055129129309568	0.0296196621760909	0.0742598126532462	0.0638489636775023	0.0646614252552701	0.0705556041298939	0.0581155394626887	0.058147078261369	0.0451327730722452	0.0325461004421214	0.048366375358349	0.0354841054312354	0.0152953484528602	0.0412141849980055	0.0379424668784086	0.0261504061455026	0.0425372699775229	0.0388496511264843	0.0312759510454626	0.063572883596373	0.0498322412237871	0.0244310688801242	0.0630318349594318	0.0694757671762652	0.0598871988029104	0.0685791296914569	0.0586203829608142	0.0511129601762227
A549_G2_2G_1	0.00487269210309147	0.00567483485043369	0.0125929433049517	0.00206745700146697	0.0182263735956418	0.0196183719985788	0.0119503761875717	0.0219344375341143	0.00557816433456959	0.00111950372100112	0.0155329162915734	0.00434325823414995	0.00520103878692856	0.00732525988285689	0.0137080372030575	0.0111387875139165	0.0176708313596109	0.0114544288122848	0.00849350494060208	0.0128478759204457	0.00753984502799498	0.00779934774075542	0.00625661298422966	0.0096142592853401	0.0138234790779677	0.0136553700187675	0.00852566809939117	0.0187223790900993	0.0262883638647035	0.0129957601217707	0.022774858211861	0.0337448803090849	0.00330842950861496	0.0130527636637663	0.0187849090336793	0.0247422386339064	0.0103454688876802	0.00690446760015013	0.00583623278253055	0.0220187800129695	0.00686517231793957	0.014271249102369	0.00220790015641054	0.00783413052652913	0.0181279066498791	0.00726103624514352	0.00832250596967024	0.0235662982599399	0.0338363715974358	0.0226859953720882	0.0228984897145737	0.0459544469235207	0.0193338331633616	0.0534174792301985	0	0.0137694529810504	0.034255471133459	0.00184653036542717	0.00220211366269187	0.0239239616325843	0.0210907388701995	0.0126883688374575	0.0128457996320342	0.0172450274714733	0.00708954172795716	0.00705984017943746	0.00945430974459146	0.0224492360874339	0.00505917732394654	0.0179961176022481	0.0381825332496783	0.0127272915109099	0.0162950022795803	0.0281800962897488	0.0109870598970081	0.014583082099816	0.0224949417488475	0.0103858307277841	0.0043242952248376	0.0290207125162882	0.0104377819491532	0.0177508561747185	0.0125634139505007	0.016190731775945	0.00715206591308918	0.00901684357069053
A549_G2_2G_2	0.00911690513413512	0.00822389531694099	0.00120390530935394	0.0120380418539849	0.00469111953350571	0.00638457011305968	0.00419904560072199	0.0094089971952944	0.00916932837514368	0.0141427624834453	0.00216183892068035	0.0123852195094832	0.00870037010160882	0.00760750084053303	0.00347237941822688	0.0027427419991113	0.00401166785026706	0.0252117792975712	0.0207865201569104	0.0253578511847673	0.0164859288436668	0.0211757788778679	0.00777473006216311	0.00936392566557447	0.000914351334355349	0.000883882696756562	0.00528430756897512	0.00496851721020867	0.0125828427229746	0.00951699439199	0.00900911209498956	0.0203037396999021	0.0108197910700068	0.00275361024406654	0.00572114854663353	0.0110195149917473	0.0235267073595586	0.0174086751828891	0.00869997036803803	0.0350550288907174	0.0199165656622669	0.0279820639610538	0.0147272637601435	0.00617554941255728	0.00510924128138703	0.00903546034054741	0.00731178402096598	0.0114079884181723	0.0202145474272371	0.00915666251532766	0.00966361928357275	0.0325482652573214	0.00610329412434126	0.0396617542613892	0.0137694529810504	0	0.020598502574276	0.0125164796053269	0.015533599585269	0.010245827247478	0.0347447407389078	0.0250135720878964	0.0256029339637374	0.0309688108341638	0.019045177436654	0.0190616420936066	0.00676024133062178	0.0100790474717071	0.00871269701106115	0.0043151766148349	0.0244286338134254	0.00349419417009686	0.00464092664944875	0.014836305003539	0.00315664113640921	0.000819651072780057	0.00901379870952188	0.024012292749469	0.0104012684292539	0.0152588197311756	0.0236626244253835	0.0305587544920424	0.0222967363116264	0.0293656774982665	0.0194564024186366	0.0137353725738487
A549_G2_2G_3	0.0294458325841886	0.0285985790361762	0.0218011452951745	0.0326119449061218	0.0167153098528971	0.0147206901921177	0.0236675140727033	0.0158701369540168	0.0291450432772387	0.0345005216238298	0.0187290805492241	0.0321000754973251	0.0292869873747207	0.0273688146474043	0.0218961520605345	0.0231305446139905	0.0170311458988691	0.0455994903773241	0.0403546666317023	0.0447510385428548	0.0352606540876769	0.0412816213130287	0.0280555446997496	0.0287765727726625	0.0204475252508016	0.020617017595072	0.0257410257502964	0.0156473014789517	0.00934182755413216	0.0271338737258525	0.0117289977934458	0.00899318930284265	0.0314096210390715	0.0213155375769905	0.0168976527612435	0.0104809612285708	0.0434335205848395	0.0366187854219779	0.0287423642340326	0.0545066065441015	0.0399010877332739	0.0482645536464169	0.0349310988958253	0.0264475783719878	0.0162312521533313	0.0282798159169339	0.0266413973793697	0.0160160770134197	0.00709566001745288	0.0130238830468577	0.0137207480426779	0.0163221030873628	0.0162549471897774	0.0195891241646961	0.034255471133459	0.020598502574276	0	0.0328378330939988	0.0358461640826186	0.0103554559566863	0.054887115921788	0.0443083891386395	0.0451466864443171	0.0512525784623985	0.0386158330926811	0.0386499238800572	0.0256417066758246	0.0129890877810055	0.0292414096916681	0.0166960360112311	0.00461907001603318	0.0217756076963516	0.0198341562728638	0.00658753192445214	0.0232772130793582	0.0198136208668	0.0133182301187588	0.0442386040302231	0.0304763678585316	0.00638871516739398	0.0435933707034011	0.0499402359312294	0.0403304947050555	0.0490892471112384	0.0391370065229131	0.0315386424196108
A549_G2_2H_1	0.0034109900405695	0.00429392737015462	0.0113748656996056	0.00239089559467997	0.0170894140843499	0.018145968340931	0.0111828263320808	0.0210671921859788	0.00385290601355746	0.00166766941174175	0.0141564687661981	0.00265276125811365	0.00439697494582968	0.00564266123886738	0.0128517191881089	0.00981516175177915	0.016487476334661	0.0127710590462104	0.00876652593561517	0.0133007461231103	0.00658495267284843	0.0086844963607623	0.00479179241059001	0.00969935740933864	0.0124791702891601	0.0123148376411113	0.00723257296704653	0.0174176331351667	0.025093921749305	0.0129951342430634	0.0214780857446059	0.0326939326619202	0.00312676791056892	0.0115479769744263	0.0177678461044097	0.0235335667381505	0.0111141588698776	0.00637646569213401	0.00417179142956832	0.0227694078308933	0.00751162287065388	0.0154851592149313	0.00226567334184586	0.00640878430588145	0.016643171993351	0.00543767885944258	0.00659161339583419	0.0227888584792464	0.0327001017758216	0.0215749754994868	0.0218809833886847	0.0449298047577396	0.0182873073442901	0.0521104200455461	0.00184653036542717	0.0125164796053269	0.0328378330939988	0	0.00302301484854378	0.0225432729436669	0.0222328544080254	0.0130607927748791	0.0134105740408065	0.0184766696914591	0.00715694496094477	0.00714713931480393	0.00771946876904183	0.0208311646415505	0.00399455725999745	0.0168048204769231	0.0368467887939474	0.0111646761481459	0.0154345242990399	0.0266722237910647	0.00958666252667005	0.0133359032854156	0.0214005665650102	0.0114985313819851	0.00254261192689639	0.0277574018937248	0.0112344501760924	0.0183775485875402	0.0120977356434385	0.0169899440811508	0.00738768483269618	0.00740656836037822
