	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_2	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_2D_2	0.0210977572820305	0.0036602839673194	0.0150443784086765	0.00407604585039289	0.0190313812648481	0.0519856911793146	0.0307844593652217	0.0214412820133773	0.0260593352460066	0.0129979438945865	0.0128937108824264	0.00978754627931737	0.00977980431494303	0.0181620883720106	0.0148297996907839	0.0264559744250792	0.0376615179546504	0.00857974631647969	0.0244974242410178	0.0211292573659163	0.0065364817721044	0.00752256830323135	0.0140500161032359	0.0161739615180391	0.0129391038171227	0.00806568954130297	0.0142240361018981	0.0145624408628096	0.0118675043137734	0.0197786319693522	0.00257939715534938	0.016760567248332	0.00817933937642317	0.00831046968039813	0.00750766419297328	0.00993802450596348	0.0278656378878807	0.012185287487447	0.0350769211993514	0.00918495561862827	0.025189240124232	0.0326703922481416	0.0226160540576008	0.0172777368004584	0	0.0307730842896081	0.0228363044850338	0.0210148490871445	0.0261317533908492	0.021493208131305	0.0242747438853211	0.0361419666123561	0.0107336858711424	0.00509038351015745	0.0319605640424784	0.00908956979305995	0.0113068946877125	0.026091991035113	0.031047164046327	0.0312084962920634	0.0107418755236303	0.0256529761469739	0.0174573796949602	0.0134683839252356	0.019291135966001	0.00781882575904223	0.0226738867232395	0.00546620978060883	0.0175057954984279	0.0158727324575738	0.0038738598695808	0.0056046921668267	0.0169974691371952	0.0176653355756729	0.00607206828609448	0.0165652566165696	0.0130620564046833	0.0221915426995895	0.0189560462003764	0.00875674462684693	0.00833404318535756	0.0108397239998425	0.0196101583726573
A549_G2_2D_3	0.0503615685575939	0.0274727262345215	0.0175237689180047	0.0337040925954098	0.0122627008097396	0.0223241149080245	0.00506584700174404	0.00948824564898565	0.00499226493341612	0.0259236053476741	0.0186191879770068	0.0366782395248418	0.0328010112542231	0.0133233024279158	0.0260471508642019	0.0566935438044339	0.0671447997455173	0.031666194586544	0.054808423269747	0.0500181657886165	0.0344221402221597	0.0245699276830171	0.0440768567862599	0.0147671324672959	0.0262451699107747	0.0288170933259307	0.016614096671344	0.0443321381682921	0.0220871473965927	0.0127759439802673	0.0299970504095293	0.0162832141064468	0.0313076550505256	0.0332770319978853	0.0342333613020398	0.0210013751641766	0.0566903117074892	0.0359855969108643	0.0646603156775169	0.0239207092244929	0.00807750722638787	0.00475617807611749	0.0103805471642416	0.0135345123466675	0.0307730842896081	0	0.0136341808440113	0.0119556593716132	0.0106198938240577	0.0104092018699308	0.006835371237337	0.00565540140799802	0.0230150021625398	0.0281393682264765	0.00910602686236434	0.0262390826259093	0.0361211434311532	0.00673093056443696	0.0604320266884512	0.0612534893237872	0.0414090431722838	0.0551106649552957	0.04528690304484	0.0228343339583735	0.0466464695606174	0.0270490573336695	0.0518346265547688	0.0316268344241827	0.0162339029660113	0.016536473992589	0.0272321742888515	0.0275154032233388	0.0471375561595972	0.0437274088961119	0.034736636651692	0.0426736177448601	0.0177711694887664	0.0515796295370245	0.0483054095830007	0.0367252718810478	0.0316131075324937	0.0322507224177035	0.0137649714591563
A549_G2_2E_1	0.0418697427054559	0.0197810982259753	0.00788387401567714	0.0248278590985005	0.00687653711166904	0.0307775871293867	0.0106264875107186	0.00866344843791065	0.0104346225392829	0.0202697690595501	0.0133188936224733	0.0310640616318207	0.0280664645066174	0.00904097652207443	0.022499980289083	0.0480013725961213	0.0603699665936326	0.0207585857698255	0.0455160503420699	0.0429791503553076	0.0273871175585296	0.0170674792610887	0.0363698749459855	0.00918522170761057	0.0236618040266514	0.0240589595640905	0.0107446867839153	0.0373472453549874	0.0193289829155971	0.00707054392040019	0.0222561863084989	0.0161224606829556	0.0226984769637997	0.0278739433582349	0.0252805282430803	0.0145385244561088	0.0498414169939156	0.0310072944768942	0.0577475025867393	0.0187921823390888	0.00845857724767188	0.0128580471415542	0.00418433684119976	0.010590978870208	0.0228363044850338	0.0136341808440113	0	0.014602260162738	0.0048742103311183	0.0104663598530822	0.0104114709590928	0.0176561926608739	0.0137439433961572	0.0191517564242717	0.00980520200713905	0.0205210334592559	0.0309663926635906	0.00755453582116552	0.0523775302163516	0.0536231679242051	0.0331749236365858	0.0476653425598955	0.0393911701404574	0.0205931390194292	0.0408156571468432	0.0180384459399662	0.045005921143971	0.0247266834103006	0.00926467586697998	0.0112225831900585	0.0203262482867785	0.0216948991662894	0.0390624922084094	0.0377907787965371	0.0279812988361942	0.0374425028966026	0.0127087005136612	0.0428164088346248	0.0400607111013727	0.0303957814340708	0.0261036412920573	0.0279178548792855	0.00408356672749768
A549_G2_2E_2	0.0397752106014509	0.0181582798016174	0.0123663059714414	0.0241099734590999	0.0083513663669465	0.0342479723195533	0.0146980556484177	0.00607320508273644	0.00799912219704778	0.0158544732694868	0.0107685329603626	0.0260472149847927	0.0212121504372811	0.0087960733018607	0.0151463679195832	0.0461050347462274	0.0557955977425477	0.0239054182482014	0.0446102218378949	0.0387766905233479	0.0236272168915246	0.014984362622907	0.0332982211901599	0.00798800984865086	0.0144187140993477	0.01740795969619	0.00896299432031085	0.0333889647809975	0.0105703333405096	0.0107363490350446	0.0199586446749662	0.00484770738943976	0.0217580053836111	0.0218912593205725	0.0245804506513152	0.0122438996659031	0.0453011408814338	0.0243824207368087	0.05334812541105	0.0130380600509174	0.00936696632805307	0.0151246165036829	0.0106950007634249	0.00608840073941275	0.0210148490871445	0.0119556593716132	0.014602260162738	0	0.0149553081909857	0.00803944803009647	0.00617629482681517	0.0174005171779265	0.0151994301237293	0.019111823562679	0.0176922078913509	0.0154612206105257	0.024551628415727	0.0114756581416653	0.0494675408320967	0.0501722807071421	0.0311160013742147	0.0439571673848396	0.0337781825883488	0.0135221651933458	0.0350734223661059	0.0196335006465067	0.0405248525259079	0.0209189670307915	0.010278113375058	0.00837686631391838	0.0171796211704603	0.0174087658391837	0.0364383385124002	0.0340793107959436	0.0238868798695565	0.0310052874234806	0.00865054896970475	0.0411156839422151	0.0376265837669518	0.0263954314735874	0.0203062838404944	0.0205721216442047	0.0114270300135932
A549_G2_2E_3	0.0459410665439202	0.0227907622204003	0.0112523458687778	0.028561901319994	0.00842587758712374	0.0266416627826856	0.00677967097031343	0.0090484035284643	0.00900736407785801	0.0239870711931752	0.0149741963097258	0.0335570005684281	0.031102327829997	0.00965338190487138	0.0256906546152747	0.0519232063163919	0.0637464198181546	0.0249719957680137	0.0495049241784929	0.0466764596886935	0.030934381237921	0.0206378611328577	0.0399854920449964	0.0113835964407885	0.0262264914081394	0.0269772741028896	0.0129947782180917	0.040622225480381	0.0214546092039273	0.007283750909659	0.0257536266050392	0.0172113690918616	0.0268696270849784	0.0310025220100736	0.0293904721047952	0.0170137089370847	0.0535221387473785	0.0342776772152998	0.0611721489871875	0.0217978576943285	0.00872744079428734	0.0100281926769383	0.00535684381444309	0.0117678070754419	0.0261317533908492	0.0106198938240577	0.0048742103311183	0.0149553081909857	0	0.0093308567479349	0.00974638696698462	0.0137600407948748	0.0178668104415415	0.0229857970669814	0.00679227045682611	0.0239242824452951	0.0341800831879229	0.00446564602506225	0.0563756459810779	0.0572472345882369	0.0367001812588271	0.051416760945422	0.0427153974310848	0.02148043454824	0.044248650853858	0.0207792285209655	0.0485423895252877	0.0282491976423352	0.012875012124598	0.0142554058550874	0.0233849421099527	0.0241537159310451	0.0428000179815785	0.0398361724981975	0.0312901631312297	0.0407257816832991	0.015022774092283	0.0469298475849057	0.0440420815824484	0.0330092051386933	0.0293892491315824	0.0309390479383662	0.00761583068369944
A549_G2_2F_1	0.042071838942803	0.017966132376959	0.00974312772633291	0.0248008555060653	0.0054487151236542	0.0311558514965854	0.0108998139572799	0.00522039521491112	0.00728845603956655	0.0202248019326098	0.00869888309105285	0.0270506016679127	0.0248794153328304	0.00380186590258362	0.0207783806692455	0.0478747262061378	0.0580951462533729	0.0234562864672617	0.0459350871548533	0.0416161864040998	0.0259835716382332	0.0165312640858636	0.0351838489531133	0.00697299870398174	0.0195984735913494	0.0207588874726806	0.00790727475230762	0.0351378505811598	0.0143251698403473	0.00445488286558136	0.0212216854106718	0.00935650836623287	0.0238280427155698	0.0250128542429857	0.0261925324590815	0.0115683036193397	0.0483006767067069	0.0283807420892967	0.0556344704961848	0.0162036947658416	0.00951945471097093	0.0134284217177074	0.00751414519459561	0.00523929732928359	0.021493208131305	0.0104092018699308	0.0104663598530822	0.00803944803009647	0.0093308567479349	0	0.00651288159116995	0.0151430750074585	0.0157629101980205	0.0196802302709308	0.0140486096250532	0.0189954515883764	0.0281862015841134	0.00655696945248298	0.0520810645782394	0.0522600305313007	0.0321579232379432	0.0465342389846747	0.0368353615853726	0.0132591740997469	0.0384882429168403	0.0171912060787032	0.0431651090135412	0.0233335198557673	0.0116703259654484	0.0108510978541451	0.0181204734517986	0.0179068998845221	0.0382830923929657	0.0335696198175496	0.0259079998921967	0.03468500475315	0.00929041849186387	0.0432515749724505	0.0399331580261881	0.0269417519397927	0.0237626515375628	0.0246929743479384	0.00876403613086503
A549_G2_2F_2	0.0435612111816332	0.0211306826268586	0.0117902340374766	0.0271118541330187	0.00649883885183829	0.0289158543243897	0.0086920287054401	0.00309283654183292	0.00199616225572087	0.0192002336002099	0.0128212497490904	0.03051419181228	0.0261659726439306	0.00814955331252715	0.0194769497871144	0.0499590897646862	0.0605752617955194	0.025389169788521	0.0481191365834749	0.0432578863259287	0.0276646982244314	0.0178405334555075	0.0373769944087193	0.00841408326895734	0.0197701728821074	0.0221699942678063	0.0103236304781117	0.0377633026128037	0.0156459160311403	0.00851479980093455	0.0233352715434706	0.0102018290240734	0.0245582286269417	0.0266113217889008	0.0275070873382822	0.0147587796676021	0.0499509264810483	0.0293016995237402	0.0580621421448458	0.0171549851347129	0.00420939534103076	0.00924910054743701	0.0062422222607443	0.00729430516594662	0.0242747438853211	0.006835371237337	0.0104114709590928	0.00617629482681517	0.00974638696698462	0.00651288159116995	0	0.0124800777867585	0.0165212719702716	0.0215570891268744	0.0115387956619473	0.0194166271303799	0.0294505362149663	0.00597375251153535	0.053628815041758	0.0545766314212708	0.0348216489356539	0.0483551808074036	0.0386401329812762	0.0176025827811407	0.0399629717858509	0.0213220751004877	0.0451391215041812	0.0248558030323246	0.00992955222530162	0.00978688693097723	0.0206917085573497	0.0212752043467433	0.0404184729590977	0.038104517601508	0.0280737184319881	0.0360336342116725	0.0112448607486424	0.0447906641168875	0.0415095488629787	0.0305432817540106	0.0248674166016501	0.0256252640439171	0.00866436993033091
A549_G2_2F_3	0.0559421563344915	0.0327549344492303	0.0225594571614862	0.0391157397195772	0.0174834937226614	0.0169210503452878	0.00712265922997311	0.0150050310914476	0.0105977279932182	0.0315429295176481	0.0237118614840975	0.0418733995779945	0.0383609275346083	0.0182858626865003	0.0316416174121925	0.0622107517585007	0.0725891258738351	0.0368539232664308	0.0602745735821751	0.0556068930971065	0.0399917895537755	0.0301025611314147	0.0495898681339281	0.0201578863009832	0.0317826724927782	0.0343742151012736	0.0219569400344829	0.049767037686947	0.0275751062638819	0.0173648377587697	0.0354794277298975	0.0216867722442688	0.0368515101955442	0.0388321266382618	0.0397463339947985	0.0262793760337319	0.0622739633055431	0.0415817987021098	0.0701228547717133	0.0295276078649666	0.0131909666792529	0.00631718548844504	0.0151632163105593	0.0189310236704957	0.0361419666123561	0.00565540140799802	0.0176561926608739	0.0174005171779265	0.0137600407948748	0.0151430750074585	0.0124800777867585	0	0.0284015977725026	0.0335538044363591	0.0102824979354076	0.031881795693404	0.0416969261251243	0.0108991652810557	0.0660312385676892	0.0667546278153809	0.0468231018812797	0.0606835007775768	0.0508232771345424	0.0276364833768079	0.0522181876298247	0.0319320331812108	0.0573775202859154	0.0372065199796111	0.0216269856402771	0.0221222516051488	0.0326548100995317	0.0327779591240256	0.0526564360329826	0.0485043208160497	0.0402453915069076	0.0482329037135665	0.0232324435624068	0.0571446240007516	0.0538859336402242	0.0419101541535102	0.0372205419215686	0.0378221880748921	0.0186614563306126
A549_G2_2G_1	0.0283305231417624	0.00901671558702901	0.00714381760831487	0.011949975548402	0.0112453601502756	0.0435928782404677	0.0224556052750823	0.0136834632871217	0.0181072578895354	0.00878829430787257	0.00993117064587538	0.0199657951232378	0.015658773783922	0.0122120783537721	0.0121300485220426	0.0347419885845625	0.0472002362935141	0.00920848433457713	0.0325072367287885	0.0293882014439911	0.0140395880358279	0.00442370339576003	0.0230833611171977	0.00892207171492225	0.0135498386965988	0.0122514896264631	0.00814739119256809	0.0244794174252377	0.0111769033890494	0.0132118688142632	0.00936558395898026	0.0129931388224631	0.00900713875053594	0.0152164414088556	0.0117270205244556	0.00754712225383528	0.0362460701356993	0.0180856516190342	0.0445386350799683	0.00787959781030918	0.0160621440255961	0.0238303284096576	0.013755179236389	0.0111377827957286	0.0107336858711424	0.0230150021625398	0.0137439433961572	0.0151994301237293	0.0178668104415415	0.0157629101980205	0.0165212719702716	0.0284015977725026	0	0.00611972328954254	0.0227915030978219	0.00824379638960305	0.0180639161667982	0.0182171621357342	0.0387986885077887	0.0403402650353004	0.020361115445303	0.0341212140884701	0.0261421546547506	0.0155614938418334	0.027408359403765	0.0104048317495807	0.0315807882670566	0.0114654408182327	0.00761478236786784	0.00733898187609872	0.00877345758259673	0.0117511626255878	0.0257314219451141	0.0280414790494696	0.0150658351938128	0.0242702963767938	0.00781654122362885	0.0293642436053718	0.0264890625097727	0.0192712208553736	0.0132939883919831	0.0156682167620378	0.0104680239529432
A549_G2_2G_2	0.0230134121486768	0.00513162789089745	0.0117532587180505	0.00587410158570502	0.0161429657257202	0.0490429004824786	0.027794931502993	0.0186650564516058	0.0232687319845578	0.0100046429398113	0.0118297276192905	0.0147682048235678	0.0119409597254445	0.0160873381142024	0.0129570187334678	0.02906145173534	0.0413634936703376	0.00570082401784242	0.0268522412846419	0.0239519948983875	0.00882610019307477	0.0043118087564321	0.0172530393482836	0.0134349640552821	0.0129555923861875	0.00940377381017433	0.0118723317168703	0.018586383143369	0.0116158628380996	0.0174068985760512	0.00390954997934173	0.0156188849239803	0.00550907462348108	0.0109126541149891	0.00674922093108526	0.00867267789276071	0.0308050882214143	0.0141452531080583	0.038709357505277	0.00785755599455635	0.0217451338782656	0.029443028078296	0.0192368593775936	0.0151260414209471	0.00509038351015745	0.0281393682264765	0.0191517564242717	0.019111823562679	0.0229857970669814	0.0196802302709308	0.0215570891268744	0.0335538044363591	0.00611972328954254	0	0.0284471040536274	0.00740089261456465	0.0137683169760223	0.0232853622109784	0.0334152040559911	0.0345180545162319	0.0142921001182984	0.0285456052082151	0.0208363940077726	0.0150125048254259	0.0222943438452978	0.00811960167208075	0.0259636979681316	0.00675511236551514	0.0134973674287057	0.0124552154288822	0.00507600879924865	0.0084502057303528	0.01993226431054	0.0226859043720953	0.00963560594147249	0.0194901291545866	0.0109770630782854	0.0240436995086733	0.0210769125104736	0.0138346750302202	0.00964347269579599	0.0124745614526841	0.0159878847831584
A549_G2_2G_3	0.0511045519352999	0.0287524008189321	0.0170035725086617	0.0342220555936057	0.0134088692427039	0.0212041586289789	0.00457253791025336	0.0124782041059745	0.00993090590217611	0.027633184118201	0.0208535254524773	0.0394884381133476	0.0359390731746201	0.0152967115490129	0.0290266585162842	0.0574323869369515	0.0694064222763509	0.0304586552216474	0.0550726925417606	0.0518851926620001	0.0361698888194571	0.0257404457682385	0.0455299676894542	0.016417656682915	0.0302801237162413	0.0318734735782946	0.0183878136912228	0.0463418926846439	0.026046266175116	0.0134014034369245	0.0312551166965373	0.0212142187434916	0.0316520866088954	0.0360611608835651	0.0345084831140855	0.0227959800695091	0.0587241559326247	0.0389451637833513	0.0668109740024998	0.0265203891578297	0.00939023766870735	0.00566335261911984	0.0094696087923589	0.0165512588112136	0.0319605640424784	0.00910602686236434	0.00980520200713905	0.0176922078913509	0.00679227045682611	0.0140486096250532	0.0115387956619473	0.0102824979354076	0.0227915030978219	0.0284471040536274	0	0.0284238736984951	0.0390469741182231	0.00749787805801945	0.0615548842105082	0.0628594139902762	0.0425075087623764	0.056744901205217	0.0479371598818597	0.0270269280506824	0.0492867645571327	0.0272359718383134	0.0539251095425091	0.0333949116132925	0.0164213816180425	0.0181493045896581	0.0290189806845822	0.0299945160830351	0.0483294590624826	0.0462349952753421	0.0367488588720742	0.0456450145907631	0.0201418391100528	0.0521227162103366	0.0492579473291956	0.0390723192791994	0.0342076662576303	0.0355548949045052	0.012467549647409
A549_G2_2H_1	0.0244459282552002	0.0089431164034378	0.0135721891679733	0.0105987433284663	0.0158550359797494	0.0481602458195199	0.0271578398609597	0.0171220214977707	0.0213484499812387	0.00459174898320513	0.0123527133210903	0.0155624955228501	0.00817365178692188	0.0161729555999829	0.00586162069818588	0.0310842828313793	0.0419835769392926	0.0126129805956052	0.0296198210100807	0.0240362210195984	0.00890308161484836	0.00467740106323442	0.0187202606658532	0.0128873520144357	0.00611304749275624	0.00507638620668962	0.0116957214960395	0.0197199946028826	0.00705706104746843	0.0181829366218	0.00678428458372667	0.0119240340158537	0.00732807766881028	0.00837918888867427	0.00990165419222698	0.00959756037934528	0.0307471285962777	0.0106380895213994	0.0393938246904688	0.00310293191616333	0.0200680631926357	0.0280134159682046	0.0191592577745146	0.0138430314494243	0.00908956979305995	0.0262390826259093	0.0205210334592559	0.0154612206105257	0.0239242824452951	0.0189954515883764	0.0194166271303799	0.031881795693404	0.00824379638960305	0.00740089261456465	0.0284238736984951	0	0.0108765823990812	0.0229363932051703	0.0343219957355616	0.0357077943063212	0.0171249710221786	0.0291708562042298	0.0199290161804731	0.0140170139874025	0.0210231739561965	0.0135280043536579	0.0261755245064337	0.00619942125114164	0.0123779755807796	0.0103368561646136	0.00664567505163117	0.00930388990540564	0.0216496814384433	0.0250075154681112	0.0100431478488795	0.0173739978817425	0.0098399579620192	0.0257791495406505	0.022374655032679	0.0156167632887388	0.00602427358320277	0.00778128877524748	0.0166144625432676
A549_G2_2H_2	0.0170164881345689	0.0137845141423731	0.0234696191973212	0.0113442077964528	0.0260272097111724	0.0583212865808884	0.0374346712209404	0.0272785203973466	0.0314342392863591	0.013650996714212	0.0205912131372157	0.0104736544646227	0.00338908887033508	0.025570758771918	0.0129496715865883	0.022909684125404	0.031725115177706	0.0173720228401305	0.0224624431854103	0.0144732670641652	0.00570392949162267	0.0140378442019945	0.0107694528381214	0.0229549956434787	0.0106580298178796	0.00743883330059555	0.0213477113721366	0.0109842202067485	0.0142944017728821	0.0277703851387426	0.0102492027292589	0.020276379510386	0.0117860664193867	0.00342808850460499	0.0111323836534498	0.0178743044566522	0.0207925506993344	0.00154405730243112	0.0292310197383692	0.0125520977689804	0.0306544248566913	0.0384133142415046	0.0296758836762915	0.0234571249741646	0.0113068946877125	0.0361211434311532	0.0309663926635906	0.024551628415727	0.0341800831879229	0.0281862015841134	0.0294505362149663	0.0416969261251243	0.0180639161667982	0.0137683169760223	0.0390469741182231	0.0108765823990812	0	0.0330649659992527	0.0254686878888003	0.0261154743326847	0.0113242752999933	0.0197144365383691	0.00941747749771949	0.0185742650924203	0.0105407669398539	0.0188316862922991	0.0162078269751212	0.00702001030597708	0.0232366202199727	0.0210544177545377	0.0118358941492398	0.0125571809928691	0.0136724836452596	0.0195450208336131	0.00581550060995277	0.00662140292732698	0.019398155566419	0.0185744493338131	0.0147574056151897	0.0112810468532589	0.00490751948300541	0.00413726071652114	0.0271276848902395
A549_G2_2H_3	0.046123835275151	0.0226828740677583	0.0118459295550057	0.0288776160471388	0.00725298818457337	0.0259135747410231	0.00478811859026803	0.00625145626635435	0.00498658900130427	0.0230562016276308	0.0140275394320085	0.0327849198065213	0.0298313788261843	0.00832269718951337	0.0240738051338399	0.0522276640763664	0.0633540695757412	0.0261965817816163	0.0500677040369171	0.0462907191578556	0.0304860135281309	0.0202869685458395	0.0398627577009999	0.0102561761499738	0.0242413119361733	0.0256923718114859	0.0120367259975369	0.0402631098788865	0.0194914279542594	0.00684043839420743	0.0255710972308288	0.0144496895163933	0.0270136413616565	0.0299660386670875	0.0296948706275795	0.0163860900893561	0.0530836913673477	0.0330985301254411	0.0608210327895583	0.0205865092805273	0.00643737801140766	0.00779311232724198	0.00496686255613557	0.00974652334184446	0.026091991035113	0.00673093056443696	0.00755453582116552	0.0114756581416653	0.00446564602506225	0.00655696945248298	0.00597375251153535	0.0108991652810557	0.0182171621357342	0.0232853622109784	0.00749787805801945	0.0229363932051703	0.0330649659992527	0	0.0564077377489325	0.0571508745311807	0.0368172498027657	0.0512055718033108	0.0419090906379009	0.0196723724511348	0.0434114103789913	0.0214527548139437	0.0480985650857834	0.0277290734463247	0.0123819474619182	0.0130733517630678	0.0229030970503083	0.0233745701239975	0.0428288354884064	0.0394440035148249	0.030766383197047	0.0396660801577892	0.0137567150511181	0.0472306062344521	0.0441186183911883	0.0325104822280691	0.0283665621873825	0.029529072016132	0.00821226165061081
A549_G2_3A_1	0.0105709494319925	0.0346969761281878	0.0451554531140344	0.0280742917966949	0.0491667319630556	0.0820649504304677	0.0608620973266564	0.0511162416922238	0.0555325202937947	0.0357009006104422	0.0437087636032521	0.02834100669679	0.0287415194226848	0.048867707499436	0.0362869540963864	0.00654928727587995	0.0138728491076446	0.0325302978425625	0.00986708566625473	0.0111751164456772	0.0261643708917374	0.0361595777896954	0.0172423361634866	0.0462209685282986	0.035884433291374	0.0322854009498977	0.044559525921113	0.0186151411817898	0.0393094641305979	0.0505479825423037	0.0309942430065856	0.0452763667499443	0.0300013813492886	0.0279255396022608	0.0271269300058168	0.0406739029726581	0.00697042627963118	0.0257157696516295	0.0116906989792496	0.0366151157544863	0.0540090712912275	0.0620274985501016	0.0523700803807658	0.0473676450479594	0.031047164046327	0.0604320266884512	0.0523775302163516	0.0494675408320967	0.0563756459810779	0.0520810645782394	0.053628815041758	0.0660312385676892	0.0387986885077887	0.0334152040559911	0.0615548842105082	0.0343219957355616	0.0254686878888003	0.0564077377489325	0	0.00743974316835243	0.0209577008274904	0.0065548342026244	0.0173441152056843	0.0422338695861062	0.0160232945359555	0.0378816820199267	0.01088837896152	0.0288941936314411	0.0455616770373682	0.0442508307224729	0.0340373083131446	0.0349851996833433	0.0142256253046428	0.0296762374051389	0.0263456719663021	0.0200878852754096	0.0430315838178075	0.00987742522602805	0.0123466099538856	0.0281344370551422	0.0292029713537966	0.0294928774806063	0.0491970808054261
A549_G2_3A_2	0.0138709775512567	0.0347279656456387	0.0460545331957388	0.0288298791812675	0.0499947541241178	0.0829695509593958	0.0617767446848194	0.0520191193852293	0.0564930891560687	0.0379259035631188	0.043715039811341	0.0264884245643253	0.0292703955445029	0.0491956140385612	0.0382798802479064	0.00781706731530874	0.00804710877871382	0.0340176901004056	0.0112597352246984	0.0122100231316569	0.0270343679873767	0.0372858761697889	0.0173641734800973	0.0470148244342156	0.0367594906930826	0.0328043441577587	0.0451515055235306	0.0172202329350527	0.0396812480859158	0.0509512583724	0.0316776893002007	0.0456560605065231	0.0320891728490715	0.0283438300693545	0.0289769747622998	0.0409108725546054	0.00742091897739814	0.0267248061642281	0.00549453951335668	0.0375337832217162	0.0554481516324222	0.0632800970235185	0.0535088383223379	0.0479086083776845	0.0312084962920634	0.0612534893237872	0.0536231679242051	0.0501722807071421	0.0572472345882369	0.0522600305313007	0.0545766314212708	0.0667546278153809	0.0403402650353004	0.0345180545162319	0.0628594139902762	0.0357077943063212	0.0261154743326847	0.0571508745311807	0.00743974316835243	0	0.0206485066062564	0.00724409163270469	0.0169999214471402	0.041236252809065	0.0164090481052054	0.0376196497661342	0.00999293071279118	0.0298711807479901	0.0472530688607376	0.0456502723755126	0.0342979190039423	0.0345069137803363	0.0146329853532491	0.0256146403619917	0.0265499378294951	0.0204824652948167	0.0436321576828975	0.0134493757428593	0.0147853661600924	0.0263764714586557	0.0301622442287071	0.030247905831255	0.0504186015212457
A549_G2_3A_3	0.0118343905190444	0.0142765190894747	0.0255612731704074	0.00849541765093227	0.0297248637290979	0.0627011561810518	0.0414917293812872	0.0320582008856393	0.0366531410940714	0.0202129767032301	0.0235113138876832	0.00988682707482072	0.0129311764701404	0.0288881446279979	0.0215388556532816	0.0159592868111973	0.0274219193137528	0.0144081627588835	0.0142453871351452	0.0119303488159571	0.0084907521972991	0.017403257281968	0.00439008197780597	0.0268425880926333	0.019823948271447	0.0147751252483391	0.0249329767921267	0.0055969678923723	0.0210328450264045	0.030477751283559	0.0115875073804144	0.026668882654171	0.0134705162276102	0.0112213085456924	0.010230846237772	0.0206430189372885	0.0181976591711682	0.0124702542451503	0.0247931956093322	0.0184444956535279	0.0356244291600713	0.0432795434215076	0.033208081329194	0.0279194699884834	0.0107418755236303	0.0414090431722838	0.0331749236365858	0.0311160013742147	0.0367001812588271	0.0321579232379432	0.0348216489356539	0.0468231018812797	0.020361115445303	0.0142921001182984	0.0425075087623764	0.0171249710221786	0.0113242752999933	0.0368172498027657	0.0209577008274904	0.0206485066062564	0	0.0155930565728294	0.0103101973845439	0.0224418836469162	0.0121349329042164	0.0171222926291206	0.0130562800577803	0.0109428419225739	0.027531148327346	0.0260159686128145	0.0142118024350811	0.0148417794246404	0.00677169384326532	0.0145239536927667	0.00769868692212579	0.0117641453148023	0.0236494243632753	0.0127801826726411	0.00975955513829917	0.00875609217553603	0.0127556144232504	0.0143205081837541	0.0300806019214198
