	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_2A_3	0.0389735352571336	0.0379807425996347	0.0308605329821819	0.0305481860372228	0.0375861907273911	0.0279750062664945	0.0434106396584618	0.0453973228751643	0.042114588918813	0.0496579375885092	0.0477135896110231	0.0498184810173932	0.0541987196566482	0.0487150276438805	0.0472239115933101	0.0560155375248099	0.0712835107055788	0.0630847404159275	0.0108588965469808	0.0116626097998571	0.0543918872523706	0.064983497462053	0.0498982383252224	0.0420142462723551	0.0449376266974399	0.0407958145073202	0.0388425094818636	0.0364326168951573	0.0288195860799647	0.0442489362553948	0.0408590729013018	0.0410701177352192	0.0520528327921139	0.0564709988891511	0.0449750711628371	0.0549880153780237	0.0628294633432032	0.0521125168467384	0.0644582408406887	0.0572703025751182	0.0513200425836483	0.0144183023065676	0	0.0507094259495068	0.0436668069597547	0.0435618763099606	0.0362879593219698	0.047450335004529	0.0371330740914312	0.0473715445260919	0.0484069193404463	0.0460283090276511	0.0473298642152621	0.0429428555674563	0.0559159046466122	0.0588375989940262	0.0461653273465502	0.0564120308933673	0.0584011589377014	0.0459150238696443	0.0561598772250713	0.0535052849119762	0.0527196729996478	0.00622151235690843	0.0109695327870326	0.0545082588758891	0.0513015561941844	0.0573501903526256	0.0467634091905286	0.0395650498610895	0.042704610909939	0.0395090292597903	0.0346246522758472	0.0481625682802487	0.0483748976776625	0.0412544897484597	0.0692882954013529	0.0591444013663024	0.0488986741204623	0.0605827783738146	0.064018555496455	0.0478328850846671	0.0440747531058229	0.0698755186173699	0.0065930666881104	0.0525146230363142	0.0372693464438142	0.0369799749138037
A549_G2_2B_1	0.0131450678608996	0.012987052499558	0.0202883842571252	0.0294581107015402	0.0139412607640784	0.0228865774561563	0.010938434259921	0.0117295026932505	0.00974177298298894	0.00320510925087859	0.00595469642390912	0.0107543441419427	0.00706464979827346	0.00607497533270645	0.00830626993717244	0.00573856875085813	0.0220298218578217	0.0213357645320305	0.0595415580590362	0.0610643555791309	0.00469238932405351	0.017009698133144	0.00267383228650515	0.00892778181808201	0.0118131909474681	0.0111560773259244	0.0120305896622705	0.0165837547982111	0.0231845626237424	0.00660610770846217	0.0147654042747057	0.0121998540024746	0.00500547026721175	0.0140271966157898	0.0122523172978314	0.00545010693959529	0.0182550863714162	0.0100609369865728	0.0166639050277615	0.0112493820943032	0.00889538207015551	0.0645522247543275	0.0507094259495068	0	0.00941038134382578	0.00775559298261742	0.014633529197533	0.0073711183506026	0.0139868820451014	0.00524053949761856	0.0108232385081301	0.00563537209392268	0.0109150406836574	0.0149518354347686	0.00860810454907583	0.00878365249040671	0.0101641117253444	0.00868225139655438	0.0108807244327916	0.00684361550173411	0.00724797585026425	0.00745840395163475	0.010744497287974	0.0527460249772084	0.0573261396899945	0.00698490066282881	0.00642342680392587	0.00795328725220323	0.00909688348701637	0.0122424440523548	0.00935570346668324	0.013324257658009	0.0163818580553349	0.00836257416940517	0.0111499939951475	0.0118911171287024	0.0203891309641092	0.0162385229202865	0.00491170765917474	0.0143819933159051	0.018998495941971	0.00448472235796107	0.0905037353546109	0.117010342752655	0.0450874466457836	0.00808154606047813	0.0142928341894615	0.0143582566980829
A549_G2_2B_2	0.0114116384532732	0.00676138088601641	0.0130485380993684	0.0275429605621798	0.00699108829624157	0.0161848479613873	0.0131299839938258	0.00434781682011121	0.00632727738176005	0.00746628918091357	0.00427567639497886	0.00760225751454369	0.0139825547424633	0.00553138230670044	0.00418518849682931	0.0133160745333954	0.0277357962956995	0.021760138635173	0.0531257279478849	0.054456708330076	0.0119904673763491	0.0216776163137787	0.0100213459369369	0.00539215753725737	0.00410694410685354	0.00472321446338358	0.00792338254734734	0.00786188151540269	0.0151431625362155	0.00521151521390904	0.00571299055525182	0.00312913625942929	0.00862912050071758	0.0140399914271443	0.00483599874087745	0.0126425663209172	0.0201444508353334	0.0094915140559927	0.0209267319560209	0.013810921916885	0.00847574939877048	0.0578473292656446	0.0436668069597547	0.00941038134382578	0	0.00487207553695182	0.0085570930282283	0.00445408989518923	0.0103495387172628	0.00489693691652344	0.00720815834582654	0.00555403669073248	0.00569436461444423	0.00627170085703412	0.012316502702151	0.0156311362721507	0.00478438684241939	0.0130177491151941	0.014928691066682	0.00709166250468086	0.0127756696675941	0.00986649641125438	0.010098609071474	0.0461897729934749	0.0513557509167192	0.0109195700831678	0.00876416953244144	0.0145286668327314	0.00412142492383865	0.00944172663078648	0.00322957535614782	0.00469997607314794	0.0101781518540298	0.00499537947519547	0.00623484301002196	0.00279002292168484	0.0257513032406135	0.0168993166626098	0.00786300788029354	0.0174893556227382	0.0214481957758694	0.00744907580431244	0.085184383245179	0.111497020084751	0.0384196399511631	0.0146579580366573	0.00731705721126358	0.00704135121300465
A549_G2_2B_3	0.00763160883082243	0.00636317343596691	0.0132137952717979	0.0244620742358326	0.00725143183281446	0.0157319422679504	0.00878962949665624	0.00868608609028782	0.00246658589284691	0.00712186078730605	0.00562024001661148	0.0114244608443209	0.0113863495204973	0.00620258465863453	0.00761666282711317	0.0126234164313188	0.0282736146505453	0.0246056376290675	0.0524685198078668	0.054219814460923	0.0114418606093144	0.0228271857872641	0.00706414873270445	0.00337598360579636	0.00882095150420943	0.00370534665931611	0.00605471327896279	0.0102978277537276	0.0157585562616881	0.0028625815780387	0.00989830184186956	0.00640156239481968	0.00930229882731429	0.0169054516131031	0.00829060823140093	0.0115376487272993	0.0226298171523039	0.0125667180738448	0.0220642420636651	0.0153034781067124	0.0101560449676016	0.0575723838125266	0.0435618763099606	0.00775559298261742	0.00487207553695182	0	0.00755287902044356	0.00717743112809072	0.00762619950008933	0.00557783710500046	0.0111719929297344	0.00248071232262922	0.009861551854147	0.0109469689848226	0.0136019278869717	0.0155864067857254	0.00678909908950128	0.0135936403355297	0.0158940115460936	0.00437909969414694	0.013291815333798	0.0114507288656635	0.0119471927315176	0.0460086520815862	0.0504921884946892	0.0118637314680438	0.0101122795996698	0.0138748722797014	0.00809277230723789	0.00600302734835126	0.00530010510582421	0.00756655618531038	0.00897494512277188	0.00833264186232935	0.0102472925943903	0.00590031815156062	0.0267125468604814	0.0197992502240966	0.0059460686216385	0.0192710598411366	0.0239420147909873	0.00466115883284252	0.0841390157315605	0.110401206098167	0.0381458942929749	0.0110334847605339	0.00679825983350007	0.00704479450358653
A549_G2_2C_1	0.00621011718289972	0.00228604738468771	0.00658378505928227	0.0195144500855578	0.00464839148948529	0.00832573632658512	0.011017299834345	0.0121168152724255	0.00692182489293258	0.0134856754204448	0.011956916397615	0.0159292660687764	0.0185237159029721	0.0129108552654415	0.0124641139123797	0.019784167437078	0.0354783743125234	0.0302755200471433	0.0452835514514001	0.046862611549325	0.0185409808524308	0.0297461089175154	0.0140006394967608	0.00657981430045702	0.0114716070745405	0.00582552920819634	0.00341834462472966	0.00628316474077404	0.00928304432316635	0.0084287475895156	0.00979999073513686	0.00739274645886652	0.0160530358965423	0.0225899484491995	0.0116682532590939	0.0187577536714904	0.0286409697981346	0.0175341546449848	0.0289131198384684	0.0219904550785042	0.0165643223438793	0.0502593838033854	0.0362879593219698	0.014633529197533	0.0085570930282283	0.00755287902044356	0	0.0124313960781029	0.00366589582871999	0.0113564152339752	0.0147630482650411	0.010008047606329	0.0138268885191797	0.011868475399838	0.020316637441949	0.022680314946477	0.0119115750386457	0.0207433345759927	0.0229047721885362	0.00990945788947748	0.0200983813595811	0.0179339076288696	0.018181858758626	0.0386401552557785	0.0433116028259598	0.0186242224448657	0.0162054246878812	0.0213236898619855	0.0122279292866454	0.0050097318077411	0.00753537081733837	0.0065314394045246	0.00296571507622449	0.0131693603313688	0.0145293538646845	0.00719948144511771	0.0336947461067269	0.0254165864142782	0.0127603662535226	0.0257961011762161	0.0297714055757977	0.0120890668635762	0.0770082717943887	0.103330776610149	0.030750975661571	0.0175637582666857	0.00255206905758838	0.00298029576994984
A549_G2_2C_2	0.0141950514321324	0.0103991724368589	0.0166996949146087	0.0307040698464135	0.010230573171708	0.0201267450274775	0.0142039644631918	0.00504092656195465	0.00903992740838267	0.00571703062889844	0.00281427548985709	0.00475237234720339	0.012824342591493	0.00456229110985018	0.00113828554464226	0.0104340273014365	0.024195928936609	0.018425460290258	0.0569945450318716	0.0581186623487163	0.00853370150770602	0.0177332629179752	0.00898795115952014	0.00736549032213094	0.00552533137227659	0.00834681637758008	0.0109826922946258	0.0115413813244873	0.0191192176891142	0.00612264457311567	0.00818987704187892	0.00681939066057444	0.00575993509416442	0.0106496575624247	0.0069215687690226	0.0104057796019011	0.0165595251198753	0.00642626006561404	0.0176653729826273	0.0106926557494319	0.00580948891944981	0.0615844492373043	0.047450335004529	0.0073711183506026	0.00445408989518923	0.00717743112809072	0.0124313960781029	0	0.0135604343341493	0.00405865732016252	0.00489107254926776	0.00632612676522569	0.00370795982708166	0.0081323013810223	0.00861736641313457	0.0122639604332395	0.00585737664438324	0.00968205102622934	0.011401539778183	0.00866082516866249	0.00952419807821197	0.006407210325042	0.00809535926208869	0.0497692487785541	0.0551300630463836	0.00772941810963774	0.00443181523269733	0.0116521463406237	0.0024386363034519	0.01266632574554	0.00540602888309193	0.00805630838771313	0.0139988414985547	0.00318647997166963	0.00519729937937245	0.00681560540898651	0.0219093204156319	0.0133364462244042	0.00787435574880659	0.013537703561783	0.0176924405652232	0.00689645703138319	0.0888253607339011	0.115371056576088	0.0421880282266812	0.0142000920094027	0.0115649085050206	0.0109790728595982
A549_G2_2C_3	0.00285039691089195	0.00462616470690509	0.00867522187458881	0.0172956648555123	0.00663591692997738	0.00971830630212591	0.00788779114306822	0.0143338642753834	0.00679096520611385	0.0135410491961951	0.0128036641193334	0.0176580718602626	0.0175519221874054	0.0136723506390196	0.0138818384307093	0.019439960159375	0.0355984423507269	0.0317559343997243	0.0456474579242149	0.0474144014941875	0.0181763470595391	0.0301351216243217	0.012890451918626	0.00656458419207857	0.013889341616657	0.00719421272884806	0.00314324912803254	0.00975916457744992	0.0118089608110772	0.00821000411301543	0.0127469805460626	0.00987598009687043	0.0164881504159642	0.0239987608633413	0.013951915416749	0.0183813110783435	0.0298301620039114	0.0189201764045942	0.0294825641600688	0.0228179595186535	0.0175606733685213	0.0508300740895665	0.0371330740914312	0.0139868820451014	0.0103495387172628	0.00762619950008933	0.00366589582871999	0.0135604343341493	0	0.0119429754306179	0.0165273989066362	0.00988118468854442	0.0157120128831443	0.0148221618888544	0.0208861429175726	0.0225439444209224	0.0134673999706425	0.0210803764845168	0.02337500289917	0.00971024109689634	0.0203135526609361	0.0186939727971948	0.0193968385432561	0.0392198345316739	0.0434202229480422	0.0191228657950781	0.016671520582833	0.0210762010486933	0.0138944603278795	0.00339427340578091	0.00895929728565938	0.00927914901940658	0.00458277018399095	0.0146686736312533	0.0165334409396063	0.00964010346566479	0.0339589645904132	0.0268015677974027	0.0126213791302965	0.0265460807241777	0.0308667390603504	0.0115490351492989	0.0767895338330116	0.103207375043787	0.0314324450191869	0.0159913015845033	0.00551853771404375	0.00584772768055439
A549_G2_2D_2	0.0120661804191845	0.00946351959658833	0.0168411421749308	0.0285378542942609	0.0106918322562104	0.019538797983076	0.0121857794481979	0.00759065922669447	0.00799480558214634	0.00267479095531131	0.0026721801843579	0.00745268577010567	0.0106467124432477	0.00381244068907037	0.00452625337861398	0.0091290432244516	0.0244963248132679	0.0208699409140698	0.056561860264359	0.0578844292819467	0.00829964524398052	0.018905853998324	0.00652334400792056	0.00670490927079755	0.00691801912578974	0.00811469105588804	0.00933932405858091	0.0120390690396422	0.0193609755441532	0.00481949653557576	0.0101680671769432	0.00794417517206399	0.00499903564755387	0.012978924527861	0.0081544234478887	0.00862134530433789	0.0182052704986666	0.00750502212709431	0.0180019058259838	0.0115519617166454	0.00791159983444323	0.0613676208204778	0.0473715445260919	0.00524053949761856	0.00489693691652344	0.00557783710500046	0.0113564152339752	0.00405865732016252	0.0119429754306179	0	0.00692832686162716	0.00451463061761827	0.00719925953583695	0.0101716879264596	0.00936465519353399	0.0116363804170384	0.00714767230667519	0.0102747909145882	0.0122937996928412	0.00519247806364747	0.00885604883815589	0.0070715921944217	0.00955064321851539	0.0495619153465553	0.0545443467889196	0.00755559140592043	0.006395459289885	0.0110988460739802	0.00468771840626461	0.0103582317692832	0.00510711097431584	0.00899520326231392	0.0134470139183043	0.0041088202314182	0.00719521672182344	0.00761915879522157	0.0225560377639591	0.0154857445213462	0.00478259090120992	0.0152536170651925	0.0190667236318809	0.00565548318605442	0.0879878830036693	0.114407534446336	0.0418335803045282	0.0116902916376038	0.010701626031802	0.0108216462737203
A549_G2_2D_3	0.0175607112673854	0.0126276816582597	0.0184525168962874	0.0333124203540083	0.012860882707555	0.0217684531589374	0.0181602919878478	0.006289683471523	0.0131402053536982	0.00838622556749655	0.0067869993830298	0.00291971617226977	0.0162995794141075	0.00804725050317818	0.00421711516431451	0.0126446276253787	0.0245394539429739	0.017215908019957	0.058242640606906	0.0589300066825182	0.0113834994104793	0.0179808171337987	0.012880958430152	0.0110747508058211	0.00527266335931724	0.0118565902919002	0.0135756433840028	0.0122105721521094	0.0205228241267725	0.0101252309863955	0.00853813519604633	0.00898640125598194	0.00799686647104702	0.00975608107212194	0.00851739701977679	0.0129807673392933	0.0151923927820006	0.00418316580667756	0.0176358342672382	0.0113610743900397	0.00854487315948131	0.0624710369072768	0.0484069193404463	0.0108232385081301	0.00720815834582654	0.0111719929297344	0.0147630482650411	0.00489107254926776	0.0165273989066362	0.00692832686162716	0	0.0106510562130258	0.00387343614496609	0.00749823496031331	0.00954867162473945	0.0136385013473218	0.00908338703950553	0.0116105708657032	0.012595316799567	0.0117561343916811	0.0106188873566976	0.0075314869543932	0.00978395307905374	0.0505702722512344	0.0564501307398327	0.00906327702560077	0.00691378545985449	0.0141618167940455	0.00323951065505994	0.0157966714467895	0.00759761197292652	0.00954999459711239	0.0166725678024146	0.00379041319628685	0.00472097711607472	0.00912518380483046	0.021836407988414	0.0117744985813152	0.0111667063375125	0.0135077835157588	0.0158002845508324	0.0115089273638134	0.0899457694712295	0.116518201487025	0.0431513473785473	0.0180777190179159	0.0139648659494284	0.0134467338316256
A549_G2_2E_1	0.00948228741947237	0.00868699756837382	0.0156081732541788	0.0263777102814812	0.00938788031953263	0.018210834646949	0.00938468115995209	0.00871461115301434	0.00435657087832884	0.0053554377107645	0.00425059056780108	0.0105299197655977	0.00919776478025911	0.00447544995876987	0.00694726337980957	0.0102332323320095	0.0258739085137588	0.0229171667184097	0.0549205724150164	0.056681849616063	0.00913415758294957	0.0205651777354802	0.00504834816017725	0.00501513379519212	0.00906334587028669	0.00576817433650953	0.00824134741694846	0.0122894111967466	0.0181294958095114	0.00333821592830319	0.0110482141578473	0.00780504506639558	0.00721453936764818	0.0152879735241926	0.00845956663590733	0.00915090238264962	0.0207445881721827	0.011302046615303	0.0198204224623271	0.0132233369774789	0.00847571145257332	0.0600369953092408	0.0460283090276511	0.00563537209392268	0.00555403669073248	0.00248071232262922	0.010008047606329	0.00632612676522569	0.00988118468854442	0.00451463061761827	0.0106510562130258	0	0.009419506911669	0.0116530490443702	0.0114735848007791	0.0132104687699878	0.00637771117202079	0.0112947406573472	0.0136441836197607	0.00403342386145946	0.011064445331378	0.00948943621450654	0.0102963505787831	0.0484632952452716	0.0529294868493418	0.00971790278729086	0.00845053774822071	0.011406324752436	0.00769515434242278	0.00802413796776637	0.00636438683780726	0.0092462079310648	0.0114275426269851	0.00750788654893294	0.00960721399496008	0.00733111373985588	0.0243828384904769	0.0181281214646443	0.00409777698724523	0.0172122479241025	0.0220723616603944	0.00247661858952186	0.0865272405789252	0.112787188772723	0.0406177964484291	0.00929330685318835	0.00919142246035613	0.00940301604486436
A549_G2_2E_2	0.0168014881872723	0.0118786454101358	0.0170856194855967	0.0329210306776801	0.0111704508846715	0.0207550226899214	0.0174951314487568	0.00317736299019445	0.0113440727709621	0.00898177394225998	0.00572400963574349	0.00293256897301501	0.0157592053842181	0.00688897081679454	0.00276970454758634	0.0130163639649157	0.0248594900032468	0.0167727260143412	0.0571881471982879	0.058135215330164	0.0112988935635054	0.0180936353057592	0.0125493183115619	0.00992529652369804	0.00415026050814364	0.00983921315631998	0.0131325482552604	0.0112000741129196	0.018949708972789	0.00927957108917377	0.00665136968720535	0.00693316025587473	0.00812808833377061	0.00935163808923147	0.00597861365901622	0.0130778700903064	0.0156589803095063	0.00622177535161401	0.0180117063299646	0.0110011501204568	0.00630897695242341	0.0615543225296026	0.0473298642152621	0.0109150406836574	0.00569436461444423	0.009861551854147	0.0138268885191797	0.00370795982708166	0.0157120128831443	0.00719925953583695	0.00387343614496609	0.009419506911669	0	0.00573081531788517	0.00970254508658597	0.0142304517204392	0.00618781520920005	0.0110137923343724	0.0122066510090978	0.0115066824770702	0.0113882752426522	0.00763521147313711	0.00790997782620737	0.049838510285518	0.0555483470663086	0.00935395020021963	0.0066508237568496	0.0137833064228167	0.00285819967934386	0.0150511937557254	0.00726659230423209	0.00814940203555704	0.0151786503409305	0.0040348861269146	0.00333216877131727	0.00712246394652616	0.0223970011385684	0.0120456598692459	0.0108103750827749	0.0134549599696449	0.0170033563180325	0.0101854728258963	0.0893965199527195	0.11584632025798	0.0423256999143874	0.0174217447823817	0.0126396321648359	0.0118928405939657
A549_G2_2E_3	0.0165873265246445	0.0104256148916618	0.0138995636063247	0.0313057389243994	0.00970366032763987	0.0173067632098039	0.0190637871327824	0.00399996764245169	0.0117730983838646	0.0126142602944437	0.00917991144934701	0.00769380414117157	0.0192746319271811	0.0101011032116943	0.00713701275534959	0.0177018751720552	0.0297434019146787	0.0206362124735514	0.0529467461656182	0.0538939597963605	0.0164234824974194	0.0233101023726669	0.0159864277158808	0.0109271883281287	0.00355895978194362	0.00924917342338172	0.0125424228635822	0.0073830642593474	0.0147707208486686	0.0112811163128222	0.00294303042500684	0.00533905179441813	0.0125954456977755	0.0138418446983813	0.00511461145386927	0.0172873829275608	0.0200502661699015	0.0105137107744112	0.0225248727936839	0.0155592882792124	0.0107906303590524	0.0572147625978052	0.0429428555674563	0.0149518354347686	0.00627170085703412	0.0109469689848226	0.011868475399838	0.0081323013810223	0.0148221618888544	0.0101716879264596	0.00749823496031331	0.0116530490443702	0.00573081531788517	0	0.0148623659984727	0.0192369631221325	0.00752955691710834	0.0159884450170606	0.0172473408914646	0.012854553673835	0.0161872835802362	0.0125701060847397	0.0115562039893262	0.0457400454214509	0.0515659394245033	0.0140913610092547	0.0121194663012527	0.0185159042777327	0.00639732145722188	0.0145029255725291	0.00797369122862435	0.00603064729926253	0.0129871093531358	0.00755501070127121	0.00604621329176955	0.00559816431149124	0.0274754267875688	0.0164427848257853	0.0133610407753408	0.0186249448896464	0.0214919040081536	0.0133006879141376	0.0855218163658805	0.111659330093614	0.0381502576578455	0.0204519740375348	0.0103313828601892	0.00973678007506797
A549_G2_2F_1	0.0206823683846562	0.0184358438485303	0.0251592712384406	0.0374147253892361	0.0186057656203967	0.0283652541895231	0.0192372756722014	0.0114915040057818	0.0155071165324127	0.00812544463018808	0.00839745029109062	0.00779021518392789	0.0108820217684365	0.00791676142788006	0.00887450521283312	0.00567619842221795	0.0156132653939875	0.0129617404754721	0.0653442208067607	0.0666229461168191	0.0055993885838564	0.00962079516388377	0.0106918091864631	0.0149018942267584	0.0120265917068435	0.0157650216709616	0.0185048145024433	0.0198362915897899	0.0273732871190146	0.0129054569316646	0.0160349216213851	0.0149791746162024	0.00467038692999061	0.00628415072011019	0.0124632365609727	0.00677097925824081	0.00970600001195615	0.006257401615821	0.00924351728330694	0.0034812199377021	0.00605228765993503	0.0700628981458184	0.0559159046466122	0.00860810454907583	0.012316502702151	0.0136019278869717	0.020316637441949	0.00861736641313457	0.0208861429175726	0.00936465519353399	0.00954867162473945	0.0114735848007791	0.00970254508658597	0.0148623659984727	0	0.00507329740992592	0.0109831896552197	0.00279883940265463	0.00337270538549008	0.0129409207403755	0.00324687545691829	0.0025628531147892	0.00637334171772744	0.0582957802217793	0.0634697192653609	0.00244940246150774	0.00589867510930779	0.00574740685276712	0.00959001089616332	0.0191563984988188	0.0135813500790111	0.0165324705227838	0.0219658472239852	0.00827370619830736	0.009074718339724	0.0148050166438225	0.0134506411362471	0.00802486854172246	0.0100803231791024	0.00620891197976897	0.0109190622144928	0.0105918514928294	0.0970793875503702	0.123483011120639	0.0506336049963951	0.0138910508991499	0.019249436695735	0.0191261066688543
A549_G2_2F_2	0.0217411894253513	0.0209241105994323	0.0281421395612007	0.0379642181966185	0.0215882146728858	0.0309723927784626	0.0193896588149766	0.0158058484996606	0.0175052821677556	0.00941135405365746	0.0114034960450162	0.0124437031368607	0.00904824538608033	0.0106740019293106	0.0127807721441791	0.00332860127389061	0.0133881993653554	0.0160049163618398	0.0678956580809439	0.069356017455924	0.00552578050393139	0.00934248703745992	0.0104387475231246	0.0171129343958681	0.0160744343014194	0.0184836626090815	0.0204035112499738	0.0233296902825696	0.030618918403318	0.0148472255116784	0.0201678348038436	0.018551214896632	0.00704536344097153	0.0108298889406992	0.0163915075006596	0.0050913848512828	0.0119449358920574	0.0102868613403113	0.00855897560812075	0.00666417181342281	0.0101874350453821	0.0728267777660074	0.0588375989940262	0.00878365249040671	0.0156311362721507	0.0155864067857254	0.022680314946477	0.0122639604332395	0.0225439444209224	0.0116363804170384	0.0136385013473218	0.0132104687699878	0.0142304517204392	0.0192369631221325	0.00507329740992592	0	0.014587512930737	0.00490759697351987	0.00525497658609546	0.0139899949622002	0.00326128140958459	0.00675816255118686	0.0103860917578618	0.0610287163245383	0.065813484175761	0.00521227190922521	0.00914925422269506	0.0038060958341784	0.0134818153745913	0.0205052332708937	0.0164533773686483	0.0200280093018752	0.0244557235292152	0.0120231221380481	0.0135266745525067	0.0182762796842061	0.0118632154512693	0.0117124948174765	0.0108973980027997	0.00846467672306956	0.0124659346872031	0.0118812058025316	0.0990787670996162	0.125463882618192	0.0533290467840077	0.0121715396589641	0.0218641187141649	0.0219930172455354
A549_G2_2F_3	0.014048086650925	0.0106472093159846	0.0159505215671585	0.0304232186991093	0.0100143310525139	0.0191533248256795	0.0152002097114128	0.00409221565381215	0.00751536756664517	0.00878841133530666	0.00485123647919737	0.00778022174414677	0.0127295918231985	0.00464817122706904	0.00553574488783205	0.0125884604336992	0.025450655007286	0.0193279396459753	0.055576566856399	0.0572541365118011	0.0115027354222203	0.0196514448103077	0.0105452883922646	0.00854546980646607	0.00582825393847185	0.00652327036584445	0.0117257812842651	0.0112351888520685	0.017398087489249	0.00798650863202049	0.00799359752841707	0.00604264943640501	0.00819248772185106	0.0121165653580944	0.00314291984309166	0.0117091015898502	0.018298880856752	0.00991449903411453	0.0187180495337348	0.0114580115903769	0.00565015431563931	0.0604688819954046	0.0461653273465502	0.0101641117253444	0.00478438684241939	0.00678909908950128	0.0119115750386457	0.00585737664438324	0.0134673999706425	0.00714767230667519	0.00908338703950553	0.00637771117202079	0.00618781520920005	0.00752955691710834	0.0109831896552197	0.014587512930737	0	0.0108963118268148	0.0127243276251217	0.00865383787054729	0.0120430829576074	0.00884780262771749	0.00668473700373148	0.049136162200443	0.0540348249171049	0.00986147721527774	0.00901583131891333	0.0126839390427539	0.00623880427398457	0.01203957871003	0.00787568338706983	0.00836698505892711	0.0128060220115204	0.00619939372919215	0.00568151832684137	0.00565691798246784	0.0238544871712036	0.0152825182404695	0.00801495761344082	0.0155880849040714	0.020272863784637	0.00741901682414489	0.0881246786522167	0.11411576540379	0.0412503683508209	0.0139407160861344	0.0100433720549187	0.00996651127142803
A549_G2_2G_1	0.0206337682757498	0.019036934550216	0.0256582069670852	0.0374162714732817	0.0190318487118558	0.028832570283888	0.0189138626086963	0.0122915258810955	0.0152218364316924	0.00889630632169416	0.00895388420320319	0.00961466245532274	0.00936269375430828	0.00807041242493212	0.0100429446753927	0.0052607055944694	0.0149557427939717	0.0135628058837512	0.0656888213542497	0.06722339731956	0.00535654881503143	0.00946598105412078	0.0102350206726198	0.015214745390531	0.0132301453448197	0.0158033509594408	0.0190080017509182	0.020758818079531	0.027815357087158	0.0132151862060175	0.0170323730473332	0.0156018771233315	0.00546869244669103	0.00761981039658031	0.0128653762727369	0.00597914500289815	0.0107874405707972	0.0086631795163997	0.00907762792115406	0.00349362084502425	0.00583413883399001	0.0705865718530539	0.0564120308933673	0.00868225139655438	0.0130177491151941	0.0135936403355297	0.0207433345759927	0.00968205102622934	0.0210803764845168	0.0102747909145882	0.0116105708657032	0.0112947406573472	0.0110137923343724	0.0159884450170606	0.00279883940265463	0.00490759697351987	0.0108963118268148	0	0.00243165597108105	0.0130250617984917	0.00429167060236159	0.00426624458022016	0.00597666826481251	0.0589520924209306	0.0638456497049259	0.00363505473910297	0.00707827110672951	0.00378243701903078	0.0110077763189454	0.019194006015512	0.0145657333705925	0.017380070529301	0.0221586298197892	0.00971500445317467	0.0103317300058059	0.0153635453517362	0.0133541848855089	0.00954939196084031	0.0098899808381967	0.00679965213997603	0.0124736379130568	0.010043945421644	0.0975483233586033	0.12382333758059	0.0512055063048829	0.0124861141956185	0.0195605401422219	0.0195026133762109
