	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_2B_1	0.000453902078035715	0.00918806443193528	0.0138089538683219	0.0120257078515811	0.0104909435057658	0.000974927510211838	0.0049431477832613	0.00577125506805143	0.00544891067698856	0.00188740675526636	0.00938208551128166	0.00485789411382094	0.00112379087177505	0.00627508656243794	0.000201654784431423	0.000456895948795897	0.00954737728917196	0.00109058319628115	0.0155061838721117	0.0114726174686602	0.00591111737109942	0.00570569797464035	0.00859490363185775	0.010340229166675	0.0152692648168367	0.00931960697213069	0.00522069116230574	0.0201493437448485	0.0208019460647152	0.018622119488928	0.00619105439463424	0.0156798320947192	0.0183836269830047	0.010542261409094	0.0124170615884163	0.00699235733284925	0.00456151135330391	0.00947801403088366	0.000412813818921502	0.00740395575207578	0.0033786676060851	0.00268508079484686	0	0.011296409084731	0.00210044607096998	0.0041781968926461	0.0122132915154016	0.00298748196099704	0.00839084327400513	0.00968751500456697	0.00535447782682753	0.00844099487063322	0.00848448318871272	0.00873053832819513	0.00928107884709164	0.00837834467383762	0.00710522928657839	0.00931826837199278	0.00887927394015501	0.0163695675938973	0.00471455662311036	0.00407555023410106	0.0131369563783899	0.0132305647562821	0.00848647970856957	0.00874773910949614	0.00622366367798496	0.00246788699698305	0.0071899476137207	0.0121480417699293	0.00641724199989816	0.0110053891515201	0.00744290279052525	0.012645898355581	0.0153649085057777	0.0068019442985368	0.0143370128664022	0.00424586377519725	0.00381755320060506	0.00727091336671304	0.00765126339429867	0.00232610673752563	0.00170276082927001	0.00393364698685517	0.00687966973612379	0.00522671627186536	0.003328208724944
A549_G2_2B_2	0.0117502873577984	0.00210843047874608	0.00251269797139926	0.000729337541115407	0.000805502980416292	0.0103215264376597	0.00635340089081833	0.00552529565878415	0.0058476399754568	0.0131837046551176	0.00191440313515666	0.00643865400268283	0.01242013762677	0.00502146243236828	0.0110947642808573	0.0108395352248829	0.0017491057589937	0.010205875506987	0.00421006263745233	0.000176217325455379	0.00538543310088669	0.00559085281184874	0.00270160837157406	0.000956223684931964	0.00397312327884887	0.00197688372772446	0.00607585887908686	0.00885371857380706	0.0095064055283549	0.00732631058797466	0.00510549504560306	0.00438372605107828	0.0070877912067671	0.000754182864155549	0.00112071400585172	0.00430418531163539	0.00673503432125549	0.00181847139586385	0.0108836153053452	0.00389258119012067	0.00791786052571561	0.00861143124093348	0.011296409084731	0	0.00919604905510132	0.00711834446343561	0.000916931931534119	0.00830903762127249	0.00290567389206605	0.00160896310883876	0.00594207262892981	0.002855521060684	0.00281203165395467	0.00256597004043418	0.00201541310190533	0.00291817279648544	0.00419131194342664	0.00197822237146122	0.00241723025595706	0.00507352447534118	0.0065819904100818	0.0153716789067787	0.0018406541028797	0.00193426870483388	0.00281003508371862	0.00254876878653852	0.00507288559685014	0.00882861911395436	0.00410659248053811	0.000851678420011291	0.00487930609877848	0.000291034103885374	0.00385363353444808	0.00134956468366515	0.00406877510546192	0.00449460047634542	0.00304079617836053	0.00705067843840042	0.00747898289651528	0.00402562558269223	0.00364526940062774	0.0136223741859713	0.0095937210449801	0.00736289092978335	0.00441687420794307	0.0060698337916243	0.0079683183808499
A549_G2_2B_3	0.00255434717979616	0.00708767238714016	0.0117086414541555	0.00992536058529628	0.0083905703877148	0.00112551947702517	0.00284271340884691	0.00367082661974929	0.00334847978720063	0.0039878465270891	0.00728169610896062	0.00275745919366195	0.00322423391220693	0.00417466227392934	0.00189879160631817	0.00164355074939602	0.00744699018668384	0.00100986379428596	0.0134059094179349	0.00937226044342579	0.00381069003554259	0.00360526901588602	0.00649450389109763	0.00823985371723	0.0131689847839586	0.00721921671213922	0.00312025864775316	0.0180491968626468	0.0187018198837345	0.0165219268245692	0.00409062938322818	0.0135795617869926	0.0162834275067224	0.00844188909333522	0.0103167215281793	0.0048919396885497	0.0024610746296006	0.00737762595784503	0.00168763283393876	0.00530354230316926	0.00127822513437965	0.000584636032887555	0.00210044607096998	0.00919604905510132	0	0.00207775805212803	0.0101129476720211	0.000887038099206718	0.0062904410190765	0.00758712988693538	0.00325404625427567	0.00634059322728633	0.00638408207901511	0.0066301402963376	0.00718068806140207	0.00627794226714012	0.00500481276502686	0.00721787809369963	0.00677887781696813	0.014269314236556	0.0026141208125391	0.00617597520239874	0.0110366302240908	0.0111302404720277	0.0063860786234392	0.00664734129652103	0.00412323894569836	0.000367441682095139	0.00508953194863512	0.0100476967294201	0.00431681896079511	0.00890502427080723	0.00534248975300736	0.0105455626243847	0.0132646307140964	0.0047015248077505	0.01223671176306	0.0021454252906677	0.00171711259087772	0.00517049853121504	0.00555085260021701	0.00442654418811311	0.000397685806764377	0.00183320692307204	0.00477925099185307	0.00312628379905947	0.00122776605959407
A549_G2_2C_1	0.00463209548022881	0.00500994338133994	0.00963097531935951	0.0078476661097421	0.00631285562060338	0.00320327456103558	0.000764957141324614	0.00159307336388164	0.00127072522573165	0.00606558462077581	0.00520396904937579	0.000679702679855283	0.00530197786764742	0.0020969113986489	0.00397654343860019	0.00372130376436459	0.00536926483324377	0.00308761927971795	0.0113282749953774	0.00729455821738536	0.00173293739891046	0.00152751548073982	0.00441676931387735	0.00616213716255173	0.0110913456577714	0.00514148901919338	0.00104250326460876	0.0159716726711036	0.0166243139272207	0.014444362594577	0.00201287808206827	0.0115019308688986	0.014205857358213	0.00636417494327588	0.0082390328343908	0.00281419291686832	0.000383317351753566	0.00529989988305061	0.00376538565231119	0.00322579826482297	0.000799533757486877	0.00149312273701791	0.0041781968926461	0.00711834446343561	0.00207775805212803	0	0.00803525593700833	0.00119072082107436	0.00421270465714578	0.00550940601468684	0.00117629134247288	0.00426285729770904	0.00430634652766183	0.00455240694278346	0.00510295998102585	0.00420020579809438	0.00292706671542811	0.00514015038723033	0.00470114583956115	0.0121916977138004	0.000536363911338159	0.00825369112118558	0.00895895280931634	0.00905256458508095	0.00430834308953386	0.00456960810026575	0.00204548780846965	0.00171031688664965	0.00301178645468591	0.00797000403469993	0.00223906883214399	0.00682731588182557	0.00326474598763163	0.00846787742556442	0.0111869934759502	0.00262377686489727	0.0101590550004874	6.76673573681604e-05	0.000360645969845148	0.00309275357917798	0.00347311033683089	0.00650427847562858	0.00247544304894274	0.000244551497503866	0.00270150351992128	0.00104852843662225	0.000849992850054608
A549_G2_2C_2	0.0126671658678655	0.00302536013717778	0.00159576746393704	0.000187594439130772	0.00172243441801987	0.0112384167809408	0.00727031631048579	0.00644221487401855	0.00676455777204849	0.0141005697935196	0.00283133313545683	0.00735556900347534	0.0133370100754175	0.00593838371494728	0.0120116484050576	0.0117564214500874	0.0026660360292208	0.0111227667429496	0.00329313562389655	0.000740714652768101	0.00630235290832794	0.0065077717446403	0.00361853681793685	0.00187315497877385	0.00305619565533622	0.00289381362086329	0.00699277562597658	0.00793681148656746	0.00858950245300646	0.00640939527630943	0.00602241599606836	0.003466799509768	0.00617087475828153	0.00167111434696843	0.000203782155292466	0.00522110922207522	0.0076519478250626	0.00273540155518055	0.0118005011710973	0.00480950644150456	0.00883476742242484	0.00952833379201775	0.0122132915154016	0.000916931931534119	0.0101129476720211	0.00803525593700833	0	0.00922594210991934	0.00382260186323175	0.00252589359263844	0.00685898999571973	0.00377244915139914	0.00372895984685227	0.00348289878615709	0.00293234292756849	0.00383510073757553	0.00510823623371388	0.00289515226229341	0.00333415931489221	0.00415660001982356	0.00749890469482256	0.0162885207265666	0.000923722775466501	0.0010173374724955	0.00372696328128187	0.00346569756932148	0.00598980667678693	0.00974552023245515	0.0050235170499017	6.52535315901167e-05	0.00579622793156402	0.00120796591019546	0.004770558906424	0.000432632959710537	0.00315184772342303	0.00541152372527459	0.00212386653965035	0.00796759027811115	0.00839589236291152	0.00494255041396658	0.0045621953991911	0.0145392349312515	0.0105106168438272	0.00827980105257666	0.00533379773003234	0.00698675056669697	0.0088852249731774
A549_G2_2C_3	0.00344138218306973	0.00620064964968615	0.0108216474876984	0.00903835377485023	0.00750355427332387	0.00201255677938574	0.00195567725927018	0.00278379210191502	0.00246144457727131	0.00487487777180608	0.00639467428344475	0.00187042290331939	0.00411126734039883	0.00328762898292245	0.00278582784351611	0.00253058738487291	0.00655996915860816	0.00189690121971182	0.0125189296987683	0.00848525009312867	0.00292365584052495	0.00271823435143974	0.00560747852729291	0.00735283677673728	0.0122820029578028	0.00633219459014026	0.00223322299169505	0.0171622661412813	0.0178148972195402	0.0156349783727061	0.0032035958752916	0.0126925836364568	0.0153964764285859	0.0075548732638141	0.0094297173495454	0.00400490844915118	0.00157403788930793	0.00649060459282124	0.00257466940389788	0.00441651240265186	0.000391187210648038	0.000302402128619648	0.00298748196099704	0.00830903762127249	0.000887038099206718	0.00119072082107436	0.00922594210991934	0	0.00540341480809667	0.00670010954975966	0.00236701085538134	0.00545356722182223	0.00549705625319807	0.0057431155116118	0.00629366575789439	0.00539091600519699	0.00411778188105492	0.00633085596536385	0.00589185368187305	0.0133823425196362	0.00172708429696343	0.00706299789427835	0.0101496311613506	0.010243242100643	0.00549905280591982	0.00576031658612786	0.00323620552139444	0.000519596484125417	0.00420250133728812	0.00916069073034095	0.00342978604797216	0.00801801109426007	0.00445545998530709	0.00965856003339697	0.0123776497339138	0.00381449298879282	0.0113497220183093	0.00125838813876184	0.000830074991863576	0.00428346818503424	0.0046638235607851	0.00531357399117645	0.00128472372639492	0.000946169432689094	0.00389221940641331	0.00223924815437034	0.000340728107225905
A549_G2_2D_2	0.00884473201199538	0.000797245316888536	0.00541835649806623	0.00363500843722609	0.00210017282554015	0.00741593976102751	0.00344775188311314	0.00261963819953424	0.00294198561960811	0.0102781854962824	0.000991272905587488	0.00353300595409066	0.00951459859785973	0.00211580059779686	0.00818919397390676	0.00793395936180987	0.00115657042333854	0.0073002865007694	0.00711570276147099	0.00308189060324218	0.00247977436893068	0.00268519596452241	0.000204066145261281	0.00194945231624898	0.00687876635911896	0.000928792243409791	0.00317020686407037	0.0117592755019087	0.01241194692545	0.0102319001731279	0.00219983390048613	0.00728936392861144	0.00999338542427155	0.00215149286361905	0.00402638280001292	0.00139851824730264	0.00382938973662964	0.00108720473466318	0.00797804039109533	0.000986911654200039	0.00501223177071793	0.00570581326206814	0.00839084327400513	0.00290567389206605	0.0062904410190765	0.00421270465714578	0.00382260186323175	0.00540341480809667	0	0.00129671314506701	0.00303641922724852	5.01529928484321e-05	9.36425369098234e-05	0.000339704838990355	0.000890262821857044	1.24989437628864e-05	0.00128564416297557	0.000927453598136082	0.000488444973393518	0.0079791527643283	0.00367634401162886	0.0124662242016697	0.00474631813038111	0.00483993202690935	9.56391127548517e-05	0.000356906136016681	0.00216722418226323	0.0059230047370426	0.00120092418150817	0.00375734869608271	0.001973643134489	0.00261464064883612	0.00094796378461917	0.0042552320890811	0.00697441700742939	0.00158893468601299	0.00594644967120603	0.00414503776412644	0.00457334789353431	0.00111995680344657	0.000739598565160171	0.0107168670555148	0.00668812022222481	0.00445725434802867	0.00151120788761528	0.0031641817132864	0.00506269037255828
A549_G2_2D_3	0.0101413994411173	0.000499468029549174	0.0041216546141704	0.0023382995837586	0.000803460533380682	0.00871262001135524	0.00474445672528933	0.00391634614033661	0.00423869243743859	0.0115748379406489	0.0003054403926238	0.00482971043752668	0.0108112592894018	0.00341251008166676	0.00948586754717137	0.00923063520724272	0.000140142803459592	0.00859696769675363	0.00581901046959399	0.00178518023719942	0.0037764827640051	0.00398190368553167	0.0010926471127924	0.000652739814532833	0.00558207255541314	0.000367921074678734	0.00446691282275096	0.0104626241109116	0.011115302995646	0.00893523296740027	0.00349654314494896	0.005992672780405	0.00869671595747472	0.000854780648133199	0.00272967520269784	0.00269522948206594	0.00512609291505621	0.000209508525359287	0.00927471584890739	0.00228362365737575	0.00630892884614837	0.00700250609206722	0.00968751500456697	0.00160896310883876	0.00758712988693538	0.00550940601468684	0.00252589359263844	0.00670010954975966	0.00129671314506701	0	0.00433312569600464	0.0012465601830269	0.00120307066556868	0.000957008470544799	0.000406450506241851	0.00130921208252017	0.00258235562554479	0.00036925972007	0.000808268371373318	0.00668246645577077	0.004973047875142	0.0137628496592283	0.00344961324542255	0.00354322753288966	0.00120107409038306	0.000939807178775687	0.00346393352048757	0.00721969613608509	0.00249763580672433	0.00246064021871189	0.00327035300697396	0.0013179292450311	0.00224467585166121	0.00295852529752235	0.00567772380727738	0.00288564550700147	0.00464975046296599	0.0054417394540215	0.00587004740058841	0.00241666857711878	0.00203631094725493	0.0120135144882885	0.00798480619415798	0.00575395446530638	0.00280791888191056	0.0044608876953305	0.00635938715575519
A549_G2_2E_1	0.0058083743011052	0.00383366091118204	0.00845472146049811	0.00667139890036984	0.00513657924256559	0.00437955938175949	0.000411334347208224	0.000416782328979722	9.44339390575208e-05	0.00724185549692611	0.004027687387822	0.000496588819089479	0.00647825321630523	0.000920620949962054	0.00515282524969547	0.00489758663075621	0.00419298388780993	0.00426390450244238	0.0101520365261245	0.00611828745588877	0.000556646503163266	0.000351224386807343	0.00324048458594296	0.00498586000022991	0.00991510488348761	0.00396520709347108	0.000133788142775635	0.0147954895965413	0.0154481401911433	0.0132681591583629	0.000836587519246918	0.0103256941213664	0.0130296509314062	0.00518789883701216	0.00706276830695053	0.00163790370718565	0.000792974131495028	0.00412361863404639	0.00494166834082561	0.00204950998053473	0.00197582436707489	0.00266941222905291	0.00535447782682753	0.00594207262892981	0.00325404625427567	0.00117629134247288	0.00685898999571973	0.00236701085538134	0.00303641922724852	0.00433312569600464	0	0.00308657203679301	0.00313006141512921	0.00337612270261275	0.00392667789418879	0.00302392032644484	0.00175077774397496	0.00396386845591174	0.00352486215373317	0.0110154680742423	0.000639927590271423	0.00942994613702164	0.00778269357968178	0.00787630607897026	0.0031320579838566	0.00339332392318729	0.00086919728910657	0.00288660593665911	0.0018354976697315	0.00679373764868498	0.00106277859117702	0.00565104233727369	0.00208845779897995	0.00729161453101358	0.0100107536260928	0.00144748728006015	0.00898280564984943	0.00110862401961603	0.001536937055411	0.00191646497873675	0.00229682268364993	0.0076805465340421	0.00365173019147913	0.00142084267866969	0.00152521408414852	0.000127762967708526	0.00202628339337375
A549_G2_2E_2	0.00889488345333718	0.000747092334983064	0.00536820407222018	0.00358485569829657	0.00205001991617854	0.00746609166339591	0.00349790463977434	0.00266979105583549	0.00299213844035376	0.0103283363930309	0.000941119930205223	0.00358315869896046	0.00956474979494474	0.00216595350146818	0.00823934563688877	0.00798411110644814	0.00110641745481431	0.007350438436887	0.00706555074803079	0.00303173779230013	0.0025299272394068	0.00273534881393542	0.000153913152221658	0.00189929939508549	0.00682861428143137	0.000878639265695013	0.00322035965717133	0.011709125183689	0.0123617969117207	0.010181749205981	0.00224998679697062	0.00723921196364064	0.00994323436385247	0.00210133995842912	0.00397623011920459	0.00144867120120007	0.00387954243827709	0.00103705176308986	0.00802819212182354	0.00103706462780095	0.00506238426518493	0.00575596560925013	0.00844099487063322	0.002855521060684	0.00634059322728633	0.00426285729770904	0.00377244915139914	0.00545356722182223	5.01529928484321e-05	0.0012465601830269	0.00308657203679301	0	4.34895438358886e-05	0.000289551847253176	0.000840109842874423	6.26519395450538e-05	0.00133579712293702	0.00087730062040088	0.000438291983935166	0.00792900100337283	0.00372649673601136	0.0125163741080083	0.00469616557205941	0.00478977948598478	4.54861185323593e-05	0.000306753144748736	0.00221737708153919	0.00597315703417042	0.00125107714571983	0.00370719597468981	0.0020237960497325	0.00256448778634489	0.000998116759653583	0.00420507944502563	0.00692426495541355	0.00163908762856041	0.00589629736173613	0.00419519041588376	0.00462350047133208	0.00117010977140191	0.000789751547387969	0.0107670177691268	0.00673827232812656	0.00450740694658237	0.00156136083497943	0.00321433450712358	0.00511284285694066
A549_G2_2E_3	0.00893837163603696	0.000703602800944187	0.00532471501310982	0.00354136637052444	0.00200653044301907	0.00750958024814489	0.00354139397163755	0.00271328047540626	0.00303562782859078	0.0103718241012004	0.000897630401679557	0.003626648020459	0.0096082377647899	0.00220944296294591	0.00828283401282882	0.00802759955359265	0.00106292793181868	0.00739392705108665	0.00702206204384178	0.00298824840299697	0.00257341667145279	0.00277883822740489	0.000110423609659052	0.00185580991197487	0.00678512552190585	0.000835149735298686	0.00326384902105583	0.0116656379421061	0.0123183099331327	0.0101382614041068	0.00229347625205922	0.0071957233011985	0.00989974648149457	0.00205785048889263	0.00393274084123174	0.00149216070731834	0.00392303172177964	0.000993562237657933	0.00807168055683495	0.00108055415161061	0.00510587336717835	0.00579945458243136	0.00848448318871272	0.00281203165395467	0.00638408207901511	0.00430634652766183	0.00372895984685227	0.00549705625319807	9.36425369098234e-05	0.00120307066556868	0.00313006141512921	4.34895438358886e-05	0	0.0002460623057081	0.000796620311361413	0.000106141482425509	0.00137928663447395	0.000833811089844623	0.000394802444142638	0.00788551251676379	0.00376998603950587	0.012559860953892	0.00465267639914119	0.00474629032803516	1.99655632625934e-06	0.000263263602944514	0.00226086653912802	0.00601664596359785	0.00129456666109457	0.00366370666192866	0.00206728552141147	0.00252099835311549	0.00104160628492452	0.00416159019855477	0.00688077621799372	0.00168257712456954	0.00585280840269349	0.00423867965567229	0.00466698964630509	0.00121359929023929	0.000833241079061587	0.0108105053178084	0.00678176109051141	0.00455089613973187	0.00160485033522169	0.00325782387165083	0.00515633195009785
A549_G2_2F_1	0.0091844259968872	0.00045754052614794	0.00507865529665327	0.00329530518367854	0.00176046847639757	0.00775563692350119	0.00378745498454431	0.00295934200764082	0.00328168917445046	0.0106178757373565	0.000651568152089599	0.00387270897239563	0.00985429090263613	0.002455504746202	0.0085288894852645	0.00827365543603937	0.000816865709492445	0.00763998389631199	0.00677600428825696	0.00274218688327946	0.00281947827832622	0.00302489972336672	0.000135638697674457	0.00160974789309065	0.00653906745979416	0.000589087476828841	0.00350991022281316	0.0114195883326537	0.0120722617935911	0.00989220866710999	0.00253953799687724	0.0069496657770362	0.00965369329566854	0.00181178854110618	0.00368667992521646	0.00173822276345078	0.00416909245063145	0.00074750000328696	0.00831773636936614	0.00132661631939512	0.00535193303598942	0.00604551350314782	0.00873053832819513	0.00256597004043418	0.0066301402963376	0.00455240694278346	0.00348289878615709	0.0057431155116118	0.000339704838990355	0.000957008470544799	0.00337612270261275	0.000289551847253176	0.0002460623057081	0	0.000550558047847719	0.000352203784194534	0.00162534872440991	0.000587748831204918	0.000148740143758048	0.00763945596812832	0.00401604688570276	0.0128059076503521	0.00440661605748192	0.00450023006831009	0.000244065729395089	1.72012977113403e-05	0.00250692829908163	0.0062627046307897	0.00154062877487896	0.00341764555658647	0.00231334736671182	0.00227493659769576	0.001287668461583	0.00391552945438654	0.0066347182783436	0.00192863911788302	0.00560674923773481	0.00448474012822139	0.0049130497401487	0.00145966142538568	0.00107930329821321	0.0110565560393144	0.00702781879127662	0.00479695633976614	0.00185091235500614	0.00350388507737	0.00540239156765621
A549_G2_2F_2	0.0097349646959571	9.30175312247093e-05	0.0045281021725022	0.00274474907494208	0.00120991088572999	0.00830618104579678	0.00433800949137563	0.00350989781825839	0.0038322445128792	0.011168408094684	0.000101010117840433	0.00442326332811485	0.0104048267506378	0.00300606120477599	0.00907943078366076	0.00882419769550832	0.000266307708482062	0.00819052841846689	0.00622545526093607	0.00219163012440816	0.00337003427982994	0.00357545544160523	0.000686196725475824	0.00105919021129078	0.00598851778718127	3.8529434975021e-05	0.00406046519970838	0.0108690567373245	0.0115217333754582	0.00934167033536775	0.0030900943550231	0.00639911723777408	0.00910315400050771	0.00126123098371482	0.00313612435536624	0.00228877995515006	0.00471964625653622	0.000196941987163917	0.00886827846488958	0.00187717383150091	0.00590248426755266	0.00659606294210316	0.00928107884709164	0.00201541310190533	0.00718068806140207	0.00510295998102585	0.00293234292756849	0.00629366575789439	0.000890262821857044	0.000406450506241851	0.00392667789418879	0.000840109842874423	0.000796620311361413	0.000550558047847719	0	0.000902761763680667	0.00217590601128712	3.7190789225195e-05	0.000401817916572356	0.00708890949352982	0.00456660098027403	0.0133564285808501	0.00385606164954717	0.00394967582768042	0.000794623735504206	0.000533356752155491	0.00305748469655156	0.00681325346529491	0.00209118612952975	0.00286708960927318	0.0028639039882529	0.00172437939150269	0.0018382260002302	0.00336497422993831	0.00608416886337321	0.00247919613661768	0.00505619725716493	0.0050352933066184	0.00546360199785856	0.00201021884193277	0.00162986096766826	0.0116070862750733	0.0075783653324701	0.00534750885491134	0.00240146944626727	0.0040544400641172	0.005952942675884
A549_G2_2F_3	0.00883223345039066	0.000809744259543392	0.00543085530066595	0.00364750731840417	0.00211267174968386	0.00740344108496984	0.00343525299536309	0.00260713928720425	0.00292948671603452	0.0102656870699681	0.00100377184649767	0.00352050706925103	0.00950210009691539	0.00210330167378124	0.0081766953572683	0.00792146072490009	0.00116906936249651	0.00728778781633546	0.00712820146076366	0.00309438950252756	0.00246727545311543	0.00267269705390726	0.000216565090817247	0.00196195124335838	0.00689126507450242	0.000941291184856735	0.00315770796733668	0.0117717737773089	0.0124244451247664	0.0102443986107194	0.00218733497827891	0.00730186261577448	0.0100058838851781	0.00216399178667475	0.00403888166657819	0.00138601931103473	0.00381689086247528	0.00109970367453395	0.00796554175763711	0.000974412713174962	0.00499973294783405	0.0056933144756683	0.00837834467383762	0.00291817279648544	0.00627794226714012	0.00420020579809438	0.00383510073757553	0.00539091600519699	1.24989437628864e-05	0.00130921208252017	0.00302392032644484	6.26519395450538e-05	0.000106141482425509	0.000352203784194534	0.000902761763680667	0	0.00127314522521773	0.000939952539578193	0.000500943918006797	0.00799165140043975	0.00366384513184485	0.012453726021503	0.00475881696618999	0.00485243085835371	0.000108138058242715	0.000369405081196458	0.0021547252593422	0.00591050596304683	0.00118842524272827	0.00376984757283629	0.00196114420767175	0.0026271395610996	0.000935464843196706	0.00426773094640997	0.00698691571638265	0.00157643575249641	0.00595894844464239	0.00413253890230005	0.0045608490500234	0.00110745786377522	0.000727099622073738	0.0107043686747023	0.00667562149565977	0.00444475549937669	0.0014987089529408	0.00315168281635331	0.00505019155216588
A549_G2_2G_1	0.00755912170063634	0.0020828886451748	0.00670398246620806	0.0049206436290139	0.00338581341792512	0.00613031859105665	0.00216211147894821	0.00133399579757653	0.00165634391285852	0.0089925881828114	0.00227691593427975	0.00224736579501648	0.00822899409781939	0.000830157319676335	0.00690357842103793	0.00664834188722133	0.00244221316695797	0.00601466454321516	0.00840131701769981	0.00436752801231817	0.00119413169799599	0.00139955369543703	0.00148971015518132	0.00323509331209583	0.00816438242163215	0.002214435372678	0.00188456571304741	0.0130448431844015	0.0136975063642432	0.0115174855157926	0.000914190750658708	0.00857497682566522	0.0112789733180223	0.00343713331346252	0.00531201623864392	0.000112874163620663	0.00254375048681179	0.00237284760118911	0.006692423243653	0.000298732657086744	0.00372659703734648	0.00442018183810824	0.00710522928657839	0.00419131194342664	0.00500481276502686	0.00292706671542811	0.00510823623371388	0.00411778188105492	0.00128564416297557	0.00258235562554479	0.00175077774397496	0.00133579712293702	0.00137928663447395	0.00162534872440991	0.00217590601128712	0.00127314522521773	0	0.0022130967294639	0.00177408870079547	0.00926475996837578	0.00239070428116803	0.0111806508077352	0.00603194794577755	0.00612556133331263	0.00138128320933929	0.00164255000417268	0.000881580981682042	0.00463737445005059	8.47200325968627e-05	0.00504298335625535	0.000687999655421572	0.00390027969311209	0.000337680539419389	0.00554086443188815	0.00826003234742571	0.000303290765885951	0.00723207230146297	0.00285939958067417	0.0032877113186623	0.000165687453347698	0.000546045801097238	0.00943127414203269	0.00540249432351378	0.00317161731873716	0.000225563896339084	0.00187854054690023	0.00377705586339864
A549_G2_2G_2	0.00977215409407766	0.000130208318766958	0.00449091167833906	0.0027075583943448	0.00117272011815208	0.0083433708224414	0.00437520000334418	0.00354708842536348	0.00386943508533429	0.011205597052176	6.38193315978239e-05	0.00446045382914121	0.0104420159504514	0.0030432518599663	0.00911662036293054	0.00886138734187517	0.000229116921095295	0.00822771822309418	0.00618826502902364	0.00215443940461064	0.00340722490100806	0.00361264604190585	0.000723387506434761	0.00102199943877894	0.00595132751371988	1.33864172581381e-06	0.00409765574580502	0.0108318676433977	0.0114845444905811	0.00930448079939459	0.00312728500266579	0.00636192703734558	0.00906596440150137	0.00122404021789097	0.00309893370784507	0.00232597066591048	0.00475683671788126	0.000159751199394681	0.00890546809982744	0.00191436456743792	0.00593967454494228	0.00663325309245832	0.00931826837199278	0.00197822237146122	0.00721787809369963	0.00514015038723033	0.00289515226229341	0.00633085596536385	0.000927453598136082	0.00036925972007	0.00396386845591174	0.00087730062040088	0.000833811089844623	0.000587748831204918	3.7190789225195e-05	0.000939952539578193	0.0022130967294639	0	0.000439008702339879	0.0070517194267001	0.00460379146241716	0.0133936167478052	0.00381887107439692	0.00391248526302942	0.000831814513973268	0.000570547535883462	0.00309467534712648	0.00685044357295748	0.00212837685298716	0.00282989893856888	0.00290109465558927	0.00168718864550058	0.00187541673830205	0.00332778360381304	0.00604697860649472	0.00251638683415935	0.00501900683574505	0.0050724837228977	0.00550079234830477	0.00204740957034925	0.00166705171633046	0.0116442750855252	0.00761555527870641	0.00538469922371505	0.00243866014931659	0.00409163061089766	0.00599013294448564
