	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1D_1	A549_G1_1E_1	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_2	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_1	A549_G2_2D_2	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2G_1	A549_G2_2H_1	A549_G2_2H_2	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_1	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_2	A549Root2_1	A549Root2_2
A549_G2_2H_2	0.00866744718145837	0.0163045817093814	0.0103749520310872	0.00539255829100761	0.0121705279006683	0.00888961899861707	0.011466680843659	0.0127713244643071	0.0134529857629042	0.0150530589211002	0.0135645043417942	0.0344743887004391	0.0135456444515447	0.0110496629110553	0.0158001937638407	0.018425468198913	0.018597433023046	0.0186369744174474	0.00876887886047773	0.033691714753106	0.00693929899496037	0.0114120486089786	0.0233733931097867	0.00177684374834728	0.00558312891964577	0.0347140994531989	0.0135263145204613	0.00710462525541027	0.0111081223675657	0.0287611182312993	0.00565344652145451	0.0058392314307273	0.0118861684814158	0.0100940683655865	0.0166082540207429	0.0117752001889618	0.0170869545527129	0.0185756354845029	0.0100078462909321	0.0079213940121338	0.00970488245262055	0.0130481512844402	0.0112577392050008	0.0082737100159012	0.0171599569250276	0.00995720274024456	0.0297643394272992	0.016616687404866	0.0144648716235491	0.00735627988694438	0	0.0168704534262379	0.0137170435539403	0.00504496033775974	0.00461577327817466	0.0110339361953682	0.0089760683293425	0.0139268905629324	0.0160400459428112	0.0131911126131916	0.00638744503649524	0.0200391899317775	0.0196183091674619	0.0129708178982027	0.00564036169816538	0.00540079651542308	0.0080460981998362	0.0150826475903884	0.0123631560718385	0.00649642545557959	0.0125956318468758
A549_G2_3A_1	0.00897133111584843	0.00156879869434469	0.00676517702282976	0.0139497145164579	0.0180796252720448	0.00798207917052786	0.00576174684671683	0.00519604326434848	0.00916503868769398	0.0301086178144607	0.0033158585212586	0.0490891799843965	0.0230954508945522	0.00681965856392932	0.0018257272450464	0.010881682386506	0.0116107110953559	0.00351212999340439	0.0200073017277708	0.0461009817639697	0.0129979166500266	0.0106328092548222	0.00652751486270459	0.017947097682484	0.0125168381243062	0.0509889631320102	0.0146701541607097	0.01042585447958	0.0143355402244733	0.0368000943745341	0.016164023539869	0.0194774360396799	0.00589457202906789	0.0201999023871214	0.00329912371718333	0.00594082731835845	0.0178862510653598	0.00502283473122917	0.0227142041008182	0.0193112198841141	0.00947646067687527	0.00929988159046015	0.018350995624183	0.0147681711410312	0.00136947211658786	0.0225128178837202	0.0432488021099416	0.0319253196623654	0.0310477666726694	0.0231016477451699	0.0168704534262379	0	0.00903026103569928	0.0191400143165624	0.0154195274437487	0.0192331147375993	0.0212110113651575	0.0127763936414378	0.00800160759655097	0.0105306263882774	0.0105436410315472	0.00928279430211808	0.0339448221026181	0.0177435406707334	0.0181920758281461	0.020607696013335	0.0158215633125679	0.0271353724366117	0.0292029976349872	0.0117414328920229	0.00433650812205864
A549_G2_3A_2	0.0057991420309082	0.00750353323670988	0.00599961507584943	0.00869632806192399	0.00954805387416949	0.00788516256503688	0.00569145760808905	0.00465060017670133	0.000288663909005611	0.0234110177658527	0.00737074781053756	0.0414941838164684	0.0148339108636855	0.00457184033320335	0.00720712885840705	0.0183623417560468	0.00511810586794321	0.00794031175509417	0.0128178991049376	0.0377047837867138	0.00714478163577579	0.00266164851229411	0.0135331730070158	0.0139125852183475	0.00813419122397283	0.04467653308854	0.00569873255283661	0.00698617694191206	0.00594667159292733	0.0278212141053108	0.0101393228935587	0.0135101528806278	0.00470455743322653	0.0125379949737205	0.0115705256494775	0.00479352612465901	0.00891410678529064	0.00676556055042432	0.015598726168502	0.012365557543841	0.00410264728055516	0.000701614139470421	0.0100913814984455	0.00759547129286456	0.00813289346945098	0.0153658885293203	0.0352536718789329	0.0252868364871501	0.0257662427397756	0.0175947449965497	0.0137170435539403	0.00903026103569928	0	0.0135094822523233	0.010088919827486	0.0111314747737776	0.014165505366122	0.00374686103059064	0.00257595537225839	0.00157518171898241	0.0084604166128923	0.00647642155518885	0.0266143107067312	0.00900687506433259	0.0121460253047351	0.015190272607457	0.00866165858508897	0.0192709527862214	0.024707866000653	0.0072273087655063	0.00801723150668972
A549_G2_3D_1	0.010182650812868	0.018215020905802	0.0123806360755164	0.00524312930470908	0.00848915322448252	0.0116133581618144	0.0133848038247655	0.0142781221597597	0.0132210655628663	0.0110910029785668	0.0158916204464693	0.0304483949333241	0.00864967632722719	0.012490777940275	0.0177193372819061	0.0227371229065221	0.0176560235712296	0.0200943034768371	0.00396600181282526	0.0289742050334803	0.00652668474636505	0.0108646626902884	0.0253673804848526	0.00336799430039716	0.00662580702236962	0.0318813358879206	0.0112270852599464	0.00872238330000113	0.00893631442066917	0.0237393531386918	0.0033703800162373	0.000804858076503437	0.0134319945872574	0.00541154515137802	0.019660482525466	0.0133535403399393	0.0140392331396247	0.0195827481170534	0.0049825580634153	0.0032538049042992	0.0102354404023876	0.0128099416010759	0.00737904365790654	0.00618773067253356	0.0190823888305661	0.00491980206418315	0.0252806891262652	0.0128545105463294	0.012303704383312	0.00411668127041433	0.00504496033775974	0.0191400143165624	0.0135094822523233	0	0.00373863046142532	0.0067998676795616	0.00394755928030698	0.0123397540758951	0.0160713341917928	0.012467399866214	0.00899215871529775	0.019959588333759	0.0153250038419018	0.00949376752639302	0.00150857887337153	0.00168766753398981	0.00535218617956422	0.0100919879630668	0.0112606011039846	0.00741565296589123	0.0152330001725659
A549_G2_3D_2	0.00645223134106741	0.0144777104991418	0.00867121759500705	0.00151167997505662	0.00769076114301304	0.00806586732052935	0.00965943894745432	0.0105411554306844	0.00980446605281168	0.0147263323953896	0.012191553553486	0.0339528863229833	0.0100668167968325	0.00875262828885627	0.0139825951716952	0.0197282484273233	0.0146002941675774	0.0163729235093177	0.00553980052876468	0.0319684034338824	0.00294810476999615	0.00752166706647313	0.0216296705260381	0.00405993582418989	0.00293560068652473	0.0356164704134107	0.00897232421990781	0.00502890670231863	0.00654695617360166	0.025426299993546	0.00131681459071425	0.00406878778840692	0.00969363037136266	0.00649314334102319	0.0160713731737175	0.00961514992089079	0.0124717881017953	0.0159126099844826	0.00778674756216714	0.00465485030991278	0.00655825776429915	0.00938849287227624	0.00689117310864254	0.0036718813720804	0.0153448126453964	0.00763505818630107	0.0285332208459024	0.0165241162282368	0.015961629419756	0.00780993784659645	0.00461577327817466	0.0154195274437487	0.010088919827486	0.00373863046142532	0	0.00689533532611186	0.00636367413020988	0.00958135426855251	0.0126045411655521	0.00923749159799889	0.00554215816489718	0.0165639583985398	0.0187801119779606	0.00841752202450043	0.00285978152442461	0.00530920563535102	0.00346448855359888	0.012778459319314	0.0146569914259063	0.00368175215817465	0.0115904968920517
A549_G2_3D_3	0.0110672921910989	0.0179149416984678	0.0132194849397668	0.0073264258161873	0.00219970102542526	0.0135378170206836	0.0138795517151294	0.014045702158056	0.0108771588781203	0.0128928748885878	0.0164769603211045	0.0303704893189337	0.00387095514718825	0.012577102899874	0.0174929014435274	0.0257717432015796	0.0136174300266463	0.0189633791553919	0.00319477123918586	0.026879316894812	0.00710909750873505	0.00877586788260383	0.024562171225214	0.00975256626577957	0.00878100409374873	0.0340205744810028	0.00640614706151217	0.0103176434750642	0.00518587833619344	0.0187886808691601	0.00559848504121937	0.0061416644163192	0.0134296175644475	0.00194329658516648	0.0208253960065006	0.0134113633250847	0.00782681470611956	0.0178944311545971	0.00527077232220043	0.00360035596051728	0.00986036134706481	0.0105596256211598	0.00113206095409865	0.00474421612962346	0.0186984852226894	0.00503024924892605	0.0241710972831229	0.0147440406037967	0.0166189433324529	0.009401621585498	0.0110339361953682	0.0192331147375993	0.0111314747737776	0.0067998676795616	0.00689533532611186	0	0.00429952063650514	0.00829204996753927	0.0135308196080032	0.00962640589842964	0.0115612904372364	0.0167940722554459	0.0155870218160619	0.00329049900169713	0.00556604825109778	0.00799413063564572	0.003952040934096	0.00814077232918043	0.0166480085159074	0.00891947455068601	0.016340275122386
A549_G2_3E_1	0.0123661499252472	0.0200801620458938	0.0146398208168286	0.00755809113862523	0.00646391149953384	0.0143380505713155	0.0155159110979293	0.0160847916456633	0.0138855450894325	0.00924686611900886	0.018132721944691	0.0278934475855725	0.00482358522738759	0.0143931290596769	0.0196113094184701	0.0260767282732578	0.017426426423042	0.0215720718828078	0.00136388564002006	0.0256076014749767	0.00822637904214618	0.0115580533922191	0.0270739020785514	0.00731510974803173	0.00916129151246193	0.0305203930180353	0.0103373463730326	0.011158434981556	0.00854460061755496	0.0197935567124007	0.00524538698935129	0.00314413055839862	0.0153248738552326	0.00237261937801938	0.0222296337396848	0.0152731917352692	0.0121261494909015	0.0207587132829079	0.00150353907980592	0.00190068445142204	0.0117958560522036	0.0135102101298757	0.00530670275530857	0.0066557422008613	0.0209213220287891	0.0013081525558786	0.0222428883479635	0.0111232190352014	0.0123760963703077	0.00521652895180944	0.0089760683293425	0.0212110113651575	0.014165505366122	0.00394755928030698	0.00636367413020988	0.00429952063650514	0	0.0119799708962081	0.0167100620065705	0.0128233196352417	0.0118895910095959	0.0203040413928351	0.0127421472670891	0.0075641371636272	0.00364601108583154	0.0044012264173904	0.00556210321647738	0.00642902002249189	0.0123572488568597	0.00970408244545926	0.0176980008059508
A549_G2_3E_2	0.00782573276570035	0.0112495319069834	0.00889586835672179	0.0085367188679389	0.0063721218086764	0.0104129144307991	0.00891061180452807	0.00818377747411462	0.00361954687093031	0.0210846486588349	0.0109447490353372	0.0384767790481187	0.011695728869831	0.00759236845139123	0.0109525999937991	0.0217855309108225	0.00545288039998488	0.0115068916111295	0.0106220594007044	0.0342813438115596	0.00699857374145079	0.00326301140301977	0.0170336860724613	0.013640173627417	0.00867591987449474	0.0422862822760501	0.00209208295389492	0.00841421643725123	0.00348451203212067	0.0240961097145008	0.00914075453850946	0.0121219886419253	0.00802224885360898	0.00998779672427864	0.0152448034658008	0.00808120341771939	0.00527071672977466	0.0101348596062365	0.0132802979932886	0.0103943771792353	0.00581536908357132	0.00354782666267613	0.00717108064314695	0.00617111651685384	0.011866541007802	0.0130375386540733	0.0320548601659868	0.0229527940694158	0.0241630280809018	0.0161896803289988	0.0139268905629324	0.0127763936414378	0.00374686103059064	0.0123397540758951	0.00958135426855251	0.00829204996753927	0.0119799708962081	0	0.00556989435391584	0.00230145521452806	0.0100898549030277	0.0085075929076695	0.023861370737201	0.00561741094935021	0.0108482980841086	0.0140027888957845	0.00700929760305263	0.0163136961757711	0.0235444391297569	0.00796861687337698	0.0114205274072164
A549_G2_3E_3	0.00769542672179738	0.00643730679156209	0.00719655498193602	0.011179900820772	0.0118093454532198	0.00925646719922959	0.0065251961553232	0.00506036658057978	0.00286390367912284	0.0259533710496159	0.00732861570682016	0.043877688764327	0.0171386048380611	0.00583592326509751	0.00629916534592692	0.0182654004847003	0.00391064100624508	0.00604822535446767	0.0153571161781503	0.039844272776273	0.00965666543883881	0.00523747910056219	0.0114895176705747	0.0163501229421546	0.0104821310189651	0.0472192821278325	0.00765944904099452	0.009085065003559	0.00836165691979312	0.0294765953015952	0.0127021800220777	0.0160827478366602	0.00553794637059188	0.0150187818349432	0.0109842441649534	0.0056597028930122	0.0101675798704073	0.00457375392287791	0.0181303809459818	0.0149251796394851	0.00633560674869602	0.0032679296548995	0.0124571463376184	0.0101670680862768	0.00684603831529158	0.0178955676011691	0.0375488217045431	0.0278297667822214	0.0283375895449804	0.0201630150263784	0.0160400459428112	0.00800160759655097	0.00257595537225839	0.0160713341917928	0.0126045411655521	0.0135308196080032	0.0167100620065705	0.00556989435391584	0	0.00392114644147491	0.0103835832482298	0.0040033685016633	0.0290781387994876	0.0111491301900579	0.0147175820147413	0.0177490782686525	0.0112281999805692	0.0216608425815591	0.0272465629613259	0.00955404643387103	0.00830941682547019
A549_G2_3F_1	0.00601343929932665	0.00902376021465833	0.00675629817061065	0.00794967631449734	0.00798869849051489	0.00843115038931048	0.0066729971329016	0.00588476697840508	0.00138131204686058	0.0220594473646432	0.00864515274584302	0.0399891369691423	0.013290489101312	0.00539605338742673	0.00870498153425639	0.019520816854873	0.00541131957572992	0.00951290878701498	0.0114650827827231	0.0361360875687197	0.00635942493215945	0.00177986574145137	0.0151017162631756	0.0131965284066819	0.00766576345294834	0.0433264874596581	0.00414852121660376	0.00690865921970799	0.00444606292245745	0.0262858741244875	0.00911519758597363	0.0123968304135999	0.00575525143223327	0.0110982113438596	0.0129460112418209	0.00582105870389218	0.00756505467752288	0.00830186045874901	0.0142286340207938	0.0110693200235695	0.00406282152901391	0.00124909360805907	0.00856764285158501	0.00638318944014552	0.00967785636102045	0.0139923162705262	0.0337133875269094	0.0239361997917077	0.0246338416207577	0.0165011242175484	0.0131911126131916	0.0105306263882774	0.00157518171898241	0.012467399866214	0.00923749159799889	0.00962640589842964	0.0128233196352417	0.00230145521452806	0.00392114644147491	0	0.0085175801164377	0.00754500832494195	0.0251594982333242	0.00743239294336719	0.0110492048598131	0.0141549262959888	0.00740814827859826	0.0177645370592888	0.0237193176565824	0.00682375584526119	0.00914861120945367
A549_G2_3G_1	0.00269370804505017	0.00991972379928704	0.00399753299460909	0.00440637731878165	0.0115253789955909	0.00265300995721723	0.00508842844645513	0.0064602724725743	0.00825152717374761	0.0200794149669843	0.00722791215223808	0.0394186702091	0.0151775165978599	0.00483500324678582	0.00941486183228324	0.014310008242139	0.0135777029457508	0.0122694584602545	0.0109675742585501	0.0374857421309683	0.0045210071857306	0.00690283939453209	0.0170155621429837	0.00740722086980632	0.00281938441525265	0.0406054469317807	0.0106398360201403	0.0016831465053191	0.00866360991194796	0.0303457180737401	0.006668648836929	0.00948988603990304	0.00558821958197095	0.0116997473840208	0.01069004488484	0.00546976359090319	0.0146639381314161	0.0123114788976974	0.0133266339011979	0.0101133702496526	0.00446111041116695	0.00790742313017903	0.0111451727176969	0.00696026530797023	0.0107775208486499	0.0131711888008647	0.0340709520925811	0.0218252144761766	0.0205350363503512	0.0127287709798785	0.00638744503649524	0.0105436410315472	0.0084604166128923	0.00899215871529775	0.00554215816489718	0.0115612904372364	0.0118895910095959	0.0100898549030277	0.0103835832482298	0.0085175801164377	0	0.0142752410476666	0.0242675612972478	0.0118359924976992	0.00838526741450187	0.0102856915921635	0.00761012253745862	0.0182759139815432	0.0186684229139578	0.00270719718063119	0.00636820357998601
A549_G2_3G_2	0.0116105188513909	0.00795186456583768	0.0108023295680912	0.0151592473317857	0.0148615629607391	0.012879637684035	0.00995487517002789	0.00837804031167831	0.00676209858042351	0.0295025490818589	0.00995173354360693	0.0469123158698658	0.0201552200243516	0.00955641188871069	0.00807216844452707	0.0201494696340952	0.00377608307219915	0.00608690892654915	0.018940841945615	0.0423443138712014	0.0136183233884422	0.00909711424665265	0.0102421002981405	0.020347041412032	0.0144851516616621	0.050740614090029	0.0105027445692573	0.0130491338385514	0.0117825763602772	0.0311455067287243	0.0165918241588984	0.019924355731607	0.00905908882969671	0.018440720813977	0.0125741682575332	0.00918760350562603	0.0118459034210811	0.00432666638636206	0.0216711274705233	0.0185902928888042	0.0103362099975571	0.00717765228335787	0.0156766614273097	0.0139270219436569	0.00791787440849417	0.0214311453064741	0.0403918118773087	0.0313766463222616	0.0321704101706004	0.0240231039081578	0.0200391899317775	0.00928279430211808	0.00647642155518885	0.019959588333759	0.0165639583985398	0.0167940722554459	0.0203040413928351	0.0085075929076695	0.0040033685016633	0.00754500832494195	0.0142752410476666	0	0.0323660261412041	0.0140331602961889	0.0185688305387101	0.0216441583996078	0.0149507240850037	0.0248059916241962	0.0311770647385427	0.0135566913050656	0.0111536938107103
A549_G2_3H_1	0.0250577368475088	0.0328168854022553	0.0273277587904052	0.0201411051370425	0.0175313023353739	0.0268404681671284	0.0282330106884686	0.0288236186593702	0.0263468622773053	0.00474245478808999	0.0308377656113476	0.0151833075815133	0.0123793254081535	0.0271306834788147	0.0323493365905002	0.037954605365017	0.0290734387076593	0.0342411086201721	0.0139872914109511	0.0145781507226999	0.0209534428667048	0.0241045474451974	0.0397768097578039	0.0178839025738859	0.0217001050273361	0.018790051192287	0.0218996718333397	0.0237654280844715	0.0207201009387187	0.016093914164638	0.0178500704437935	0.0147807159911892	0.0280636605789736	0.0140795940272861	0.0348405436011387	0.0280109404208972	0.0220021954402213	0.0333285462047588	0.0112393476833766	0.0146425936459933	0.024532549806014	0.0259995270339423	0.0166962441540398	0.019328026921395	0.0336555440949026	0.0114466710009476	0.0102092336667711	0.00392651910952372	0.00955658304265409	0.0123061049637659	0.0196183091674619	0.0339448221026181	0.0266143107067312	0.0153250038419018	0.0187801119779606	0.0155870218160619	0.0127421472670891	0.023861370737201	0.0290781387994876	0.0251594982333242	0.0242675612972478	0.0323660261412041	0	0.0184391504499396	0.0159218278085688	0.0143173475252699	0.0182394785478653	0.00766857184138513	0.0124818334483221	0.0223404298923064	0.0303379223521588
A549_G2_3H_2	0.0105977128709198	0.0163045152438581	0.0124697320848705	0.00825167094763998	0.00110036386373086	0.0132834787483998	0.0129013528434231	0.0127029645473793	0.00879549518072019	0.0160685863480676	0.0153533728684772	0.0328927217344117	0.00612632018741825	0.011525148261159	0.0159360470953062	0.0254736113088664	0.0106389226247331	0.016943901569412	0.00636685636758598	0.0287207540380277	0.00739133075539375	0.00712955161386558	0.0225255994951775	0.0119943687624908	0.0093417851589549	0.0370540730572155	0.00354462102682039	0.0103124433549997	0.00352494465253747	0.0192056420987226	0.00732114726148541	0.00896029222095814	0.0122506563738873	0.00523077029075971	0.0197674368142171	0.012263301933174	0.00461676706602522	0.0156779183546006	0.00855548879025005	0.0065634282583405	0.00894596266350914	0.00856064142129927	0.00226901355724422	0.00506762768670957	0.0170160954400949	0.00831618406931596	0.026439993330997	0.0178982419402573	0.0199079741677068	0.0125536148960273	0.0129708178982027	0.0177435406707334	0.00900687506433259	0.00949376752639302	0.00841752202450043	0.00329049900169713	0.0075641371636272	0.00561741094935021	0.0111491301900579	0.00743239294336719	0.0118359924976992	0.0140331602961889	0.0184391504499396	0	0.00807043747860406	0.0109000894200264	0.00495412859537834	0.0108091580634528	0.0198715005033382	0.0091426325059054	0.015473300229478
A549_G2_3H_3	0.00922624720642286	0.0171894185114098	0.0114750440360029	0.00425222599477455	0.0070974328320899	0.0109254202787974	0.0124335760737987	0.0132137111923217	0.0118573992648882	0.0119199960990807	0.0149983476536942	0.0310973235531564	0.00792724679800831	0.0114473295055921	0.0167011305347569	0.0224664119700313	0.0161884277446273	0.0189529204700478	0.00315249689025088	0.0291913227042635	0.00532802686992171	0.00948876230857928	0.0243090325652939	0.004208396619747	0.00578226956491475	0.0329451693501613	0.00971865867397192	0.00786166676831461	0.00743220513421324	0.0232311382864401	0.00208062890574013	0.00136930343792462	0.0123919652209924	0.00445490992197684	0.0189259314950231	0.0123224962823398	0.0125792717178281	0.0183585533488726	0.00499015872916517	0.0022847642694852	0.00905837093228672	0.0114501964064953	0.00602455673500229	0.00471728570580625	0.0180509477421178	0.00485918165669978	0.0256917979456547	0.0137390917878945	0.0136224968585451	0.00545536139009025	0.00564036169816538	0.0181920758281461	0.0121460253047351	0.00150857887337153	0.00285978152442461	0.00556604825109778	0.00364601108583154	0.0108482980841086	0.0147175820147413	0.0110492048598131	0.00838526741450187	0.0185688305387101	0.0159218278085688	0.00807043747860406	0	0.00315482337613157	0.00384927457789702	0.0100651639973415	0.0127182540018685	0.00646622712971788	0.0144345054800722
A549_G2_4A_1	0.011689895451089	0.0197346266852611	0.0138439638515592	0.00682054182071903	0.00985578443573337	0.0129343290266614	0.0148720981938246	0.0158298659999874	0.0149019982156028	0.00988753442403576	0.0173317190544689	0.0293302894880361	0.00922090608260314	0.0140363054143674	0.0192353727762812	0.0236433951093624	0.0193357676177795	0.0216789820447241	0.00489883524269348	0.0282943220073304	0.0081705461538467	0.0125486340057519	0.0268974790070191	0.00362660581687505	0.00810770804313702	0.0303961718849625	0.0128340303435967	0.0101856618987112	0.0105786356959376	0.0238847559552552	0.00505327251548001	0.00195732410339672	0.0149723338012047	0.00636586133264	0.0209736191879219	0.0148889593068685	0.0154922964910008	0.0212103000344702	0.00497291566614568	0.00439966454768828	0.0118558236467393	0.0144902044635916	0.00870827552933452	0.00786473502735027	0.0206039854603172	0.00499268142092793	0.0244110930946875	0.0115770610979301	0.0106602628707152	0.00250635178722153	0.00540079651542308	0.020607696013335	0.015190272607457	0.00168766753398981	0.00530920563535102	0.00799413063564572	0.0044012264173904	0.0140027888957845	0.0177490782686525	0.0141549262959888	0.0102856915921635	0.0216441583996078	0.0143173475252699	0.0109000894200264	0.00315482337613157	0	0.0070000076987703	0.00984498528111185	0.00957509144575024	0.00894307564884337	0.0166101066275644
A549_G2_4A_2	0.0072610930183903	0.0146189450998751	0.00948456421091211	0.00346656142895937	0.00427254903076734	0.00963030218835553	0.0102466137704573	0.0106432648219977	0.00837735960551652	0.0147860096360855	0.0128740169385037	0.0333283817478027	0.00766321019128419	0.00902536779297872	0.0141631837983631	0.0218361662372013	0.0123898333547018	0.0160205716888768	0.00425822148605467	0.0304522994055183	0.00317958802697912	0.00602311862888014	0.0215446640754655	0.00721422024829118	0.00484270903762706	0.0360418975327484	0.00591023956995007	0.00639075814256509	0.00358428646958977	0.0227381625983816	0.00245165767704168	0.00511403798311132	0.00993217220799334	0.00440921275162789	0.0171351604486013	0.00989408225052394	0.00909990380038268	0.0151996658471609	0.00703966125283828	0.0037139933052172	0.00634651363125052	0.00799056949894451	0.00362037929024461	0.00109396714842554	0.0154459361618528	0.00681833995166218	0.0274422049089609	0.0166584390249682	0.0172591586324474	0.00919724625773633	0.0080460981998362	0.0158215633125679	0.00866165858508897	0.00535218617956422	0.00346448855359888	0.003952040934096	0.00556210321647738	0.00700929760305263	0.0112281999805692	0.00740814827859826	0.00761012253745862	0.0149507240850037	0.0182394785478653	0.00495412859537834	0.00384927457789702	0.0070000076987703	0	0.0113320610935417	0.016537223036858	0.00497401932587149	0.012607382295008
A549_G2_4A_3	0.018519763302203	0.025890136158588	0.0207759383710948	0.0138972132545578	0.00994633462394872	0.0206587236104803	0.0215721511300527	0.0219453761935876	0.0190154643157964	0.00651801620949576	0.0242003479639559	0.0222322985279241	0.00471377959212164	0.0203551557530997	0.0254475848754332	0.032499709032854	0.0214447366234898	0.0270712410392752	0.007329070150405	0.0192265449158214	0.0143518728029257	0.016874667899334	0.0326599853020092	0.0133295464641081	0.0155066279990868	0.0264210584200743	0.01430872748231	0.0174343993746825	0.0133263953131303	0.0143212413675736	0.0116081870654352	0.00934120087792232	0.0212563090813354	0.00693723431526907	0.0284200030090541	0.0212211571377524	0.0143632741588593	0.0260315542322225	0.00512400830948307	0.00816487051730912	0.0176639025622914	0.0186934197449771	0.00920510279118138	0.012371038470295	0.0266984915587373	0.00522181742169606	0.0161239593170478	0.00800759144307897	0.012112501812956	0.00902915834482031	0.0150826475903884	0.0271353724366117	0.0192709527862214	0.0100919879630668	0.012778459319314	0.00814077232918043	0.00642902002249189	0.0163136961757711	0.0216608425815591	0.0177645370592888	0.0182759139815432	0.0248059916241962	0.00766857184138513	0.0108091580634528	0.0100651639973415	0.00984498528111185	0.0113320610935417	0	0.0136733120475211	0.0159694220699954	0.0238819966304476
A549Root1_2	0.0206435904039677	0.0285554555927186	0.0225859477089724	0.0161228175177206	0.0187747129549117	0.0212352864861761	0.0236680695467125	0.024838401529893	0.0244208221993227	0.00837219430230685	0.0258900133361501	0.0247459902552724	0.0161024688572774	0.0230561283986966	0.0280497560600538	0.0297445275974796	0.0289040726825448	0.0307464118485135	0.0135054614633405	0.0267339233302744	0.0175992026832964	0.0220869303689737	0.0356773225729413	0.011303079431117	0.0171354317752641	0.0228653194551807	0.0222557547265436	0.019064495425781	0.020089202688587	0.0272377333669311	0.0146061242215435	0.0114238978027264	0.0239550573613366	0.0147296458940829	0.0289272636135712	0.0238557449659617	0.0244665099559131	0.0304663023828043	0.0117071342898927	0.0134044070955557	0.0211653698902764	0.0240064722830955	0.0176028622965057	0.0174347511345097	0.0294200062142446	0.0119106343540718	0.0219264692932368	0.00855710767853322	0.00321222485970719	0.00739365356010079	0.0123631560718385	0.0292029976349872	0.024707866000653	0.0112606011039846	0.0146569914259063	0.0166480085159074	0.0123572488568597	0.0235444391297569	0.0272465629613259	0.0237193176565824	0.0186684229139578	0.0311770647385427	0.0124818334483221	0.0198715005033382	0.0127182540018685	0.00957509144575024	0.016537223036858	0.0136733120475211	0	0.0180490964513841	0.0249524220352661
A549Root2_1	0.00277109274570371	0.0108016002451092	0.00500898871014475	0.00221410541898177	0.00881831325955688	0.00470854390435736	0.00598000651904474	0.00688949011382234	0.00696728297790618	0.0183817843226006	0.00853249652514634	0.0375174560746973	0.0126140179664672	0.00509448578743409	0.0103049643390008	0.0168641850150483	0.012183921230352	0.0127645623096765	0.00864531413248173	0.0351848575883965	0.00182450878697268	0.0050584311903176	0.0179602794277336	0.00686785163818182	0.000935175972296095	0.0392928741474882	0.0081967052898328	0.00146532663338618	0.00606855907946523	0.0276886954744591	0.00449241066139283	0.00773717055607518	0.00602961640372427	0.00921527763015161	0.0125295606947517	0.00594670126497892	0.0121752234635301	0.0124205109979421	0.0111893196767304	0.00784382158985649	0.00322578634105311	0.00656688723143923	0.00845594320782497	0.00426211754851428	0.0116698127044055	0.0110098581406648	0.0319411431850099	0.0201908806375831	0.019547343823341	0.0114492911387289	0.00649642545557959	0.0117414328920229	0.0072273087655063	0.00741565296589123	0.00368175215817465	0.00891947455068601	0.00970408244545926	0.00796861687337698	0.00955404643387103	0.00682375584526119	0.00270719718063119	0.0135566913050656	0.0223404298923064	0.0091426325059054	0.00646622712971788	0.00894307564884337	0.00497401932587149	0.0159694220699954	0.0180490964513841	0	0.00800505513804303
