Sample	Marker	Overlap_Score
A549_G1_2D	Nax40_A549_0.01	0.0209903846544784
A549_G1_2D	Nax47_A549_0.01	0.0891212649620204
A549_G1_2D	Nax49_A549_0.01	0.00175064941035841
A549_G1_2D	Nax50_A549_0.01	0.0140045783166254
A549_G1_2D	Nax51_A549_0.01	0.00314743745094281
A549_G1_2D	Nax55_A549_0.01	0.0261308830778122
A549_G1_2D	Nax56LA_A549_0.01	0.0132224134155541
A549_G1_2D	Nax56UA_A549_0.01	0.0115438655608445
A549_G1_2D	Nax68_A549_0.01	0.00927212921722212
A549_G1_2D	S1-17_A549_0.01	0.0107836056888183
A549_G1_2D	S1124_A549_0.01	0.0100813429513376
A549_G1_2D	S14-51_A549_0.01	0.0114147409498376
A549_G1_2D	Sal21_A549_0.01	0.0223595353429709
A549_G1_2D	Sal22_A549_0.01	0.0160478876329069
A549_G1_2D	Sal46_A549_0.01	0.0158888435425799
A549_G1_2D	Sal58_A549_0.01	0.00803095059108083
A549_G1_2D	Sal66_A549_0.01	0.0112551281837137
A549_G1_2D	Sal74_A549_0.01	0.0242497022018771
A549_G1_2D	Sal78_A549_0.01	0.0165223056313574
A549_G1_2D	Sal87_A549_0.01	0.00522296310224629
A549_G1_2E	JF01_A549_0.01	0.0184610539406957
A549_G1_2E	JF06_A549_0.01	0.0122941908136061
A549_G1_2E	JF21_A549_0.01	0.00329200039684524
A549_G1_2E	JF27_A549_0.01	0.0183656611198431
A549_G1_2E	Nax30_A549_0.01	0.00474097476834867
A549_G1_2E	Nax4_A549_0.01	0.030612560154578
A549_G1_2E	Nax40_A549_0.01	0.0161461025612999
A549_G1_2E	Nax47_A549_0.01	0.0875269963944753
A549_G1_2E	Nax49_A549_0.01	0.00201261869671793
A549_G1_2E	Nax50_A549_0.01	0.0278358377300106
A549_G1_2E	Nax51_A549_0.01	0.00590562944259199
A549_G1_2E	Nax55_A549_0.01	0.0209088164251208
A549_G1_2E	Nax56LA_A549_0.01	0.0123103590525898
A549_G1_2E	Nax56UA_A549_0.01	0.00919335927454612
A549_G1_2E	Nax68_A549_0.01	0.00947745464855981
A549_G1_2E	S1-17_A549_0.01	0.0237270382483722
A549_G1_2E	S1124_A549_0.01	0.0246828184684635
A549_G1_2E	S14-51_A549_0.01	0.0177324608166905
A549_G1_2E	Sal21_A549_0.01	0.0365425908399452
A549_G1_2E	Sal22_A549_0.01	0.0259149131082681
A549_G1_2E	Sal46_A549_0.01	0.00338894916597879
A549_G1_2E	Sal58_A549_0.01	0.00887706308170733
A549_G1_2E	Sal66_A549_0.01	0.00423953030452365
A549_G1_2E	Sal74_A549_0.01	0.0256522377372906
A549_G1_2E	Sal78_A549_0.01	0.00753895333084292
A549_G1_2E	Sal87_A549_0.01	0.0192579720062488
A549_G1_2F	JF01_A549_0.01	0.0352007755191781
A549_G1_2F	JF06_A549_0.01	0.0119969844786423
A549_G1_2F	JF21_A549_0.01	0.00605422156757512
A549_G1_2F	JF27_A549_0.01	0.0131853166627959
A549_G1_2F	Nax30_A549_0.01	0.00687312117004385
A549_G1_2F	Nax4_A549_0.01	0.0242228036036036
A549_G1_2F	Nax40_A549_0.01	0.0124441873100242
A549_G1_2F	Nax47_A549_0.01	0.0900602848022538
A549_G1_2F	Nax49_A549_0.01	0.00227129013131089
A549_G1_2F	Nax50_A549_0.01	0.000222528172538705
A549_G1_2F	Nax51_A549_0.01	0.00329371658898575
A549_G1_2F	Nax55_A549_0.01	0.0252745185744426
A549_G1_2F	Nax56LA_A549_0.01	0.0101867931007487
A549_G1_2F	Nax56UA_A549_0.01	0.00137467259443069
A549_G1_2F	Nax68_A549_0.01	0.00802633476621528
A549_G1_2F	S1-17_A549_0.01	0.0168064317881319
A549_G1_2F	S1124_A549_0.01	0.0175211799346969
A549_G1_2F	S14-51_A549_0.01	0.0266598169547556
A549_G1_2F	Sal21_A549_0.01	0.0211904900027153
A549_G1_2F	Sal22_A549_0.01	0.0433824632646699
A549_G1_2F	Sal46_A549_0.01	0.0100296812574999
A549_G1_2F	Sal58_A549_0.01	0.0113154279046131
A549_G1_2F	Sal66_A549_0.01	0.0105978347450282
A549_G1_2F	Sal74_A549_0.01	0.0122586501310831
A549_G1_2F	Sal78_A549_0.01	0.000714943080271369
A549_G1_2F	Sal87_A549_0.01	0.0128749722175768
A549_G2_2A	JF01_A549_0.01	0.0162177007795984
A549_G2_2A	JF06_A549_0.01	0.0148399034437013
A549_G2_2A	JF21_A549_0.01	0.00776292417596258
A549_G2_2A	JF27_A549_0.01	0.00440072982753044
A549_G2_2A	Nax30_A549_0.01	0.00632616830517629
A549_G2_2A	Nax4_A549_0.01	0.0193065125676775
A549_G2_2A	Nax40_A549_0.01	0.0301719040840022
A549_G2_2A	Nax47_A549_0.01	0.0243481616886409
A549_G2_2A	Nax49_A549_0.01	0.0028826611981228
A549_G2_2A	Nax50_A549_0.01	0.00346759664055751
A549_G2_2A	Nax51_A549_0.01	0.00838743433313094
A549_G2_2A	Nax55_A549_0.01	0.0203271368001503
A549_G2_2A	Nax56LA_A549_0.01	0.00443017995459266
A549_G2_2A	Nax56UA_A549_0.01	0.0123088135986131
A549_G2_2A	Nax68_A549_0.01	0.00630379661300545
A549_G2_2A	S1-17_A549_0.01	0.00406633987053945
A549_G2_2A	S1124_A549_0.01	0.0129976640444778
A549_G2_2A	S14-51_A549_0.01	0.0121184601462143
A549_G2_2A	Sal21_A549_0.01	0.0108543022055633
A549_G2_2A	Sal22_A549_0.01	0.00557568903630964
A549_G2_2A	Sal46_A549_0.01	0.0239920062851143
A549_G2_2A	Sal58_A549_0.01	0.00623069972495549
A549_G2_2A	Sal66_A549_0.01	0.00908862514183502
A549_G2_2A	Sal74_A549_0.01	0.00519962351098779
A549_G2_2A	Sal78_A549_0.01	0.00142089630460696
A549_G2_2A	Sal87_A549_0.01	0.00592030520424808
A549_G2_2B	JF01_A549_0.01	0.047391165134312
A549_G2_2B	JF06_A549_0.01	0.0174485015188269
A549_G2_2B	JF21_A549_0.01	0.00545502318518265
A549_G2_2B	JF27_A549_0.01	0.0212614746397777
A549_G2_2B	Nax30_A549_0.01	0.00331682517088239
A549_G2_2B	Nax4_A549_0.01	0.0223104736173716
A549_G2_2B	Nax40_A549_0.01	0.0121500393704234
A549_G2_2B	Nax47_A549_0.01	0.0768861964882867
A549_G2_2B	Nax49_A549_0.01	0.00401660644033774
A549_G2_2B	Nax50_A549_0.01	0.00852306280509307
A549_G2_2B	Nax51_A549_0.01	0.00544925866740603
A549_G2_2B	Nax55_A549_0.01	0.0285247543375931
A549_G2_2B	Nax56LA_A549_0.01	0.0133442656219495
A549_G2_2B	Nax56UA_A549_0.01	0.0165669673988842
A549_G2_2B	Nax68_A549_0.01	0.00336504099016938
A549_G2_2B	S1-17_A549_0.01	0.0192378101879848
A549_G2_2B	S1124_A549_0.01	0.0192682987323682
A549_G2_2B	S14-51_A549_0.01	0.0141152057181218
A549_G2_2B	Sal21_A549_0.01	0.024010855697314
A549_G2_2B	Sal22_A549_0.01	0.017348028176278
A549_G2_2B	Sal46_A549_0.01	0.0315870841172422
A549_G2_2B	Sal58_A549_0.01	0.00102492974909224
A549_G2_2B	Sal66_A549_0.01	0.00803843193589737
A549_G2_2B	Sal74_A549_0.01	0.0265957880318691
A549_G2_2B	Sal78_A549_0.01	0.0020858398498047
A549_G2_2B	Sal87_A549_0.01	0.0142976303694295
A549_G2_2C	JF01_A549_0.01	0.0416481570808921
A549_G2_2C	JF06_A549_0.01	0.00797942095555523
A549_G2_2C	JF21_A549_0.01	0.00559717186366931
A549_G2_2C	JF27_A549_0.01	0.0160142420465368
A549_G2_2C	Nax30_A549_0.01	0.0065723642832638
A549_G2_2C	Nax4_A549_0.01	0.0241270970000777
A549_G2_2C	Nax40_A549_0.01	0.0265340396248584
A549_G2_2C	Nax47_A549_0.01	0.0704275700946666
A549_G2_2C	Nax49_A549_0.01	0.0108710981498026
A549_G2_2C	Nax50_A549_0.01	0.0155520267858242
A549_G2_2C	Nax51_A549_0.01	0.0454801846302157
A549_G2_2C	Nax55_A549_0.01	0.0427763227126059
A549_G2_2C	Nax56LA_A549_0.01	0.0130463607358827
A549_G2_2C	Nax56UA_A549_0.01	0.0130633445667918
A549_G2_2C	Nax68_A549_0.01	0.0110389043757989
A549_G2_2C	S1-17_A549_0.01	0.0134961666652144
A549_G2_2C	S1124_A549_0.01	0.0105190445556171
A549_G2_2C	S14-51_A549_0.01	0.00973365958772116
A549_G2_2C	Sal21_A549_0.01	0.0151049082954135
A549_G2_2C	Sal22_A549_0.01	0.0287177746200863
A549_G2_2C	Sal46_A549_0.01	0.0144898668240224
A549_G2_2C	Sal58_A549_0.01	0.00134981920114252
A549_G2_2C	Sal66_A549_0.01	0.00999360877562665
A549_G2_2C	Sal74_A549_0.01	0.0151708364966198
A549_G2_2C	Sal78_A549_0.01	0.00107685925289369
A549_G2_2C	Sal87_A549_0.01	0.00190780278416197
A549_G2_2D	JF01_A549_0.01	0.0548896390588815
A549_G2_2D	JF06_A549_0.01	0.0145986542029191
A549_G2_2D	JF21_A549_0.01	0.0115109566628216
A549_G2_2D	JF27_A549_0.01	0.00881856259896956
A549_G2_2D	Nax30_A549_0.01	0.00850565252349456
A549_G2_2D	Nax4_A549_0.01	0.0274233171158477
A549_G2_2D	Nax40_A549_0.01	0.0319782375834344
A549_G2_2D	Nax47_A549_0.01	0.0825471438904766
A549_G2_2D	Nax49_A549_0.01	0.000467982475256479
A549_G2_2D	Nax50_A549_0.01	0.040503349799178
A549_G2_2D	Nax51_A549_0.01	0.0105654041755885
A549_G2_2D	Nax55_A549_0.01	0.00855724227662652
A549_G2_2D	Nax56LA_A549_0.01	0.0104769586057727
A549_G2_2D	Nax56UA_A549_0.01	0.0340624816219713
A549_G2_2D	Nax68_A549_0.01	0.00302831450256202
A549_G2_2D	S1-17_A549_0.01	0.0122908113226469
A549_G2_2D	S1124_A549_0.01	0.0106388252013224
A549_G2_2D	S14-51_A549_0.01	0.0117564378859047
A549_G2_2D	Sal21_A549_0.01	0.0294341240498241
A549_G2_2D	Sal22_A549_0.01	0.0388472947935229
A549_G2_2D	Sal46_A549_0.01	0.00510956657285949
A549_G2_2D	Sal58_A549_0.01	0.0150237434696451
A549_G2_2D	Sal66_A549_0.01	0.0154333380679558
A549_G2_2D	Sal74_A549_0.01	0.0200589785234602
