	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_3	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_2B_1	0.0224704462792257	0.0165785215700837	0.018659482300455	0.0170713483929271	0.0129756899093424	0.0181000117073479	0.0101638415284665	0.0158978951741851	0.0155061520043559	0.0103686543111585	0.0141647438597613	0.0222473971014074	0.0161822723599497	0.0292347835667054	0.031077223983911	0.0173259362659081	0.0159448434564125	0.0171489328495143	0.0141205296295763	0.00586516445902416	0.0112457293895239	0.0117340111385026	0.0121421942120313	0.0108160921154149	0.00954382566896537	0.00845087462955682	0.0155067388184981	0.015618300567269	0.00618600581434135	0.0102524775040744	0.00602888057052007	0.00891806315542288	0.0128064252192383	0.0092234484628818	0.0125260150475673	0.0240188161862638	0.013510317690638	0.0173420439890812	0.0288138060802831	0.0134243784752358	0.00789474355851454	0.0256242921132545	0	0.00784861770760484	0.0214272196840656	0.010859267315518	0.0178388253533879	0.019779593127771	0.0235341390358882	0.011861752798968	0.00570574222469034	0.0153376057508465	0.0198471844359567	0.013101209404731	0.0101106134421471	0.0221236115281614	0.0087279454341762	0.0223976128665779	0.0236823498101425	0.00677028903464565	0.0153465305971855	0.0324044221407526	0.0174500488062355	0.0194430564598946	0.00426015467046886	0.00630551680823205	0.0149912770911528	0.0111900405486178	0.00852342573619455	0.00513685022522939	0.00671643883804277	0.0166990165215616	0.0154242316171799	0.00720578266788128	0.0159104556588034	0.00714741210993091	0.00891587841387775	0.018185391941186	0.00530529811987967	0.0147588412456167	0.0174035260689465	0.0154666413774901	0.0195449147661738	0.0342863276885776	0.0139452247889823	0.0103763672873688	0.0282908513424328
A549_G2_2B_2	0.0203749010533153	0.0156889210836377	0.021860828655872	0.0133144214543421	0.0167128273924976	0.01888703559895	0.00793072896215756	0.0195223790332114	0.019276971885591	0.00989864801698422	0.0143110617871483	0.0261737702588658	0.0132067531929791	0.0316539791701935	0.0338232042050845	0.0133621037454998	0.0158555304011599	0.016644216492942	0.010008874799894	0.00861439770174612	0.011595411359158	0.00900189688475196	0.00598727493931631	0.0158386094895456	0.00585218200428402	0.0133194635888687	0.0205201459239747	0.0124138757301285	0.00919948608132225	0.0157184043084284	0.00967647537450616	0.0114560223981449	0.0178321924528259	0.0112729365714182	0.0135939140727114	0.027728372282597	0.0108550034956615	0.0216967260181736	0.0332274329950934	0.011248286148529	0.00714958233353028	0.0276029789818963	0.00784861770760484	0	0.0232965795033573	0.0104054002925133	0.0171673425349902	0.0202044534621996	0.0276142090968692	0.013107459218427	0.00843014487412906	0.016490274452937	0.0208119333371663	0.0112923637752045	0.0135900810184982	0.0247421229295917	0.00818677325662789	0.0259858562316305	0.0268117722724142	0.00778843826933655	0.0177659579275446	0.034156375077335	0.0159083515029047	0.0178874615334463	0.00891684646745509	0.00818847347312337	0.013759220068194	0.0103931661601764	0.0102563082823892	0.0111299309566168	0.00729950212013018	0.0142657229699882	0.0159679062454543	0.00749306664796159	0.0181891477032433	0.0113084464331402	0.0127095375088764	0.018918756806601	0.00507458218918421	0.019608879279298	0.0201783533145411	0.0132491420069948	0.0175739253333586	0.0361324501056125	0.0140950912455064	0.0147883613346588	0.0322660724245944
A549_G2_2B_3	0.0164955375768783	0.0128744358676169	0.00569447448302323	0.0328232717569154	0.00982013046022818	0.00824670656100391	0.0281994568479882	0.00795688729684945	0.00865912069628406	0.0194163370009804	0.0105133121837311	0.0101494500109072	0.0200398733309376	0.00989218533926644	0.01077144346423	0.0220302079501517	0.0111519102036391	0.0097191960688317	0.0196671357099352	0.0250563831809428	0.0124278264999291	0.0301497579206995	0.0268695570175003	0.0154472152400377	0.0249147587808867	0.0203833819692892	0.0170156549246796	0.0201423765715549	0.0268109043800994	0.0150344661050327	0.0212655698105057	0.0286485510169355	0.0124562332130296	0.0138963162341539	0.00991948644966593	0.00955651632876555	0.0188027799448123	0.00929786170430361	0.0145698665374316	0.0316627273466087	0.0168865500311507	0.00656503578425434	0.0214272196840656	0.0232965795033573	0	0.0156546513145329	0.00987494723087133	0.0109862509180501	0.00923151590470849	0.0121477175348361	0.0241140777041599	0.00771725606597196	0.00558035455613237	0.0183707621410915	0.0119559236215812	0.00514187672676322	0.0177384657485961	0.00638123475397986	0.00705299492256687	0.0205555240353599	0.00635348270317177	0.0122243397456394	0.0128553859516836	0.0142749800603095	0.0193924868696476	0.0273761047939166	0.0116751422803027	0.0319391148622577	0.0148264109681889	0.0241622326675002	0.0274413163801039	0.0351201390300753	0.0361088550352149	0.0168761167936276	0.00595350296446695	0.0222402335796076	0.0270614285900784	0.00552204055651977	0.0189397493924715	0.0119745631491406	0.00548191763891099	0.0271559691600362	0.0388959205726615	0.0142391572774796	0.0134190033696798	0.0125778213120649	0.0137458076764576
A549_G2_2C_1	0.0145984450138209	0.00758266647502204	0.014591503706062	0.0222227104053767	0.0123444676334603	0.00923009596480456	0.0157544150117758	0.0113278521862492	0.0119558676398527	0.0121218491845421	0.00540489769298185	0.0180524290753336	0.0110419792805405	0.0223824250713074	0.0257072070581716	0.013324005939212	0.00734318802307916	0.00880052308467168	0.00680736490083324	0.0155354046824909	0.00543944342833946	0.0171626544260782	0.0125937751541029	0.0143403484667115	0.0114945665688694	0.0142655301786959	0.0168666266041388	0.0107996904520825	0.0145033525998986	0.0135701170450901	0.0134052689987506	0.0182957199130782	0.0134574618344547	0.00574221332051648	0.00754188525683225	0.0198064315619917	0.00965313056830791	0.0157012786149246	0.0258028624559029	0.020806418499137	0.00433836764998965	0.0183702800234896	0.010859267315518	0.0104054002925133	0.0156546513145329	0	0.00953823431859626	0.0117497117151046	0.0197063352812982	0.00510410359714347	0.0131026657288189	0.00878792573335632	0.0122536008431345	0.00937063097658315	0.00729760163374612	0.0158520167015139	0.00897530255688043	0.0180064993210604	0.0187588879721209	0.010895767485341	0.0100682121111593	0.0250239900754422	0.00765049936478173	0.0120668973455152	0.00761841005988413	0.0155142925198518	0.00712725048320926	0.019130817211524	0.0071748742837866	0.0157622638000509	0.015444849334016	0.0238156450682004	0.0249156216126876	0.00813766771828885	0.0112576311728074	0.0156825266895557	0.0189133992948887	0.0107517682942642	0.00686152025184068	0.0157150755856916	0.0119629592620004	0.0170800636962226	0.0276033303955054	0.026747170165636	0.00973913386948099	0.0118311665092848	0.0232563849912014
A549_G2_2C_2	0.00789608738540375	0.0037716230255686	0.0125459173265267	0.0261416054224438	0.0120250347411696	0.00586404243978228	0.0216691502688805	0.0105058530986297	0.012441106762709	0.0136213355150682	0.00584858094772063	0.0171223052280429	0.0107680895622788	0.01680656413983	0.0199099277172719	0.0128704028322193	0.00315575566502324	0.000867763399274493	0.0107683245269151	0.0217947783953082	0.00660903637212789	0.0234049626881632	0.0190985767123297	0.0172848511304237	0.0175961385218126	0.0202582130392422	0.0206580593766176	0.0109486090131518	0.0229047281811407	0.0166845425539272	0.0174967552214729	0.0257552035124556	0.0155852774685835	0.00906296537093548	0.00641822467301296	0.0177948006491891	0.0102731965356071	0.0153803727167114	0.0236047091366268	0.0260815092046602	0.0117577269806539	0.0128692466214786	0.0178388253533879	0.0171673425349902	0.00987494723087133	0.00953823431859626	0	0.00511626588503928	0.0174467090797753	0.00667882678592685	0.0189867577208356	0.00448617698216647	0.00516792682338191	0.0100827313168986	0.0109638502820966	0.0120248799450232	0.0117113184022215	0.0147894617434138	0.0156980895470396	0.0150844533552951	0.00779472414764655	0.0192237731613313	0.00381370830436916	0.00533880996220671	0.0155907708556782	0.0227233003275437	0.00347907169608943	0.0269338633425987	0.0125727401752228	0.0218172808050822	0.0228032030901288	0.0291109465982412	0.0317375628887035	0.0119328867538525	0.00925380515625559	0.0196143546514621	0.0251051471000227	0.00611791231848899	0.0137065156311926	0.0164016599209533	0.00857870446450162	0.0194697625886323	0.0335816355691987	0.0206841963091307	0.00681575802609045	0.0132024673755879	0.0209708375224208
A549_G2_2C_3	0.00771383276234316	0.00511405196285528	0.0138136441806969	0.0284920773610894	0.0140392877223081	0.00687395055528715	0.0234739264690959	0.010469869932382	0.0135868467835956	0.0157105586120088	0.00894561989189122	0.0172292772481696	0.0118232553312767	0.0153317781147678	0.0194687034171677	0.0144504497068452	0.00468946738451589	0.0053384465107276	0.01311596215323	0.024431350759787	0.00944010050136919	0.0251975853904221	0.0214135935832005	0.0196454026243876	0.0194187680035134	0.0228807746073646	0.0225286084457214	0.0123162404551574	0.0249133530466999	0.0187037934901851	0.0193237604204187	0.0283445717215838	0.0172595100289361	0.0106017177846265	0.00953307644334867	0.0180572362250585	0.0121197277792956	0.0166209418120638	0.0234878008400743	0.0285474954574412	0.0148036450362144	0.0120317041431619	0.019779593127771	0.0202044534621996	0.0109862509180501	0.0117497117151046	0.00511626588503928	0	0.0172260196723993	0.00813527508772547	0.0203447953492955	0.00675352094544146	0.0056095733967072	0.0114358775655088	0.0128570589796973	0.0118433858223088	0.0141236748550545	0.0146734192596976	0.0161539367870635	0.0168927432737375	0.00932763557669607	0.0186183359321607	0.0064754123372071	0.00613456475433372	0.0171658884604591	0.0246985980039448	0.00782266629975397	0.029280543525257	0.0157544793368246	0.0238297662462369	0.02515002587133	0.0313680645834733	0.0339148615574982	0.0147832632975429	0.0115900168114942	0.0217037973977092	0.0277022405988363	0.00889353386372614	0.0163787500572766	0.0181363397591341	0.00865907307491076	0.0202719923450734	0.0361501834944215	0.0194129566645049	0.00830238103306246	0.015182487087165	0.0196473234542657
A549_G2_2D_2	0.0242755883621301	0.0192670656908592	0.00637037768547932	0.038035746275747	0.0126840282142993	0.0133402077572743	0.0322335955634535	0.00907152283799088	0.00840923203263559	0.0249125004284127	0.0157327028758517	0.00337904965175108	0.0266329196549713	0.00963747962927777	0.00974219403730125	0.0290428108331982	0.0173514834458323	0.0170167243254888	0.0254567550444355	0.027486619377679	0.0179271303713822	0.034117915940395	0.0316073501959169	0.0159516536125598	0.0293843429604768	0.0205954430969741	0.0138809016394753	0.0267252833284759	0.0281966745278343	0.0152994603887625	0.0246244584773915	0.0299847356183026	0.0117649096488015	0.0180596387734461	0.0156887538910554	0.00243904498368132	0.0251982729759877	0.00723636634626603	0.00647613385959057	0.0357438480210123	0.0208700757917263	0.00891107938968928	0.0235341390358882	0.0276142090968692	0.00923151590470849	0.0197063352812982	0.0174467090797753	0.0172260196723993	0	0.01684053573317	0.0271897215899353	0.014091596301533	0.012875690827659	0.0244620816997016	0.0141467514721269	0.00619441706099369	0.0230144175211342	0.00296243715757179	0.00357544284841084	0.0248216042713438	0.010934921260353	0.0124715117469015	0.0194857420011075	0.0219572415088927	0.021219814825771	0.0298233427417204	0.0186954452230837	0.0343836947501635	0.0178371291348806	0.0256162438862398	0.0300439302135687	0.0392706773513313	0.0383565299142789	0.0216167242588183	0.0104207756141624	0.0250920406388183	0.0284139630250938	0.0123770372332116	0.0227889829407601	0.0114252445724638	0.00945711569500008	0.032592677985035	0.04241602499031	0.0142193149962037	0.0198938129087817	0.0150180964894497	0.00657826249258453
A549_G2_2D_3	0.0124106997086506	0.00554120637256937	0.0118302375470908	0.0231314343464694	0.00919095569605746	0.00714453827517485	0.0171680520550617	0.00796608075678528	0.00974743221774853	0.0106048971791004	0.00451674269159577	0.0159626113504508	0.0104538476473624	0.0192333934329726	0.0223003734980324	0.0129839850883785	0.00430169576253788	0.00594767001022946	0.0093140220669835	0.0166532075574846	0.00269222205637489	0.0189503437088035	0.0156119800376307	0.0130868593949249	0.0133856196548084	0.0151607795118059	0.0166376948345243	0.010408986272131	0.0169872823298943	0.0121264884843331	0.0125356612535999	0.0202940287282226	0.0116297649082413	0.0029474683105108	0.00419536934762402	0.0174276787522503	0.008894295886818	0.013163341752339	0.0231894787690821	0.0220034600701658	0.00717849787763245	0.015383401050964	0.011861752798968	0.013107459218427	0.0121477175348361	0.00510410359714347	0.00667882678592685	0.00813527508772547	0.01684053573317	0	0.0134920412197342	0.0046974193343606	0.00863846880613335	0.00815692955314144	0.00589871352512982	0.0129193557025799	0.00799520433404162	0.0147648616075321	0.0161397184547284	0.0103938567146914	0.00649634348907162	0.0224371966327389	0.00678241663030855	0.00938181474512029	0.00924630684044573	0.0171604786428215	0.00521906140703342	0.0217200456458241	0.00821520882230917	0.0161274623070914	0.0174740542730759	0.0251254522957049	0.0265439312589593	0.00767827854531509	0.00847976062773618	0.0148191181014689	0.0198588170782132	0.00829402948536204	0.0086401721371359	0.0132955894535792	0.00801541136485804	0.0167533707123392	0.0293297338315051	0.023986525442731	0.00592164172906845	0.00914581410550047	0.0207763874713922
A549_G2_2E_1	0.0217099001762491	0.0172218329343081	0.0223422098691041	0.0131080370738084	0.0161729681719999	0.0205265935813408	0.0059283932148056	0.0188977540444036	0.0194526582013486	0.00835248909822876	0.0167841992945837	0.0262832304454195	0.0141898926273176	0.031886874293367	0.034032041132596	0.0148442712841875	0.0170417896034147	0.0184690668412106	0.0139868826736771	0.00793099902451574	0.0128623239723062	0.00778496370452182	0.010392542456874	0.0153305528729767	0.00665235719452595	0.0139428519471722	0.02084033904211	0.0136340689960902	0.0087999085186071	0.0146968857051665	0.00499340246240287	0.0115878148108039	0.0172206956856702	0.01075864189986	0.0147214101157199	0.0279831175546467	0.0118257135461528	0.0214010079968052	0.0328070242187602	0.0104294090036383	0.0109301655808053	0.0283157124484227	0.00570574222469034	0.00843014487412906	0.0241140777041599	0.0131026657288189	0.0189867577208356	0.0203447953492955	0.0271897215899353	0.0134920412197342	0	0.017282242055299	0.0217227449854785	0.011368738411168	0.013943239980662	0.0252312659953285	0.00814088576983545	0.0257198424963185	0.0273836172616966	0.00458141082771742	0.0181874571347212	0.035380852101019	0.0185218521808681	0.0190037716220499	0.00821723975764129	0.00552033134161101	0.0162440821427297	0.0108293565060524	0.0129682177684985	0.00771503245109671	0.00698654082759298	0.0131602848619196	0.0139368781729954	0.0084724866989787	0.0192759147264675	0.00739385886219219	0.0115432731879307	0.02094214705931	0.00762946600013065	0.0187975089164394	0.0199509289932453	0.0105253726435158	0.0172277452625829	0.0369962170385194	0.0136727240216772	0.01357835910068	0.0317861524633426
A549_G2_2E_2	0.0118165036939103	0.00625415740002298	0.00886437590925981	0.0260590140002921	0.00781692811683554	0.00515399859054556	0.0209855526781064	0.00652438066162365	0.00837547409901915	0.0127930757104059	0.00460719032788783	0.0137936725021834	0.0128372800472639	0.0156682357211096	0.0181901929454373	0.0150566591587805	0.00436044797329924	0.00387570936656123	0.0124142814290584	0.0194867443315228	0.00499673974421272	0.0228723000828284	0.0194658066153279	0.0132966161574637	0.0174039873739855	0.0168727413521404	0.0166771922037256	0.0128768134083986	0.0207644378900314	0.0125746656087667	0.0152396669402899	0.0233493009569194	0.0112628558184506	0.00671480420938362	0.00338121821353932	0.0146334543658172	0.0114387535710499	0.0111856416439956	0.0203475393405881	0.0251371196210927	0.0103511268338641	0.011752873390613	0.0153376057508465	0.016490274452937	0.00771725606597196	0.00878792573335632	0.00448617698216647	0.00675352094544146	0.014091596301533	0.0046974193343606	0.017282242055299	0	0.00463082209559616	0.0109255226016156	0.00722676673266246	0.00961645641831325	0.0107121579015341	0.0115702973471289	0.0128434390867257	0.0136498896071926	0.00356624011383369	0.0186162121923334	0.00692113712033102	0.00881331982766506	0.0131462449528791	0.0208953415818652	0.00493151699793795	0.0254785786944475	0.00988775714602187	0.0189338056519411	0.0210704632641795	0.0284118946594667	0.0299832472188808	0.0102435133811212	0.00547226214243505	0.016999983407387	0.0223301341183505	0.00450943911928456	0.0121555535507784	0.0120819161378475	0.00492214972650619	0.0199084354669798	0.0325538151439697	0.0202898892569099	0.00660198005050705	0.00918386378898855	0.0183905375875472
A549_G2_2E_3	0.0115337968947202	0.00775213508820304	0.00902648508269961	0.0302381193565507	0.0110211563551478	0.00446536347508739	0.0253294820702957	0.00768902234259947	0.0099292145241481	0.0169405461962159	0.00745058351720145	0.0130015052505164	0.0154129396972869	0.0118002590550775	0.0149745737337476	0.017701504247864	0.00624073582553631	0.00510402298512569	0.015332700929055	0.0240872442962916	0.00939498151679991	0.0271734049356042	0.0233630720771481	0.0168653166759926	0.0215163450395476	0.0208245025884643	0.0190740197763011	0.0156515245462562	0.0251370140882193	0.016163251025541	0.0197525855394676	0.0278359517491891	0.0140990745854471	0.0110825564104028	0.00790499917966638	0.0133718415342248	0.01476585315563	0.012428707344236	0.0189345000297573	0.029631225619983	0.0145228894658865	0.00792486769579895	0.0198471844359567	0.0208119333371663	0.00558035455613237	0.0122536008431345	0.00516792682338191	0.0056095733967072	0.012875690827659	0.00863846880613335	0.0217227449854785	0.00463082209559616	0	0.0142830847048437	0.011008420909781	0.00725397708703864	0.0150807297817548	0.0101352224017835	0.0111675937124402	0.0180931184273307	0.00578379374128204	0.0146246056106292	0.00794058065004145	0.00945024712017225	0.0173475054432385	0.0254500215669893	0.00784451181117416	0.0299824688457507	0.0139488448849577	0.0234437931760736	0.0256331955801283	0.0328412385829614	0.0345957233738472	0.0148200932071627	0.00723704310675457	0.0214815387239439	0.0268205095703309	0.00421590705509116	0.0166280286761166	0.0145547984495651	0.00504456463468287	0.0234692084582918	0.0370950909268062	0.0160748814389909	0.00992353221753656	0.013033161474907	0.0161600922615682
A549_G2_2F_1	0.0104821022629759	0.008059013849607	0.01926639606733	0.0171983302166085	0.014905730494781	0.0139591379521519	0.0127804321381426	0.01571608848174	0.0175853974881909	0.00649104917001194	0.0111557274554853	0.0239543515543203	0.00355801253200481	0.0257572528822611	0.0287040796624774	0.00540825056976228	0.00880064300555061	0.00995693854000048	0.0069530847856039	0.0165282417078575	0.00735976906364452	0.0144552871132384	0.0115093158723374	0.0181129600701523	0.00904891545064445	0.0193130268038099	0.0234318892843627	0.00323656459866424	0.0176633423305767	0.0174214310934018	0.0114470361110961	0.0208577856667633	0.0182398877350379	0.00759579068828232	0.00976235276854421	0.0252006489934659	0.00145820002291078	0.020414150469567	0.0307828061986776	0.0178395324103512	0.0100001696512619	0.0220166698341554	0.013101209404731	0.0112923637752045	0.0183707621410915	0.00937063097658315	0.0100827313168986	0.0114358775655088	0.0244620816997016	0.00815692955314144	0.011368738411168	0.0109255226016156	0.0142830847048437	0	0.0129687361415734	0.0202866905470277	0.00557735703442196	0.0221186275606349	0.0236597624203439	0.00778169191308682	0.0138134299706627	0.0288778754055086	0.00955285251207242	0.00813884728126318	0.0122742318405028	0.0157986318839697	0.00807696967554357	0.0199855855352237	0.0131351354700859	0.0169857173902385	0.0162799353006149	0.0203165129972145	0.0241545323866363	0.00788904356270628	0.0155091781642045	0.0144187991726462	0.020601422765799	0.0147503338812087	0.00935042569828396	0.01946557178237	0.015177409099643	0.00945970982783981	0.0254371740591638	0.0301873085568149	0.00547973886901433	0.0140024749019138	0.0284591093003289
A549_G2_2F_2	0.0179325185923703	0.0109975174258337	0.00898743488773937	0.0247123864399156	0.00602228330107594	0.00915146006837651	0.018455873788583	0.00641316950376435	0.00584003767442611	0.0128979835333168	0.00643533177908707	0.012820222197814	0.0157557930908964	0.0193491212295258	0.0213839742922068	0.0179037026038928	0.00942969859255247	0.0101404300059665	0.013459092169561	0.0146124420784794	0.00628258004938455	0.0202370954797868	0.0177183806526763	0.00802842548845013	0.0155775743418481	0.0102637593071822	0.0107794255699236	0.01552402427282	0.0150521160362611	0.00701641551341276	0.0122000439525735	0.0175481644690783	0.00623557156035807	0.00555822455161522	0.0056297259024208	0.0144779378230525	0.0135676130283332	0.00887534018311719	0.0199345098546038	0.0222984531317929	0.00711846437488242	0.0156992749489051	0.0101106134421471	0.0135900810184982	0.0119559236215812	0.00729760163374612	0.0109638502820966	0.0128570589796973	0.0141467514721269	0.00589871352512982	0.013943239980662	0.00722676673266246	0.011008420909781	0.0129687361415734	0	0.0120994704086837	0.0102634458293964	0.0127646931108319	0.01384252382425	0.0117360749695179	0.00583090855773682	0.0223382002777793	0.0115155110460661	0.0147979080923728	0.00766640097562227	0.0163135366064218	0.00938466754258787	0.0207633118779424	0.00481658650695075	0.0135574878014542	0.0164113025234383	0.0257532530214455	0.0253967978189356	0.00838344207609026	0.00641011478226193	0.0134054484650471	0.0167922616766358	0.00895498701094018	0.00869996955440291	0.00855226960829563	0.00796726931067216	0.0202978583005761	0.0290358877639654	0.024289804655514	0.010446425059695	0.00577432498773598	0.01888681441524
A549_G2_2F_3	0.0186506936072061	0.0139945693116471	0.00543542713357834	0.0352846341081162	0.0117166229682747	0.00783523558613753	0.0296588510233632	0.00669211626762571	0.00751128165977285	0.0219610870287759	0.0112222076466265	0.00636627796813059	0.021913291739288	0.0073880341441954	0.0102369058625896	0.0243661992918277	0.0122391889277628	0.0116876044766804	0.0207956567491418	0.0264422971867966	0.0140735319313993	0.0315031859240865	0.028080487122976	0.0164882733967928	0.0261691436164005	0.0207636556064271	0.0159615791302288	0.0220853960253257	0.027014806641451	0.0157701424148265	0.0230448203618984	0.0294123513523094	0.0125286360568224	0.0149079954776162	0.0120517972385515	0.00646104631497174	0.0209106664638517	0.00894004926166399	0.0120575433376947	0.0337105141266998	0.0177885901523045	0.00414969981481242	0.0221236115281614	0.0247421229295917	0.00514187672676322	0.0158520167015139	0.0120248799450232	0.0118433858223088	0.00619441706099369	0.0129193557025799	0.0252312659953285	0.00961645641831325	0.00725397708703864	0.0202866905470277	0.0120994704086837	0	0.0198769700508014	0.0040671921057716	0.00453181725954802	0.0223019275203097	0.0074102680172859	0.0104699857523438	0.0139764369572776	0.016624969639714	0.0193790599960335	0.0283096183606965	0.0138350530194589	0.0328115073552298	0.0157056496454622	0.0251659655364067	0.0284641692793219	0.0371354629268276	0.0373788496270871	0.0188478739955716	0.00756746450610504	0.0241577501075934	0.0282595919203312	0.00730684710932966	0.02010590931265	0.0128006396578422	0.00565261772269841	0.0291473461538423	0.0407836372157513	0.012302473490818	0.0158660239448266	0.0142007539830907	0.0092809957812855
A549_G2_2G_1	0.014838515698031	0.0107764302759873	0.017399419350257	0.0154604381645427	0.0116158846430305	0.014613990836326	0.0107556163745008	0.0145898517253318	0.015461079225745	0.00321327790981215	0.0108074767983381	0.022425492219217	0.00888444446745493	0.0262450111051876	0.0282502829274625	0.00970820412850984	0.0105988066258712	0.0113180889353944	0.00931747774793677	0.0115056635955663	0.00625268223989419	0.0127701668954224	0.0111053357596133	0.013461676557292	0.00818359103361649	0.014457570869598	0.0195829811263605	0.00828807881133693	0.013939936035184	0.0129961472231356	0.00665704774624892	0.016195295196658	0.0146130866524955	0.00586584262614905	0.00808531132815045	0.0236537490029711	0.00573816802182252	0.0176437838297742	0.028973559493883	0.0146511577274842	0.00724344394405547	0.0224308969722286	0.0087279454341762	0.00818677325662789	0.0177384657485961	0.00897530255688043	0.0117113184022215	0.0141236748550545	0.0230144175211342	0.00799520433404162	0.00814088576983545	0.0107121579015341	0.0150807297817548	0.00557735703442196	0.0102634458293964	0.0198769700508014	0	0.020926858293987	0.0223875175270162	0.00371435870287248	0.012571510171467	0.0292889063199435	0.0119026411557109	0.0118551718973935	0.0091402498668436	0.0120202646698677	0.00886479875845033	0.0165892084977448	0.00942578237329787	0.0120192364640736	0.0123221987195377	0.0177861687114597	0.020419555688683	0.00278921511103432	0.0136150603723116	0.0092779127297765	0.0153975883278302	0.0143660096236502	0.00549731920683371	0.0157342801446928	0.014559828544839	0.0108243409598283	0.0222753937747917	0.0309832733878144	0.00655173296097666	0.0100134310046956	0.0278852276993906
A549_G2_2G_2	0.0215277356146148	0.0168472384726411	0.00465219418064575	0.0361050592021096	0.010984589984019	0.0111738007154783	0.0305811077513018	0.00738057756747155	0.00737480063497823	0.0227460694629867	0.0136803645756018	0.00493403447616349	0.0241912296185188	0.00865275642202349	0.00920389082908855	0.0265311098585095	0.0149345192266176	0.0144176295129768	0.0233550710088878	0.0263720176212732	0.0157389423272304	0.0325083115785874	0.0298410234129641	0.0152451115619353	0.0276018412286976	0.0201758884801677	0.0145201456983695	0.0243010268311526	0.0274027618594852	0.0145907770768718	0.0230526713388883	0.0292799445120193	0.0112148884050962	0.016140863385267	0.0134072000390458	0.00423827987880792	0.0228167353828626	0.00678677236155851	0.00897172239090827	0.034153211310167	0.0192616447525035	0.00704549267010736	0.0223976128665779	0.0259858562316305	0.00638123475397986	0.0180064993210604	0.0147894617434138	0.0146734192596976	0.00296243715757179	0.0147648616075321	0.0257198424963185	0.0115702973471289	0.0101352224017835	0.0221186275606349	0.0127646931108319	0.0040671921057716	0.020926858293987	0	0.00308351412456286	0.0229947897822049	0.0086557334551844	0.0118196694395191	0.0171018955250109	0.0192171740369181	0.0201276065442957	0.0286621903341629	0.0162186273613944	0.0333292938712948	0.0164960700996396	0.0247091037322921	0.0288853353594105	0.0376604528923779	0.0373392148241683	0.0197108369041563	0.00830230904370756	0.0237087320357773	0.0276625586116025	0.00992851619334973	0.0211859022872756	0.0107993855060049	0.00700255011652806	0.0304354869789117	0.0410601517568204	0.0136377554411054	0.0173711980169771	0.0135329621016952	0.00837261632913731
