	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_3	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_3	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_2D_2	0.0287011686798653	0.00528664534328667	0.0135915834973399	0.0227344780315551	0.0120059642161746	0.00737935061996043	0.025288866522034	0.00397380174091265	0.0109790387710026	0.0320657269203911	0.0140693618670663	0.0146666555397068	0.0347018390116292	0.018452097673128	0.020651662548742	0.0182355999384577	0.0220524965157059	0.031676923941787	0.0089826720953042	0.00621619567166381	0.0124693754912723	0.0118633155099886	0.00983339897097873	0.0115526082000156	0.00562319117167353	0.00747290003227118	0.0183813717630975	0.0105554021433265	0.0197610350284136	0.00395434919323695	0.0139148723030133	0.0103191942361509	0.0193578244920316	0.0189514335335686	0.0233165866961011	0.0274977148212882	0.0282673613522502	0.018405319454751	0.0182538095897746	0.0315798189539267	0.00786546693469223	0.00908903033960921	0.0288222722036871	0.0105282657438738	0.0110640147470611	0.0203009996343703	0	0.0148898993432441	0.0060322039921685	0.0139464452073136	0.0119151249231273	0.00677330027565024	0.0040346509379833	0.0193620981747122	0.0169674016612873	0.0278154315302481	0.0347370707812453	0.0208744548868473	0.0390174006682286	0.026034546851149	0.0130310595920806	0.0470797679549427	0.0200737970612375	0.0356148562545089	0.0187634845615045	0.0258330506663618	0.00687681706645424	0.030168123371884	0.0149390863980551	0.0114204298816528	0.0529329890368436	0.0198328518562633	0.0171203691698846	0.0397693711781842	0.0232027563574458	0.0181053486584643	0.0186318367791837	0.024266951853765	0.0257190689412736	0.0095698460280342
A549_G2_2D_3	0.0188571634145194	0.0138558366011454	0.0120316506294692	0.00801311657242997	0.0236090560500976	0.0202044182374657	0.0129785321043479	0.0179144332188867	0.0181626702522554	0.0234477145335919	0.0166554389349001	0.010117837912428	0.0229778328428669	0.0143140053931055	0.0185003698917552	0.016790805447543	0.0166122436327564	0.0194937340938044	0.0174209183756179	0.01188668490149	0.00393709487666344	0.0237672327945137	0.0174887362769156	0.0107497742780463	0.0203886728364869	0.0196479830974127	0.0133001423503649	0.0113758182197729	0.0110564625799018	0.0114825360843657	0.0255155148076699	0.00699454769024086	0.00907066979850907	0.0166484435691786	0.0100771936248201	0.0196201574596649	0.0134086866054298	0.0154963226433745	0.0112705245630391	0.0170745346060028	0.0221215911874038	0.0193912706688624	0.0157827907973826	0.0229144312675987	0.0187401096296978	0.00873474818546621	0.0148898993432441	0	0.0200633882598041	0.0136671452046693	0.00787708141060275	0.0145388796832407	0.0135685145076119	0.0166980555894126	0.00579060401803328	0.0129353250233272	0.0201740868895431	0.00993989869598916	0.0243334175241891	0.0284066852992316	0.011668143510205	0.0348025097900541	0.0164738044971006	0.0222811143350014	0.0181209279596706	0.011812255649147	0.0197471562800663	0.0162981372576619	0.0135970228412808	0.00999734480134311	0.0396510580063697	0.011029243032621	0.00547565937085662	0.0252098847129474	0.0118958181272529	0.0145495371117814	0.0114464491831129	0.0146262776022787	0.0246454716497267	0.00599671430518522
A549_G2_2E_1	0.034377996542269	0.00982746131791712	0.0195011678233533	0.0280276283317967	0.010155459919158	0.00948489259959744	0.0294058504216258	0.00529029272435848	0.00997993506711168	0.0378398167344535	0.0186096238212565	0.020260283936117	0.0405384612037005	0.0198207335618342	0.0233014811478308	0.022521092347277	0.0269898162581296	0.0371545376693412	0.0121075830904317	0.00923212208390868	0.017330502971748	0.0133191902496473	0.01279382456672	0.0167953810296801	0.00321809746156588	0.00331248556229138	0.0243194960672378	0.0126316772329704	0.0253155401012715	0.00974940603440619	0.00853523590885202	0.0144551923923902	0.0250361277774293	0.0204675620995572	0.0273413274939915	0.0328555764146417	0.0334047862377344	0.0226119347517899	0.0238760360435919	0.0369888506203698	0.00215072002727598	0.00663770287190269	0.0343642485501534	0.011663294004721	0.0103735011595847	0.0260636670206079	0.0060322039921685	0.0200633882598041	0	0.0160116642405384	0.0152346027551575	0.00798039737152637	0.0087832309967324	0.019998477119217	0.0226118860427656	0.0328209213517475	0.0401439248357221	0.0265179153695678	0.0441683435996671	0.0303739055881534	0.017234110405733	0.0529640629612498	0.0255065952159558	0.0413144107487086	0.0240526450480173	0.0314109587228097	0.00464934949140158	0.0345836420091789	0.0170977753877435	0.0146160978134404	0.0586103327862061	0.0254092061392874	0.022319609910945	0.0447476393208785	0.0283850457323702	0.0233289570795895	0.0245582697403539	0.0296212616851458	0.0304730944566999	0.0151489450722409
A549_G2_2E_2	0.0256362918777931	0.0115396471987965	0.0201158749086609	0.0201017866125431	0.0149395655300861	0.0198112620014689	0.0156881990774974	0.0143884898437673	0.00789282655861683	0.0307189862100265	0.0163025500802992	0.0146162523118181	0.0317120604562851	0.0129033084073147	0.0275133485313923	0.0146767213491091	0.017925044173016	0.0261989190560685	0.0135628969172111	0.0082487033376733	0.0098980768630711	0.0249564066895338	0.012844451775494	0.0199160206261112	0.016695179214522	0.015551272562067	0.0215979153629579	0.00691996520710512	0.0169744824330086	0.0121739816057732	0.0176844305624491	0.0125002227395597	0.0170552676069089	0.00515503027313372	0.0177688670827569	0.0238165017740527	0.0241341422344764	0.012696363015662	0.0169048181010196	0.0269974519657086	0.0179787971417668	0.0110212852820902	0.0240420751481712	0.020650078238977	0.0079700637018777	0.0184794114697095	0.0139464452073136	0.0136671452046693	0.0160116642405384	0	0.0105374492347149	0.00812195634096673	0.0161648983170848	0.0149170666199807	0.0152070481200879	0.0231951748665706	0.0300890670162578	0.0179385297796136	0.0327781329771446	0.0322006848571278	0.00799443875612227	0.0439108770323241	0.0207237614109391	0.0314913466023557	0.0223929452159126	0.0225860817593588	0.0132458278667541	0.0217066690773835	0.00114494562516686	0.00408561063373679	0.047792876843094	0.0171434717067753	0.0127345001508572	0.0325600660212587	0.0170804774511348	0.0170580618292609	0.0197202826382891	0.0194534120313377	0.0269538345762121	0.0138990611771218
A549_G2_2E_3	0.0261225830347136	0.0127210002310661	0.0165890598664653	0.0148537957029499	0.020188829785529	0.018973639123881	0.0161563338350431	0.0149844887444484	0.0126276123833872	0.0308639342034361	0.0193243776881693	0.0150748048667679	0.0306604844346444	0.00802547603603725	0.0172032341193119	0.0199902019558666	0.0217046724833267	0.026507251189312	0.0169975918046793	0.00737927328418587	0.00628198122942561	0.0230303867607852	0.0170814393016162	0.012650588987364	0.0166721152842916	0.0137797694605507	0.0196010755334979	0.00494066362222144	0.0175247759037947	0.0101498525978054	0.0189914523446251	0.00329881942716116	0.01613225134164	0.0135676688236074	0.0121816232731679	0.0261017936849542	0.0194842110852534	0.0185066199094449	0.017399323406305	0.0238596565146452	0.0172285989366299	0.0138753121622579	0.0230016199202823	0.0219188360074819	0.0141197674988716	0.016332780217573	0.0119151249231273	0.00787708141060275	0.0152346027551575	0.0105374492347149	0	0.00961390794555906	0.0112967785998036	0.00989808272380067	0.0129426997325713	0.0186533655030923	0.0268324722916342	0.0171280899172241	0.0303024951307237	0.0328334727457637	0.0129622060971736	0.0424594159376943	0.0220682775505549	0.0296820079495069	0.0230226489060668	0.0192487457152297	0.0154967906988668	0.0204445925471975	0.0107170686203238	0.00704072939169223	0.0468192196176942	0.0175695888621226	0.0115176034199178	0.0307915251879421	0.0180859779414569	0.0194654475879949	0.0182094634369909	0.0210796905273399	0.0297313642714703	0.00784646875718676
A549_G2_2F_1	0.0289996702063854	0.0070490522921665	0.0176552755944164	0.0224241043968308	0.0106780850904192	0.013238811290586	0.0218486540101359	0.0073779777036568	0.0047055997678603	0.0332787930549072	0.0156271540667978	0.0154935846213906	0.035149701179637	0.0141639620280347	0.0233704707681876	0.0173895838498521	0.0214548691926482	0.0308472173474742	0.0103153744745711	0.0027760079591467	0.0110528254527633	0.0181976716437097	0.0103318831527584	0.0158731563441889	0.00904625394537202	0.00771118059000395	0.0211880375155848	0.00571769564312747	0.0197433548052852	0.00710003504979559	0.0116471416243831	0.0100660725887938	0.0195006055955331	0.0127501285559909	0.0210138354661893	0.0274391289984621	0.0274351749402392	0.0166243764178757	0.0188207003386172	0.0308729196036176	0.0100253977517181	0.00486896388947606	0.0281776713865946	0.0149131520628436	0.00545140498030194	0.0206859588599648	0.00677330027565024	0.0145388796832407	0.00798039737152637	0.00812195634096673	0.00961390794555906	0	0.00963755584536022	0.0152157445754051	0.0170673626942886	0.026690036871598	0.0340504460429487	0.0208135898378586	0.0375943014481405	0.0302191607226217	0.0108030901400013	0.0476110494333823	0.021685983726915	0.0354345337833865	0.0216841946072657	0.0256468893178292	0.00630335757769962	0.0273391684498451	0.00917625090997242	0.00684970459827732	0.0525177960550872	0.0198668585719714	0.0158933672930157	0.0378794912542021	0.0217463198455007	0.0187222800151432	0.0204153287410243	0.0235454222258711	0.0276743635404615	0.0114328184738769
A549_G2_2F_2	0.0282955653325671	0.00807403767813742	0.0119270883073466	0.021009809161597	0.0160203425136528	0.00880711425889438	0.0253070430170961	0.00779472173734516	0.0141247050387872	0.0314665951153959	0.0156716805656684	0.0148774926198774	0.0336712216495494	0.0183583012185453	0.0169660050312185	0.0200222009972031	0.023004368322056	0.0312017822726889	0.0120137684289816	0.00813441747167982	0.0121537906281206	0.0119654621882318	0.0129437705417888	0.00801841720171344	0.00878705877608274	0.00943388187390359	0.0173076574753956	0.0116344795979282	0.0196811627070933	0.00506269182917354	0.0166205066750921	0.00882590404761211	0.0188257030589367	0.0210296776681856	0.0220699496613054	0.0277535895863302	0.0265942768783896	0.0201647414593576	0.0182232820371959	0.0301511466508905	0.0103025133418738	0.0125005773016763	0.0280040305044754	0.0128602996923349	0.0146021894789296	0.0193330605393866	0.0040346509379833	0.0135685145076119	0.0087832309967324	0.0161648983170848	0.0112967785998036	0.00963755584536022	0	0.0192202073581925	0.0161933933867236	0.0262484694172853	0.0332083222624448	0.0203235425975756	0.0377315562139831	0.0261309076633937	0.0148584526662028	0.0457729206996223	0.0203296306115431	0.0343934296865931	0.0188899825699565	0.0244212137989319	0.0107735575266928	0.0295897228410482	0.0170104398475753	0.0128960731909051	0.0517966246734491	0.0197072924334861	0.0168187119836861	0.0387235780096173	0.0231823051119089	0.0188388183014623	0.0178009332928669	0.0243699628047236	0.0264873727199008	0.0077671510911707
A549_G2_2F_3	0.0343435400081462	0.0209775822657918	0.026430299203798	0.0214860290350091	0.0250932875428808	0.0267194524260508	0.0196904462271101	0.0217995120620162	0.0154877436761234	0.0395475370410043	0.0283388714399314	0.0244887919013599	0.0382096896813586	0.00286648257676218	0.0205622540344917	0.0281301140401397	0.0299773045126644	0.0333004496206206	0.0249443650198941	0.0145179786622438	0.0154730184360462	0.0307452057590751	0.024860351698466	0.0214927982503394	0.0225093964381368	0.0172673251883497	0.0293603917007402	0.0103081070566105	0.0262577514408406	0.0189404730520187	0.019687638560408	0.0126292760288027	0.0248897227015192	0.0150649895368709	0.0149031296263837	0.0343733820757587	0.0244702583429067	0.0261538052133428	0.0265410982419166	0.0293824892390618	0.0215218470911817	0.0172770184109296	0.0298683567599403	0.0295166415218478	0.0178594256912397	0.0249582753680124	0.0193620981747122	0.0166980555894126	0.019998477119217	0.0149170666199807	0.00989808272380067	0.0152157445754051	0.0192202073581925	0	0.0218808478524116	0.0233151340886252	0.0319205117133689	0.0255839900408094	0.0341508170416387	0.042561463555351	0.0208616235098083	0.0492682187619818	0.031485482841638	0.0361441202401758	0.032734036481587	0.0262166969390629	0.0206430752761894	0.0233622322648885	0.0147883689625121	0.0137897500201014	0.0523293689243883	0.0263186588471644	0.0197276545561019	0.034137737147347	0.0253056171285425	0.028545272174915	0.0277196897261502	0.0289757206797732	0.0390440170066232	0.0176440610187213
A549_G2_2G_2	0.013356643098842	0.0143216390519447	0.0103337622413244	0.00844687011656608	0.024212759730492	0.0207227836412778	0.013021927240285	0.0192314848033388	0.0205690265910137	0.017932465866454	0.0135660653321745	0.00607559517521493	0.0183707237933399	0.0193149597469284	0.0231336600159179	0.0128972238045757	0.0114571962209318	0.0150670409974294	0.0166262586092369	0.0146972842129509	0.00700414388537785	0.0241728450926982	0.0165501357892198	0.013015913680436	0.0221641662713067	0.0229369897180672	0.00908874415358328	0.0151850259346977	0.00538605441623821	0.0130579335672896	0.0286029774839658	0.0119776269836322	0.00332863344794352	0.0181753803456144	0.0135935225412552	0.0139233404021956	0.0134111566416416	0.0119393339986592	0.00581272612633915	0.0152159086691407	0.0246558927372969	0.0218247954388495	0.0118901933129599	0.0226275045821056	0.0204271908183122	0.00365760442816284	0.0169674016612873	0.00579060401803328	0.0226118860427656	0.0152070481200879	0.0129426997325713	0.0170673626942886	0.0161933933867236	0.0218808478524116	0	0.0132897308071347	0.018415605059333	0.00445991808585164	0.0228434068462378	0.0244022001587132	0.0102587982833397	0.0307031889404467	0.0113116778281514	0.0187268207960831	0.013806850103049	0.00935757096353511	0.0214707816517911	0.0161870288519398	0.0150998519779848	0.0122559003136367	0.0360563748327126	0.00532701530900316	0.00335423241676017	0.0237660274587857	0.00764797778762297	0.0096971653532581	0.00642889851070586	0.00928225435629278	0.0195184549964223	0.00887844544404489
A549_G2_2G_3	0.0179187730468666	0.02639419685303	0.0218296103539351	0.00563895711658196	0.0357332046645564	0.0328433020768943	0.0108693620526507	0.0307624881242816	0.0294516688662247	0.0225887149833466	0.0267431620628069	0.0192610497180493	0.0176905961795969	0.0209098393804684	0.0249307871431475	0.0246330458335152	0.021530317669833	0.0144098463527461	0.0293542788957159	0.0242519078894899	0.0159266445970735	0.0360214065195062	0.0291933070636739	0.0214692825234517	0.0332903752720867	0.0320511066416527	0.0201606795514045	0.0223684541428692	0.0160225579414206	0.0243640411678642	0.0374196021028352	0.0188569724137386	0.0139447822349361	0.0237111314366639	0.00851283672406405	0.0208688387565512	0.00141640838951768	0.0228401171558488	0.0177730791336062	0.00647276300704994	0.0348839340569917	0.0314126311515693	0.0105226710536615	0.0353544364716327	0.0301214719290441	0.0122607584762137	0.0278154315302481	0.0129353250233272	0.0328209213517475	0.0231951748665706	0.0186533655030923	0.026690036871598	0.0262484694172853	0.0233151340886252	0.0132897308071347	0	0.00870433620690113	0.0131360516718074	0.0120859375965774	0.0360215014893097	0.0216885967961564	0.0267152466590441	0.0229964129261753	0.0139485283508329	0.026078342747117	0.00672038970563951	0.0323413154370388	0.00802105860747737	0.0225702362930483	0.0207770500416369	0.0296199178904694	0.0159107519257407	0.0128029797135431	0.0132340024513958	0.01274263970443	0.0219186569121427	0.0176550943053493	0.0160309000824339	0.030621931850599	0.0186559423951864
A549_G2_2H_3	0.0162536268606486	0.0326359150579486	0.0262433023683987	0.0124620697562686	0.0421136664126406	0.0387867151106921	0.0163765601805008	0.0374070817175477	0.0368514425505921	0.0196649806665693	0.0307772342372036	0.0235853971904249	0.0124906715098278	0.0294468630865228	0.0320211002094712	0.0280484274127888	0.0234880823597387	0.0113155309193502	0.0348797316048254	0.0316426339675435	0.0230757493496347	0.0416103883634491	0.0346618898957394	0.0276922655334636	0.0401725367904188	0.0397688939339522	0.0228769157262486	0.0302621064189029	0.0190004234012681	0.0310205766684585	0.0452363639016541	0.0267398785803316	0.0175250664636358	0.030421624192608	0.0170900034562061	0.0202682797680609	0.00776317044137732	0.026589446222692	0.0209637501685972	0.00323665091291549	0.0422097810923687	0.0388216126396879	0.00920619810365974	0.0408853251237214	0.0371464977102169	0.0158167992495457	0.0347370707812453	0.0201740868895431	0.0401439248357221	0.0300890670162578	0.0268324722916342	0.0340504460429487	0.0332083222624448	0.0319205117133689	0.018415605059333	0.00870433620690113	0	0.0162002736311722	0.00561695076275153	0.0373205210272494	0.0271928441557627	0.0186505699447182	0.0250012053074375	0.00712775197667261	0.0284854209796116	0.00915971969142581	0.0393217124897894	0.0118328105158322	0.0294275589123459	0.0279836596190961	0.0210251923205536	0.0188541568136978	0.01865183243061	0.00799089856021313	0.0155270838593548	0.0248592218200417	0.0205306461601815	0.017206628259786	0.0313147223403948	0.0254955535840171
A549_G2_3A_2	0.00900641890508271	0.0176111126617928	0.0127096654708335	0.00947053443394582	0.0270071938583226	0.0239173189572122	0.0130364292989648	0.0227392097237906	0.0239763366431726	0.0139904881044384	0.0145941933818539	0.00753682345476379	0.0143479503016739	0.0228907558740185	0.0269990870856027	0.0125833343961137	0.00919368768930284	0.0109220794907971	0.0190815611696608	0.0186462961352698	0.0110965332467945	0.0272114005927812	0.0188543054625748	0.0168576623826368	0.0258145245240758	0.0270402373015924	0.0092146726335075	0.0190822079953629	0.00302805072789505	0.0169252651942693	0.0324313789050324	0.0163974268208579	0.00157210357712221	0.0202806061590748	0.0156653633442223	0.00994014069737053	0.0130193256188212	0.0117086615452041	0.00487200045959789	0.0131244945954042	0.0285452262661021	0.0254285895137185	0.00829490884365818	0.0253005352122807	0.0235572827051633	0.00227108791637563	0.0208744548868473	0.00993989869598916	0.0265179153695678	0.0179385297796136	0.0171280899172241	0.0208135898378586	0.0203235425975756	0.0255839900408094	0.00445991808585164	0.0131360516718074	0.0162002736311722	0	0.0205349439438806	0.0239054311466483	0.012286469591438	0.0268432395090132	0.00998264587862546	0.0152083162611746	0.0135628903908558	0.00769821928969279	0.0249666540387166	0.0153888156347748	0.0176889720699663	0.0156532397599506	0.0322325174913144	0.00286915428106697	0.00598605463508511	0.0214327369763334	0.00481912856013839	0.00896861818795373	0.00600681048669921	0.0052931551420003	0.017702754864419	0.0132467191603701
A549_G2_3A_3	0.0200243202215437	0.0367804493247907	0.031404011782702	0.0169034866664317	0.0457052592207544	0.0434550689983258	0.0177124244187845	0.0415799540388317	0.0399206137016555	0.0235153258694521	0.0350042170909674	0.0279469891029984	0.0159147617950271	0.031722652313817	0.0363031796338844	0.031518588202745	0.0269051728150282	0.0139063346954773	0.0389606467056764	0.0353425452342141	0.0268955173777321	0.0465691034464958	0.0386141085215323	0.0326836843877359	0.0443650786137851	0.0436034805365186	0.027982892459882	0.0334642974927973	0.0231527259373066	0.0353188670721066	0.0485986320358841	0.0306912502346578	0.0219318547608264	0.0322696293393552	0.0194920038284938	0.0236144958781284	0.0116391006395326	0.0297688005807133	0.0253017866771718	0.00807023855920398	0.0462720999435683	0.0422272503058034	0.0130177978717051	0.0454154781925475	0.0402720513764931	0.0204995191067281	0.0390174006682286	0.0243334175241891	0.0441683435996671	0.0327781329771446	0.0303024951307237	0.0375943014481405	0.0377315562139831	0.0341508170416387	0.0228434068462378	0.0120859375965774	0.00561695076275153	0.0205349439438806	0	0.0421914016064412	0.0306719769685741	0.0194529356957793	0.0294214911570531	0.0102127808186136	0.033224388979755	0.0140570549512825	0.0431264127377161	0.0120902323237821	0.03197650254633	0.0311731282250562	0.0192520069467572	0.0230402818432219	0.0224795328197585	0.00286528620486548	0.0187762863047776	0.0289611432014477	0.025427470286676	0.0206766090072299	0.0354310239436525	0.029990696084017
A549_G2_3D_1	0.0232733894113809	0.0231823633768165	0.017549188235508	0.0312736687354167	0.0287798803770494	0.0215029241824099	0.0362067684248473	0.0255253204072824	0.0335672593956767	0.0213161380046753	0.0160544937495938	0.0196901537590579	0.0286673062169801	0.0405863394795622	0.0376961280138649	0.02031991372213	0.0207241065702007	0.030020456713474	0.0210012282665885	0.0292296593036711	0.0280759560504957	0.0209969024030217	0.0214885036296135	0.0248509145705234	0.0275572435132482	0.0330466246999404	0.0160899688673875	0.0330269204912858	0.0218809608530797	0.0243670126867428	0.0380224974916768	0.0305643248387188	0.0230760328284063	0.0364982880431879	0.0378331711473214	0.0216194387481579	0.0355353083037808	0.0230529398840148	0.0198817675013018	0.0349365686539577	0.0312243409923685	0.0326199716117334	0.0296635369317431	0.0203227868196152	0.0319461302190337	0.0240600143371971	0.026034546851149	0.0284066852992316	0.0303739055881534	0.0322006848571278	0.0328334727457637	0.0302191607226217	0.0261309076633937	0.042561463555351	0.0244022001587132	0.0360215014893097	0.0373205210272494	0.0239054311466483	0.0421914016064412	0	0.0246279343305235	0.0382942377398775	0.0145971186594483	0.03333582543486	0.0108267241856017	0.0298285630957877	0.0290565167036117	0.0392608524270814	0.0327567890799762	0.0303329594679072	0.0464542973693089	0.0218582784170539	0.0269213399315111	0.043538639527028	0.0273980344264498	0.0175400916982941	0.0185441522965244	0.0242285505483647	0.0105573405926901	0.0256031427779827
A549_G2_3D_2	0.0192187242525918	0.00847639685723745	0.014200245986488	0.0176759823625457	0.0153374306375278	0.0167875504068587	0.015998143256584	0.0133577224227413	0.0129454999151887	0.0237042089532877	0.00894880841869281	0.00733023138771295	0.0260373167925374	0.0185382993484361	0.0277705136704367	0.00736234200841253	0.010803235360401	0.0214229767543425	0.00933128869765681	0.00988783820389412	0.00842342750849387	0.0215715152509685	0.00859573461923428	0.0169530181954687	0.0165242431416733	0.0180582187438498	0.0145800371569727	0.0114173487225986	0.0104042859455497	0.0098601538344588	0.0218619696227452	0.0131280484686913	0.0111801121755378	0.0119324689298347	0.0189883444423085	0.0170108114590257	0.0222301003624267	0.00603892852189885	0.00975190256788657	0.0239949158447513	0.019229887034457	0.0145392541762202	0.0196261882530565	0.0171914723823571	0.0118705399810708	0.0131245292333801	0.0130310595920806	0.011668143510205	0.017234110405733	0.00799443875612227	0.0129622060971736	0.0108030901400013	0.0148584526662028	0.0208616235098083	0.0102587982833397	0.0216885967961564	0.0271928441557627	0.012286469591438	0.0306719769685741	0.0246279343305235	0	0.0385572187089475	0.0128134151729207	0.0270215957411256	0.0145997327753657	0.0188114624932181	0.0142998614972178	0.0215095205068148	0.00831240099449778	0.00714950646225713	0.043471324439914	0.010592454869497	0.00902383669632274	0.0308621621594668	0.0125796394507343	0.00914893416503963	0.0128483227897019	0.0135012341215818	0.0190527471011815	0.0113457757994132
A549_G2_3D_3	0.0198937607075352	0.0439979791875056	0.0353693707359412	0.0283595149028322	0.0531833319757856	0.0487779425055418	0.0320767544616377	0.0490171080601869	0.0506418875571471	0.0179925206822212	0.0385251573338821	0.0333383402647375	0.0126042812988974	0.0466277253788675	0.0467048702930002	0.0358434824728189	0.0301314711126818	0.0180486339407875	0.0447345645576619	0.0453570827899245	0.0372733785852095	0.0506492939347445	0.0445220161086821	0.0398229262714136	0.0520263870849857	0.0535229920625787	0.0300958279913909	0.0452952861561984	0.0284000814456652	0.043237996368618	0.059200799599107	0.0416848636474204	0.0282015665632821	0.0447661201545551	0.0349890524369935	0.023712664664415	0.0256009291091547	0.0355382293838834	0.0298209407983776	0.020313734656618	0.0549018545108823	0.0522381766959372	0.0200882119388625	0.0498841870259325	0.0501781304965238	0.027090674536958	0.0470797679549427	0.0348025097900541	0.0529640629612498	0.0439108770323241	0.0424594159376943	0.0476110494333823	0.0457729206996223	0.0492682187619818	0.0307031889404467	0.0267152466590441	0.0186505699447182	0.0268432395090132	0.0194529356957793	0.0382942377398775	0.0385572187089475	0	0.030495813871142	0.0131889652938633	0.0335653830783492	0.0233426203263943	0.051612190624838	0.0286618374748191	0.0433929772499106	0.0420886926407735	0.00911472050069442	0.0282443558423941	0.0320429025837235	0.0209236730462494	0.0268795375712976	0.0322047072681277	0.028851428986716	0.0253095445422881	0.0326195671116695	0.0387033500844476
A549_G2_3E_2	0.0113627818448244	0.0158824416267563	0.0109738265176494	0.0187472080492323	0.0240001634499266	0.0199741097874924	0.0217915473464928	0.0205791851385421	0.0248831026651909	0.0131496184062375	0.00828617018823851	0.00702058101478575	0.0184817253004054	0.0290417343895155	0.0312963088114679	0.00872062653708378	0.00703480767440604	0.0171487935139422	0.0151162630639179	0.0201724092099961	0.0161265553068452	0.022586428351925	0.0150172788556567	0.0184456722403872	0.0236627277210759	0.0271968908863743	0.00672242679739941	0.0225945539763934	0.00751379351761672	0.0167051504110261	0.0322970560035776	0.0206455708225179	0.0092715778237892	0.0242040768613679	0.0247763535918501	0.00930021812454483	0.0227513103777744	0.0104463000528306	0.00575938448686043	0.0222435866323105	0.0271836297829991	0.0253999613671893	0.016440994792783	0.0199732226454078	0.0235874098264162	0.0108493787919383	0.0200737970612375	0.0164738044971006	0.0255065952159558	0.0207237614109391	0.0220682775505549	0.021685983726915	0.0203296306115431	0.031485482841638	0.0113116778281514	0.0229964129261753	0.0250012053074375	0.00998264587862546	0.0294214911570531	0.0145971186594483	0.0128134151729207	0.030495813871142	0	0.0219114728616763	0.00464066236280969	0.017032820503421	0.0234250975422451	0.0250114637926413	0.0209190093015966	0.018941158974912	0.0372231921758263	0.00752937548143552	0.0133249370992493	0.0303531441845244	0.0128913886022955	0.00386047947988141	0.00643266989332892	0.00997392153995535	0.00823056827413503	0.0161236629680547
A549_G2_3E_3	0.0114155028744494	0.0327640050794331	0.0255289535025768	0.0156552464372797	0.0421015732656092	0.0385429383389095	0.0192280566328252	0.0378102756961213	0.0383407177575264	0.0136288816193643	0.0289152327492643	0.0225277160242951	0.00575587010256814	0.0334867404141034	0.0356876277717911	0.0259826755616673	0.0206502444600398	0.00724095436771043	0.0341766708489104	0.0331379875095618	0.0247650171640884	0.0411469400005151	0.033920573084754	0.028957315140131	0.0407942130302519	0.0414991350622965	0.020900367803386	0.0325799836037561	0.0174053867491509	0.031726041643049	0.0469988321105579	0.0292387762924065	0.0166811643063725	0.0322497207806598	0.0219525945815286	0.0157839688621997	0.0129630847975545	0.0250452424660885	0.0192475211166427	0.00758036575258851	0.0433492598309927	0.0401468332676867	0.00750362322030064	0.0400523276808024	0.0381558074351259	0.0153657932614103	0.0356148562545089	0.0222811143350014	0.0413144107487086	0.0314913466023557	0.0296820079495069	0.0354345337833865	0.0343934296865931	0.0361441202401758	0.0187268207960831	0.0139485283508329	0.00712775197667261	0.0152083162611746	0.0102127808186136	0.03333582543486	0.0270215957411256	0.0131889652938633	0.0219114728616763	0	0.0255514243104373	0.0105952279317268	0.0400395770735178	0.0161170831724137	0.0309204688748442	0.0295730490848347	0.0174727493629573	0.017251595823283	0.0195800957294833	0.0119365630997812	0.0148398518308732	0.0225161736155947	0.0187807006784692	0.0146553655846822	0.0268474567878944	0.0268781953422358
