	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_2	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_1	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_1	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_2B_2	0.00582360056777139	0.00166339874481201	0.00254805444957573	0.00235012490836848	0.00316770433934034	0.00271244158827589	0.000360801702675845	0.00151284714779834	1.84511509054891e-05	0.00821681028907885	0.00530179917489354	0.00586830777023286	0.00263709557700698	0.00928014542037186	0.00581703427765501	0.00993619987998234	0.00106526745137515	0.00622249764858242	0.00926265866810954	0.00253208685592208	0.0118819112584588	0.0165119406445464	0.00350343823322774	0.00237663187648853	0.00353478642376564	0.00254565240808527	0.012836185203807	0.00204387246533605	0.00886415967351853	0.00118233715879282	0.00942793609846082	0.0100800208340787	0.00320380513050883	0.00781639571215781	0.0103098482922519	0.00654740077552322	0.00900125423646788	0.00698516919978744	0.012282943106665	0.0110729090238187	0.00437925898703228	0.00501196191104506	0	0.0132001515881205	0.013798611845543	0.0010331910234455	0.00538862798057439	0.00895425531577034	0.013806637389378	0.00672069921050502	0.00549736461321607	0.00769611750694135	0.00402346518727808	0.00881167375093551	0.00513134033152355	0.00349672601153678	0.000602337800354564	0.0162973034272544	0.010533728998989	0.00219851951444125	0.00320670385677865	0.0125819810083978	0.00453641970545394	0.00223484657134506	0.00600776871237066	0.00447517340620197	0.0119774785522347	0.00899536239473789	0.00631132800306071	0.00132749374787181	0.00511023616636708	0.000394246379530092	0.00963717541135702	0.00357472370856339	0.01334732382015	0.00744098540274035	0.014455466035917	0.00163226904624128	0.00104811805246822	0.00547362101319281	0.0123213502404872	0.00854332181281813	0.00783725153574112	0.0124224646459842	0.00709600207046867	0.0201029924336244	0.000363475382474344
A549_G2_2B_3	0.00737677592935522	0.0115368536452036	0.0106522396099831	0.0108501605468349	0.0100326139821435	0.0104878593028263	0.0128393742439795	0.0147128815203216	0.0131817017162581	0.00498355527865115	0.00789857174410212	0.00733206907202192	0.0105632022183306	0.00392019611384187	0.00738334216701291	0.00326412095922592	0.0121349520710447	0.00697788118756992	0.00393768335649907	0.0157320284952968	0.00131832194917518	0.00331207299987863	0.0167032811560623	0.0108236547550434	0.016734625992394	0.0106546415495308	0.000363990711275751	0.0111563988604549	0.00433619266453908	0.0143823992208492	0.00377240116406489	0.00312029487089657	0.00999651447953962	0.00538397585236475	0.00289045876250956	0.00665297873421728	0.00419909473992065	0.0062152094706167	0.00091726716944374	0.00212736538274432	0.00882109507477894	0.00818840467520322	0.0132001515881205	0	0.000598503225222312	0.0142332651992598	0.00781174406473877	0.00424609483511314	0.0006065293704111	0.00647968020668332	0.00770300873104787	0.00550425553226768	0.0172232511047324	0.0220107978722427	0.00806902814612955	0.00970360354570359	0.0125978536802948	0.00309741397133112	0.00266656910249642	0.0110017590701793	0.00999361585612943	0.000618211087321872	0.00866393786021507	0.0109654336817002	0.00719260907185483	0.00872518282488306	0.00122274934162766	0.00420498673014003	0.00688905112703088	0.0118727406507076	0.00809013198780411	0.0128059317549953	0.00356315541513599	0.00962560834486629	0.000147182456827971	0.00575939026464135	0.00125540881873495	0.0115679817266891	0.0121521004716778	0.00772675205801991	0.000878857752248788	0.00465703762772956	0.00536311975773259	0.000777737262633093	0.00610437606952771	0.00690355942952185	0.0135636010324935
A549_G2_2C_1	0.00797526533797917	0.0121353238858896	0.0112507146190655	0.0114486345216117	0.0106310921080301	0.0110863351566708	0.0134378367798308	0.0153113315410397	0.0137801620917231	0.00558205198254269	0.00849705920123003	0.00793055864180187	0.0111616776865867	0.00451869518974397	0.00798183155187716	0.00386262123262398	0.012733418875014	0.00757637200073859	0.00453618239770922	0.0163304709958415	0.0019168245836883	0.00271357186854898	0.0173017160213607	0.011422128869424	0.0173330606036567	0.0112531165461676	0.000962493854915805	0.011754871197899	0.00493469087605007	0.0149808515722731	0.00437090052743156	0.00371879537972435	0.0105949927813599	0.00598247152461589	0.00348895962736714	0.00725147063560388	0.00479759324533626	0.00681370275906882	0.001515770069787	0.00272586725147507	0.00941957876463478	0.00878689099239767	0.013798611845543	0.000598503225222312	0	0.0148317185851613	0.00841023185555656	0.00484459324074809	8.02614193395629e-06	0.00707817266803463	0.00830149693471865	0.00610275087980784	0.0178216816941417	0.0226091828902601	0.0086675149376845	0.010302083251933	0.0131963177064183	0.00249891254968683	0.00326507029027653	0.011600232240043	0.0105920941720341	0.00121671413670868	0.00926242222048069	0.0115639070454347	0.00779109913834115	0.00932366692528437	0.00182125204623438	0.00480348522311027	0.00748754224270298	0.0124712089825136	0.00868861869597298	0.0134043944988759	0.00416165516785894	0.0102240884181317	0.000451320784068401	0.0063578849007974	0.000656905785918986	0.0121664517927339	0.0127505671745807	0.00832524017201523	0.0014773606741336	0.00525553511675372	0.00596161548558824	0.00137624023769866	0.00670286969470528	0.00630506631862281	0.0141620589312059
A549_G2_2C_2	0.00685677503944722	0.00269658790256182	0.00358124168029384	0.00338331262650293	0.00420088983473137	0.00374562838956817	0.00139399251664393	0.000479656427035465	0.0010516421663999	0.00924996986944972	0.00633497627037258	0.00690148200671233	0.00367028257791151	0.0103132968837262	0.00685020878374806	0.0109693458762942	0.00209845754459482	0.00725566996379602	0.0102958102723979	0.0014988974166701	0.012915038986751	0.0175450126191657	0.00247025082502087	0.00340981953120456	0.00250159909430484	0.00357883964491847	0.0138693028528593	0.00307706087372516	0.0098973144219917	0.000149146208730401	0.0104610863607785	0.0111131655851516	0.00423699051503743	0.00884955811020156	0.0113429910185625	0.00758057123790699	0.0100344079178387	0.00801833702899679	0.0133160666887739	0.0121060447203088	0.0054124401739181	0.00604514036733408	0.0010331910234455	0.0142332651992598	0.0148317185851613	0	0.00642180465496562	0.00998740936469176	0.0148397440348907	0.00775386864925498	0.00653054075150876	0.00872928072580585	0.00299027919193297	0.00777851148877467	0.00616451823569133	0.00452991045662126	0.00163552841358743	0.0173303783669184	0.0115668697117113	0.00323170758397526	0.00423988923236139	0.0136151014142612	0.00556960024481534	0.00326803455840741	0.00704094220464332	0.00550835420032747	0.0130106053042722	0.0100285161222837	0.00734449982029566	0.00236068346747737	0.00614341416899387	0.00142743716860408	0.0106703239428973	0.00460790789155383	0.0143804357682134	0.00847415032360419	0.0154885649016996	0.00266545825998952	0.00208130816814039	0.00650679726938585	0.0133544734186935	0.00957647899874873	0.00887041379025035	0.0134555867551449	0.00812916920814158	0.0211360093492241	0.000669715742096521
A549_G2_2C_3	0.000434978035020093	0.00372524260716049	0.00284058913838249	0.00303851847270639	0.00222093880385742	0.00267620204300384	0.00502783019658943	0.00690145253963263	0.00537017704358535	0.00282823219004561	8.68297960341877e-05	0.000479685843184104	0.00275154804883559	0.00389159489210366	0.00042841165646503	0.0045476687569171	0.00432337047216128	0.000833880823424567	0.00387410764758269	0.0079206714093168	0.00649344840292582	0.0111237043263778	0.00889199870446469	0.00301201154209113	0.00892334604907066	0.00284299117835071	0.007447761671881	0.00334477026251179	0.00347559778719703	0.00657094833558051	0.00403938978232039	0.00469149420891168	0.00218483793579652	0.00242780847735126	0.00492132903667443	0.00115878910216247	0.00361269601217846	0.00159656518078022	0.00689449630930131	0.00568441583959629	0.00100937851099144	0.000376670132125625	0.00538862798057439	0.00781174406473877	0.00841023185555656	0.00642180465496562	0	0.00356569582703385	0.00841825777885373	0.00133209046935888	0.00010873791857085	0.00230752766122354	0.00941201106851935	0.0142000293744155	0.000257290489967956	0.00189191622318213	0.00478629640679388	0.0109090546222135	0.00514521713732267	0.00319012359385965	0.00218193920306822	0.00719354662637172	0.000852216598019738	0.00315379661135457	0.000619148730255837	0.000913463375372857	0.00658901946187752	0.00360680401141401	0.000922712541677712	0.00406114586932288	0.000278394875404723	0.00499438585438618	0.00424863521717603	0.0018139182424041	0.00795892292814641	0.00205239022282219	0.009067117997328	0.00375637216548672	0.00434051974995704	8.49940329337905e-05	0.00693290501660006	0.00315475166849739	0.00244866475988804	0.007034023594334	0.00170740011916102	0.0147149934786876	0.00575209884416103
A549_G2_2D_1	0.00313071971625617	0.00729089993161055	0.00640625918668429	0.00660418586835622	0.00578661643409753	0.00624187420943889	0.00859346471034464	0.0104670457015412	0.00893580475494744	0.000737466578459181	0.00365252517491836	0.0030860120753291	0.00631721925405885	0.000325900852230849	0.00313728606957653	0.000981979219348667	0.00788901792578281	0.00273181822126202	0.000308413504075066	0.0114862378303342	0.00292777931091605	0.00755812630952453	0.0124575368478361	0.00657767929949355	0.0124888832343535	0.00640866119515223	0.0038821064741474	0.00691043333329353	9.00984809390297e-05	0.0101365495255658	0.000473696651301331	0.00112580581970248	0.00575051597398858	0.00113789124693354	0.00135564260305367	0.00240691066352002	4.70004247484251e-05	0.00196913508429495	0.00332883274687911	0.00211873695993396	0.00457506780571188	0.0039423638597563	0.00895425531577034	0.00424609483511314	0.00484459324074809	0.00998740936469176	0.00356569582703385	0	0.0048526193131698	0.00223360955875525	0.00345695843978252	0.00125817226190405	0.0129775329503822	0.0177653645440374	0.00382298492648256	0.005457597434359	0.00835193551742699	0.0073434710691488	0.00157953275104019	0.00675578888206157	0.00574761727387195	0.00362788747922797	0.00441790709992514	0.00671946241050322	0.00294654967419843	0.00447915341520745	0.00302335164681372	4.11083940627768e-05	0.00264298672984892	0.00762679777646634	0.00384408918965452	0.00856002101460991	0.000682943477505787	0.00537960025732229	0.0043932762164804	0.00151330998711987	0.00550149217926897	0.00732202900146036	0.00790616690545912	0.00348070221175263	0.00336724200731241	0.000410945986379913	0.00111703492574085	0.00346836206090383	0.00185830018643176	0.011149526922952	0.00931771856961784
A549_G2_2D_2	0.00798329128377638	0.0121433495667551	0.0112587403655653	0.0114566602538616	0.0106391178974949	0.0110943609148098	0.0134458623549072	0.0153193569447371	0.0137881876371735	0.00559007803072483	0.00850508511987717	0.00793858458986365	0.011169703439406	0.00452672127177907	0.00798985749734966	0.00387064733195334	0.0127414445086609	0.00758439796614963	0.00454420847924137	0.0163384962967566	0.0019248507183745	0.00270554574523489	0.0173097412180368	0.0114301546035998	0.0173410857968673	0.0112611422925021	0.000970519998160611	0.0117628969076212	0.00494271694569604	0.014988877007847	0.00437892661359587	0.00372682148247987	0.0106030185732472	0.00599049755822544	0.00349698573533921	0.00725949661622229	0.00480561931918292	0.006821728759111	0.00152379620874804	0.00273389337433309	0.00942760463100912	0.00879491689521679	0.013806637389378	0.0006065293704111	8.02614193395629e-06	0.0148397440348907	0.00841825777885373	0.0048526193131698	0	0.00708619865647777	0.00830952286375511	0.00611077690882133	0.0178297068324949	0.0226172074084133	0.00867554084709084	0.0103101090632114	0.0132043433019384	0.00249088642287171	0.00327309640298	0.0116082579612117	0.0106001199641253	0.00122474027832551	0.00927044809615195	0.011571932769275	0.00779912509332715	0.00933169279735066	0.00182927818205464	0.00481151129677149	0.00749556821234672	0.0124792346371421	0.00869664460423411	0.0134124200768112	0.00416968125963892	0.0102321142344901	0.000459346929772789	0.00636591091977693	0.000648879641062349	0.0121744774712125	0.0127585928068419	0.00833326609981079	0.00148538681344159	0.00526356117612425	0.00596964151996214	0.00138426637802121	0.00671089569948494	0.00629704029604374	0.0141700844427253
A549_G2_2D_3	0.000897112640812187	0.00505732308123732	0.0041726733237262	0.00437060190025104	0.0035530250917404	0.00400828682600574	0.00635990368333543	0.00823351278471548	0.00670224839230873	0.00149614395401288	0.00141892020032306	0.000852404842375459	0.00408363256154084	0.0025595096753675	0.000903679017466407	0.00321558599519373	0.00565544796323586	0.000498209865524627	0.00254202237163242	0.00925272286469813	0.00516137557162874	0.00979167097317874	0.0102240407395301	0.00434409507356769	0.0102553877631146	0.00417507535476742	0.00611569515547995	0.00467685243511536	0.00214351124781149	0.00790301119060092	0.00270730507923917	0.00335941204564251	0.00351692433354557	0.00109571941243201	0.00358924787471719	0.000173301473327449	0.00228060988861254	0.000264474934533729	0.00556242601622749	0.00435233839870097	0.00234146772918357	0.00170876026101217	0.00672069921050502	0.00647968020668332	0.00707817266803463	0.00775386864925498	0.00133209046935888	0.00223360955875525	0.00708619865647777	0	0.00122335262121231	0.000975438380317982	0.0107440476408014	0.0155320018293211	0.0015893807429445	0.00322400346120292	0.0061183713263349	0.00957701894799291	0.00381313700400902	0.00452220641271217	0.00351402560960331	0.00586147833508229	0.00218430608203762	0.00448587957827383	0.00071294197260578	0.00224555275894883	0.00525694722021929	0.00227471786958235	0.000409378127295213	0.00539322471527434	0.00161048510765963	0.00632645954323418	0.00291655128051226	0.0031460056888454	0.0066268601841475	0.000720300534145123	0.00773506436418964	0.00508845249374348	0.00567259714986203	0.00124709649205114	0.00560083497541683	0.00182266423312529	0.00111657573403989	0.0057019542236242	0.000375309988355687	0.0133830059940272	0.00708416765931193
A549_G2_2E_1	0.00032624012265094	0.0038339799065484	0.00294932669395656	0.00314725597688685	0.00232967649837967	0.0027849396387026	0.00513656699439929	0.00701018835545687	0.0054789136849381	0.00271949460322858	0.000195567714361532	0.000370947932452452	0.00286028562649456	0.00378285760787617	0.00031967374406979	0.00443893170775576	0.00443210755962181	0.000725142931011944	0.00376537035760453	0.00802940656145323	0.00638471226714082	0.0110149716576429	0.00900073313890982	0.0031207490533786	0.00903208045897014	0.00295172873334072	0.00733902610197347	0.00345350768042365	0.00336686037303729	0.0066796843470022	0.00393065254783495	0.00458275721618934	0.00229357563739827	0.00231907080168426	0.00481259213781878	0.00105005123612896	0.00350395863918665	0.00148782736482203	0.00678576040189788	0.00557567928480765	0.00111811638078988	0.000485408042733879	0.00549736461321607	0.00770300873104787	0.00830149693471865	0.00653054075150876	0.00010873791857085	0.00345695843978252	0.00830952286375511	0.00122335262121231	0	0.00219878996155028	0.00952074508449417	0.0143087584092044	0.000366028404565893	0.00200065397790254	0.004895033308794	0.010800321752685	0.00503648033428766	0.00329886105637611	0.00229067690521397	0.00708481089814463	0.00096095448115242	0.00326253408402778	0.000510410825337675	0.00102220125354475	0.00648028337925135	0.00349806663663741	0.000813974655530075	0.0041698830535333	0.000387132789186501	0.00510312266690575	0.00413989805628564	0.00192265601003241	0.00785018769315776	0.00194365247645907	0.00895838356456695	0.00386510945459616	0.00444925683088742	2.3743885031616e-05	0.00682416913179184	0.00304601416423142	0.00233992708854615	0.00692528776957806	0.00159866231843848	0.0146062647437115	0.00586083529885533
A549_G2_2E_2	0.00187255037180149	0.00603274963057733	0.00514810337989734	0.00534603122492756	0.00452845724024749	0.00498371746645404	0.00733532395417819	0.00920892168811993	0.00767766679219609	0.00052070587419447	0.00239435726699965	0.00182784262044004	0.00505906293678977	0.00158407285790822	0.00187911674150093	0.00224015039003291	0.00663087179469104	0.0014736479621342	0.00156658552636308	0.0102281244228024	0.00418594550239695	0.00881626568249601	0.0111994345333266	0.00531952449797577	0.0112307812939098	0.00515050540225245	0.00514026885910443	0.00565228056765109	0.00116807383292426	0.00887842229990313	0.00173186850604868	0.00238397675045004	0.0044923565947363	0.000120281083281721	0.0026138131077446	0.00114873977682201	0.00130517265594438	0.000710963518483522	0.00458699744787712	0.00337690567570366	0.00331690310433298	0.00268419686741086	0.00769611750694135	0.00550425553226768	0.00610275087980784	0.00872928072580585	0.00230752766122354	0.00125817226190405	0.00611077690882133	0.000975438380317982	0.00219878996155028	0	0.0117194369707771	0.0165073399409621	0.00256481754684818	0.004199436599031	0.00709379286184982	0.00860161214910045	0.002837702790471	0.00549763515636376	0.00448945787976668	0.00488605096578065	0.00315974179203804	0.00546130846280845	0.00168837988771989	0.00322098834071889	0.00428151749749486	0.00129928062876443	0.00138481628871308	0.00636864977275487	0.00258592187746089	0.00730187999193591	0.00194111508179657	0.00412143904880509	0.00565143619421588	0.000255137916993954	0.0067596460573733	0.006063878908548	0.00664802089925781	0.00222253380071693	0.00462540655723636	0.000847226448406679	0.000141137414127753	0.00472652620623264	0.000600128478971376	0.0124076310893444	0.00805958386332809
A549_G2_2E_3	0.00984697296167127	0.00568684857196989	0.00657149246757467	0.00637356578760293	0.007191132584407	0.00673587713405766	0.00438426431853547	0.0025106242233925	0.00404191621710835	0.0122401130511098	0.00932518432511102	0.00989167903072885	0.00666053226671538	0.013303411401258	0.00984040683749348	0.0139594413804949	0.00508872383207181	0.0102458597041152	0.0132859252828694	0.00149138448488639	0.0159050721585733	0.0205348619263253	0.000520029925254301	0.00640007237985322	0.000488681580855744	0.00656909046157502	0.0168593022141146	0.00606731752283391	0.0128874404705296	0.00284113349610777	0.0134511966835011	0.0141032567859929	0.00722723276811899	0.0118397113944629	0.0143330752416826	0.0105707540351169	0.0130245302111839	0.0110085100756199	0.0163060859110127	0.0150961048872001	0.00840266455861692	0.00903535377068964	0.00402346518727808	0.0172232511047324	0.0178216816941417	0.00299027919193297	0.00941201106851935	0.0129775329503822	0.0178297068324949	0.0107440476408014	0.00952074508449417	0.0117194369707771	0	0.00478827768661366	0.00915472946023908	0.00752014856542566	0.0046257984592066	0.0203202372982747	0.0145569470183931	0.00622196249983799	0.00723013144544856	0.0166051099900474	0.00855982199077421	0.00625828905883854	0.0100311363962437	0.00849857698161863	0.0160006351859952	0.0130186385779255	0.0103346876871789	0.00535094739763069	0.00913362578120593	0.00441770873568674	0.0136604282387985	0.00759814486229721	0.0173704161450194	0.0114643127355509	0.018478502029771	0.00565571924296554	0.00507157460401121	0.00949700205906698	0.016344491285241	0.0125666136622946	0.0118605665576634	0.0164456010360861	0.0111193397141715	0.0241256818650749	0.00365999196847867
A549_G2_2F_1	0.0146349710718591	0.0104750102820359	0.0113596249284355	0.0111617050531798	0.0119792427718265	0.0115240038292555	0.00917246362397434	0.00729886613610029	0.00883012431948938	0.0170279872064756	0.0141132065763243	0.0146796750244067	0.011448661617418	0.0180912235326448	0.0146284052578965	0.0187472131189296	0.00987690361561737	0.0150338386615843	0.0180737384687313	0.00627964387216859	0.0206927145902566	0.0253221397957436	0.00530830221356353	0.0111882107428372	0.00527695422419419	0.0113572230059088	0.0216468760434124	0.0108554670212698	0.0176752773740934	0.00762936887827627	0.0182389998568924	0.0188910194530032	0.0120153416126027	0.0166276077995599	0.019120823251038	0.0153587169462672	0.0178123590227541	0.0157964507331248	0.0210936999274859	0.0198838028080775	0.0131907269552262	0.0138233889837063	0.00881167375093551	0.0220107978722427	0.0226091828902601	0.00777851148877467	0.0142000293744155	0.0177653645440374	0.0226172074084133	0.0155320018293211	0.0143087584092044	0.0165073399409621	0.00478827768661366	0	0.0139427593732651	0.0123082463289681	0.00941399128650905	0.0251075338289093	0.0193446805584977	0.011010106875974	0.0120182401818779	0.0213927024266251	0.0133478777775053	0.0110464322184329	0.0148191257388533	0.0132866353554449	0.0207882709008517	0.0178064677387172	0.0151226622972871	0.01013911942685	0.0139216566351232	0.00920590715753553	0.0184482185889535	0.0123862396199534	0.0221579518295339	0.0162522294503699	0.0232659516718275	0.0104438819275661	0.00985975488546809	0.0142850164753075	0.0211321025487998	0.0173544692262022	0.0166484618188224	0.0212332050256717	0.0159072746223391	0.0289126222886226	0.00844820935135757
A549_G2_2G_1	0.000692268494096273	0.00346795344272531	0.00258329940076456	0.00278122884933242	0.00196364876086961	0.00241891221663437	0.0047705421702356	0.00664416676660079	0.00511288937457663	0.00308552178935405	0.000170460695005683	0.000736976297079679	0.00249425826253348	0.00414888373545627	0.000685702116463783	0.0048049570195833	0.00406608178676015	0.00109117122038498	0.00413139650524965	0.00766338716850744	0.00675073443154619	0.0113809819781448	0.00863471612549678	0.00275472190295392	0.00866606352700933	0.00258570144209978	0.00770504632582511	0.00308748083178715	0.00373288695358155	0.00631366211211752	0.00429667850247525	0.00494878233261185	0.00192754787738264	0.00268509830170118	0.00517861692961727	0.00141607942432302	0.0038699850759783	0.00185385536834683	0.00715178178254533	0.00594170288995119	0.000752088098720203	0.000119379647189404	0.00513134033152355	0.00806902814612955	0.0086675149376845	0.00616451823569133	0.000257290489967956	0.00382298492648256	0.00867554084709084	0.0015893807429445	0.000366028404565893	0.00256481754684818	0.00915472946023908	0.0139427593732651	0	0.00163462605002529	0.00452900814287694	0.0111663327571328	0.0054025047952723	0.00293283406347623	0.00192464914349192	0.00745083166441751	0.000594926160057638	0.0028965070582235	0.000876439164662841	0.000656172946877342	0.00684630536108136	0.00386409307970548	0.00118000292025997	0.00380385696480358	2.11043861817437e-05	0.0047370977943868	0.00450592375531166	0.0015566280417803	0.00821620677046906	0.00230968022866409	0.00932439989996875	0.00349908302415518	0.00408323107937437	0.000342284520557178	0.00719019043496624	0.00341204106004141	0.002705954573399	0.00729130886676549	0.00196469026643975	0.0149722616882436	0.00549481160246798
A549_G2_2G_2	0.00232689349602459	0.0018333315435349	0.000948674949530624	0.00114660488009226	0.000329023132152055	0.000784287404057782	0.003135925897377	0.00500956250285217	0.00347827495056916	0.00472013838089201	0.00180508654505924	0.00237160120988474	0.000859633611248749	0.00578349421534015	0.00232032713126276	0.00643956300219358	0.00243146219439355	0.00272579533574933	0.00576600709741997	0.00602879138452243	0.00838532382518069	0.0130155124525099	0.00700012970369225	0.00112009786619544	0.00703147742820733	0.000951076996386606	0.00933962581105524	0.00145285770935462	0.00536749999798269	0.0046790553935701	0.00593128801757637	0.00658338725535207	0.000292922195560306	0.0043197168166034	0.00681322010347528	0.00305070266504444	0.00550459729982771	0.00348847721426423	0.00878636715403012	0.00757629977082825	0.000882538383661049	0.0015152465210071	0.00349672601153678	0.00970360354570359	0.010302083251933	0.00452991045662126	0.00189191622318213	0.005457597434359	0.0103101090632114	0.00322400346120292	0.00200065397790254	0.004199436599031	0.00752014856542566	0.0123082463289681	0.00163462605002529	0	0.0028943906583829	0.0128008665651573	0.00703710620024285	0.00129821049810579	0.000290023457529111	0.00908541390283677	0.00103970029303097	0.00126188339330997	0.00251106378289384	0.000978453521493115	0.00848089381489522	0.00549870533932559	0.00281462681007105	0.00216923630330697	0.00161352168603536	0.00310248134917275	0.00614053185643724	7.79980873945616e-05	0.00985078046998453	0.00394430035860737	0.0109589599122114	0.00186446123340464	0.00244861156006305	0.0019769101300431	0.00882477541044752	0.00504665593004383	0.00434057299321248	0.00892589279067991	0.00359931171986001	0.0166067277558967	0.00386019942314103
A549_G2_2G_3	0.0052212701054757	0.00106106137193764	0.00194571784900231	0.00174778810224354	0.00256536850444732	0.00211010517280616	0.000241536118648786	0.00211518417111891	0.000583886651796009	0.00761448755857018	0.00469946739003289	0.00526597742733322	0.00203475907505284	0.00867782700008616	0.00521470379791584	0.00933388438663593	0.000462929770683428	0.00562016828521475	0.00866034017260879	0.00313442272758283	0.011279605643322	0.0159096656973209	0.00410577253522862	0.00177429509676851	0.00413712066744398	0.00194331580492251	0.0122338850862548	0.00144153537834099	0.00826183950309586	0.00178467444690813	0.00882561831972604	0.00947770600963375	0.00260146934590815	0.0072140714978691	0.00970753455704021	0.00594507236337958	0.00839893463375273	0.0063828421490195	0.0116806397496298	0.0104705990842053	0.00377692518307526	0.00440962944791473	0.000602337800354564	0.0125978536802948	0.0131963177064183	0.00163552841358743	0.00478629640679388	0.00835193551742699	0.0132043433019384	0.0061183713263349	0.004895033308794	0.00709379286184982	0.0046257984592066	0.00941399128650905	0.00452900814287694	0.0028943906583829	0	0.0156950268365081	0.00993141634885344	0.00159618256357804	0.0026043680762972	0.0119796793844928	0.00393408621664316	0.00163250965417267	0.00540543874799128	0.00387283979319975	0.0113751734683362	0.00839304276743917	0.00570899889475019	0.000725156180730239	0.00450790392872683	0.000208091440841265	0.00903485855863769	0.00297238847726824	0.0127450268235222	0.00683865986662493	0.0138531762266972	0.0010299316530877	0.000445780365548649	0.00487128964948068	0.0117190471036886	0.00794100034867616	0.00723492739684948	0.0118201620923326	0.00649367537889748	0.0195007481622886	0.000965813097789557
A549_G2_2H_1	0.0104740961695183	0.0146340621576614	0.0137494754637992	0.0139473904518963	0.0131298678321446	0.0135851000235034	0.0159365389605955	0.0178099758288833	0.0162788542218095	0.00808092048371575	0.010995880313006	0.0104293902809982	0.0136604407166103	0.00701757679861377	0.0104806622644666	0.00636150981819954	0.015232140996925	0.010075209898373	0.00703506380902218	0.0188290808182828	0.00441572889051311	0.000214659884103103	0.0198002910425885	0.0139208854624	0.0198316344699147	0.013751877331735	0.00346140316234539	0.0142536193697787	0.00743356762238834	0.0174795065859822	0.00686978378182932	0.00621768538162298	0.013093769348706	0.00848133451199655	0.00598785180823016	0.00975031405554258	0.00729647163183423	0.00931255328909063	0.00401467669499765	0.00522476592325493	0.0119183813684123	0.0112857064717362	0.0162973034272544	0.00309741397133112	0.00249891254968683	0.0173303783669184	0.0109090546222135	0.0073434710691488	0.00249088642287171	0.00957701894799291	0.010800321752685	0.00860161214910045	0.0203202372982747	0.0251075338289093	0.0111663327571328	0.0128008665651573	0.0156950268365081	0	0.00576396449400289	0.0140989843530998	0.013090870806989	0.00371562228606103	0.0117612280968226	0.0140626600773454	0.0102899332714631	0.0118224715321366	0.00432015693410995	0.00730236353987843	0.00998638167094856	0.014969938272938	0.0111874361037894	0.0159030976488807	0.00666054067848812	0.0127228734987745	0.00295023203856937	0.00885674243112146	0.001842007939893	0.0146651892416763	0.0152492888228727	0.0108240645440698	0.00397626750486901	0.00775440787992097	0.00846047876796454	0.00387514759579312	0.00920172196468126	0.00380617699959876	0.0166607395706874
