	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_2C_2	0.00267980068170518	0.0154682886135995	0.00612850959771834	0.00387143950199747	0.00737901301316937	0.0220351143673583	0.00352951915068836	0.0116446941261567	0.0154127731905673	0.0085956900080432	0.00579246566167081	0.0102144991377793	0.0083063661134716	0.00257493817877912	0.00710867623450011	0.0126836141172902	0.0050418810996215	0.0110357482009548	0.0114993126347934	0.00636311605469718	0.0204839480294061	0.00758524344880184	0.00899081857156264	0.0109190064187128	0.0095099543122399	0.0130390021961142	0.0140581711545866	0.0135245847765426	0.0054556222856226	0.00247393711955325	0.0206742184546531	0.00472944448882115	0.017659151414365	0.00629709757933866	0.024590187911146	0.0164277058618711	0.00316967140704977	0.030217716564788	0.0158214322792758	0.0142218477491682	0.0158962926915197	0.00205702128663953	0.00766927952324907	0.0064488694145132	0	0.0140399750362447	0.00569581640384552	0.0200403426588979	0.0242113671982764	0.0173988586507913	0.0192442404417943	0.0145841384285821	0.0198897462723814	0.0230839891505335	0.00659952489379436	0.00885611964732979	0.0134578112775818	0.00806396732282345	0.00973119206579932	0.0110061676533713	0.0162821498696642	0.0161482400410416	0.0146750221719973	0.0164667604816806	0.00922035938988165	0.00622509340536503	0.00243933670142869	0.00731823085039755	0.00543623323181241	0.0105806162689011	0.0117149393579752	0.00681114232729266	0.00849499079021703	0.00746655812153808	0.0495372515933491	0.0434631620847876	0.00880297932624854	0.0103267992948607	0.00992808935936388	0.0156444193406081	0.0174963358217552	0.00961524220637533	0.012662478175285	0.0210387033044346	0.0150428680583076
A549_G2_2C_3	0.0159727546914565	0.029147653348154	0.0182179190034032	0.0164796006265081	0.00681905613160835	0.00800122470691601	0.0148452906851122	0.00582969900550482	0.00258620529823769	0.0217311155866528	0.0191410590481192	0.00597695293646318	0.0223028436979562	0.0153786264812199	0.0199141291664018	0.0266642476842517	0.0179770522578514	0.0250698092777929	0.0255237519042873	0.0203008043867323	0.0340639345592236	0.0209273833191545	0.005279675720743	0.0241592431957323	0.00453415021994344	0.00584965539407374	0.000149047977465064	0.003841831445706	0.0116463736953043	0.0158043545782611	0.00807869303740857	0.0115714241741487	0.0314472897373116	0.0093336222115471	0.0384400441997173	0.0304427320861707	0.0108707181966656	0.0441921519744802	0.0288282986951598	0.0282564009568747	0.0297659305248382	0.0151433135579121	0.0109838112207945	0.0199139548121635	0.0140399750362447	0	0.0167199515432258	0.00748669703331032	0.0107004365845714	0.00435169532933534	0.00678434967430862	0.000777853991848132	0.00734063584096323	0.00941988814903686	0.00794579481581218	0.021923263828233	0.00271809988318781	0.0221021095129581	0.022416187807609	0.0045095227493284	0.0302433053125097	0.0299768673894179	0.0280920910960116	0.0304961333904108	0.0232476148026929	0.0180318673350194	0.0148762365221498	0.00868187628079126	0.00892034307988715	0.00482398965872575	0.00758116533791082	0.0077713627229516	0.00757984192749329	0.0101213025305933	0.063339902250276	0.0567345006485752	0.0228033883131151	0.0242982943827373	0.0041121680685427	0.0296657730689623	0.0312194607558294	0.0234875389049629	0.0257745769782341	0.0350076953641802	0.029073490611446
A549_G2_2D_2	0.00738616896633054	0.0129568807314252	0.00171867085369381	0.00219573962775512	0.0111495202737791	0.0244999835518108	0.00235914242642224	0.0124377672635235	0.0173058198338133	0.00542840994426148	0.00377379064349605	0.0113527119784371	0.00778923836631635	0.00317473204108426	0.00358824048007456	0.0114276058697076	0.00259405334939985	0.0109242150355364	0.0107527841468178	0.00600599351979381	0.017634717567075	0.00499466549948783	0.0114748573527685	0.00774229217856828	0.012586047873357	0.0136367394714788	0.0167848621644892	0.0148874853599098	0.00513437484801127	0.00357580498608059	0.0216986249127496	0.00515154246223605	0.0153527152410475	0.0074020822816989	0.0223086457183491	0.0151818484034659	0.00735626556345186	0.0283365352552096	0.0121594856461059	0.0137286508436743	0.0139137521745023	0.0072525479209016	0.00662242390262336	0.00445344703126937	0.00569581640384552	0.0167199515432258	0	0.0211075111193468	0.0256218887362731	0.0190513786727467	0.0203535258535553	0.0170558930488036	0.0209709551164225	0.0247029033506388	0.00883468272843998	0.00553901207004087	0.0169874770979149	0.00837899017132279	0.00577720243004061	0.0126367813025492	0.0146713019172652	0.0140172986460073	0.0116511430766732	0.0153982461235638	0.00884921400446673	0.0108522658621005	0.00326151919254388	0.00818022215630004	0.00805883827517947	0.0122213324799666	0.0116772555286745	0.00898861147490576	0.00944532993228588	0.00714109918804264	0.0469832535029965	0.0400541464389273	0.0082153480217621	0.00927455850941354	0.0129033301035466	0.0152515129819056	0.0182146077582568	0.0107948464778432	0.00920353598820151	0.0192930204229776	0.0145650297267668
A549_G2_2D_3	0.0223538536242745	0.0340475935812466	0.0227900556963095	0.0215432244937335	0.0136002656804523	0.00626764099638824	0.0197928875145153	0.00870727455487847	0.00507493916448746	0.026499091115628	0.0242513075068366	0.0099710407092468	0.0278886939026488	0.0207121942535668	0.0246366194875015	0.0321052939254388	0.0229775453332346	0.0308836153289453	0.0311313636426271	0.0258434327394379	0.0387149032121558	0.0258944440044975	0.0111877866049234	0.0288471353587616	0.0112320813360745	0.00747253014027081	0.00758008727411465	0.00651845375623974	0.0161038343575313	0.0212679058139808	0.000638423054632106	0.0163659328519621	0.0364328206681858	0.0141323701141025	0.0434035210970823	0.0359314027573579	0.0170145662075146	0.0493922757623901	0.0330981838195022	0.0340205863485571	0.0349171754517908	0.0215270830150339	0.0145244000099987	0.0250401121963157	0.0200403426588979	0.00748669703331032	0.0211075111193468	0	0.00459481864985048	0.00313514607643191	0.00079735416544733	0.00670922461074516	0.000153817966919278	0.00401025371157655	0.0134442280789752	0.0266317576485956	0.00998368201539693	0.0279215800522874	0.0268442657114701	0.00903512336586844	0.0355672085149486	0.0350571495036775	0.0327489562627481	0.0360628285987951	0.0289122972158946	0.0248989055967011	0.0201925393537977	0.0131680941122033	0.0146048663503978	0.00946157000284331	0.00952216365194854	0.0132332610117638	0.0118658847660798	0.0139705075332166	0.0680025629411559	0.0606599054441086	0.0283859680700894	0.0297728925545282	0.0107969477124243	0.0354998410822333	0.0375295105810551	0.0296507829992674	0.0302753888568284	0.0402807055185769	0.034861275789138
A549_G2_2E_1	0.0263955830282127	0.0385361255118556	0.0272903066762211	0.0259601262246155	0.0173758552346215	0.00502206315038452	0.0242183450092174	0.013187928882372	0.00882057328060236	0.0309876370016635	0.0286745063928362	0.0143658129313033	0.0322232607570322	0.0250689794145385	0.0291246824562615	0.0364878412741607	0.0274141257864558	0.0351649593717039	0.0354707346674746	0.0301806809769643	0.043243325132993	0.0303500338708617	0.0152351860007251	0.0333536405425111	0.0150009729183294	0.0120138963353303	0.0107454894161635	0.0108312817834674	0.0205704144046601	0.0255990106457817	0.00408296623700533	0.0207843726406083	0.0409123489821448	0.0185168144294275	0.0478954744775336	0.0403114409113684	0.0211079808087089	0.0538498061825325	0.03765654108722	0.0383244618797828	0.0393656560106566	0.0255631747084459	0.0190714204795004	0.0294639693734392	0.0242113671982764	0.0107004365845714	0.0256218887362731	0.00459481864985048	0	0.00681410692173246	0.00529818248600391	0.00998794266896601	0.00471527202658604	0.00138488013253522	0.0176682670472583	0.031129016668363	0.0126743378443495	0.0321917171865052	0.0313759286782474	0.0132863861024765	0.0399831595754217	0.039518529416663	0.0372679723636383	0.0404241545365949	0.0332298118374319	0.0286843702306017	0.0245491576033117	0.0175851120104023	0.0188046708678959	0.0137194822885442	0.0141003778432505	0.0174613000692038	0.0162824277994875	0.0184830727652665	0.0725427648110163	0.0652442135935375	0.032723145760669	0.0341410704793242	0.0145584314698126	0.0397861556361429	0.0416451326095357	0.0338101031774586	0.0348074531407819	0.0447148142101356	0.0391601116499911
A549_G2_2E_2	0.0195963644881969	0.0318879028618666	0.0206842487794298	0.0192449275021808	0.0106533989446381	0.00598145415381088	0.0175166946811398	0.00669880860584009	0.00203893118831749	0.0243508503470441	0.0219595753983813	0.00770262356061933	0.0254434304804642	0.0183089533324843	0.0224915217864867	0.0297316913062779	0.0207156609085753	0.0283655934963566	0.0286914140908856	0.0234035533632534	0.0366680599171532	0.0236675321816857	0.00842340505177405	0.026743997399835	0.00827130353537329	0.00577453521276153	0.00444522789116567	0.00416670558532106	0.0139391566295047	0.0188238702926574	0.00373034750746004	0.0140891165773054	0.034248529610289	0.0118004288550978	0.0412467131937641	0.0335519602680317	0.0142969884114326	0.0471536889598981	0.0311783042078905	0.0315308904481483	0.0326639724779475	0.0187644583849255	0.0126452663601827	0.0227482664915956	0.0173988586507913	0.00435169532933534	0.0190513786727467	0.00313514607643191	0.00681410692173246	0	0.00245251182735896	0.00357437061354599	0.0029896104991205	0.00572004312241816	0.0108679586105647	0.0245068188323136	0.0068804883161717	0.0253902817819227	0.0248269719449192	0.00651860071734862	0.0332498272295765	0.0328317058743037	0.0306775536883821	0.0336538997635198	0.0264423556569497	0.0219815636471713	0.0177900249163189	0.0109096043848709	0.0119973199579216	0.00695101799154298	0.00796288219573824	0.0106625401433458	0.00961945104168561	0.0119612420238946	0.0660019756330738	0.0589486303370934	0.0259442054306484	0.0273774627973764	0.007829907758913	0.0329875583186801	0.034840776403938	0.0269992548760184	0.0282518322465399	0.0379957378758756	0.0323649276051423
A549_G2_2E_3	0.0215567400215104	0.0332878639991543	0.0220318914774583	0.0207666339068444	0.0128147343304192	0.00641762333214071	0.0190172892484766	0.00793812748803941	0.00432407939648822	0.0257382716138756	0.0234762938850808	0.00918661544991044	0.0271029714791368	0.0199274751317406	0.0238753559813676	0.0313255291346013	0.022204613729275	0.0300938862784094	0.0303465480098863	0.0250576632787002	0.0379686498498539	0.0251257534876666	0.0103916779008643	0.0280918748587786	0.0104498358214554	0.00672499534252718	0.00688380530256454	0.00572342875006887	0.0153352358498459	0.0204807377167699	0.00143495800711992	0.0155881816193918	0.0356710819444161	0.0133489047480657	0.0426459006419975	0.0351517877327363	0.016217315299395	0.0486270346484104	0.0323656584031674	0.0332329073350279	0.0341483633976074	0.0207300112107881	0.0137826550237627	0.0242653532239158	0.0192442404417943	0.00678434967430862	0.0203535258535553	0.00079735416544733	0.00529818248600391	0.00245251182735896	0	0.0060067638133088	0.00064572005311515	0.0045896625574134	0.0126486164528379	0.0258733804338841	0.00933243761875256	0.0271307501690811	0.026097691529215	0.00823905108464913	0.0347926947135992	0.0342910253058028	0.0319984044814041	0.0352809580216719	0.0281251544215248	0.0241079659105699	0.0194076848417301	0.0123888293692809	0.0138087571392288	0.00866590921186839	0.00880268828120847	0.0124377360820682	0.0110858633960001	0.0132140389828493	0.0672660680204359	0.0599615087974857	0.027600569515544	0.0289910324497381	0.0100159524501012	0.0347109608943933	0.0367334514907693	0.0288552248333517	0.029529465985676	0.0395098346991194	0.0340732830034825
A549_G2_2F_1	0.0165792802112983	0.0295883096456773	0.0185858214408782	0.0169038761838163	0.00744872058781732	0.00751670061403739	0.0152445199152316	0.00573192170550225	0.00184878486142472	0.0221378632393049	0.0195829932810839	0.00607086142723346	0.0228161946323955	0.015834200558834	0.0203086883372977	0.0271676446600997	0.0183998758911337	0.0256180283506136	0.0260462912230008	0.0208034493768592	0.0344822059446847	0.0213569172615933	0.00570619404429288	0.0245630541412272	0.00511570233216649	0.00556828083240078	0.000881114540494751	0.00350329010220115	0.0119493165971936	0.0162800667740078	0.00730239197923624	0.0119217678884282	0.0319020090785141	0.00965462373947452	0.0389005077806319	0.0309576808380489	0.0114194992340221	0.0446853308279345	0.02919222476631	0.0288029407152337	0.030238343337303	0.015747897075923	0.0111501031346732	0.0203607068472841	0.0145841384285821	0.000777853991848132	0.0170558930488036	0.00670922461074516	0.00998794266896601	0.00357437061354599	0.0060067638133088	0	0.00656301815853953	0.00872622016580338	0.00835635393486531	0.0223231116217476	0.00343688496355371	0.0226456395383042	0.0227825274013562	0.00461340736017986	0.0307376429956715	0.0304409127635953	0.0285011760828887	0.031020818677009	0.0237732414875881	0.0187129446238716	0.0153266998828359	0.00894258557215003	0.00937651614943057	0.0049719629512716	0.00744121617923993	0.00817259098135874	0.00778222043186313	0.0103157279590997	0.0637813068917138	0.0570896357414894	0.0233174273973103	0.0248015589949914	0.00468124410153911	0.0302228601062716	0.0318382571108084	0.0240789310071915	0.0261594827857831	0.0355016471825932	0.0296240467702319
A549_G2_2F_2	0.0222015750907966	0.0339095586593371	0.0226523850097307	0.0214002155127723	0.0134464790549633	0.00626574931418948	0.0196501716445304	0.00856617979355357	0.00492325101274063	0.0263607176985436	0.0241087974705552	0.00982537666163886	0.0277426930917537	0.0205665374068696	0.0244981086945759	0.0319613060891821	0.0228356587430257	0.0307361065426361	0.0309856799230947	0.0256974156407811	0.0385805395278837	0.0257538265471637	0.011034737279425	0.0287103082456593	0.0110783738120526	0.00733701843707051	0.00743479254718732	0.00636854090540957	0.0159631457383855	0.0211213815291156	0.000791807037077156	0.0162225205603428	0.0362942285417403	0.0139870961588086	0.0432660875376817	0.035787461140029	0.0168625651377842	0.049252685244149	0.032967357921678	0.0338738604027519	0.0347765492475486	0.0213747054731841	0.0143908919909116	0.0248976833151725	0.0198897462723814	0.00734063584096323	0.0209709551164225	0.000153817966919278	0.00471527202658604	0.0029896104991205	0.00064572005311515	0.00656301815853953	0	0.00409854499416341	0.0132939919825895	0.026494061964047	0.00984473143261888	0.0277736319688018	0.0267097497028933	0.00888459406160791	0.0354248736113929	0.0349173052652672	0.0326134232087758	0.0359181446486024	0.0287657817645654	0.0247451969458708	0.0200468339657064	0.0130241636182588	0.014454297043507	0.00931130672767719	0.00939378462992145	0.013083078719137	0.0117216910577426	0.0138331286344735	0.0678707676199775	0.0605376359816562	0.0282400817943843	0.0296282173089653	0.010643285336946	0.0353526510558268	0.0373787395589981	0.0295004812551706	0.0301410723486311	0.0401394718755775	0.0347144289182234
A549_G2_2F_3	0.0252190203088004	0.0375783646055009	0.0263538171704172	0.0249555940968891	0.0161515001313874	0.00380287909933468	0.0232229301250696	0.0122770468367977	0.00767266163302088	0.0300353204690094	0.0276705693697181	0.0133841222434855	0.031159669180959	0.0240276567206148	0.0281738459733066	0.0354489679136251	0.0264217389082986	0.0340711479831788	0.0344069181680785	0.0291207944249765	0.0423285903864122	0.0293690342007769	0.0140950795193547	0.0324176785746799	0.0137864970840563	0.0111749765397389	0.00945756825330556	0.00983637280289778	0.0196151754632291	0.0245423051284416	0.00364310016572855	0.0197917108203117	0.0399448252912466	0.0175088158060894	0.0469378239362188	0.0392685888310898	0.0199595608872241	0.0528591656129036	0.0367894476146279	0.0372395729544116	0.0383719503267066	0.0243862390307495	0.0182072893717917	0.0284595397398722	0.0230839891505335	0.00941988814903686	0.0247029033506388	0.00401025371157655	0.00138488013253522	0.00572004312241816	0.0045896625574134	0.00872622016580338	0.00409854499416341	0	0.0165815063124244	0.0301852175112864	0.0113218968217426	0.0310952639090699	0.0304714746860086	0.0122370457359455	0.0389645195706803	0.0385354488823083	0.0363437722160313	0.0393697548671264	0.0321560316267141	0.0274370293996899	0.0235086989296117	0.0166018868462865	0.0177033598749853	0.0126697479456731	0.0133118170839209	0.0163771305754419	0.015304489774671	0.017577603901841	0.071647350565302	0.0644648943052806	0.0316605075805154	0.0330951275357159	0.0133448965238293	0.038691527862555	0.0404786196904898	0.0326651179398559	0.0339010766524667	0.0437074508830657	0.0380721203439156
A549_G2_2G_1	0.00900551823022393	0.0212360582713064	0.0102845974915258	0.00854806322500662	0.0031045811239002	0.0158699713452931	0.0068998848581336	0.00516863742897705	0.00892823747943387	0.0137889527380661	0.011231914425825	0.00369861966754143	0.0145854354635198	0.00750016830721554	0.0119691850330943	0.0188983523095216	0.01004430411687	0.0175018580844855	0.0178327358829237	0.0125497841821372	0.0261311301481632	0.0130017307860146	0.00266636167602295	0.0162166237832833	0.00378583989179004	0.00656668218734226	0.00799915997889252	0.00692650872141755	0.00395603506208906	0.00798041325981254	0.0140773774694836	0.00370115627551234	0.0235568731799437	0.0017676935632639	0.0305598633218112	0.022711277525371	0.00369301177546128	0.0363844455074735	0.0208933469122697	0.0206661479349426	0.0219104889601012	0.00819682582307218	0.00434455565143459	0.0120123250240978	0.00659952489379436	0.00794579481581218	0.00883468272843998	0.0134442280789752	0.0176682670472583	0.0108679586105647	0.0126486164528379	0.00835635393486531	0.0132939919825895	0.0165815063124244	0	0.0139791727327287	0.0082126734615624	0.014527198914983	0.0144812544847043	0.00441056914317487	0.0224442790582242	0.0221036923260174	0.020152450610642	0.0228018670433416	0.0155783837819532	0.011947993286496	0.00698729420469243	0.00192899596241795	0.00116965039113335	0.0039829138287487	0.00567268282515522	0.000212074808366971	0.00235576122909912	0.00344777237246192	0.0554393209355279	0.0488087230219127	0.0150868301203694	0.0165367857155067	0.00407691045658549	0.0221251627945436	0.0240945140925444	0.0162095957168251	0.0178310281798461	0.0272043998955914	0.0215007003670064
A549_G2_2G_2	0.00888525718221082	0.00742045032114796	0.00384275977521296	0.00547942234078715	0.0158154602247601	0.0298206659781997	0.00708055255424384	0.0179452243959005	0.0227086743728002	0.000296399752752842	0.00306621234496808	0.0168082811206447	0.00406004950102821	0.00671066659670456	0.00201937823194082	0.00624381252351576	0.00399727957933749	0.006569204644526	0.00595376439005026	0.00380546954442219	0.0121794515049411	0.0013838179133988	0.0166445369698472	0.00224303676853786	0.0175873168196124	0.019164987659177	0.0219744630816911	0.0203545294220963	0.0105730314892175	0.00647653096075424	0.0272263188537108	0.0104461631987936	0.00981432266572992	0.0127423881088448	0.0167808467186084	0.00982389646259571	0.0116229961930434	0.0227991291077608	0.00701906226607647	0.00877911903995368	0.00840156395750439	0.00928058069258042	0.0121610448512476	0.00249965317256884	0.00885611964732979	0.021923263828233	0.00553901207004087	0.0266317576485956	0.031129016668363	0.0245068188323136	0.0258733804338841	0.0223231116217476	0.026494061964047	0.0301852175112864	0.0139791727327287	0	0.021871319964858	0.00519668312239645	0.00120512809533459	0.01803449054136	0.00922000726467374	0.00848754722495196	0.00618565437029115	0.010096275997902	0.00480729842502056	0.0111492045573351	0.00716590629562768	0.0135998990646114	0.0130377006001888	0.0176101794592729	0.0172157084822535	0.0141568187990691	0.0148894491605604	0.0126635939681327	0.0415364451591354	0.0348876246263569	0.00421342266259102	0.00452080993788314	0.01794846888085	0.0102615419034347	0.0137202816226875	0.00758364970327525	0.00388188822329312	0.0137744241930352	0.00956895101130153
A549_G2_2G_3	0.0150293567711409	0.028872712533395	0.0183378701158819	0.0163953343837587	0.0060994838480011	0.00910484662817178	0.0148958495860907	0.00775911777930953	0.00528475079779634	0.0216525916253641	0.0189428942567417	0.00744156402268677	0.021751885513281	0.015179848428099	0.0199050774069313	0.0261267208308174	0.0178756885088673	0.0243314484402153	0.0249049138561934	0.0198191212689096	0.0338605457561336	0.0207616384582965	0.00575132269636044	0.0240714971042405	0.00442702539982957	0.00812693160106195	0.00258328273539446	0.00629109867678969	0.0121539713168559	0.0155084037599915	0.0105413873409639	0.0119029015839206	0.0311004515087429	0.00986617744481151	0.0380418877905893	0.0298314751106295	0.0103577982278174	0.0436344843247227	0.0288708119048222	0.0275069501512119	0.0293500190516374	0.0142246364266643	0.011980739513568	0.0196857528372622	0.0134578112775818	0.00271809988318781	0.0169874770979149	0.00998368201539693	0.0126743378443495	0.0068804883161717	0.00933243761875256	0.00343688496355371	0.00984473143261888	0.0113218968217426	0.0082126734615624	0.021871319964858	0	0.0214095314411058	0.0224950524450766	0.00609538801971397	0.0297271921255611	0.0295966063125146	0.0279557660718452	0.0298393239082243	0.0226310420235019	0.0166178991264519	0.0147098002236921	0.00946188596219157	0.00893335825386609	0.00625939755288562	0.00951976117292009	0.00808832923394673	0.00861540035648475	0.0110575834754625	0.0629755509028108	0.0567313060336321	0.0222448691071514	0.0237776122649895	0.00416920419617452	0.0288579469072602	0.0300885888748705	0.0225434227480985	0.0257520479801397	0.0344732095348113	0.0283003716521602
A549_G2_2H_1	0.00651804553431088	0.00825812957801476	0.00693597756950025	0.00683600997491191	0.0153932172925237	0.0300935262006917	0.00849834941696778	0.0193242521020664	0.0234290311571299	0.00495964682919503	0.00463594879108011	0.0179716486506405	0.00120294784003279	0.00731197864413103	0.0055942565188366	0.00485512481116133	0.0057966617770349	0.0029779298051332	0.00352612457811506	0.00237607098916594	0.0131933947927403	0.00427968052363706	0.0170232901023057	0.00566821840676168	0.0175709612523307	0.0206797365543848	0.0221191185543531	0.0214164225143167	0.0121806304447419	0.00670181799031367	0.0285483666570297	0.0117268361876594	0.0101149499794408	0.0138391674403194	0.0168139192719516	0.00843181891538051	0.0112327101117976	0.0222430492916322	0.00985360778479585	0.00615952710334346	0.00824786923732237	0.00726025872048591	0.0142526563218988	0.00409810315197747	0.00806396732282345	0.0221021095129581	0.00837899017132279	0.0279215800522874	0.0321917171865052	0.0253902817819227	0.0271307501690811	0.0226456395383042	0.0277736319688018	0.0310952639090699	0.014527198914983	0.00519668312239645	0.0214095314411058	0	0.00635423166621256	0.0189212271246539	0.00841644143010181	0.00857977444566302	0.00809821887227855	0.00843265840136503	0.00134922272866397	0.00714549840280428	0.00781915808443038	0.0148416535424982	0.0133956548722398	0.0184894070673098	0.019051243163274	0.0147343439362437	0.0161207889472914	0.0144414626372322	0.0417044858367936	0.0361569649015923	0.00136070213501435	0.00272568498457057	0.0179906984675363	0.00760040355963512	0.00994978716308203	0.00251213228738349	0.00712746901328881	0.0131071327231932	0.00698513711901126
A549_G2_2H_2	0.00995931082182837	0.00735981309960178	0.0041991207998095	0.00614348289785193	0.0164866537527904	0.0302513825836757	0.00760964443876265	0.0182011240822609	0.0230776087419651	0.00148984273316447	0.00401911651649933	0.0171293990154145	0.00519191521875563	0.00744157572535079	0.00264192265634086	0.00680411869807587	0.00473144792988457	0.00748243597280464	0.00673346984595137	0.00500354705685448	0.0118763483549457	0.00252986068380925	0.0171443087250297	0.00219111539346803	0.0181585277023035	0.0193748897548613	0.0224742454969019	0.0206629456106	0.0109056398854113	0.00729278220013438	0.0274280648596501	0.0108631087158034	0.00976181011542306	0.0131448220300083	0.0166272247703956	0.0101627023194537	0.0123570326286851	0.0227212587330018	0.00641400720872012	0.00941475671700293	0.00852665258115023	0.010308980696641	0.0123245109141543	0.00357293627271822	0.00973119206579932	0.022416187807609	0.00577720243004061	0.0268442657114701	0.0313759286782474	0.0248269719449192	0.026097691529215	0.0227825274013562	0.0267097497028933	0.0304714746860086	0.0144812544847043	0.00120512809533459	0.0224950524450766	0.00635423166621256	0	0.0184058935151693	0.00945396230871024	0.00854865882750937	0.00592126248217599	0.0104835498019479	0.00585718100684869	0.0123297113446786	0.00785924888024322	0.0139511288215702	0.0135971953498333	0.0179879850780082	0.017364912460601	0.0146495035050855	0.0152211535060737	0.0128997847200863	0.0412170396064867	0.0343395542303641	0.00529612758027924	0.00538178981666139	0.0185039466887606	0.0108517510109625	0.0144728327084636	0.00869033071159649	0.00343322098556417	0.0138351824625555	0.0101666941905029
A549_G2_2H_3	0.0133526880014289	0.0253942995321726	0.0142323739534663	0.0127316402169662	0.00517576412935823	0.0118853395917865	0.0110099803115688	0.00180766568612659	0.00467586844912248	0.0178698622227976	0.0154453998188168	0.00146800230397043	0.0189407747185251	0.0117931410351019	0.0160158620859237	0.0232179069348295	0.0142073922692655	0.0218920571662837	0.0221893875938969	0.0168980672275426	0.0302093684880466	0.0171637564984768	0.00240402237491026	0.0202759514440796	0.00327195712754585	0.00279311545284316	0.00461996825988121	0.0025204657422787	0.007502688947124	0.012315550763668	0.00966912125485637	0.00759297825131101	0.0277475150550262	0.00529724427118222	0.0347499251835789	0.0270403533770054	0.00800694567465435	0.0406433237830016	0.0247938975144337	0.0250469985986625	0.0261515503538615	0.0125314952981498	0.00654077023026685	0.016233723885759	0.0110061676533713	0.0045095227493284	0.0126367813025492	0.00903512336586844	0.0132863861024765	0.00651860071734862	0.00823905108464913	0.00461340736017986	0.00888459406160791	0.0122370457359455	0.00441056914317487	0.01803449054136	0.00609538801971397	0.0189212271246539	0.0184058935151693	0	0.0267338386584797	0.0263231449358239	0.0242159869107029	0.027147261388439	0.0199478926568997	0.0160836054109823	0.0112738171742276	0.00445680903810885	0.00557009300001395	0.000433233413154086	0.00347956643024772	0.00420009520718514	0.00321820412701739	0.00572357634002468	0.0595504735304106	0.0526544666552973	0.0194409544016428	0.0208655229011067	0.00301739061654318	0.0265142142192951	0.0284993138776682	0.0206184679843296	0.021817090317873	0.0314810458420216	0.0258842373762388
A549_G2_3A_1	0.0149340156987605	0.00282049989493932	0.0129528141035245	0.0140323337337345	0.0236598751804429	0.0382371635733558	0.0157801881260379	0.0268658461477666	0.031357036534588	0.00927837025046949	0.0113205507334888	0.0256270141076087	0.0079780235567887	0.0149524081751053	0.0110846305735146	0.00360215614352108	0.0125963456924573	0.0057655735569946	0.00489478535140784	0.00994779200290579	0.00543957579234143	0.00971613097611942	0.0250461471463248	0.00726379110738901	0.025742995356917	0.028146465181632	0.0302722752368037	0.0291580578915897	0.0194793852521925	0.0144689250259205	0.0361767043044797	0.0192116081531022	0.00232344938739454	0.0214735933462185	0.00839977349005092	0.00108671507323257	0.0194282994911334	0.0139573880224198	0.00617572130104033	0.00330979612056085	0.00119372459206814	0.0156687405263353	0.0212546474978752	0.0105313717824571	0.0162821498696642	0.0302433053125097	0.0146713019172652	0.0355672085149486	0.0399831595754217	0.0332498272295765	0.0347926947135992	0.0307376429956715	0.0354248736113929	0.0389645195706803	0.0224442790582242	0.00922000726467374	0.0297271921255611	0.00841644143010181	0.00945396230871024	0.0267338386584797	0	0.00152796622290247	0.00452945189729978	0.00160540514492632	0.00712634151776226	0.0150321767215769	0.0154695802640598	0.0224122667395504	0.0213736726213978	0.0263015659069588	0.0262872734234798	0.0226416808555471	0.0237157823450073	0.0216700342664863	0.0333081363369847	0.0279022912741917	0.00748461594948442	0.00595676137506058	0.0261474662987062	0.00335800222237511	0.00723389344313795	0.00819619058508938	0.00660491244699282	0.00476673670994363	0.00313750428265852
