	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_3	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2E_2	A549_G1_2F_1	A549_G1_2F_2	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_1	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2F_1	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_1	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_3D_2	0.00755382059745262	0.00647891536016538	0.0104082562469647	0.0086479939291496	0.00253119370368816	0.0111457792636675	0.0066160472440585	0.011652868560807	0.00916222623685463	0.0119202310022323	0.00375143500305451	0.0248892808862015	0.0111468567448387	0.0163207006398326	0.0194495427679562	0.0104380568374157	0.00569341163683536	0.0244149383371739	0.00346574439162218	0.00250259081520312	0.0203571764192696	0.00923757821078646	0.0115890871428494	0.00718035128156135	0.0183457263445264	0.0218131386119618	0.0181662687362806	0.00995773014057646	0.018718613586956	0.0175449614968345	0.00325728872955616	0.0121210907955741	0.00274505750860444	0.00503241144834312	0.00843192445250647	0.00105267326470749	0.0090775836578531	0.0174410146424888	0.00406637607776471	0.0109464199868518	0.013972704163844	0.00960510692074071	0.00930107004753894	0.0137744777153098	0.00799250368362822	0.00659295526302713	0.0138852056251586	0.01424982482146	0.0132766090161032	0.0304526995598016	0.0174010042368272	0.0157746973911049	0.00225657802672389	0.00379143018586583	0.0162412203103558	0.0182066103459309	0	0.023414567415144	0.0100966196934381	0.0117744831357906	0.0112699993913177	0.0043196975700331	0.0111243622727056	0.0107016083231773	0.0130242910283244	0.00928035948552785	0.00239487934899853	0.0104773193530312	0.00268151469416395	0.0128952168807431	0.00407952445359889	0.0264911785315287	0.010309594595271	0.0151915443563157	0.0291228269789647
A549_G2_3D_3	0.0299961454359767	0.0264014826162479	0.0147972819744109	0.0167421323948032	0.0215985811438359	0.0140365145183255	0.0168172997084417	0.0124000402449038	0.0142595825008228	0.012193417476672	0.0216654456992505	0.00207341683704106	0.0173411673690596	0.00732044859039392	0.00572396047075211	0.0174276707057759	0.0214667471853598	0.00344487625196214	0.0251750073437039	0.0217234021153608	0.00306291180327749	0.0172464935188576	0.0154248216113791	0.0289692773874802	0.00513639756440365	0.0100816016903457	0.00526923616211154	0.021555120114953	0.0123379198620905	0.0160204215266385	0.0210178525470515	0.0122904981843506	0.0252180308221642	0.0199385279202176	0.015328141530633	0.022363955260648	0.0145951889412271	0.00668240466347129	0.0213152832997321	0.0130848254518493	0.00952408073640082	0.0147618443875195	0.0172764673842124	0.00964222293458755	0.015743394445884	0.017062418001912	0.00958907970020123	0.0100081128838049	0.0101431002630155	0.0072161426873134	0.00738308585975166	0.00786321077057853	0.0240787394025086	0.0270093091236228	0.00718008646227654	0.00761598870123134	0.023414567415144	0	0.01503851840474	0.0130498393905646	0.0140150931337525	0.023203457634257	0.0127181482370728	0.0141256717123174	0.0117455084329082	0.0142233146129626	0.023237126945612	0.0141531443146958	0.0212518072522084	0.010609308814773	0.0200612096304931	0.00317737665978639	0.0151345400836666	0.00899704331608544	0.00571264737966944
A549_G2_3E_1	0.015348998103272	0.0114499520175211	0.000312553695458034	0.00174176024698943	0.00945295986830743	0.001105944726317	0.00474069149882175	0.00284565102424456	0.00421236796068458	0.00297095057167992	0.00718626108949713	0.0160655914782262	0.00353940976027291	0.0077821941275509	0.0129622249916151	0.00313040887551095	0.00652596425040688	0.0151692308910855	0.010714997112607	0.00959712840115358	0.0122118929475993	0.00231131693326645	0.00222305222565197	0.0141820453067202	0.0100005085600128	0.0117194256300184	0.00997203342694644	0.00697137583970623	0.00871853010427578	0.00841375027666427	0.00697278867168186	0.00275792644949391	0.0110152084011954	0.00541335464102977	0.00644657798191888	0.00913669200060551	0.00277900411153488	0.00840977416912453	0.00679550676944322	0.00732275353972173	0.00729715459051662	0.00117790752275746	0.00236663189446286	0.00643754732379822	0.00292556858115569	0.00396610457982859	0.00603691940464781	0.00503422158571195	0.00599653622981695	0.0215112708858812	0.00799417590612477	0.00726910971413073	0.00988727399250693	0.013870947655871	0.00858439334084763	0.00850144498748514	0.0100966196934381	0.01503851840474	0	0.00200727420768744	0.00120161669931962	0.0084491877428691	0.00695321458220274	0.000921036805887678	0.00335701198106996	0.00545938715129857	0.00900214359335713	0.000998889183295696	0.00745053945620346	0.00666805325063117	0.00865573928351757	0.0182139053116831	0.000406623821795702	0.00605171370400592	0.0206015305858394
A549_G2_3E_2	0.0173227452857284	0.0134560081659234	0.00174963529993866	0.00374485349356145	0.0108364444226018	0.00100199895280724	0.00577540386508086	0.00139834581458486	0.00429142472652918	0.00134725006698519	0.00909530402733818	0.0140586729411869	0.00482908296524479	0.0058370180789039	0.0112538668172406	0.00465904347139741	0.00852825894267893	0.0131742462859153	0.0126443445083408	0.0109811347816868	0.0102589659004059	0.00421137546504602	0.00295952341587891	0.0161731260685892	0.00804703559044118	0.0101360606101045	0.00803910510409737	0.0087341169565701	0.00752168367221642	0.00808036783242701	0.00876884150901826	0.00088757169809673	0.0128958374333284	0.00731334111134818	0.00666765391640971	0.0107733117806651	0.00321687547390778	0.006406020086992	0.00871051455025005	0.00681856210623951	0.00584570108774794	0.00217101126206463	0.00424854821481923	0.0048735008128763	0.00397350152671102	0.00530133049277115	0.00434933880578223	0.00304234236764831	0.00450816498734665	0.0195073486200457	0.00599462499883299	0.00534187562983335	0.0117566331396814	0.0155654893778246	0.00678462827329394	0.00655791321407589	0.0117744831357906	0.0130498393905646	0.00200727420768744	0	0.00101852616116271	0.0104247486332395	0.00635631111318037	0.00113976949668269	0.00135501611495839	0.00541606387272214	0.0108727567190056	0.00130324852010041	0.00919249020365871	0.00544369472494205	0.00981848936941319	0.0162232227237335	0.00208714915510001	0.00405457777085151	0.0185977323573971
A549_G2_3E_3	0.0165259477485199	0.0125781956311701	0.000893935495347666	0.00290942477310917	0.0105330189351207	0.000157996123248525	0.00564514676747974	0.00227301072386625	0.00460871371769101	0.00229236473675172	0.0083865948348889	0.0149734965829376	0.00384106566453792	0.00683931038530491	0.0122660806723962	0.00364360243209249	0.00767461409035787	0.0140265352698638	0.0119111608757552	0.0106777205771545	0.0112534875452779	0.00323187467229643	0.00204194233304338	0.0153436178191795	0.00904305489588731	0.0105454086227305	0.00904337023922159	0.00771662769535836	0.00764390515674122	0.00770488721998071	0.00816706869952638	0.00189759264197018	0.0122166094165787	0.00661475081672479	0.0069616297133007	0.0102984448050663	0.00331638950887713	0.00734958554266607	0.007995367994555	0.0074380028749729	0.00679792080047313	0.00188270010635828	0.00326251615188255	0.00585026627162494	0.0037978505336227	0.00499580830576	0.00535056605533553	0.00402128354971177	0.00546316090210784	0.0203880391946413	0.00686768298437345	0.00635071135852723	0.011088825521249	0.0150505647755997	0.00780248000289749	0.00732314367910134	0.0112699993913177	0.0140150931337525	0.00120161669931962	0.00101852616116271	0	0.00962842438783033	0.00700954230029151	0.000735932923767104	0.00227093533737865	0.00581541052493126	0.0102036968959609	0.00106574149559421	0.00863549806757147	0.00632431615907477	0.00964584784837842	0.0171843193276947	0.00114716948744432	0.00502079674106617	0.0195303541987394
A549_G2_3F_1	0.00690036051424566	0.00339865085899697	0.00874254306364372	0.00671909890292302	0.00610291193862597	0.00955047549256014	0.00713475556799316	0.0108243245690658	0.00944908700969791	0.0110476668527539	0.0017574549034764	0.0243937176325398	0.00814430595580314	0.0158868714578105	0.0201428532991475	0.00753431621260032	0.00211189163316644	0.0235923146735482	0.00248171263749734	0.00616096532962828	0.0202402831319605	0.00674751949093582	0.00919681966529135	0.00577425464796919	0.0180742604384674	0.0197574642637779	0.0179756719167826	0.00589159891838788	0.0163005222913728	0.0144319982860727	0.00289437919956922	0.0110422195999706	0.00315121908653783	0.0032856031889747	0.00980992498057818	0.00423959683684038	0.00870377578851709	0.016727968472574	0.00199815805117469	0.0121893479772776	0.0143214529973497	0.00847428752983293	0.00677314252365039	0.0138163504240727	0.00757605173075084	0.00643950067742675	0.0136982429189738	0.0133472694406639	0.0133048940196344	0.0298929619506426	0.0164123063967799	0.0153422232720184	0.00239866839287877	0.00695798113209554	0.0162685369317742	0.0169489016926515	0.0043196975700331	0.023203457634257	0.0084491877428691	0.0104247486332395	0.00962842438783033	0	0.0121780551255078	0.00928633103279899	0.0117784370527473	0.0101011812278085	0.00192551922093701	0.00918013782327433	0.00320132940860435	0.0133406540727629	0.00703126884123029	0.0263703379313295	0.00849879093738921	0.0143627668168921	0.0288610918408338
A549_G2_3G_1	0.0183471123497483	0.0155761818207024	0.00699532002732437	0.00772376159849907	0.00903052557668742	0.00687715007523612	0.00504416722867933	0.00500573763781507	0.00303982049820623	0.0051623577253432	0.0104323997320464	0.0144419950858335	0.0104892474568045	0.00653325782004331	0.0083271710645523	0.0100244139578177	0.0110983928680495	0.0144186909515026	0.0135583304499408	0.00914426908497224	0.00968663624104153	0.00887049959789528	0.0089939429751056	0.0175878671186105	0.00800599306130024	0.0145700202339503	0.00773131230391471	0.0133747583480338	0.0130669669095631	0.0143657410156121	0.00944480793517308	0.00573558375721015	0.0133497309452406	0.00906285962394588	0.00270586272962886	0.0101107297515562	0.00439908640308021	0.0079722629672321	0.0101844904345963	0.000533713469002424	0.00330330684242204	0.00583587510279811	0.00895711101545868	0.00370037330468707	0.00512853741826191	0.0058348816569865	0.00425499825659803	0.0061423192157101	0.00341067802861071	0.0199203143416846	0.00850291847530362	0.00610153623844784	0.0122858894018171	0.0144922995225586	0.00570766639896531	0.00972469530629838	0.0111243622727056	0.0127181482370728	0.00695321458220274	0.00635631111318037	0.00700954230029151	0.0121780551255078	0	0.00640038479758711	0.00644611475734489	0.00208456525506465	0.0115589355243273	0.00611563672222255	0.00945460017584799	0.00231065872564125	0.00742806140207386	0.0156460670897685	0.00733727495659872	0.00653874311896825	0.0183432671919443
A549_G2_3G_2	0.01618380517044	0.0123353148936294	0.000741180205178751	0.00262618456031425	0.00987369896176388	0.000577939866018624	0.00493088140726364	0.00195660878165092	0.00389699647036722	0.00206174258758223	0.00795904321287653	0.0151736794879052	0.00422173715309138	0.00686199523002659	0.0120735279563646	0.00390864527459931	0.00740206348137498	0.0143099395283608	0.0115063185163645	0.0100185326570525	0.0112917832095182	0.00322008220897481	0.00259363043653165	0.0150380990337186	0.00908064031723133	0.0111417888134505	0.00905109796562358	0.00785372169410738	0.0083331457070975	0.00843521785982605	0.0076561793216173	0.00183882814017067	0.0117657020314963	0.00617747531716593	0.00623838418094527	0.00971331459709892	0.0025824341068371	0.0075100385717662	0.00757335469122519	0.00680978717661033	0.00646187200398753	0.00117606421613961	0.00327060237533842	0.00557019684137708	0.00308590402208889	0.00432633415568504	0.00514203392346264	0.00412728691032893	0.00514491477219546	0.0206350756610655	0.00712920742695338	0.00634818435235919	0.0106284636832934	0.0144900978665827	0.00767485306379708	0.00769427860488066	0.0107016083231773	0.0141256717123174	0.000921036805887678	0.00113976949668269	0.000735932923767104	0.00928633103279899	0.00640038479758711	0	0.00249223661405193	0.00511628039931303	0.00974395008943679	0.000331072682237316	0.00809567060768131	0.00589421866375473	0.00894695275777248	0.0173017709953347	0.0011283407285533	0.00514677751500179	0.0197002992518971
A549_G2_3H_1	0.0186754910923247	0.0148065303171339	0.0030880393931357	0.00509740246857902	0.0119603514285245	0.00230131128378626	0.00682324584986785	0.00166561367234156	0.00496793110232035	0.00141355113450065	0.0104344750925444	0.0127156295954465	0.00584251254938464	0.00462114639687819	0.0102663359176397	0.00578594794232006	0.00988158110111637	0.0118193433732194	0.0139868678385754	0.0121042835658791	0.00900834417382766	0.0055024126729697	0.00389491814100675	0.0175279478202439	0.00680327356268386	0.00905560005018724	0.00682357876835445	0.00991155576576493	0.00678825812210715	0.00797807214341457	0.0100731284653559	0.000961148107786782	0.0142226209815487	0.00865248088163958	0.0072752295090976	0.0120094027850324	0.00418313704639898	0.00507918537568011	0.0100516947077652	0.00695278384842005	0.00522512314921865	0.00344117771775355	0.00553162045906948	0.00418351421180597	0.00510341389344905	0.00647951034887918	0.00354284585361678	0.00177596154747032	0.00392991850660985	0.018154984031991	0.00463977872543456	0.00416065933121722	0.0130806031818348	0.0168138074813304	0.00574977378429893	0.00522868853503688	0.0130242910283244	0.0117455084329082	0.00335701198106996	0.00135501611495839	0.00227093533737865	0.0117784370527473	0.00644611475734489	0.00249223661405193	0	0.00593345729661218	0.0121981519800232	0.00262271770501078	0.0104761709748856	0.00506834187142141	0.0108470332660068	0.0149139961434369	0.00340294781674301	0.00275585431701386	0.0172645904582469
A549_G2_3H_2	0.0163572028997021	0.0134995388354615	0.00557412907611185	0.00591331906459385	0.00737785713626624	0.0056647933527013	0.00297378978091253	0.00428701761415179	0.00124747847848083	0.00452274850025424	0.00835978328451649	0.0158159989408671	0.00890904671616631	0.00745418869227845	0.0102366064995778	0.00837053267743628	0.0090219061843705	0.0155766419752156	0.0115432653834639	0.00750412873567898	0.0111612131086645	0.00710702154964037	0.00764047492385557	0.0155581863147228	0.00926575815317084	0.0147319487137	0.00904328002791608	0.0114637759119793	0.012721355210481	0.013473236128297	0.00739711846895301	0.00504488651296916	0.01138055758521	0.00697902029345746	0.00138171047271269	0.00824368768287668	0.00269873338672439	0.00878028285529835	0.00810564568080778	0.00219108754268478	0.00471314077452541	0.00428397306817088	0.00719879113347545	0.0046731929665516	0.00317358525793439	0.00375507970019393	0.00497297136869883	0.00622488324614413	0.00422098483527796	0.0213584213945054	0.00907202258500978	0.00694464763902467	0.0102944938321828	0.0127954767845155	0.00705362852833435	0.0101691038514858	0.00928035948552785	0.0142233146129626	0.00545938715129857	0.00541606387272214	0.00581541052493126	0.0101011812278085	0.00208456525506465	0.00511628039931303	0.00593345729661218	0	0.00954199173137681	0.00479485265031587	0.00744290551321383	0.00362830266692611	0.00587280231678239	0.0172532681929917	0.00586381767007194	0.00689927840510952	0.019913641441723
A549_G2_3H_3	0.00683312967323998	0.00450139003979197	0.00931144242665853	0.00736586756594011	0.00436524769528056	0.0101015726208393	0.00660427242759452	0.0110313571775902	0.00911004182870117	0.0112793921533946	0.00186879665602025	0.0245603000330604	0.00938381095848191	0.0159760528251835	0.0197582633487223	0.00871279409442538	0.00352846563058594	0.0239039196946776	0.0020014052745313	0.00440201747877729	0.0202170687139313	0.00769050834980577	0.0101383338453358	0.00603386234096532	0.0181070898658375	0.0206212169384305	0.0179712824167108	0.00768257488464047	0.0173189678005792	0.0157760393834084	0.00222079257786538	0.0113713622268616	0.00202504352334589	0.00359339316752366	0.00900389348114348	0.00243488122085177	0.00864702544295369	0.0169517608584064	0.00226227960845616	0.0114888801288442	0.0140417666581704	0.00877318634401839	0.00773690641543422	0.0136681198774654	0.00750004681701132	0.00618247531910666	0.013652098791623	0.0136260104796566	0.0131562380564306	0.0301053852509346	0.0167604228011384	0.0154257432167774	0.000885270526342567	0.00532709731341925	0.0161524594469121	0.0174254886288817	0.00239487934899853	0.023237126945612	0.00900214359335713	0.0108727567190056	0.0102036968959609	0.00192551922093701	0.0115589355243273	0.00974395008943679	0.0121981519800232	0.00954199173137681	0	0.00957783137346141	0.0021047168264982	0.0130056725126713	0.00552286059361685	0.0263754087433564	0.00913451931110354	0.0146185393776614	0.0289368582007026
A549_G2_4A_1	0.0160706957381845	0.012272822830195	0.000916070918851637	0.00259295279216963	0.00959882838353895	0.000907880274515004	0.00462323494393561	0.00185761634322836	0.00357144703552442	0.00200292980632782	0.00781241811935181	0.0152408607359487	0.00444826524534546	0.00686311630283078	0.0119669842003439	0.00409496816444298	0.00733420174208319	0.0144156140616296	0.0113659833136983	0.00974367093180487	0.0112898177936844	0.00330298014525123	0.00288587745727841	0.0149433729909621	0.00908216663409599	0.0113945619788771	0.00903925521796002	0.00796989322617433	0.00863279971108429	0.00876625586319922	0.0074664589071832	0.00187295984045715	0.0116019172845485	0.00603057179643091	0.00590876997797153	0.00948069160686547	0.00225145555610921	0.00757070291141674	0.00743042790468326	0.00651636484432903	0.00630115754877278	0.000892690415961537	0.0033612671468532	0.00543889047901034	0.00278252225398114	0.00405107440583817	0.00504623166697889	0.00418253036909145	0.00499798732540163	0.0207207290471462	0.00723607519396505	0.00634004062079718	0.0104609815140575	0.0142679050796116	0.00760539715336262	0.00784836608268423	0.0104773193530312	0.0141531443146958	0.000998889183295696	0.00130324852010041	0.00106574149559421	0.00918013782327433	0.00611563672222255	0.000331072682237316	0.00262271770501078	0.00479485265031587	0.00957783137346141	0	0.00788962031003818	0.00569196757389312	0.00864804632160104	0.0173300810586473	0.00129643731158628	0.00520257823492512	0.0197511863046394
A549_G2_4A_2	0.00891784273871226	0.00640240975267415	0.00776297487152673	0.00596904096182087	0.00321783823053503	0.0085165508822672	0.00452257572035901	0.00919144165295064	0.00705434120793382	0.00945049290510645	0.00169086099318885	0.0226276328700849	0.00852263578624395	0.0140347422453851	0.0176681452452594	0.00780539901689157	0.0035935051974977	0.0220443001910936	0.00410423935282146	0.00331470363341673	0.0182166786127516	0.00656918915652639	0.00890798238927058	0.00813770923366678	0.0161335218980202	0.0191679831259526	0.0159835579441399	0.00783595622725433	0.0160406829688804	0.0149019119640895	0.000644186182036522	0.00960131446049367	0.00398071852017098	0.00239860965029548	0.00690661768219456	0.00185941783417915	0.00670459311549991	0.0150710051983884	0.00180935259047788	0.00938560137657979	0.0119795172671813	0.00703672734309653	0.00663522197461635	0.0116446794952284	0.00557216309348179	0.00420275895935187	0.0116655514758621	0.0117983488274695	0.0111349337231176	0.0281847044973546	0.0149500517782944	0.0134845797344075	0.00286292220797419	0.00642385165516983	0.0141306788596626	0.0156917897820997	0.00268151469416395	0.0212518072522084	0.00745053945620346	0.00919249020365871	0.00863549806757147	0.00320132940860435	0.00945460017584799	0.00809567060768131	0.0104761709748856	0.00744290551321383	0.0021047168264982	0.00788962031003818	0	0.0109335793864642	0.00386367465255112	0.0243750411872681	0.00764828377616345	0.0127694929087718	0.0269596073971154
A549_G2_4A_3	0.0198378452478664	0.0167100939781782	0.00660520593955438	0.00788854229069517	0.0109935363325623	0.0062278453879272	0.00641182102957771	0.00406144619477412	0.00390832816799973	0.00410048826473401	0.0116530116529118	0.0122514129803728	0.0101132651156276	0.00422724056390507	0.00680330488758306	0.00978680993026798	0.0119673592462353	0.0121434800005436	0.0149980864063231	0.0111172609269628	0.00755054554265699	0.00887968324935712	0.00836315327624986	0.0189617511005705	0.00574718528229154	0.0124371955022471	0.00549285330852759	0.0135526151444202	0.0112596748633989	0.0130135238280983	0.0108086838341719	0.00463202393737155	0.0149063550788453	0.0100868211588289	0.00473488924409066	0.0118531893434858	0.004775668927083	0.00567462898946211	0.0113534293057231	0.00280157091676963	0.00108634701640218	0.00576019536350824	0.00895231615458765	0.00143377293954001	0.00581980101257445	0.00691031475268748	0.00208505290664277	0.00426071916814069	0.00128902728547071	0.0177719412408737	0.00626119553927728	0.00381130381461644	0.0137962403686011	0.0164221771474488	0.00347347746297814	0.00751411197134613	0.0128952168807431	0.010609308814773	0.00666805325063117	0.00544369472494205	0.00632431615907477	0.0133406540727629	0.00231065872564125	0.00589421866375473	0.00506834187142141	0.00362830266692611	0.0130056725126713	0.00569196757389312	0.0109335793864642	0	0.00945428751474499	0.0136258857567798	0.00698829929064871	0.00444096447281423	0.0162906883345857
A549Root1_2	0.0116317460789955	0.0100241232856662	0.00893294866834208	0.00777276752382207	0.00165031097134735	0.00949506850481252	0.00404338350144772	0.00925502188346373	0.00617524529034536	0.00953071526936639	0.00553279696427306	0.021684548290957	0.0109267789300579	0.0132930878925731	0.0156986024784114	0.0102062300507267	0.00728922212718333	0.0214332179642062	0.00726732480814101	0.0017450129297143	0.0170041941660711	0.00878212799913637	0.0106578972648408	0.0111946085601706	0.0151379770181948	0.0199003587247176	0.0149124088213741	0.011315688508902	0.0172793048055905	0.0169460237704631	0.00434246625756835	0.00988698157557506	0.00672827006326796	0.00549954001984982	0.00474512081380715	0.00327369774497181	0.00666448024617763	0.0145674232220812	0.00557067683599823	0.00716225394475601	0.0105384375904739	0.00777149952125169	0.00887112408749374	0.0105442990098023	0.00586620709013409	0.00469207675268587	0.0108053059051223	0.0116874426695323	0.0100838865752215	0.0272194797775916	0.0147370145963114	0.0127701127474483	0.00591893548061631	0.00708592248747427	0.012913135023925	0.0157231761119789	0.00407952445359889	0.0200612096304931	0.00865573928351757	0.00981848936941319	0.00964584784837842	0.00703126884123029	0.00742806140207386	0.00894695275777248	0.0108470332660068	0.00587280231678239	0.00552286059361685	0.00864804632160104	0.00386367465255112	0.00945428751474499	0	0.0230466635248974	0.00898853859312702	0.0125119312762675	0.0257287539121861
A549Root1_3	0.0331484313589576	0.0295756850766966	0.0179712749226268	0.0199187562030582	0.0246104110820761	0.0172078083358514	0.019915232642314	0.0155746101305593	0.0173557222448475	0.015369384403127	0.0248219273088771	0.00285595489424456	0.0204640506371881	0.0104935864957134	0.00794348349139429	0.0205705388159326	0.0246420844832305	0.0047850260355111	0.0283217355436061	0.0247318813265528	0.0061605558664435	0.0204154491436862	0.0185601396268247	0.0321327603747837	0.00829831795719104	0.0122580339225084	0.00841035631398711	0.0246909562187751	0.0149873753367691	0.0187602428437657	0.024155413267822	0.015467175674431	0.0283473568388437	0.0231016846694587	0.0183027678326596	0.0254431729548097	0.0177421777139682	0.00984200694137398	0.0244745701781507	0.0159766978302037	0.0125406147868986	0.0179363393463202	0.0204442911324682	0.0127396526650755	0.0188901826554393	0.0201961479181884	0.012726413249684	0.0131823681128293	0.0132463604918419	0.00473098352957411	0.0104895697758487	0.0110344093299891	0.0272112589848333	0.0300448426236243	0.0102584265685202	0.0105932694689667	0.0264911785315287	0.00317737665978639	0.0182139053116831	0.0162232227237335	0.0171843193276947	0.0263703379313295	0.0156460670897685	0.0173017709953347	0.0149139961434369	0.0172532681929917	0.0263754087433564	0.0173300810586473	0.0243750411872681	0.0136258857567798	0.0230466635248974	0	0.0183066894037415	0.0121695019076545	0.002724228804791
A549Root2_1	0.015392739105455	0.0114311788577685	0.000388423328364778	0.00178677569317162	0.00974473568685797	0.00110164449940012	0.0051069640142225	0.00308472676997426	0.004617113128684	0.00318166022833611	0.00729961250679404	0.0161150351276929	0.00316829628470619	0.00791738347065353	0.0131992678203393	0.00279875369146942	0.00653085936275525	0.0151734147844118	0.0108050578672796	0.00988843193789716	0.0123429013110162	0.00212837982360456	0.00182018551665802	0.0142023475786731	0.0101307083197052	0.0115270903040785	0.0101162116839147	0.00672876953324422	0.00845070018109239	0.00803838192044387	0.00714976646485253	0.00290450207655555	0.0111376467781413	0.00554123862868134	0.00685260491818175	0.00936543705177075	0.00318549789229071	0.00848026420404048	0.00690602757683935	0.0077132507779309	0.00758336853844378	0.00158415222029042	0.00217029342324676	0.00669822035501566	0.00330725895587216	0.00429665650135996	0.00626695539303446	0.00512869001243949	0.00627037627215861	0.0215345246528904	0.00801404309095658	0.00741497093029255	0.0100183677080677	0.0140718172738261	0.00878763647144864	0.00846161093452838	0.010309594595271	0.0151345400836666	0.000406623821795702	0.00208714915510001	0.00114716948744432	0.00849879093738921	0.00733727495659872	0.0011283407285533	0.00340294781674301	0.00586381767007194	0.00913451931110354	0.00129643731158628	0.00764828377616345	0.00698829929064871	0.00898853859312702	0.0183066894037415	0	0.0061380933868974	0.0206668723831354
A549Root2_2	0.02123489611086	0.0174737667694577	0.00580370122374259	0.00777232954624088	0.0138185567529554	0.00503991685464248	0.00867717762374377	0.00358777546178977	0.00633885851562058	0.0033406391562569	0.0129256004384943	0.0100394880874004	0.00851838413910071	0.00195631611123954	0.00786994910565495	0.00851557324862524	0.0125361253753169	0.00928711864864106	0.0164788659306335	0.0139581522345622	0.00626238962711569	0.00825171199856706	0.00656763064769425	0.0201332025978237	0.00406751734924096	0.00803240464265103	0.00411739813158178	0.0126489786567137	0.00696765496482273	0.00931659311646759	0.0124348213735003	0.00332975616668579	0.0166381269862565	0.0111562840443753	0.00826986617943582	0.0141494837782598	0.00611479610574836	0.00236838147191141	0.0125550039624225	0.00707021767232927	0.00399884945033709	0.00589413554081833	0.00828323408703667	0.00305570671386269	0.00721137152161312	0.00860656507799501	0.00235697722487624	0.00102044361417952	0.00317192810352468	0.0155353376423252	0.00223076578979466	0.00161241337141772	0.0154901608847294	0.0189467003708924	0.00342701871657493	0.00327077415569959	0.0151915443563157	0.00899704331608544	0.00605171370400592	0.00405457777085151	0.00502079674106617	0.0143627668168921	0.00653874311896825	0.00514677751500179	0.00275585431701386	0.00689927840510952	0.0146185393776614	0.00520257823492512	0.0127694929087718	0.00444096447281423	0.0125119312762675	0.0121695019076545	0.0061380933868974	0	0.0145545559702254
A549Root2_3	0.0356784338231361	0.0320192027404593	0.0203459562151159	0.0223255149936868	0.0272815728573351	0.0195654774653274	0.0225287294365602	0.0180412677030615	0.0199709640395695	0.0178235928868147	0.0273468519214001	0.0046017229491242	0.0226489370973584	0.0129844723727516	0.0106497052833002	0.0228081705445162	0.0270820596521772	0.00608246214350849	0.0308666348779419	0.0274046111798513	0.00876819407977202	0.0227515340747154	0.0207843610870153	0.0346311734755495	0.010832732146087	0.0134259159563326	0.0109791429463473	0.0268966881813438	0.0165505351806181	0.0203714632975367	0.0267190302639013	0.0178794532480831	0.0309221756971997	0.0256089859452425	0.0209873380893545	0.0280727726441106	0.0202928807000792	0.0121929119795011	0.0269922643582397	0.018682329575854	0.01520447120296	0.0203981830883339	0.0227742988317055	0.0153534147768267	0.0214404478749077	0.0227674874960097	0.0152965293384972	0.0155745211906561	0.0158549951080134	0.00236783071987867	0.0127152674271874	0.013532406745749	0.0297816705063559	0.0327041413091794	0.0128856380787367	0.0126283545239575	0.0291228269789647	0.00571264737966944	0.0206015305858394	0.0185977323573971	0.0195303541987394	0.0288610918408338	0.0183432671919443	0.0197002992518971	0.0172645904582469	0.019913641441723	0.0289368582007026	0.0197511863046394	0.0269596073971154	0.0162906883345857	0.0257287539121861	0.002724228804791	0.0206668723831354	0.0145545559702254	0
