	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_2A_2	0.00294677593946228	0.00119588666593292	0.00750364476936872	0.00548607274406496	0.0150909746536017	0.00386179200448508	0.0225064391383334	0.00263834006442146	0.00577373654678692	0.00376068254354884	0.00563171138680779	0.00602824598644762	0.00549043858457259	0.0056509847223461	0.00608531925932308	0.0152419143437422	0.0154335690410377	0.0105104454645588	0.0136348800569174	0.00508805045760331	0.01733273589527	0.0043483150429538	0.00307026057959383	0.013747775724106	0.0137737944135849	0.0234923740592099	0.00556093978577055	0.0104000121637638	0.00229545590307018	0.0164086966226484	0.0118559207594255	0.0201796456793346	0.0281330920196195	0.00635131208435529	0.00192309870230143	0.00763972478226966	0.0107114433201597	0.00225291394127108	0.0172721488631732	0.00973676215846261	0.0136062928425364	0.0254739808869387	0	0.00403995613020441	0.00763857912524301	0.0010081382929744	0.00466535949770345	0.00302158153475077	0.00326862570316771	0.00920579119381013	0.00130937455658515	0.0085539730696818	0.012334689677395	0.00521346736788017	0.0108045576685508	0.0203901379355635	0.0153338608754695	0.00226778628783036	0.0137691966091761	0.0117355968906895	0.00536363840013301	0.0208649432154754	0.00862788542420513	0.00465474503323371	0.0199746297960766	0.0255268140639471	0.00352567395440451	0.0210143559601361	0.00768119443580106	0.00358145929817082	0.00918577415982243	0.00855402350106312	0.0152236491746212	0.011366011504979	0.00424817657488642	0.0227255825246348	0.0138939166733541	0.0088221951295279	0.0265691397970558	0.0163884377686091	0.00321178130062073	0.022772634628049	0.0082808020016677	0.0110141702247198	0.0270264793565122	0.00895827661599963	0.020916628563751	0.00434250834579515	0.00301221777422286
A549_G2_2A_3	0.00364813707794761	0.00306139673208256	0.0107476751162873	0.00930624522016939	0.0177809421219829	0.00599327917927708	0.0254220604451332	0.00635170562039298	0.00944193183428326	0.00310240867274329	0.00683100540608152	0.0100673526205722	0.00952307015031396	0.00893153008095889	0.00896041000493843	0.0148070425798715	0.0135049634984775	0.00834092486364474	0.0172462024445825	0.00606099591828533	0.0193825390050563	0.00643355524595604	0.00702186044172665	0.0166109503452881	0.0171396807614266	0.0258338431566444	0.00950339428132727	0.0132782611719758	0.0059002012538112	0.0195255575276818	0.0149659271225716	0.0232135896771992	0.0306035838373079	0.0100800873380519	0.00576140548625416	0.0103161565784039	0.0145498662815013	0.00385037767012763	0.0206600837992147	0.0124848382363582	0.01588898885666	0.0283075355541265	0.00403995613020441	0	0.0116775256523713	0.00432781492203678	0.00179217428186798	0.00625956593853823	0.00633442866396002	0.0132440792025209	0.00520241714321008	0.012544619231993	0.01576339773863	0.00636689784944672	0.012057062918534	0.023194436599004	0.0183154654425553	0.00615904193350922	0.0177590543709662	0.0156686791898932	0.00876794136383431	0.0244111615891774	0.0125716335591514	0.00749175347140099	0.0222924387723775	0.0289179434403775	0.00636303307001715	0.0242332021074644	0.00815188314805706	0.00558075597579852	0.0123922157959787	0.0124785201789727	0.0176443248377243	0.0147888400522313	0.00547239048566653	0.0257050143556679	0.016639735055779	0.0124306789210414	0.0289704226185779	0.0195683266035348	0.00713015975537243	0.0253667211176225	0.0101886252750635	0.0107848583785282	0.0297358073798489	0.0119330520028071	0.0240917967999385	0.0070000781082327	0.00691659254528455
A549_G2_2B_1	0.00949280828373282	0.00870874363065068	0.00561819333554915	0.00365519563424006	0.0120472939693423	0.00811529246440074	0.0180344251948977	0.00580173013436438	0.00398272267785394	0.0105278742264312	0.00973659491046725	0.00161037568106626	0.00225056073327969	0.00539895733402329	0.00681165335504871	0.0187567859540966	0.0209197379755584	0.0167304114565041	0.00785323442730974	0.00962607755762523	0.0155354764342774	0.00799867249544776	0.00478304975292454	0.0104803080372428	0.00888748820343152	0.0203737640136659	0.00269388838779887	0.0080876653848085	0.00616541425936155	0.011932261297376	0.00829761620663876	0.0155590117177418	0.024443063681124	0.00354352311001759	0.00612638882167337	0.00736382458907025	0.00437699778303823	0.00875460938338061	0.0118600529467678	0.00809424862559897	0.0119355647849842	0.021040634624376	0.00763857912524301	0.0116775256523713	0	0.00755713424594257	0.0120563041565866	0.00651722522203374	0.00673141559799911	0.00156829673065848	0.00657684803362733	0.00161185425502948	0.00751149462055341	0.00964917972464825	0.0124848780167902	0.0163685589702845	0.0114177272253427	0.00565524079199759	0.00632907398959838	0.00468983420705249	0.00506390264022634	0.0147268832373364	0.00217716223512261	0.00687603664901573	0.0172163559916342	0.0196499242233416	0.0070580320482204	0.0158195811249061	0.0114548659534657	0.00812649462134845	0.00635085880778272	0.0026967237105307	0.0128675077713638	0.00682192298114904	0.00929260724424975	0.0180729190883791	0.0109324209268521	0.00450269698543324	0.0231185074895808	0.0117229248942064	0.00483291300896429	0.0190967136106953	0.00938815079006605	0.014967035201029	0.0228221791025629	0.00738996448098095	0.0158505981828523	0.00725230513088262	0.00495512965693895
A549_G2_2B_2	0.0022582378246917	0.00127311110706572	0.00812571030424276	0.0049800976906501	0.0158066082882833	0.00285396081493863	0.0231324030971749	0.00202665086340843	0.00622673621953149	0.0046352092752845	0.0046484809419031	0.00596416049925753	0.00533072791252211	0.00630298962409481	0.00517543736070386	0.0143242164248026	0.0147404393893043	0.00992463544194154	0.0140174216724485	0.00609556095963369	0.0181701679872711	0.00530713735104988	0.00336869112774638	0.0144251973302185	0.0142765772719625	0.0242580612326743	0.00576620231672776	0.0111007069106177	0.0029865157104157	0.0169922193470381	0.0124709312557246	0.0207758620387163	0.0288620281810858	0.00674724352308689	0.00145842770308646	0.00842879775598521	0.0109558067737064	0.0014827187342164	0.0177468847635156	0.0104795109181127	0.0144191872959954	0.0261166289421473	0.0010081382929744	0.00432781492203678	0.00755713424594257	0	0.00527136318923764	0.0021441328415993	0.00234629663696848	0.00911980313860779	0.000995039217992685	0.00863060923541654	0.0128198788579978	0.00424165836339202	0.00979696956633425	0.0210540170550131	0.0159669384669381	0.00272599814180913	0.0138125442928045	0.0118734336631605	0.00597252924399882	0.0212518399407105	0.00877867288604175	0.00371601119533185	0.0207542318776039	0.025975501513848	0.00256204567820051	0.0215437700950733	0.00868894651011395	0.00456682757999622	0.00979518214523688	0.00815477233654479	0.0160004033710014	0.0118621355188012	0.00329891295393348	0.0233315932490208	0.0146021851895464	0.00925142712131474	0.0273160153959695	0.0169498261468846	0.00282796960748082	0.0234837944072388	0.00919564974511072	0.0100992487313465	0.0276996386730836	0.00809553003859809	0.0214623598614195	0.00336971385608101	0.00338323982756571
A549_G2_2B_3	0.00520032467033457	0.00404382589068057	0.010252228762834	0.0101486357731812	0.016835909840484	0.0074300257290402	0.0245288190666623	0.00724958928690544	0.00929585152019719	0.00198776162085345	0.00848221212474084	0.0104692364334536	0.010034303739452	0.00853772609507846	0.0102763631102624	0.0165860411321618	0.0150822799796652	0.00993002317508269	0.0168849360488182	0.00489355575250245	0.0181517172488841	0.0056653036897209	0.00727713993523013	0.0157675742412381	0.016589493169495	0.0246719241932819	0.00964863215772969	0.0125025769320816	0.00595485089082489	0.0187889775891831	0.0142846081886819	0.0223989477730509	0.0294751349046951	0.00996368306941832	0.00656887943537673	0.00953063769421044	0.0144533201291017	0.00522119521439986	0.0200897755016747	0.0116626095768654	0.0147889212543349	0.0273573575999217	0.00466535949770345	0.00179217428186798	0.0120563041565866	0.00527136318923764	0	0.00737653985929335	0.00751749334741122	0.0135978466568086	0.0059618333890464	0.0127183363433816	0.0152764824017418	0.00801225458207303	0.013767273380543	0.0222570786289985	0.0175140921055954	0.00640193168586186	0.0178793193861621	0.0156927349610733	0.00846077148045783	0.0239375720729207	0.0126533742800094	0.00878928352817211	0.021141853999844	0.0283022740601221	0.00762312619873482	0.0235233474288515	0.0066609002999448	0.00490635688822332	0.0118236108285324	0.0132043300113534	0.0165788170774416	0.0143129894447	0.00707165448914355	0.0248448423536225	0.0157365754358477	0.0121443835539854	0.0278190174451384	0.0188695649839796	0.00787670300249581	0.0243156586132812	0.0090783793725927	0.0125764758355814	0.0287184041805605	0.0132488012190435	0.023355336078945	0.00833819868748048	0.00711994011702047
A549_G2_2C_1	0.00314768507949287	0.00333303210603255	0.00859606446525251	0.0032797612691606	0.0163501610057074	0.00173059296456742	0.0233727431241913	0.00100519178990144	0.00641923672633872	0.00676122852870215	0.00364648428410586	0.00507164842718775	0.00430268405888588	0.00694506835081996	0.00306468078539407	0.0134108479202081	0.0146548437582829	0.0102402293967307	0.0137569669742134	0.00790678851708341	0.0190605452739471	0.00684367690832822	0.00366750611776231	0.0148812248784927	0.0142922692946374	0.0248865445758529	0.00546338905073085	0.0116783143510372	0.00410855926729683	0.017171299084389	0.0127960843104935	0.0209537983193161	0.0293627591584017	0.00677282761134058	0.00148031803783693	0.00932115992847362	0.0104572098051184	0.0025439657799867	0.0176508904261399	0.0111858173905056	0.0152649626367842	0.0263863209269901	0.00302158153475077	0.00625956593853823	0.00651722522203374	0.0021441328415993	0.00737653985929335	0	0.000346731923992627	0.00800376001757344	0.00190699009172731	0.00786035272247939	0.0128194355504336	0.00340162696101544	0.00820008136116573	0.0214089209668337	0.0162853644986402	0.00350865774461719	0.0128399070424865	0.011127406851961	0.00653774108063647	0.0209212301296313	0.00815657152276502	0.00167079901438102	0.0214437026101043	0.0257596911112696	0.000755604006511804	0.0215479444628248	0.0104807608312997	0.00624254939044762	0.0101724006363379	0.00649715928709219	0.0167186862388729	0.0119081476744059	0.00282601660061671	0.0235184443146789	0.0151399417600651	0.00921944383636869	0.0278752650888005	0.0170736320365206	0.00186390548472417	0.0239558029737615	0.0104609253639656	0.00927243571088752	0.028045938145948	0.00595449506617757	0.0215075382717666	0.00149298924855483	0.00381861043057879
A549_G2_2C_2	0.00308315430367227	0.00347895782578041	0.00893522532560369	0.00339071231806487	0.0166872875693002	0.00143273510913507	0.0236923827808263	0.00134663440338198	0.00675126049188921	0.00698070456097118	0.00331895805082967	0.00531852238905539	0.00453901271287419	0.00729005443176431	0.00282936092649752	0.0130704995548354	0.0143683221110237	0.0100044578495125	0.0140439035762646	0.00820861785959756	0.0194061861272995	0.00716954034432553	0.00401202631281583	0.0152153796020581	0.0146013172723817	0.0252250002005576	0.00576893535777646	0.0120185891836897	0.00444647443830595	0.0174894967274215	0.013125370486458	0.0212702350308898	0.0296953640147562	0.00709509122655974	0.00181710736848045	0.00966780183809814	0.0107259658591596	0.00254574642176225	0.0179487005362861	0.0115296737858228	0.0156103724229702	0.0267070186537015	0.00326862570316771	0.00633442866396002	0.00673141559799911	0.00234629663696848	0.00751749334741122	0.000346731923992627	0	0.00819775056265561	0.00221310644484517	0.00810547027522919	0.0131287570256838	0.00309030765242276	0.00786046706558307	0.0217357786607426	0.0166121889370624	0.00385299771410031	0.0130429535488754	0.0113656050198769	0.00688173126565366	0.0211955920791747	0.00841837209681255	0.0013876419675519	0.0217846656160279	0.0260430119483303	0.000412929281539475	0.0218517162140827	0.010787908530822	0.00655581610999937	0.0105063770832619	0.00658409621407734	0.0170612796594346	0.0122217737319863	0.00257031120092862	0.023834611658286	0.0154772818890724	0.00953184979452776	0.0282106362614922	0.0173882651868716	0.00216725396583043	0.0242879431943586	0.0108034348454401	0.00893846199351643	0.028370814723853	0.00575980234822086	0.0218144464341777	0.0011578363233919	0.00416463917384917
A549_G2_2C_3	0.0110255015022932	0.0102765256417092	0.00634616990653381	0.00496590135597693	0.011879864338326	0.00955065101844888	0.0173337443668663	0.00733281021151375	0.00513218678342875	0.0120312729313187	0.0110847391936853	0.00317809983971777	0.00379741461459008	0.00651995091654442	0.00796201350703638	0.0198138008840684	0.0222375654728145	0.0181668528200124	0.0070566504333205	0.0109616630394025	0.0155474397270109	0.00933397622054302	0.006321059389107	0.0103309909581041	0.00834729912082288	0.0199747673600486	0.00408053190040813	0.00837074751875903	0.00767876164876014	0.0113754600236752	0.00821821520126999	0.0148626267283367	0.0238588266003821	0.00457407840341624	0.0076834159342701	0.00818547097220979	0.00367783534770889	0.0102962378136687	0.0110229627219554	0.00854149758510953	0.0121098896565318	0.0203099897749076	0.00920579119381013	0.0132440792025209	0.00156829673065848	0.00911980313860779	0.0135978466568086	0.00800376001757344	0.00819775056265561	0	0.00814213485194685	0.00154120525440834	0.00709427226936849	0.0110320332435805	0.0134038843463579	0.0158152665286984	0.0110421120732346	0.00719719127068309	0.00485243523766416	0.00351160898002281	0.0062441630555458	0.0136087283010121	0.00214837222723248	0.00821450513398192	0.0169607868222654	0.0185553212877576	0.00850404719040946	0.0149593679904687	0.0126295737593695	0.00953630400320967	0.00670403695205565	0.00291768704216112	0.0128382163552134	0.00657157794811314	0.0107385413867314	0.0173242816349811	0.0108400106939144	0.00472597825170693	0.0226049266808872	0.0111181305854605	0.00637302978402007	0.0185818394480705	0.0102760884099498	0.0161502132578294	0.0221294735821138	0.00804125202366293	0.0150258501778987	0.00862835545492284	0.00648243622115802
A549_G2_2D_2	0.00318283511661045	0.00215632828394286	0.00730702050652145	0.00418760078967843	0.0150369088908264	0.00318144601753198	0.0222856956107008	0.00134056066245381	0.00532156098940154	0.00503553691849179	0.00511164064922593	0.0049785139358153	0.00436309158908988	0.00552347970680101	0.00493425790306527	0.0148983437517133	0.015578258516478	0.0108357247936704	0.0130631569151751	0.00599986327981661	0.0175295476949378	0.00497591653475394	0.00243642430877402	0.0136259039414355	0.0133687195399724	0.0235264061654645	0.00478386164443078	0.0103298574964781	0.00235005172501546	0.0161240215027703	0.0116301991776299	0.0199118315597612	0.0280921495933356	0.00581387655154953	0.000613959566744331	0.0077615766625915	0.0099721027053111	0.00239597485230849	0.0168230161178485	0.00975030702505082	0.0137542972784481	0.0252795682114653	0.00130937455658515	0.00520241714321008	0.00657684803362733	0.000995039217992685	0.0059618333890464	0.00190699009172731	0.00221310644484517	0.00814213485194685	0	0.007635683091748	0.0119060107936404	0.00475578367351332	0.0100224510642046	0.0202355896223765	0.0151319888332351	0.0019125074375968	0.0128199778713048	0.0108790707401117	0.00516378888985502	0.0202947935687629	0.00778576940408088	0.00357755862325245	0.0200404213257068	0.025037503479998	0.0025522809190975	0.0206423952219034	0.00857569957726441	0.00434335335460807	0.00895906259653089	0.00729565901831972	0.0152903180055441	0.0109550557216086	0.00390324136333236	0.02247190692085	0.013828282828352	0.0083213731308296	0.02656367475195	0.0160689059870473	0.00193742377532393	0.0227014162495664	0.00871162678929107	0.0106925520135964	0.0268839952974792	0.00773472024992163	0.0205693265275914	0.00336174292133223	0.00248368541069643
A549_G2_2D_3	0.0106973269374561	0.00969231979932993	0.00481833945630892	0.00520948335494177	0.0105724377118026	0.00951976047020146	0.0164256210232025	0.00705259971014038	0.0038060982283703	0.0110380719749327	0.0112184948265671	0.0027887753464878	0.00356906464988734	0.00513827255473877	0.00840022205341313	0.0203516631743276	0.0224013883624603	0.0180995416196229	0.00624530772911299	0.00970631514248243	0.0141563103517811	0.00809247647288348	0.0055236383951624	0.00900974828118413	0.00729062444680579	0.0188229460329482	0.00307078973235574	0.00686958515617681	0.00676490031043354	0.0103371981402307	0.00685259130671579	0.0139498702527632	0.0228502994024356	0.00318942133616984	0.00726316473967529	0.00666680539563263	0.00277157582862166	0.00993332544800228	0.0102517310662903	0.00701020220316698	0.0106499675783948	0.0194305470242813	0.0085539730696818	0.012544619231993	0.00161185425502948	0.00863060923541654	0.0127183363433816	0.00786035272247939	0.00810547027522919	0.00154120525440834	0.007635683091748	0	0.00593561095020851	0.0111015778773595	0.0140964035201263	0.0147778503118543	0.00986415961492045	0.00639261984674602	0.00521691927132972	0.00327465121666345	0.00490939727493661	0.0131818710261399	0.000649729159068491	0.00838072965421803	0.0157123662272043	0.0180896222667857	0.00845757377497089	0.014211497133886	0.0112314510393499	0.00838730388998328	0.00518188025455061	0.00406174620689539	0.0114617168424183	0.00529404271684718	0.0106754177992721	0.0164617394699475	0.00948999566011685	0.00321803543343308	0.021539224711148	0.0101206233279175	0.00607324121768908	0.0175152957459754	0.00876588889278825	0.0165289763933357	0.0212149740418426	0.00896818187636638	0.0142401477673166	0.00872497517512376	0.00564098339528707
A549_G2_2E_1	0.0150741781242639	0.0135229890686768	0.00503233724872264	0.0108504003238848	0.0049160361871327	0.014549808977888	0.0106332424438865	0.0118543508604703	0.0065934719120791	0.0133093170205893	0.0164309031869552	0.00818166646733668	0.00895619391666451	0.00683337809130815	0.0140701187987777	0.0259618263477322	0.0274251501118473	0.0227379350071744	0.00194304756595725	0.0108312501413553	0.00876832453780918	0.00964418210551986	0.00946973088265162	0.00346344514524285	0.00147304082817322	0.0128981141917462	0.00736129236516137	0.00358789595108396	0.0100664410905322	0.00445000519522141	0.00194720811927211	0.00817765236613542	0.0169416355793705	0.00610158154487474	0.0117700492086819	0.00603011770572826	0.00346611695110608	0.0142903741957782	0.00493810152387269	0.00441577628409792	0.00591599456356494	0.0136545583312739	0.012334689677395	0.01576339773863	0.00751149462055341	0.0128198788579978	0.0152764824017418	0.0128194355504336	0.0131287570256838	0.00709427226936849	0.0119060107936404	0.00593561095020851	0	0.0162183667993106	0.0198975046952466	0.00886567007862825	0.00394883511556319	0.0101142514262408	0.00611507234388458	0.00448918276899597	0.00702727260682883	0.00866614425991198	0.00533478709077514	0.0137579848040618	0.00987977249895159	0.0132006024995126	0.0135286936766364	0.00874570438509762	0.0110053800410442	0.0103705937398615	0.00348097519604	0.00994628489606477	0.00607154137809722	0.000975525792674484	0.0155870490855647	0.0107346130575654	0.00405469025303008	0.00360551713257878	0.0156082943725699	0.00428986833139632	0.0109616644241022	0.0115859246412366	0.00758693977852797	0.0219745978044435	0.0153883087811315	0.0148984545893676	0.00869178297469245	0.0139923593076674	0.00943752139737579
A549_G2_2E_2	0.00284691009494171	0.00465352971840938	0.0119388918248484	0.0060707531963631	0.0196978744778264	0.00167557021364603	0.0267717817316478	0.00438629735791977	0.00980111763599991	0.00823998185029202	0.000471584969068432	0.00833483962250567	0.00753967234330706	0.010222464154028	0.00370233966492175	0.010143040586258	0.0113088692197333	0.00718863744882269	0.0171187984505648	0.0102479047228978	0.0222811381073461	0.00954841080561157	0.00698186557561517	0.0182470419162855	0.0176909459267586	0.0282190135393936	0.00885916053441918	0.0150058133412876	0.00709874342500158	0.0205717481045041	0.0161810370558597	0.0243544850301129	0.0327304467477547	0.0101719793641989	0.00463347253148091	0.0125130079643072	0.0137711577078861	0.0031315660575593	0.0210347968150438	0.0144683236978277	0.0185009165385077	0.0297841404578131	0.00521346736788017	0.00636689784944672	0.00964917972464825	0.00424165836339202	0.00801225458207303	0.00340162696101544	0.00309030765242276	0.0110320332435805	0.00475578367351332	0.0111015778773595	0.0162183667993106	0	0.0058123028553484	0.0247976854169863	0.0196752997395717	0.00664496242624197	0.0158774898178737	0.014330015416777	0.00983619349387943	0.0242449696155037	0.0114532028902539	0.00284293658999116	0.0247532514729523	0.0291087693514922	0.00269489715886185	0.0249407114353359	0.0128235631825047	0.00879486089851945	0.0135426502312879	0.00899468880706267	0.020011474683349	0.0153092286017366	0.00100409335115897	0.0269189661416723	0.0184871259454587	0.0126201738458216	0.0312287686433943	0.0204746574068205	0.00525740839848343	0.0273270536009367	0.0134193344179672	0.00594426808656091	0.0314377122012824	0.00628263154342878	0.0249039317679838	0.0024038655879929	0.00709972414935722
A549_G2_2E_3	0.00865594200633825	0.0104206437508917	0.0164409520823726	0.00906428981037255	0.0240315987061343	0.00694313204706069	0.0304963479735526	0.00913384574674775	0.0141741175071132	0.0140459719746962	0.0053432312888383	0.0117409624547176	0.010997949326005	0.0149745809137111	0.0058906636653013	0.00659492147038014	0.0106220689932292	0.00909110210531524	0.0203323330856363	0.0158921528126627	0.0270400233735913	0.0149965006530211	0.011740742990114	0.0224961239476114	0.0213203053196546	0.0325492508539414	0.0128563593047971	0.0195043899876522	0.0123066384720376	0.0243461025591103	0.0203212077989597	0.0280244181172191	0.0368116867992606	0.0143409483512562	0.00967746184422429	0.0174151737653412	0.0168567241058052	0.00890775648314231	0.024337475162955	0.0191297899953853	0.0232465728469606	0.0335084619411877	0.0108045576685508	0.012057062918534	0.0124848780167902	0.00979696956633425	0.013767273380543	0.00820008136116573	0.00786046706558307	0.0134038843463579	0.0100224510642046	0.0140964035201263	0.0198975046952466	0.0058123028553484	0	0.0287482915404818	0.0236889552440109	0.0117016247553229	0.0178107716568852	0.0169130624155452	0.014542874371015	0.0269887825699186	0.0146291396180387	0.0066581303249623	0.0292119747690464	0.0319372192475292	0.00748441986669563	0.0282944242806817	0.0184851388014807	0.0143262430874694	0.0178621942624467	0.0106092797208333	0.0245739031525211	0.019106695274724	0.00680665959706433	0.0305489236321925	0.0228403956137781	0.0164956968258489	0.0354202420633671	0.0241644526564029	0.00965053123230351	0.0314237812144181	0.0186566993598932	0.00416272252197783	0.0352718674442581	0.00560001258570742	0.0283315582777303	0.00670788911140977	0.0119272797559636
A549_G2_2F_1	0.0232922972455959	0.02151676203912	0.0129326666141039	0.0196901142948181	0.00542336588621315	0.0231231507658053	0.00235244937156587	0.020414184659027	0.0149988544979877	0.020298989959402	0.0250536297987819	0.0170142642262068	0.0177728663681286	0.0147557073134557	0.0228981871520163	0.0347189680766883	0.0357890203170906	0.0308914953755041	0.00885770916766694	0.0173762071722311	0.00581639185107446	0.0167626914247039	0.0178524075620105	0.00664518659925415	0.00749029731780213	0.00448998819452724	0.0160454308730148	0.0100031902328263	0.0181068004774005	0.0044448917527016	0.00862012464417019	0.00178910243372287	0.00807672908155238	0.0146470187331135	0.0202125210574732	0.0129034197797836	0.0121408246871242	0.0225334424731385	0.00540404115144371	0.0107352860126404	0.0076754961609283	0.00511515369489915	0.0203901379355635	0.023194436599004	0.0163685589702845	0.0210540170550131	0.0222570786289985	0.0214089209668337	0.0217357786607426	0.0158152665286984	0.0202355896223765	0.0147778503118543	0.00886567007862825	0.0247976854169863	0.0287482915404818	0	0.00512442599678622	0.0183417987931818	0.0131812518536253	0.0126522768089786	0.0150839863682484	0.00676760199461708	0.0141919996846667	0.0224918206165267	0.00340881309581148	0.0077797467684824	0.0221452323196505	0.00352572056796127	0.016313221097385	0.0176219273773792	0.0112795847222301	0.0187198934837713	0.00587073281470208	0.00964634597361774	0.0240766094930974	0.00281627139692476	0.00655808777326517	0.0122959051338946	0.00679542089594729	0.00470291998779698	0.0195887508274371	0.00278728728267344	0.0132245860248262	0.0306602449027207	0.00665016262147131	0.0237441014545468	0.00310971371857218	0.022680043648539	0.0177658365514642
A549_G2_2F_2	0.0182140023666592	0.0164785814921224	0.00784272097580553	0.0146262646192106	0.00172672082491527	0.0180004207850782	0.00717383122246299	0.0152909111403048	0.00987674240910996	0.0155314565690367	0.0199303596673779	0.0119504175206606	0.0126952607961712	0.00968453005883199	0.0178194976000813	0.0296058114262616	0.0307004268010099	0.0258420794434879	0.00462255338291601	0.0127067158812464	0.00542800133913211	0.0119038147688715	0.012737507277638	0.00178505848480232	0.00283376528360068	0.00895959115526982	0.0109313910751669	0.00503792450240307	0.0130417868604746	0.00144804329805899	0.00350294407477811	0.00489930554342953	0.0131390918678829	0.00952397040651112	0.0150961484985683	0.00800782445690904	0.00739477049435879	0.0174487598017271	0.00363020168054881	0.00585352443661406	0.00415995618017596	0.0101518592226531	0.0153338608754695	0.0183154654425553	0.0114177272253427	0.0159669384669381	0.0175140921055954	0.0162853644986402	0.0166121889370624	0.0110421120732346	0.0151319888332351	0.00986415961492045	0.00394883511556319	0.0196752997395717	0.0236889552440109	0.00512442599678622	0	0.0132469029007538	0.00937246404646526	0.00822935036643608	0.00999578117955327	0.00747434999698883	0.00924902605814294	0.0173778173766581	0.00596710230859688	0.0110055518350635	0.0170217138938978	0.00608190512136523	0.0120674475895003	0.0127395517920567	0.00617437196366715	0.0138917798704189	0.00313125379517443	0.00460576160296485	0.0189599455162756	0.00740922493372804	0.00204861603229189	0.00720065984059285	0.0117383468698975	0.00175294214582257	0.0144657732936992	0.0077384151300487	0.00871774343871676	0.0255386625390821	0.0117670767430748	0.0188057141036121	0.00587295924051634	0.0175597415275661	0.0126561926150478
A549_G2_2F_3	0.00498291642141126	0.00346187744878202	0.00540974237286146	0.0044229092466703	0.0131266572346452	0.00502807847431599	0.020409794209201	0.00257653632933577	0.00352749617255928	0.00493554537751443	0.00698150424169454	0.00407698120235762	0.00371920202720619	0.00361196088207652	0.0062210367460905	0.0167839885231569	0.0174570622382753	0.0126458381482738	0.0113746141958012	0.00487534800533528	0.0156388848011716	0.00352592884639289	0.000878005497807344	0.0117227947530197	0.0115650489343117	0.0216143915842554	0.00334471228815588	0.0084189613163444	0.000735401075736343	0.014266572767473	0.00974840667259939	0.018050467078973	0.0261832469785858	0.00408792882062914	0.00205443417037124	0.00587107869662432	0.00845354038819235	0.00420836275561936	0.0150481813900933	0.00783906231927394	0.0118565615622576	0.0233971668641709	0.00226778628783036	0.00615904193350922	0.00565524079199759	0.00272599814180913	0.00640193168586186	0.00350865774461719	0.00385299771410031	0.00719719127068309	0.0019125074375968	0.00639261984674602	0.0101142514262408	0.00664496242624197	0.0117016247553229	0.0183417987931818	0.0132469029007538	0	0.0116034638200137	0.0095169057773542	0.00325973455642374	0.0186079180938402	0.00641487828187247	0.00507566644596033	0.0181296704984632	0.0232922921679889	0.00424698754783885	0.0188264274660166	0.00731480630266155	0.00314006207775349	0.00707323374672691	0.00705443449799981	0.0133804913292447	0.00915160318036702	0.00581328233552709	0.0206067157409318	0.0119185500979128	0.00657186641286617	0.0246523864564579	0.014225572648356	0.00235582757523508	0.0207946499993529	0.00695566561617853	0.0125882811175971	0.0249896440112229	0.00872082977061345	0.0187413130954786	0.00499593491931151	0.000758998398836578
