	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_2A_1	0.00682266959869903	0.00136573563029554	0.00707124702808522	0.00891446288002111	0.00274024559859531	0.00502779649163747	0.00914083684320305	0.00576701927088208	0.00776190860028234	0.00161526310158617	0.00416323398104784	0.00171707887115545	0.00649049585611935	0.00627537295021233	0.00462928208512635	0.00265410652353128	0.00369782146280352	0.00139516297674653	0.00535350970369214	0.00793211131172936	0.00553768523617595	0.00960830898652104	0.00347874673730978	0.00604700112040452	0.00818469954535408	0.0103066528871613	0.017064699969351	0.020814007639599	0.00576606683693795	0.0119099692992631	0.0129723563409447	0.0057056097553825	0.0141895024713566	0.00694401298189824	0.00131272104563192	0.00452862967601271	0.00750050923996383	0.00594673906356294	0.00243814234382957	0.0100036011342139	0.00166522305186892	0.00398976840105555	0	0.00856541725962346	0.00733998225459884	0.00269297328925825	0.00458216626984381	0.0093762250608953	0.000878398592638705	0.00548326191762721	0.00459357709199316	0.00549195130686256	0.00901699027548651	0.0174614458964899	0.0123684176591161	0.015822997819271	0.0102277855186292	0.00552644035774853	0.00910760708487806	0.00653603745351312	0.00319983250538876	0.0119392630515312	0.00353915777813758	0.00531372557049884	0.0116456107119417	0.00408741666654877	0.00728110165205814	0.012540347150202	0.00875685500656717	0.00636886145002466	0.00061526825057197	0.00531151371743001	0.0048874769770671	0.00726639112478039	0.00571250335816611	0.0058553048329278	0.00829050872138827	0.00693301409368735	0.00365055552340163	0.00321763820782056	0.00250142387382949	0.00102109773299408	0.0076566370019705	0.000823850587167098	0.00282626335273038	0.0124487224826589	0.00149904326936498	0.00690640647416569	0.00604119972914042	0.00434025249361857
A549_G2_2A_2	0.00656570049830829	0.00742267784644781	0.015503886481237	0.0168274420311841	0.00959301133086322	0.0133584865016298	0.000744805946476039	0.0142017136519818	0.0157679459430233	0.00904963592903832	0.0087376180068902	0.00685236050259034	0.00744382850030515	0.00849217140186761	0.00502761234480225	0.0111877739253023	0.0107123140733794	0.00744111688702018	0.0137783102566928	0.0163057641743887	0.00305524414162249	0.0176659282491935	0.0117684908362384	0.0117913319079449	0.0138394353681179	0.0187373053004155	0.00892350139216951	0.02889358785079	0.00410277283319481	0.0201306454181766	0.0212384647427176	0.0140987001057027	0.0223836624435058	0.01436857384606	0.00987630090676134	0.0128658034789379	0.0133008573430259	0.0108920317823796	0.00746524300887466	0.0169252541592466	0.00922840928688371	0.00474192237163808	0.00856541725962346	0	0.00250226254125272	0.00617758220782583	0.00507098315693364	0.00222055621335909	0.00942711345574047	0.00311199121854178	0.00424566127103126	0.00449950585765356	0.00678307827977827	0.0259528267150351	0.0185637673136712	0.0233754640366114	0.00519813670301258	0.00373650810153505	0.00061320434527466	0.00953061138942228	0.00690435135159646	0.00458558574823867	0.0108214746443214	0.00842598415304322	0.00327915706369628	0.0123268859975597	0.0153621287012491	0.0199932192747076	0.0172921133292099	0.00358815567376347	0.00913864582280524	0.00325773970382746	0.0134418912491044	0.0156233746920822	0.0047668751907716	0.0129770803246434	0.0158758264676782	0.00480567933314857	0.0121791748097624	0.0117587977397237	0.00809873866899374	0.00904915695600702	0.00185425908664612	0.00794074774047441	0.0107650725605556	0.00438706280984596	0.0100518825258002	0.00344122906781067	0.00882599521186358	0.00450859642589589
A549_G2_2A_3	0.00759417042496334	0.00647465196458388	0.0144104238795463	0.0149069958076067	0.00774138628198499	0.0123496584700143	0.00323427501437076	0.0131066807816893	0.014984195590709	0.00822667743315207	0.00656194397792268	0.00574755368362123	0.00826517777737983	0.00604261217143293	0.00301256707825141	0.00998438474126411	0.0101833765984108	0.00602520304904295	0.0126928005264247	0.0152699754444235	0.00226923555531162	0.0168658205319874	0.0107725325537339	0.0095509309916759	0.0115141166106449	0.0176430109201443	0.0111979492822162	0.0281097434886603	0.00476624982158236	0.0183051565018865	0.0203014970289784	0.013042539238059	0.0215055316774289	0.013839499919014	0.00862577248918901	0.0112481681514323	0.0110101625105507	0.0110038334172998	0.00568564088749117	0.0166496641752109	0.00839097704735061	0.00425402559433683	0.00733998225459884	0.00250226254125272	0	0.00550791791287057	0.00306294012143193	0.00463413087528965	0.00812890129436056	0.00229622740197375	0.00275455139223135	0.00505881642222381	0.00843973365727937	0.0247640315160999	0.0162270996754575	0.0212549147944066	0.00740239441062037	0.00414179676918137	0.00265928095218955	0.0100622200309197	0.00498185860542661	0.00708762408253452	0.0102114306540668	0.00876917280165933	0.00559380764201986	0.010674745486589	0.0135415057885833	0.0195316125150061	0.0157891152615574	0.00123026092796076	0.00795188955938452	0.0027531702256387	0.0120386027284788	0.0146014289506281	0.00241746157882295	0.0109367974892473	0.0138659545049857	0.00230410256216322	0.0109764704857568	0.0103615687149997	0.00761688807128654	0.00757567798602076	0.00354849121826013	0.00658978545157368	0.00907803124675126	0.00680053032798136	0.00873206787964559	0.00470540192302969	0.00640546953603915	0.00300137215541082
A549_G2_2B_1	0.00455438064497053	0.00135125075724201	0.00934125448299978	0.011585261027099	0.00485754144783957	0.00718617679419464	0.00667344357948662	0.00804463926768696	0.00962181292732724	0.0028722872238628	0.00538737469152487	0.00121862577001168	0.00452635907294048	0.00686422669109217	0.00364142304772553	0.00512479086815018	0.00468400654622829	0.00224679663483915	0.00762066909655248	0.0101317641120106	0.00334805779822248	0.0115191456781183	0.0055995975978089	0.00802912125362689	0.0102520078642953	0.01256804737558	0.0144216805290779	0.0227683325497819	0.00307511621845336	0.0146017887176805	0.0150669869421397	0.00793248259324774	0.0162234905132836	0.00835351441671591	0.00391370764263096	0.00722150494054269	0.00958575191697315	0.00574574122640209	0.00325780805575817	0.0111442034919915	0.00305092469963145	0.00143628401329025	0.00269297328925825	0.00617758220782583	0.00550791791287057	0	0.00361485131180303	0.0067380231096619	0.00355852440784201	0.00330395593305522	0.00292103025260418	0.00281665603272018	0.00660419607247292	0.0197939556416417	0.0146993866833722	0.0184676633858106	0.00756593347201022	0.00285221914289582	0.00676041459476503	0.00540829127965262	0.00349057416560467	0.0092616150226297	0.00473469159458596	0.00401109957232712	0.00909712269558165	0.00677449780563998	0.00996506822459405	0.0140414388749233	0.0113663320159423	0.00486145584803192	0.00315774850392011	0.00298057536881299	0.00749241284385448	0.00944875181796833	0.00470218861642827	0.00830253652097749	0.0109019967581097	0.00592082955303894	0.00609258161781841	0.0058617641841317	0.00211399716423324	0.00352184969949894	0.00504746456215355	0.00241659909095636	0.0054226952418982	0.00982684238167216	0.00415907964404381	0.00421358318238996	0.00682683207186634	0.00276264295410331
A549_G2_2B_2	0.00738015045081809	0.00406592544534434	0.0115700256155092	0.0118658537142595	0.00467892881524743	0.0095923103028596	0.00579367315698255	0.0102809621959858	0.0123432664038293	0.00577820507850218	0.00367287121010517	0.00326690883395125	0.00769967699566746	0.00394304949133267	5.11742444496496e-05	0.00714522419009869	0.00790022748965976	0.00319301419871662	0.00987896013969205	0.0124552178688866	0.00242870849768305	0.0141884915231472	0.008059774717425	0.00673702234309399	0.00883542541936369	0.0147756946868047	0.0139940004687674	0.0253735013185975	0.00478798881469336	0.0152481859118406	0.0175073290318707	0.0102422491909502	0.0187400558109557	0.0114255607578059	0.00579225508387651	0.00820473401052822	0.0082695699729282	0.00934335420976709	0.0026390965932579	0.0143999804121963	0.00591707900066961	0.0030685320240651	0.00458216626984381	0.00507098315693364	0.00306294012143193	0.00361485131180303	0	0.00673136533720422	0.00527886578487539	0.00238253169901328	0.0012196703639851	0.00485265816058005	0.00894131966715704	0.0218242073061831	0.0135538994717387	0.0183160214992833	0.00883499490615986	0.00413757201870711	0.00544773892031	0.00895549314345129	0.00191942307544464	0.00940577725709344	0.00784912529603032	0.0075600650582296	0.00834825280378789	0.00762588202255349	0.0104813948581429	0.0170800572771536	0.0127607362803821	0.00190013239501731	0.0051934067198935	0.00268298433243446	0.00906168683677245	0.0118024728238834	0.00115527761130598	0.00793727577711497	0.0108557652447522	0.00240376567971359	0.00811748028708454	0.00740432145112315	0.00558494013929823	0.00462982043916648	0.00512204969984389	0.00377309891190551	0.00602801421914448	0.00943542930267519	0.00584882095850281	0.00542158026656046	0.00412339384323305	0.00112752012855769
A549_G2_2B_3	0.00552495072077348	0.00808305171162739	0.0159602505708354	0.018061171989525	0.0108968148673981	0.0137878671580417	0.00166010167414978	0.0146877749813237	0.015936953896815	0.00948955443034806	0.0103669928847623	0.00768955226958106	0.00652335814460639	0.0104386217706106	0.00669617849477099	0.0118592176304641	0.0108088174709621	0.00848022514468384	0.0142660312402852	0.0166938388445909	0.00436884078086189	0.0178149626843696	0.0122352925738981	0.0134322074718709	0.0155617741998844	0.0191408497181865	0.0076893368978812	0.028915129955939	0.00389431495140586	0.0212331775197896	0.0214648473222512	0.0145518916164063	0.0225434932764457	0.0143409738759197	0.0106416251541968	0.0138645841682419	0.0149840529393862	0.0104116777091865	0.00879649158013558	0.0166168392260817	0.00967030379197675	0.00538765114274713	0.0093762250608953	0.00222055621335909	0.00463413087528965	0.0067380231096619	0.00673136533720422	0	0.010254310986756	0.00442306270709982	0.00567881370354874	0.00428457546699843	0.00508909578256971	0.0263744629060988	0.0202730040676537	0.0247848715102108	0.00306012222186032	0.00389940648122762	0.00244382823582003	0.00873869413325488	0.00838119597204898	0.00268983115098147	0.0109845834045577	0.00787629732991599	0.00258516993699151	0.0133705534022256	0.0165120494299133	0.0198027030965441	0.0181029083136841	0.00557817144744936	0.00988486958393149	0.00432073889770909	0.0142282350197753	0.0160118327023104	0.00668612481607982	0.0143857503088173	0.0172144694300558	0.00692109720399104	0.0128170852164373	0.0125845310548358	0.00831034922979361	0.0100444344527307	0.00173993268412776	0.00889400807928677	0.0118830966373521	0.00309354011701981	0.0108698552354575	0.0027972132389807	0.0107255978225852	0.0059106478628128
A549_G2_2C_1	0.00754121238219711	0.0022152041974407	0.00629908208632275	0.0080927210740638	0.00249191506511625	0.00432575183050929	0.0100100301420457	0.0050044248109548	0.00713163748629331	0.00183029614565315	0.00425297853839332	0.00258945588354296	0.00713317702157525	0.00649268270708651	0.00532786027964553	0.0018677762348445	0.00358479308352494	0.0021084909704876	0.00460048912557771	0.00717826772043556	0.00638971327794225	0.00894190705689254	0.00284874359080481	0.00568695260459993	0.00773944126180287	0.00952105670185827	0.0179428169761129	0.0200978429025224	0.0066251682098505	0.0110448483463535	0.0122298741735831	0.00496363469305655	0.0134622292133463	0.00649666353285716	0.000516382540334467	0.00366945920516801	0.00705608617784124	0.00610369811862898	0.00289218359474376	0.0096010122412697	0.00178965950353228	0.00486813447959698	0.000878398592638705	0.00942711345574047	0.00812890129436056	0.00355852440784201	0.00527886578487539	0.010254310986756	0	0.00633465994657184	0.00539982485866327	0.00634098941804672	0.00976103800306055	0.0166434320505662	0.0117560937539395	0.0150184732808266	0.0110630356235811	0.00640003818119199	0.00996349987910053	0.00694997349463565	0.00370880084073864	0.0128132326934465	0.00335367980776996	0.00581965306443678	0.0125204865278622	0.00325293970871109	0.00644498296326654	0.0119921617976588	0.00788225331045411	0.0071149346382248	0.000501599178648883	0.00617748925063485	0.00401700127982324	0.00652387682763745	0.0063791432761915	0.00522405142578366	0.00752255614017964	0.00757116633026737	0.00285102313031958	0.0023415033355469	0.00304670079177987	0.00085642423234066	0.00853500268534138	0.0015391811296159	0.00214101795298552	0.0133270424362062	0.000625064663004567	0.00777079522635207	0.00619867491609652	0.00514096006331994
A549_G2_2C_2	0.0055744858096236	0.00442088034599351	0.0124932244251956	0.0137700752710699	0.00654761481595061	0.01037459721247	0.00374879703304402	0.0111866201362084	0.0129024875686746	0.00612713253616383	0.00595211575499087	0.0037852033903807	0.00612836975263219	0.0062847292358492	0.00235578541148046	0.00812566779082555	0.00798316180629639	0.00432930232920669	0.0107653627880253	0.0133199887312326	5.74381975793265e-05	0.0147966166751893	0.00878291009768717	0.00901340218384678	0.0111588213811193	0.0157335782828755	0.0119097153105025	0.0260498354652771	0.00275735466174745	0.017039835208771	0.0183066318772868	0.0110981689721863	0.0194823900769313	0.0116556209717112	0.00679593546460325	0.00975523029324658	0.0105711197973675	0.0087077604248954	0.00442292512501894	0.0144055180549375	0.0062999961609684	0.00197126976130371	0.00548326191762721	0.00311199121854178	0.00229622740197375	0.00330395593305522	0.00238253169901328	0.00442306270709982	0.00633465994657184	0	0.00125648050162127	0.00296184329978157	0.00680803724130716	0.0229244476726179	0.0158607610854657	0.020408807866176	0.00646495210321868	0.00207950919162241	0.00363072653338301	0.00781187612828488	0.00396056020933702	0.00711258299970404	0.00803854453177234	0.00649505092645301	0.00631936159823991	0.0092192956317654	0.0122772498474223	0.017340220507781	0.0141854834651436	0.00210131397942889	0.00607004482817487	0.000494177707986479	0.0103431604383314	0.0126415182511445	0.00272627586791969	0.00999840650963048	0.0128623773436309	0.00355440729437176	0.0091212902278611	0.00865772161423738	0.00538333011256628	0.0059374050177725	0.00275714786051625	0.00483408798597258	0.00766531650010352	0.00728909260706735	0.0069581022926572	0.00313125596092521	0.0064956929335693	0.0014894378066438
A549_G2_2C_3	0.00623318601491061	0.00374071385442249	0.0116639443308635	0.0125832592487226	0.00534917971085795	0.00959576524470145	0.00492549790829805	0.010358819888966	0.0122376582058581	0.00549871099542848	0.00469702112352341	0.00299690700661173	0.00662104177699717	0.00516174801996917	0.00120657839970709	0.00724430757398793	0.00751433086305242	0.00331374593413419	0.00994354588190944	0.0125192208759184	0.0013101491881891	0.0141160941383879	0.00801813989607197	0.00775709797367508	0.00990622497726219	0.0148998364521291	0.0131216452490756	0.0253578432789463	0.00358040471539443	0.0158904872094816	0.0175481322671254	0.0102913692134271	0.0187516587454059	0.0111421222745872	0.00588907953601882	0.00866923306639718	0.00931589929452145	0.00863334253019348	0.0032204768398184	0.0140162451785291	0.0056586836169728	0.00201521052156153	0.00459357709199316	0.00424566127103126	0.00275455139223135	0.00292103025260418	0.0012196703639851	0.00567881370354874	0.00539982485866327	0.00125648050162127	0	0.00366704788211696	0.00773148921739661	0.0220420939959519	0.0146054195179918	0.0191785849970602	0.00764150551401114	0.00292303533184205	0.00470828489213723	0.00803448648664672	0.0027108680158509	0.00836794430643777	0.0075169760586066	0.00665639337799175	0.00750372187507943	0.00811629947636935	0.0111197038132452	0.0168321930071473	0.0131592739100987	0.00194462843188382	0.00520315146382018	0.00148059413976803	0.00935784326783393	0.0118493527743986	0.00195099599906919	0.00876791668529162	0.0116476735518195	0.00307542207714045	0.00823900597229354	0.00767260445010998	0.00502012918349873	0.00490166530679066	0.00400881228154133	0.00386355428533364	0.00653905192742715	0.00851381332295081	0.00601149615095732	0.00420575701800572	0.00533043949162623	0.000267224706055454
A549_G2_2D_2	0.00261539295512116	0.00412853659234514	0.0117146693191591	0.0143991354610985	0.00758943964823139	0.00954359968779183	0.00474037801474226	0.0104579987179878	0.0116534189082968	0.00529804739074143	0.00775783325210408	0.0039889664828285	0.00320662635088956	0.00872734547370396	0.00484915630033264	0.00776042776310852	0.00652510263828841	0.00497165265102315	0.0100393582247339	0.0124285512878621	0.00295914731023785	0.0135336469471701	0.00801596852940541	0.0106253381548374	0.0128502594406925	0.014874277245698	0.0118393779170439	0.0246639930383178	0.000408140717604907	0.0173780510787735	0.0171811939189714	0.0103113857640462	0.0182639229225078	0.0100845947926699	0.00665228109617302	0.0100102919291807	0.0122021192623315	0.00639603403926647	0.00574488971152302	0.0124892194033525	0.00547589925246527	0.00196234673977289	0.00549195130686256	0.00449950585765356	0.00505881642222381	0.00281665603272018	0.00485265816058005	0.00428457546699843	0.00634098941804672	0.00296184329978157	0.00366704788211696	0	0.00412898371066974	0.0221042956149541	0.0173981203796383	0.0212836319662926	0.00474993976658836	0.000917110759648609	0.00510992842356469	0.00510036605533275	0.00568770434507298	0.0066018812332238	0.00670087923802084	0.00393155468910408	0.00682499054861404	0.00957927509415749	0.0127725762542931	0.0156177776547763	0.0140220779301415	0.0050631361417552	0.00590814516274539	0.00247244967989655	0.0101724000028986	0.011748230576697	0.00555499584226694	0.0110785003055563	0.0137152208993377	0.00650209066463335	0.00867949985281358	0.00859246783385996	0.00404688724660698	0.00633759257541946	0.00283778593293268	0.00521953825244316	0.0082383715637405	0.00734495781187151	0.00692177086617258	0.00151755712270354	0.00882457573898886	0.00372520546185778
A549_G2_2D_3	0.00224967533199024	0.007703684269724	0.0139470283599136	0.0177992827911065	0.0114537467290675	0.0118936139712346	0.00654257751774218	0.0128402711109417	0.0132978022064623	0.00825083538739094	0.0118438782091298	0.00782135244572785	0.00298995032648773	0.0128476907885317	0.0089332547667311	0.0107476261191813	0.00853732564096046	0.0088509405949655	0.0124594055268669	0.0144798643419105	0.00678626765128697	0.0150266334102706	0.0105991364172799	0.014622006215378	0.0168478368963522	0.0168288008561749	0.0106136793494514	0.0255687571353237	0.004153470913967	0.0204786931460932	0.0186863075143449	0.01264149485451	0.0195966734070501	0.0114028698541704	0.00993549359019256	0.0133084701371879	0.0161852465266333	0.00693890171459352	0.00977652601001854	0.012989550733247	0.00839732478847428	0.00607724516050364	0.00901699027548651	0.00678307827977827	0.00843973365727937	0.00660419607247292	0.00894131966715704	0.00508909578256971	0.00976103800306055	0.00680803724130716	0.00773148921739661	0.00412898371066974	0	0.023865725162287	0.0212924673216088	0.0247413284506802	0.00275215628209614	0.00481025119391482	0.0072497832661731	0.00486922166623915	0.00979302096160379	0.00575274643296993	0.00883511866048101	0.00476811905503874	0.00730377132427836	0.0129749394663455	0.0161247596927936	0.0162703207845632	0.0167748997762445	0.00882085259802865	0.0092715423760535	0.00636975174891648	0.0131216768159585	0.0138435672613274	0.00952491820592668	0.0148422043978753	0.0172830940647586	0.010313947700658	0.0115065265748937	0.0117456028761243	0.00684671971047967	0.00998587219373329	0.0050242287219411	0.00897058712561137	0.0118429268066397	0.00707488025583762	0.010250229405528	0.00375418028749698	0.0129527758071512	0.00781981158347678
A549_G2_2E_1	0.0218561261155569	0.0185327629202143	0.0104537321551521	0.012148495866321	0.0174536371848191	0.0126139343493225	0.026465661600749	0.0117535614851592	0.0105895132104553	0.0169380894901432	0.0193282654400433	0.0191407514301838	0.0209249178415496	0.0214019391720038	0.0218749581904582	0.0148082205101141	0.0156352959585858	0.0187409680086616	0.0121771827479325	0.00968449129561271	0.0229773496376476	0.00884755899905818	0.0141954674289906	0.0177439259489473	0.0176306083377672	0.00723733844168718	0.0338883277812302	0.00568771083020297	0.0224854032241574	0.00938186303324068	0.00525652499079525	0.0118625967811689	0.00469475072459063	0.012467728939517	0.016156357911566	0.0138105322641814	0.0174463073732054	0.016961551907551	0.0192196119463693	0.0116602762160776	0.0167572413405107	0.0212275369833884	0.0174614458964899	0.0259528267150351	0.0247640315160999	0.0197939556416417	0.0218242073061831	0.0263744629060988	0.0166434320505662	0.0229244476726179	0.0220420939959519	0.0221042956149541	0.023865725162287	0	0.0166219021372829	0.012513828867356	0.0261663580332079	0.0225159190720666	0.0265194046944845	0.0190616498227285	0.0200193858774428	0.028629525711504	0.0154232208591332	0.019161221222534	0.0288479508944149	0.0144078465320424	0.0125054956698585	0.008890961658149	0.00934372321872691	0.0237077133950642	0.0168624902924187	0.0227047812165142	0.0127701004304302	0.0103676496373225	0.0228397033227097	0.0155741394087683	0.0134615681095877	0.0239223379673417	0.0138116128753774	0.014421738318257	0.0180660282286587	0.0172040110470223	0.0247760774862825	0.0181809831284939	0.015946545370841	0.02944693588649	0.0160350233337256	0.023617492211724	0.0209133316025411	0.0217833548847617
A549_G2_2E_2	0.0191562744086273	0.0136141800358672	0.0120899893001271	0.00566050026594934	0.0098423350735201	0.0123573490520794	0.0193024897414576	0.0119063275179114	0.0141555994364741	0.0135348806869364	0.00990904400204045	0.0134809911134505	0.0188573345658052	0.0102895607652752	0.0135917934173847	0.0115550424491594	0.0145788110733236	0.0124588026059312	0.0119363972673342	0.012660489657093	0.0159134240122155	0.0147413069946766	0.0124454187209347	0.00685416532273059	0.00472498398984171	0.0130798190504589	0.0274227279389406	0.0220853860477814	0.017547919764073	0.0072610600053937	0.0155323138668923	0.0121325693276669	0.0166688415262946	0.0152511730411593	0.0117519762895262	0.00895039384962287	0.00529008148635435	0.0173724080098628	0.0116890549021994	0.0177814520732061	0.0134496300300999	0.0154942377933823	0.0123684176591161	0.0185637673136712	0.0162270996754575	0.0146993866833722	0.0135538994717387	0.0202730040676537	0.0117560937539395	0.0158607610854657	0.0146054195179918	0.0173981203796383	0.0212924673216088	0.0166219021372829	0	0.00622209033893894	0.0220407310629482	0.0170705529932224	0.0188561785762444	0.0186202735119847	0.0119414240991972	0.022955033903683	0.014233772149426	0.0175662725001688	0.0217998105376963	0.00897486620034251	0.00680704025045217	0.0182347740980252	0.00941199388662757	0.0150241176706532	0.0122562895663487	0.0160326162059389	0.0100634607922419	0.0125856515815974	0.0138263013511196	0.00653220016689363	0.005037703167314	0.0141608375726907	0.0113677504416568	0.0104833367626158	0.0148002795954607	0.011359961229402	0.0186123532800033	0.0123251153152969	0.009616364039053	0.0229500465185635	0.011420528341892	0.018525376294461	0.00986514057013095	0.0143862971133152
A549_G2_2E_3	0.0224991662487849	0.0171853187454143	0.0124790554567605	0.006943559040876	0.013890494010519	0.0137327788366145	0.024083685397835	0.0129454930997968	0.0143602333648685	0.0165058554653149	0.0146947437249965	0.017313614167811	0.021958021589037	0.0157043424287077	0.0183613423243146	0.0140674546611269	0.0167908737371606	0.0163925777089018	0.0131729534742689	0.012629549803971	0.0204653659912587	0.0141267612739272	0.0145116203903159	0.0117510607938257	0.0101113002943291	0.0118454007849081	0.032289821082102	0.0182009185762907	0.021522701068716	0.00506047472803003	0.0133709271050019	0.013193537122226	0.0141868035522353	0.0160459844132795	0.014810013590871	0.0114374327048681	0.0104430907671843	0.0194270549842081	0.0159940914836885	0.0177315285781735	0.0163685457704857	0.019567733622576	0.015822997819271	0.0233754640366114	0.0212549147944066	0.0184676633858106	0.0183160214992833	0.0247848715102108	0.0150184732808266	0.020408807866176	0.0191785849970602	0.0212836319662926	0.0247413284506802	0.012513828867356	0.00622209033893894	0	0.0260321923013483	0.0211780675819294	0.0237621182202695	0.021124132099283	0.0164794054041182	0.0274585724396703	0.0164385535601051	0.0203786721178023	0.0266535350062797	0.0117750999502571	0.00862215508254758	0.0170376559254825	0.00908167735899947	0.0200248725539633	0.0154944729242617	0.0204660630972043	0.01184437161455	0.0128867233273181	0.0188488413598652	0.0104117380516354	0.00758688995666595	0.0194310423896888	0.0134615826774116	0.0130234565509675	0.0179037670939895	0.014946979094131	0.0230543134315758	0.0160749775399636	0.0130465891143878	0.027690655700903	0.0144997354953047	0.0226207079783797	0.0152232215798676	0.0189279384998303
A549_G2_2F_1	0.00432861008190993	0.00886209920991549	0.0159997090084629	0.0191410044352033	0.0122974660918458	0.0138693406027873	0.00471456478112801	0.0148116970168343	0.0155805333633853	0.00984494196781826	0.0122278709084557	0.00873310729439201	0.00531142463083502	0.0127483292990889	0.00881185730763966	0.0123631597236989	0.0105954886907422	0.00969650615419925	0.0144082893168686	0.0166166530791864	0.00642358465576829	0.0173773188925172	0.0124413537743517	0.0152109699766126	0.0174172991214158	0.0190232006264792	0.00794331391750537	0.0281315140314271	0.00453049806540856	0.0220660545201342	0.021056421842776	0.0146356074248371	0.0220256477020564	0.0137703733025816	0.0113430675674077	0.0147257303936199	0.0167906686916624	0.00941828382034901	0.0103532436941113	0.015585093552282	0.010013025545468	0.0065602148597684	0.0102277855186292	0.00519813670301258	0.00740239441062037	0.00756593347201022	0.00883499490615986	0.00306012222186032	0.0110630356235811	0.00646495210321868	0.00764150551401114	0.00474993976658836	0.00275215628209614	0.0261663580332079	0.0220407310629482	0.0260321923013483	0	0.00497098426311715	0.00549527919659597	0.00743128891581596	0.0101473687594034	0.00300661051501581	0.0108507178606466	0.00702786103326254	0.00476409710183713	0.0143119458249778	0.0175057553613768	0.0188565248714923	0.0185781545821111	0.00813279183909731	0.0106132153018616	0.00616095481403779	0.0147830429264211	0.0159557973358271	0.00909532183618674	0.0158040525005546	0.0184642273960425	0.00958531057470313	0.0132273410058937	0.013261297555514	0.0084784647381866	0.0110873223395273	0.00389774348377237	0.00996734781006146	0.0129880693397927	0.00436434738524537	0.0116270168325972	0.003517658142443	0.0129570277101768	0.00781237585993053
A549_G2_2F_2	0.00350344120555292	0.00420302968761934	0.0120815743385258	0.0143499082533606	0.00735287609319736	0.00991081936536467	0.00406948704344661	0.0108014386917653	0.0121602707996668	0.00559812903685118	0.00728961427089287	0.00388997440832414	0.00412372919147164	0.00806542344527355	0.00412761031637271	0.00796318078201961	0.00705256220434232	0.00478690443224247	0.0103787291960232	0.0128332015853415	0.00207127818393662	0.0140526686401193	0.00834744180287744	0.0102450191770783	0.0124570194260274	0.0152798055662156	0.0115732522262949	0.0252400604030234	0.000680049949101847	0.0174302871436409	0.0176713783752108	0.0106713895929334	0.0187832875049012	0.0106777363392687	0.00676569369811919	0.0100478045765529	0.0118252385176489	0.00718122069939224	0.00538239707367285	0.013190175754453	0.00577920707309789	0.00161236928693111	0.00552644035774853	0.00373650810153505	0.00414179676918137	0.00285221914289582	0.00413757201870711	0.00389940648122762	0.00640003818119199	0.00207950919162241	0.00292303533184205	0.000917110759648609	0.00481025119391482	0.0225159190720666	0.0170705529932224	0.0211780675819294	0.00497098426311715	0	0.00434956915608534	0.00598528577594935	0.00520426730000732	0.00641340111166929	0.00719297596156306	0.00477070759498062	0.0063349854349853	0.00957999192383196	0.0127565027594205	0.0162731280786465	0.0142150612176125	0.00417585201749253	0.00600943342526929	0.00160201594847124	0.0103427735757523	0.0121497897826929	0.00474050259335936	0.0108689609542803	0.0135928418065306	0.00563325040635323	0.00891820408086203	0.00871337958621228	0.00447724545005529	0.00627307759270666	0.00226278869166312	0.00512502893943538	0.00815652963412332	0.00699278800236303	0.00700698800524878	0.00146014021122747	0.00820107688941672	0.00302459614635428
