	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_3	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_2A_3	0.0163385210832934	0.0128275349395046	0.0169146633783362	0.00990160460655046	0.0161299994579257	0.0219443840023747	0.017116805317132	0.010503295585172	0.0076541874752284	0.0140155401842693	0.0181401109072382	0.0134744769154387	0.0151214583605216	0.019537390363212	0.0282522143320338	0.0101588269221881	0.0253492294088173	0.0176712073774547	0.011360426709509	0.0168999522531262	0.0239091997130102	0.00933840914338261	0.00962097380134163	0.0107581954945087	0.0101432489548024	0.0117166061770956	0.0068122945014464	0.0103595924037025	0.0108747546631468	0.0203797666277588	0.0142798540148587	0.016876946559769	0.0160034342652655	0.0209265371829071	0.0257279216946554	0.0295353696048299	0.0122070699379013	0.0144097113791334	0.0203264190221228	0.0198242833308369	0.024898259614529	0.00647514031549945	0	0.00354698649793101	0.0133881503813259	0.0113727554311588	0.0116594058283118	0.0117509656725743	0.00576297365008243	0.0216415770244508	0.00916747546630871	0.00533847742726198	0.00871769780723486	0.0117667709990768	0.013113934579168	0.0110415837216008	0.00558990977562969	0.00933598287346475	0.0158145305937095	0.00595200320956553	0.0084683497510191	0.0181433062639509	0.0242177715225301	0.0270629699948483	0.0112128157704083	0.0150934477734529	0.00215522180533603	0.0205853719858486	0.0101889595487115	0.0132801459241303	0.0127953087649601	0.00652830683403598	0.00142589390750962	0.0214824583542532	0.0131524749295551	0.0173614995874676	0.0196594129352651	0.015839660166987	0.0172102024941554	0.0214483262977214	0.0178909590450407	0.00942714126241801	0.0221365092656842	0.0128284991448121	0.0115722589825115	0.0119440172635025	0.0159084302062712
A549_G2_2B_1	0.0186833099714748	0.0158866584462669	0.0199894944116423	0.00881699928857065	0.018894664181207	0.0253764124048275	0.0153437230871384	0.0136615676302175	0.00991149345573791	0.0175524078405687	0.0204256347255076	0.0165393788096948	0.0181961251036889	0.022364956489582	0.0314660320731981	0.0130289343335438	0.0282454393617622	0.0208749924584949	0.0141658584734466	0.0201108661547221	0.0263207693051398	0.0128087879639534	0.0131394801533705	0.0142818070161475	0.0133434387525343	0.0139280803066838	0.00996879425789434	0.0127792892404951	0.0130534691020341	0.0238037511564039	0.0178254582562483	0.0203712799155013	0.0188462512263832	0.0242348618292838	0.0283438558713396	0.0323257059500231	0.0155855000308054	0.0179483947232577	0.0235510466789488	0.0230258372494236	0.0278928079974121	0.00651937845223965	0.00354698649793101	0	0.0165822930519715	0.0138931359258741	0.0148878881319063	0.0147228363014288	0.00388527790119135	0.0245038867095195	0.0127101421693484	0.00829447952898582	0.0121327718633455	0.0145665449573069	0.0156760341908174	0.0145814503315153	0.00913455977692696	0.0127800018128379	0.0189805317585246	0.0074829763194046	0.0114354761239081	0.0214554825133525	0.0273031510258987	0.0296290853449319	0.0144103859387291	0.0181725658082761	0.00433748725958298	0.0235437139062582	0.0130978663437448	0.0167726435064193	0.0158222612524219	0.00920693191078839	0.00496232826369339	0.024486623548925	0.0165270680633587	0.0204184680828893	0.0228283711040059	0.0190213429566138	0.0202171531417715	0.0248122635821521	0.0205111730560457	0.0126355856770937	0.0245216657138052	0.0120643323703284	0.0143295638593875	0.0140355428922057	0.0193717772407598
A549_G2_2B_2	0.00687959392150204	0.00133863785319137	0.00367034651292462	0.0223380266202072	0.00444976569362864	0.00943316736048183	0.0297388950209809	0.00292460127457005	0.0152998631659885	0.00580135629750161	0.00828737627387744	0.00115959461298458	0.00202371026929762	0.00692223386926466	0.0148940016026886	0.00412499397288903	0.0122775940156228	0.00429514025735744	0.00363147487628962	0.0035300179123167	0.0124298748121639	0.00498225757688063	0.00551689508465832	0.00793214366352201	0.0118268683593149	0.00650368487145206	0.00661787379003027	0.00591769566485782	0.00678774538977559	0.00788118836635605	0.00680018237105934	0.00588980455620487	0.00392664639607206	0.00775119803304698	0.0134010428476098	0.0166160987965796	0.00228901915532408	0.00793452792328745	0.00697241001363573	0.00644878840763518	0.0116503607001314	0.0134191449262822	0.0133881503813259	0.0165822930519715	0	0.0159172703551452	0.00174367706403469	0.00250431442031805	0.0190544359368694	0.00876956912557457	0.00649613724216337	0.0083130030341562	0.00505972618227961	0.00346739904754352	0.00461096823569979	0.00574743823600085	0.00909444508590261	0.00474405961559492	0.00243261127517396	0.0162416776466438	0.00528853235007572	0.00503378922637466	0.0108640428636721	0.0148249475637977	0.002177668084751	0.00197969651669508	0.0122856554496671	0.00749467377390409	0.00395060140061881	0.00409431895663181	0.00158854135473923	0.00769303971869805	0.0120642778789505	0.00826564567774755	0.00203535354132548	0.00414417941515478	0.00627292144242892	0.00245204651283094	0.00415371821074271	0.0084953387303492	0.00645591001931417	0.00396337882071738	0.0109707101280646	0.0245695238457996	0.00378675913699459	0.0070378641509668	0.00461104845494901
A549_G2_2B_3	0.0220216959657327	0.0163640639515263	0.0192703811168843	0.0118390466517079	0.020255690409327	0.0202506310350299	0.0178554488652176	0.014346900076941	0.00402077967388586	0.0120026661441336	0.0237313151276347	0.0167764694131986	0.0179052409144335	0.0227472793235175	0.0279952806232771	0.0155349886491821	0.0274438937282566	0.0189961004451618	0.0165689710800676	0.0183434500624341	0.0283451095678337	0.0112061782530941	0.0104651128378001	0.00817071442880902	0.00412745020728964	0.0187526774239441	0.01262986303733	0.0171920148560119	0.0182082358908274	0.0190539505924079	0.0114161644335186	0.0151786102870569	0.0197994185735368	0.0207701919086567	0.0291481634970766	0.0317995602627545	0.0136689586822263	0.0105817710050102	0.0209843868017877	0.020746930005139	0.0264834637516172	0.0174824111952908	0.0113727554311588	0.0138931359258741	0.0159172703551452	0	0.0145768466035898	0.0160963760301499	0.0125659644090023	0.0243646182462283	0.00949883748997188	0.0128664987932757	0.01161889350497	0.0168666592438372	0.0187300745690759	0.0102903197238437	0.00870649105226518	0.0115387812425455	0.0178402447093638	0.00675870331459721	0.0141788758423336	0.0184739203732679	0.0253147648440268	0.0305768569785806	0.0145163128550099	0.0178579905426151	0.0129801189981894	0.0229475614012944	0.0153928293103761	0.0127832703826466	0.016516223840886	0.0141532274579907	0.0107069432107407	0.0234475835568728	0.0142835402513679	0.0197300643460216	0.0208506604128224	0.017750639447258	0.0199022914096301	0.0206529990164129	0.0222975632279749	0.0134759104681999	0.0268622465266126	0.012097544258307	0.0169024828531034	0.0192364467888903	0.0150267673172805
A549_G2_2C_1	0.00764308211413312	0.0017890255867594	0.00539158781373749	0.0206095204102358	0.00568807251693198	0.0108395598676439	0.0280125543098853	0.00132442869300741	0.0137129027538819	0.00566918381124289	0.00924453276769463	0.0022358447284353	0.00366922249820955	0.00851775674771049	0.0166049384276748	0.00299325331362606	0.0139929806312965	0.00601315113528337	0.00303214404208565	0.0052421321175304	0.0138552515060807	0.0034266409040213	0.00411316427911028	0.00685053243709	0.0105508632199246	0.00606967811975991	0.00492157993852428	0.00510606373547613	0.00613048039451188	0.00926180516815736	0.00660697262995762	0.0066847478576441	0.00526748731073746	0.00937362868695482	0.0149948487321498	0.018316671439294	0.00170520290116213	0.00763111074432881	0.00867608455215258	0.00816717709183182	0.0133878717106663	0.0120306570458096	0.0116594058283118	0.0148878881319063	0.00174367706403469	0.0145768466035898	0	0.00198105752666679	0.0173142643601547	0.0104387987535338	0.00507914968026859	0.00665363418949988	0.00336509122391867	0.00307178755945745	0.00474360932702949	0.0047361736779369	0.00739572696463274	0.00314143406545206	0.00417517679281413	0.0145518510455623	0.00375986996174649	0.00660963774235386	0.012607244958201	0.0164110313315672	0.000534474677192572	0.00363077270195932	0.0106132358616564	0.00920081412692282	0.00277922466725688	0.00394567641767494	0.00195856933282839	0.00615745938954557	0.0103272315021732	0.00999580256178146	0.00223551972345452	0.00586145966366576	0.00800650134007895	0.00418863685058499	0.00582757729726866	0.0100385754237547	0.00773103709272801	0.00225293128204776	0.012310135934058	0.0228746633701852	0.00330975655018735	0.00663887184830426	0.00541716013591847
A549_G2_2C_2	0.00593142190652565	0.00129371009737438	0.00529782542066936	0.0211593600188793	0.00454337279927193	0.0118889390628956	0.0285512941797329	0.00175306745930956	0.014849587046756	0.00762705029434816	0.00764102780820141	0.00190838264833177	0.00352695717475782	0.00781823861482342	0.0168827407958447	0.0017629063948231	0.013601536872492	0.00641375280076248	0.00115015039238485	0.00570550634566426	0.012708340974286	0.00491281186830781	0.00575422602089598	0.00866167718004311	0.0121704783480612	0.00415578024754007	0.00498290772084935	0.00341781050647734	0.00433137525674865	0.0103530710758537	0.00857700481573659	0.00830476094865766	0.00430624768688939	0.0100283687450096	0.0141638189593697	0.01780893729978	0.00366410847984194	0.00961101657944545	0.00907359510026098	0.00850062423063658	0.0131825599493917	0.0110493018843827	0.0117509656725743	0.0147228363014288	0.00250431442031805	0.0160963760301499	0.00198105752666679	0	0.0175044349421161	0.0098992796485516	0.00666255600310434	0.00645649165892755	0.00451164878682991	0.00110013830448368	0.00280633919382278	0.00661943361135704	0.00829187246914756	0.00456723218792405	0.00448800755067417	0.0153680909156731	0.00329753264119912	0.00740833643248333	0.0125964793455943	0.0155475188258119	0.00173258742475124	0.00351061050889443	0.0103863097367949	0.00884512262874641	0.00164641049699287	0.00589033869348966	0.00114647847665085	0.00557582685182539	0.0105305142528271	0.00977001022062422	0.00401393462925555	0.00571055202073579	0.00823698742356256	0.00457641632780748	0.00549612832970167	0.0108632398856632	0.00650816189992016	0.00275344831242504	0.011057431259443	0.023618313281371	0.0013699618238341	0.00471666250612488	0.00701862403183368
A549_G2_2C_3	0.0220103364340123	0.0185583287349743	0.0226272564232949	0.00495309520686254	0.021890523564482	0.0272464831713761	0.0115877679535988	0.0162068842850104	0.00862069098390841	0.0189465036428248	0.023794602403881	0.0192012490549695	0.0208394475116267	0.0252972236743712	0.0338472463312943	0.0159210863363769	0.0310977737639609	0.0233094682255287	0.0171211723165721	0.0225363819732424	0.0296144951343958	0.014695773439116	0.0147927327015228	0.0151850020280093	0.0132043405818203	0.0173174397710171	0.012544127523366	0.0160346317366027	0.016455555481486	0.0257118600435068	0.0190223838471516	0.0220298754668914	0.0217642486321871	0.0264489034103668	0.0314779132393472	0.0352927660245183	0.0177000900549187	0.0189060185848557	0.0259372345074405	0.0254555310052513	0.0306238448081362	0.0103955181820087	0.00576297365008243	0.00388527790119135	0.0190544359368694	0.0125659644090023	0.0173142643601547	0.0175044349421161	0	0.027397572312221	0.0141504724966979	0.0111000986058611	0.0142061854090459	0.0175274594957341	0.0188414315926512	0.0160062740975032	0.0105315883249285	0.0147567412474513	0.0214860279698761	0.00582179064326304	0.0142286314900716	0.0236759331412396	0.0299082989788808	0.0328058454491933	0.0168908746136292	0.0208098376615331	0.00749071607774289	0.0263267424450772	0.0159505492819754	0.0184905716726324	0.0185352230777652	0.0122533702911134	0.0070009569936642	0.0272101893640002	0.01864055409361	0.0230797477343835	0.0253143178091053	0.0215013230063988	0.0229448799320617	0.0268891270227755	0.0236375187129413	0.0151128761281462	0.0278320072128565	0.00822512480494521	0.0173295955545746	0.0174903160206973	0.0211797886940367
A549_G2_2D_2	0.00707110906131627	0.0089192775965705	0.00514888481314041	0.0309829054824203	0.00564516614234845	0.00879079932024097	0.0383831940895695	0.0113210721490981	0.0240491973622461	0.0127884321630339	0.00630107339851915	0.00830572281784464	0.00677097325048767	0.00215588679717283	0.00852134026140926	0.0115052720630811	0.0037528979224338	0.00548889209605762	0.0103428160323546	0.00605704089853949	0.00503353511604947	0.0137455323053408	0.01420897262638	0.0162006432613174	0.0202379513330368	0.0112439590159667	0.0148773730443715	0.0119378153170826	0.0120517671682409	0.0083263171457204	0.0136574520004636	0.0104411208527963	0.00566095412468496	0.00600903892600448	0.00481802256273117	0.00791758602833984	0.0108232737161744	0.0147986237599291	0.00468101186016877	0.00446192438376773	0.00371062260765853	0.0199420891565497	0.0216415770244508	0.0245038867095195	0.00876956912557457	0.0243646182462283	0.0104387987535338	0.0098992796485516	0.027397572312221	0	0.0151764440638053	0.0163227860287698	0.0138028741414979	0.00994098045844658	0.00902380327302333	0.014082588532279	0.0178332952644188	0.0135133350830239	0.0065574022859823	0.0249885833619241	0.0131755788949717	0.00654131435181873	0.00390873400247409	0.00623800358643707	0.0107474937140005	0.00681058657311503	0.0201813302960316	0.00146943831769194	0.0114604189256803	0.0116401299101535	0.00890695634164457	0.0153008114613497	0.0204275735361716	0.00164342063117916	0.0101084823888195	0.00467542737737502	0.00409831569749106	0.00663164344168445	0.00461709231232998	0.00712575438975008	0.00449572424864205	0.0124365607452292	0.00467489009032628	0.0333071893461113	0.0101796960428856	0.0114234170963665	0.00991407898285864
A549_G2_2D_3	0.0125886483534509	0.00686571173575639	0.0100279226291248	0.016601370069108	0.0107637783945739	0.013146243235263	0.0239122232165071	0.00494214044467828	0.00890806917818886	0.00485735015944787	0.0142627568559254	0.00729043058777329	0.00851485145530321	0.0134085559451035	0.0201625123512191	0.00642188670267511	0.0185182314218239	0.0100878280526349	0.00728242072803198	0.00935590893187929	0.0188977450311822	0.00175678279868855	0.000979667575340897	0.00242559599621452	0.00550994824935049	0.00987607168116089	0.00474210998853437	0.00842671378066756	0.00953578379238334	0.0116421379203962	0.00513689852248483	0.00788501770156894	0.0103224972667242	0.0126725439336379	0.0198764067152282	0.0228935881907607	0.00435570875228049	0.00543575640814395	0.0124621188197844	0.0120901660741577	0.0177252990835598	0.0122776280557439	0.00916747546630871	0.0127101421693484	0.00649613724216337	0.00949883748997188	0.00507914968026859	0.00666255600310434	0.0141504724966979	0.0151764440638053	0	0.0061146870098648	0.00244116631040026	0.00752961562016329	0.00939470406835737	0.001880067371559	0.00364606998760004	0.00211547017535949	0.00862891282907108	0.0102302840424105	0.0055190880843487	0.0100027379394631	0.0167312925244051	0.0213032252656459	0.00502880136594443	0.00846949838677937	0.00908079016216093	0.0138251964354754	0.00623968212084861	0.00439847759802068	0.0070187750440342	0.00673458379247033	0.00774849613985603	0.0144679731706175	0.00514210592039612	0.0105015015689832	0.01207963771881	0.00856976651401082	0.0105984865719418	0.0129410870613752	0.0128067673815079	0.00424907828986279	0.0173805975489251	0.0184954513900788	0.00761940480391224	0.0104205726525944	0.00709857355755947
A549_G2_2E_1	0.0111243769376465	0.00759571755268184	0.0117002775740271	0.0150467796294925	0.0107923625880303	0.0173797998067038	0.0223684836752983	0.00538886904365116	0.0102725464370884	0.0103760540746717	0.0129423763975576	0.00824834621101827	0.00990537106038023	0.0142088811631843	0.0231891106618898	0.00482417999396978	0.0200440623322662	0.0125997428769611	0.00602221118559873	0.0118400626511786	0.0186265301404055	0.00533867532589268	0.00603750336892114	0.00842946887058059	0.00994103186694712	0.00670302803395939	0.00178948118266006	0.00521406990320302	0.00593827888776564	0.0157961930628942	0.0109395553460333	0.0126870115388534	0.0106739124710679	0.0160258145925961	0.0203957165575977	0.0242076278194135	0.00757914357324889	0.0114551602104608	0.0152815750901492	0.0147473864648647	0.0196363660561101	0.00617954343289754	0.00533847742726198	0.00829447952898582	0.0083130030341562	0.0128664987932757	0.00665363418949988	0.00645649165892755	0.0111000986058611	0.0163227860287698	0.0061146870098648	0	0.004443617297666	0.00642858310126331	0.00782357171809982	0.0076689807759312	0.00422932443209939	0.00516261969357246	0.0106950259306457	0.00988129631725678	0.00315903128656331	0.0132608608517382	0.0190177408494855	0.021736777775861	0.00615587504277273	0.00988125391923397	0.00397513143104366	0.015300173823031	0.00486314474449449	0.00918114511317828	0.00753801734941714	0.00141125154545306	0.00424463822286583	0.0162226698458193	0.0084891460361325	0.0121330582239972	0.0145411527214112	0.0107405251786611	0.011946828689104	0.0166739408457092	0.0125643876297354	0.00441451370989965	0.0168687753193282	0.0177590182569133	0.00623640603001773	0.00703922392259363	0.0115525326831988
A549_G2_2E_2	0.0104127209261504	0.00501795498496912	0.00872997292280627	0.0172950566433158	0.00890596174428765	0.0132490208254038	0.0246927781994501	0.00276147283594234	0.0104048642308595	0.00594220976634957	0.0121474330312336	0.00556042130607514	0.00703243270264891	0.0118751306583707	0.0196569492967911	0.00401362922575248	0.0173366854831172	0.00917281144994306	0.00496149850961535	0.00840208185260637	0.0171112618356847	0.000951584989721066	0.00185158430892222	0.00481170088693544	0.007793768416485	0.00744316250772805	0.00274822980606963	0.00598562702254724	0.00709492481632014	0.0116768583495166	0.00655641932071586	0.00832723929371341	0.00854800482115628	0.0122511869686156	0.0183456101066182	0.0216716630771798	0.00350070877818292	0.00718799457143894	0.0117587671045317	0.0112990416001562	0.0166902713660061	0.0105483572821995	0.00871769780723486	0.0121327718633455	0.00505972618227961	0.01161889350497	0.00336509122391867	0.00451164878682991	0.0142061854090459	0.0138028741414979	0.00244116631040026	0.004443617297666	0	0.00524914714460838	0.00711539475930137	0.00340741789188857	0.00403560652818032	0.000719458104290354	0.00744525737936167	0.011188965716003	0.00310842201666998	0.00947376171269978	0.0158455726719999	0.0197578165441292	0.0031091742204613	0.00699326004697541	0.00806634176337645	0.0125520124616258	0.00384327892877733	0.00476585713413711	0.00511201332140887	0.00467625798273136	0.00731927427479253	0.0133200329650679	0.00444534513692552	0.00920355458340974	0.011194433748746	0.00743215431254584	0.00918945456919653	0.0127370791546149	0.0109296244772891	0.0018692919387615	0.0155087920090658	0.0195149550044762	0.00529732293952606	0.00798406854725198	0.00726137020016782
A549_G2_2E_3	0.00519794586226245	0.00214625376299829	0.00572303136527505	0.0213659028815717	0.0043645256116788	0.012696715364736	0.0287318046457966	0.00259731443857782	0.0154107434257142	0.00872668402944472	0.00697629215998787	0.00262688565836298	0.0040585796225737	0.00780603698930079	0.0173030542300259	0.00162991435998436	0.0136844012816027	0.00702646607259872	0.000406383159678967	0.00636894376137894	0.012329909918559	0.00577327175860365	0.00666163225077176	0.00962632586955616	0.0130121770895504	0.00307323550724048	0.00517588957156045	0.00252622468408026	0.00332258393227002	0.0111886016106004	0.00967466514879438	0.00933613126697247	0.00428079008447509	0.0106837960244014	0.01397903801327	0.0177959274854518	0.00476264307737387	0.01070231419414	0.00962516714744499	0.00903222020251044	0.0133738013004688	0.0104626881538536	0.0117667709990768	0.0145665449573069	0.00346739904754352	0.0168666592438372	0.00307178755945745	0.00110013830448368	0.0175274594957341	0.00994098045844658	0.00752961562016329	0.00642858310126331	0.00524914714460838	0	0.00186919179452396	0.00763386920728748	0.00879427610493772	0.00541468253837471	0.00514546928776203	0.0157499265228521	0.00335703725131717	0.00816381061683051	0.0128984919057279	0.015332702706348	0.00277383543255859	0.00405444694445645	0.01024275891413	0.00901287655039627	0.00165657373560184	0.00699043744201427	0.00191915549077842	0.00536057589867744	0.0106247496412881	0.00999292472397448	0.00510186409330729	0.00608648065385991	0.00872471847947947	0.00525953767182771	0.00578579165070223	0.0115842551083937	0.00617716984098877	0.00339418032960659	0.010621179003501	0.0239256736839294	0.000331080194599238	0.00362818671094341	0.0080514293381501
A549_G2_2F_1	0.00340289666082221	0.00332815932099512	0.00565120822352827	0.0228641015324135	0.00341482668617108	0.013132712643772	0.0301884663700894	0.00445524305761944	0.0171979255221559	0.0102646916310951	0.00521494841906871	0.00350486456919845	0.00436062081113277	0.00687147023404558	0.0169037048902112	0.00330706488265105	0.0127653453700418	0.00721112537113108	0.00216646228358884	0.00668756119743868	0.0108046427420397	0.00763799009468584	0.00851695044582083	0.0114586913087921	0.0148809551658176	0.00240534197978003	0.00680222721092511	0.00293097096064348	0.00309826619132986	0.0117129807507924	0.0112413883473762	0.0104302875991996	0.00360356806450271	0.0108278653779868	0.0126763681234876	0.0166980580300651	0.00635811705647374	0.0123169635156243	0.00959255144349691	0.00898004643119389	0.0126293064509434	0.0109379846013574	0.013113934579168	0.0156760341908174	0.00461096823569979	0.0187300745690759	0.00474360932702949	0.00280633919382278	0.0188414315926512	0.00902380327302333	0.00939470406835737	0.00782357171809982	0.00711539475930137	0.00186919179452396	0	0.00942561037523457	0.0105696288905831	0.00728078785779529	0.00554269662721728	0.0174187175602676	0.00496661426043731	0.00858508414899377	0.0123448103503923	0.0139808052559583	0.00453873055885213	0.00437781395570691	0.0114200466033182	0.00832303835847502	0.00340207134974634	0.0085206542027973	0.00307278492421795	0.0065901396016406	0.0120675242920293	0.00936564102326288	0.00651938783785044	0.00589901177685695	0.0086014196437224	0.00569451692172674	0.00547224708052984	0.011846124437389	0.00483660353704593	0.00525471615944954	0.00904679976404344	0.0255139069777703	0.00183900497820656	0.0027878204137974	0.00917261393570293
A549_G2_2F_2	0.0123689715546004	0.00645958134234358	0.00898111372449992	0.0183112336958297	0.0101872451398678	0.0113535464811586	0.0255683238040453	0.0050983280844342	0.0103197300003853	0.00297755836135578	0.0139259736680286	0.00673847820805673	0.00767278887396403	0.0124678796705044	0.0185359353999027	0.00687460190467839	0.0172564400877578	0.00877979276926326	0.00747462835864821	0.00809409879304303	0.0181206965427293	0.00245778028009595	0.00163210973539736	0.00218578644114509	0.00616489225958376	0.0103462876812253	0.00609972039007222	0.00903998856796986	0.0101565270077703	0.00987781319316439	0.00331864387171217	0.00605465663497857	0.00967399311581675	0.0110616372355005	0.0188602314570481	0.0216315497035351	0.00345864008809519	0.00379957226336258	0.0109868466251823	0.0106674944353028	0.0163779080237953	0.01384334971854	0.0110415837216008	0.0145814503315153	0.00574743823600085	0.0102903197238437	0.0047361736779369	0.00661943361135704	0.0160062740975032	0.014082588532279	0.001880067371559	0.0076689807759312	0.00340741789188857	0.00763386920728748	0.00942561037523457	0	0.00552344967823788	0.00275823211991248	0.00755052345540759	0.0118912308662478	0.00641337259720202	0.00848346493999023	0.0153062562738204	0.0202893048608486	0.00488696463632385	0.00762448014858897	0.0108802207597914	0.0126767680227448	0.00666383776359226	0.002714079868656	0.00666260105402301	0.00806725855960901	0.00962050798969337	0.0132247031801353	0.00399560003535638	0.00944042668317282	0.0107102987601776	0.00746117773489584	0.00961965456043822	0.0112427935101388	0.0122027714905933	0.00479023729098831	0.016706313607655	0.020070394753896	0.00779851567561952	0.0109133384092874	0.00536078384492469
A549_G2_2F_3	0.0139674140694612	0.00898914560490418	0.0127644146400168	0.0132948994189016	0.0128095542623736	0.0167236939647284	0.0206822105513833	0.00662264781235622	0.00662970731036862	0.00849693054791298	0.0157639940342241	0.00956168598021244	0.0110647460720908	0.0158849336414473	0.023516834356343	0.00726369035934491	0.0213702273149733	0.0131474651661033	0.00843433826982658	0.0123825690117765	0.0209979216401453	0.00428190929995156	0.00426616877872378	0.00521198629058046	0.00575578770202358	0.0101931555814281	0.0039864674169992	0.00862053482695132	0.00958148913403001	0.0151952090139857	0.00870477365810709	0.0115076418990132	0.0124988203751414	0.0160499578113126	0.0223405152555399	0.0257059754309974	0.00736580116181259	0.00882396474024227	0.0156784831496843	0.0152470981337312	0.0207090639080557	0.00975413345339459	0.00558990977562969	0.00913455977692696	0.00909444508590261	0.00870649105226518	0.00739572696463274	0.00829187246914756	0.0105315883249285	0.0178332952644188	0.00364606998760004	0.00422932443209939	0.00403560652818032	0.00879427610493772	0.0105696288905831	0.00552344967823788	0	0.0044216707457187	0.0114665244195214	0.00715733911709878	0.00569266243302504	0.0133081173669504	0.0198332493302376	0.0237458556748079	0.00710289982408786	0.0110260928357876	0.00586893222818203	0.0165871145132927	0.00717155140740682	0.00796160477377276	0.00905474112107979	0.00545653051715553	0.0041975734376114	0.017349251520247	0.00827838948051252	0.0132383230731445	0.0151700931179061	0.0114463222506325	0.0132226684953681	0.016417304439458	0.0147982207269771	0.00554385753369643	0.0193452563231663	0.0154807708054099	0.00874440247066361	0.0106418984122183	0.0106553213511903
A549_G2_2G_1	0.0104985234077903	0.00488785303294598	0.00839679818892907	0.0177156929426649	0.00880257716279297	0.0126125491988637	0.0251009436602962	0.00283236149144269	0.0105768634900819	0.00522374827561733	0.0121943166910418	0.00537646412009635	0.00675505004643997	0.0116392310316154	0.0191393278344353	0.00434344858041902	0.0169908871732338	0.00872617395845245	0.00516791857775565	0.00796144826752968	0.0169895477435867	0.000365858945233622	0.00131855921953332	0.00434952602357247	0.00760837616986851	0.00782079151850984	0.00346312584002431	0.00641963590738122	0.00753716858396921	0.0110463871350059	0.00584941307997036	0.00763790530963429	0.00840311519972456	0.0117017116277332	0.0181202333446	0.0213437654110777	0.00296052130987275	0.00650930885798528	0.0112696780896247	0.0108297756122474	0.016299920228036	0.011264207103041	0.00933598287346475	0.0127800018128379	0.00474405961559492	0.0115387812425455	0.00314143406545206	0.00456723218792405	0.0147567412474513	0.0135133350830239	0.00211547017535949	0.00516261969357246	0.000719458104290354	0.00541468253837471	0.00728078785779529	0.00275823211991248	0.0044216707457187	0	0.00706607879891651	0.0115251939569281	0.00366643806762079	0.00893575604456654	0.0154127143091767	0.0195395036826247	0.00299533911055076	0.0067131939346703	0.00875385280551434	0.0122255118110805	0.00415252238654226	0.00406227038338985	0.00501474581412847	0.00537323406440948	0.00792639152198464	0.012955950673798	0.00389185223890312	0.0088728587627571	0.0107489987726257	0.0070383888769257	0.0088975178943986	0.0121479548198286	0.0108413037007494	0.00217194749865681	0.0154251147932588	0.0198547948344628	0.00550478372559508	0.00837455300694979	0.00659580276311315
