	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_2A_3	0.00802320438916536	0.0116357915121476	0.0154360425093752	0.0295318007105408	0.0169232165391926	0.0180507624679172	0.0147206788098884	0.0164148454813693	0.0114769177503735	0.0275363800299138	0.0430950618738033	0.0170053535479177	0.00783392138400759	0.0153914373992818	0.0176547637152129	0.0244335105750235	0.0259772118731179	0.0195842759978616	0.0122622155255454	0.0100181456054391	0.00875725437872015	0.0483910613256842	0.0167749939057135	0.0147653390006156	0.0194166306671367	0.0221985988751878	0.034602636149096	0.0117697634357568	0.0159009852343252	0.0216804149047795	0.0355071449444065	0.0350779801402225	0.0149680917668739	0.0281503217709988	0.00967040419476091	0.007071762418954	0.037517608536897	0.0142245975819635	0.0218979369935564	0.00770039157435819	0.0459889500232329	0.0182216033577977	0	0.00743569514627973	0.00968235427681494	0.00800772923193305	0.0399699365502697	0.0185663034029704	0.0168283586611207	0.0233410510092097	0.0124792000531221	0.0242233896195408	0.0135223814316329	0.0287918534800518	0.0189097334478327	0.0111005375581655	0.015125570214851	0.0161977422736113	0.00459679074209358	0.0203869134585829	0.0118423139521308	0.00981064089794831	0.0106916643827162	0.0137900612879829	0.0153298024774449	0.00700166281920402	0.0096193369720067	0.0157884761647764	0.0167406141137795	0.0310262502804828	0.0131750453447067	0.0143064031167263	0.0233908394562791	0.013759389808123	0.0111784259065821	0.00606690406944042	0.0291066269712706	0.0162101748125655	0.0164776411423575	0.0141627298747644	0.0157529973587533	0.0298832569099356	0.0382703667782591	0.055063789245116	0.326212215790992	0.0180848565549469	0.0136044756465426
A549_G2_2B_1	0.00814731553961035	0.00960292073383803	0.0125155499645792	0.0275398485676143	0.0146992665608394	0.0147087152597987	0.0144342434674047	0.0130135006495584	0.0096332724625695	0.0269667729022033	0.0417941064901915	0.0149464526126628	0.00508238970719586	0.0149441324882414	0.0131992688800939	0.0214066393292624	0.0252039648979677	0.0205505714122517	0.0134979189949768	0.0103280738041973	0.00760362379767196	0.0462762247868781	0.0125576756749045	0.0124543628725564	0.0171912621758517	0.0235990435622297	0.03275976782416	0.00859993437409058	0.0132113228508675	0.0181402192204456	0.0338152273332453	0.0336046638391889	0.0161323034961166	0.0263764641398301	0.00598594397107951	0.0111424357634253	0.0355898800018623	0.0128466165319735	0.0239600708594303	0.0037682790014031	0.0449082927175471	0.0210330115284358	0.00743569514627973	0	0.0082753872038458	0.0045082660456867	0.0385738658976551	0.0137799442144443	0.0123023133314852	0.0215315728062769	0.00920856941777236	0.0206258601177665	0.00786969230472805	0.0274588525395033	0.0182379426958162	0.00721164943084746	0.0103281306249761	0.0159429002909813	0.0049893346377797	0.0189334981448747	0.0111342542974652	0.00458976763106394	0.00911947000663873	0.0193393592075949	0.0178462905503201	0.0067707663332146	0.0106717105554933	0.0167077632538645	0.0121822739591799	0.0297237763843833	0.0125629595302491	0.0106784369832293	0.0208953645453755	0.0138654668076167	0.00854062548703983	0.00876330074374637	0.0284678073009282	0.0137234139298671	0.0158532992413194	0.0141940062573798	0.0111256026138161	0.0272530304623297	0.0376861203941802	0.0564937618684287	0.327110557099364	0.0132760037684287	0.00625588090494627
A549_G2_2B_2	0.00671979052639316	0.012594649123039	0.00673184847958478	0.0256694603739547	0.0133081914402326	0.0143331654365599	0.0146198562082274	0.0101662157825945	0.00280940641768153	0.0224544348399815	0.0385100514672828	0.0165220882187839	0.00446060407888394	0.0157928113661422	0.0120324214432125	0.0179715473828154	0.0276552604942131	0.0129529317509145	0.0133367465643759	0.00290888048040543	0.0107705593275883	0.0434168024565089	0.0123683156580602	0.0138757136382487	0.0169706578880524	0.0267133700406589	0.0296147369131978	0.00366154385390982	0.00778955459705712	0.0173323690311975	0.0288784022369062	0.0297277567465684	0.00805567808371655	0.025367614479287	0.00299137374296481	0.00906637493995876	0.0327281744683026	0.0050734150301643	0.0257413528453132	0.00654625918245089	0.0407031747533918	0.0170194436392641	0.00968235427681494	0.0082753872038458	0	0.00422332527548342	0.0360727086387551	0.0117758739642528	0.017368053751328	0.0184197009219679	0.012743753582226	0.0201806546249006	0.00706475525299207	0.0218012393417479	0.0194720808680178	0.00696317929519937	0.0102886935137343	0.0115552632972485	0.00634069588706973	0.0223030831456891	0.00581729226049724	0.00839255929771992	0.0104275556097662	0.0157095031636928	0.0127991934653903	0.00292805178038234	0.0107413651316238	0.0152084174919328	0.00960970781360909	0.0263197120185625	0.00808442376790154	0.0122606524550741	0.0190537032772874	0.00658186220266482	0.00760429708776001	0.0131502662974436	0.0241942843529679	0.0186975936881007	0.0168086351521017	0.00624688483385738	0.0140549137855463	0.0263637861810308	0.0357397642415877	0.0543021757403685	0.326216645883378	0.0103158086581207	0.0112251672859243
A549_G2_2B_3	0.00752801259358513	0.0117474959654858	0.00962970231709858	0.0274845879683224	0.0146428375697122	0.015104233974242	0.0126432315965141	0.0118732543089352	0.00627278080136123	0.0254969422055913	0.0410710747024993	0.0138864346512233	0.00114159201913629	0.0135386417719315	0.0128552328944025	0.020226495860858	0.0249127753791093	0.0171216148897379	0.0141298783304937	0.00612720592985249	0.00968321635911692	0.0457335379801351	0.0128281577534901	0.0138646717054967	0.0178668256009166	0.0239057788923125	0.0320244613273427	0.00573106690767946	0.0106690644896795	0.0183593251096285	0.0320069750955618	0.0324777023641649	0.0119563594414239	0.0268093008889017	0.00249414778859735	0.00879577037768585	0.0350271675154466	0.00905081662631239	0.0235054832283697	0.004673701314637	0.0436605821403871	0.0197736985084181	0.00800772923193305	0.0045082660456867	0.00422332527548342	0	0.0382856235649877	0.0128314654469831	0.0135330677107357	0.0207125107568994	0.00918666075650417	0.021093406332534	0.00658282699791267	0.0252077669274722	0.0171241977385704	0.00439261796078909	0.0104127200194006	0.0143876316516541	0.0049813067159973	0.0191216640346091	0.00881507397106186	0.00646264124761987	0.00762633873791538	0.0178797238619066	0.0159268580168216	0.0039010978203382	0.0112318983734613	0.0142051504200671	0.0108331904573173	0.0288698989662909	0.0107974492926234	0.00940974614964399	0.0207183682438926	0.0105954975842875	0.00555018455038069	0.0100938442538571	0.0271462311681599	0.0149213101512957	0.0145231940684384	0.0104583585078038	0.0108039829203519	0.02768054959532	0.0377627979666337	0.0565568936282531	0.327924575918993	0.0116178029464866	0.00832326730209013
A549_G2_2C_1	0.0323725657550336	0.0304688890884767	0.0307958947908309	0.0111671293121358	0.0239070984131151	0.0241641168227063	0.0506043429716908	0.026889591282882	0.0333938648312334	0.0152661323594239	0.00493108410783809	0.0518253540680747	0.0392613402348862	0.0516725913683327	0.0269041308904687	0.0197185186419543	0.0630915696459374	0.0300533401631275	0.0282459244972891	0.0375942200128203	0.0326508472539586	0.00965637200774946	0.0267636224571218	0.0268874333507098	0.0217123157995429	0.0616047278820507	0.0074308838190169	0.0332738668239504	0.029205390824916	0.0213073035838715	0.0140675809551676	0.00871937591414585	0.0367222030661364	0.012933260269501	0.0362143067680902	0.0432703961880577	0.00491194198220592	0.0332023774445683	0.0611403789522974	0.0350648542294183	0.0106870940700377	0.0259224678590513	0.0399699365502697	0.0385738658976551	0.0360727086387551	0.0382856235649877	0	0.0279272641941373	0.0495371027330169	0.017700414381878	0.0469669375669136	0.0194652450749922	0.0340342951254048	0.0189606504395106	0.0552715316693403	0.0416987555047632	0.0292967064256084	0.0250780404568428	0.0364705158993551	0.0571165554160133	0.0305003557312981	0.034114436907971	0.045888415117338	0.0349604753757364	0.0283415948239014	0.0360377173392626	0.030483305901363	0.0511770063322753	0.0292912216393215	0.010105405629936	0.0283178082300465	0.0468207614996839	0.017882099983414	0.031372476285789	0.0431131396597324	0.0454530681417509	0.0134636747137854	0.0520966575757794	0.0526572722433854	0.0329718798115651	0.0473729783397003	0.0127396827669712	0.00589728910086124	0.0254194995504282	0.294259068703101	0.0298871908613158	0.0370976316823723
A549_G2_2C_2	0.0117139631513187	0.0120141752205862	0.00660480432762598	0.017272460004212	0.00792640462082815	0.00682131246759233	0.0244623910869292	0.00379421652803955	0.0095425356007575	0.0172329101459959	0.030555570846599	0.0247415626011238	0.0138496892695978	0.0253669119503608	0.0025260147391227	0.00885150268367031	0.0360986787352693	0.0161360551455055	0.0144901227254238	0.0143014912308132	0.012927970835881	0.0342382413590268	0.00464923586482193	0.0103898938766727	0.0105615503953265	0.0363150719637758	0.0212509100907805	0.00812318582609509	0.0061079648298044	0.00786547143970048	0.0216750449919333	0.0221169190343242	0.0165248705059903	0.0175311341784425	0.0105802881292745	0.020623781868284	0.0240462399489565	0.0104644696788773	0.0361026907126612	0.0112072952324944	0.0333275290579669	0.0189772895806832	0.0185663034029704	0.0137799442144443	0.0117758739642528	0.0128314654469831	0.0279272641941373	0	0.0225060996901185	0.0113285382801131	0.0202363496000877	0.0103197901233524	0.00677666219083348	0.0163379480835684	0.0286001734191618	0.0149651527107712	0.00431104547635228	0.010551423985403	0.0139709534785012	0.0302514127291083	0.0095709389737465	0.0100282651754133	0.0197362661029204	0.0228125012680217	0.0163369758019796	0.012754364316836	0.013443883586964	0.0258477529007887	0.00217308031422671	0.0190478318020863	0.00935632424052269	0.0195582518385623	0.0106863999934747	0.011672917077067	0.016682550141837	0.0221628067532039	0.0185095909409673	0.0256336130407546	0.0261812542072806	0.0124834470728346	0.0198507701746038	0.0171368488090496	0.028771313791837	0.0496700755791523	0.320047956504617	0.00259928319407105	0.0109157811263391
A549_G2_2C_3	0.0201980347417469	0.0212685748537091	0.0216096308973444	0.0384154093535939	0.0260974937791992	0.0254468071375521	0.0112937126330113	0.0233068035465663	0.0193702535980559	0.0381460987168867	0.0526361335747108	0.00808543355285595	0.0131925985553088	0.0106097899405061	0.0228506283432115	0.0312394295133505	0.0156318765256702	0.0301736314063712	0.0257744605116093	0.0184509583810678	0.0196413168574806	0.0564416047491277	0.0227853681185757	0.0239715096837523	0.0284680365294068	0.0171797675384605	0.0433829260465901	0.01828438008943	0.0228452620139476	0.0283404523604293	0.043792024859317	0.0442843955980439	0.0238953934274764	0.0374676697686837	0.0152979674746245	0.0171131071593329	0.0461400508775794	0.0215817961549137	0.0187270308912412	0.0158445735232021	0.0555897134003387	0.0329722749949985	0.0168283586611207	0.0123023133314852	0.017368053751328	0.0135330677107357	0.0495371027330169	0.0225060996901185	0	0.0325384691483838	0.00555767881362738	0.0305826867185937	0.0161559487677061	0.0374623209106275	0.0114495183545063	0.0108086668251876	0.0202848310165223	0.027477753620785	0.0165989675411005	0.00939393259832234	0.0221669429685262	0.0160227333441668	0.00927447677111004	0.0299974751998466	0.0293519936273049	0.0172515124289968	0.022954944912834	0.0150757506585716	0.0211727886108504	0.0407596184058756	0.0239722343394558	0.00699324972416969	0.0316844451030507	0.0239029084875585	0.0110779749008366	0.0128251630722729	0.0396728409474181	0.00466073874099657	0.0106185775656289	0.0234094780859304	0.00468978508355192	0.0376807796811849	0.049195332233809	0.0686112570901109	0.337923068431428	0.021324957800028	0.0126083789775468
A549_G2_2D_2	0.0153727627933921	0.0150365100152293	0.0132826535631194	0.00764333442907638	0.00718883636344131	0.00819805201901496	0.0329340912417878	0.00941211235111587	0.01572778633165	0.00686103793353192	0.0203859058802493	0.0342097679364325	0.0216643760035767	0.0340135666928363	0.0102419664455624	0.00484287642739838	0.0455178831216947	0.0151251057754285	0.0133641432855792	0.0201019761748609	0.0166646607096716	0.025267966011953	0.0103274269080015	0.0116863976638908	0.00736902826140584	0.044326042014118	0.011404769140649	0.0155856711166721	0.0116649923652934	0.00668334464993768	0.0135012290018727	0.0121161729187773	0.0200757529466072	0.0086139503338254	0.0185715291857145	0.0260926513155064	0.0144295701034878	0.0158151493443829	0.0437564035026336	0.0179279046651182	0.0234242974013847	0.01341172585093	0.0233410510092097	0.0215315728062769	0.0184197009219679	0.0207125107568994	0.017700414381878	0.0113285382801131	0.0325384691483838	0	0.0295265637054457	0.00754701193362562	0.0167341765328203	0.0095854475677756	0.0376106752759079	0.0240668532893345	0.0124696070057308	0.00817589089877988	0.0194128379225242	0.0396715819379231	0.0130081507689292	0.0172654158938879	0.028275168804873	0.0211195599341832	0.0134560567396549	0.0185667735167135	0.014595939167795	0.033579535456733	0.0121539992733003	0.00825095377982565	0.0109459818026734	0.0292702358791579	0.00337129868323924	0.0142731030983398	0.0254344063089833	0.0286209500927819	0.00776264924031833	0.0349421299233301	0.0349931659841037	0.0159231569968854	0.0300380114285681	0.00952936440657209	0.0180733846752668	0.0385518690722624	0.310130828468379	0.0130518205328694	0.0206072534067641
A549_G2_2D_3	0.016203765404754	0.0188046490478775	0.017943057887076	0.0359717680911204	0.0232174986988694	0.0231187581176695	0.00711365587339895	0.0203362812177705	0.0151108252104113	0.0345836476291913	0.0498648474041929	0.00597083229197411	0.0085398584119487	0.00700982764809895	0.0205668661223622	0.0285586800303015	0.0162913740701055	0.0254062549428605	0.0222784996671496	0.0133653461873321	0.0167152000955357	0.0541660774924148	0.0205565333928621	0.0215508238336395	0.0260329972334283	0.0165018838608288	0.0406943328068528	0.0144446480258226	0.0192337325124931	0.0262532784611428	0.0406359194826604	0.041295955647433	0.0187638782209727	0.0351406036804121	0.0112493672933471	0.0116692425734116	0.0436146298009381	0.0171924865517984	0.0169238527170784	0.0124432875410795	0.0525291382506345	0.0285363361393527	0.0124792000531221	0.00920856941777236	0.012743753582226	0.00918666075650417	0.0469669375669136	0.0202363496000877	0.00555767881362738	0.0295265637054457	0	0.0287745957054539	0.0134804707518405	0.0339033206596782	0.00954971485721666	0.00634461304458307	0.0179751485964635	0.0235675416796481	0.0124484742551747	0.01017148145805	0.0179831087140156	0.0133881230506912	0.00373779570598751	0.025010876177966	0.0247141109841371	0.0126375391878246	0.0193346545927944	0.010625385699348	0.0185301204859772	0.0377510861023855	0.0199805374179099	0.00332970117754099	0.0291568435808677	0.0193114576131526	0.00607074386387147	0.00907208973921441	0.0362150164435557	0.00616919645530937	0.007564978679553	0.0186943649950016	0.00388520349178659	0.0357188810798378	0.046483209771928	0.0653505333984323	0.335778985791928	0.0188219647839745	0.0116613795459219
A549_G2_2E_1	0.01682012239401	0.0136595535744988	0.0154122752666846	0.0086167448709541	0.00794345929498708	0.00622440888224785	0.0335673876473149	0.0102704642566002	0.0177864874036102	0.0139091137860847	0.0230263835189057	0.0339584739951785	0.0222037941832681	0.0344009029349797	0.00876408226446856	0.00764307153064291	0.0450146009868514	0.021157536106347	0.014977857850016	0.0225886387689648	0.0160993213722049	0.0263759213891431	0.00831183124978165	0.0101302267918594	0.00597729340831991	0.0442077639217363	0.0141811299644134	0.0167851033694392	0.0141101815542801	0.00285815526382382	0.0183204456900243	0.0162289269761574	0.0242597862072121	0.00825383888827085	0.0191768285564371	0.028120458031512	0.0163299776305592	0.0188683729551435	0.0443388002619771	0.0176658320754292	0.0270786894447475	0.0190682054816914	0.0242233896195408	0.0206258601177665	0.0201806546249006	0.021093406332534	0.0194652450749922	0.0103197901233524	0.0305826867185937	0.00754701193362562	0.0287745957054539	0	0.0160167617534894	0.0159508637773345	0.0377474483465981	0.024179617961856	0.0109005121031786	0.0129441965221949	0.020097926297442	0.0388114184151407	0.0158365787589426	0.016048344193375	0.0284787935895281	0.0256922221247094	0.0188521703306969	0.0200839109771355	0.0158755724384384	0.0350184388665037	0.0119631120850968	0.0127567543784684	0.0141771621346358	0.0288113905796104	0.00429247874307772	0.018318818681021	0.025920849834073	0.0286318128574817	0.0142510430579659	0.0335211293794485	0.0352852265572577	0.0198717409726625	0.0288554512629082	0.00723776932478335	0.0199609527517776	0.0414564185634442	0.310817048659559	0.0128526486065344	0.0179868994240561
A549_G2_2E_2	0.00901899549122699	0.0109459244093065	0.00644085119798448	0.0231427025472286	0.0112531491041868	0.0107998097651363	0.0179057743411845	0.00733834974356219	0.00635378518096827	0.0222763990348978	0.0367840674233275	0.0181229069977019	0.00756551592254173	0.0187307972471242	0.00735238445561611	0.0151926399742783	0.029437220444948	0.0168933653404286	0.0143562570720715	0.00986400705751027	0.0104457552008811	0.0408124620737096	0.00798347251537848	0.0115232377635335	0.0143580884932392	0.0295693153663711	0.0275176788795839	0.00432940392067737	0.0072759644338941	0.0133989248107034	0.0276751063900861	0.028227773005094	0.014060144594502	0.0228430704359994	0.00473426701531856	0.0151073691667234	0.0304030390116925	0.00861047517199052	0.0294313380687258	0.00640590925223088	0.0394957075036781	0.0201427332113327	0.0135223814316329	0.00786969230472805	0.00706475525299207	0.00658282699791267	0.0340342951254048	0.00677666219083348	0.0161559487677061	0.0167341765328203	0.0134804707518405	0.0160167617534894	0	0.0214994663879756	0.021963164139987	0.00835480635609904	0.00536132210448783	0.0126550576663646	0.00921493257767987	0.0235457724652957	0.00842383425850249	0.00584918493203124	0.0130458713713995	0.0211422989629585	0.0166531038750592	0.00802270962427181	0.0121083418402486	0.0196253889763889	0.00509111850719578	0.0248817996197867	0.00965882179369837	0.0129533091801933	0.0162977072654373	0.0107437861188619	0.0101923515856027	0.0160667031822931	0.0237756401457305	0.0190078676845636	0.019545318590435	0.0109854992122522	0.0133825595882933	0.0230016952361694	0.0342429982637154	0.0543688807790773	0.325151635097966	0.00562888493481105	0.00604257734322118
A549_G2_2E_3	0.0211484531377355	0.0231849569219828	0.0159867516990542	0.0136523451732557	0.0154290340183695	0.0166307626346951	0.0358271104771081	0.0150393048708625	0.0191108136407819	0.0064071336458362	0.0192957426267942	0.037469000435582	0.0259185329121408	0.0371112204142639	0.0166477114969537	0.00905240751228172	0.0488464686137909	0.0132039306504844	0.020755561881766	0.0225853440119713	0.024100758532449	0.0242339776324008	0.017710255897877	0.0203504226892689	0.0167971075005221	0.0484453116164671	0.0120725314935389	0.0195761021365468	0.0147144100115667	0.015161374048637	0.00748312165138495	0.0104244727635137	0.0200805969778156	0.0162234721474237	0.0228453056708497	0.0293904104907188	0.0150512791138223	0.0174090241729669	0.0471487355317439	0.023946638766497	0.0198514905777993	0.0167877435641582	0.0287918534800518	0.0274588525395033	0.0218012393417479	0.0252077669274722	0.0189606504395106	0.0163379480835684	0.0374623209106275	0.0095854475677756	0.0339033206596782	0.0159508637773345	0.0214994663879756	0	0.0406022350982061	0.0277261184873903	0.0190243547040926	0.013002366006234	0.0249806316216781	0.0436812631973805	0.0171446363401446	0.0238592991384946	0.0320466404651914	0.0241411330907217	0.0162711226621297	0.0229286198677484	0.0215231487926607	0.0356618063267164	0.0168363807911187	0.00983660336561637	0.0157081972483508	0.0328356916028104	0.012526676395603	0.0161589496425576	0.0287163414788419	0.034015573687537	0.00735422137300507	0.0398693899721387	0.0380389006742	0.0170456619625257	0.0340464773732353	0.0164630029533728	0.021072371790327	0.0396858512344728	0.310655730986202	0.0168216415900593	0.0267504013243687
A549_G2_2F_1	0.0239647631277408	0.0277117993865095	0.0250869857633721	0.0445226513425345	0.0317540078365425	0.0319974966734633	0.00505757369681955	0.0285622748364772	0.0221311599589236	0.0418918021202083	0.0578216021307254	0.00427329721435582	0.0161352175818392	0.00379274770870574	0.0292437975473657	0.0365459348376977	0.00841336030703035	0.0303765249477268	0.0301930982126568	0.0187758047271741	0.0253173181667688	0.0623617028567896	0.0294631422495758	0.0305027759710702	0.0348750416596545	0.0106649616064791	0.0487688467199043	0.0220599336330615	0.0265456191818832	0.0351061526150317	0.0477093910093343	0.0489958911339292	0.0226430041542498	0.043894358755435	0.0190811222149865	0.0150749644953138	0.051815621942297	0.0232691926614855	0.00985324097991969	0.021094954193988	0.0599606053337868	0.0349236630940234	0.0189097334478327	0.0182379426958162	0.0194720808680178	0.0171241977385704	0.0552715316693403	0.0286001734191618	0.0114495183545063	0.0376106752759079	0.00954971485721666	0.0377474483465981	0.021963164139987	0.0406022350982061	0	0.0137279829772706	0.0268527461235808	0.0309390464246199	0.020191045090664	0.00565497319612712	0.0252001066795371	0.0224841327399406	0.00953519018831082	0.029671987353293	0.0308437220300552	0.0197614100138192	0.0272466996193593	0.00710963157507503	0.0267429327984857	0.0456668024388115	0.0274100460847458	0.00932547985875725	0.0377100691067723	0.0254137612666522	0.012223213093184	0.0144676997350389	0.0436413319558907	0.00905708991374857	0.00268937538374003	0.0242687457706628	0.0104490844995583	0.0446052520991787	0.054833860210165	0.0729878557370845	0.343613384756011	0.0267687458290454	0.0210887486052364
A549_G2_2F_2	0.0118787837335777	0.0157600155385028	0.011786948022944	0.0309172639820559	0.0183594528122756	0.0185152540397802	0.00955675324334611	0.0148707659632776	0.0091531329526027	0.0287901923720519	0.0443030945382898	0.0101473141014508	0.00383492012892176	0.0104055773580903	0.015575086970838	0.0228998413767404	0.0215437017412366	0.0194360051377715	0.0185119706916569	0.00792843001664731	0.0138324376391575	0.0487041743345773	0.0159297259532302	0.0177991978115801	0.0216267509108107	0.0218111097916978	0.035161886422195	0.0085760697413825	0.013172694889953	0.0214910916193542	0.0345678861728275	0.0355446507626616	0.0132336148758316	0.0304665607504886	0.00566788188405308	0.00977646834490743	0.0381712532507596	0.0109572271537444	0.0213583884450062	0.00874752814187076	0.0466693924705844	0.0237327887225306	0.0111005375581655	0.00721164943084746	0.00696317929519937	0.00439261796078909	0.0416987555047632	0.0149651527107712	0.0108086668251876	0.0240668532893345	0.00634461304458307	0.024179617961856	0.00835480635609904	0.0277261184873903	0.0137279829772706	0	0.0133167997462343	0.0180706599277788	0.00916747613919281	0.0159951943369574	0.0124119293935065	0.00997166092067381	0.00498069205813725	0.0213857749090545	0.0196395619315964	0.00785305272158794	0.0156223978654724	0.011541465861437	0.013054257233683	0.0321919098624307	0.0145255719932651	0.00538919489874468	0.0240787040821475	0.0134051658310911	0.00201317575541526	0.0110223541683598	0.0304678072958986	0.0125039049282172	0.011239938029739	0.0126945617788998	0.00712529871135907	0.0310201650111656	0.0415450774178765	0.0606584646560798	0.331802217769634	0.013251693696302	0.0094194067768003
A549_G2_2F_3	0.00863300857170592	0.00792609513324445	0.00753955127509536	0.0182266899347194	0.00657989465803863	0.0055329718911317	0.022718049481346	0.00415996191621168	0.00854312925440909	0.0187122900455477	0.0323801805099704	0.0230865098922396	0.0115366780138564	0.0235235667134506	0.00292566484839364	0.0115465633212185	0.0342064649634176	0.0170314317899796	0.011436000133009	0.0130844768698137	0.00881606698363002	0.0363839056205473	0.00266915674107181	0.00705208231787668	0.00918198380416971	0.0336464701773972	0.0231500688351784	0.00690012742309142	0.00716142100550769	0.008301272299815	0.0245105633296915	0.0242108614345497	0.0165011722286042	0.01767429856569	0.00858567631125949	0.0183126539327931	0.0259070090126135	0.010749304970049	0.0336887854691373	0.00762863387737396	0.0355627563138884	0.0178219782845322	0.015125570214851	0.0103281306249761	0.0102886935137343	0.0104127200194006	0.0292967064256084	0.00431104547635228	0.0202848310165223	0.0124696070057308	0.0179751485964635	0.0109005121031786	0.00536132210448783	0.0190243547040926	0.0268527461235808	0.0133167997462343	0	0.0101067472739652	0.0106196106200729	0.0280906717544293	0.00827214895066181	0.0060853338136569	0.0176238414636805	0.0207586028735599	0.0152981972606245	0.0103347141496648	0.010076164838271	0.0243661503618818	0.00386341949981193	0.0205939280700826	0.00816250669981043	0.0179681881555434	0.0114324732061575	0.0114579732588462	0.015100818013083	0.0187655389567392	0.0200062480937846	0.0230565869193992	0.0243954660855067	0.0125238257653987	0.0182028156358931	0.0178669965647117	0.0293086712337083	0.0496878708002973	0.320263178654514	0.0055489842531189	0.0081520359988299
A549_G2_2G_1	0.00851774234877665	0.0114152575662337	0.00850214657432963	0.0153707408684097	0.00608507495989949	0.00872886394577834	0.0260507172261355	0.00686554807121082	0.00917049875058624	0.0114640913358131	0.0275525143618559	0.0279738046947137	0.0151473613916486	0.0272106536830802	0.00953337983528738	0.0101358750160914	0.03903895021361	0.00952986111958754	0.00839566868981478	0.0127429899245806	0.0116612411043731	0.03301255140356	0.00943177987926553	0.00972221121219593	0.00921648657962046	0.0372692937865105	0.0190909282285745	0.00978826483985936	0.00711450168001459	0.0105355094313048	0.0194073048468372	0.019126359180013	0.0128998549043734	0.0152822667735601	0.0125056865562898	0.0182829312054299	0.0221995128171231	0.00951803976918213	0.0363722520407221	0.0122028217805972	0.0299925415344953	0.00850281292344604	0.0161977422736113	0.0159429002909813	0.0115552632972485	0.0143876316516541	0.0250780404568428	0.010551423985403	0.027477753620785	0.00817589089877988	0.0235675416796481	0.0129441965221949	0.0126550576663646	0.013002366006234	0.0309390464246199	0.0180706599277788	0.0101067472739652	0	0.0126463812716199	0.0334429660247418	0.00575403551893325	0.0125974083070511	0.0216839966552416	0.0138466303332479	0.00631051631431815	0.0114139240458943	0.00864000799617331	0.0263315516889886	0.00979032972316654	0.0153867747188522	0.00359295471230711	0.0234513754157919	0.00987324002134021	0.00695510267626871	0.0190716973711046	0.0217693448589138	0.0131169564438445	0.029133895823521	0.0282607644498221	0.00889914533324516	0.024752679970967	0.0169770546071723	0.0244682446674191	0.0429764981602311	0.31550726900501	0.0111377121942279	0.0171295352326772
